time,counter
0.00000,1.00000
0.50000,1.00000
1.00000,2.00000
1.50000,2.00000
2.00000,3.00000
2.50000,3.00000
3.00000,4.00000
3.50000,4.00000
4.00000,5.00000
4.50000,5.00000
5.00000,6.00000
5.50000,6.00000
6.00000,7.00000
6.50000,7.00000
7.00000,8.00000
7.50000,8.00000
8.00000,9.00000
8.50000,9.00000
9.00000,10.00000
9.50000,10.00000
10.00000,11.00000
10.50000,11.00000
11.00000,12.00000
11.50000,12.00000
