"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11"
0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,6.0000000000000000E+00
1.0000000000000001E-01,0.0000000000000000E+00,9.9833416646828155E-02,1,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,9.9833416646828155E-02,0.0000000000000000E+00,0.0000000000000000E+00,1.9966683329365631E-02,6.0000000000000000E+00
2.0000000000000001E-01,0.0000000000000000E+00,1.9866933079506122E-01,2,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,1.9866933079506122E-01,0.0000000000000000E+00,0.0000000000000000E+00,3.9733866159012247E-02,6.0000000000000000E+00
2.2000000000000000E-01,0.0000000000000000E+00,2.1822962308086932E-01,2,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,2.1822962308086932E-01,0.0000000000000000E+00,2.1822962308086932E-01,3.9733866159012247E-02,6.0000000000000000E+00
2.9999999999999999E-01,0.0000000000000000E+00,2.9552020666133955E-01,3,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,2.9552020666133949E-01,2.9552020666133955E-01,0.0000000000000000E+00,2.1822962308086932E-01,5.9104041332267904E-02,6.0000000000000000E+00
4.0000000000000002E-01,0.0000000000000000E+00,3.8941834230865052E-01,4,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,2.9552020666133949E-01,3.8941834230865052E-01,0.0000000000000000E+00,2.1822962308086932E-01,7.7883668461730074E-02,6.0000000000000000E+00
4.4000000000000000E-01,0.0000000000000000E+00,4.2593946506599961E-01,5,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,2.9552020666133949E-01,4.2593946506599961E-01,0.0000000000000000E+00,4.2593946506599961E-01,7.7883668461730074E-02,6.0000000000000000E+00
5.0000000000000000E-01,0.0000000000000000E+00,4.7942553860420301E-01,5,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,2.9552020666133949E-01,4.7942553860420301E-01,0.0000000000000000E+00,4.2593946506599961E-01,9.5885107720840579E-02,6.0000000000000000E+00
5.9999999999999998E-01,0.0000000000000000E+00,5.6464247339503537E-01,6,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,5.6464247339503526E-01,5.6464247339503537E-01,0.0000000000000000E+00,4.2593946506599961E-01,1.1292849467900706E-01,6.0000000000000000E+00
6.6000000000000003E-01,0.0000000000000000E+00,6.1311685197343380E-01,7,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,5.6464247339503526E-01,6.1311685197343380E-01,0.0000000000000000E+00,6.1311685197343380E-01,1.1292849467900706E-01,6.0000000000000000E+00
7.0000000000000007E-01,0.0000000000000000E+00,6.4421768723769113E-01,7,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,5.6464247339503526E-01,6.4421768723769113E-01,0.0000000000000000E+00,6.1311685197343380E-01,1.2884353744753815E-01,6.0000000000000000E+00
8.0000000000000004E-01,0.0000000000000000E+00,7.1735609089952279E-01,8,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,5.6464247339503526E-01,7.1735609089952279E-01,0.0000000000000000E+00,6.1311685197343380E-01,1.4347121817990449E-01,6.0000000000000000E+00
8.8000000000000000E-01,0.0000000000000000E+00,7.7073887889896930E-01,9,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,5.6464247339503526E-01,7.7073887889896930E-01,0.0000000000000000E+00,7.7073887889896930E-01,1.4347121817990449E-01,6.0000000000000000E+00
8.9999999999999991E-01,0.0000000000000000E+00,7.8332690962748330E-01,9,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,7.8332690962748297E-01,7.8332690962748330E-01,0.0000000000000000E+00,7.7073887889896930E-01,1.5666538192549662E-01,6.0000000000000000E+00
9.9999999999999289E-01,0.0000000000000000E+00,8.4147098480789262E-01,10,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,7.8332690962748297E-01,8.4147098480789262E-01,0.0000000000000000E+00,7.7073887889896930E-01,1.5666538192549662E-01,6.0000000000000000E+00
1.0000000000000000E+00,1.0000000000000000E+00,8.4147098480789650E-01,10,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,7.8332690962748297E-01,8.4147098480789650E-01,1.0000000000000000E+00,7.7073887889896930E-01,1.6829419696157921E-01,6.0000000000000000E+00
1.0000000000000142E+00,1.0000000000000000E+00,8.4147098480790417E-01,10,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,7.8332690962748297E-01,8.4147098480790417E-01,1.0000000000000000E+00,7.7073887889896930E-01,1.6829419696157921E-01,6.0000000000000000E+00
1.1000000000000001E+00,1.0000000000000000E+00,8.9120736006143542E-01,10,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,7.8332690962748297E-01,8.9120736006143542E-01,1.0000000000000000E+00,8.9120736006143542E-01,1.7824147201228699E-01,6.0000000000000000E+00
1.2000000000000000E+00,1.0000000000000000E+00,9.3203908596722629E-01,11,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,9.3203908596722573E-01,9.3203908596722629E-01,1.0000000000000000E+00,8.9120736006143542E-01,1.8640781719344515E-01,6.0000000000000000E+00
1.3000000000000000E+00,1.0000000000000000E+00,9.6355818541719296E-01,11,0,12,12,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,1.0000000000000000E+00,0.0000000000000000E+00,9.3203908596722573E-01,9.6355818541719296E-01,1.0000000000000000E+00,8.9120736006143542E-01,1.9271163708343844E-01,6.0000000000000000E+00
