"time","B1.f2.Pt","B1.f2.m","B2.f2.Pt","B2.f2.m","C1.V_bubble","C2.V_bubble","D1.f_out.m","D2.f_out.m","D3.f_out.m","D4.f_out.m","D5.f_out.m","D6.f_out.m","D7.f_out.m","D8.f_out.m"
2.25,2.612424159504271,2061.1215285825238,1.4005551578383983,-69.132802216273674,1.7593757232074776,4.5391283263294699,2062.4307708014517,-69.132802216273475,-1.2526618783249971e-005,-3.980280730203821e-005,7.0543718710751644e-005,-1.0696401788084375e-005,-2.0174918143505455e-007,-7.3161415960244198e-006
2.3,2.7121843870612792,2039.8075294910332,1.4005551578383983,-69.132802216273674,1.6569975952072793,4.5425870416694876,2041.4663487154137,-69.132802216273475,-1.2526589799901023e-005,-3.9802578756989466e-005,7.0543323089217237e-005,-1.069630645090578e-005,-2.0174924455278307e-007,-7.3160988253500156e-006
2.35,2.8202038144135053,2007.5439840277234,1.4005551578383983,-69.132802216273731,1.5559586466563748,4.5460457570095052,2009.7108270730312,-69.132802216273532,-1.2526560846735075e-005,-3.980235023115151e-005,7.0542927426892001e-005,-1.0696211130527302e-005,-2.0174929585684225e-007,-7.3160560637452523e-006
2.4,2.9358027802550701,1960.4968388619827,1.4005551578383981,-69.132802216273845,1.456915383491036,4.5495044723495228,1963.4519760819881,-69.132802216273632,-1.2526531848095946e-005,-3.9802121711694965e-005,7.0542531747822237e-005,-1.0696115793937781e-005,-2.0174936767948768e-007,-7.3160132984936107e-006
2.45,3.0606908989603534,1895.5194963151882,1.4005551578383983,-69.132802216273888,1.3606490122150747,4.5529631876895404,1899.220574820303,-69.132802216273603,-1.2526502758553081e-005,-3.9801893117933675e-005,7.0542136099756224e-005,-1.0696020458597314e-005,-2.0174944617557745e-007,-7.3159705339199714e-006
2.5,3.214847436121004,1817.1587355173981,1.4005551578383983,-69.132802216273859,1.2680003640698929,4.5564219030295581,1818.1657284240951,-69.132802216273532,-1.2526473589917706e-005,-3.9801664423712901e-005,7.0541740481240792e-005,-1.0695925101904241e-005,-2.0174947898101442e-007,-7.3159277955031196e-006
2.55,3.4068283431005129,1737.1409413598958,1.4005551578383981,-69.132802216273802,1.1794904194679496,4.5598806183695757,1733.6741882606173,-69.132802216273518,-1.2526444525735244e-005,-3.9801435790602322e-005,7.0541344865934029e-005,-1.0695829764973255e-005,-2.0174952142198551e-007,-7.315885034359703e-006
2.6,3.601977406959938,1662.613650077845,1.4005551578383983,-69.132802216273816,1.0948575772989442,4.5633393337095942,1664.0976522475501,-69.132802216273518,-1.2526415515834652e-005,-3.9801207253856811e-005,7.0540949152169918e-005,-1.0695734474971541e-005,-2.0174959393798448e-007,-7.3158422824248338e-006
2.65,3.7422034606016057,1550.5746787501942,1.4005551578383983,-69.132802216273816,1.0145794378652551,4.566798049049611,1567.1247535420046,-69.132802216273518,-1.2526386477898165e-005,-3.9800978621189529e-005,7.054055359818811e-005,-1.0695639099274906e-005,-2.0174962111011229e-007,-7.3157995090111894e-006
2.7,3.9308122237066629,1384.7833764500235,1.4005551578383983,-69.132802216273816,0.94141874024751027,4.5702567643896286,1386.1397850921442,-69.132802216273532,-1.2526357517702632e-005,-3.9800750142771113e-005,7.0540157927188334e-005,-1.069554383028042e-005,-2.0174972009814452e-007,-7.3157567814341901e-006
2.75,4.1385886025647585,1197.7055377011986,1.4005551578383981,-69.132802216273859,0.87719717906449157,4.5737154797296453,1196.7791788943684,-69.132802216273546,-1.2526328582860373e-005,-3.9800521608998465e-005,7.0539762293858146e-005,-1.0695448531021128e-005,-2.0174975937363085e-007,-7.3157140358567462e-006
2.8,4.2814304943581334,970.72347571489604,1.4005551578383981,-69.132802216273902,0.82304113770594423,4.5771741950696638,990.10940492870054,-69.13280221627349,-1.2526299415028846e-005,-3.9800292990001752e-005,7.0539366694188696e-005,-1.06953531528057e-005,-2.0174973833926946e-007,-7.3156712362258583e-006
2.85,4.5022525588904143,716.19373747892507,1.4005551578383981,-69.132802216273944,0.78139377355158057,4.5806329104096815,702.13360571947305,-69.132802216273475,-1.2526270286710707e-005,-3.980006446895458e-005,7.0538970997192192e-005,-1.0695257897954125e-005,-2.0174983660482999e-007,-7.3156285230566522e-006
2.9,4.7067305246250664,517.0066215143886,1.4005551578383983,-69.132802216273902,0.75124246246182469,4.5840916257496991,499.53723920939564,-69.13280221627349,-1.2526241144640968e-005,-3.9799835751419713e-005,7.0538575488139423e-005,-1.0695162510302826e-005,-2.017498942780877e-007,-7.3155857844265378e-006
2.95,4.873288742555455,372.35049277842984,1.4005551578383986,-69.132802216273816,0.72955242641496565,4.5875503410897158,375.60310821359667,-69.13280221627349,-1.2526212282636146e-005,-3.9799607381314341e-005,7.0538179718869298e-005,-1.0695067244626873e-005,-2.0174993397437526e-007,-7.3155430384111855e-006
3,4.9918595781957134,274.27173684473109,1.4005551578383983,-69.132802216273816,0.71377030092856331,4.5910090564297334,260.68790971353968,-69.132802216273475,-1.2526183228196784e-005,-3.979937870470343e-005,7.0537784236484935e-005,-1.0694971855040086e-005,-2.0174989619857921e-007,-7.315500244245361e-006
3.05,5.0738882085544192,206.3298411691938,1.4005551578383983,-69.132802216273873,0.70201336952123417,4.5944677717697529,207.79207163802818,-69.132802216273475,-1.2526154273600222e-005,-3.9799150286564663e-005,7.0537388430083582e-005,-1.0694876600038859e-005,-2.0174999460743006e-007,-7.3154574945072133e-006
3.1,5.1305432451357973,158.38134664085069,1.4005551578383983,-69.132802216273888,0.69307112941921367,4.5979264871097714,155.70816073869892,-69.132802216273475,-1.2526125246932154e-005,-3.9798921669807275e-005,7.0536992905869113e-005,-1.0694781228278065e-005,-2.0175005254383787e-007,-7.3154147678016516e-006
3.15,5.1685705413853187,123.33849118640202,1.4005551578383988,-69.132802216273674,0.68614369262537178,4.601385202449789,120.27398425887691,-69.132802216273546,-1.2526096233388357e-005,-3.9798693085820433e-005,7.0536597270692651e-005,-1.0694685981426159e-005,-2.0175015350038862e-007,-7.3153720935129189e-006
3.2,5.1951150146614742,97.651472887201635,1.4005551578383986,-69.132802216273546,0.68070343182928572,4.6048439177898066,98.601405783401987,-69.132802216273745,-1.2526067052837424e-005,-3.9798464502107081e-005,7.0536201635366542e-005,-1.0694590673042614e-005,-2.0175016890320671e-007,-7.3153293514147094e-006
3.25,5.2122042692864179,79.288050494289848,1.4005551578384021,-69.132802216273078,0.67633708568190321,4.6083026331298251,76.6746444119985,-69.13280221627673,-1.2526037974766772e-005,-3.9798236020229911e-005,7.0535806027912724e-005,-1.0694495454751368e-005,-2.0174983069767251e-007,-7.315286721203014e-006
3.3,5.2230677733915618,66.524938086336704,1.4005551578383999,-69.132802216273703,0.67273184616707216,4.6117613484698419,66.707540809819378,-69.132802216269511,-1.2526008810987117e-005,-3.9798007220245507e-005,7.0535410336825921e-005,-1.0694399994306816e-005,-2.0174959381377862e-007,-7.315243759876806e-006
3.35,5.2294561126922501,58.433657630651652,1.4005551578383997,-69.132802216273859,0.66963532424936001,4.6152200638098595,57.657846228767703,-69.132802216276431,-1.2525980107995737e-005,-3.9797778970503056e-005,7.0535014483006931e-005,-1.0694304962277739e-005,-2.0175012117145205e-007,-7.3152014857818852e-006
3.4,5.2324699621422326,53.865854391715743,1.4005551578383986,-69.132802216273788,0.66684407714158123,4.6186787791498762,53.115340507840102,-69.132802216272339,-1.2525950954210991e-005,-3.9797550390362855e-005,7.0534619166424904e-005,-1.0694209276356855e-005,-2.017503677935088e-007,-7.3151586941470391e-006
3.45,5.2335832556783375,51.869227846718559,1.4005551578383986,-69.132802216273888,0.66421003595165118,4.6221374944898939,52.150140040218702,-69.132802216274541,-1.2525921872474716e-005,-3.979732193917394e-005,7.0534223532447271e-005,-1.0694113838864345e-005,-2.0175017903123903e-007,-7.315115276375358e-006
3.5,5.2333204840074741,51.611962282746944,1.4005551578383979,-69.132802216273888,0.66162609054711907,4.6255962098299097,50.999627658317145,-69.132802216274754,-1.2525892666678043e-005,-3.9797093147168471e-005,7.0533827785060994e-005,-1.0694018989489744e-005,-2.0175064325198488e-007,-7.3150726513168459e-006
3.55,5.232435545004801,52.281589738269211,1.4005551578383986,-69.132802216274001,0.65902784366346323,4.6290549251699273,52.417438870713767,-69.132802216272395,-1.2525863773509971e-005,-3.9796864691419286e-005,7.0533432417910463e-005,-1.0693923374416404e-005,-2.0175047721296121e-007,-7.315029896767845e-006
3.6,5.2314058789133755,53.375664030654946,1.4005551578383979,-69.132802216274058,0.65638369484472781,4.632513640509945,53.437935150647995,-69.132802216274925,-1.2525834478760019e-005,-3.979663616759092e-005,7.0533036586539256e-005,-1.0693827967898199e-005,-2.0175039398336318e-007,-7.3149873733285947e-006
3.65,5.2303646563890966,54.501875710143672,1.4005551578383986,-69.132802216274072,0.65368261315488596,4.6359723558499626,54.303021445761779,-69.13280221627457,-1.2525805670825295e-005,-3.9796407599947124e-005,7.0532641030505907e-005,-1.0693732847715618e-005,-2.0175057762875652e-007,-7.3149445629710035e-006
3.7,5.2295874927038106,55.437334938698413,1.4005551578383983,-69.132802216273987,0.65092994131948667,4.6394310711899802,55.635557090271533,-69.13280221627447,-1.2525776670689536e-005,-3.9796179151305461e-005,7.0532245411079392e-005,-1.0693637414505456e-005,-2.0175052246162494e-007,-7.3149017917161904e-006
3.75,5.2290534744217254,56.130909123756048,1.4005551578383983,-69.132802216274001,0.64813600836705276,4.6428897865299987,56.155998790625532,-69.132802216274484,-1.2525747619207799e-005,-3.9795950640451233e-005,7.0531849783343132e-005,-1.0693542118466043e-005,-2.0175060013749279e-007,-7.3148590684816181e-006
3.8,5.2287110022723242,56.577804291336243,1.4005551578383983,-69.13280221627393,0.6453153101859439,4.6463485018700155,56.553250675276843,-69.132802216274484,-1.2525718379103897e-005,-3.9795721974110793e-005,7.0531454255687e-005,-1.0693446763840918e-005,-2.0175060638330935e-007,-7.3148162938564964e-006
3.85,5.2285638432167767,56.812074348591153,1.4005551578383983,-69.13280221627393,0.64247810362218827,4.6498072172100331,56.894960487717583,-69.132802216274513,-1.2525689339978445e-005,-3.9795493458261694e-005,7.0531058622760163e-005,-1.069335149205018e-005,-2.0175067756394486e-007,-7.3147735518563005e-006
3.9,5.2285311099331606,56.89968193309597,1.4005551578383983,-69.132802216273873,0.63963345371238534,4.6532659325500507,56.907301532460018,-69.132802216274513,-1.2525660260482902e-005,-3.9795264896039532e-005,7.0530663046574761e-005,-1.0693256194538546e-005,-2.0175072404250467e-007,-7.3147307967647775e-006
3.95,5.2285629281459016,56.888530908578126,1.4005551578383983,-69.132802216273816,0.63678699181601617,4.6567246478900683,56.87269793722767,-69.132802216274499,-1.2525631221455372e-005,-3.9795036336733042e-005,7.0530267473971347e-005,-1.0693160885781428e-005,-2.0175075943138267e-007,-7.3146880369491672e-006
4,5.2286304588532193,56.829278061343139,1.4005551578383983,-69.132802216273802,0.63394267529174297,4.660183363230086,56.845425118616951,-69.132802216273816,-1.252560231416296e-005,-3.9794807851688328e-005,7.0529871856556895e-005,-1.0693065620439686e-005,-2.0175081643220837e-007,-7.3146452797328832e-006
4.05,5.228703114381851,56.753171038250883,1.4005551578383983,-69.132802216273802,0.63110250487107056,4.6636420785701036,56.757484143551395,-69.132802216273816,-1.2525573320406986e-005,-3.9794579340556199e-005,7.0529476270841831e-005,-1.0692970324675034e-005,-2.0175085674938294e-007,-7.3146025311630117e-006
4.1,5.2287579550243075,56.689738755379885,1.4005551578383983,-69.132802216273802,0.6282664265768142,4.6671007939101212,56.687337815614228,-69.132802216273816,-1.2525544284330725e-005,-3.9794350772212436e-005,7.0529080698266783e-005,-1.0692875028652867e-005,-2.017509021278893e-007,-7.3145597748628913e-006
4.15,5.2287985033178614,56.640534077601444,1.4005551578383983,-69.132802216273802,0.62543277932657204,4.6705595092501389,56.637400812582534,-69.132802216273816,-1.2525515238763892e-005,-3.979412219882323e-005,7.052868513460393e-005,-1.0692779734300895e-005,-2.0175094905886934e-007,-7.3145170218334057e-006
4.2,5.2288262442932245,56.605287590575166,1.4005551578383983,-69.132802216273788,0.62260086892727406,4.6740182245901565,56.602779778266687,-69.132802216273816,-1.2525486162203236e-005,-3.9793893667133415e-005,7.0528289557440389e-005,-1.0692684442591386e-005,-2.0175099179241895e-007,-7.3144742688687486e-006
4.25,5.2288463655119095,56.578697254219108,1.4005551578383983,-69.132802216273745,0.61976983301494937,4.6774769399301741,56.57682631347425,-69.132802216273745,-1.2525457113800372e-005,-3.9793665123055546e-005,7.0527893979747567e-005,-1.069258915644121e-005,-2.0175103655051751e-007,-7.3144315146769915e-006
4.3,5.228858089676395,56.561964485389993,1.4005551578383983,-69.132802216273745,0.61693961237467287,4.6809356552701917,56.560553744342023,-69.132802216273731,-1.2525428091542607e-005,-3.9793436578203219e-005,7.0527498409188118e-005,-1.0692493874209739e-005,-2.0175108347397994e-007,-7.314388760962911e-006
4.35,5.2288630332169559,56.553495626911612,1.4005551578383983,-69.132802216273745,0.61410992339669201,4.6843943706102094,56.552407101929838,-69.132802216273731,-1.2525399070844903e-005,-3.9793208061135815e-005,7.0527102834437266e-005,-1.0692398586062802e-005,-2.0175113138811763e-007,-7.3143460079714986e-006
4.4,5.2288631098806935,56.551292991924946,1.4005551578383981,-69.132802216273745,0.61128048377578337,4.687853085950227,56.550530704089525,-69.132802216273731,-1.2525370078529016e-005,-3.9792979525820218e-005,7.0526707261876556e-005,-1.069230329318021e-005,-2.017511746932383e-007,-7.3143032556139956e-006
4.45,5.2288598021726482,56.553722606676331,1.4005551578383986,-69.132802216273717,0.60845111459342727,4.6913118012902446,56.553396574476452,-69.132802216273717,-1.2525341071895464e-005,-3.9792751003703352e-005,7.0526311681065175e-005,-1.0692208017063141e-005,-2.0175122242117721e-007,-7.3142605063134006e-006
4.5,5.2288551902016254,56.558363278634346,1.4005551578383983,-69.132802216273745,0.60562161846074003,4.6947705166302622,56.558433432299111,-69.132802216273745,-1.252531202961445e-005,-3.9792522486581e-005,7.0525916118854734e-005,-1.0692112735084702e-005,-2.0175126567846106e-007,-7.3142177462524717e-006
