"time","FMU_Interface_OUT0_Vehicle_Acceleration","FMU_Interface_OUT1_Vehicle_Velocity","FMU_Interface_OUT2_Vehicle_Distance","FMU_Interface_OUT3_Load_Signal","FMU_Interface_OUT4_Engine_Speed"
0,0,0,0,0,0
0.19499999284744263,0,0,0,0,0
0.19499999284744263,0,0,0,0,750
0.38999998569488525,0,0,0,0,750
0.38999998569488525,0,0,0,0,750
0.58499997854232788,0,0,0,0,750
0.77999997138977051,0,0,0,0,750
0.97500002384185791,0,0,0,0,750
1.1699999570846558,0,0,0,0,750
1.3650000095367432,0,0,0,0,750
1.559999942779541,0,0,0,0,750
1.7549999952316284,0,0,0,0,750
1.9500000476837158,0,0,0,0,750
2.1449999809265137,0,0,0,0,750
2.3399999141693115,0,0,0,0,750
2.5350000858306885,0,0,0,0,750
2.7300000190734863,0,0,0,0,750
2.9249999523162842,0,0,0,0,750
3.119999885559082,0,0,0,0,750
3.315000057220459,0,0,0,0,750
3.5099999904632568,0,0,0,0,750
3.7049999237060547,0,0,0,0,750
3.9000000953674316,0,0,0,0,750
4.0949997901916504,0,0,0,0,750
4.2899999618530273,0,0,0,0,750
4.4850001335144043,0,0,0,0,750
4.679999828338623,0,0,0,0,750
4.875,0,0,0,0,750
5.070000171661377,0,0,0,0,750
5.2649998664855957,0,0,0,0,750
5.4600000381469727,0,0,0,0,750
5.6550002098083496,0,0,0,0,750
5.8499999046325684,0,0,0,0,750
6.0450000762939453,0,0,0,0,750
6.2399997711181641,0,0,0,0,750
6.434999942779541,0,0,0,0,750
6.630000114440918,0,0,0,0,750
6.8249998092651367,0,0,0,0,750
7.0199999809265137,0,0,0,0,750
7.2150001525878906,0,0,0,0,750
7.4099998474121094,0,0,0,0,750
7.6050000190734863,0,0,0,0,750
7.8000001907348633,0,0,0,0,750
7.994999885559082,0,0,0,0,750
8.1899995803833008,0,0,0,0,750
8.3850002288818359,0,0,0,0,750
8.5799999237060547,0,0,0,0,750
8.7749996185302734,0,0,0,0,750
8.9700002670288086,0,0,0,0,750
9.1649999618530273,0,0,0,0,750
9.3599996566772461,0,0,0,0,750
9.5550003051757812,0,0,0,0,750
9.75,0,0,0,0,750
9.9449996948242187,0,0,0,0,750
10.100000381469727,0,0,0,0,750
10.140000343322754,0,0,0,0,750
10.199999809265137,0,0,0,0,750
10.300000190734863,0,0,0,0,750
10.335000038146973,0,0,0,0,750
10.399999618530273,0,0,0,0,750
10.5,0,0,0,0,750
10.529999732971191,0,0,0,0,750
10.600000381469727,0,0,0,0,750
10.699999809265137,0,0,0,0,750
10.725000381469727,0,0,0,0,750
10.800000190734863,0,0,0,0,750
10.899999618530273,0,0,0,0,750
10.920000076293945,0,0,0,0,750
11,0,0,0,0,750
11.100000381469727,0,0,0,0,750
11.100000381469727,0,0,0,0,750
11.114999771118164,0,0,0,0,750
11.199999809265137,0,0,0,0,750
11.199999809265137,0,0,0,0,750
11.300000190734863,0,0,0,0,750
11.300000190734863,0,0,0,0,750
11.310000419616699,0,0,0,0,750
11.399999618530273,0,0,0,0,750
11.399999618530273,0,0,0,0,750
11.5,0,0,0,0,750
11.5,0,0,0,0,750
11.505000114440918,0,0,0,0,750
11.600000381469727,0,0,0,0,750
11.600000381469727,0,0,0,0,750
11.699999809265137,0,0,0,0,750
11.699999809265137,0,0,0,0,750
11.800000190734863,0,0,0,0,750
11.800000190734863,0,0,0,0,750
11.895000457763672,0,0,0,0,750
11.895000457763672,0.016953740268945694,0.0011044888524338603,5.0210355766466819e-006,0.094138063490390778,773.3173828125
11.899999618530273,0.016953740268945694,0.0011044888524338603,5.0210355766466819e-006,0.094138063490390778,773.3173828125
11.899999618530273,0.016953740268945694,0.0011044888524338603,5.0210355766466819e-006,0.094138063490390778,773.3173828125
12,0.016953740268945694,0.0011044888524338603,5.0210355766466819e-006,0.094138063490390778,773.3173828125
12,0.016953740268945694,0.0011044888524338603,5.0210355766466819e-006,0.094138063490390778,773.3173828125
12.090000152587891,0.016953740268945694,0.0011044888524338603,5.0210355766466819e-006,0.094138063490390778,773.3173828125
12.090000152587891,0.52142196893692017,0.14841578900814056,0.0025818538852035999,0.48787844181060791,1017.4854736328125
12.100000381469727,0.52142196893692017,0.14841578900814056,0.0025818538852035999,0.48787844181060791,1017.4854736328125
12.100000381469727,0.52142196893692017,0.14841578900814056,0.0025818538852035999,0.48787844181060791,1017.4854736328125
12.199999809265137,0.52142196893692017,0.14841578900814056,0.0025818538852035999,0.48787844181060791,1017.4854736328125
12.199999809265137,0.52142196893692017,0.14841578900814056,0.0025818538852035999,0.48787844181060791,1017.4854736328125
12.284999847412109,0.52142196893692017,0.14841578900814056,0.0025818538852035999,0.48787844181060791,1017.4854736328125
12.284999847412109,4.6089906692504883,1.9832257032394409,0.041571445763111115,0.94522744417190552,952.736572265625
12.300000190734863,4.6089906692504883,1.9832257032394409,0.041571445763111115,0.94522744417190552,952.736572265625
12.300000190734863,4.6089906692504883,1.9832257032394409,0.041571445763111115,0.94522744417190552,952.736572265625
12.399999618530273,4.6089906692504883,1.9832257032394409,0.041571445763111115,0.94522744417190552,952.736572265625
