"time","Piston.body.r_0[2]","Inertia.w"
0,0.399999925,0
0.002212389381,0.3999999211,0.02102368949
0.004424778761,0.3999999099,0.04301307357
0.006637168142,0.3999998888,0.06699003099
0.008849557522,0.399999854,0.09407724998
0.0110619469,0.3999997989,0.1255301168
0.01327433628,0.3999997131,0.1627997411
0.01548672566,0.3999995808,0.2075841067
0.01769911504,0.3999993772,0.261959114
0.01991150442,0.3999990641,0.328444738
0.02212389381,0.399998583,0.4101135807
0.02433628319,0.3999978439,0.5107392372
0.02654867257,0.3999967086,0.6349703303
0.02876106195,0.3999949647,0.7885437633
0.03097345133,0.3999922862,0.9785471609
0.03318584071,0.3999881723,1.213741282
0.03539823009,0.399981854,1.504955036
0.03761061947,0.399972151,1.865567058
0.03982300885,0.3999572516,2.312088188
0.04203539823,0.3999343773,2.864856552
0.04424778761,0.3998992686,3.548847739
0.04646017699,0.3998454046,4.394585575
0.04867256637,0.3997628178,5.439099299
0.05088495575,0.399636315,6.726768139
0.05309734513,0.3994428295,8.309813804
0.05530973451,0.3991475553,10.24787305
0.05752212389,0.3986984569,12.60577064
0.05973451327,0.398018814,15.44813799
0.06194690265,0.3969978112,18.8292835
0.06415929204,0.395480085,22.77844342
0.06637168142,0.3932566356,27.27732731
0.0685840708,0.3900628406,32.24504842
0.07079646018,0.3855881031,37.54169993
0.07300884956,0.3795039645,42.99561119
0.07522123894,0.3715056888,48.46616314
0.07743362832,0.3613575113,53.90655684
0.0796460177,0.3489305509,59.3973857
0.08185840708,0.3342311901,65.14124151
0.08407079646,0.3174306608,71.43069185
0.08628318584,0.2989057388,78.59630869
0.08849557522,0.2792970861,86.92089564
0.0907079646,0.2595646283,96.45190649
0.09292035398,0.2409725006,106.6903551
0.09513274336,0.2248986339,116.417828
0.09734513274,0.2124665968,124.1723528
0.09955752212,0.2042540614,129.1579701
0.1017699115,0.2003621378,131.417409
0.1039823009,0.2007304501,131.2046978
0.1061946903,0.2053680076,128.5738156
0.1084070796,0.2143529281,123.5622193
0.110619469,0.2276279018,116.597045
0.1128318584,0.2447596652,108.7513742
0.1150442478,0.2648815199,101.3949337
0.1172566372,0.2868749813,95.53973115
0.1194690265,0.3095974107,91.65013538
0.1216814159,0.3320006854,89.90155293
0.1238938053,0.3531227436,90.43420186
0.1261061947,0.3719595341,93.37489936
0.1283185841,0.3872437923,98.47758197
0.1305309735,0.3972053537,103.9660381
0.1327433628,0.3998824918,105.9220999
0.1349557522,0.3944940253,104.2464653
0.1371681416,0.3819044266,101.8613771
0.139380531,0.3636027684,100.9576881
0.1415929204,0.3409898618,102.653017
0.1438053097,0.3153389788,107.5611932
0.1460176991,0.2880587294,116.1649279
0.1482300885,0.2610122194,128.5376159
0.1504424779,0.2366484528,143.2383896
0.1526548673,0.2175236589,156.6568346
0.1548672566,0.2052571804,165.4076938
0.157079646,0.2001727177,168.8659403
0.1592920354,0.2021189131,167.5624071
0.1615044248,0.2111809494,161.4819655
0.1637168142,0.2274652694,150.9712762
0.1659292035,0.2502602272,138.5134184
0.1681415929,0.2777142378,127.9333347
0.1703539823,0.3074708375,121.7381096
0.1725663717,0.3372474957,120.9063434
