"Time","inputs","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
8.300000000000000E-01,0.000000000000000E+00,3.377072550044800E+00,3.377072550144900E+00,3.377072550244900E+00,0.000000000000000E+00
8.400000000000000E-01,0.000000000000000E+00,3.415421276115200E+00,3.402265544819900E+00,3.402265544919900E+00,0.000000000000000E+00
8.500000000000000E-01,0.000000000000000E+00,3.464990403025200E+00,3.426662652965400E+00,3.426662653065400E+00,0.000000000000000E+00
8.600000000000000E-01,0.000000000000000E+00,3.515660387241600E+00,3.450509409846100E+00,3.450509409946100E+00,0.000000000000000E+00
8.700000000000000E-01,0.000000000000000E+00,3.557809895963100E+00,3.473802049782600E+00,3.473802049882600E+00,0.000000000000000E+00
8.800000000000000E-01,0.000000000000000E+00,3.582757636981700E+00,3.496536894478200E+00,3.496536894578200E+00,0.000000000000000E+00
8.900000000000000E-01,0.000000000000000E+00,3.583623315644000E+00,3.518710354075200E+00,3.518710354175200E+00,0.000000000000000E+00
9.000000000000000E-01,0.000000000000000E+00,3.555985417353100E+00,3.540318927008400E+00,3.540318927108400E+00,0.000000000000000E+00
9.100000000000000E-01,1.000000000000000E+00,3.523681342226900E+00,3.523681342326900E+00,3.523681342426900E+00,5.000000000000000E-02
9.200000000000000E-01,1.000000000000000E+00,3.475277136683700E+00,3.475277136783700E+00,3.475277136883700E+00,1.500000000000000E-01
9.300000000000000E-01,1.000000000000000E+00,3.418470306842500E+00,3.418470306942500E+00,3.418470307042500E+00,2.500000000000000E-01
9.399999999999999E-01,1.000000000000000E+00,3.355558642356800E+00,3.355558642456800E+00,3.355558642556800E+00,3.500000000000000E-01
9.500000000000000E-01,1.000000000000000E+00,3.289437476364200E+00,3.289437476464200E+00,3.289437476564200E+00,4.500000000000000E-01
9.600000000000000E-01,1.000000000000000E+00,3.223316310371600E+00,3.223316310471600E+00,3.223316310571600E+00,5.500000000000000E-01
9.700000000000000E-01,1.000000000000000E+00,3.160404645885900E+00,3.160404645985900E+00,3.160404646085900E+00,6.500000000000000E-01
9.800000000000000E-01,1.000000000000000E+00,3.103597816044700E+00,3.103597816144700E+00,3.103597816244700E+00,7.500000000000000E-01
9.900000000000000E-01,1.000000000000000E+00,3.055193570235700E+00,3.055193570335700E+00,3.055193570435700E+00,8.500000000000000E-01
1.000000000000000E+00,1.000000000000000E+00,3.016667540344800E+00,3.016667540444800E+00,3.016667540544800E+00,9.500000000000000E-01
1.010000000000000E+00,1.000000000000000E+00,3.001776716238900E+00,2.981902551520600E+00,2.981902551620600E+00,1.050000000000000E+00
1.020000000000000E+00,1.000000000000000E+00,3.017809827436900E+00,2.946492352018800E+00,2.946492352118800E+00,1.150000000000000E+00
1.030000000000000E+00,1.000000000000000E+00,3.060254713805900E+00,2.910480046237700E+00,2.910480046337700E+00,1.250000000000000E+00
1.040000000000000E+00,1.000000000000000E+00,3.122222949021700E+00,2.873863425358300E+00,2.873863425458300E+00,1.350000000000000E+00
1.050000000000000E+00,1.000000000000000E+00,3.195032545736300E+00,2.836640375990000E+00,2.836640376090000E+00,1.450000000000000E+00
1.060000000000000E+00,1.000000000000000E+00,3.269059034686200E+00,2.798808880504000E+00,2.798808880604000E+00,1.550000000000000E+00
1.070000000000000E+00,1.000000000000000E+00,3.334677754446400E+00,2.760367017352400E+00,2.760367017452400E+00,1.650000000000000E+00
1.080000000000000E+00,1.000000000000000E+00,3.383206355931700E+00,2.721312961371500E+00,2.721312961471500E+00,1.750000000000000E+00
1.090000000000000E+00,1.000000000000000E+00,3.407755047962200E+00,2.681644984069800E+00,2.681644984169800E+00,1.850000000000000E+00
1.100000000000000E+00,1.000000000000000E+00,3.403901355875100E+00,2.641361453901200E+00,2.641361454001200E+00,1.950000000000000E+00
1.110000000000000E+00,1.000000000000000E+00,3.370118736834600E+00,2.600460836374700E+00,2.600460836474700E+00,2.050000000000000E+00
1.120000000000000E+00,1.000000000000000E+00,3.307944397970500E+00,2.558941694887600E+00,2.558941694987600E+00,2.150000000000000E+00
1.130000000000000E+00,1.000000000000000E+00,3.221802104516300E+00,2.516802690066400E+00,2.516802690166400E+00,2.250000000000000E+00
1.140000000000000E+00,1.000000000000000E+00,3.118587423661800E+00,2.474042580569000E+00,2.474042580669000E+00,2.350000000000000E+00
1.150000000000000E+00,1.000000000000000E+00,3.006988659059900E+00,2.437106815343800E+00,2.437106815443800E+00,2.437106815543800E+00
1.160000000000000E+00,1.000000000000000E+00,2.896636634093300E+00,2.441103048425300E+00,2.441103048525300E+00,2.441103048625300E+00
1.170000000000000E+00,1.000000000000000E+00,2.797161573760800E+00,2.444683121827600E+00,2.444683121927600E+00,2.444683122027600E+00
1.180000000000000E+00,1.000000000000000E+00,2.717251182604200E+00,2.447846470215600E+00,2.447846470315600E+00,2.447846470415600E+00
1.190000000000000E+00,1.000000000000000E+00,2.663800073643700E+00,2.450592594060100E+00,2.450592594160100E+00,2.450592594260100E+00
1.200000000000000E+00,1.000000000000000E+00,2.641235465389300E+00,2.452921059716100E+00,2.452921059816100E+00,2.452921059916100E+00
1.210000000000000E+00,1.000000000000000E+00,2.651085811344900E+00,2.454831499439100E+00,2.454831499539100E+00,2.454831499639100E+00
1.220000000000000E+00,1.000000000000000E+00,2.691822091045700E+00,2.456323611654200E+00,2.456323611754200E+00,2.456323611854200E+00
1.230000000000000E+00,1.000000000000000E+00,2.759021901196500E+00,2.457397160686900E+00,2.457397160786900E+00,2.457397160886900E+00
1.240000000000000E+00,1.000000000000000E+00,2.845792164485100E+00,2.458051977011200E+00,2.458051977111200E+00,2.458051977211200E+00
1.250000000000000E+00,1.000000000000000E+00,2.943447392264800E+00,2.458287957224000E+00,2.458287957324000E+00,2.458287957424000E+00
1.260000000000000E+00,1.000000000000000E+00,3.041808010480400E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.270000000000000E+00,1.000000000000000E+00,3.130542912057500E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.280000000000000E+00,1.000000000000000E+00,3.200963329763100E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.290000000000000E+00,1.000000000000000E+00,3.246176047074400E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.300000000000000E+00,1.000000000000000E+00,3.261755247357500E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.310000000000000E+00,1.000000000000000E+00,3.246176048210500E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.320000000000000E+00,1.000000000000000E+00,3.200963322120200E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.330000000000000E+00,1.000000000000000E+00,3.130543066999100E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.340000000000000E+00,1.000000000000000E+00,3.041808197564100E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.350000000000000E+00,1.000000000000000E+00,2.943444795561900E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.360000000000000E+00,1.000000000000000E+00,2.845081297583900E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.370000000000000E+00,1.000000000000000E+00,2.756346571674700E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.380000000000000E+00,1.000000000000000E+00,2.685926145027500E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.390000000000000E+00,1.000000000000000E+00,2.640713524926600E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.400000000000000E+00,1.000000000000000E+00,2.625134277351000E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.410000000000000E+00,1.000000000000000E+00,2.640713492401000E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.420000000000000E+00,1.000000000000000E+00,2.685926108171300E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.430000000000000E+00,1.000000000000000E+00,2.756346597694900E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.440000000000000E+00,1.000000000000000E+00,2.845081467991600E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.450000000000000E+00,1.000000000000000E+00,2.943444756506100E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.460000000000000E+00,1.000000000000000E+00,3.041808254484000E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.470000000000000E+00,1.000000000000000E+00,3.130543109523900E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.480000000000000E+00,1.000000000000000E+00,3.200963444563100E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.490000000000000E+00,1.000000000000000E+00,3.246176181990200E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
1.500000000000000E+00,1.000000000000000E+00,3.261755398159900E+00,2.458288798263700E+00,2.458288798363700E+00,2.458288798463700E+00
