"time","y","z"
0,10,0
0.01,9.9996080000000021,-0.098000000000000018
0.02,9.9982360000000003,-0.19600000000000004
0.03,9.9958840000000002,-0.29400000000000004
0.04,9.9925519999999999,-0.39200000000000007
0.05,9.9882399999999993,-0.4900000000000001
0.06,9.9829480000000004,-0.58799999999999986
0.07,9.9766759999999994,-0.68599999999999961
0.08,9.9694240000000001,-0.78399999999999936
0.09,9.9611919999999987,-0.88199999999999912
0.1,9.9519799999999989,-0.97999999999999887
0.11,9.941787999999999,-1.077999999999999
0.12,9.9306159999999988,-1.1759999999999993
0.13,9.9184640000000002,-1.2739999999999996
0.14,9.9053319999999978,-1.3719999999999999
0.15,9.8912199999999988,-1.4700000000000002
0.16,9.8761279999999978,-1.5680000000000005
0.17,9.8600559999999984,-1.6660000000000008
0.18,9.8430039999999988,-1.7640000000000011
0.19,9.8249719999999972,-1.8620000000000014
0.2,9.8059599999999989,-1.9600000000000017
0.21,9.7859679999999969,-2.058000000000002
0.22,9.7649959999999982,-2.1560000000000024
0.23,9.7430439999999976,-2.2540000000000027
0.24,9.7201119999999968,-2.352000000000003
0.25,9.6961999999999975,-2.4500000000000033
0.26,9.6713079999999962,-2.5480000000000036
0.27,9.6454359999999983,-2.6460000000000039
0.28,9.6185839999999967,-2.7440000000000042
0.29,9.5907519999999966,-2.8420000000000045
0.3,9.5619399999999963,-2.9400000000000048
0.31,9.5321479999999958,-3.0380000000000051
0.32,9.5013759999999969,-3.1360000000000054
0.33,9.469623999999996,-3.2340000000000058
0.34,9.4368919999999967,-3.3320000000000061
0.35,9.4031799999999954,-3.4300000000000064
0.36,9.3684879999999957,-3.5280000000000067
0.37,9.3328159999999958,-3.626000000000007
0.38,9.2961639999999957,-3.7240000000000073
0.39,9.2585319999999971,-3.8220000000000076
0.4,9.2199199999999948,-3.9200000000000079
0.41,9.1803279999999958,-4.0180000000000078
0.42,9.1397559999999949,-4.1160000000000059
0.43,9.0982039999999955,-4.214000000000004
0.44,9.0556719999999959,-4.3120000000000021
0.45,9.0121599999999944,-4.4100000000000001
0.46,8.9676679999999962,-4.5079999999999982
0.47,8.9221959999999942,-4.6059999999999963
