"time","C1.v","C3.v","C5.v","L1.i","L2.i"
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002060,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000210,0.000159,0.000018,0.000010,0.000000,0.000000
1.002280,0.001746,0.000197,0.000106,0.000001,0.000000
1.004360,0.003331,0.000376,0.000201,0.000005,0.000000
1.006430,0.004914,0.000555,0.000297,0.000011,0.000001
1.010530,0.008032,0.000907,0.000484,0.000029,0.000003
1.018070,0.013738,0.001551,0.000825,0.000085,0.000008
1.033210,0.025107,0.002833,0.001500,0.000285,0.000026
1.048360,0.036341,0.004098,0.002161,0.000602,0.000055
1.063500,0.047442,0.005349,0.002807,0.001033,0.000094
1.078650,0.058410,0.006586,0.003440,0.001579,0.000144
1.112590,0.082508,0.009309,0.004812,0.003207,0.000295
1.146540,0.105942,0.011974,0.006128,0.005385,0.000500
1.180480,0.128716,0.014588,0.007394,0.008094,0.000758
1.214430,0.150837,0.017160,0.008617,0.011321,0.001069
1.265490,0.182892,0.020966,0.010387,0.017113,0.001637
1.316550,0.213497,0.024720,0.012094,0.023985,0.002327
1.396870,0.258746,0.030578,0.014694,0.036842,0.003660
1.477180,0.300539,0.036458,0.017249,0.052018,0.005301
1.557490,0.338965,0.042439,0.019820,0.069299,0.007256
1.637800,0.374117,0.048597,0.022461,0.088472,0.009536
1.782900,0.429651,0.060376,0.027555,0.127230,0.014511
1.928000,0.475453,0.073262,0.033259,0.170251,0.020657
2.073100,0.512195,0.087503,0.039751,0.216350,0.028064
2.218200,0.540583,0.103267,0.047163,0.264397,0.036831
2.363300,0.561352,0.120651,0.055590,0.313329,0.047060
2.508400,0.575253,0.139687,0.065090,0.362157,0.058853
2.653500,0.583046,0.160341,0.075695,0.409976,0.072302
2.895560,0.584513,0.198137,0.095855,0.485337,0.098632
3.137630,0.574543,0.239461,0.119015,0.552498,0.130025
3.379690,0.556420,0.283296,0.144971,0.609081,0.166520
3.621760,0.533172,0.328409,0.173429,0.653504,0.207906
3.863820,0.507497,0.373442,0.204025,0.684958,0.253699
4.105890,0.481712,0.417000,0.236340,0.703359,0.303134
4.347960,0.457715,0.457732,0.269909,0.709270,0.355182
4.590020,0.436970,0.494411,0.304227,0.703806,0.408588
4.832090,0.420508,0.525992,0.338764,0.688526,0.461919
5.074150,0.408943,0.551666,0.372963,0.665314,0.513634
5.316220,0.402506,0.570894,0.406261,0.636255,0.562160
5.558280,0.401086,0.583426,0.438094,0.603523,0.605972
5.943670,0.408109,0.589774,0.484408,0.549074,0.662613
6.329050,0.424064,0.580970,0.523616,0.498524,0.699350
6.714440,0.445426,0.560138,0.554084,0.458052,0.713605
7.099820,0.468460,0.531460,0.574723,0.431658,0.705081
7.485210,0.489760,0.499615,0.585116,0.420953,0.675831
7.870590,0.506662,0.469205,0.585592,0.425253,0.630032
8.255980,0.517495,0.444215,0.577222,0.441954,0.573492
8.641360,0.521673,0.427591,0.561734,0.467080,0.512956
9.026750,0.519633,0.420966,0.541360,0.495959,0.455307
9.412130,0.512649,0.424567,0.518620,0.523899,0.406769
9.797520,0.502556,0.437296,0.496073,0.546812,0.372217
10.182900,0.491437,0.456968,0.476069,0.561686,0.354665
10.568290,0.481307,0.480663,0.460517,0.566887,0.355004
10.953680,0.473836,0.505145,0.450717,0.562253,0.372003
11.339060,0.470158,0.527292,0.447251,0.548988,0.402561
11.724450,0.470754,0.544478,0.449967,0.529397,0.442182
12.109830,0.475442,0.554870,0.458042,0.506489,0.485578
12.495220,0.483455,0.557605,0.470112,0.483535,0.527354
12.880600,0.493589,0.552837,0.484463,0.463612,0.562652
13.265990,0.504399,0.541648,0.499252,0.449216,0.587705
13.651370,0.514412,0.525856,0.512721,0.441971,0.600219
14.036760,0.522325,0.507739,0.523400,0.442473,0.599567
14.422140,0.527178,0.489723,0.530257,0.450279,0.586751
14.807530,0.528455,0.474065,0.532790,0.464025,0.564184
15.192910,0.526131,0.462587,0.531048,0.481657,0.535304
15.578300,0.520651,0.456473,0.525587,0.500741,0.504091
15.963680,0.512844,0.456162,0.517371,0.518788,0.474545
16.349070,0.503795,0.461338,0.507625,0.533579,0.450197
16.734450,0.494695,0.471022,0.497668,0.543432,0.433702
17.119840,0.486682,0.483730,0.488750,0.547381,0.426574
17.505220,0.480698,0.497693,0.481902,0.545254,0.429073
17.890610,0.477382,0.511094,0.477828,0.537655,0.440248
18.275990,0.477004,0.522297,0.476837,0.525836,0.458142
18.661380,0.479454,0.530043,0.478838,0.511505,0.480089
19.046760,0.484276,0.533578,0.483371,0.496586,0.503096
19.432150,0.490742,0.532722,0.489697,0.482961,0.524231
19.817530,0.497964,0.527850,0.496903,0.472244,0.540984
20.202920,0.505008,0.519816,0.504026,0.465591,0.551550
20.588300,0.511018,0.509812,0.510180,0.463584,0.555009
20.973690,0.515313,0.499205,0.514657,0.466193,0.551382
21.359070,0.517467,0.489349,0.517005,0.472818,0.541571
21.744460,0.517342,0.481424,0.517067,0.482396,0.527189
22.129840,0.515092,0.476296,0.514982,0.493562,0.510317
22.515230,0.511123,0.474429,0.511147,0.504835,0.493213
22.900610,0.506030,0.475853,0.506153,0.514814,0.478023
23.286000,0.500511,0.480188,0.500698,0.522343,0.466519
23.671380,0.495274,0.486716,0.495493,0.526638,0.459903
24.056770,0.490948,0.494489,0.491173,0.527368,0.458693
24.442160,0.488012,0.502464,0.488222,0.524663,0.462704
24.827540,0.486744,0.509639,0.486923,0.519070,0.471110
25.212930,0.487195,0.515171,0.487337,0.511463,0.482592
25.598310,0.489204,0.518475,0.489304,0.502909,0.495529
25.983700,0.492424,0.519279,0.492485,0.494528,0.508221
26.369080,0.496380,0.517638,0.496406,0.487350,0.519103
26.754470,0.500537,0.513907,0.500535,0.482190,0.526935
27.139850,0.504365,0.508681,0.504343,0.479562,0.530931
27.525240,0.507412,0.502701,0.507376,0.479636,0.530833
27.910620,0.509348,0.496757,0.509304,0.482233,0.526906
28.296010,0.510001,0.491585,0.509957,0.486875,0.519877
28.681390,0.509372,0.487781,0.509330,0.492857,0.510812
29.066780,0.507618,0.485731,0.507582,0.499352,0.500964
