"time","Ball1_pos","Ball1_vel","Ball2_pos","Ball2_vel"
1.280000E-001,1.182589E+001,1.375413E+001,1.182589E+001,1.375413E+001
1.300000E-001,1.185338E+001,1.373451E+001,1.185338E+001,1.373451E+001
1.320000E-001,1.188083E+001,1.371489E+001,1.188083E+001,1.371489E+001
1.340000E-001,1.190824E+001,1.369527E+001,1.190824E+001,1.369527E+001
1.360000E-001,1.193561E+001,1.367565E+001,1.193561E+001,1.367565E+001
1.380000E-001,1.196294E+001,1.365603E+001,1.196294E+001,1.365603E+001
1.400000E-001,1.199023E+001,1.363641E+001,1.199023E+001,1.363641E+001
1.420000E-001,1.201748E+001,1.361679E+001,1.201748E+001,1.361679E+001
1.440000E-001,1.204470E+001,1.359717E+001,1.204470E+001,1.359717E+001
1.460000E-001,1.207187E+001,1.357755E+001,1.207187E+001,1.357755E+001
1.480000E-001,1.209901E+001,1.355793E+001,1.209901E+001,1.355793E+001
1.500000E-001,1.212610E+001,1.353831E+001,1.212610E+001,1.353831E+001
1.520000E-001,1.215316E+001,1.351869E+001,1.215316E+001,1.351869E+001
1.540000E-001,1.218018E+001,1.349907E+001,1.218018E+001,1.349907E+001
1.560000E-001,1.220716E+001,1.347945E+001,1.220716E+001,1.347945E+001
1.580000E-001,1.223410E+001,1.345983E+001,1.223410E+001,1.345983E+001
1.600000E-001,1.226100E+001,1.344021E+001,1.226100E+001,1.344021E+001
1.620000E-001,1.228786E+001,1.342059E+001,1.228786E+001,1.342059E+001
1.640000E-001,1.231468E+001,1.340097E+001,1.231468E+001,1.340097E+001
1.660000E-001,1.234146E+001,1.338135E+001,1.234146E+001,1.338135E+001
1.680000E-001,1.236820E+001,1.336173E+001,1.236820E+001,1.336173E+001
1.700000E-001,1.239491E+001,1.334211E+001,1.239491E+001,1.334211E+001
1.720000E-001,1.242157E+001,1.332249E+001,1.242157E+001,1.332249E+001
1.740000E-001,1.244820E+001,1.330287E+001,1.244820E+001,1.330287E+001
1.760000E-001,1.247478E+001,1.328325E+001,1.247478E+001,1.328325E+001
1.780000E-001,1.250133E+001,1.326363E+001,1.250133E+001,1.326363E+001
1.800000E-001,1.252784E+001,1.324401E+001,1.252784E+001,1.324401E+001
1.820000E-001,1.255431E+001,1.322439E+001,1.255431E+001,1.322439E+001
1.840000E-001,1.258074E+001,1.320477E+001,1.258074E+001,1.320477E+001
1.860000E-001,1.260713E+001,1.318515E+001,1.260713E+001,1.318515E+001
1.880000E-001,1.263348E+001,1.316553E+001,1.263348E+001,1.316553E+001
1.900000E-001,1.265979E+001,1.314591E+001,1.265979E+001,1.314591E+001
1.920000E-001,1.268606E+001,1.312629E+001,1.268606E+001,1.312629E+001
1.940000E-001,1.271229E+001,1.310667E+001,1.271229E+001,1.310667E+001
1.960000E-001,1.273849E+001,1.308705E+001,1.273849E+001,1.308705E+001
1.980000E-001,1.276464E+001,1.306743E+001,1.276464E+001,1.306743E+001
2.000000E-001,1.279076E+001,1.304781E+001,1.279076E+001,1.304781E+001
2.020000E-001,1.281683E+001,1.302819E+001,1.281683E+001,1.302819E+001
2.040000E-001,1.284287E+001,1.300857E+001,1.284287E+001,1.300857E+001
2.060000E-001,1.286887E+001,1.298895E+001,1.286887E+001,1.298895E+001
2.080000E-001,1.289483E+001,1.296933E+001,1.289483E+001,1.296933E+001
2.100000E-001,1.292074E+001,1.294971E+001,1.292074E+001,1.294971E+001
2.120000E-001,1.294662E+001,1.293009E+001,1.294662E+001,1.293009E+001
2.140000E-001,1.297247E+001,1.291047E+001,1.297247E+001,1.291047E+001
2.160000E-001,1.299827E+001,1.289085E+001,1.299827E+001,1.289085E+001
2.180000E-001,1.302403E+001,1.287123E+001,1.302403E+001,1.287123E+001
2.200000E-001,1.304975E+001,1.285161E+001,1.304975E+001,1.285161E+001
2.220000E-001,1.307543E+001,1.283199E+001,1.307543E+001,1.283199E+001
2.240000E-001,1.310108E+001,1.281237E+001,1.310108E+001,1.281237E+001
2.260000E-001,1.312668E+001,1.279275E+001,1.312668E+001,1.279275E+001
2.280000E-001,1.315225E+001,1.277313E+001,1.315225E+001,1.277313E+001
2.300000E-001,1.317778E+001,1.275351E+001,1.317778E+001,1.275351E+001
2.320000E-001,1.320326E+001,1.273389E+001,1.320326E+001,1.273389E+001
2.340000E-001,1.322871E+001,1.271427E+001,1.322871E+001,1.271427E+001
2.360000E-001,1.325412E+001,1.269465E+001,1.325412E+001,1.269465E+001
2.380000E-001,1.327949E+001,1.267503E+001,1.327949E+001,1.267503E+001
2.400000E-001,1.330482E+001,1.265541E+001,1.330482E+001,1.265541E+001
2.420000E-001,1.333011E+001,1.263579E+001,1.333011E+001,1.263579E+001
2.440000E-001,1.335536E+001,1.261617E+001,1.335536E+001,1.261617E+001
2.460000E-001,1.338058E+001,1.259655E+001,1.338058E+001,1.259655E+001
2.480000E-001,1.340575E+001,1.257693E+001,1.340575E+001,1.257693E+001
2.500000E-001,1.343089E+001,1.255731E+001,1.343089E+001,1.255731E+001
2.520000E-001,1.345598E+001,1.253769E+001,1.345598E+001,1.253769E+001
2.540000E-001,1.348104E+001,1.251807E+001,1.348104E+001,1.251807E+001
2.560000E-001,1.350605E+001,1.249845E+001,1.350605E+001,1.249845E+001
2.580000E-001,1.353103E+001,1.247883E+001,1.353103E+001,1.247883E+001
2.600000E-001,1.355597E+001,1.245921E+001,1.355597E+001,1.245921E+001
2.620000E-001,1.358087E+001,1.243959E+001,1.358087E+001,1.243959E+001
2.640000E-001,1.360573E+001,1.241997E+001,1.360573E+001,1.241997E+001
2.660000E-001,1.363055E+001,1.240035E+001,1.363055E+001,1.240035E+001
2.680000E-001,1.365533E+001,1.238073E+001,1.365533E+001,1.238073E+001
2.700000E-001,1.368007E+001,1.236111E+001,1.368007E+001,1.236111E+001
2.720000E-001,1.370477E+001,1.234149E+001,1.370477E+001,1.234149E+001
2.740000E-001,1.372944E+001,1.232187E+001,1.372944E+001,1.232187E+001
2.760000E-001,1.375406E+001,1.230225E+001,1.375406E+001,1.230225E+001
2.780000E-001,1.377864E+001,1.228263E+001,1.377864E+001,1.228263E+001
2.800000E-001,1.380319E+001,1.226301E+001,1.380319E+001,1.226301E+001
2.820000E-001,1.382770E+001,1.224339E+001,1.382770E+001,1.224339E+001
2.840000E-001,1.385216E+001,1.222377E+001,1.385216E+001,1.222377E+001
2.860000E-001,1.387659E+001,1.220415E+001,1.387659E+001,1.220415E+001
2.880000E-001,1.390098E+001,1.218453E+001,1.390098E+001,1.218453E+001
2.900000E-001,1.392533E+001,1.216491E+001,1.392533E+001,1.216491E+001
2.920000E-001,1.394964E+001,1.214529E+001,1.394964E+001,1.214529E+001
2.940000E-001,1.397391E+001,1.212567E+001,1.397391E+001,1.212567E+001
2.960000E-001,1.399814E+001,1.210605E+001,1.399814E+001,1.210605E+001
2.980000E-001,1.402233E+001,1.208643E+001,1.402233E+001,1.208643E+001
3.000000E-001,1.404649E+001,1.206681E+001,1.404649E+001,1.206681E+001
3.020000E-001,1.407060E+001,1.204719E+001,1.407060E+001,1.204719E+001
3.040000E-001,1.409468E+001,1.202757E+001,1.409468E+001,1.202757E+001
3.060000E-001,1.411871E+001,1.200795E+001,1.411871E+001,1.200795E+001
3.080000E-001,1.414271E+001,1.198833E+001,1.414271E+001,1.198833E+001
3.100000E-001,1.416667E+001,1.196871E+001,1.416667E+001,1.196871E+001
3.120000E-001,1.419058E+001,1.194909E+001,1.419058E+001,1.194909E+001
3.140000E-001,1.421446E+001,1.192947E+001,1.421446E+001,1.192947E+001
3.160000E-001,1.423830E+001,1.190985E+001,1.423830E+001,1.190985E+001
3.180000E-001,1.426210E+001,1.189023E+001,1.426210E+001,1.189023E+001
3.200000E-001,1.428586E+001,1.187061E+001,1.428586E+001,1.187061E+001
3.220000E-001,1.430958E+001,1.185099E+001,1.430958E+001,1.185099E+001
3.240000E-001,1.433327E+001,1.183137E+001,1.433327E+001,1.183137E+001
3.260000E-001,1.435691E+001,1.181175E+001,1.435691E+001,1.181175E+001
3.280000E-001,1.438051E+001,1.179213E+001,1.438051E+001,1.179213E+001
3.300000E-001,1.440408E+001,1.177251E+001,1.440408E+001,1.177251E+001
3.320000E-001,1.442760E+001,1.175289E+001,1.442760E+001,1.175289E+001
3.340000E-001,1.445109E+001,1.173327E+001,1.445109E+001,1.173327E+001
3.360000E-001,1.447454E+001,1.171365E+001,1.447454E+001,1.171365E+001
3.380000E-001,1.449794E+001,1.169403E+001,1.449794E+001,1.169403E+001
3.400000E-001,1.452131E+001,1.167441E+001,1.452131E+001,1.167441E+001
3.420000E-001,1.454464E+001,1.165479E+001,1.454464E+001,1.165479E+001
3.440000E-001,1.456793E+001,1.163517E+001,1.456793E+001,1.163517E+001
3.460000E-001,1.459118E+001,1.161555E+001,1.459118E+001,1.161555E+001
3.480000E-001,1.461439E+001,1.159593E+001,1.461439E+001,1.159593E+001
3.500000E-001,1.463757E+001,1.157631E+001,1.463757E+001,1.157631E+001
3.520000E-001,1.466070E+001,1.155669E+001,1.466070E+001,1.155669E+001
3.540000E-001,1.468379E+001,1.153707E+001,1.468379E+001,1.153707E+001
3.560000E-001,1.470685E+001,1.151745E+001,1.470685E+001,1.151745E+001
3.580000E-001,1.472986E+001,1.149783E+001,1.472986E+001,1.149783E+001
3.600000E-001,1.475284E+001,1.147821E+001,1.475284E+001,1.147821E+001
3.620000E-001,1.477578E+001,1.145859E+001,1.477578E+001,1.145859E+001
3.640000E-001,1.479867E+001,1.143897E+001,1.479867E+001,1.143897E+001
3.660000E-001,1.482153E+001,1.141935E+001,1.482153E+001,1.141935E+001
3.680000E-001,1.484435E+001,1.139973E+001,1.484435E+001,1.139973E+001
3.700000E-001,1.486713E+001,1.138011E+001,1.486713E+001,1.138011E+001
3.720000E-001,1.488987E+001,1.136049E+001,1.488987E+001,1.136049E+001
3.740000E-001,1.491257E+001,1.134087E+001,1.491257E+001,1.134087E+001
3.760000E-001,1.493523E+001,1.132125E+001,1.493523E+001,1.132125E+001
3.780000E-001,1.495786E+001,1.130163E+001,1.495786E+001,1.130163E+001
3.800000E-001,1.498044E+001,1.128201E+001,1.498044E+001,1.128201E+001
3.820000E-001,1.500299E+001,1.126239E+001,1.500299E+001,1.126239E+001
3.840000E-001,1.502549E+001,1.124277E+001,1.502549E+001,1.124277E+001
3.860000E-001,1.504796E+001,1.122315E+001,1.504796E+001,1.122315E+001
3.880000E-001,1.507038E+001,1.120353E+001,1.507038E+001,1.120353E+001
3.900000E-001,1.509277E+001,1.118391E+001,1.509277E+001,1.118391E+001
3.920000E-001,1.511512E+001,1.116429E+001,1.511512E+001,1.116429E+001
3.940000E-001,1.513743E+001,1.114467E+001,1.513743E+001,1.114467E+001
3.960000E-001,1.515970E+001,1.112505E+001,1.515970E+001,1.112505E+001
3.980000E-001,1.518193E+001,1.110543E+001,1.518193E+001,1.110543E+001
4.000000E-001,1.520412E+001,1.108581E+001,1.520412E+001,1.108581E+001
4.020000E-001,1.522627E+001,1.106619E+001,1.522627E+001,1.106619E+001
4.040000E-001,1.524838E+001,1.104657E+001,1.524838E+001,1.104657E+001
4.060000E-001,1.527046E+001,1.102695E+001,1.527046E+001,1.102695E+001
4.080000E-001,1.529249E+001,1.100733E+001,1.529249E+001,1.100733E+001
4.100000E-001,1.531449E+001,1.098771E+001,1.531449E+001,1.098771E+001
4.120000E-001,1.533644E+001,1.096809E+001,1.533644E+001,1.096809E+001
4.140000E-001,1.535836E+001,1.094847E+001,1.535836E+001,1.094847E+001
4.160000E-001,1.538024E+001,1.092885E+001,1.538024E+001,1.092885E+001
4.180000E-001,1.540207E+001,1.090923E+001,1.540207E+001,1.090923E+001
4.200000E-001,1.542387E+001,1.088961E+001,1.542387E+001,1.088961E+001
4.220000E-001,1.544563E+001,1.086999E+001,1.544563E+001,1.086999E+001
4.240000E-001,1.546735E+001,1.085037E+001,1.546735E+001,1.085037E+001
4.260000E-001,1.548903E+001,1.083075E+001,1.548903E+001,1.083075E+001
4.280000E-001,1.551068E+001,1.081113E+001,1.551068E+001,1.081113E+001
4.300000E-001,1.553228E+001,1.079151E+001,1.553228E+001,1.079151E+001
4.320000E-001,1.555384E+001,1.077189E+001,1.555384E+001,1.077189E+001
4.340000E-001,1.557537E+001,1.075227E+001,1.557537E+001,1.075227E+001
4.360000E-001,1.559685E+001,1.073265E+001,1.559685E+001,1.073265E+001
4.380000E-001,1.561830E+001,1.071303E+001,1.561830E+001,1.071303E+001
4.400000E-001,1.563970E+001,1.069341E+001,1.563970E+001,1.069341E+001
4.420000E-001,1.566107E+001,1.067379E+001,1.566107E+001,1.067379E+001
4.440000E-001,1.568240E+001,1.065417E+001,1.568240E+001,1.065417E+001
4.460000E-001,1.570369E+001,1.063455E+001,1.570369E+001,1.063455E+001
4.480000E-001,1.572494E+001,1.061493E+001,1.572494E+001,1.061493E+001
4.500000E-001,1.574615E+001,1.059531E+001,1.574615E+001,1.059531E+001
4.520000E-001,1.576732E+001,1.057569E+001,1.576732E+001,1.057569E+001
4.540000E-001,1.578845E+001,1.055607E+001,1.578845E+001,1.055607E+001
4.560000E-001,1.580954E+001,1.053645E+001,1.580954E+001,1.053645E+001
4.580000E-001,1.583060E+001,1.051683E+001,1.583060E+001,1.051683E+001
4.600000E-001,1.585161E+001,1.049721E+001,1.585161E+001,1.049721E+001
4.620000E-001,1.587258E+001,1.047759E+001,1.587258E+001,1.047759E+001
4.640000E-001,1.589352E+001,1.045797E+001,1.589352E+001,1.045797E+001
4.660000E-001,1.591442E+001,1.043835E+001,1.591442E+001,1.043835E+001
4.680000E-001,1.593527E+001,1.041873E+001,1.593527E+001,1.041873E+001
4.700000E-001,1.595609E+001,1.039911E+001,1.595609E+001,1.039911E+001
4.720000E-001,1.597687E+001,1.037949E+001,1.597687E+001,1.037949E+001
4.740000E-001,1.599761E+001,1.035987E+001,1.599761E+001,1.035987E+001
4.760000E-001,1.601831E+001,1.034025E+001,1.601831E+001,1.034025E+001
4.780000E-001,1.603897E+001,1.032063E+001,1.603897E+001,1.032063E+001
4.800000E-001,1.605959E+001,1.030101E+001,1.605959E+001,1.030101E+001
4.820000E-001,1.608017E+001,1.028139E+001,1.608017E+001,1.028139E+001
4.840000E-001,1.610072E+001,1.026177E+001,1.610072E+001,1.026177E+001
4.860000E-001,1.612122E+001,1.024215E+001,1.612122E+001,1.024215E+001
4.880000E-001,1.614169E+001,1.022253E+001,1.614169E+001,1.022253E+001
4.900000E-001,1.616211E+001,1.020291E+001,1.616211E+001,1.020291E+001
4.920000E-001,1.618250E+001,1.018329E+001,1.618250E+001,1.018329E+001
4.940000E-001,1.620284E+001,1.016367E+001,1.620284E+001,1.016367E+001
4.960000E-001,1.622315E+001,1.014405E+001,1.622315E+001,1.014405E+001
4.980000E-001,1.624342E+001,1.012443E+001,1.624342E+001,1.012443E+001
5.000000E-001,1.626365E+001,1.010481E+001,1.626365E+001,1.010481E+001
5.020000E-001,1.628384E+001,1.008519E+001,1.628384E+001,1.008519E+001
5.040000E-001,1.630399E+001,1.006557E+001,1.630399E+001,1.006557E+001
5.060000E-001,1.632410E+001,1.004595E+001,1.632410E+001,1.004595E+001
5.080000E-001,1.634417E+001,1.002633E+001,1.634417E+001,1.002633E+001
5.100000E-001,1.636421E+001,1.000671E+001,1.636421E+001,1.000671E+001
5.120000E-001,1.638420E+001,9.987090E+000,1.638420E+001,9.987090E+000
5.140000E-001,1.640416E+001,9.967470E+000,1.640416E+001,9.967470E+000
5.160000E-001,1.642407E+001,9.947850E+000,1.642407E+001,9.947850E+000
5.180000E-001,1.644395E+001,9.928230E+000,1.644395E+001,9.928230E+000
5.200000E-001,1.646378E+001,9.908610E+000,1.646378E+001,9.908610E+000
5.220000E-001,1.648358E+001,9.888990E+000,1.648358E+001,9.888990E+000
5.240000E-001,1.650334E+001,9.869370E+000,1.650334E+001,9.869370E+000
5.260000E-001,1.652306E+001,9.849750E+000,1.652306E+001,9.849750E+000
5.280000E-001,1.654274E+001,9.830130E+000,1.654274E+001,9.830130E+000
5.300000E-001,1.656238E+001,9.810510E+000,1.656238E+001,9.810510E+000
5.320000E-001,1.658198E+001,9.790890E+000,1.658198E+001,9.790890E+000
5.340000E-001,1.660154E+001,9.771270E+000,1.660154E+001,9.771270E+000
5.360000E-001,1.662107E+001,9.751650E+000,1.662107E+001,9.751650E+000
5.380000E-001,1.664055E+001,9.732030E+000,1.664055E+001,9.732030E+000
5.400000E-001,1.665999E+001,9.712410E+000,1.665999E+001,9.712410E+000
5.420000E-001,1.667940E+001,9.692790E+000,1.667940E+001,9.692790E+000
5.440000E-001,1.669877E+001,9.673170E+000,1.669877E+001,9.673170E+000
5.460000E-001,1.671809E+001,9.653550E+000,1.671809E+001,9.653550E+000
5.480000E-001,1.673738E+001,9.633930E+000,1.673738E+001,9.633930E+000
5.500000E-001,1.675663E+001,9.614310E+000,1.675663E+001,9.614310E+000
5.520000E-001,1.677584E+001,9.594690E+000,1.677584E+001,9.594690E+000
5.540000E-001,1.679501E+001,9.575070E+000,1.679501E+001,9.575070E+000
5.560000E-001,1.681414E+001,9.555450E+000,1.681414E+001,9.555450E+000
5.580000E-001,1.683323E+001,9.535830E+000,1.683323E+001,9.535830E+000
5.600000E-001,1.685228E+001,9.516210E+000,1.685228E+001,9.516210E+000
5.620000E-001,1.687129E+001,9.496590E+000,1.687129E+001,9.496590E+000
5.640000E-001,1.689027E+001,9.476970E+000,1.689027E+001,9.476970E+000
5.660000E-001,1.690920E+001,9.457350E+000,1.690920E+001,9.457350E+000
5.680000E-001,1.692810E+001,9.437730E+000,1.692810E+001,9.437730E+000
5.700000E-001,1.694695E+001,9.418110E+000,1.694695E+001,9.418110E+000
5.720000E-001,1.696577E+001,9.398490E+000,1.696577E+001,9.398490E+000
5.740000E-001,1.698455E+001,9.378870E+000,1.698455E+001,9.378870E+000
5.760000E-001,1.700328E+001,9.359250E+000,1.700328E+001,9.359250E+000
5.780000E-001,1.702198E+001,9.339630E+000,1.702198E+001,9.339630E+000
5.800000E-001,1.704064E+001,9.320010E+000,1.704064E+001,9.320010E+000
5.820000E-001,1.705926E+001,9.300390E+000,1.705926E+001,9.300390E+000
5.840000E-001,1.707784E+001,9.280770E+000,1.707784E+001,9.280770E+000
5.860000E-001,1.709639E+001,9.261150E+000,1.709639E+001,9.261150E+000
5.880000E-001,1.711489E+001,9.241530E+000,1.711489E+001,9.241530E+000
5.900000E-001,1.713335E+001,9.221910E+000,1.713335E+001,9.221910E+000
5.920000E-001,1.715178E+001,9.202290E+000,1.715178E+001,9.202290E+000
5.940000E-001,1.717016E+001,9.182670E+000,1.717016E+001,9.182670E+000
5.960000E-001,1.718851E+001,9.163050E+000,1.718851E+001,9.163050E+000
5.980000E-001,1.720681E+001,9.143430E+000,1.720681E+001,9.143430E+000
6.000000E-001,1.722508E+001,9.123810E+000,1.722508E+001,9.123810E+000
6.020000E-001,1.724331E+001,9.104190E+000,1.724331E+001,9.104190E+000
6.040000E-001,1.726150E+001,9.084570E+000,1.726150E+001,9.084570E+000
6.060000E-001,1.727965E+001,9.064950E+000,1.727965E+001,9.064950E+000
6.080000E-001,1.729776E+001,9.045330E+000,1.729776E+001,9.045330E+000
6.100000E-001,1.731583E+001,9.025710E+000,1.731583E+001,9.025710E+000
6.120000E-001,1.733386E+001,9.006090E+000,1.733386E+001,9.006090E+000
6.140000E-001,1.735185E+001,8.986470E+000,1.735185E+001,8.986470E+000
6.160000E-001,1.736981E+001,8.966850E+000,1.736981E+001,8.966850E+000
6.180000E-001,1.738772E+001,8.947230E+000,1.738772E+001,8.947230E+000
6.200000E-001,1.740560E+001,8.927610E+000,1.740560E+001,8.927610E+000
6.220000E-001,1.742343E+001,8.907990E+000,1.742343E+001,8.907990E+000
6.240000E-001,1.744123E+001,8.888370E+000,1.744123E+001,8.888370E+000
6.260000E-001,1.745898E+001,8.868750E+000,1.745898E+001,8.868750E+000
6.280000E-001,1.747670E+001,8.849130E+000,1.747670E+001,8.849130E+000
6.300000E-001,1.749438E+001,8.829510E+000,1.749438E+001,8.829510E+000
6.320000E-001,1.751202E+001,8.809890E+000,1.751202E+001,8.809890E+000
6.340000E-001,1.752962E+001,8.790270E+000,1.752962E+001,8.790270E+000
6.360000E-001,1.754718E+001,8.770650E+000,1.754718E+001,8.770650E+000
6.380000E-001,1.756470E+001,8.751030E+000,1.756470E+001,8.751030E+000
6.400000E-001,1.758219E+001,8.731410E+000,1.758219E+001,8.731410E+000
6.420000E-001,1.759963E+001,8.711790E+000,1.759963E+001,8.711790E+000
6.440000E-001,1.761703E+001,8.692170E+000,1.761703E+001,8.692170E+000
6.460000E-001,1.763440E+001,8.672550E+000,1.763440E+001,8.672550E+000
6.480000E-001,1.765172E+001,8.652930E+000,1.765172E+001,8.652930E+000
6.500000E-001,1.766901E+001,8.633310E+000,1.766901E+001,8.633310E+000
6.520000E-001,1.768626E+001,8.613690E+000,1.768626E+001,8.613690E+000
6.540000E-001,1.770346E+001,8.594070E+000,1.770346E+001,8.594070E+000
6.560000E-001,1.772063E+001,8.574450E+000,1.772063E+001,8.574450E+000
6.580000E-001,1.773776E+001,8.554830E+000,1.773776E+001,8.554830E+000
6.600000E-001,1.775485E+001,8.535210E+000,1.775485E+001,8.535210E+000
6.620000E-001,1.777190E+001,8.515590E+000,1.777190E+001,8.515590E+000
6.640000E-001,1.778891E+001,8.495970E+000,1.778891E+001,8.495970E+000
6.660000E-001,1.780589E+001,8.476350E+000,1.780589E+001,8.476350E+000
6.680000E-001,1.782282E+001,8.456730E+000,1.782282E+001,8.456730E+000
6.700000E-001,1.783971E+001,8.437110E+000,1.783971E+001,8.437110E+000
6.720000E-001,1.785657E+001,8.417490E+000,1.785657E+001,8.417490E+000
6.740000E-001,1.787338E+001,8.397870E+000,1.787338E+001,8.397870E+000
6.760000E-001,1.789016E+001,8.378250E+000,1.789016E+001,8.378250E+000
6.780000E-001,1.790690E+001,8.358630E+000,1.790690E+001,8.358630E+000
6.800000E-001,1.792359E+001,8.339010E+000,1.792359E+001,8.339010E+000
6.820000E-001,1.794025E+001,8.319390E+000,1.794025E+001,8.319390E+000
6.840000E-001,1.795687E+001,8.299770E+000,1.795687E+001,8.299770E+000
6.860000E-001,1.797345E+001,8.280150E+000,1.797345E+001,8.280150E+000
6.880000E-001,1.798999E+001,8.260530E+000,1.798999E+001,8.260530E+000
6.900000E-001,1.800649E+001,8.240910E+000,1.800649E+001,8.240910E+000
6.920000E-001,1.802296E+001,8.221290E+000,1.802296E+001,8.221290E+000
6.940000E-001,1.803938E+001,8.201670E+000,1.803938E+001,8.201670E+000
