"time","outputs"
0,0
0.0002,-0.17926086643995937
0.0004,6.0490504400672807
0.0006,18.668620199026272
0.0008,37.448324424581976
0.001,61.949118184174282
0.0012,91.537151922054804
0.0014,125.40270029585865
0.0016,162.58432719073107
0.0018,201.99755756956867
0.002,242.46719584072653
0.0022,282.76232526873525
0.0024,321.63294663709377
0.0026,357.84716905207563
0.0028,390.22785268772958
0.003,417.68762269471193
0.0032,439.26122474906225
0.0034,454.13427418392479
0.0036,461.73696253751149
0.0038,464.10285823960999
0.004,462.35511257647522
0.0042,459.01256554975902
0.0044,455.67008537331617
0.0046,452.32767204581262
0.0048,448.98532556590101
0.005,445.64304593225273
0.0052,442.30083314352925
0.0054,438.95868719839285
0.0056,435.61660809550762
0.0058,432.27459583353635
0.006,428.93265041114239
0.0062,425.590771826989
0.0064,422.24896007973905
0.0066,418.90721516805559
0.0068,415.5655370906025
0.007,412.22392584604307
0.0072,408.88238143304034
0.0074,405.54090385025836
0.0076,402.19949309635984
0.0078,398.8581491700084
0.008,395.51687206986776
0.0082,392.17566179460084
0.0084,388.83451834287183
0.0086,385.49344171334377
0.0088,382.15243190468078
0.009,378.81148891554608
0.0092,375.47061274460327
0.0094,372.12980339051586
0.0096,368.78906085194814
0.0098,365.44838512756291
0.01,362.10777621602432
0.0102,358.76723411599647
0.0104,355.42675882614162
0.0106,352.08635034512588
0.0108,348.74600867161229
0.011,345.40573380426434
0.0112,342.06552574174566
0.0114,338.72538448272115
0.0116,335.38531002585381
0.0118,332.04530236980781
0.012,328.70536151324734
0.0122,325.36548745483651
0.0124,322.02568019323894
0.0126,318.68593972711909
0.0128,315.34626605514092
0.013,312.00665917596865
0.0132,308.66711908826557
0.0134,305.32764579069755
0.0136,301.98823928192746
0.0138,298.64890770946948
0.014,295.30979959990503
0.0142,291.97095188226263
0.0144,288.63233979663454
0.0146,285.2939381812314
0.0148,281.95572157167015
0.015,278.61766430144559
0.0152,275.27974060320435
0.0154,271.9419247104164
0.0156,268.60419095903887
0.0158,265.27376361183622
0.016,262.05736451873696
0.0162,259.11772934752378
0.0164,256.58868543156188
0.0166,254.57007479165898
0.0168,253.12547864544857
0.017,252.28084967454768
0.0172,252.02407961633781
0.0174,252.30550855823412
0.0176,253.03936105343257
0.0178,254.10607332069159
0.018,255.35545579880412
0.0182,256.61061664036754
0.0184,257.6725547600746
0.0186,258.33934026287568
0.0188,258.51136401389613
0.019,258.13265125146194
0.0192,257.17544617509884
0.0194,256.30465283312026
0.0196,255.8560745215886
0.0198,255.89976694688241
0.02,256.47013518355936
0.0202,257.56514512904101
0.0204,259.14644183444636
0.0206,261.14036924579671
0.0208,263.43986556246716
0.021,265.90718873242952
0.0212,268.37740799180506
0.0214,270.66258022968452
0.0216,272.55651469368917
0.0218,273.84001648078055
0.022,274.28962246403353
0.0222,273.76458612677675
0.0224,272.21740335498845
0.0226,270.06016160783588
0.0228,267.96757663218943
0.023,266.06625935476103
0.0232,264.45105905934145
0.0234,263.18559691431039
0.0236,262.30084804902788
0.0238,261.79454872653298
0.024,261.63143904032796
0.0242,261.74433264148519
0.0244,262.03598633351515
0.0246,262.38172437046597
0.0248,262.63275535642941
0.025,262.62010414503607
0.0252,262.15965624216733
0.0254,261.11932576306486
0.0256,259.47590544267388
0.0258,257.44069692013267
0.026,255.66076685287473
0.0262,254.29443468709346
0.0264,253.44023020071904
0.0266,253.1605676842199
0.0268,253.48030638436765
0.027,254.38624456509382
0.0272,255.8275555820928
0.0274,257.71715309500024
0.0276,259.93395162479175
0.0278,262.32596856799557
0.028,264.71419494716446
0.0282,266.89714502310767
0.0284,268.65597979430692
0.0286,269.76106072701947
0.0288,270.04215185437835
0.029,269.43190177319468
0.0292,267.92729526210888
0.0294,266.28246756426455
0.0296,264.84149945142644
0.0298,263.69715355348313
0.03,262.91079823641451
0.0302,262.51100772419045
0.0304,262.49299042918966
0.0306,262.81885556825284
0.0308,263.41870915988443
0.031,264.19255177806565
0.0312,265.01293239475439
0.0314,265.72829567530232
0.0316,266.16694457227271
0.0318,266.14152633375738
0.032,265.46952965421309
0.0322,264.08255931537093
0.0324,262.01986549435674
0.0326,259.94287795162035
0.0328,258.15705330011076
0.033,256.77871263287477
0.0332,255.89040014679188
0.0334,255.53895774151496
0.0336,255.73449364364592
0.0338,256.45026534875331
0.034,257.62347647469051
0.0342,259.15696649864191
0.0344,260.92175226525461
0.0346,262.7603610486226
0.0348,264.49087724800268
0.035,265.91160888481784
0.0352,266.80628970568011
0.0354,266.98956220053572
0.0356,266.39242916374212
0.0358,264.9732498826699
0.036,263.32678832508026
0.0362,261.92372142650146
0.0364,260.86396258678957
0.0366,260.2150434195301
0.0368,260.01054837032217
0.037,260.24940348097914
0.0372,260.89603250860023
0.0374,261.88137397277922
0.0376,263.10473327684224
0.0378,264.43642526099831
0.038,265.72114481209815
0.0382,266.78198686684556
0.0384,267.42502266025537
0.0386,267.44627392700909
0.0388,266.71286762280693
0.039,265.18975880639186
0.0392,263.15690127885773
0.0394,261.29707053800774
0.0396,259.75221609849712
0.0398,258.61702881229485
0.04,257.95229554459155
0.0402,257.78352057981778
0.0404,258.10043026880669
0.0406,258.85736911988425
0.0408,259.97457538424226
0.041,261.34030436636755
0.0412,262.8137486429211
0.0414,264.22868651890059
0.0416,265.39777378115554
0.0418,266.11737948267739
0.042,266.18769298001519
0.0422,265.51936791330115
0.0424,264.07266853073219
0.0426,262.27062507438848
0.0428,260.70689588779203
0.043,259.49344304890951
0.0432,258.70935112553019
0.0434,258.39935739170772
0.0436,258.57286251753084
0.0438,259.20382449916661
0.044,260.23153528341334
0.0442,261.56225961173749
0.0444,263.07169620081385
0.0446,264.6082029197417
0.0448,265.99671052511172
0.045,267.04323414975192
0.0452,267.539885546807
0.0454,267.30761367084364
0.0456,266.28694478943129
0.0458,264.49835301438497
0.046,262.64911078339856
0.0462,261.0589489823854
0.0464,259.83187148842893
0.0466,259.0390487649214
0.0468,258.71717341419492
0.047,258.86768189258839
0.0472,259.4568570413706
0.0474,260.41680614837509
0.0476,261.64728950056036
0.0478,263.01835525572039
0.048,264.3737183748313
0.0482,265.53480471402844
0.0484,266.30536654175853
0.0486,266.47915402123488
0.0488,265.92496410343074
0.049,264.60371945400215
0.0492,262.71860215831458
0.0494,260.9939569735788
0.0496,259.59054736483097
0.0498,258.59991106613336
0.05,258.07962360485971
0.0502,258.05199101451058
0.0504,258.50362526000583
0.0506,259.38590901269004
0.0508,260.61633631150096
0.051,262.08069591211517
0.0512,263.63604519485142
0.0514,265.11440479254566
0.0516,266.32708800122492
0.0518,267.06956490164157
0.052,267.13954460262551
0.0522,266.44300263534808
0.0524,264.94092726663615
0.0526,263.07610477357423
0.0528,261.43228383624268
0.053,260.12294458117293
0.0532,259.22934779290745
0.0534,258.79870123856182
0.0536,258.84311466527748
0.0538,259.33943294130444
0.054,260.22994815815491
0.0542,261.42397166007453
0.0544,262.80022760507961
0.0546,264.21001121778488
0.0548,265.48103777484476
0.055,266.42189294537178
0.0552,266.82700364902058
0.0554,266.52238847183031
0.0556,265.4527884911347
0.0558,263.64921929918529
0.056,261.82170088431525
0.0562,260.27151226423109
0.0564,259.10171101706635
0.0566,258.38214131876691
0.0568,258.14782013793035
0.057,258.39819722632473
0.0572,259.09730268541711
0.0574,260.17477580378511
0.0576,261.5277489820981
0.0578,263.02354133225242
0.058,264.50309838050623
0.0582,265.78509762103226
0.0584,266.67062482210815
0.0586,266.95060672317601
0.0588,266.48883856420116
0.059,265.24306754806395
0.0592,263.38717250324021
0.0594,261.66377466378162
0.0596,260.24677580047103
0.0598,259.2280642689766
0.06,258.66588582075565
0.0602,258.58352040380413
0.0604,258.96883500426463
0.0606,259.77471968861249
0.0608,260.92039403966419
0.061,262.29355156455978
0.0612,263.7532908235774
0.0614,265.13376440115678
0.0616,266.24846080262796
0.0618,266.89502026306423
0.062,266.87372388331266
0.0622,266.09401002589578
0.0624,264.51977586234551
0.0626,262.63281350949188
0.0628,260.976811630317
0.063,259.66541820055369
0.0632,258.77990556834641
0.0634,258.36726852280981
0.0636,258.4391847598522
0.0638,258.97185832446917
0.064,259.90674660264182
0.0642,261.15215148398659
0.0644,262.58563586152746
0.0646,264.05720810808822
0.0648,265.39319997844899
0.065,266.400747910262
0.0652,266.87279499841327
0.0654,266.63360085172553
0.0656,265.62592100822042
0.0658,263.8679945311921
0.066,262.06150770851536
0.0662,260.52696995165394
0.0664,259.36711029160745
0.0666,258.65157188382193
0.0668,258.41530222721235
0.067,258.65781425234229
0.0672,259.34333204454327
0.0674,260.40181494758235
0.0676,261.73083397901178
0.0678,263.19825531941262
0.068,264.64566753795606
0.0682,265.8924725849248
0.0684,266.74054578284336
0.0686,266.98162385084953
0.0688,266.48023596028349
0.069,265.19523189000597
0.0692,263.31445987703518
0.0694,261.57409667507159
0.0696,260.14217510854451
0.0698,259.11090713821261
0.07,258.53880863808513
0.0702,258.44937039375293
0.0704,258.83060647381535
0.0706,259.63548722864738
0.0708,260.78324417237786
0.071,262.16151435564569
0.0712,263.62927297367321
0.0714,265.02048529322644
0.0716,266.14839291153368
0.0718,266.81033523228677
0.072,266.8064045276912
0.0722,266.0459658033239
0.0724,264.49211772161357
0.0726,262.61706501974908
0.0728,260.9732816290994
0.073,259.67414392499586
0.0732,258.80065274044892
0.0734,258.39953744683646
0.0736,258.48222227671118
0.0738,259.02467533872795
0.074,259.96814077539511
0.0742,261.22073457176106
0.0744,262.65986508026782
0.0746,264.13542081422054
0.0748,265.47365088792117
0.075,266.48164802290358
0.0752,266.95234920739875
0.0754,266.70971379487321
0.0756,265.6963583587675
0.0758,263.93160465004343
0.076,262.1184381536728
0.0762,260.57598243362867
0.0764,259.40714600421222
0.0766,258.68177434909097
0.0768,258.43503558343372
0.077,258.66667659550757
0.0772,259.34116354436077
0.0774,260.38870057582045
0.0776,261.70710080781379
0.0778,263.16446446760744
0.078,264.60260096161619
0.0782,265.84111502196583
0.0784,266.68206226771827
0.0786,266.91737377819862
0.0788,266.41205817574053
0.079,265.12515128490782
0.0792,263.24543265406339
0.0794,261.50813048296243
0.0796,260.08072044628386
0.0798,259.05530974254555
0.08,258.49028003450587
0.0802,258.40896151812274
0.0804,258.79918493844201
0.0806,259.61371872402071
0.0808,260.77157840257041
0.081,262.16017580361898
0.0812,263.63825668480968
0.0814,265.03955775364443
0.0816,266.17709798466473
0.0818,266.8480050053293
0.082,266.85208739760128
0.0822,266.09829580342688
0.0824,264.54946946370103
0.0826,262.67489217963453
0.0828,261.0303020914024
0.083,259.72909773282186
0.0832,258.85232992160047
0.0834,258.44680463995718
0.0836,258.52404757175867
0.0838,259.06015078770304
0.084,259.99650208265132
0.0842,261.24137753731162
0.0844,262.67235844286557
0.0846,264.13951522185516
0.0848,265.46928381008826
0.085,266.46894450942995
0.0852,266.93161902455307
0.0854,266.6815409807092
0.0856,265.66159916291292
0.0858,263.89244418213724
0.086,262.07794105585657
0.0862,260.53504994994671
0.0864,259.36668600077508
0.0866,258.64268118813283
0.0868,258.39817036382084
0.087,258.63284819602302
0.0872,259.31111088685253
0.0874,260.36307649688848
0.0876,261.68645789080352
0.0878,263.14924314205189
0.088,264.5931201260986
0.0882,265.83756538955578
0.0884,266.68450257223691
0.0886,266.9257255623703
0.0888,266.42606111629601
0.089,265.14437324934818
0.0892,263.26751030421394
0.0894,261.53172856531785
0.0896,260.10531131232653
0.0898,259.08034552717305
0.09,258.51520485566488
