"Time","integerStep","y_multiSwitch","y_product","y_sum","y_triggeredAdd"
0.16901,0,4,0,1,0
0.17001,0,4,0,1,0
0.17101,0,4,0,1,0
0.17201,0,4,0,1,0
0.17301,0,4,0,1,0
0.17401,0,4,0,1,0
0.17501,0,4,0,1,0
0.17601,0,4,0,1,0
0.17701,0,4,0,1,0
0.17801,0,4,0,1,0
0.17901,0,4,0,1,0
0.18001,0,4,0,1,0
0.18101,0,4,0,1,0
0.18201,0,4,0,1,0
0.18301,0,4,0,1,0
0.18401,0,4,0,1,0
0.18501,0,4,0,1,0
0.18601,0,4,0,1,0
0.18701,0,4,0,1,0
0.18801,0,4,0,1,0
0.18901,0,4,0,1,0
0.19001,0,4,0,1,0
0.19101,0,4,0,1,0
0.19201,0,4,0,1,0
0.19301,0,4,0,1,0
0.19401,0,4,0,1,0
0.19501,0,4,0,1,0
0.19601,0,4,0,1,0
0.19701,0,4,0,1,0
0.19801,0,4,0,1,0
0.19901,0,4,0,1,0
0.20001,0,4,0,1,0
0.20101,0,4,0,1,0
0.20201,0,4,0,1,0
0.20301,0,4,0,1,0
0.20401,0,4,0,1,0
0.20501,0,4,0,1,0
0.20601,0,4,0,1,0
0.20701,0,4,0,1,0
0.20801,0,4,0,1,0
0.20901,0,4,0,1,0
0.21001,0,4,0,1,0
0.21101,0,4,0,1,0
0.21201,0,4,0,1,0
0.21301,0,4,0,1,0
0.21401,0,4,0,1,0
0.21501,0,4,0,1,0
0.21601,0,4,0,1,0
0.21701,0,4,0,1,0
0.21801,0,4,0,1,0
0.21901,0,4,0,1,0
0.22001,0,4,0,1,0
0.22101,0,4,0,1,0
0.22201,0,4,0,1,0
0.22301,0,4,0,1,0
0.22401,0,4,0,1,0
0.22501,0,4,0,1,0
0.22601,0,4,0,1,0
0.22701,0,4,0,1,0
0.22801,0,4,0,1,0
0.22901,0,4,0,1,0
0.23001,0,4,0,1,0
0.23101,0,4,0,1,0
0.23201,0,4,0,1,0
0.23301,0,4,0,1,0
0.23401,0,4,0,1,0
0.23501,0,4,0,1,0
0.23601,0,4,0,1,0
0.23701,0,4,0,1,0
0.23801,0,4,0,1,0
0.23901,0,4,0,1,0
0.24001,0,4,0,1,0
0.24101,0,4,0,1,0
0.24201,0,4,0,1,0
0.24301,0,4,0,1,0
0.24401,0,4,0,1,0
0.24501,0,4,0,1,0
0.24601,0,4,0,1,0
0.24701,0,4,0,1,0
0.24801,0,4,0,1,0
0.24901,0,4,0,1,0
0.25001,0,4,0,1,0
0.25101,0,4,0,1,0
0.25201,0,4,0,1,0
0.25301,0,4,0,1,0
0.25401,0,4,0,1,0
0.25501,0,4,0,1,0
0.25601,0,4,0,1,0
0.25701,0,4,0,1,0
0.25801,0,4,0,1,0
0.25901,0,4,0,1,0
0.26001,0,4,0,1,0
0.26101,0,4,0,1,0
0.26201,0,4,0,1,0
0.26301,0,4,0,1,0
0.26401,0,4,0,1,0
0.26501,0,4,0,1,0
0.26601,0,4,0,1,0
0.266176667,0,4,0,1,0
0.266343333,0,4,0,1,0
0.266398889,0,4,0,1,0
0.266454444,0,4,0,1,0
0.266491895,0,4,0,1,0
0.266501895,0,4,0,1,0
0.267501895,0,4,0,2,0
0.268501895,0,4,0,2,0
0.269501895,0,4,0,2,0
0.270501895,0,4,0,2,0
0.271501895,0,4,0,2,0
0.272501895,0,4,0,2,0
0.273501895,0,4,0,2,0
0.274501895,0,4,0,2,0
0.275501895,0,4,0,2,0
0.276501895,0,4,0,2,0
0.277501895,0,4,0,2,0
0.278501895,0,4,0,2,0
0.279501895,0,4,0,2,0
0.280501895,0,4,0,2,0
0.281501895,0,4,0,2,0
0.282501895,0,4,0,2,0
0.283501895,0,4,0,2,0
0.284501895,0,4,0,2,0
0.285501895,0,4,0,2,0
0.286501895,0,4,0,2,0
0.287501895,0,4,0,2,0
0.288501895,0,4,0,2,0
0.289501895,0,4,0,2,0
0.290501895,0,4,0,2,0
0.291501895,0,4,0,2,0
0.292501895,0,4,0,2,0
0.293501895,0,4,0,2,0
0.294501895,0,4,0,2,0
0.295501895,0,4,0,2,0
0.296501895,0,4,0,2,0
0.297501895,0,4,0,2,0
0.298501895,0,4,0,2,0
0.299501895,0,4,0,2,0
0.300501895,0,4,0,2,0
0.301501895,0,4,0,2,0
0.302501895,0,4,0,2,0
0.303501895,0,4,0,2,0
0.304501895,0,4,0,2,0
0.305501895,0,4,0,2,0
0.306501895,0,4,0,2,0
0.307501895,0,4,0,2,0
0.308501895,0,4,0,2,0
0.309501895,0,4,0,2,0
0.310501895,0,4,0,2,0
0.311501895,0,4,0,2,0
0.312501895,0,4,0,2,0
0.313501895,0,4,0,2,0
0.314501895,0,4,0,2,0
0.315501895,0,4,0,2,0
0.316501895,0,4,0,2,0
0.317501895,0,4,0,2,0
0.318501895,0,4,0,2,0
0.319501895,0,4,0,2,0
0.320501895,0,4,0,2,0
0.321501895,0,4,0,2,0
0.322501895,0,4,0,2,0
0.323501895,0,4,0,2,0
0.324501895,0,4,0,2,0
0.325501895,0,4,0,2,0
0.326501895,0,4,0,2,0
0.327501895,0,4,0,2,0
0.328501895,0,4,0,2,0
0.329501895,0,4,0,2,0
0.330501895,0,4,0,2,0
0.331501895,0,4,0,2,0
0.332501895,0,4,0,2,0
0.333501895,0,4,0,2,0
0.334501895,0,4,0,2,0
0.335501895,0,4,0,2,0
0.336501895,0,4,0,2,0
0.337501895,0,4,0,2,0
0.338501895,0,4,0,2,0
0.339501895,0,4,0,2,0
0.340501895,0,4,0,2,0
0.341501895,0,4,0,2,0
0.342501895,0,4,0,2,0
0.343501895,0,4,0,2,0
0.344501895,0,4,0,2,0
0.345501895,0,4,0,2,0
0.346501895,0,4,0,2,0
0.347501895,0,4,0,2,0
0.348501895,0,4,0,2,0
0.349501895,0,4,0,2,0
0.350501895,0,4,0,2,0
0.351501895,0,4,0,2,0
0.352501895,0,4,0,2,0
0.353501895,0,4,0,2,0
0.354501895,0,4,0,2,0
0.355501895,0,4,0,2,0
0.356501895,0,4,0,2,0
0.357501895,0,4,0,2,0
0.358501895,0,4,0,2,0
0.359501895,0,4,0,2,0
0.360501895,0,4,0,2,0
0.361501895,0,4,0,2,0
0.362501895,0,4,0,2,0
0.363501895,0,4,0,2,0
0.364501895,0,4,0,2,0
0.365501895,0,4,0,2,0
0.366501895,0,4,0,2,0
0.367501895,0,4,0,2,0
0.368501895,0,4,0,2,0
0.369501895,0,4,0,2,0
0.370501895,0,4,0,2,0
0.371501895,0,4,0,2,0
0.372501895,0,4,0,2,0
0.373501895,0,4,0,2,0
0.374501895,0,4,0,2,0
0.375501895,0,4,0,2,0
0.376501895,0,4,0,2,0
0.377501895,0,4,0,2,0
0.378501895,0,4,0,2,0
0.379501895,0,4,0,2,0
0.380501895,0,4,0,2,0
0.381501895,0,4,0,2,0
0.382501895,0,4,0,2,0
0.383501895,0,4,0,2,0
0.384501895,0,4,0,2,0
0.385501895,0,4,0,2,0
0.386501895,0,4,0,2,0
0.387501895,0,4,0,2,0
0.388501895,0,4,0,2,0
0.389501895,0,4,0,2,0
0.390501895,0,4,0,2,0
0.391501895,0,4,0,2,0
0.392501895,0,4,0,2,0
0.393501895,0,4,0,2,0
0.394501895,0,4,0,2,0
0.395501895,0,4,0,2,0
0.396501895,0,4,0,2,0
0.397501895,0,4,0,2,0
0.398501895,0,4,0,2,0
0.399501895,0,4,0,2,0
0.400501895,0,4,0,2,0
0.401501895,0,4,0,2,0
0.402501895,0,4,0,2,0
0.403501895,0,4,0,2,0
0.404501895,0,4,0,2,0
0.405501895,0,4,0,2,0
0.406501895,0,4,0,2,0
0.407501895,0,4,0,2,0
0.408501895,0,4,0,2,0
0.409501895,0,4,0,2,0
0.410501895,0,4,0,2,0
0.411501895,0,4,0,2,0
0.412501895,0,4,0,2,0
0.413501895,0,4,0,2,0
0.414501895,0,4,0,2,0
0.415501895,0,4,0,2,0
0.416501895,0,4,0,2,0
0.417501895,0,4,0,2,0
0.418501895,0,4,0,2,0
0.419501895,0,4,0,2,0
0.420501895,0,4,0,2,0
0.421501895,0,4,0,2,0
0.422501895,0,4,0,2,0
0.423501895,0,4,0,2,0
0.424501895,0,4,0,2,0
0.425501895,0,4,0,2,0
0.426501895,0,4,0,2,0
0.427501895,0,4,0,2,0
0.428501895,0,4,0,2,0
0.429501895,0,4,0,2,0
0.430501895,0,4,0,2,0
0.431501895,0,4,0,2,0
0.432501895,0,4,0,2,0
0.433501895,0,4,0,2,0
0.434501895,0,4,0,2,0
0.435501895,0,4,0,2,0
0.436501895,0,4,0,2,0
0.437501895,0,4,0,2,0
0.438501895,0,4,0,2,0
0.439501895,0,4,0,2,0
0.440501895,0,4,0,2,0
0.441501895,0,4,0,2,0
0.442501895,0,4,0,2,0
0.443501895,0,4,0,2,0
0.444501895,0,4,0,2,0
0.445501895,0,4,0,2,0
0.446501895,0,4,0,2,0
0.447501895,0,4,0,2,0
0.448501895,0,4,0,2,0
0.449501895,0,4,0,2,0
0.450501895,0,4,0,2,0
0.451501895,0,4,0,2,0
0.452501895,0,4,0,2,0
0.453501895,0,4,0,2,0
0.454501895,0,4,0,2,0
0.455501895,0,4,0,2,0
0.456501895,0,4,0,2,0
0.457501895,0,4,0,2,0
0.458501895,0,4,0,2,0
0.459501895,0,4,0,2,0
0.460501895,0,4,0,2,0
0.461501895,0,4,0,2,0
0.462501895,0,4,0,2,0
0.463501895,0,4,0,2,0
0.464501895,0,4,0,2,0
0.465501895,0,4,0,2,0
0.466501895,0,4,0,2,0
0.467501895,0,4,0,2,0
0.468501895,0,4,0,2,0
0.469501895,0,4,0,2,0
0.470501895,0,4,0,2,0
0.471501895,0,4,0,2,0
0.472501895,0,4,0,2,0
0.473501895,0,4,0,2,0
0.474501895,0,4,0,2,0
0.475501895,0,4,0,2,0
0.476501895,0,4,0,2,0
0.477501895,0,4,0,2,0
0.478501895,0,4,0,2,0
0.479501895,0,4,0,2,0
0.480501895,0,4,0,2,0
0.481501895,0,4,0,2,0
0.482501895,0,4,0,2,0
0.483501895,0,4,0,2,0
0.484501895,0,4,0,2,0
0.485501895,0,4,0,2,0
0.486501895,0,4,0,2,0
0.487501895,0,4,0,2,0
0.488501895,0,4,0,2,0
0.489501895,0,4,0,2,0
0.490501895,0,4,0,2,0
0.491501895,0,4,0,2,0
0.492501895,0,4,0,2,0
0.493501895,0,4,0,2,0
0.494501895,0,4,0,2,0
0.495501895,0,4,0,2,0
0.496501895,0,4,0,2,0
0.497501895,0,4,0,2,0
0.498501895,0,4,0,2,0
0.499501895,0,4,0,2,0
0.49999,0,4,0,2,0
0.5,0,6,0,2,0
0.501,0,6,0,2,0
0.502,0,6,0,2,0
0.503,0,6,0,2,0
0.504,0,6,0,2,0
0.505,0,6,0,2,0
0.506,0,6,0,2,0
0.507,0,6,0,2,0
0.508,0,6,0,2,0
0.509,0,6,0,2,0
0.51,0,6,0,2,0
0.511,0,6,0,2,0
0.512,0,6,0,2,0
0.513,0,6,0,2,0
0.514,0,6,0,2,0
0.515,0,6,0,2,0
0.516,0,6,0,2,0
0.517,0,6,0,2,0
0.518,0,6,0,2,0
0.519,0,6,0,2,0
0.52,0,6,0,2,0
0.521,0,6,0,2,0
0.522,0,6,0,2,0
0.523,0,6,0,2,0
0.524,0,6,0,2,0
0.525,0,6,0,2,0
0.526,0,6,0,2,0
0.527,0,6,0,2,0
0.528,0,6,0,2,0
0.529,0,6,0,2,0
0.53,0,6,0,2,0
0.531,0,6,0,2,0
0.532,0,6,0,2,0
0.533,0,6,0,2,0
0.534,0,6,0,2,0
0.535,0,6,0,2,0
0.536,0,6,0,2,0
0.537,0,6,0,2,0
0.538,0,6,0,2,0
0.539,0,6,0,2,0
0.54,0,6,0,2,0
0.541,0,6,0,2,0
0.542,0,6,0,2,0
0.543,0,6,0,2,0
0.544,0,6,0,2,0
0.545,0,6,0,2,0
0.546,0,6,0,2,0
0.547,0,6,0,2,0
0.548,0,6,0,2,0
0.549,0,6,0,2,0
0.55,0,6,0,2,0
0.551,0,6,0,2,0
0.552,0,6,0,2,0
0.553,0,6,0,2,0
0.554,0,6,0,2,0
0.555,0,6,0,2,0
0.556,0,6,0,2,0
0.557,0,6,0,2,0
0.558,0,6,0,2,0
0.559,0,6,0,2,0
0.56,0,6,0,2,0
0.561,0,6,0,2,0
0.562,0,6,0,2,0
0.563,0,6,0,2,0
0.564,0,6,0,2,0
0.565,0,6,0,2,0
0.566,0,6,0,2,0
0.567,0,6,0,2,0
0.568,0,6,0,2,0
0.569,0,6,0,2,0
0.57,0,6,0,2,0
0.571,0,6,0,2,0
0.572,0,6,0,2,0
0.573,0,6,0,2,0
0.574,0,6,0,2,0
0.575,0,6,0,2,0
0.576,0,6,0,2,0
0.577,0,6,0,2,0
0.578,0,6,0,2,0
0.579,0,6,0,2,0
0.58,0,6,0,2,0
0.581,0,6,0,2,0
0.582,0,6,0,2,0
0.583,0,6,0,2,0
0.584,0,6,0,2,0
0.585,0,6,0,2,0
0.586,0,6,0,2,0
0.587,0,6,0,2,0
0.588,0,6,0,2,0
0.589,0,6,0,2,0
0.59,0,6,0,2,0
0.591,0,6,0,2,0
0.592,0,6,0,2,0
0.593,0,6,0,2,0
0.594,0,6,0,2,0
0.595,0,6,0,2,0
0.596,0,6,0,2,0
0.597,0,6,0,2,0
0.598,0,6,0,2,0
0.599,0,6,0,2,0
0.6,0,6,0,2,0
0.601,0,6,0,2,0
0.602,0,6,0,2,0
0.603,0,6,0,2,0
0.604,0,6,0,2,0
0.605,0,6,0,2,0
0.606,0,6,0,2,0
0.607,0,6,0,2,0
0.608,0,6,0,2,0
0.609,0,6,0,2,0
0.61,0,6,0,2,0
0.611,0,6,0,2,0
0.612,0,6,0,2,0
0.613,0,6,0,2,0
0.614,0,6,0,2,0
0.615,0,6,0,2,0
0.616,0,6,0,2,0
0.617,0,6,0,2,0
0.618,0,6,0,2,0
0.619,0,6,0,2,0
0.62,0,6,0,2,0
0.621,0,6,0,2,0
0.622,0,6,0,2,0
0.623,0,6,0,2,0
0.624,0,6,0,2,0
0.625,0,6,0,2,0
0.626,0,6,0,2,0
0.627,0,6,0,2,0
0.628,0,6,0,2,0
0.629,0,6,0,2,0
0.63,0,6,0,2,0
0.631,0,6,0,2,0
0.632,0,6,0,2,0
0.633,0,6,0,2,0
0.634,0,6,0,2,0
0.635,0,6,0,2,0
0.636,0,6,0,2,0
0.637,0,6,0,2,0
0.638,0,6,0,2,0
0.639,0,6,0,2,0
0.64,0,6,0,2,0
0.641,0,6,0,2,0
0.642,0,6,0,2,0
0.643,0,6,0,2,0
0.644,0,6,0,2,0
0.645,0,6,0,2,0
0.646,0,6,0,2,0
0.647,0,6,0,2,0
0.648,0,6,0,2,0
0.649,0,6,0,2,0
0.65,0,6,0,2,0
0.651,0,6,0,2,0
0.652,0,6,0,2,0
0.653,0,6,0,2,0
0.654,0,6,0,2,0
0.655,0,6,0,2,0
0.656,0,6,0,2,0
0.657,0,6,0,2,0
0.658,0,6,0,2,0
0.659,0,6,0,2,0
0.66,0,6,0,2,0
0.661,0,6,0,2,0
0.662,0,6,0,2,0
0.663,0,6,0,2,0
0.664,0,6,0,2,0
0.665,0,6,0,2,0
0.666,0,6,0,2,0
0.667,0,6,0,2,0
0.668,0,6,0,2,0
0.669,0,6,0,2,0
0.67,0,6,0,2,0
0.671,0,6,0,2,0
0.672,0,6,0,2,0
0.673,0,6,0,2,0
0.674,0,6,0,2,0
0.675,0,6,0,2,0
0.676,0,6,0,2,0
0.677,0,6,0,2,0
0.678,0,6,0,2,0
0.679,0,6,0,2,0
0.68,0,6,0,2,0
0.681,0,6,0,2,0
0.682,0,6,0,2,0
0.683,0,6,0,2,0
0.684,0,6,0,2,0
0.685,0,6,0,2,0
0.686,0,6,0,2,0
0.687,0,6,0,2,0
0.688,0,6,0,2,0
0.689,0,6,0,2,0
0.69,0,6,0,2,0
0.691,0,6,0,2,0
0.692,0,6,0,2,0
0.693,0,6,0,2,0
0.694,0,6,0,2,0
0.695,0,6,0,2,0
0.696,0,6,0,2,0
0.697,0,6,0,2,0
0.698,0,6,0,2,0
0.699,0,6,0,2,0
0.7,0,6,0,2,0
0.701,0,6,0,2,0
0.702,0,6,0,2,0
0.703,0,6,0,2,0
0.704,0,6,0,2,0
0.705,0,6,0,2,0
0.706,0,6,0,2,0
0.707,0,6,0,2,0
0.708,0,6,0,2,0
0.709,0,6,0,2,0
0.71,0,6,0,2,0
0.711,0,6,0,2,0
0.712,0,6,0,2,0
0.713,0,6,0,2,0
0.714,0,6,0,2,0
0.715,0,6,0,2,0
0.716,0,6,0,2,0
0.717,0,6,0,2,0
0.718,0,6,0,2,0
0.719,0,6,0,2,0
0.72,0,6,0,2,0
0.721,0,6,0,2,0
0.722,0,6,0,2,0
0.723,0,6,0,2,0
0.724,0,6,0,2,0
0.725,0,6,0,2,0
0.726,0,6,0,2,0
0.727,0,6,0,2,0
0.728,0,6,0,2,0
0.729,0,6,0,2,0
0.73,0,6,0,2,0
0.731,0,6,0,2,0
0.732,0,6,0,2,0
0.733,0,6,0,2,0
0.734,0,6,0,2,0
0.735,0,6,0,2,0
0.736,0,6,0,2,0
0.737,0,6,0,2,0
0.738,0,6,0,2,0
0.739,0,6,0,2,0
0.74,0,6,0,2,0
0.741,0,6,0,2,0
0.742,0,6,0,2,0
0.743,0,6,0,2,0
0.744,0,6,0,2,0
0.745,0,6,0,2,0
0.746,0,6,0,2,0
0.747,0,6,0,2,0
0.748,0,6,0,2,0
0.749,0,6,0,2,0
0.75,0,6,0,2,0
0.751,0,6,0,2,0
0.752,0,6,0,2,0
0.753,0,6,0,2,0
0.754,0,6,0,2,0
0.755,0,6,0,2,0
0.756,0,6,0,2,0
0.757,0,6,0,2,0
0.758,0,6,0,2,0
0.759,0,6,0,2,0
0.76,0,6,0,2,0
0.761,0,6,0,2,0
0.762,0,6,0,2,0
0.763,0,6,0,2,0
0.764,0,6,0,2,0
0.765,0,6,0,2,0
0.766,0,6,0,2,0
0.767,0,6,0,2,0
0.768,0,6,0,2,0
0.769,0,6,0,2,0
0.77,0,6,0,2,0
0.771,0,6,0,2,0
0.772,0,6,0,2,0
0.773,0,6,0,2,0
0.774,0,6,0,2,0
0.775,0,6,0,2,0
0.776,0,6,0,2,0
0.777,0,6,0,2,0
0.778,0,6,0,2,0
0.779,0,6,0,2,0
0.78,0,6,0,2,0
0.781,0,6,0,2,0
0.782,0,6,0,2,0
0.783,0,6,0,2,0
0.784,0,6,0,2,0
0.785,0,6,0,2,0
0.786,0,6,0,2,0
0.787,0,6,0,2,0
0.788,0,6,0,2,0
0.789,0,6,0,2,0
0.79,0,6,0,2,0
0.791,0,6,0,2,0
0.792,0,6,0,2,0
0.793,0,6,0,2,0
0.794,0,6,0,2,0
0.795,0,6,0,2,0
0.796,0,6,0,2,0
0.797,0,6,0,2,0
0.798,0,6,0,2,0
0.799,0,6,0,2,0
0.8,0,6,0,2,0
0.801,0,6,0,2,0
0.802,0,6,0,2,0
0.803,0,6,0,2,0
0.804,0,6,0,2,0
0.805,0,6,0,2,0
0.806,0,6,0,2,0
0.807,0,6,0,2,0
0.808,0,6,0,2,0
0.809,0,6,0,2,0
0.81,0,6,0,2,0
0.811,0,6,0,2,0
0.812,0,6,0,2,0
0.813,0,6,0,2,0
0.814,0,6,0,2,0
0.815,0,6,0,2,0
0.816,0,6,0,2,0
0.817,0,6,0,2,0
0.818,0,6,0,2,0
0.819,0,6,0,2,0
0.82,0,6,0,2,0
0.821,0,6,0,2,0
0.822,0,6,0,2,0
0.823,0,6,0,2,0
0.824,0,6,0,2,0
0.825,0,6,0,2,0
0.826,0,6,0,2,0
0.827,0,6,0,2,0
0.828,0,6,0,2,0
0.829,0,6,0,2,0
0.83,0,6,0,2,0
0.831,0,6,0,2,0
0.832,0,6,0,2,0
0.833,0,6,0,2,0
0.833166667,0,6,0,2,0
0.833333333,0,6,0,2,0
0.833343333,0,6,0,2,0
0.834343333,0,6,0,3,0
0.835343333,0,6,0,3,0
0.836343333,0,6,0,3,0
0.837343333,0,6,0,3,0
0.838343333,0,6,0,3,0
0.839343333,0,6,0,3,0
0.840343333,0,6,0,3,0
0.841343333,0,6,0,3,0
0.842343333,0,6,0,3,0
0.843343333,0,6,0,3,0
0.844343333,0,6,0,3,0
0.845343333,0,6,0,3,0
0.846343333,0,6,0,3,0
0.847343333,0,6,0,3,0
0.848343333,0,6,0,3,0
0.849343333,0,6,0,3,0
0.850343333,0,6,0,3,0
0.851343333,0,6,0,3,0
0.852343333,0,6,0,3,0
0.853343333,0,6,0,3,0
0.854343333,0,6,0,3,0
0.855343333,0,6,0,3,0
0.856343333,0,6,0,3,0
0.857343333,0,6,0,3,0
0.858343333,0,6,0,3,0
0.859343333,0,6,0,3,0
0.860343333,0,6,0,3,0
0.861343333,0,6,0,3,0
0.862343333,0,6,0,3,0
0.863343333,0,6,0,3,0
0.864343333,0,6,0,3,0
0.865343333,0,6,0,3,0
0.866343333,0,6,0,3,0
0.867343333,0,6,0,3,0
0.868343333,0,6,0,3,0
0.869343333,0,6,0,3,0
0.870343333,0,6,0,3,0
0.871343333,0,6,0,3,0
0.872343333,0,6,0,3,0
0.873343333,0,6,0,3,0
0.874343333,0,6,0,3,0
0.875343333,0,6,0,3,0
0.876343333,0,6,0,3,0
0.877343333,0,6,0,3,0
0.878343333,0,6,0,3,0
0.879343333,0,6,0,3,0
0.880343333,0,6,0,3,0
0.881343333,0,6,0,3,0
0.882343333,0,6,0,3,0
0.883343333,0,6,0,3,0
0.884343333,0,6,0,3,0
0.885343333,0,6,0,3,0
0.886343333,0,6,0,3,0
0.887343333,0,6,0,3,0
0.888343333,0,6,0,3,0
0.889343333,0,6,0,3,0
0.890343333,0,6,0,3,0
0.891343333,0,6,0,3,0
0.892343333,0,6,0,3,0
0.893343333,0,6,0,3,0
0.894343333,0,6,0,3,0
0.895343333,0,6,0,3,0
0.896343333,0,6,0,3,0
0.897343333,0,6,0,3,0
0.898343333,0,6,0,3,0
0.899343333,0,6,0,3,0
0.900343333,0,6,0,3,0
0.901343333,0,6,0,3,0
0.902343333,0,6,0,3,0
0.903343333,0,6,0,3,0
0.904343333,0,6,0,3,0
0.905343333,0,6,0,3,0
0.906343333,0,6,0,3,0
0.907343333,0,6,0,3,0
0.908343333,0,6,0,3,0
0.909343333,0,6,0,3,0
0.910343333,0,6,0,3,0
0.911343333,0,6,0,3,0
0.912343333,0,6,0,3,0
0.913343333,0,6,0,3,0
0.914343333,0,6,0,3,0
0.915343333,0,6,0,3,0
0.916343333,0,6,0,3,0
