"time","y1","y","y2","y3","y4","y5","y6","QI","Q"
2.85,10,1,0,0,1,1,0,1,0
2.88,10,1,0,0,1,1,0,1,0
2.91,10,1,0,0,1,1,0,1,0
2.94,10,1,0,0,1,1,0,1,0
2.97,10,1,0,0,1,1,0,1,0
3,10,1,0,0,1,1,0,1,0
3.03,12,1,1,1,1,0,1,0,1
3.06,12,1,1,1,1,0,1,0,1
3.09,12,1,1,1,1,0,1,0,1
3.12,12,1,1,1,1,0,1,0,1
3.15,12,1,1,1,1,0,1,0,1
3.18,12,1,1,1,1,0,1,0,1
3.21,12,1,1,0,1,0,1,0,1
3.24,12,1,1,0,1,0,1,0,1
3.27,12,1,1,0,1,0,1,0,1
3.3,12,1,1,0,1,0,1,0,1
3.33,12,1,1,0,1,0,1,1,0
3.36,12,1,1,0,1,0,1,1,0
3.39,12,1,1,0,1,0,1,1,0
3.42,12,1,1,0,1,0,1,1,0
3.45,12,1,1,0,1,0,1,1,0
3.48,12,1,1,0,1,0,1,1,0
3.51,12,1,1,0,1,0,1,0,1
3.54,12,1,1,0,1,0,1,0,1
3.57,12,1,1,0,1,0,1,0,1
3.6,12,1,1,0,1,0,1,0,1
3.63,12,1,1,0,1,0,1,0,1
3.66,12,1,1,0,1,0,1,0,1
3.69,12,1,1,0,1,0,1,0,1
3.72,12,1,1,0,1,0,1,0,1
3.75,12,1,1,0,1,0,1,0,1
3.78,12,1,1,0,1,0,1,0,1
3.81,14,1,0,0,1,1,1,1,0
3.84,14,1,0,0,1,1,1,1,0
3.87,14,1,0,0,1,1,1,1,0
3.9,14,1,0,0,1,1,1,1,0
3.93,14,1,0,0,1,1,1,1,0
3.96,14,1,0,0,1,1,1,1,0
3.99,14,1,0,0,1,1,1,1,0
4.01,16,0,1,1,1,0,0,0,1
4.04,16,0,1,1,1,0,0,0,1
4.07,16,0,1,1,1,0,0,0,1
4.1,16,0,1,1,1,0,0,0,1
4.13,16,0,1,1,1,0,0,0,1
4.16,16,0,1,1,1,0,0,0,1
4.19,16,0,1,1,1,0,0,0,1
4.22,16,0,1,0,1,0,0,0,1
4.25,16,0,1,0,1,0,0,0,1
4.28,16,0,1,0,1,0,0,0,1
4.31,16,0,1,0,1,0,0,1,0
4.34,16,0,1,0,1,0,0,1,0
4.37,16,0,1,0,1,0,0,1,0
4.4,16,0,1,0,1,0,0,1,0
4.43,16,0,1,0,1,0,0,1,0
4.46,16,0,1,0,1,0,0,1,0
4.49,16,0,1,0,1,0,0,1,0
4.52,16,0,1,0,1,0,0,0,1
4.55,16,0,1,0,1,0,0,0,1
4.58,16,0,1,0,1,0,0,0,1
4.61,16,0,1,0,1,0,0,0,1
4.64,16,0,1,0,1,0,0,0,1
4.67,16,0,1,0,1,0,0,0,1
4.7,16,0,1,0,1,0,0,0,1
4.73,16,0,1,0,1,0,0,0,1
4.76,16,0,1,0,1,0,0,0,1
4.79,16,0,1,0,1,0,0,0,1
4.82,18,0,0,0,1,1,0,1,0
4.85,18,0,0,0,1,1,0,1,0
4.88,18,0,0,0,1,1,0,1,0
4.91,18,0,0,0,1,1,0,1,0
4.94,18,0,0,0,1,1,0,1,0
4.97,18,0,0,0,1,1,0,1,0
5,18,0,0,0,1,1,0,1,0
5.03,20,0,1,1,1,0,0,0,1
5.06,20,0,1,1,1,0,0,0,1
5.09,20,0,1,1,1,0,0,0,1
5.12,20,0,1,1,1,0,0,0,1
5.15,20,0,1,1,1,0,0,0,1
5.18,20,0,1,1,1,0,0,0,1
5.21,20,0,1,0,1,0,0,0,1
5.24,20,0,1,0,1,0,0,0,1
5.27,20,0,1,0,1,0,0,0,1
5.3,20,0,1,0,1,0,0,0,1
5.33,20,0,1,0,1,0,0,1,0
5.36,20,0,1,0,1,0,0,1,0
5.39,20,0,1,0,1,0,0,1,0
5.42,20,0,1,0,1,0,0,1,0
5.45,20,0,1,0,1,0,0,1,0
5.48,20,0,1,0,1,0,0,1,0
5.51,20,0,1,0,1,0,0,0,1
5.54,20,0,1,0,1,0,0,0,1
5.57,20,0,1,0,1,0,0,0,1
5.6,20,0,1,0,1,0,0,0,1
5.63,20,0,1,0,1,0,0,0,1
5.66,20,0,1,0,1,0,0,0,1
5.69,20,0,1,0,1,0,0,0,1
5.72,20,0,1,0,1,0,0,0,1
5.75,20,0,1,0,1,0,0,0,1
5.78,20,0,1,0,1,0,0,0,1
5.81,22,0,0,0,1,1,0,1,0
5.84,22,0,0,0,1,1,0,1,0
5.87,22,0,0,0,1,1,0,1,0
5.9,22,0,0,0,1,1,0,1,0
5.93,22,0,0,0,1,1,0,1,0
5.96,22,0,0,0,1,1,0,1,0
5.99,22,0,0,0,1,1,0,1,0
6.02,24,1,1,1,1,0,0,0,1
6.05,24,1,1,1,1,0,0,0,1
6.08,24,1,1,1,1,0,0,0,1
6.11,24,1,1,1,1,0,0,0,1
6.14,24,1,1,1,1,0,0,0,1
6.17,24,1,1,1,1,0,0,0,1
6.2,24,1,1,1,1,0,0,0,1
6.23,24,1,1,0,1,0,0,0,1
6.26,24,1,1,0,1,0,0,0,1
6.29,24,1,1,0,1,0,0,0,1
6.32,24,1,1,0,1,0,0,1,0
6.35,24,1,1,0,1,0,0,1,0
6.38,24,1,1,0,1,0,0,1,0
6.41,24,1,1,0,1,0,0,1,0
6.44,24,1,1,0,1,0,0,1,0
6.47,24,1,1,0,1,0,0,1,0
6.5,24,1,1,0,1,0,0,1,0
6.53,24,0,1,0,1,0,0,0,1
6.56,24,0,1,0,1,0,0,0,1
6.59,24,0,1,0,1,0,0,0,1
6.62,24,0,1,0,1,0,0,0,1
6.65,24,0,1,0,1,0,0,0,1
6.68,24,0,1,0,1,0,0,0,1
6.71,24,0,1,0,1,0,0,0,1
6.74,24,0,1,0,1,0,0,0,1
6.77,24,0,1,0,1,0,0,0,1
6.8,24,0,1,0,1,0,0,0,1
6.83,26,0,0,0,1,1,0,1,0
6.86,26,0,0,0,1,1,0,1,0
6.89,26,0,0,0,1,1,0,1,0
6.92,26,0,0,0,1,1,0,1,0
6.95,26,0,0,0,1,1,0,1,0
6.98,26,0,0,0,1,1,0,1,0
7.01,28,1,1,1,1,0,0,0,1
7.04,28,1,1,1,1,0,0,0,1
7.07,28,1,1,1,1,0,0,0,1
7.1,28,1,1,1,1,0,0,0,1
7.13,28,1,1,1,1,0,0,0,1
7.16,28,1,1,1,1,0,0,0,1
7.19,28,1,1,1,1,0,0,0,1
7.22,28,1,1,0,1,0,0,0,1
7.25,28,1,1,0,1,0,0,0,1
7.28,28,1,1,0,1,0,0,0,1
7.31,28,1,1,0,1,0,0,1,0
7.34,28,1,1,0,1,0,0,1,0
7.37,28,1,1,0,1,0,0,1,0
7.4,28,1,1,0,1,0,0,1,0
7.43,28,1,1,0,1,0,0,1,0
7.46,28,1,1,0,1,0,0,1,0
7.49,28,1,1,0,1,0,0,1,0
7.52,28,1,1,0,1,0,0,0,1
7.55,28,1,1,0,1,0,0,0,1
7.58,28,1,1,0,1,0,0,0,1
7.61,28,1,1,0,1,0,0,0,1
7.64,28,1,1,0,1,0,0,0,1
7.67,28,1,1,0,1,0,0,0,1
7.7,28,1,1,0,1,0,0,0,1
7.73,28,1,1,0,1,0,0,0,1
7.76,28,1,1,0,1,0,0,0,1
7.79,28,1,1,0,1,0,0,0,1
7.82,30,1,0,0,1,1,0,1,0
7.85,30,1,0,0,1,1,0,1,0
7.88,30,1,0,0,1,1,0,1,0
7.91,30,1,0,0,1,1,0,1,0
7.94,30,1,0,0,1,1,0,1,0
7.97,30,1,0,0,1,1,0,1,0
8,30,1,0,0,1,1,0,1,0
8.03,32,1,1,1,1,0,1,0,1
8.06,32,1,1,1,1,0,1,0,1
8.09,32,1,1,1,1,0,1,0,1
8.12,32,1,1,1,1,0,1,0,1
8.15,32,1,1,1,1,0,1,0,1
8.18,32,1,1,1,1,0,1,0,1
8.21,32,1,1,0,1,0,1,0,1
8.24,32,1,1,0,1,0,1,0,1
8.27,32,1,1,0,1,0,1,0,1
8.3,32,1,1,0,1,0,1,0,1
8.33,32,1,1,0,1,0,1,1,0
8.36,32,1,1,0,1,0,1,1,0
8.39,32,1,1,0,1,0,1,1,0
8.42,32,1,1,0,1,0,1,1,0
8.45,32,1,1,0,1,0,1,1,0
8.48,32,1,1,0,1,0,1,1,0
8.51,32,1,1,0,1,0,1,0,1
8.54,32,1,1,0,1,0,1,0,1
8.57,32,1,1,0,1,0,1,0,1
8.6,32,1,1,0,1,0,1,0,1
8.63,32,1,1,0,1,0,1,0,1
8.66,32,1,1,0,1,0,1,0,1
8.69,32,1,1,0,1,0,1,0,1
8.72,32,1,1,0,1,0,1,0,1
8.75,32,1,1,0,1,0,1,0,1
8.78,32,1,1,0,1,0,1,0,1
8.81,34,1,0,0,1,1,1,1,0
8.84,34,1,0,0,1,1,1,1,0
8.87,34,1,0,0,1,1,1,1,0
8.9,34,1,0,0,1,1,1,1,0
8.93,34,1,0,0,1,1,1,1,0
8.96,34,1,0,0,1,1,1,1,0
8.99,34,1,0,0,1,1,1,1,0
9.02,36,0,1,1,1,0,0,0,1
9.05,36,0,1,1,1,0,0,0,1
9.08,36,0,1,1,1,0,0,0,1
9.11,36,0,1,1,1,0,0,0,1
9.14,36,0,1,1,1,0,0,0,1
9.17,36,0,1,1,1,0,0,0,1
9.2,36,0,1,1,1,0,0,0,1
9.23,36,0,1,0,1,0,0,0,1
9.26,36,0,1,0,1,0,0,0,1
9.29,36,0,1,0,1,0,0,0,1
9.32,36,0,1,0,1,0,0,1,0
9.35,36,0,1,0,1,0,0,1,0
9.38,36,0,1,0,1,0,0,1,0
9.41,36,0,1,0,1,0,0,1,0
9.44,36,0,1,0,1,0,0,1,0
9.47,36,0,1,0,1,0,0,1,0
9.5,36,0,1,0,1,0,0,1,0
9.53,36,0,1,0,1,0,0,0,1
9.56,36,0,1,0,1,0,0,0,1
9.59,36,0,1,0,1,0,0,0,1
9.62,36,0,1,0,1,0,0,0,1
9.65,36,0,1,0,1,0,0,0,1
9.68,36,0,1,0,1,0,0,0,1
9.71,36,0,1,0,1,0,0,0,1
9.74,36,0,1,0,1,0,0,0,1
9.77,36,0,1,0,1,0,0,0,1
9.8,36,0,1,0,1,0,0,0,1
9.83,38,0,0,0,1,1,0,1,0
9.86,38,0,0,0,1,1,0,1,0
9.89,38,0,0,0,1,1,0,1,0
9.92,38,0,0,0,1,1,0,1,0
9.95,38,0,0,0,1,1,0,1,0
9.98,38,0,0,0,1,1,0,1,0
10.01,40,0,1,1,1,0,0,0,1
