"time","wall.RAT","room.energy","room.Tisurf","wall.Tosurf","OAT","fanspeed","valveopen","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","RAT","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","wall.C","wall.R","room.der(RAT)","room.der(energy)","wall.der(Tisurf)","wall.der(Tosurf)"
0.0075,16.00000001,0.003643199999,15.99999332,9.999913329,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.4841551372,28.38172686,0.4857599998,0.001604862563,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.324513198e-006,0.4857599998,-0.0008902671649,-0.01155604836
0.008,16.00000001,0.003886079999,15.99999288,9.999907551,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.484048146,28.38172686,0.4857599998,0.001711853809,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.3242205e-006,0.4857599998,-0.0008902678175,-0.01155604037
0.0085,16.00000001,0.004128959999,15.99999243,9.999901773,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.4839411547,28.38172687,0.4857599998,0.001818845093,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.323927802e-006,0.4857599998,-0.0008902684701,-0.01155603239
0.009,16.00000001,0.004371839998,15.99999199,9.999895995,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.4838341633,28.38172687,0.4857599998,0.001925836416,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.323635103e-006,0.4857599998,-0.0008902691227,-0.01155602441
0.0095,16.00000001,0.004614719998,15.99999154,9.999890217,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.483727172,28.38172687,0.4857599997,0.002032827777,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.323342405e-006,0.4857599997,-0.0008902697752,-0.01155601643
0.01,16.00000001,0.004857599998,15.9999911,9.999884439,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.4836201806,28.38172687,0.4857599997,0.002139819177,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.323049706e-006,0.4857599997,-0.0008902704278,-0.01155600844
0.0105,16.00000001,0.005100479998,15.99999065,9.999878661,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.4835131891,28.38172687,0.4857599997,0.002246810614,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.322757008e-006,0.4857599997,-0.0008902710804,-0.01155600046
0.011,16.00000001,0.005343359998,15.99999021,9.999872883,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000001,0.4834061976,28.38172687,0.4857599997,0.002353802091,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.322464309e-006,0.4857599997,-0.000890271733,-0.01155599248
0.0115,16.00000002,0.005586239998,15.99998976,9.999867105,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4832992061,28.38172687,0.4857599997,0.002460793606,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.32217161e-006,0.4857599997,-0.0008902723856,-0.01155598449
0.012,16.00000002,0.005829119997,15.99998932,9.999861328,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4831922145,28.38172687,0.4857599997,0.002567785158,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.321878911e-006,0.4857599997,-0.0008902730382,-0.01155597651
0.0125,16.00000002,0.006071999997,15.99998887,9.99985555,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4830852229,28.38172687,0.4857599997,0.00267477675,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.321586212e-006,0.4857599997,-0.0008902736908,-0.01155596853
0.013,16.00000002,0.006314879997,15.99998843,9.999849772,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4829782313,28.38172687,0.4857599997,0.00278176838,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.321293512e-006,0.4857599997,-0.0008902743434,-0.01155596055
0.0135,16.00000002,0.006557759997,15.99998798,9.999843994,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4828712396,28.38172687,0.4857599996,0.002888760048,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.321000813e-006,0.4857599996,-0.000890274996,-0.01155595256
0.014,16.00000002,0.006800639997,15.99998754,9.999838216,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4827642479,28.38172687,0.4857599996,0.002995751755,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.320708114e-006,0.4857599996,-0.0008902756486,-0.01155594458
0.0145,16.00000002,0.007043519996,15.99998709,9.999832438,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4826572561,28.38172687,0.4857599996,0.0031027435,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.320415414e-006,0.4857599996,-0.0008902763012,-0.0115559366
0.015,16.00000002,0.007286399996,15.99998665,9.99982666,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4825502643,28.38172687,0.4857599996,0.003209735283,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.320122714e-006,0.4857599996,-0.0008902769538,-0.01155592862
0.0155,16.00000002,0.007529279996,15.9999862,9.999820882,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4824432725,28.38172687,0.4857599996,0.003316727105,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.319830015e-006,0.4857599996,-0.0008902776064,-0.01155592063
0.016,16.00000002,0.007772159996,15.99998576,9.999815104,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4823362806,28.38172687,0.4857599996,0.003423718966,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.319537315e-006,0.4857599996,-0.0008902782589,-0.01155591265
0.0165,16.00000002,0.008015039995,15.99998531,9.999809326,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4822292887,28.38172687,0.4857599996,0.003530710864,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.319244615e-006,0.4857599996,-0.0008902789115,-0.01155590467
0.017,16.00000002,0.008257919995,15.99998487,9.999803548,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4821222967,28.38172687,0.4857599995,0.003637702801,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.318951915e-006,0.4857599995,-0.0008902795641,-0.01155589668
0.0175,16.00000002,0.008500799995,15.99998442,9.99979777,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4820153048,28.38172687,0.4857599995,0.003744694776,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.318659214e-006,0.4857599995,-0.0008902802167,-0.0115558887
0.018,16.00000002,0.008743679995,15.99998398,9.999791992,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4819083127,28.38172687,0.4857599995,0.003851686789,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.318366514e-006,0.4857599995,-0.0008902808693,-0.01155588072
0.0185,16.00000002,0.008986559994,15.99998353,9.999786214,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000002,0.4818013207,28.38172687,0.4857599995,0.003958678842,25.60000001,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.318073814e-006,0.4857599995,-0.0008902815219,-0.01155587274
0.019,16.00000003,0.009229439994,15.99998308,9.999780436,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4816943286,28.38172687,0.4857599995,0.004065670932,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.317781113e-006,0.4857599995,-0.0008902821745,-0.01155586475
0.0195,16.00000003,0.009472319994,15.99998264,9.999774658,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4815873364,28.38172687,0.4857599995,0.004172663061,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.317488413e-006,0.4857599995,-0.000890282827,-0.01155585677
0.02,16.00000003,0.009715199994,15.99998219,9.99976888,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4814803442,28.38172687,0.4857599995,0.004279655229,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.317195712e-006,0.4857599995,-0.0008902834796,-0.01155584879
0.0205,16.00000003,0.009958079993,15.99998175,9.999763103,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.481373352,28.38172687,0.4857599995,0.004386647434,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.316903011e-006,0.4857599995,-0.0008902841322,-0.01155584081
0.021,16.00000003,0.01020095999,15.9999813,9.999757325,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4812663598,28.38172687,0.4857599994,0.004493639678,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.31661031e-006,0.4857599994,-0.0008902847848,-0.01155583282
0.0215,16.00000003,0.01044383999,15.99998086,9.999751547,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4811593675,28.38172687,0.4857599994,0.004600631961,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.316317609e-006,0.4857599994,-0.0008902854374,-0.01155582484
0.022,16.00000003,0.01068671999,15.99998041,9.999745769,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4810523751,28.38172687,0.4857599994,0.004707624282,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.316024908e-006,0.4857599994,-0.0008902860899,-0.01155581686
0.0225,16.00000003,0.01092959999,15.99997997,9.999739991,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4809453828,28.38172687,0.4857599994,0.004814616641,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.315732207e-006,0.4857599994,-0.0008902867425,-0.01155580888
0.023,16.00000003,0.01117247999,15.99997952,9.999734213,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4808383903,28.38172687,0.4857599994,0.004921609039,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.315439505e-006,0.4857599994,-0.0008902873951,-0.01155580089
0.0235,16.00000003,0.01141535999,15.99997908,9.999728435,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4807313979,28.38172687,0.4857599994,0.005028601475,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.315146804e-006,0.4857599994,-0.0008902880477,-0.01155579291
0.024,16.00000003,0.01165823999,15.99997863,9.999722657,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4806244054,28.38172687,0.4857599994,0.005135593949,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.314854102e-006,0.4857599994,-0.0008902887003,-0.01155578493
0.0245,16.00000003,0.01190111999,15.99997819,9.999716879,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4805174129,28.38172688,0.4857599993,0.005242586462,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.314561401e-006,0.4857599993,-0.0008902893528,-0.01155577694
0.025,16.00000003,0.01214399999,15.99997774,9.999711101,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4804104203,28.38172688,0.4857599993,0.005349579013,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.314268699e-006,0.4857599993,-0.0008902900054,-0.01155576896
0.0255,16.00000003,0.01238687999,15.9999773,9.999705324,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4803034277,28.38172688,0.4857599993,0.005456571603,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.313975997e-006,0.4857599993,-0.000890290658,-0.01155576098
0.026,16.00000003,0.01262975999,15.99997685,9.999699546,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4801964351,28.38172688,0.4857599993,0.005563564231,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.313683295e-006,0.4857599993,-0.0008902913106,-0.011555753
0.0265,16.00000003,0.01287263999,15.99997641,9.999693768,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000003,0.4800894424,28.38172688,0.4857599993,0.005670556897,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.313390593e-006,0.4857599993,-0.0008902919631,-0.01155574501
0.027,16.00000004,0.01311551999,15.99997596,9.99968799,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4799824497,28.38172688,0.4857599993,0.005777549602,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.313097891e-006,0.4857599993,-0.0008902926157,-0.01155573703
0.0275,16.00000004,0.01335839999,15.99997552,9.999682212,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4798754569,28.38172688,0.4857599993,0.005884542345,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.312805189e-006,0.4857599993,-0.0008902932683,-0.01155572905
0.028,16.00000004,0.01360127999,15.99997507,9.999676434,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4797684641,28.38172688,0.4857599993,0.005991535126,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.312512486e-006,0.4857599993,-0.0008902939209,-0.01155572107
0.0285,16.00000004,0.01384415999,15.99997463,9.999670656,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4796614713,28.38172688,0.4857599992,0.006098527946,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.312219784e-006,0.4857599992,-0.0008902945734,-0.01155571308
0.029,16.00000004,0.01408703999,15.99997418,9.999664879,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4795544784,28.38172688,0.4857599992,0.006205520804,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.311927081e-006,0.4857599992,-0.000890295226,-0.0115557051
0.0295,16.00000004,0.01432991999,15.99997374,9.999659101,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4794474855,28.38172688,0.4857599992,0.006312513701,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.311634378e-006,0.4857599992,-0.0008902958786,-0.01155569712
0.03,16.00000004,0.01457279999,15.99997329,9.999653323,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4793404926,28.38172688,0.4857599992,0.006419506636,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.311341676e-006,0.4857599992,-0.0008902965311,-0.01155568914
0.0305,16.00000004,0.01481567999,15.99997285,9.999647545,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4792334996,28.38172688,0.4857599992,0.00652649961,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.311048973e-006,0.4857599992,-0.0008902971837,-0.01155568115
0.031,16.00000004,0.01505855999,15.9999724,9.999641767,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4791265065,28.38172688,0.4857599992,0.006633492631,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.31075627e-006,0.4857599992,-0.0008902978363,-0.01155567317
0.0315,16.00000004,0.01530143999,15.99997196,9.999635989,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4790195128,28.38172688,0.4857599992,0.006740486406,25.60000002,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.310463564e-006,0.4857599992,-0.0008902984888,-0.01155566519
0.032,16.00000004,0.01554431999,15.99997151,9.999630212,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4789125189,28.38172688,0.4857599991,0.006847480221,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.310170859e-006,0.4857599991,-0.0008902991414,-0.01155565721
0.0325,16.00000004,0.01578719998,15.99997107,9.999624434,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,0.4788055251,28.38172688,0.4857599991,0.006954474078,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872,1.309878154e-006,0.4857599991,-0.000890299794,-0.01155564922
