"Time","x_0","x_1","x_2","y_0","y_1","y_2"
3.560000000000000E+00,-2.031528500000000E+01,1.485026500000000E+01,2.934589800000000E+01,-2.895087169044500E+02,-5.094881000000000E+00,2.472476500000000E+01
3.570000000000000E+00,-2.077113000000000E+01,1.511521000000000E+01,2.931437900000000E+01,-3.016873658005300E+02,-5.465020000000000E+00,2.388087800000000E+01
3.580000000000000E+00,-2.122489800000000E+01,1.537410900000000E+01,2.928212800000000E+01,-3.139599918873000E+02,-5.465020000000000E+00,2.388087800000000E+01
3.590000000000000E+00,-2.167654400000000E+01,1.562685800000000E+01,2.924914400000000E+01,-3.263138953658800E+02,-5.850789000000000E+00,2.388087800000000E+01
3.600000000000000E+00,-2.212602200000000E+01,1.587335700000000E+01,2.921542900000000E+01,-3.387362750187500E+02,-5.850789000000000E+00,2.388087800000000E+01
3.610000000000000E+00,-2.257328800000000E+01,1.611350700000000E+01,2.918098400000000E+01,-3.512142461958500E+02,-6.252665000000000E+00,2.296276400000000E+01
3.620000000000000E+00,-2.301829600000000E+01,1.634721200000000E+01,2.914580900000000E+01,-3.637348342010200E+02,-6.252665000000000E+00,2.296276400000000E+01
3.630000000000000E+00,-2.346100200000000E+01,1.657437700000000E+01,2.910990500000000E+01,-3.762849645907500E+02,-6.671084000000000E+00,2.296276400000000E+01
3.640000000000000E+00,-2.390136200000000E+01,1.679491400000000E+01,2.907327400000000E+01,-3.888514919457500E+02,-6.671084000000000E+00,2.296276400000000E+01
3.650000000000000E+00,-2.433933200000000E+01,1.700873200000000E+01,2.903591600000000E+01,-4.014213192728700E+02,-7.106448000000000E+00,2.196682600000000E+01
3.660000000000000E+00,-2.477486900000000E+01,1.721574800000000E+01,2.899783200000000E+01,-4.139811750470200E+02,-7.106448000000000E+00,2.196682600000000E+01
3.670000000000000E+00,-2.520792700000000E+01,1.741587700000000E+01,2.895902300000000E+01,-4.265179014370100E+02,-7.559121000000000E+00,2.196682600000000E+01
3.680000000000000E+00,-2.563846500000000E+01,1.760904000000000E+01,2.891949000000000E+01,-4.390181560569800E+02,-7.559121000000000E+00,2.196682600000000E+01
3.690000000000000E+00,-2.606644000000000E+01,1.779516000000000E+01,2.887923400000000E+01,-4.514687557236000E+02,-8.029425000000000E+00,2.089006500000000E+01
3.700000000000000E+00,-2.649180700000000E+01,1.797416200000000E+01,2.883825600000000E+01,-4.638564704304000E+02,-8.029425000000000E+00,2.089006500000000E+01
3.710000000000000E+00,-2.691452500000000E+01,1.814597400000000E+01,2.879655700000000E+01,-4.761680306907300E+02,-8.517645000000000E+00,2.089006500000000E+01
3.720000000000000E+00,-2.733455200000000E+01,1.831052900000000E+01,2.875413800000000E+01,-4.883902708723500E+02,-8.517645000000000E+00,2.089006500000000E+01
3.730000000000000E+00,-2.775184600000000E+01,1.846775900000000E+01,2.871100100000000E+01,-5.005101070980100E+02,-9.024023000000000E+00,1.973011500000000E+01
3.740000000000000E+00,-2.816636400000000E+01,1.861760300000000E+01,2.866714600000000E+01,-5.125144037331100E+02,-9.024023000000000E+00,1.973011500000000E+01
3.750000000000000E+00,-2.857806600000000E+01,1.876000000000000E+01,2.862257300000000E+01,-5.243901829054900E+02,-9.548761000000001E+00,1.973011500000000E+01
3.760000000000000E+00,-2.898691000000000E+01,1.889489300000000E+01,2.857728600000000E+01,-5.361245181600000E+02,-9.548761000000001E+00,1.973011500000000E+01
3.770000000000000E+00,-2.939285500000000E+01,1.902222800000000E+01,2.853128400000000E+01,-5.477045628506301E+02,-1.009201700000000E+01,1.848526900000000E+01
3.780000000000000E+00,-2.979586100000000E+01,1.914195500000000E+01,2.848456800000000E+01,-5.591175893809400E+02,-1.009201700000000E+01,1.848526900000000E+01
3.790000000000000E+00,-3.019588800000000E+01,1.925402500000000E+01,2.843714100000000E+01,-5.703510304482600E+02,-1.065390600000000E+01,1.848526900000000E+01
3.800000000000000E+00,-3.059289500000000E+01,1.935839300000000E+01,2.838900300000000E+01,-5.813923824492000E+02,-1.065390600000000E+01,1.848526900000000E+01
3.810000000000000E+00,-3.098684200000000E+01,1.945501900000000E+01,2.834015500000000E+01,-5.922292844177400E+02,-1.123450200000000E+01,1.715450100000000E+01
3.820000000000000E+00,-3.137769100000000E+01,1.954386300000000E+01,2.829059800000000E+01,-6.028495998600000E+02,-1.123450200000000E+01,1.715450100000000E+01
3.830000000000000E+00,-3.176540200000000E+01,1.962489000000000E+01,2.824033400000000E+01,-6.132412941603300E+02,-1.183382800000000E+01,1.715450100000000E+01
3.840000000000000E+00,-3.214993700000000E+01,1.969806700000000E+01,2.818936400000000E+01,-6.233925200557800E+02,-1.183382800000000E+01,1.715450100000000E+01
3.850000000000000E+00,-3.253125700000000E+01,1.976336500000000E+01,2.813769000000000E+01,-6.332916130717800E+02,-1.245187000000000E+01,1.573749400000000E+01
3.860000000000000E+00,-3.290932400000000E+01,1.982075800000000E+01,2.808531200000000E+01,-6.429271059998000E+02,-1.245187000000000E+01,1.573749400000000E+01
3.870000000000000E+00,-3.328409900000000E+01,1.987022200000000E+01,2.803223100000000E+01,-6.522877469475900E+02,-1.308856600000000E+01,1.573749400000000E+01
3.880000000000000E+00,-3.365554700000000E+01,1.991174000000000E+01,2.797845000000000E+01,-6.613624361999800E+02,-1.308856600000000E+01,1.573749400000000E+01
3.890000000000000E+00,-3.402362800000000E+01,1.994529200000000E+01,2.792397000000000E+01,-6.701405014217800E+02,-1.374380700000000E+01,1.423464300000000E+01
3.900000000000000E+00,-3.438830800000000E+01,1.997086700000000E+01,2.786879100000000E+01,-6.786111953593800E+02,-1.374380700000000E+01,1.423464300000000E+01
3.910000000000000E+00,-3.474954900000000E+01,1.998845400000000E+01,2.781291600000000E+01,-6.867643254230400E+02,-1.441744100000000E+01,1.423464300000000E+01
3.920000000000000E+00,-3.510731400000000E+01,1.999804500000000E+01,2.775634600000000E+01,-6.945897617072500E+02,-1.441744100000000E+01,1.423464300000000E+01
3.930000000000000E+00,-3.546157000000000E+01,1.999963800000000E+01,2.769908100000000E+01,-7.020776452011301E+02,-1.510926900000000E+01,1.264707700000000E+01
3.940000000000000E+00,-3.581227800000000E+01,1.999323100000000E+01,2.764112400000000E+01,-7.092185629116600E+02,-1.510926900000000E+01,1.264707700000000E+01
3.950000000000000E+00,-3.615940600000000E+01,1.997882700000000E+01,2.758247600000000E+01,-7.160031466902200E+02,-1.581904700000000E+01,1.264707700000000E+01
3.960000000000000E+00,-3.650291800000000E+01,1.995643200000000E+01,2.752313900000000E+01,-7.224225168967600E+02,-1.581904700000000E+01,1.264707700000000E+01
3.970000000000000E+00,-3.684278000000000E+01,1.992605400000000E+01,2.746311300000000E+01,-7.284680008685800E+02,-1.654648600000000E+01,1.097665300000000E+01
3.980000000000000E+00,-3.717895700000000E+01,1.988770600000000E+01,2.740240100000000E+01,-7.341312237901200E+02,-1.654648600000000E+01,1.097665300000000E+01
3.990000000000000E+00,-3.751141600000000E+01,1.984140400000000E+01,2.734100400000000E+01,-7.394041662026400E+02,-1.729125100000000E+01,1.097665300000000E+01
4.000000000000000E+00,-3.784012500000000E+01,1.978716500000000E+01,2.727892300000000E+01,-7.442791594680600E+02,-1.729125100000000E+01,1.097665300000000E+01
