time,p1@general_hydraulic_chamber,p1@hydraulic_4,q@volumesensor
0.000156,200.052936885,200.102446558,0.0
0.000157,200.052949286,200.102543417,0.0
0.000158,200.052962045,200.102640276,0.0
0.000159,200.052975145,200.102737135,0.0
0.000163,200.053030719,200.103054769,0.0
0.000164,200.053045344,200.10313198,0.0
0.000165,200.053060225,200.103199242,0.0
0.000166,200.053075313,200.103258998,0.0
0.000167,200.053090591,200.103318754,0.0
0.000168,200.05310605,200.10337851,0.0
0.000169,200.053121682,200.103438267,0.0
0.000173,200.053185095,200.103611495,0.0
0.000174,200.053201058,200.10365291,0.0
0.000175,200.053217032,200.103680921,0.0
0.000176,200.053232919,200.103700164,0.0
0.000177,200.053248711,200.103719407,0.0
0.000178,200.05326441,200.103738651,0.0
0.000179,200.053280021,200.103757894,0.0
0.000183,200.05334075,200.103684364,0.0
0.000184,200.053355425,200.103662053,0.0
0.000185,200.053369886,200.103592259,0.0
0.000186,200.05338405,200.10349565,0.0
0.000187,200.05339792,200.103399042,0.0
0.000188,200.05341151,200.103302433,0.0
0.000192,200.053462937,200.10265746,0.0
0.000193,200.053474983,200.102463523,0.0
0.000194,200.053486724,200.102269586,0.0
0.000195,200.053498155,200.101980992,0.0
0.000196,200.053509237,200.10164654,0.0
0.000197,200.05351998,200.101312088,0.0
0.000198,200.053530399,200.100977636,0.0
0.000202,200.053568933,200.099116348,0.0
0.000203,200.053577781,200.09858736,0.0
0.000204,200.053586339,200.098058371,0.0
0.000205,200.053594611,200.097354646,0.0
0.000206,200.053602591,200.096578918,0.0
0.000207,200.053610289,200.095803191,0.0
0.000208,200.053617718,200.095027464,0.0
0.000212,200.053644919,200.091153544,0.0
0.000213,200.053651124,200.090094925,0.0
0.000214,200.053657111,200.089036306,0.0
0.000215,200.053662886,200.087763154,0.0
0.000216,200.053668454,200.086415694,0.0
0.000217,200.053673823,200.085068233,0.0
0.000222,200.053697961,200.077623141,0.0
0.000223,200.05370229,200.076019236,0.0
0.000224,200.05370647,200.074415331,0.0
0.000225,200.053710503,200.072666621,0.0
0.000226,200.053714394,200.070876421,0.0
0.000227,200.053718148,200.069086221,0.0
0.000232,200.05373504,200.059889585,0.0
0.000233,200.05373807,200.058011487,0.0
0.000234,200.053740994,200.056133389,0.0
0.000235,200.053743815,200.054273987,0.0
0.000236,200.053746532,200.052418919,0.0
0.000237,200.053749149,200.05056385,0.0
0.000242,200.053760843,200.04165138,0.0
0.000243,200.053762914,200.039924575,0.0
0.000244,200.053764903,200.03819777,0.0
0.000245,200.053766809,200.036648944,0.0
0.000247,200.053770358,200.033615895,0.0
0.000248,200.053772009,200.03209937,0.0
0.000249,200.053773583,200.030582846,0.0
0.00025,200.053775074,200.02929008,0.0
0.000251,200.053776474,200.028032637,0.0
0.000252,200.053777787,200.026775193,0.0
0.000254,200.053780167,200.024260307,0.0
0.000256,200.05378219,200.0222578,0.0
0.000257,200.053783053,200.021272764,0.0
0.000258,200.053783823,200.020287728,0.0
0.000259,200.053784504,200.019302691,0.0
0.00026,200.053785083,200.01854592,0.0
0.000261,200.053785539,200.017815017,0.0
0.000263,200.053786105,200.01635321,0.0
0.000265,200.05378622,200.015086652,0.0
0.000266,200.053786061,200.014569022,0.0
0.000267,200.053785756,200.014051392,0.0
0.000268,200.053785311,200.013533762,0.0
0.000269,200.053784732,200.013016132,0.0
0.00027,200.053783993,200.012649254,0.0
0.000271,200.053783061,200.012293244,0.0
0.000272,200.053781943,200.011937233,0.0
0.000274,200.053779186,200.011225211,0.0
0.000276,200.053775618,200.010728655,0.0
0.000277,200.053773483,200.010483137,0.0
0.000278,200.05377113,200.01023762,0.0
0.000279,200.053768567,200.009992102,0.0
0.00028,200.053765758,200.00981242,0.0
0.000281,200.053762661,200.009634963,0.0
0.000283,200.053755653,200.009280049,0.0
0.000285,200.053747594,200.008962976,0.0
0.000286,200.053743091,200.008823952,0.0
0.000287,200.053738275,200.008684928,0.0
0.000288,200.05373316,200.008545904,0.0
0.000289,200.053727759,200.008406919,0.0
0.00029,200.053722038,200.008288796,0.0
0.000292,200.053709552,200.008052551,0.0
0.000294,200.05369578,200.007816564,0.0
0.000296,200.053680682,200.00760738,0.0
0.000297,200.053672617,200.007502789,0.0
0.000298,200.053664231,200.007398197,0.0
0.000299,200.053655537,200.007294087,0.0
0.0003,200.053646525,200.007202752,0.0
0.000301,200.053637184,200.007111416,0.0
0.000303,200.053617583,200.006928745,0.0
0.000305,200.053596841,200.00676458,0.0
0.000306,200.053586059,200.006690807,0.0
0.000307,200.053575019,200.006617034,0.0
0.000308,200.053563733,200.006543262,0.0
0.000309,200.053552213,200.006471256,0.0
0.00031,200.053540482,200.006422385,0.0
0.000312,200.053516457,200.006324645,0.0
0.000314,200.05349174,200.006229806,0.0
0.000316,200.05346652,200.006197865,0.0
0.000317,200.053453775,200.006181895,0.0
0.000318,200.053440946,200.006165925,0.0
0.000319,200.053428039,200.006155465,0.0
0.000321,200.053402177,200.00622803,0.0
0.000323,200.053376342,200.006300595,0.0
0.000325,200.053350599,200.006452102,0.0
0.000326,200.053337859,200.006558697,0.0
0.000327,200.053325214,200.006665293,0.0
0.000328,200.053312661,200.006771888,0.0
0.000329,200.053300197,200.006890507,0.0
0.00033,200.05328788,200.007082988,0.0
0.000332,200.053263767,200.007467949,0.0
0.000334,200.053240303,200.00787045,0.0
0.000335,200.053228858,200.008174465,0.0
0.000336,200.053217645,200.00847848,0.0
0.000337,200.053206654,200.008782494,0.0
0.000338,200.053195875,200.009086509,0.0
0.000339,200.053185301,200.009415377,0.0
0.000341,200.053164911,200.010308199,0.0
0.000343,200.053145528,200.01120102,0.0
0.000345,200.053127112,200.012298548,0.0
0.000346,200.053118306,200.01291672,0.0
0.000347,200.053109758,200.013534892,0.0
0.000348,200.053101459,200.014153064,0.0
0.00035,200.053085593,200.015623096,0.0
0.000352,200.053070751,200.017245993,0.0
0.000354,200.053056858,200.018914459,0.0
0.000355,200.053050263,200.019927218,0.0
0.000356,200.053043901,200.020939977,0.0
0.000357,200.053037764,200.021952736,0.0
0.000358,200.053031842,200.022965495,0.0
0.000359,200.053026125,200.024025027,0.0
0.000361,200.053015309,200.026434504,0.0
0.000363,200.05300527,200.028843981,0.0
0.000365,200.052995948,200.031459975,0.0
0.000366,200.052991547,200.032828497,0.0
0.000367,200.052987308,200.03419702,0.0
0.000368,200.052983226,200.035565542,0.0
0.00037,200.052975507,200.038453429,0.0
0.000372,200.052968356,200.041426501,0.0
0.000374,200.052961725,200.044416954,0.0
0.000375,200.052958596,200.045962319,0.0
0.000376,200.052955587,200.047507684,0.0
0.000377,200.052952692,200.049053049,0.0
0.000379,200.052947227,200.052141495,0.0
0.000381,200.052942187,200.055217618,0.0
0.000383,200.052937547,200.058293742,0.0
0.000384,200.052935367,200.059807782,0.0
0.000385,200.052933285,200.061273054,0.0
0.000386,200.052931299,200.062738326,0.0
0.000387,200.052929406,200.064203597,0.0
0.000388,200.052927601,200.065668869,0.0
0.00039,200.052924258,200.068424996,0.0
0.000392,200.052921294,200.071096622,0.0
0.000394,200.052918683,200.073705908,0.0
0.000395,200.052917522,200.074870716,0.0
0.000396,200.052916463,200.076035524,0.0
0.000397,200.052915503,200.077200332,0.0
0.000399,200.052913862,200.079455935,0.0
0.000401,200.052912659,200.081397869,0.0
0.000403,200.052911902,200.083339802,0.0
0.000404,200.052911682,200.084231859,0.0
0.000405,200.052911596,200.085005105,0.0
0.000406,200.052911647,200.085778351,0.0
0.000408,200.052912135,200.087324843,0.0
0.00041,200.052913154,200.088609415,0.0
0.000412,200.052914812,200.089786061,0.0
0.000414,200.052917067,200.090893522,0.0
0.000415,200.052918458,200.091322304,0.0
0.000416,200.052920039,200.091751085,0.0
0.000417,200.052921802,200.092179867,0.0
0.000419,200.052925849,200.092980182,0.0
0.000421,200.052930729,200.093583832,0.0
0.000423,200.05293645,200.094187483,0.0
0.000424,200.052939611,200.094445775,0.0
0.000425,200.052943019,200.094654621,0.0
0.000426,200.052946674,200.094863466,0.0
0.000428,200.05295468,200.095281157,0.0
0.00043,200.052963624,200.095605651,0.0
0.000432,200.052973622,200.095897863,0.0
0.000434,200.052984597,200.096170089,0.0
0.000435,200.052990481,200.09627644,0.0
0.000437,200.053003057,200.096489143,0.0
0.000439,200.053016634,200.09668854,0.0
0.000441,200.053031264,200.096850069,0.0
0.000443,200.053046906,200.097011598,0.0
0.000444,200.053055081,200.09708171,0.0
0.000445,200.053063505,200.097142649,0.0
0.000446,200.05307217,200.097203587,0.0
0.000448,200.053090175,200.097325464,0.0
0.00045,200.053109024,200.097413921,0.0
0.000452,200.053128666,200.097492801,0.0
0.000453,200.053138762,200.097532241,0.0
0.000454,200.053149026,200.097555011,0.0
0.000455,200.053159441,200.097565297,0.0
0.000457,200.053180693,200.097585869,0.0
0.000459,200.053202452,200.097582033,0.0
0.000461,200.053224567,200.097519733,0.0
0.000463,200.053246965,200.097457434,0.0
0.000464,200.053258252,200.097390584,0.0
0.000466,200.053280853,200.097210524,0.0
0.000468,200.053303473,200.097030465,0.0
0.00047,200.053326021,200.096733463,0.0
0.000472,200.053348331,200.09640935,0.0
0.000473,200.0533594,200.096247293,0.0
0.000474,200.0533704,200.096026405,0.0
0.000475,200.05338128,200.095772547,0.0
0.000477,200.053402685,200.095264831,0.0
0.000479,200.053423633,200.094682924,0.0
0.000481,200.053443951,200.093949745,0.0
0.000483,200.053463628,200.093216567,0.0
0.000484,200.053473227,200.092761304,0.0
0.000486,200.053491813,200.091765543,0.0
0.000488,200.053509634,200.090769781,0.0
0.000489,200.053518263,200.090171137,0.0
0.00049,200.053526668,200.089527785,0.0
0.000491,200.053534857,200.088884432,0.0
0.000493,200.053550621,200.087597727,0.0
0.000494,200.053558201,200.086845824,0.0
0.000495,200.053565556,200.086049569,0.0
0.000496,200.053572691,200.085253313,0.0
0.000498,200.053586344,200.083660802,0.0
0.000499,200.053592869,200.082754566,0.0
0.0005,200.053599178,200.081807073,-6.0
0.000502,200.053611178,183.00846151,-6.0
0.000503,200.053616888,174.46696313,-6.0
0.000504,200.053622408,167.363920874,-6.0
0.000505,200.05362773,160.753785101,-6.0
0.000507,200.053637812,147.528908775,-6.0
0.000508,200.053642589,140.914448906,-6.0
0.000509,200.053647193,137.839563206,-6.0
0.000511,200.053655885,133.857786421,-6.0
0.000512,200.053659986,131.866773469,-6.0
0.000513,200.053663934,129.875686091,-6.0
0.000514,200.053667732,129.446721913,-6.0
0.000516,200.053674876,129.372498085,-6.0
0.000517,200.053678237,129.335386136,-6.0
0.000518,200.053681465,129.298274165,-6.0
0.00052,200.053687526,130.596969119,-6.0
0.000521,200.053690364,131.306400416,-6.0
0.000522,200.053693082,132.015822503,-6.0
0.000523,200.053695684,132.725235074,-6.0
0.000525,200.05370054,134.052289917,-6.0
0.000526,200.053702798,134.712891292,-6.0
0.000527,200.053704948,135.373483452,-6.0
0.000529,200.053708939,136.366125862,-6.0
0.00053,200.053710772,136.670551962,-6.0
0.000531,200.053712501,136.974975964,-6.0
0.000532,200.053714131,137.27939785,-6.0
0.000534,200.053717097,137.808581745,-6.0
0.000535,200.053718421,138.030395896,-6.0
0.000536,200.053719642,138.252208885,-6.0
0.000538,200.053721792,138.69460151,-6.0
0.000539,200.053722715,138.713185452,-6.0
0.00054,200.053723525,138.731769385,-6.0
0.000542,200.053724822,138.768937228,-6.0
0.000543,200.053725265,138.785149602,-6.0
0.000544,200.053699687,138.754043026,-6.0
0.000545,200.053628099,138.722936427,-6.0
0.000547,200.053355199,138.660723158,-6.0
0.000548,200.053157123,138.626999051,-6.0
0.000549,200.052820896,138.566534015,-6.0
0.000551,200.051552714,138.44560368,-6.0
0.000552,200.05063878,138.385138381,-6.0
0.000553,200.049546819,138.32458034,-6.0
0.000554,200.048085059,138.263404585,-6.0
0.000556,200.043760588,138.141052808,-6.0
0.000557,200.040940273,138.079876787,-6.0
0.000558,200.037700728,138.022721528,-6.0
0.00056,200.028963591,137.947218353,-6.0
0.000561,200.023374077,137.909466715,-6.0
0.000562,200.017019986,137.871715043,-6.0
0.000563,200.009923661,137.835041882,-6.0
0.000565,199.992247769,137.769680564,-6.0
0.000566,199.981149439,137.736999867,-6.0
0.000567,199.968449416,137.704319146,-6.0
0.000569,199.937893078,137.646755476,-6.0
0.00057,199.919603857,137.620294542,-6.0
0.000571,199.899265505,137.593833592,-6.0
0.000572,199.876877802,137.567372625,-6.0
0.000574,199.825861741,137.535165489,-6.0
0.000575,199.797128168,137.52470523,-6.0
0.000576,199.766234625,137.51424497,-6.0
0.000578,199.697993306,137.492287222,-6.0
0.000579,199.661024696,137.478738664,-6.0
0.00058,199.622382422,137.465190101,-6.0
0.000581,199.582066621,137.451641533,-6.0
0.000583,199.496455349,137.425538317,-6.0
0.000584,199.451612794,137.414608576,-6.0
0.000585,199.40565861,137.403678831,-6.0
0.000587,199.310419809,137.381819334,-6.0
0.000588,199.26118284,137.369015987,-6.0
0.000589,199.211253623,137.35370638,-6.0
0.000592,199.057820337,137.307777526,-6.0
0.000593,199.00550961,137.289699356,-6.0
0.000594,198.952912731,137.268610015,-6.0
0.000596,198.84702008,137.226431301,-6.0
0.000597,198.793730257,137.205341929,-6.0
0.000598,198.740245454,137.189934186,-6.0
0.0006,198.633204395,137.169126783,-6.0
0.000601,198.579678301,137.158723078,-6.0
0.000602,198.526153101,137.148319371,-6.0
0.000603,198.472649188,137.164128092,-6.0
0.000605,198.365948682,137.23296618,-6.0
0.000606,198.312767938,137.267385184,-6.0
0.000607,198.259705079,137.30180416,-6.0
0.000609,198.153951856,137.531522019,-6.0
0.00061,198.10127131,137.664174365,-6.0
0.000611,198.048726424,137.796826299,-6.0
0.000612,197.996320853,137.929477821,-6.0
0.000614,197.891867131,138.531050476,-6.0
0.000615,197.83978609,138.862649802,-6.0
0.000616,197.787806158,139.194246466,-6.0
0.000618,197.684152652,140.108385413,-6.0
0.000619,197.632446932,140.77800934,-6.0
0.00062,197.580815858,141.447621817,-6.0
0.000621,197.529262909,142.117222643,-6.0
0.000623,197.426388355,143.865082099,-6.0
0.000624,197.375021111,145.048944617,-6.0
0.000625,197.323692087,146.232767533,-6.0
0.000627,197.22116226,148.600290656,-6.0
0.000628,197.169954013,150.362384442,-6.0
0.000629,197.118758307,152.228888322,-6.0
0.000632,196.96527699,157.827713713,-6.0
0.000633,196.914153632,160.357423671,-6.0
0.000634,196.86303609,162.96119111,-6.0
0.000636,196.760831364,168.167966174,-6.0
0.000637,196.709750828,170.770960718,-6.0
0.000638,196.658679124,173.959897508,-6.0
0.000641,196.505476528,183.613336283,-6.0
0.000642,196.454424165,186.831663938,-6.0
0.000643,196.403377774,190.392801249,-6.0
0.000645,196.301295065,197.513345019,-6.0
0.000646,196.25026536,201.072732937,-6.0
0.000647,196.19924782,204.631016984,-6.0
0.000649,196.097235506,211.728890894,-6.0
0.00065,196.046241638,215.276902187,-6.0
0.000651,195.99526038,218.824287797,-6.0
0.000652,195.944294972,222.313254375,-6.0
0.000654,195.842395484,228.338487087,-6.0
0.000655,195.791462664,231.350405826,-6.0
0.000656,195.740545546,234.361855607,-6.0
0.000658,195.638763194,239.368946415,-6.0
0.000659,195.587892118,241.5048754,-6.0
0.00066,195.537037373,243.640563954,-6.0
0.000661,195.486202277,245.776011263,-6.0
0.000663,195.384594434,248.953876495,-6.0
0.000664,195.333815155,250.187433854,-6.0
0.000665,195.283055328,251.420909901,-6.0
0.000667,195.181607584,253.698209405,-6.0
0.000668,195.130932255,254.212616885,-6.0
0.000669,195.080297836,254.727010143,-6.0
0.00067,195.029707675,255.241389172,-6.0
0.000672,194.928674297,256.123900148,-6.0
0.000673,194.878249492,256.174065809,-6.0
0.000674,194.82789768,256.224231334,-6.0
0.000676,194.72742659,256.324561978,-6.0
0.000677,194.677316446,256.295067606,-6.0
0.000678,194.627320883,256.127781345,-6.0
0.000681,194.478098401,255.625913518,-6.0
0.000682,194.428629267,255.43660732,-6.0
0.000683,194.379351069,255.216579012,-6.0
0.000685,194.281413557,254.776514579,-6.0
0.000686,194.232761313,254.556478456,-6.0
0.000687,194.184335996,254.330150915,-6.0
0.00069,194.040961369,253.629717626,-6.0
0.000691,193.993830265,253.396234007,-6.0
0.000692,193.947055354,253.186490108,-6.0
0.000694,193.854940108,252.811154052,-6.0
0.000695,193.809624597,252.62348319,-6.0
0.000696,193.76480884,252.435810439,-6.0
0.000699,193.634025637,252.006495453,-6.0
0.0007,193.591831387,251.870905641,-6.0
0.000701,193.550346593,251.735314844,-6.0
0.000703,193.469794839,251.532082355,-6.0
0.000704,193.430906473,251.438584009,-6.0
0.000705,193.392953479,251.345085195,-6.0
0.000707,193.319910686,251.183995618,-6.0
0.000708,193.285011083,251.129805317,-6.0
0.000709,193.251255783,251.07561486,-6.0
0.00071,193.218648381,251.021424245,-6.0
0.000712,193.156924936,250.923141893,-6.0
0.000713,193.127947335,250.883361174,-6.0
0.000714,193.100268969,250.84358037,-6.0
0.000716,193.048822225,250.764018509,-6.0
0.000717,193.025073104,250.726623979,-6.0
0.000718,193.002682478,250.690073141,-6.0
0.000719,192.981654598,250.653522232,-6.0
0.000721,192.943696574,250.580420198,-6.0
0.000722,192.926756883,250.536986575,-6.0
0.000723,192.911143232,250.491526314,-6.0
0.000725,192.883897384,250.40060546,-6.0
0.000726,192.872268291,250.355144867,-6.0
0.000727,192.861894384,250.296308039,-6.0
0.00073,192.83736795,250.109884224,-6.0
0.000731,192.831389163,250.04774254,-6.0
0.000732,192.826409842,249.961742642,-6.0
0.000734,192.818890302,249.780023645,-6.0
0.000735,192.816346662,249.689163486,-6.0
0.000736,192.814614133,249.598302885,-6.0
0.000739,192.813102467,249.189213671,-6.0
0.00074,192.813644171,249.050616207,-6.0
0.000741,192.81470817,248.912017717,-6.0
0.000743,192.81796495,248.493858264,-6.0
0.000744,192.820008952,248.280618677,-6.0
0.000745,192.822329331,248.067376667,-6.0
0.000748,192.830614871,247.207156428,-6.0
0.000749,192.833602268,246.87892207,-6.0
0.00075,192.836684474,246.550681983,-6.0
0.000752,192.843080418,245.734432632,-6.0
0.000753,192.84627771,245.237403168,-6.0
0.000754,192.849452786,244.740360601,-6.0
0.000757,192.858813668,243.020173242,-6.0
0.000758,192.86180787,242.288374955,-6.0
0.000759,192.864717883,241.556548404,-6.0
0.000761,192.870284625,240.091320976,-6.0
0.000762,192.87293194,239.054938305,-6.0
0.000763,192.875476414,238.018499262,-6.0
0.000765,192.880256218,235.945452461,-6.0
0.000766,192.882491259,234.896402494,-6.0
0.000767,192.884626953,233.496977753,-6.0
0.000768,192.886666735,232.097451304,-6.0
0.00077,192.890458065,229.298094382,-6.0
0.000771,192.892209412,227.873219407,-6.0
0.000772,192.893873501,226.082046356,-6.0
0.000774,192.896960832,222.499208925,-6.0
0.000775,192.898383881,220.70754588,-6.0
0.000776,192.899726496,218.880645755,-6.0
0.000779,192.903374664,212.386887564,-6.0
0.00078,192.90447288,210.221837537,-6.0
0.000781,192.905512189,208.019725888,-6.0
0.000783,192.907451152,203.099301271,-6.0
0.000784,192.908357145,200.638653784,-6.0
0.000785,192.909220734,198.177719635,-6.0
0.000788,192.911575702,190.451179395,-6.0
0.000789,192.912291038,187.830480463,-6.0
0.00079,192.912971957,185.209474747,-6.0
0.000792,192.91423361,179.986822972,-6.0
0.000793,192.914818751,177.381960335,-6.0
0.000794,192.915373884,174.776813179,-6.0
0.000797,192.916854971,167.196340728,-6.0
0.000798,192.917280703,164.783514818,-6.0
0.000799,192.917671027,162.370469191,-6.0
0.000801,192.918344833,157.634668118,-6.0
0.000802,192.918616995,155.571918021,-6.0
0.000803,192.918838122,153.509023876,-6.0
0.000806,192.919194155,147.461662221,-6.0
0.000807,192.9191927,145.87872398,-6.0
0.000808,192.91911714,144.295713695,-6.0
0.00081,192.918743723,141.12948663,-6.0
0.000811,192.918443968,139.72204236,-6.0
0.000812,192.918043334,138.665433979,-6.0
0.000815,192.916190523,135.495450979,-6.0
0.000816,192.915352649,134.617196564,-6.0
0.000819,192.911922703,132.883497219,-6.0
0.00082,192.910464473,132.30558411,-6.0
0.000821,192.908843071,131.879413589,-6.0
0.000823,192.904946255,131.459343139,-6.0
0.000824,192.902659197,131.249306689,-6.0
0.000825,192.900146534,131.039269435,-6.0
0.000828,192.890979953,130.989964704,-6.0
0.000829,192.887295057,131.016709268,-6.0
0.00083,192.883293492,131.043453818,-6.0
0.000832,192.874212486,131.25493568,-6.0
0.000833,192.869032194,131.387447463,-6.0
0.000834,192.863420773,131.519958924,-6.0
0.000837,192.843844302,131.969076856,-6.0
0.000838,192.836237878,132.135196678,-6.0
0.000839,192.828067489,132.301315975,-6.0
0.000841,192.810012452,132.637481656,-6.0
0.000842,192.799998031,132.810418943,-6.0
0.000843,192.78927772,132.983355645,-6.0
0.000846,192.752859366,133.484989055,-6.0
0.000847,192.739165585,133.630109922,-6.0
0.000848,192.724630106,133.775230362,-6.0
0.00085,192.693036025,134.065469953,-6.0
0.000851,192.675953389,134.190320229,-6.0
0.000852,192.657922265,134.30467574,-6.0
0.000855,192.598103053,134.647740636,-6.0
0.000856,192.576237927,134.739710838,-6.0
0.000857,192.553347535,134.822102861,-6.0
0.000859,192.504483144,134.986886475,-6.0
0.00086,192.478510461,135.069278065,-6.0
0.000861,192.451504887,135.140654293,-6.0
0.000864,192.364192776,135.343289233,-6.0
0.000865,192.332991992,135.410834016,-6.0
0.000868,192.23323095,135.624163186,-6.0
0.000869,192.197949088,135.69554924,-6.0
0.00087,192.161654854,135.766935183,-6.0
0.000873,192.047039193,136.048799947,-6.0
0.000874,192.006981714,136.144133707,-6.0
0.000877,191.881529217,136.517713386,-6.0
0.000878,191.838133648,136.659823405,-6.0
0.000879,191.793967242,136.801932966,-6.0
0.000881,191.703404303,137.151214786,-6.0
0.000882,191.6571902,137.364078155,-6.0
0.000883,191.610391886,137.576940475,-6.0
0.000886,191.466597134,138.314982635,-6.0
0.000887,191.417748888,138.630506783,-6.0
0.000888,191.368508575,138.946028536,-6.0
0.00089,191.268861718,139.579798069,-6.0
0.000891,191.218542052,140.034269236,-6.0
0.000892,191.167998129,140.488735233,-6.0
0.000895,191.015049767,141.864842637,-6.0
0.000896,190.963706112,142.497134157,-6.0
0.000897,190.912272758,143.129415015,-6.0
0.000899,190.809149592,144.393944106,-6.0
0.0009,190.757466739,145.052987064,-6.0
0.000901,190.705755638,145.901011844,-6.0
0.000904,190.550668126,148.44496065,-6.0
0.000905,190.498999375,149.336530756,-6.0
0.000906,190.447375942,150.431115497,-6.0
0.000908,190.344319469,152.620171807,-6.0
0.000909,190.292893332,153.714642031,-6.0
0.00091,190.241540126,154.86948947,-6.0
0.000913,190.08800101,158.942237834,-6.0
