"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0,0.0000000000000000E+00,-1.2000000000000000E+01,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
3.1554436208840472E-30,1.0000000000000000E+00,3.0000000000000000E+00,0.0000000000000000E+00,5.3642541555028801E-30,0,0.0000000000000000E+00,-1.2000000000000000E+01,1.2621774483536189E-29,3.9652473992744396E-29,3.9652473992744396E-29
7.9585763198139307E-03,1.0159169846109053E+00,3.0159169846109051E+00,0.0000000000000000E+00,1.3529436919269411E-02,0,0.0000000000000000E+00,-1.2000000000000000E+01,3.1833969221810379E-02,9.9999999999999992E-02,9.9999999999999992E-02
7.9585763198140418E-03,1.0159169846109055E+00,3.0159169846109055E+00,0.0000000000000000E+00,1.3529436919269600E-02,0,0.0000000000000000E+00,-1.2000000000000000E+01,3.1833969221810823E-02,1.0000000000000001E-01,1.0000000000000139E-01
1.2532783116806362E-01,1.2499999999999964E+00,3.2499999999999964E+00,0.0000000000000000E+00,2.1249999999999700E-01,0,5.0000000000000000E-01,-1.2000000000000000E+01,4.9999999999999295E-01,1.0000000000000001E-01,1.5345389753770844E+00
1.2532783116806540E-01,1.2500000000000000E+00,3.2500000000000000E+00,0.0000000000000000E+00,2.1249999999999999E-01,0,5.0000000000000000E-01,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,1.5345389753771050E+00
1.2532783116806717E-01,1.2500000000000036E+00,3.2500000000000036E+00,0.0000000000000000E+00,2.1250000000000296E-01,0,5.0000000000000000E-01,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,1.5345389753771257E+00
2.5268025514207509E-01,1.4999999999999931E+00,3.4999999999999929E+00,0.0000000000000000E+00,4.2499999999999416E-01,0,1.0000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,2.8521426945125778E+00
2.5268025514207865E-01,1.5000000000000000E+00,3.5000000000000000E+00,0.0000000000000000E+00,4.2499999999999999E-01,0,1.0000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,2.8521426945126089E+00
2.5268025514208220E-01,1.5000000000000069E+00,3.5000000000000071E+00,6.8833827526759706E-15,4.2500000000000587E-01,0,1.0000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,2.8521426945126405E+00
4.5268025514208221E-01,1.8747547937063493E+00,3.8747547937063493E+00,3.7475479370634945E-01,7.4354157465039705E-01,0,1.5000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,0.0000000000000000E+00
6.5268025514208228E-01,2.2146358742359995E+00,4.2146358742359995E+00,7.1463587423599950E-01,1.0324404931005995E+00,0,2.5000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,0.0000000000000000E+00
8.5268025514208223E-01,2.5060932554650122E+00,4.5060932554650126E+00,1.0060932554650122E+00,1.2801792671452603E+00,0,3.0000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,1.7858879157129837E+00
9.9204142368017900E-01,2.6742886885316377E+00,4.6742886885316377E+00,1.1742886885316379E+00,1.4231453852518923E+00,0,3.5000000000000000E+00,1.2000000000000000E+01,5.0000000000000000E-01,1.0000000000000001E-01,1.0000000000008880E-01
