"time","outputs"
0,282.843
0.0001,281.102
0.0002,279.397
0.0003,277.619
0.0004,275.851
0.0005,274.1
0.0006,272.366
0.0007,270.761
0.0008,269.17
0.0009,267.59
0.001,266.017
0.0011,264.443
0.0012,262.861
0.0013,261.263
0.0014,259.637
0.0015,258.501
0.0016,256.711
0.0017,255.042
0.0018,253.374
0.0019,251.824
0.002,250.087
0.0021,248.195
0.0022,246.837
0.0023,245.444
0.0024,243.817
0.0025,242.847
0.0026,241.588
0.0027,240.894
0.0028,240.088
0.0029,239.718
0.003,239.426
0.0031,239.412
0.0032,239.665
0.0033,240.018
0.0034,240.517
0.0035,241.535
0.0036,242.388
0.0037,243.915
0.0038,245.089
0.0039,247.063
0.004,248.508
0.0041,250.842
0.0042,252.492
0.0043,255.076
0.0044,256.851
0.0045,259.554
0.0046,261.36
0.0047,263.858
0.0048,265.426
0.0049,267.616
0.005,269.534
0.0051,271.877
0.0052,272.862
0.0053,274.271
0.0054,275.606
0.0055,276.29
0.0056,277.068
0.0057,277.276
0.0058,277.178
0.0059,276.761
0.006,276.38
0.0061,275.751
0.0062,275.095
0.0063,274.33
0.0064,273.843
0.0065,273.339
0.0066,272.832
0.0067,272.367
0.0068,271.947
0.0069,271.572
0.007,271.241
0.0071,270.952
0.0072,270.7
0.0073,270.478
0.0074,270.278
0.0075,270.091
0.0076,269.905
0.0077,269.708
0.0078,269.486
0.0079,269.222
0.008,268.901
0.0081,268.505
0.0082,268.015
0.0083,267.412
0.0084,266.674
0.0085,265.904
0.0086,264.667
0.0087,263.579
0.0088,262.344
0.0089,260.803
0.009,259.371
0.0091,257.983
0.0092,256.659
0.0093,255.42
0.0094,254.284
0.0095,253.267
0.0096,252.383
0.0097,251.643
0.0098,251.057
0.0099,250.632
0.01,250.371
0.0101,250.277
0.0102,250.349
0.0103,250.583
0.0104,250.975
0.0105,251.517
0.0106,252.197
0.0107,253.004
0.0108,253.923
0.0109,254.937
0.011,256.026
0.0111,257.171
0.0112,258.349
0.0113,259.535
0.0114,260.704
0.0115,261.829
0.0116,262.883
0.0117,263.836
0.0118,264.659
0.0119,265.416
0.012,265.844
0.0121,266.117
0.0122,266.224
0.0123,266.071
0.0124,265.702
0.0125,265.358
0.0126,264.71
0.0127,263.967
0.0128,263.588
0.0129,263.094
0.013,262.701
0.0131,262.418
0.0132,262.294
0.0133,262.209
0.0134,262.246
0.0135,262.338
0.0136,262.574
0.0137,262.97
0.0138,263.385
0.0139,263.873
0.014,264.424
0.0141,265.023
0.0142,265.657
0.0143,266.308
0.0144,266.958
0.0145,267.588
0.0146,268.177
0.0147,268.702
0.0148,269.141
0.0149,269.469
0.015,269.649
0.0151,269.702
0.0152,269.618
0.0153,269.328
0.0154,268.835
0.0155,267.981
0.0156,267.085
0.0157,266.038
0.0158,264.93
0.0159,263.85
0.016,262.632
0.0161,261.639
0.0162,260.728
0.0163,259.912
0.0164,259.201
0.0165,258.603
0.0166,258.125
0.0167,257.771
0.0168,257.551
0.0169,257.447
0.017,257.476
0.0171,257.614
0.0172,257.84
0.0173,258.148
0.0174,258.723
0.0175,259.145
0.0176,259.736
0.0177,260.313
0.0178,260.913
0.0179,261.518
0.018,262.304
0.0181,262.853
0.0182,263.346
0.0183,263.762
0.0184,264.161
0.0185,264.29
0.0186,264.323
0.0187,264.196
0.0188,263.758
0.0189,263.298
0.019,262.596
0.0191,261.932
0.0192,261.051
0.0193,260.245
0.0194,259.383
0.0195,258.883
0.0196,258.406
0.0197,257.985
0.0198,257.682
0.0199,257.502
0.02,257.448
0.0201,257.521
0.0202,257.72
0.0203,258.04
0.0204,258.477
0.0205,259.021
0.0206,259.663
0.0207,260.391
0.0208,261.19
0.0209,262.044
0.021,262.935
0.0211,264.162
0.0212,264.973
0.0213,265.758
0.0214,266.499
0.0215,267.431
0.0216,267.942
0.0217,268.448
0.0218,268.773
0.0219,268.972
0.022,268.948
0.0221,268.692
0.0222,268.199
0.0223,267.463
0.0224,266.835
0.0225,265.81
0.0226,264.676
0.0227,263.871
0.0228,263.04
0.0229,262.285
0.023,261.619
0.0231,261.05
0.0232,260.585
0.0233,260.23
0.0234,259.986
0.0235,259.855
0.0236,259.836
0.0237,259.923
0.0238,260.113
0.0239,260.395
0.024,260.762
0.0241,261.2
0.0242,261.697
0.0243,262.207
0.0244,262.713
0.0245,263.481
0.0246,263.953
0.0247,264.375
0.0248,264.919
0.0249,265.322
0.025,265.519
0.0251,265.683
0.0252,265.67
0.0253,265.5
0.0254,265.096
0.0255,264.611
0.0256,263.607
0.0257,263.034
0.0258,261.822
0.0259,260.922
0.026,260.105
0.0261,259.119
0.0262,258.547
0.0263,258.011
0.0264,257.542
0.0265,257.195
0.0266,256.975
0.0267,256.885
0.0268,256.925
0.0269,257.093
0.027,257.384
0.0271,257.793
0.0272,258.254
0.0273,259.093
0.0274,259.736
0.0275,260.33
0.0276,261.229
0.0277,262.137
0.0278,262.91
0.0279,264.029
0.028,264.854
0.0281,265.619
0.0282,266.298
0.0283,266.866
0.0284,267.294
0.0285,267.479
0.0286,267.629
0.0287,267.572
0.0288,267.351
0.0289,266.837
0.029,266.23
0.0291,265.41
0.0292,264.395
0.0293,263.524
0.0294,262.557
0.0295,261.971
0.0296,261.377
0.0297,260.807
0.0298,260.339
0.0299,259.98
0.03,259.733
0.0301,259.601
0.0302,259.604
0.0303,259.719
0.0304,259.919
0.0305,260.199
0.0306,260.757
0.0307,261.207
0.0308,261.709
0.0309,262.223
0.031,262.997
0.0311,263.5
0.0312,264.14
0.0313,264.759
0.0314,265.334
0.0315,265.844
0.0316,266.387
0.0317,266.654
0.0318,266.768
0.0319,266.745
0.032,266.537
0.0321,266.073
0.0322,265.575
0.0323,264.698
0.0324,263.866
0.0325,262.881
0.0326,261.859
0.0327,260.912
0.0328,260.124
0.0329,259.429
0.033,258.838
0.0331,258.359
0.0332,258
0.0333,257.764
0.0334,257.654
0.0335,257.669
0.0336,257.807
0.0337,258.064
0.0338,258.431
0.0339,258.875
0.034,259.563
0.0341,260.085
0.0342,260.648
0.0343,261.389
0.0344,262.161
0.0345,262.945
0.0346,263.72
0.0347,264.746
0.0348,265.342
0.0349,265.795
0.035,266.326
0.0351,266.692
0.0352,266.831
0.0353,266.842
0.0354,266.676
0.0355,266.128
0.0356,265.559
0.0357,264.778
0.0358,264.065
0.0359,263.114
0.036,262.099
0.0361,261.478
0.0362,260.647
0.0363,260.06
0.0364,259.578
0.0365,259.207
0.0366,258.953
0.0367,258.817
0.0368,258.801
0.0369,258.902
