"time","Main.heatCapacitor.T","Main.TAmb","Main.TDif","outputs[1]","outputs[2]","internal time","ControlledTemperature_r(2)","Main.heatingResistor.heatPort.Q_flow","Main.idealSwitch.p.i","Main.idealSwitch.s","Main.idealSwitch.v","Main.onOffController.y","ControlledTemperature_r(10)","ControlledTemperature_r(11)","ControlledTemperature_r(12)","ControlledTemperature_r(13)","ControlledTemperature_r(16)","ControlledTemperature_r(17)","ControlledTemperature_r(18)","ControlledTemperature_r(19)","ControlledTemperature_r(20)","ControlledTemperature_r(21)","ControlledTemperature_r(22)","ControlledTemperature_r(23)","ControlledTemperature_r(24)","ControlledTemperature_r(25)","ControlledTemperature_r(26)","ControlledTemperature_r(27)","ControlledTemperature_r(28)","ControlledTemperature_r(29)","ControlledTemperature_r(30)","ControlledTemperature_r(31)","_HiddenStates.der(x[0])"
0.3607214429,296.6684038,293.15,2,25,23.51840381,0.3607214429,9.512041385,-9.863881766,0.9863891495,0.9863891495,9.863891495e-006,1,1,1,1,1,9.512041385,296.6684038,25,-9.863881766,0.9863891495,0.9863891495,9.863891495e-006,23.51840381,1,1,1,1,1,0.8196392786,0.9549098196,0.001763119874,9.512041385
0.380761523,296.8587683,293.15,2,25,23.70876826,0.380761523,9.48574686,-9.856623686,0.9856633402,0.9856633402,9.856633402e-006,1,1,1,1,1,9.48574686,296.8587683,25,-9.856623686,0.9856633402,0.9856633402,9.856633402e-006,23.70876826,1,1,1,1,1,0.8096192385,0.9524048096,0.001066197099,9.48574686
0.4008016032,297.0486052,293.15,2,25,23.8986052,0.4008016032,9.459535829,-9.849396349,0.984940605,0.984940605,9.84940605e-006,1,1,1,1,1,9.459535829,297.0486052,25,-9.849396349,0.984940605,0.984940605,9.84940605e-006,23.8986052,1,1,1,1,1,0.7995991984,0.9498997996,0.0003712055625,9.459535829
0.4115343046,297.1500579,293.15,2,25,24.00005794,0.4115343046,9.445532462,-9.845538256,0.984554795,0.984554795,9.84554795e-006,1,1,1,0,1,9.445532462,297.1500579,25,-9.845538256,0.984554795,0.984554795,9.84554795e-006,24.00005794,1,1,1,0,1,0.7942328477,0.9485582119,-2.121113708e-007,9.445532462
0.4315743847,297.3390881,293.15,2,25,24.18908805,0.4315743847,9.419448981,-9.838357786,0.9838367465,0.9838367465,9.838367465e-006,1,1,1,0,1,9.419448981,297.3390881,25,-9.838357786,0.9838367465,0.9838367465,9.838367465e-006,24.18908805,1,1,1,0,1,0.7842128076,0.9460532019,-0.0006922498689,9.419448981
0.4516144649,297.5275983,293.15,2,25,24.37759833,0.4516144649,9.393447651,-9.831207485,0.983121715,0.983121715,9.83121715e-006,1,1,1,0,1,9.393447651,297.5275983,25,-9.831207485,0.983121715,0.983121715,9.83121715e-006,24.37759833,1,1,1,0,1,0.7741927676,0.9435481919,-0.001382384525,9.393447651
0.471654545,297.7155876,293.15,2,25,24.56558759,0.471654545,9.36752853,-9.824087289,0.982409694,0.982409694,9.82409694e-006,1,1,1,0,1,9.36752853,297.7155876,25,-9.824087289,0.982409694,0.982409694,9.82409694e-006,24.56558759,1,1,1,0,1,0.7641727275,0.9410431819,-0.002070611704,9.36752853
0.4916946252,297.9030572,293.15,2,25,24.75305718,0.4916946252,9.341691322,-9.81699704,0.9817006677,0.9817006677,9.817006677e-006,1,1,1,0,1,9.341691322,297.9030572,25,-9.81699704,0.9817006677,0.9817006677,9.817006677e-006,24.75305718,1,1,1,0,1,0.7541526874,0.9385381718,-0.002756936401,9.341691322
0.5117347054,298.0900085,293.15,2,25,24.94000847,0.5117347054,9.31593573,-9.809936577,0.9809946201,0.9809946201,9.809946201e-006,1,1,1,0,1,9.31593573,298.0900085,25,-9.809936577,0.9809946201,0.9809946201,9.809946201e-006,24.94000847,1,1,1,0,1,0.7441326473,0.9360331618,-0.003441363608,9.31593573
0.5317747855,298.2764445,293.15,2,25,25.12644447,0.5317747855,9.290261234,-9.802905682,0.9802915292,0.9802915292,9.802915292e-006,1,1,1,0,1,9.290261234,298.2764445,25,-9.802905682,0.9802915292,0.9802915292,9.802915292e-006,25.12644447,1,1,1,0,1,0.7341126072,0.9335281518,-0.004123904351,9.290261234
0.5518148657,298.4623669,293.15,2,25,25.31236685,0.5518148657,9.264667501,-9.795904186,0.9795913782,0.9795913782,9.795913782e-006,1,1,1,0,1,9.264667501,298.4623669,25,-9.795904186,0.9795913782,0.9795913782,9.795913782e-006,25.31236685,1,1,1,0,1,0.7240925672,0.9310231418,-0.004804564713,9.264667501
0.5718549458,298.6477767,293.15,2,25,25.49777671,0.5718549458,9.239154273,-9.788931944,0.9788941526,0.9788941526,9.788941526e-006,1,1,1,0,1,9.239154273,298.6477767,25,-9.788931944,0.9788941526,0.9788941526,9.788941526e-006,25.49777671,1,1,1,0,1,0.7140725271,0.9285181318,-0.005483348737,9.239154273
0.591895026,298.8326757,293.15,2,25,25.68267567,0.591895026,9.213721223,-9.78198879,0.9781998359,0.9781998359,9.781998359e-006,1,1,1,0,1,9.213721223,298.8326757,25,-9.78198879,0.9781998359,0.9781998359,9.781998359e-006,25.68267567,1,1,1,0,1,0.704052487,0.9260131217,-0.00616026239,9.213721223
0.6119351062,299.0075413,293.15,2,25,25.85754132,0.6119351062,-0.5857540296,-1.022761489e-007,9.998977134e-005,9.998977134,9.998977134,0,1,1,0,1,-0.5857540296,299.0075413,25,-1.022761489e-007,9.998977134e-005,9.998977134,9.998977134,25.85754132,0,1,1,0,1,0.6940324469,0.9235081117,-0.006800444147,-0.5857540296
0.6264253486,298.9990601,293.15,2,25,25.84906006,0.6264253486,-0.5849059041,-1.022728242e-007,9.998977167e-005,9.998977167,9.998977167,0,1,1,0,1,-0.5849059041,298.9990601,25,-1.022728242e-007,9.998977167e-005,9.998977167,9.998977167,25.84906006,0,1,1,0,1,0.6867873257,0.9216968314,-0.006769394339,-0.5849059041
0.6264253486,298.9990601,293.15,2,25,25.84906006,0.6264253486,-0.5849059041,-1.022728242e-007,9.998977167e-005,9.998977167,9.998977167,0,1,1,0,1,-0.5849059041,298.9990601,25,-1.022728242e-007,9.998977167e-005,9.998977167,9.998977167,25.84906006,0,1,1,0,1,0.6867873257,0.9216968314,-0.006769394339,-0.5849059041
0.6464654288,298.9873506,293.15,2,25,25.83735061,0.6464654288,-0.5837349584,-1.022682342e-007,9.998977213e-005,9.998977213,9.998977213,0,1,1,0,1,-0.5837349584,298.9873506,25,-1.022682342e-007,9.998977213e-005,9.998977213,9.998977213,25.83735061,0,1,1,0,1,0.6767672856,0.9191918214,-0.006726526108,-0.5837349584
0.6665055089,298.9756645,293.15,2,25,25.82566446,0.6665055089,-0.5825663433,-1.022636532e-007,9.998977259e-005,9.998977259,9.998977259,0,1,1,0,1,-0.5825663433,298.9756645,25,-1.022636532e-007,9.998977259e-005,9.998977259,9.998977259,25.82566446,0,1,1,0,1,0.6667472455,0.9166868114,-0.006683743202,-0.5825663433
0.6865455891,298.9640016,293.15,2,25,25.81400156,0.6865455891,-0.5814000537,-1.022590814e-007,9.998977305e-005,9.998977305,9.998977305,0,1,1,0,1,-0.5814000537,298.9640016,25,-1.022590814e-007,9.998977305e-005,9.998977305,9.998977305,25.81400156,0,1,1,0,1,0.6567272055,0.9141818014,-0.006641045432,-0.5814000537
0.7065856692,298.952362,293.15,2,25,25.80236197,0.7065856692,-0.5802360944,-1.022545187e-007,9.99897735e-005,9.99897735,9.99897735,0,1,1,0,1,-0.5802360944,298.952362,25,-1.022545187e-007,9.99897735e-005,9.99897735,9.99897735,25.80236197,0,1,1,0,1,0.6467071654,0.9116767913,-0.006598432974,-0.5802360944
0.7266257494,298.9407456,293.15,2,25,25.79074561,0.7266257494,-0.5790744585,-1.022499652e-007,9.998977396e-005,9.998977396,9.998977396,0,1,1,0,1,-0.5790744585,298.9407456,25,-1.022499652e-007,9.998977396e-005,9.998977396,9.998977396,25.79074561,0,1,1,0,1,0.6366871253,0.9091717813,-0.006555905575,-0.5790744585
0.7466658296,298.9291525,293.15,2,25,25.77915248,0.7466658296,-0.5779151459,-1.022454207e-007,9.998977441e-005,9.998977441,9.998977441,0,1,1,0,1,-0.5779151459,298.9291525,25,-1.022454207e-007,9.998977441e-005,9.998977441,9.998977441,25.77915248,0,1,1,0,1,0.6266670852,0.9066667713,-0.006513463232,-0.5779151459
0.7667059097,298.9175825,293.15,2,25,25.7675825,0.7667059097,-0.5767581478,-1.022408853e-007,9.998977487e-005,9.998977487,9.998977487,0,1,1,0,1,-0.5767581478,298.9175825,25,-1.022408853e-007,9.998977487e-005,9.998977487,9.998977487,25.7675825,0,1,1,0,1,0.6166470451,0.9041617613,-0.00647110562,-0.5767581478
0.7867459899,298.9060346,293.15,2,25,25.75603457,0.7867459899,-0.5756033547,-1.022363586e-007,9.998977532e-005,9.998977532,9.998977532,0,1,1,0,1,-0.5756033547,298.9060346,25,-1.022363586e-007,9.998977532e-005,9.998977532,9.998977532,25.75603457,0,1,1,0,1,0.6066270051,0.9016567513,-0.006428828736,-0.5756033547
0.80678607,298.8945097,293.15,2,25,25.74450966,0.80678607,-0.5744508639,-1.022318408e-007,9.998977577e-005,9.998977577,9.998977577,0,1,1,0,1,-0.5744508639,298.8945097,25,-1.022318408e-007,9.998977577e-005,9.998977577,9.998977577,25.74450966,0,1,1,0,1,0.596606965,0.8991517412,-0.006386636138,-0.5744508639
0.8268261502,298.8830078,293.15,2,25,25.73300778,0.8268261502,-0.5733006753,-1.022273321e-007,9.998977622e-005,9.998977622,9.998977622,0,1,1,0,1,-0.5733006753,298.8830078,25,-1.022273321e-007,9.998977622e-005,9.998977622,9.998977622,25.73300778,0,1,1,0,1,0.5865869249,0.8966467312,-0.006344527825,-0.5733006753
0.8468662304,298.8715289,293.15,2,25,25.72152891,0.8468662304,-0.572152789,-1.022228325e-007,9.998977667e-005,9.998977667,9.998977667,0,1,1,0,1,-0.572152789,298.8715289,25,-1.022228325e-007,9.998977667e-005,9.998977667,9.998977667,25.72152891,0,1,1,0,1,0.5765668848,0.8941417212,-0.006302503798,-0.572152789
0.8669063105,298.8600731,293.15,2,25,25.71007307,0.8669063105,-0.571007205,-1.022183418e-007,9.998977712e-005,9.998977712,9.998977712,0,1,1,0,1,-0.571007205,298.8600731,25,-1.022183418e-007,9.998977712e-005,9.998977712,9.998977712,25.71007307,0,1,1,0,1,0.5665468447,0.8916367112,-0.006260564057,-0.571007205
0.8869463907,298.8486403,293.15,2,25,25.69864025,0.8869463907,-0.5698639232,-1.022138602e-007,9.998977757e-005,9.998977757,9.998977757,0,1,1,0,1,-0.5698639232,298.8486403,25,-1.022138602e-007,9.998977757e-005,9.998977757,9.998977757,25.69864025,0,1,1,0,1,0.5565268047,0.8891317012,-0.006218708601,-0.5698639232
0.9069864708,298.8372305,293.15,2,25,25.68723046,0.9069864708,-0.5687229437,-1.022093876e-007,9.998977802e-005,9.998977802,9.998977802,0,1,1,0,1,-0.5687229437,298.8372305,25,-1.022093876e-007,9.998977802e-005,9.998977802,9.998977802,25.68723046,0,1,1,0,1,0.5465067646,0.8866266911,-0.006176937431,-0.5687229437
0.927026551,298.8258437,293.15,2,25,25.67584369,0.927026551,-0.5675842665,-1.02204924e-007,9.998977846e-005,9.998977846,9.998977846,0,1,1,0,1,-0.5675842665,298.8258437,25,-1.02204924e-007,9.998977846e-005,9.998977846,9.998977846,25.67584369,0,1,1,0,1,0.5364867245,0.8841216811,-0.006135250547,-0.5675842665
0.9470666312,298.8144799,293.15,2,25,25.66447994,0.9470666312,-0.5664478915,-1.022004695e-007,9.998977891e-005,9.998977891,9.998977891,0,1,1,0,1,-0.5664478915,298.8144799,25,-1.022004695e-007,9.998977891e-005,9.998977891,9.998977891,25.66447994,0,1,1,0,1,0.5264666844,0.8816166711,-0.006093647949,-0.5664478915
0.9671067113,298.8031392,293.15,2,25,25.65313921,0.9671067113,-0.5653138188,-1.021960239e-007,9.998977935e-005,9.998977935,9.998977935,0,1,1,0,1,-0.5653138188,298.8031392,25,-1.021960239e-007,9.998977935e-005,9.998977935,9.998977935,25.65313921,0,1,1,0,1,0.5164466443,0.8791116611,-0.006052129636,-0.5653138188
0.9871467915,298.7918211,293.15,2,25,25.64182114,0.9871467915,-0.5641820114,-1.021915873e-007,9.99897798e-005,9.99897798,9.99897798,0,1,1,0,1,-0.5641820114,298.7918211,25,-1.021915873e-007,9.99897798e-005,9.99897798,9.99897798,25.64182114,0,1,1,0,1,0.5064266043,0.8766066511,-0.006010694257,-0.5641820114
1.007186872,298.780524,293.15,2,25,25.630524,1.007186872,-0.5630522983,-1.021871589e-007,9.998978024e-005,9.998978024,9.998978024,0,1,1,0,1,-0.5630522983,298.780524,25,-1.021871589e-007,9.998978024e-005,9.998978024,9.998978024,25.630524,0,1,1,0,1,0.4964065642,0.874101641,-0.005969335548,-0.5630522983
1.027226952,298.7692495,293.15,2,25,25.6192495,1.027226952,-0.5619248474,-1.021827393e-007,9.998978068e-005,9.998978068,9.998978068,0,1,1,0,1,-0.5619248474,298.7692495,25,-1.021827393e-007,9.998978068e-005,9.998978068,9.998978068,25.6192495,0,1,1,0,1,0.4863865241,0.871596631,-0.005928059659,-0.5619248474
1.047267032,298.7579976,293.15,2,25,25.60799761,1.047267032,-0.5607996588,-1.021783286e-007,9.998978112e-005,9.998978112,9.998978112,0,1,1,0,1,-0.5607996588,298.7579976,25,-1.021783286e-007,9.998978112e-005,9.998978112,9.998978112,25.60799761,0,1,1,0,1,0.476366484,0.869091621,-0.005886866592,-0.5607996588
1.067307112,298.7467683,293.15,2,25,25.59676835,1.067307112,-0.5596767324,-1.021739268e-007,9.998978156e-005,9.998978156,9.998978156,0,1,1,0,1,-0.5596767324,298.7467683,25,-1.021739268e-007,9.998978156e-005,9.998978156,9.998978156,25.59676835,0,1,1,0,1,0.4663464439,0.866586611,-0.005845756345,-0.5596767324
1.087347192,298.7355617,293.15,2,25,25.5855617,1.087347192,-0.5585560683,-1.021695338e-007,9.9989782e-005,9.9989782,9.9989782,0,1,1,0,1,-0.5585560683,298.7355617,25,-1.021695338e-007,9.9989782e-005,9.9989782,9.9989782,25.5855617,0,1,1,0,1,0.4563264039,0.864081601,-0.005804728919,-0.5585560683
1.107387272,298.7243777,293.15,2,25,25.57437769,1.107387272,-0.5574376664,-1.021651497e-007,9.998978244e-005,9.998978244,9.998978244,0,1,1,0,1,-0.5574376664,298.7243777,25,-1.021651497e-007,9.998978244e-005,9.998978244,9.998978244,25.57437769,0,1,1,0,1,0.4463063638,0.8615765909,-0.005763784314,-0.5574376664
1.127427353,298.7132163,293.15,2,25,25.56321629,1.127427353,-0.5563215267,-1.021607745e-007,9.998978288e-005,9.998978288,9.998978288,0,1,1,0,1,-0.5563215267,298.7132163,25,-1.021607745e-007,9.998978288e-005,9.998978288,9.998978288,25.56321629,0,1,1,0,1,0.4362863237,0.8590715809,-0.00572292253,-0.5563215267
1.147467433,298.7020775,293.15,2,25,25.55207752,1.147467433,-0.5552076494,-1.021564081e-007,9.998978332e-005,9.998978332,9.998978332,0,1,1,0,1,-0.5552076494,298.7020775,25,-1.021564081e-007,9.998978332e-005,9.998978332,9.998978332,25.55207752,0,1,1,0,1,0.4262662836,0.8565665709,-0.005682143566,-0.5552076494
1.167507513,298.6909614,293.15,2,25,25.54096136,1.167507513,-0.5540960342,-1.021520506e-007,9.998978375e-005,9.998978375,9.998978375,0,1,1,0,1,-0.5540960342,298.6909614,25,-1.021520506e-007,9.998978375e-005,9.998978375,9.998978375,25.54096136,0,1,1,0,1,0.4162462435,0.8540615609,-0.005641447424,-0.5540960342
1.187547593,298.6798678,293.15,2,25,25.52986783,1.187547593,-0.5529866813,-1.02147702e-007,9.998978419e-005,9.998978419,9.998978419,0,1,1,0,1,-0.5529866813,298.6798678,25,-1.02147702e-007,9.998978419e-005,9.998978419,9.998978419,25.52986783,0,1,1,0,1,0.4062262035,0.8515565509,-0.005600834102,-0.5529866813
1.207587673,298.6687963,293.15,2,25,25.51879628,1.207587673,-0.5518795259,-1.02143362e-007,9.998978462e-005,9.998978462,9.998978462,0,1,1,0,1,-0.5518795259,298.6687963,25,-1.02143362e-007,9.998978462e-005,9.998978462,9.998978462,25.51879628,0,1,1,0,1,0.3962061634,0.8490515408,-0.005560301227,-0.5518795259
1.227627753,298.6577452,293.15,2,25,25.50774518,1.227627753,-0.5507744155,-1.0213903e-007,9.998978505e-005,9.998978505,9.998978505,0,1,1,0,1,-0.5507744155,298.6577452,25,-1.0213903e-007,9.998978505e-005,9.998978505,9.998978505,25.50774518,0,1,1,0,1,0.3861861233,0.8465465308,-0.005519843224,-0.5507744155
1.247667834,298.6467162,293.15,2,25,25.49671624,1.247667834,-0.5496715221,-1.021347067e-007,9.998978549e-005,9.998978549,9.998978549,0,1,1,0,1,-0.5496715221,298.6467162,25,-1.021347067e-007,9.998978549e-005,9.998978549,9.998978549,25.49671624,0,1,1,0,1,0.3761660832,0.8440415208,-0.005479466381,-0.5496715221
1.267707914,298.6357095,293.15,2,25,25.48570948,1.267707914,-0.5485708454,-1.021303921e-007,9.998978592e-005,9.998978592,9.998978592,0,1,1,0,1,-0.5485708454,298.6357095,25,-1.021303921e-007,9.998978592e-005,9.998978592,9.998978592,25.48570948,0,1,1,0,1,0.3661460431,0.8415365108,-0.005439170696,-0.5485708454
1.287747994,298.6247249,293.15,2,25,25.47472488,1.287747994,-0.5474723857,-1.021260861e-007,9.998978635e-005,9.998978635,9.998978635,0,1,1,0,1,-0.5474723857,298.6247249,25,-1.021260861e-007,9.998978635e-005,9.998978635,9.998978635,25.47472488,0,1,1,0,1,0.3561260031,0.8390315008,-0.005398956171,-0.5474723857
1.307788074,298.6137624,293.15,2,25,25.46376245,1.307788074,-0.5463761428,-1.021217889e-007,9.998978678e-005,9.998978678,9.998978678,0,1,1,0,1,-0.5463761428,298.6137624,25,-1.021217889e-007,9.998978678e-005,9.998978678,9.998978678,25.46376245,0,1,1,0,1,0.346105963,0.8365264907,-0.005358822804,-0.5463761428
1.327828154,298.6028222,293.15,2,25,25.45282219,1.327828154,-0.5452821167,-1.021175003e-007,9.998978721e-005,9.998978721,9.998978721,0,1,1,0,1,-0.5452821167,298.6028222,25,-1.021175003e-007,9.998978721e-005,9.998978721,9.998978721,25.45282219,0,1,1,0,1,0.3360859229,0.8340214807,-0.005318770596,-0.5452821167
1.347868234,298.5919041,293.15,2,25,25.4419041,1.347868234,-0.5441903075,-1.021132205e-007,9.998978763e-005,9.998978764,9.998978764,0,1,1,0,1,-0.5441903075,298.5919041,25,-1.021132205e-007,9.998978763e-005,9.998978764,9.998978764,25.4419041,0,1,1,0,1,0.3260658828,0.8315164707,-0.005278799547,-0.5441903075
1.367908315,298.5810082,293.15,2,25,25.43100817,1.367908315,-0.5431007152,-1.021089493e-007,9.998978806e-005,9.998978806,9.998978806,0,1,1,0,1,-0.5431007152,298.5810082,25,-1.021089493e-007,9.998978806e-005,9.998978806,9.998978806,25.43100817,0,1,1,0,1,0.3160458427,0.8290114607,-0.005238909657,-0.5431007152
1.387948395,298.5701344,293.15,2,25,25.42013442,1.387948395,-0.5420133397,-1.021046869e-007,9.998978849e-005,9.998978849,9.998978849,0,1,1,0,1,-0.5420133397,298.5701344,25,-1.021046869e-007,9.998978849e-005,9.998978849,9.998978849,25.42013442,0,1,1,0,1,0.3060258027,0.8265064507,-0.005199100926,-0.5420133397
1.407988475,298.5592828,293.15,2,25,25.40928283,1.407988475,-0.5409281811,-1.021004331e-007,9.998978891e-005,9.998978891,9.998978891,0,1,1,0,1,-0.5409281811,298.5592828,25,-1.021004331e-007,9.998978891e-005,9.998978891,9.998978891,25.40928283,0,1,1,0,1,0.2960057626,0.8240014406,-0.005159373354,-0.5409281811
1.428028555,298.5484525,293.15,2,25,25.3984525,1.428028555,-0.539845148,-1.020961876e-007,9.998978934e-005,9.998978934,9.998978934,0,1,1,0,1,-0.539845148,298.5484525,25,-1.020961876e-007,9.998978934e-005,9.998978934,9.998978934,25.3984525,0,1,1,0,1,0.2859857225,0.8214964306,-0.005119723599,-0.539845148
1.448068635,298.5376423,293.15,2,25,25.38764229,1.448068635,-0.5387641269,-1.0209195e-007,9.998978976e-005,9.998978976,9.998978976,0,1,1,0,1,-0.5387641269,298.5376423,25,-1.0209195e-007,9.998978976e-005,9.998978976,9.998978976,25.38764229,0,1,1,0,1,0.2759656824,0.8189914206,-0.005080147501,-0.5387641269
1.468108715,298.5268538,293.15,2,25,25.37685378,1.468108715,-0.5376852757,-1.02087721e-007,9.998979019e-005,9.998979019,9.998979019,0,1,1,0,1,-0.5376852757,298.5268538,25,-1.02087721e-007,9.998979019e-005,9.998979019,9.998979019,25.37685378,0,1,1,0,1,0.2659456423,0.8164864106,-0.005040650842,-0.5376852757
1.488148795,298.516087,293.15,2,25,25.36608696,1.488148795,-0.5366085942,-1.020835004e-007,9.998979061e-005,9.998979061,9.998979061,0,1,1,0,1,-0.5366085942,298.516087,25,-1.020835004e-007,9.998979061e-005,9.998979061,9.998979061,25.36608696,0,1,1,0,1,0.2559256023,0.8139814006,-0.00500123362,-0.5366085942
