"time","driveAngle","spring_w_0rel","PI_I_y","inertia1_phi","spring_phi_0rel","integrator_y","inertia1_w"
0.996,1.57,4.36496e-007,-0.0699909,0.120007,0.000800016,0.496,0.496012
1,1.57,4.36496e-007,-0.0699909,0.120007,0.000800016,0.496,0.496012
1,1.57,3.52688e-007,-0.0699914,0.121999,0.000800018,0.5,0.500012
1.004,1.57,3.52688e-007,-0.0699914,0.121999,0.000800018,0.5,0.500012
1.004,1.57,2.78175e-007,-0.0699919,0.124007,0.000800019,0.504,0.504011
1.008,1.57,2.78175e-007,-0.0699919,0.124007,0.000800019,0.504,0.504011
1.008,1.57,2.12131e-007,-0.0699923,0.126031,0.00080002,0.508,0.508011
1.012,1.57,2.12131e-007,-0.0699923,0.126031,0.00080002,0.508,0.508011
1.012,1.57,1.53793e-007,-0.0699927,0.128071,0.000800021,0.512,0.512011
1.016,1.57,1.53793e-007,-0.0699927,0.128071,0.000800021,0.512,0.512011
1.016,1.57,1.02458e-007,-0.0699931,0.130127,0.000800021,0.516,0.51601
1.02,1.57,1.02458e-007,-0.0699931,0.130127,0.000800021,0.516,0.51601
1.02,1.57,5.74734e-008,-0.0699935,0.132199,0.000800022,0.52,0.52001
1.024,1.57,5.74734e-008,-0.0699935,0.132199,0.000800022,0.52,0.52001
1.024,1.57,1.82423e-008,-0.0699939,0.134287,0.000800022,0.524,0.524009
1.028,1.57,1.82423e-008,-0.0699939,0.134287,0.000800022,0.524,0.524009
1.028,1.57,-1.5787e-008,-0.0699943,0.136391,0.000800022,0.528,0.528009
1.032,1.57,-1.5787e-008,-0.0699943,0.136391,0.000800022,0.528,0.528009
1.032,1.57,-4.51209e-008,-0.0699946,0.138511,0.000800022,0.532,0.532008
1.036,1.57,-4.51209e-008,-0.0699946,0.138511,0.000800022,0.532,0.532008
1.036,1.57,-7.02249e-008,-0.069995,0.140648,0.000800021,0.536,0.536008
1.04,1.57,-7.02249e-008,-0.069995,0.140648,0.000800021,0.536,0.536008
1.04,1.57,-9.15257e-008,-0.0699953,0.1428,0.000800021,0.54,0.540008
1.044,1.57,-9.15257e-008,-0.0699953,0.1428,0.000800021,0.54,0.540008
1.044,1.57,-1.09415e-007,-0.0699956,0.144968,0.000800021,0.544,0.544007
1.048,1.57,-1.09415e-007,-0.0699956,0.144968,0.000800021,0.544,0.544007
1.048,1.57,-1.24249e-007,-0.0699959,0.147152,0.00080002,0.548,0.548007
1.052,1.57,-1.24249e-007,-0.0699959,0.147152,0.00080002,0.548,0.548007
1.052,1.57,-1.36357e-007,-0.0699961,0.149352,0.00080002,0.552,0.552007
1.056,1.57,-1.36357e-007,-0.0699961,0.149352,0.00080002,0.552,0.552007
1.056,1.57,-1.46037e-007,-0.0699964,0.151568,0.000800019,0.556,0.556006
1.06,1.57,-1.46037e-007,-0.0699964,0.151568,0.000800019,0.556,0.556006
1.06,1.57,-1.53562e-007,-0.0699966,0.1538,0.000800019,0.56,0.560006
1.064,1.57,-1.53562e-007,-0.0699966,0.1538,0.000800019,0.56,0.560006
1.064,1.57,-1.59178e-007,-0.0699969,0.156048,0.000800018,0.564,0.564006
1.068,1.57,-1.59178e-007,-0.0699969,0.156048,0.000800018,0.564,0.564006
1.068,1.57,-1.63113e-007,-0.0699971,0.158312,0.000800017,0.568,0.568005
1.072,1.57,-1.63113e-007,-0.0699971,0.158312,0.000800017,0.568,0.568005
1.072,1.57,-1.65571e-007,-0.0699973,0.160592,0.000800017,0.572,0.572005
1.076,1.57,-1.65571e-007,-0.0699973,0.160592,0.000800017,0.572,0.572005
1.076,1.57,-1.66737e-007,-0.0699975,0.162888,0.000800016,0.576,0.576005
1.08,1.57,-1.66737e-007,-0.0699975,0.162888,0.000800016,0.576,0.576005
1.08,1.57,-1.66779e-007,-0.0699977,0.1652,0.000800015,0.58,0.580004
1.084,1.57,-1.66779e-007,-0.0699977,0.1652,0.000800015,0.58,0.580004
1.084,1.57,-1.65849e-007,-0.0699978,0.167528,0.000800015,0.584,0.584004
1.088,1.57,-1.65849e-007,-0.0699978,0.167528,0.000800015,0.584,0.584004
1.088,1.57,-1.64085e-007,-0.069998,0.169872,0.000800014,0.588,0.588004
1.092,1.57,-1.64085e-007,-0.069998,0.169872,0.000800014,0.588,0.588004
1.092,1.57,-1.61608e-007,-0.0699981,0.172232,0.000800013,0.592,0.592004
1.096,1.57,-1.61608e-007,-0.0699981,0.172232,0.000800013,0.592,0.592004
1.096,1.57,-1.58531e-007,-0.0699983,0.174608,0.000800013,0.596,0.596003
1.1,1.57,-1.58531e-007,-0.0699983,0.174608,0.000800013,0.596,0.596003
1.1,1.57,-1.54951e-007,-0.0699984,0.177,0.000800012,0.6,0.600003
1.104,1.57,-1.54951e-007,-0.0699984,0.177,0.000800012,0.6,0.600003
1.104,1.57,-1.50958e-007,-0.0699985,0.179408,0.000800011,0.604,0.604003
1.108,1.57,-1.50958e-007,-0.0699985,0.179408,0.000800011,0.604,0.604003
1.108,1.57,-1.46631e-007,-0.0699986,0.181832,0.000800011,0.608,0.608003
1.112,1.57,-1.46631e-007,-0.0699986,0.181832,0.000800011,0.608,0.608003
1.112,1.57,-1.4204e-007,-0.0699987,0.184272,0.00080001,0.612,0.612003
1.116,1.57,-1.4204e-007,-0.0699987,0.184272,0.00080001,0.612,0.612003
1.116,1.57,-1.37247e-007,-0.0699988,0.186728,0.00080001,0.616,0.616002
1.12,1.57,-1.37247e-007,-0.0699988,0.186728,0.00080001,0.616,0.616002
1.12,1.57,-1.32307e-007,-0.0699989,0.1892,0.000800009,0.62,0.620002
1.124,1.57,-1.32307e-007,-0.0699989,0.1892,0.000800009,0.62,0.620002
1.124,1.57,-1.2727e-007,-0.069999,0.191688,0.000800009,0.624,0.624002
1.128,1.57,-1.2727e-007,-0.069999,0.191688,0.000800009,0.624,0.624002
1.128,1.57,-1.22176e-007,-0.0699991,0.194192,0.000800008,0.628,0.628002
1.132,1.57,-1.22176e-007,-0.0699991,0.194192,0.000800008,0.628,0.628002
1.132,1.57,-1.17064e-007,-0.0699992,0.196712,0.000800008,0.632,0.632002
1.136,1.57,-1.17064e-007,-0.0699992,0.196712,0.000800008,0.632,0.632002
1.136,1.57,-1.11965e-007,-0.0699993,0.199248,0.000800007,0.636,0.636002
1.14,1.57,-1.11965e-007,-0.0699993,0.199248,0.000800007,0.636,0.636002
1.14,1.57,-1.06908e-007,-0.0699993,0.2018,0.000800007,0.64,0.640002
1.144,1.57,-1.06908e-007,-0.0699993,0.2018,0.000800007,0.64,0.640002
1.144,1.57,-1.01915e-007,-0.0699994,0.204368,0.000800006,0.644,0.644001
1.148,1.57,-1.01915e-007,-0.0699994,0.204368,0.000800006,0.644,0.644001
1.148,1.57,-9.70078e-008,-0.0699994,0.206952,0.000800006,0.648,0.648001
1.152,1.57,-9.70078e-008,-0.0699994,0.206952,0.000800006,0.648,0.648001
1.152,1.57,-9.22023e-008,-0.0699995,0.209552,0.000800006,0.652,0.652001
1.156,1.57,-9.22023e-008,-0.0699995,0.209552,0.000800006,0.652,0.652001
1.156,1.57,-8.75127e-008,-0.0699995,0.212168,0.000800005,0.656,0.656001
1.16,1.57,-8.75127e-008,-0.0699995,0.212168,0.000800005,0.656,0.656001
1.16,1.57,-8.29507e-008,-0.0699996,0.2148,0.000800005,0.66,0.660001
1.164,1.57,-8.29507e-008,-0.0699996,0.2148,0.000800005,0.66,0.660001
1.164,1.57,-7.85253e-008,-0.0699996,0.217448,0.000800005,0.664,0.664001
1.168,1.57,-7.85253e-008,-0.0699996,0.217448,0.000800005,0.664,0.664001
1.168,1.57,-7.42438e-008,-0.0699997,0.220112,0.000800004,0.668,0.668001
1.172,1.57,-7.42438e-008,-0.0699997,0.220112,0.000800004,0.668,0.668001
1.172,1.57,-7.01114e-008,-0.0699997,0.222792,0.000800004,0.672,0.672001
1.176,1.57,-7.01114e-008,-0.0699997,0.222792,0.000800004,0.672,0.672001
1.176,1.57,-6.61319e-008,-0.0699997,0.225488,0.000800004,0.676,0.676001
1.18,1.57,-6.61319e-008,-0.0699997,0.225488,0.000800004,0.676,0.676001
1.18,1.57,-6.23077e-008,-0.0699997,0.2282,0.000800003,0.68,0.680001
1.184,1.57,-6.23077e-008,-0.0699997,0.2282,0.000800003,0.68,0.680001
1.184,1.57,-5.86399e-008,-0.0699998,0.230928,0.000800003,0.684,0.684001
1.188,1.57,-5.86399e-008,-0.0699998,0.230928,0.000800003,0.684,0.684001
1.188,1.57,-5.51287e-008,-0.0699998,0.233672,0.000800003,0.688,0.688001
1.192,1.57,-5.51287e-008,-0.0699998,0.233672,0.000800003,0.688,0.688001
1.192,1.57,-5.17731e-008,-0.0699998,0.236432,0.000800003,0.692,0.692001
1.196,1.57,-5.17731e-008,-0.0699998,0.236432,0.000800003,0.692,0.692001
1.196,1.57,-4.85716e-008,-0.0699998,0.239208,0.000800003,0.696,0.696
1.2,1.57,-4.85716e-008,-0.0699998,0.239208,0.000800003,0.696,0.696
1.2,1.57,-4.55218e-008,-0.0699999,0.242,0.000800002,0.7,0.7
1.204,1.57,-4.55218e-008,-0.0699999,0.242,0.000800002,0.7,0.7
1.204,1.57,-4.2621e-008,-0.0699999,0.244808,0.000800002,0.704,0.704
1.208,1.57,-4.2621e-008,-0.0699999,0.244808,0.000800002,0.704,0.704
1.208,1.57,-3.98657e-008,-0.0699999,0.247632,0.000800002,0.708,0.708
1.212,1.57,-3.98657e-008,-0.0699999,0.247632,0.000800002,0.708,0.708
1.212,1.57,-3.72522e-008,-0.0699999,0.250472,0.000800002,0.712,0.712
1.216,1.57,-3.72522e-008,-0.0699999,0.250472,0.000800002,0.712,0.712
1.216,1.57,-3.47765e-008,-0.0699999,0.253328,0.000800002,0.716,0.716
1.22,1.57,-3.47765e-008,-0.0699999,0.253328,0.000800002,0.716,0.716
1.22,1.57,-3.24342e-008,-0.0699999,0.2562,0.000800002,0.72,0.72
1.224,1.57,-3.24342e-008,-0.0699999,0.2562,0.000800002,0.72,0.72
1.224,1.57,-3.0221e-008,-0.0699999,0.259088,0.000800001,0.724,0.724
1.228,1.57,-3.0221e-008,-0.0699999,0.259088,0.000800001,0.724,0.724
1.228,1.57,-2.81321e-008,-0.0699999,0.261992,0.000800001,0.728,0.728
1.232,1.57,-2.81321e-008,-0.0699999,0.261992,0.000800001,0.728,0.728
1.232,1.57,-2.61629e-008,-0.0699999,0.264912,0.000800001,0.732,0.732
1.236,1.57,-2.61629e-008,-0.0699999,0.264912,0.000800001,0.732,0.732
1.236,1.57,-2.43085e-008,-0.07,0.267848,0.000800001,0.736,0.736
1.24,1.57,-2.43085e-008,-0.07,0.267848,0.000800001,0.736,0.736
1.24,1.57,-2.25642e-008,-0.07,0.2708,0.000800001,0.74,0.74
1.244,1.57,-2.25642e-008,-0.07,0.2708,0.000800001,0.74,0.74
1.244,1.57,-2.09251e-008,-0.07,0.273768,0.000800001,0.744,0.744
1.248,1.57,-2.09251e-008,-0.07,0.273768,0.000800001,0.744,0.744
1.248,1.57,-1.93866e-008,-0.07,0.276752,0.000800001,0.748,0.748
1.252,1.57,-1.93866e-008,-0.07,0.276752,0.000800001,0.748,0.748
1.252,1.57,-1.79439e-008,-0.07,0.279752,0.000800001,0.752,0.752
1.256,1.57,-1.79439e-008,-0.07,0.279752,0.000800001,0.752,0.752
1.256,1.57,-1.65925e-008,-0.07,0.282768,0.000800001,0.756,0.756
1.26,1.57,-1.65925e-008,-0.07,0.282768,0.000800001,0.756,0.756
1.26,1.57,-1.53278e-008,-0.07,0.2858,0.000800001,0.76,0.76
1.264,1.57,-1.53278e-008,-0.07,0.2858,0.000800001,0.76,0.76
1.264,1.57,-1.41453e-008,-0.07,0.288848,0.000800001,0.764,0.764
1.268,1.57,-1.41453e-008,-0.07,0.288848,0.000800001,0.764,0.764
1.268,1.57,-1.3041e-008,-0.07,0.291912,0.000800001,0.768,0.768
1.272,1.57,-1.3041e-008,-0.07,0.291912,0.000800001,0.768,0.768
1.272,1.57,-1.20104e-008,-0.07,0.294992,0.000800001,0.772,0.772
1.276,1.57,-1.20104e-008,-0.07,0.294992,0.000800001,0.772,0.772
1.276,1.57,-1.10497e-008,-0.07,0.298088,0.0008,0.776,0.776
1.28,1.57,-1.10497e-008,-0.07,0.298088,0.0008,0.776,0.776
1.28,1.57,-1.0155e-008,-0.07,0.3012,0.0008,0.78,0.78
1.284,1.57,-1.0155e-008,-0.07,0.3012,0.0008,0.78,0.78
1.284,1.57,-9.32253e-009,-0.07,0.304328,0.0008,0.784,0.784
1.288,1.57,-9.32253e-009,-0.07,0.304328,0.0008,0.784,0.784
1.288,1.57,-8.54865e-009,-0.07,0.307472,0.0008,0.788,0.788
1.292,1.57,-8.54865e-009,-0.07,0.307472,0.0008,0.788,0.788
1.292,1.57,-7.82995e-009,-0.07,0.310632,0.0008,0.792,0.792
1.296,1.57,-7.82995e-009,-0.07,0.310632,0.0008,0.792,0.792
1.296,1.57,-7.16312e-009,-0.07,0.313808,0.0008,0.796,0.796
1.3,1.57,-7.16312e-009,-0.07,0.313808,0.0008,0.796,0.796
1.3,1.57,-6.54501e-009,-0.07,0.317,0.0008,0.8,0.8
1.304,1.57,-6.54501e-009,-0.07,0.317,0.0008,0.8,0.8
1.304,1.57,-5.97261e-009,-0.07,0.320208,0.0008,0.804,0.804
1.308,1.57,-5.97261e-009,-0.07,0.320208,0.0008,0.804,0.804
1.308,1.57,-5.44306e-009,-0.07,0.323432,0.0008,0.808,0.808
1.312,1.57,-5.44306e-009,-0.07,0.323432,0.0008,0.808,0.808
1.312,1.57,-4.95361e-009,-0.07,0.326672,0.0008,0.812,0.812
1.316,1.57,-4.95361e-009,-0.07,0.326672,0.0008,0.812,0.812
1.316,1.57,-4.50169e-009,-0.07,0.329928,0.0008,0.816,0.816
1.32,1.57,-4.50169e-009,-0.07,0.329928,0.0008,0.816,0.816
1.32,1.57,-4.08482e-009,-0.07,0.3332,0.0008,0.82,0.82
1.324,1.57,-4.08482e-009,-0.07,0.3332,0.0008,0.82,0.82
1.324,1.57,-3.7007e-009,-0.07,0.336488,0.0008,0.824,0.824
1.328,1.57,-3.7007e-009,-0.07,0.336488,0.0008,0.824,0.824
1.328,1.57,-3.3471e-009,-0.07,0.339792,0.0008,0.828,0.828
1.332,1.57,-3.3471e-009,-0.07,0.339792,0.0008,0.828,0.828
1.332,1.57,-3.02195e-009,-0.07,0.343112,0.0008,0.832,0.832
1.336,1.57,-3.02195e-009,-0.07,0.343112,0.0008,0.832,0.832
1.336,1.57,-2.72329e-009,-0.07,0.346448,0.0008,0.836,0.836
1.34,1.57,-2.72329e-009,-0.07,0.346448,0.0008,0.836,0.836
1.34,1.57,-2.44925e-009,-0.07,0.3498,0.0008,0.84,0.84
1.344,1.57,-2.44925e-009,-0.07,0.3498,0.0008,0.84,0.84
1.344,1.57,-2.1981e-009,-0.07,0.353168,0.0008,0.844,0.844
1.348,1.57,-2.1981e-009,-0.07,0.353168,0.0008,0.844,0.844
1.348,1.57,-1.9682e-009,-0.07,0.356552,0.0008,0.848,0.848
1.352,1.57,-1.9682e-009,-0.07,0.356552,0.0008,0.848,0.848
1.352,1.57,-1.758e-009,-0.07,0.359952,0.0008,0.852,0.852
1.356,1.57,-1.758e-009,-0.07,0.359952,0.0008,0.852,0.852
1.356,1.57,-1.56605e-009,-0.07,0.363368,0.0008,0.856,0.856
1.36,1.57,-1.56605e-009,-0.07,0.363368,0.0008,0.856,0.856
1.36,1.57,-1.391e-009,-0.07,0.3668,0.0008,0.86,0.86
1.364,1.57,-1.391e-009,-0.07,0.3668,0.0008,0.86,0.86
1.364,1.57,-1.23157e-009,-0.07,0.370248,0.0008,0.864,0.864
1.368,1.57,-1.23157e-009,-0.07,0.370248,0.0008,0.864,0.864
1.368,1.57,-1.08658e-009,-0.07,0.373712,0.0008,0.868,0.868
1.372,1.57,-1.08658e-009,-0.07,0.373712,0.0008,0.868,0.868
1.372,1.57,-9.54908e-010,-0.07,0.377192,0.0008,0.872,0.872
1.376,1.57,-9.54908e-010,-0.07,0.377192,0.0008,0.872,0.872
1.376,1.57,-8.3552e-010,-0.07,0.380688,0.0008,0.876,0.876
1.38,1.57,-8.3552e-010,-0.07,0.380688,0.0008,0.876,0.876
1.38,1.57,-7.27443e-010,-0.07,0.3842,0.0008,0.88,0.88
1.384,1.57,-7.27443e-010,-0.07,0.3842,0.0008,0.88,0.88
1.384,1.57,-6.29774e-010,-0.07,0.387728,0.0008,0.884,0.884
1.388,1.57,-6.29774e-010,-0.07,0.387728,0.0008,0.884,0.884
1.388,1.57,-5.4167e-010,-0.07,0.391272,0.0008,0.888,0.888
1.392,1.57,-5.4167e-010,-0.07,0.391272,0.0008,0.888,0.888
1.392,1.57,-4.62348e-010,-0.07,0.394832,0.0008,0.892,0.892
1.396,1.57,-4.62348e-010,-0.07,0.394832,0.0008,0.892,0.892
1.396,1.57,-3.9108e-010,-0.07,0.398408,0.0008,0.896,0.896
1.4,1.57,-3.9108e-010,-0.07,0.398408,0.0008,0.896,0.896
1.4,1.57,-3.27187e-010,-0.07,0.402,0.0008,0.9,0.9
1.404,1.57,-3.27187e-010,-0.07,0.402,0.0008,0.9,0.9
1.404,1.57,-2.70044e-010,-0.07,0.405608,0.0008,0.904,0.904
1.408,1.57,-2.70044e-010,-0.07,0.405608,0.0008,0.904,0.904
1.408,1.57,-2.19066e-010,-0.07,0.409232,0.0008,0.908,0.908
1.412,1.57,-2.19066e-010,-0.07,0.409232,0.0008,0.908,0.908
1.412,1.57,-1.73716e-010,-0.07,0.412872,0.0008,0.912,0.912
1.416,1.57,-1.73716e-010,-0.07,0.412872,0.0008,0.912,0.912
1.416,1.57,-1.33496e-010,-0.07,0.416528,0.0008,0.916,0.916
1.42,1.57,-1.33496e-010,-0.07,0.416528,0.0008,0.916,0.916
1.42,1.57,-9.79432e-011,-0.07,0.4202,0.0008,0.92,0.92
1.424,1.57,-9.79432e-011,-0.07,0.4202,0.0008,0.92,0.92
1.424,1.57,-6.66333e-011,-0.07,0.423888,0.0008,0.924,0.924
1.428,1.57,-6.66333e-011,-0.07,0.423888,0.0008,0.924,0.924
1.428,1.57,-3.91732e-011,-0.07,0.427592,0.0008,0.928,0.928
1.432,1.57,-3.91732e-011,-0.07,0.427592,0.0008,0.928,0.928
1.432,1.57,-1.52013e-011,-0.07,0.431312,0.0008,0.932,0.932
1.436,1.57,-1.52013e-011,-0.07,0.431312,0.0008,0.932,0.932
1.436,1.57,5.6155e-012,-0.07,0.435048,0.0008,0.936,0.936
1.44,1.57,5.6155e-012,-0.07,0.435048,0.0008,0.936,0.936
1.44,1.57,2.35835e-011,-0.07,0.4388,0.0008,0.94,0.94
1.444,1.57,2.35835e-011,-0.07,0.4388,0.0008,0.94,0.94
1.444,1.57,3.89839e-011,-0.07,0.442568,0.0008,0.944,0.944
1.448,1.57,3.89839e-011,-0.07,0.442568,0.0008,0.944,0.944
1.448,1.57,5.2075e-011,-0.07,0.446352,0.0008,0.948,0.948
1.452,1.57,5.2075e-011,-0.07,0.446352,0.0008,0.948,0.948
1.452,1.57,6.30933e-011,-0.07,0.450152,0.0008,0.952,0.952
1.456,1.57,6.30933e-011,-0.07,0.450152,0.0008,0.952,0.952
1.456,1.57,7.22555e-011,-0.07,0.453968,0.0008,0.956,0.956
1.46,1.57,7.22555e-011,-0.07,0.453968,0.0008,0.956,0.956
1.46,1.57,7.97595e-011,-0.07,0.4578,0.0008,0.96,0.96
1.464,1.57,7.97595e-011,-0.07,0.4578,0.0008,0.96,0.96
1.464,1.57,8.57863e-011,-0.07,0.461648,0.0008,0.964,0.964
1.468,1.57,8.57863e-011,-0.07,0.461648,0.0008,0.964,0.964
1.468,1.57,9.05008e-011,-0.07,0.465512,0.0008,0.968,0.968
1.472,1.57,9.05008e-011,-0.07,0.465512,0.0008,0.968,0.968
1.472,1.57,9.40532e-011,-0.07,0.469392,0.0008,0.972,0.972
1.476,1.57,9.40532e-011,-0.07,0.469392,0.0008,0.972,0.972
1.476,1.57,9.65802e-011,-0.07,0.473288,0.0008,0.976,0.976
1.48,1.57,9.65802e-011,-0.07,0.473288,0.0008,0.976,0.976
1.48,1.57,9.82059e-011,-0.07,0.4772,0.0008,0.98,0.98
1.484,1.57,9.82059e-011,-0.07,0.4772,0.0008,0.98,0.98
1.484,1.57,9.90427e-011,-0.07,0.481128,0.0008,0.984,0.984
1.488,1.57,9.90427e-011,-0.07,0.481128,0.0008,0.984,0.984
1.488,1.57,9.91925e-011,-0.07,0.485072,0.0008,0.988,0.988
1.492,1.57,9.91925e-011,-0.07,0.485072,0.0008,0.988,0.988
1.492,1.57,9.87475e-011,-0.07,0.489032,0.0008,0.992,0.992
1.496,1.57,9.87475e-011,-0.07,0.489032,0.0008,0.992,0.992
1.496,1.57,9.77906e-011,-0.07,0.493008,0.0008,0.996,0.996
1.5,1.57,9.77906e-011,-0.07,0.493008,0.0008,0.996,0.996
1.5,1.57,9.63966e-011,-0.07,0.497,0.0008,1,1
1.504,1.57,9.63966e-011,-0.07,0.497,0.0008,1,1
1.504,1.57,0.000563559,-0.0700686,0.501007,0.000800799,1.00007,1.00339
1.508,1.57,0.000563559,-0.0700686,0.501007,0.000800799,1.00007,1.00339
1.508,1.57,0.00167281,-0.0702554,0.505026,0.000805209,1.00007,1.00601
1.512,1.57,0.00167281,-0.0702554,0.505026,0.000805209,1.00007,1.00601
1.512,1.57,0.00276611,-0.070539,0.509055,0.000814145,1.00007,1.00828
1.516,1.57,0.00276611,-0.070539,0.509055,0.000814145,1.00007,1.00828
1.516,1.57,0.00361514,-0.0709099,0.513092,0.000827005,1.00007,1.01039
1.52,1.57,0.00361514,-0.0709099,0.513092,0.000827005,1.00007,1.01039
1.52,1.57,0.00416335,-0.0713623,0.517138,0.000842662,1.00007,1.01236
1.524,1.57,0.00416335,-0.0713623,0.517138,0.000842662,1.00007,1.01236
1.524,1.57,0.0044348,-0.0718911,0.521191,0.000859942,1.00007,1.0142
1.528,1.57,0.0044348,-0.0718911,0.521191,0.000859942,1.00007,1.0142
1.528,1.57,0.00448369,-0.0724903,0.525251,0.000877844,1.00007,1.01588
1.532,1.57,0.00448369,-0.0724903,0.525251,0.000877844,1.00007,1.01588
1.532,1.57,0.00436952,-0.0731531,0.529318,0.000895596,1.00007,1.01737
1.536,1.57,0.00436952,-0.0731531,0.529318,0.000895596,1.00007,1.01737
1.536,1.57,0.00414542,-0.0738714,0.53339,0.000912654,1.00007,1.01866
1.54,1.57,0.00414542,-0.0738714,0.53339,0.000912654,1.00007,1.01866
1.54,1.57,0.003854,-0.074637,0.537467,0.000928669,1.00007,1.01973
1.544,1.57,0.003854,-0.074637,0.537467,0.000928669,1.00007,1.01973
1.544,1.57,0.00352734,-0.0754414,0.541547,0.000943438,1.00007,1.0206
1.548,1.57,0.00352734,-0.0754414,0.541547,0.000943438,1.00007,1.0206
1.548,1.57,0.00318824,-0.0762764,0.545631,0.00095687,1.00007,1.02126
1.552,1.57,0.00318824,-0.0762764,0.545631,0.00095687,1.00007,1.02126
1.552,1.57,0.00285215,-0.0771339,0.549717,0.000968947,1.00007,1.02173
1.556,1.57,0.00285215,-0.0771339,0.549717,0.000968947,1.00007,1.02173
1.556,1.57,0.0025289,-0.0780068,0.553805,0.000979705,1.00007,1.02203
1.56,1.57,0.0025289,-0.0780068,0.553805,0.000979705,1.00007,1.02203
1.56,1.57,0.00222444,-0.0788883,0.557893,0.000989204,1.00007,1.02217
1.564,1.57,0.00222444,-0.0788883,0.557893,0.000989204,1.00007,1.02217
1.564,1.57,0.00194177,-0.0797724,0.561982,0.000997529,1.00007,1.02217
1.568,1.57,0.00194177,-0.0797724,0.561982,0.000997529,1.00007,1.02217
1.568,1.57,0.00168207,-0.0806539,0.56607,0.00100477,1.00007,1.02204
1.572,1.57,0.00168207,-0.0806539,0.56607,0.00100477,1.00007,1.02204
1.572,1.57,0.00144541,-0.0815281,0.570158,0.00101102,1.00007,1.0218
1.576,1.57,0.00144541,-0.0815281,0.570158,0.00101102,1.00007,1.0218
1.576,1.57,0.00123107,-0.082391,0.574245,0.00101636,1.00007,1.02148
1.58,1.57,0.00123107,-0.082391,0.574245,0.00101636,1.00007,1.02148
1.58,1.57,0.00103784,-0.0832392,0.57833,0.00102089,1.00007,1.02107
1.584,1.57,0.00103784,-0.0832392,0.57833,0.00102089,1.00007,1.02107
1.584,1.57,0.000864364,-0.0840697,0.582413,0.00102469,1.00007,1.02059
1.588,1.57,0.000864364,-0.0840697,0.582413,0.00102469,1.00007,1.02059
1.588,1.57,0.000709175,-0.0848801,0.586495,0.00102783,1.00007,1.02007
1.592,1.57,0.000709175,-0.0848801,0.586495,0.00102783,1.00007,1.02007
1.592,1.57,0.000570803,-0.0856685,0.590574,0.00103039,1.00007,1.01949
1.596,1.57,0.000570803,-0.0856685,0.590574,0.00103039,1.00007,1.01949
1.596,1.57,0.000447836,-0.0864332,0.59465,0.00103242,1.00007,1.01889
1.6,1.57,0.000447836,-0.0864332,0.59465,0.00103242,1.00007,1.01889
1.6,1.57,0.000338925,-0.0871731,0.598725,0.00103399,1.00007,1.01825
1.604,1.57,0.000338925,-0.0871731,0.598725,0.00103399,1.00007,1.01825
1.604,1.57,0.000242809,-0.0878872,0.602796,0.00103515,1.00007,1.0176
1.608,1.57,0.000242809,-0.0878872,0.602796,0.00103515,1.00007,1.0176
1.608,1.57,0.000158315,-0.0885748,0.606866,0.00103595,1.00007,1.01693
1.612,1.57,0.000158315,-0.0885748,0.606866,0.00103595,1.00007,1.01693
1.612,1.57,8.43569e-005,-0.0892356,0.610932,0.00103643,1.00007,1.01626
1.616,1.57,8.43569e-005,-0.0892356,0.610932,0.00103643,1.00007,1.01626
1.616,1.57,1.99323e-005,-0.0898694,0.614996,0.00103663,1.00007,1.01558
1.62,1.57,1.99323e-005,-0.0898694,0.614996,0.00103663,1.00007,1.01558
1.62,1.57,-3.58792e-005,-0.0904761,0.619057,0.0010366,1.00007,1.0149
1.624,1.57,-3.58792e-005,-0.0904761,0.619057,0.0010366,1.00007,1.0149
1.624,1.57,-8.39201e-005,-0.0910559,0.623115,0.00103636,1.00007,1.01424
1.628,1.57,-8.39201e-005,-0.0910559,0.623115,0.00103636,1.00007,1.01424
1.628,1.57,-0.000124965,-0.0916091,0.62717,0.00103594,1.00007,1.01357
1.632,1.57,-0.000124965,-0.0916091,0.62717,0.00103594,1.00007,1.01357
1.632,1.57,-0.00015974,-0.092136,0.631223,0.00103537,1.00007,1.01292
1.636,1.57,-0.00015974,-0.092136,0.631223,0.00103537,1.00007,1.01292
1.636,1.57,-0.000188872,-0.0926372,0.635274,0.00103467,1.00007,1.01229
1.64,1.57,-0.000188872,-0.0926372,0.635274,0.00103467,1.00007,1.01229
1.64,1.57,-0.000212966,-0.0931133,0.639322,0.00103386,1.00007,1.01167
1.644,1.57,-0.000212966,-0.0931133,0.639322,0.00103386,1.00007,1.01167
1.644,1.57,-0.000232573,-0.0935648,0.643367,0.00103297,1.00007,1.01106
1.648,1.57,-0.000232573,-0.0935648,0.643367,0.00103297,1.00007,1.01106
1.648,1.57,-0.000248175,-0.0939926,0.64741,0.00103201,1.00007,1.01048
1.652,1.57,-0.000248175,-0.0939926,0.64741,0.00103201,1.00007,1.01048
1.652,1.57,-0.00026023,-0.0943972,0.651451,0.00103099,1.00007,1.00991
1.656,1.57,-0.00026023,-0.0943972,0.651451,0.00103099,1.00007,1.00991
1.656,1.57,-0.000269144,-0.0947796,0.65549,0.00102993,1.00007,1.00936
1.66,1.57,-0.000269144,-0.0947796,0.65549,0.00102993,1.00007,1.00936
1.66,1.57,-0.000275295,-0.0951405,0.659526,0.00102884,1.00007,1.00883
