"time","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump","torque@expseu_"
0,19.904,0.02337,0.24,25,0.130321,0.554211
0.1,20.7494,0.0249046,0.240815,25.0815,0.125846,0.572219
0.2,21.5749,0.0264028,0.241612,25.1612,0.121478,0.5898
0.3,22.4003,0.027901,0.242408,25.2408,0.11711,0.607381
0.4,23.2258,0.0293992,0.243204,25.3204,0.112742,0.624962
0.5,24.0512,0.0308974,0.244,25.4,0.108373,0.642543
0.6,24.8767,0.0323956,0.244796,25.4796,0.104005,0.660124
0.7,25.7021,0.0338938,0.245592,25.5592,0.099637,0.677705
0.8,26.5276,0.035392,0.246388,25.6388,0.0952687,0.695286
0.9,27.353,0.0368901,0.247184,25.7184,0.0909005,0.712867
1,28.1584,0.038352,0.247961,25.7961,0.0866383,0.73002
1.1,28.8413,0.0401635,0.248405,25.8405,0.0820062,0.745836
1.2,29.5241,0.041975,0.248849,25.8849,0.0773741,0.761652
1.3,30.207,0.0437866,0.249294,25.9294,0.072742,0.777468
1.4,30.8898,0.0455981,0.249738,25.9738,0.0681099,0.793284
1.5,31.5727,0.0474096,0.250182,26.0182,0.0634778,0.8091
1.6,32.2556,0.0492211,0.250626,26.0626,0.0588456,0.824916
1.7,32.9384,0.0510327,0.25107,26.107,0.0542135,0.840732
1.8,33.6213,0.0528442,0.251514,26.1514,0.0495814,0.856548
1.9,34.3041,0.0546557,0.251958,26.1958,0.0449493,0.872364
2,34.987,0.0564673,0.252402,26.2402,0.0403172,0.88818
2.1,35.5971,0.05867,0.252633,26.2633,0.0379054,0.902386
2.2,36.2072,0.0608728,0.252863,26.2863,0.0354936,0.916591
2.3,36.8173,0.0630755,0.253094,26.3094,0.0330819,0.930797
2.4,37.4273,0.0652783,0.253324,26.3324,0.0306701,0.945002
2.5,38.0374,0.067481,0.253555,26.3555,0.0282583,0.959208
2.6,38.6475,0.0696838,0.253786,26.3786,0.0258466,0.973414
2.7,39.2576,0.0718865,0.254016,26.4016,0.0234348,0.987619
2.8,39.8677,0.0740893,0.254247,26.4247,0.021023,1.00182
2.9,40.4778,0.0762921,0.254477,26.4477,0.0186112,1.01603
3,41.0878,0.0784948,0.254708,26.4708,0.0161995,1.03024
3.1,41.6664,0.0812312,0.254829,26.4829,0.0149285,1.04293
3.2,42.2449,0.0839677,0.25495,26.495,0.0136576,1.05563
3.3,42.8234,0.0867041,0.255071,26.5071,0.0123867,1.06833
3.4,43.4019,0.0894405,0.255192,26.5192,0.0111158,1.08103
3.5,43.9804,0.092177,0.255313,26.5313,0.00984486,1.09373
3.6,44.559,0.0949134,0.255434,26.5434,0.00857393,1.10643
3.7,45.1375,0.0976498,0.255555,26.5555,0.00730301,1.11913
3.8,45.716,0.100386,0.255676,26.5676,0.00603209,1.13182
3.9,46.2945,0.103123,0.255797,26.5797,0.00476117,1.14452
4,46.8731,0.105859,0.255918,26.5918,0.00349024,1.15722
4.1,47.4402,0.109299,0.25599,26.599,0.00314122,1.16801
4.2,48.0073,0.11274,0.256062,26.6062,0.00279219,1.17879
4.3,48.5744,0.11618,0.256134,26.6134,0.00244317,1.18958
4.4,49.1416,0.119621,0.256206,26.6206,0.00209415,1.20036
4.5,49.7087,0.123061,0.256278,26.6278,0.00174512,1.21115
4.6,50.2758,0.126501,0.256349,26.6349,0.0013961,1.22194
4.7,50.843,0.129942,0.256421,26.6421,0.00104707,1.23272
4.8,51.4101,0.133382,0.256493,26.6493,0.000698049,1.24351
4.9,51.9772,0.136822,0.256565,26.6565,0.000349024,1.25429
5,52.5443,0.140263,0.256637,26.6637,3.72966E-17,1.26508
5.1,53.1125,0.144627,0.25671,26.671,0,1.27313
5.2,53.6807,0.148991,0.256783,26.6783,0,1.28118
5.3,54.2489,0.153355,0.256856,26.6856,0,1.28923
5.4,54.8171,0.15772,0.25693,26.693,0,1.29728
5.5,55.3853,0.162084,0.257003,26.7003,0,1.30533
5.6,55.9535,0.166448,0.257076,26.7076,0,1.31338
5.7,56.5217,0.170813,0.257149,26.7149,0,1.32143
5.8,57.0899,0.175177,0.257222,26.7222,0,1.32947
5.9,57.6581,0.179541,0.257295,26.7295,0,1.33752
6,58.2263,0.183905,0.257369,26.7369,0,1.34557
6.1,58.7959,0.189393,0.257447,26.7447,0,1.34941
6.2,59.3656,0.194881,0.257526,26.7526,0,1.35325
6.3,59.9353,0.200369,0.257605,26.7605,0,1.35709
6.4,60.5049,0.205857,0.257684,26.7684,0,1.36093
6.5,61.0746,0.211345,0.257763,26.7763,0,1.36477
6.6,61.6442,0.216833,0.257842,26.7842,0,1.36861
6.7,62.2139,0.222321,0.25792,26.792,0,1.37245
6.8,62.7836,0.227809,0.257999,26.7999,0,1.37629
6.9,63.3532,0.233297,0.258078,26.8078,0,1.38013
7,63.9229,0.238785,0.258157,26.8157,0,1.38397
7.1,64.4934,0.245617,0.258241,26.8241,0,1.38178
7.2,65.064,0.252449,0.258325,26.8325,0,1.3796
7.3,65.6345,0.259281,0.258409,26.8409,0,1.37741
7.4,66.2051,0.266113,0.258494,26.8494,0,1.37523
7.5,66.7756,0.272945,0.258578,26.8578,0,1.37304
7.6,67.3462,0.279777,0.258662,26.8662,0,1.37086
7.7,67.9167,0.286609,0.258746,26.8746,0,1.36867
7.8,68.4873,0.29344,0.25883,26.883,0,1.36649
7.9,69.0578,0.300272,0.258914,26.8914,0,1.3643
8,69.6284,0.307104,0.258998,26.8998,0,1.36212
8.1,70.1992,0.315527,0.259087,26.9087,0,1.35176
8.2,70.7701,0.323949,0.259176,26.9176,0,1.3414
8.3,71.341,0.332371,0.259265,26.9265,0,1.33105
8.4,71.9118,0.340793,0.259355,26.9355,0,1.32069
8.5,72.4827,0.349216,0.259444,26.9444,0,1.31034
8.6,73.0535,0.357638,0.259533,26.9533,0,1.29998
8.7,73.6244,0.36606,0.259622,26.9622,0,1.28962
8.8,74.1952,0.374483,0.259711,26.9711,0,1.27927
8.9,74.7661,0.382905,0.2598,26.98,0,1.26891
9,75.3369,0.391327,0.259889,26.9889,0,1.25856
9.1,75.9075,0.401613,0.259983,26.9983,0,1.23754
9.2,76.4782,0.411898,0.260076,27.0076,0,1.21653
9.3,77.0488,0.422183,0.26017,27.017,0,1.19552
9.4,77.6194,0.432469,0.260264,27.0264,0,1.17451
9.5,78.19,0.442754,0.260357,27.0357,0,1.15349
9.6,78.7606,0.45304,0.260451,27.0451,0,1.13248
9.7,79.3313,0.463325,0.260545,27.0545,0,1.11147
9.8,79.9019,0.473611,0.260638,27.0638,0,1.09045
9.9,80.4725,0.483896,0.260732,27.0732,0,1.06944
10,81.0431,0.494182,0.260826,27.0826,0,1.04843
10.1,81.613,0.506629,0.260923,27.0923,0,1.01393
10.2,82.1829,0.519076,0.261021,27.1021,0,0.979424
10.3,82.7527,0.531523,0.261119,27.1119,0,0.944922
10.4,83.3226,0.54397,0.261217,27.1217,0,0.91042
10.5,83.8925,0.556418,0.261315,27.1315,0,0.875918
10.6,84.4623,0.568865,0.261413,27.1413,0,0.841416
10.7,85.0322,0.581312,0.261511,27.1511,0,0.806914
10.8,85.6021,0.593759,0.261609,27.1609,0,0.772412
10.9,86.1719,0.606206,0.261707,27.1707,0,0.737909
11,86.7418,0.618653,0.261805,27.1805,0,0.703407
11.1,87.3104,0.633585,0.261907,27.1907,0,0.651592
11.2,87.879,0.648517,0.262008,27.2008,0,0.599777
11.3,88.4477,0.663449,0.26211,27.211,0,0.547962
11.4,89.0163,0.678381,0.262212,27.2212,0,0.496147
11.5,89.5849,0.693313,0.262314,27.2314,0,0.444332
11.6,90.1535,0.708245,0.262416,27.2416,0,0.392517
11.7,90.7222,0.723177,0.262518,27.2518,0,0.340702
11.8,91.2908,0.738109,0.26262,27.262,0,0.288887
11.9,91.8594,0.753041,0.262722,27.2722,0,0.237071
12,92.428,0.767972,0.262823,27.2823,0,0.185256
12.1,92.9943,0.785711,0.262928,27.2928,0,0.100876
12.2,93.5605,0.80345,0.263033,27.3033,0,0.0164966
12.3,94.1267,0.821188,0.263138,27.3138,0,-0.0678833
12.4,94.6929,0.838927,0.263243,27.3243,0,-0.152263
12.5,95.2591,0.856665,0.263348,27.3348,0,-0.236643
12.6,95.8253,0.874404,0.263453,27.3453,0,-0.321023
12.7,96.3915,0.892143,0.263558,27.3558,0,-0.405403
12.8,96.9578,0.909881,0.263663,27.3663,0,-0.489783
12.9,97.524,0.92762,0.263768,27.3768,0,-0.574163
13,98.0902,0.945358,0.263873,27.3873,0,-0.658542
13.1,98.6539,0.966269,0.263981,27.3981,0,-0.778877
13.2,99.2175,0.98718,0.264089,27.4089,0,-0.899211
13.3,99.7812,1.00809,0.264197,27.4197,0,-1.01955
13.4,100.345,1.029,0.264305,27.4305,0,-1.13988
13.5,100.909,1.04991,0.264413,27.4413,0,-1.26021
13.6,101.472,1.07082,0.264521,27.4521,0,-1.38055
13.7,102.036,1.09173,0.264629,27.4629,0,-1.50088
13.8,102.6,1.11265,0.264737,27.4737,0,-1.62122
13.9,103.163,1.13356,0.264845,27.4845,0,-1.74155
14,103.727,1.15447,0.264953,27.4953,0,-1.86188
14.1,104.288,1.17894,0.265064,27.5064,0,-2.01815
14.2,104.849,1.2034,0.265175,27.5175,0,-2.17442
14.3,105.41,1.22787,0.265286,27.5286,0,-2.3307
14.4,105.971,1.25234,0.265397,27.5397,0,-2.48697
