"time","step-size","csv.i.inputs","source.i.outputs[1]","source.i.outputs[2]","source.i.outputs[3]","source.i.outputs[4]"
0.0,0.0,0.0,10.0,0.0,0.0,0.0
0.01,0.01,0.0,9.900000031706817,0.09999996829318347,0.0,0.0
0.02,0.01,0.0,9.830908657760922,0.19999304167657272,0.0,0.0
0.03,0.01,0.0,9.789716794582018,0.29996343008472404,0.0,0.0
0.04,0.01,0.0,9.770686577069823,0.3998953470344142,0.0,0.0
0.05,0.01,0.0,9.765914563616242,0.4997730121175094,0.0,0.0
0.060000000000000005,0.01,0.0,9.766106922240876,0.5995806534928744,0.0,0.0
0.07,0.01,0.0,9.761490716986337,0.699302510376929,0.0,0.0
0.08,0.01,0.0,9.742772091268302,0.798922835532459,0.0,0.0
0.09,0.01,0.0,9.70204755427472,0.8984258977552868,0.0,0.0
0.09999999999999999,0.01,0.0,9.63357916710909,0.9977959843584113,0.0,0.0
0.10999999999999999,0.01,0.0,9.534357747814278,1.0970174036532234,0.0,0.0
0.11999999999999998,0.01,0.0,9.404398964602601,1.196074487427405,0.0,0.0
0.12999999999999998,0.01,0.0,9.246743333381637,1.294951593419122,0.0,0.0
0.13999999999999999,0.01,0.0,9.067160119576146,1.393633107787119,0.0,0.0
0.15,0.01,0.0,8.873584128157425,1.4921034475763244,0.0,0.0
0.16,0.01,0.0,8.675340512555168,1.5903470631785814,0.0,0.0
0.17,0.01,0.0,8.482233483316124,1.6883484407881102,0.0,0.0
0.18000000000000002,0.01,0.0,8.303588119815421,1.786092104851318,0.0,0.0
0.19000000000000003,0.01,0.0,8.147339078926922,1.883562620510569,0.0,0.0
0.20000000000000004,0.01,0.0,8.01925540395847,1.9807445960415266,0.0,0.0
0.21000000000000005,0.01,0.0,7.922377314716312,2.077622685283685,0.0,0.0
0.22000000000000006,0.01,0.0,7.856720109373785,2.1741815900637067,0.0,0.0
0.23000000000000007,0.01,0.0,7.819274162055558,2.27040606261118,0.0,0.0
0.24000000000000007,0.01,0.0,7.804301016137813,2.366280907966421,0.0,0.0
0.25000000000000006,0.01,0.0,7.803896589353818,2.461790986379931,0.0,0.0
0.26000000000000006,0.01,0.0,7.808766360030608,2.556921215703141,0.0,0.0
0.2700000000000001,0.01,0.0,7.8091366535932085,2.6516565737700564,0.0,0.0
0.2800000000000001,0.01,0.0,7.795712826031329,2.7459821007694307,0.0,0.0
0.2900000000000001,0.01,0.0,7.760590550422911,2.839882901607095,0.0,0.0
0.3000000000000001,0.01,0.0,7.698031003209437,2.933344148258064,0.0,0.0
0.3100000000000001,0.01,0.0,7.6050240693594455,3.0263510821080546,0.0,0.0
0.3200000000000001,0.01,0.0,7.4815844357459635,3.1188890162840415,0.0,0.0
0.3300000000000001,0.01,0.0,7.330751588827273,3.210943337973484,0.0,0.0
0.34000000000000014,0.01,0.0,7.158293716631402,3.3024995107318604,0.0,0.0
0.35000000000000014,0.01,0.0,6.972144498955608,3.393543076778139,0.0,0.0
0.36000000000000015,0.01,0.0,6.781627916455916,3.484059659277831,0.0,0.0
0.37000000000000016,0.01,0.0,6.596546959490974,3.5740349646132574,0.0,0.0
0.38000000000000017,0.01,0.0,6.426225440026057,3.6634547846406793,0.0,0.0
0.3900000000000002,0.01,0.0,6.278596700503562,3.752304998933927,0.0,0.0
