"time","x@mass2port","output@integrator"
1.052,0.841788,0.414165
1.056,0.845861,0.432267
1.06,0.849803,0.450239
1.064,0.853623,0.468083
1.068,0.857326,0.485793
1.072,0.860919,0.50337
1.076,0.864409,0.520811
1.08,0.867801,0.538114
1.084,0.8711,0.555279
1.088,0.874309,0.572304
1.092,0.877434,0.589187
1.096,0.880478,0.605929
1.1,0.883444,0.622528
1.104,0.886337,0.638984
1.108,0.889158,0.655295
1.112,0.891911,0.671461
1.116,0.894599,0.687481
1.12,0.897223,0.703355
1.124,0.899787,0.719082
1.128,0.902293,0.734662
1.132,0.904741,0.750094
1.136,0.907135,0.765377
1.14,0.909477,0.780513
1.144,0.911767,0.795499
1.148,0.914007,0.810336
1.152,0.9162,0.825023
1.156,0.918346,0.839561
1.16,0.920447,0.853948
1.164,0.922503,0.868185
1.168,0.924517,0.882271
1.172,0.92649,0.896207
1.176,0.928422,0.909991
1.18,0.930314,0.923624
1.184,0.932168,0.937106
1.188,0.933985,0.950435
1.192,0.935765,0.963613
1.196,0.937509,0.976639
1.2,0.939218,0.989513
1.204,0.940893,1.00223
1.208,0.942535,1.0148
1.212,0.944144,1.02722
1.216,0.945721,1.03948
1.22,0.947267,1.0516
1.224,0.948782,1.06355
1.228,0.950267,1.07536
1.232,0.951723,1.08701
1.236,0.95315,1.09851
1.24,0.954548,1.10986
1.244,0.955918,1.12105
1.248,0.957261,1.13209
1.252,0.958577,1.14297
1.256,0.959867,1.1537
1.26,0.961131,1.16428
1.264,0.962369,1.17471
1.268,0.963582,1.18498
1.272,0.96477,1.19509
1.276,0.965934,1.20506
1.28,0.967073,1.21486
1.284,0.968189,1.22452
1.288,0.969282,1.23402
1.292,0.970351,1.24337
1.296,0.971398,1.25256
1.3,0.972423,1.2616
1.304,0.973425,1.27048
1.308,0.974406,1.27921
1.312,0.975365,1.28778
1.316,0.976303,1.2962
1.32,0.977219,1.30447
1.324,0.978115,1.31258
1.328,0.978991,1.32054
1.332,0.979846,1.32834
1.336,0.980681,1.33599
1.34,0.981496,1.34348
1.344,0.982291,1.35082
1.348,0.983067,1.358
1.352,0.983824,1.36503
1.356,0.984561,1.37191
1.36,0.98528,1.37863
1.364,0.98598,1.38519
1.368,0.986661,1.3916
1.372,0.987324,1.39786
1.376,0.987969,1.40396
1.38,0.988595,1.4099
1.384,0.989204,1.41569
1.388,0.989794,1.42133
1.392,0.990367,1.42681
1.396,0.990923,1.43213
1.4,0.991461,1.4373
1.404,0.991981,1.44232
1.408,0.992485,1.44718
1.412,0.992971,1.45188
1.416,0.99344,1.45644
1.42,0.993893,1.46083
1.424,0.994328,1.46507
1.428,0.994747,1.46916
1.432,0.99515,1.47309
1.436,0.995535,1.47686
1.44,0.995905,1.48048
1.444,0.996258,1.48395
1.448,0.996594,1.48726
1.452,0.996915,1.49041
1.456,0.997219,1.49341
1.46,0.997507,1.49625
1.464,0.997779,1.49894
1.468,0.998035,1.50148
1.472,0.998275,1.50385
1.476,0.9985,1.50608
1.48,0.998708,1.50815
1.484,0.998901,1.51006
1.488,0.999077,1.51182
1.492,0.999238,1.51342
1.496,0.999384,1.51487
1.5,0.999514,1.51616
1.504,0.999628,1.5173
1.508,0.999726,1.51828
1.512,0.999809,1.5191
1.516,0.999876,1.51978
1.52,0.999928,1.52029
1.524,0.999964,1.52065
1.528,0.999985,1.52086
1.532,0.99999,1.52091
1.536,0.999979,1.5208
1.54,0.999953,1.52054
1.544,0.999911,1.52013
1.548,0.999854,1.51956
1.552,0.999781,1.51883
1.556,0.999693,1.51795
1.56,0.999589,1.51691
1.564,0.99947,1.51572
1.568,0.999334,1.51437
1.572,0.999183,1.51287
1.576,0.999017,1.51121
1.58,0.998834,1.5094
1.584,0.998636,1.50743
1.588,0.998422,1.50531
1.592,0.998192,1.50303
1.596,0.997947,1.5006
1.6,0.997685,1.49801
1.604,0.997407,1.49527
1.608,0.997113,1.49237
1.612,0.996803,1.48931
1.616,0.996477,1.4861
1.62,0.996135,1.48274
1.624,0.995776,1.47922
1.628,0.995401,1.47555
1.632,0.995009,1.47172
1.636,0.994601,1.46773
1.64,0.994177,1.46359
1.644,0.993735,1.4593
1.648,0.993277,1.45485
1.652,0.992801,1.45024
1.656,0.992309,1.44548
1.66,0.991799,1.44057
1.664,0.991273,1.4355
1.668,0.990729,1.43027
1.672,0.990167,1.42489
1.676,0.989588,1.41935
1.68,0.988991,1.41366
1.684,0.988376,1.40782
1.688,0.987743,1.40182
1.692,0.987092,1.39566
1.696,0.986423,1.38935
1.7,0.985735,1.38289
1.704,0.985028,1.37627
1.708,0.984303,1.3695
1.712,0.983559,1.36257
1.716,0.982795,1.35548
1.72,0.982013,1.34825
1.724,0.98121,1.34085
1.728,0.980388,1.33331
1.732,0.979546,1.3256
1.736,0.978684,1.31775
1.74,0.977801,1.30973
1.744,0.976898,1.30157
1.748,0.975974,1.29325
1.752,0.975029,1.28477
1.756,0.974062,1.27614
1.76,0.973074,1.26736
1.764,0.972064,1.25842
1.768,0.971031,1.24933
1.772,0.969976,1.24008
1.776,0.968899,1.23068
1.78,0.967798,1.22113
1.784,0.966673,1.21142
1.788,0.965525,1.20156
1.792,0.964353,1.19154
1.796,0.963156,1.18137
1.8,0.961934,1.17104
1.804,0.960687,1.16056
1.808,0.959415,1.14993
1.812,0.958116,1.13915
1.816,0.95679,1.12821
1.82,0.955437,1.11711
1.824,0.954057,1.10587
1.828,0.952649,1.09447
1.832,0.951212,1.08291
1.836,0.949746,1.07121
1.84,0.948251,1.05935
1.844,0.946725,1.04734
1.848,0.945168,1.03517
1.852,0.94358,1.02285
1.856,0.941959,1.01038
1.86,0.940306,0.99776
1.864,0.938618,0.984984
1.868,0.936897,0.972057
1.872,0.93514,0.958977
1.876,0.933347,0.945745
1.88,0.931518,0.932362
1.884,0.92965,0.918827
1.888,0.927744,0.90514
1.892,0.925798,0.891303
1.896,0.923811,0.877314
1.9,0.921782,0.863174
1.904,0.91971,0.848884
1.908,0.917593,0.834444
1.912,0.915431,0.819853
1.916,0.913222,0.805113
1.92,0.910964,0.790223
1.924,0.908656,0.775185
1.928,0.906296,0.759997
1.932,0.903883,0.744661
1.936,0.901414,0.729177
1.94,0.898889,0.713545
1.944,0.896304,0.697766
1.948,0.893657,0.68184
1.952,0.890947,0.665768
1.956,0.88817,0.649551
1.96,0.885323,0.633189
1.964,0.882405,0.616683
1.968,0.879412,0.600033
1.972,0.87634,0.583241
1.976,0.873186,0.566307
1.98,0.869945,0.549233
1.984,0.866614,0.532019
1.988,0.863189,0.514667
1.992,0.859662,0.497178
1.996,0.856031,0.479554
2,0.852287,0.461796
2.004,0.848425,0.443907
2.008,0.844438,0.425889
2.012,0.840316,0.407743
2.016,0.836051,0.389474
2.02,0.831633,0.371085
2.024,0.82705,0.352579
2.028,0.82229,0.33396
2.032,0.817337,0.315235
2.036,0.812175,0.29641
2.04,0.806785,0.277491
2.044,0.801144,0.258489
2.048,0.795227,0.239414
2.052,0.789001,0.22028
2.056,0.782431,0.201104
2.06,0.775473,0.181909
2.064,0.768072,0.162722
2.068,0.760162,0.143583
2.072,0.751658,0.124542
2.076,0.742453,0.105672
2.08,0.732407,0.0870774
2.084,0.721336,0.0689164
2.088,0.708994,0.051435
2.092,0.697047,0.0371715
2.096,0.681047,0.0219592
2.1,0.665771,0.0113491
2.104,0.643206,0.00219035
2.108,0.621941,6.3453E-05
2.112,0.599213,0.00408644
2.116,0.581401,0.0113363
2.12,0.558525,0.0253576
2.124,0.542866,0.0376905
2.128,0.529173,0.0501088
2.132,0.514945,0.0644704
2.136,0.499059,0.0820887
2.14,0.482261,0.102318
2.144,0.469315,0.118889
2.148,0.456791,0.135627
2.152,0.444624,0.152471
2.156,0.432756,0.169371
2.16,0.421144,0.186292
2.164,0.409747,0.203202
2.168,0.398533,0.220079
2.172,0.387471,0.236897
2.176,0.376535,0.253644
2.18,0.365703,0.2703
2.184,0.354951,0.28685
2.188,0.34426,0.303287
2.192,0.33361,0.319589
2.196,0.322985,0.335756
2.2,0.312366,0.351764
2.204,0.301735,0.367611
2.208,0.291077,0.383283
2.212,0.280372,0.398763
2.216,0.269604,0.414047
2.22,0.258753,0.42911
2.224,0.247802,0.443948
2.228,0.236729,0.458534
2.232,0.225513,0.472854
2.236,0.214131,0.486886
2.24,0.202558,0.500601
2.244,0.190766,0.513972
2.248,0.178727,0.526961
2.252,0.166408,0.539528
2.256,0.153776,0.551621
2.26,0.140794,0.563176
2.264,0.127425,0.574123
2.268,0.113631,0.584363
2.272,0.0993783,0.593799
2.276,0.084641,0.602283
2.28,0.0694076,0.60968
2.284,0.0536918,0.61581
2.288,0.0375412,0.620496
2.292,0.0210476,0.62359
2.296,0.00434416,0.624935
2.3,-0.0124041,0.624517
2.304,-0.029026,0.622309
2.308,-0.0453688,0.61844
2.312,-0.0613187,0.613029
2.316,-0.0768056,0.606269
2.32,-0.0917999,0.598334
2.324,-0.106301,0.589362
2.328,-0.120328,0.579542
2.332,-0.133913,0.568929
2.336,-0.147091,0.557687
2.34,-0.159899,0.545861
2.344,-0.172376,0.533533
2.348,-0.184556,0.520761
2.352,-0.196472,0.507581
2.356,-0.208154,0.494042
2.36,-0.219632,0.480171
2.364,-0.230931,0.465998
2.368,-0.242075,0.451547
2.372,-0.253087,0.436838
2.376,-0.263987,0.42189
2.38,-0.274795,0.406718
2.384,-0.28553,0.391339
2.388,-0.296211,0.375765
2.392,-0.306854,0.360008
2.396,-0.317476,0.344081
2.4,-0.328096,0.327996
2.404,-0.338731,0.311763
2.408,-0.349397,0.295394
2.412,-0.360115,0.278902
2.416,-0.370903,0.262299
2.42,-0.381782,0.245599
2.424,-0.392776,0.228814
2.428,-0.403907,0.211967
2.432,-0.415205,0.19507
2.436,-0.426701,0.178153
2.44,-0.43843,0.161237
2.444,-0.450436,0.144359
2.448,-0.462767,0.127563
2.452,-0.475485,0.110891
2.456,-0.488662,0.0944346
2.46,-0.502391,0.0782601
2.464,-0.516788,0.0625363
2.468,-0.531999,0.0474287
2.472,-0.548215,0.0332425
2.476,-0.562215,0.0227591
2.48,-0.581609,0.0112249
2.484,-0.599848,0.00388461
2.488,-0.61945,0.000191851
2.492,-0.640528,0.00157773
2.496,-0.661971,0.00926866
2.5,-0.680914,0.0218353
2.504,-0.699198,0.0395376
2.508,-0.710785,0.0537808
2.512,-0.722099,0.0700746
2.516,-0.733322,0.0886717
2.52,-0.746485,0.113704
2.524,-0.755374,0.132656
2.528,-0.763612,0.151745
2.532,-0.771295,0.170909
2.536,-0.7785,0.190103
2.54,-0.785285,0.209291
2.544,-0.791703,0.228451
2.548,-0.797792,0.24756
2.552,-0.803588,0.266605
2.556,-0.809118,0.285571
2.56,-0.814407,0.304448
2.564,-0.819478,0.323232
2.568,-0.824346,0.34191
2.572,-0.829029,0.36048
2.576,-0.833539,0.378936
2.58,-0.83789,0.397273
2.584,-0.842093,0.415489
2.588,-0.846156,0.433578
2.592,-0.850089,0.451541
2.596,-0.853899,0.469373
2.6,-0.857594,0.487073
2.604,-0.861179,0.504639
2.608,-0.864662,0.522068
2.612,-0.868046,0.53936
2.616,-0.871338,0.556514
2.62,-0.874541,0.573527
2.624,-0.877659,0.590399
2.628,-0.880697,0.60713
2.632,-0.883658,0.623717
2.636,-0.886545,0.640161
2.64,-0.889361,0.65646
2.644,-0.892109,0.672614
2.648,-0.894792,0.688622
2.652,-0.897412,0.704484
2.656,-0.899971,0.720199
2.66,-0.902472,0.735767
2.664,-0.904916,0.751187
2.668,-0.907306,0.766459
2.672,-0.909644,0.781582
2.676,-0.91193,0.796556
2.68,-0.914167,0.811381
2.684,-0.916356,0.826056
2.688,-0.918498,0.840582
2.692,-0.920595,0.854957
2.696,-0.922649,0.869182
2.7,-0.92466,0.883256
2.704,-0.926629,0.897179
2.708,-0.928558,0.910951
2.712,-0.930447,0.924572
2.716,-0.932298,0.938041
2.72,-0.934112,0.951359
2.724,-0.935889,0.964524
2.728,-0.937631,0.977538
2.732,-0.939337,0.9904
2.736,-0.94101,1.00311
2.74,-0.942649,1.01567
2.744,-0.944256,1.02807
2.748,-0.945831,1.04032
2.752,-0.947374,1.05242
2.756,-0.948887,1.06437
2.76,-0.95037,1.07616
2.764,-0.951823,1.0878
2.768,-0.953247,1.09929
2.772,-0.954644,1.11062
2.776,-0.956012,1.1218
2.78,-0.957353,1.13283
2.784,-0.958667,1.1437
2.788,-0.959954,1.15442
2.792,-0.961216,1.16498
2.796,-0.962452,1.17539
2.8,-0.963663,1.18565
2.804,-0.964849,1.19576
2.808,-0.966011,1.20571
2.812,-0.967149,1.2155
2.816,-0.968263,1.22515
2.82,-0.969354,1.23463
2.824,-0.970422,1.24397
2.828,-0.971467,1.25315
2.832,-0.97249,1.26217
2.836,-0.973491,1.27104
2.84,-0.974469,1.27976
2.844,-0.975427,1.28832
2.848,-0.976363,1.29673
2.852,-0.977278,1.30498
2.856,-0.978172,1.31308
2.86,-0.979046,1.32103
2.864,-0.9799,1.32882
2.868,-0.980733,1.33645
2.872,-0.981547,1.34393
2.876,-0.982341,1.35126
2.88,-0.983115,1.35843
2.884,-0.98387,1.36545
2.888,-0.984606,1.37231
2.892,-0.985323,1.37901
2.896,-0.986022,1.38557
2.9,-0.986702,1.39196
2.904,-0.987363,1.39821
2.908,-0.988006,1.40429
2.912,-0.988631,1.41023
2.916,-0.989238,1.416
2.92,-0.989828,1.42163
2.924,-0.990399,1.4271
2.928,-0.990953,1.43241
2.932,-0.99149,1.43757
2.936,-0.992009,1.44257
2.94,-0.992511,1.44742
2.944,-0.992996,1.45211
2.948,-0.993464,1.45665
2.952,-0.993915,1.46103
2.956,-0.99435,1.46526
2.96,-0.994767,1.46933
2.964,-0.995168,1.47325
2.968,-0.995553,1.47701
2.972,-0.995921,1.48062
2.976,-0.996272,1.48407
2.98,-0.996607,1.48737
2.984,-0.996927,1.49051
2.988,-0.99723,1.4935
2.992,-0.997516,1.49633
2.996,-0.997787,1.49901
3,-0.998042,1.50153
3.004,-0.998281,1.50389
3.008,-0.998504,1.5061
3.012,-0.998711,1.50816
3.016,-0.998902,1.51006
3.02,-0.999078,1.5118
3.024,-0.999238,1.51339
3.028,-0.999382,1.51483
3.032,-0.99951,1.51611
3.036,-0.999623,1.51723
3.04,-0.99972,1.5182
3.044,-0.999802,1.51902
3.048,-0.999868,1.51968
3.052,-0.999918,1.52018
3.056,-0.999953,1.52053
3.06,-0.999973,1.52072
3.064,-0.999976,1.52076
3.068,-0.999965,1.52064
3.072,-0.999937,1.52037
3.076,-0.999894,1.51994
3.08,-0.999836,1.51936
3.084,-0.999762,1.51862
3.088,-0.999672,1.51772
3.092,-0.999567,1.51667
3.096,-0.999446,1.51547
3.1,-0.99931,1.51411
3.104,-0.999157,1.5126
3.108,-0.998989,1.51093
3.112,-0.998806,1.5091
3.116,-0.998606,1.50712
3.12,-0.998391,1.50499
3.124,-0.99816,1.50269
3.128,-0.997913,1.50025
3.132,-0.99765,1.49765
3.136,-0.997371,1.49489
3.14,-0.997076,1.49198
3.144,-0.996764,1.48891
3.148,-0.996437,1.48569
3.152,-0.996093,1.48231
3.156,-0.995733,1.47878
3.16,-0.995357,1.4751
3.164,-0.994964,1.47125
3.168,-0.994554,1.46726
3.172,-0.994128,1.4631
3.176,-0.993685,1.4588
3.18,-0.993225,1.45433
3.184,-0.992749,1.44971
3.188,-0.992255,1.44494
3.192,-0.991744,1.44001
3.196,-0.991216,1.43493
3.2,-0.99067,1.42969
3.204,-0.990107,1.4243
3.208,-0.989527,1.41875
3.212,-0.988928,1.41305
3.216,-0.988312,1.40719
3.22,-0.987677,1.40118
3.224,-0.987025,1.39501
3.228,-0.986354,1.38869
3.232,-0.985665,1.38221
3.236,-0.984957,1.37558
3.24,-0.98423,1.3688
3.244,-0.983484,1.36185
3.248,-0.982719,1.35476
3.252,-0.981934,1.34751
3.256,-0.98113,1.3401
3.26,-0.980307,1.33254
3.264,-0.979463,1.32483
3.268,-0.978599,1.31696
3.272,-0.977715,1.30893
3.276,-0.97681,1.30076
3.28,-0.975884,1.29242
3.284,-0.974937,1.28393
3.288,-0.973968,1.27529
3.292,-0.972978,1.2665
3.296,-0.971966,1.25755
3.3,-0.970932,1.24844
3.304,-0.969875,1.23918
3.308,-0.968796,1.22977
3.312,-0.967693,1.2202
3.316,-0.966567,1.21048
3.32,-0.965416,1.20061
3.324,-0.964242,1.19058
3.328,-0.963043,1.18039
3.332,-0.961819,1.17006
3.336,-0.96057,1.15956
3.34,-0.959295,1.14892
3.344,-0.957994,1.13812
3.348,-0.956666,1.12717
3.352,-0.955311,1.11606
3.356,-0.953929,1.10481
3.36,-0.952518,1.09339
3.364,-0.951079,1.08183
3.368,-0.94961,1.07011
3.372,-0.948112,1.05824
3.376,-0.946584,1.04621
3.38,-0.945024,1.03404
3.384,-0.943433,1.02171
3.388,-0.94181,1.00922
3.392,-0.940153,0.996587
3.396,-0.938463,0.9838
3.4,-0.936739,0.97086
3.404,-0.934979,0.957768
3.408,-0.933183,0.944524
3.412,-0.931351,0.931128
3.416,-0.92948,0.917581
3.42,-0.92757,0.903882
3.424,-0.925621,0.890033
3.428,-0.92363,0.876032
3.432,-0.921598,0.86188
3.436,-0.919522,0.847578
3.44,-0.917401,0.833125
3.444,-0.915235,0.818523
3.448,-0.913022,0.803771
3.452,-0.91076,0.788869
3.456,-0.908447,0.773818
3.46,-0.906083,0.758618
3.464,-0.903665,0.74327
3.468,-0.901192,0.727774
3.472,-0.898661,0.71213
3.476,-0.896071,0.69634
3.48,-0.893419,0.680402
3.484,-0.890703,0.664319
3.488,-0.88792,0.64809
3.492,-0.885068,0.631716
3.496,-0.882143,0.615199
3.5,-0.879143,0.598538
3.504,-0.876064,0.581734
3.508,-0.872903,0.564789
3.512,-0.869655,0.547703
3.516,-0.866316,0.530478
3.52,-0.862882,0.513115
3.524,-0.859347,0.495616
3.528,-0.855706,0.477981
3.532,-0.851953,0.460213
3.536,-0.84808,0.442313
3.54,-0.844082,0.424284
3.544,-0.839948,0.406129
3.548,-0.83567,0.387851
3.552,-0.831239,0.369452
3.556,-0.826641,0.350937
3.56,-0.821865,0.33231
3.564,-0.816895,0.313577
3.568,-0.811714,0.294744
3.572,-0.806303,0.275819
3.576,-0.800639,0.25681
3.58,-0.794696,0.237731
3.584,-0.788443,0.218593
3.588,-0.781841,0.199416
3.592,-0.774847,0.18022
3.596,-0.767405,0.161037
3.6,-0.759447,0.141904
3.604,-0.750887,0.122876
3.608,-0.741616,0.104025
3.612,-0.731489,0.0854622
3.616,-0.72032,0.0673497
3.62,-0.707854,0.0499469
3.624,-0.695872,0.0358925
3.628,-0.680013,0.0211085
3.632,-0.663741,0.0102101
3.636,-0.645463,0.00276805
3.64,-0.624797,6.76459E-07
3.644,-0.602091,0.00324105
3.648,-0.581141,0.0114659
3.652,-0.564975,0.0208961
3.656,-0.546999,0.0342295
3.66,-0.530324,0.0490064
3.664,-0.514699,0.0647298
3.668,-0.499923,0.0810881
3.672,-0.486299,0.0973141
3.676,-0.47321,0.113821
3.68,-0.460565,0.130515
3.684,-0.448296,0.147332
3.688,-0.436342,0.164219
3.692,-0.424657,0.181135
3.696,-0.413199,0.198052
3.7,-0.401933,0.21494
3.704,-0.390828,0.231778
3.708,-0.379857,0.248548
3.712,-0.368995,0.265232
3.716,-0.358221,0.281817
3.72,-0.347514,0.298286
3.724,-0.336854,0.314634
3.728,-0.326224,0.330839
3.732,-0.315605,0.346899
3.736,-0.30498,0.362796
3.74,-0.294332,0.378521
3.744,-0.283644,0.394062
3.748,-0.272897,0.409404
3.752,-0.262075,0.424538
3.756,-0.251156,0.439444
3.76,-0.240123,0.454109
3.764,-0.228954,0.468512
3.768,-0.217625,0.482634
3.772,-0.206114,0.496449
3.776,-0.194392,0.509927
3.78,-0.182432,0.523038
3.784,-0.170203,0.535737
3.788,-0.157671,0.54798
3.792,-0.1448,0.559707
3.796,-0.131554,0.570847
3.8,-0.117894,0.581316
