0, 282.843
4.89e-05, 282.026
9.77e-05, 281.212
0.0001466, 280.395
0.0001954, 279.581
0.0002443, 278.766
0.0002931, 277.954
0.000342, 277.143
0.0003908, 276.336
0.0004397, 275.531
0.0004885, 274.73
0.0005374, 273.932
0.0005862, 273.139
0.0006351, 272.349
0.0006839, 271.564
0.0007328, 270.781
0.0007816, 270.003
0.0008305, 269.226
0.0008793, 268.454
0.0009282, 267.682
0.000977, 266.914
0.0010259, 266.144
0.0010747, 265.377
0.0011236, 264.607
0.0011724, 263.837
0.0012213, 263.063
0.0012702, 262.285
0.001319, 261.504
0.0013679, 260.716
0.0014167, 259.921
0.0014656, 259.116
0.0015144, 258.303
0.0015633, 257.487
0.0016121, 256.673
0.001661, 255.857
0.0017098, 255.043
0.0017587, 254.227
0.0018075, 253.413
0.0018564, 252.597
0.0019052, 251.783
0.0019541, 250.968
0.0020029, 250.161
0.0020518, 249.36
0.0021006, 248.572
0.0021495, 247.798
0.0021983, 247.043
0.0022472, 246.309
0.002296, 245.599
0.0023449, 244.915
0.0023937, 244.262
0.0024426, 243.64
0.0024915, 243.053
0.0025403, 242.503
0.0025892, 241.991
0.002638, 241.522
0.0026869, 241.094
0.0027357, 240.712
0.0027846, 240.376
0.0028334, 240.087
0.0028823, 239.847
0.0029311, 239.658
0.00298, 239.519
0.0030288, 239.433
0.0030777, 239.399
0.0031265, 239.418
0.0031754, 239.49
0.0032242, 239.616
0.0032731, 239.796
0.0033219, 240.029
0.0033708, 240.316
0.0034196, 240.655
0.0034685, 241.046
0.0035173, 241.489
0.0035662, 241.982
0.003615, 242.524
0.0036639, 243.116
0.0037128, 243.754
0.0037616, 244.436
0.0038105, 245.164
0.0038593, 245.931
0.0039082, 246.74
0.003957, 247.586
0.0040059, 248.468
0.0040547, 249.382
0.0041036, 250.328
0.0041524, 251.301
0.0042013, 252.301
0.0042501, 253.321
0.004299, 254.363
0.0043478, 255.419
0.0043967, 256.491
0.0044455, 257.57
0.0044944, 258.659
0.0045432, 259.748
0.0045921, 260.839
0.0046409, 261.924
0.0046898, 263.003
0.0047386, 264.069
0.0047875, 265.122
0.0048363, 266.154
0.0048852, 267.164
0.004934, 268.146
0.0049829, 269.098
0.0050318, 270.015
0.0050806, 270.892
0.0051295, 271.727
0.0051783, 272.512
0.0052272, 273.248
0.005276, 273.927
0.0053249, 274.55
0.0053737, 275.112
0.0054226, 275.615
0.0054714, 276.054
0.0055203, 276.429
0.0055691, 276.738
0.005618, 276.98
0.0056668, 277.152
0.0057157, 277.254
0.0057645, 277.284
0.0058134, 277.24
0.0058622, 277.121
0.0059111, 276.924
0.0059599, 276.652
0.0060088, 276.352
0.0060576, 276.051
0.0061065, 275.748
0.0061553, 275.446
0.0062042, 275.145
0.0062531, 274.848
0.0063019, 274.555
0.0063508, 274.268
0.0063996, 273.987
0.0064485, 273.713
0.0064973, 273.448
0.0065462, 273.191
0.006595, 272.944
0.0066439, 272.707
0.0066927, 272.48
0.0067416, 272.263
0.0067904, 272.058
0.0068393, 271.863
0.0068881, 271.679
0.006937, 271.506
0.0069858, 271.343
0.0070347, 271.19
0.0070835, 271.047
0.0071324, 270.914
0.0071812, 270.789
0.0072301, 270.671
0.0072789, 270.561
0.0073278, 270.457
0.0073766, 270.359
0.0074255, 270.264
0.0074744, 270.171
0.0075232, 270.081
