"time","TRes","heatCapacitor_T","switch_Controll"
1.901,298.43066,25.271997,1
1.921,298.42004,25.26142,1
1.941,298.40945,25.25086,1
1.961,298.39886,25.24032,1
1.981,298.3883,25.229803,1
2.001,298.37778,25.219368,1
2.021,298.36734,25.208994,1
2.041,298.35693,25.198662,1
2.061,298.34656,25.188343,1
2.081,298.3362,25.178038,1
2.101,298.32587,25.167746,1
2.121,298.31552,25.157469,1
2.141,298.30524,25.147203,1
2.161,298.29492,25.136953,1
2.181,298.28467,25.126717,1
2.201,298.2744,25.116493,1
2.221,298.2642,25.106285,1
2.241,298.25397,25.096088,1
2.261,298.24377,25.254795,0
2.281,298.41623,25.43948,0
2.301,298.60123,25.623735,0
2.321,298.78577,25.807653,0
2.341,298.96985,25.991236,0
2.361,299.15344,26.174236,0
2.381,299.33646,26.356773,0
2.401,299.519,26.538866,0
2.421,299.70105,26.72051,0
2.441,299.88263,26.901632,0
2.461,300.06372,27.082273,0
2.481,300.24432,27.262436,0
2.501,300.42447,27.442118,0
2.521,300.60413,27.621302,0
2.541,300.7833,27.800003,0
2.561,300.962,27.978218,0
2.581,301.14026,28.15595,0
2.601,301.318,28.333199,0
2.621,301.49527,28.509962,0
2.641,301.6721,28.686272,0
2.661,301.8484,28.801865,1
2.681,301.94736,28.78432,1
2.701,301.92978,28.766811,1
2.721,301.91226,28.749325,1
2.741,301.8948,28.731861,1
2.761,301.87735,28.714422,1
2.781,301.85995,28.697035,1
2.801,301.84256,28.679682,1
2.821,301.8252,28.662357,1
2.841,301.8079,28.645065,1
2.861,301.7906,28.627804,1
2.881,301.77335,28.610573,1
2.901,301.7561,28.593372,1
2.921,301.73895,28.57621,1
2.941,301.7218,28.559086,1
2.961,301.70468,28.541996,1
2.981,301.68762,28.524939,1
3.001,301.6706,28.507914,1
3.021,301.65356,28.490921,1
3.041,301.6366,28.473963,1
3.061,301.61966,28.539858,0
3.081,301.70197,28.71566,0
3.101,301.878,28.891035,0
3.121,302.0536,29.06609,0
3.141,302.22876,29.240759,0
3.161,302.40338,29.414911,0
3.181,302.57755,29.58864,0
3.201,302.75125,29.761948,0
3.221,302.92447,29.934772,0
3.241,303.09726,30.107136,0
3.261,303.2696,30.279047,0
3.281,303.44147,30.450497,0
3.301,303.61288,30.621475,0
3.321,303.78384,30.791996,0
3.341,303.95438,30.962057,0
3.361,304.12445,31.131657,0
3.381,304.29407,31.300798,0
3.401,304.46323,31.469484,0
3.421,304.63193,31.637758,0
3.441,304.8002,31.80558,0
3.461,304.968,31.972948,0
3.481,305.13535,32.139866,0
3.501,305.30225,32.306328,0
3.521,305.4687,32.343872,1
3.541,305.48737,32.319317,1
3.561,305.46274,32.294834,1
3.581,305.43817,32.270382,1
3.601,305.41364,32.245964,1
3.621,305.38916,32.22158,1
3.641,305.36472,32.197227,1
3.661,305.34033,32.172905,1
3.681,305.31598,32.148617,1
3.701,305.2917,32.12436,1
3.721,305.26746,32.10016,1
3.741,305.2433,32.076027,1
3.761,305.21915,32.051933,1
3.781,305.19504,32.02789,1
3.801,305.171,32.003883,1
3.821,305.147,31.97992,1
3.841,305.12305,31.956001,1
3.861,305.09915,31.932125,1
3.881,305.0753,31.92322,0
3.901,305.086,32.090015,0
3.921,305.25287,32.25648,0
3.941,305.41922,32.4225,0
3.961,305.58514,32.588116,0
3.981,305.75067,32.75326,0
4.001,305.9158,32.91798,0
4.021,306.0804,33.082264,0
4.041,306.24457,33.246105,0
4.061,306.4083,33.409504,0
4.081,306.57162,33.572464,0
4.101,306.7345,33.73499,0
4.121,306.89697,33.89708,0
4.141,307.059,34.058727,0
4.161,307.22058,34.21995,0
4.181,307.38177,34.38078,0
4.201,307.54254,34.541176,0
4.221,307.70288,34.70114,0
4.241,307.86282,34.860676,0
4.261,308.02234,35.01978,0
4.281,308.18143,35.178455,0
4.301,308.3401,35.336697,0
4.321,308.49832,35.49451,0
4.341,308.65613,35.651894,0
4.361,308.81354,35.80885,0
4.381,308.9705,35.96537,0
4.401,309.12704,36.022793,1
4.421,309.16504,35.9909,1
4.441,309.1331,35.959095,1
4.461,309.1012,35.927334,1
4.481,309.06937,35.895615,1
4.501,309.03757,35.863937,1
4.521,309.00586,35.832302,1
4.541,308.97418,35.800713,1
4.561,308.9426,35.76916,1
4.581,308.91104,35.737686,1
4.601,308.87958,35.70629,1
4.621,308.8482,35.67495,1
4.641,308.81686,35.643665,1
4.661,308.78558,35.612434,1
4.681,308.75436,35.58126,1
4.701,308.7232,35.550144,1
4.721,308.6921,35.51908,1
4.741,308.66107,35.50773,0
4.761,308.66977,35.664787,0
4.781,308.82693,35.821514,0
4.801,308.9837,35.97791,0
4.821,309.1401,36.133877,0
4.841,309.29605,36.28947,0
4.861,309.45154,36.44463,0
4.881,309.60663,36.59938,0
4.901,309.7613,36.75373,0
4.921,309.9156,36.90768,0
4.941,310.0695,37.061207,0
4.961,310.22296,37.21433,0
4.981,310.37604,37.367043,0
5,310.5211,37.51935,0
5.02,310.6734,37.67125,0
5.04,310.82532,37.822742,0
5.06,310.97684,37.973835,0
5.08,311.128,38.124565,0
5.1,311.27872,38.2749,0
5.12,311.42905,38.42483,0
5.14,311.57895,38.574364,0
5.16,311.7285,38.723495,0
5.18,311.87762,38.872227,0
5.2,312.02637,39.02056,0
5.22,312.17468,39.16849,0
5.24,312.32263,39.316025,0
5.26,312.47015,39.463158,0
5.28,312.61728,39.60989,0
5.3,312.76404,39.75622,0
5.32,312.91037,39.902153,0
5.34,313.0563,39.905544,1
5.36,313.0473,39.86596,1
5.38,313.0076,39.826534,1
5.4,312.968,39.787163,1
5.42,312.92844,39.74784,1
5.44,312.88895,39.708572,1
5.46,312.84955,39.669357,1
5.48,312.8102,39.63019,1
5.5,312.77094,39.59108,1
5.52,312.73172,39.55202,1
5.54,312.69266,39.513016,1
5.56,312.65366,39.47406,1
5.58,312.61472,39.43518,1
5.6,312.57587,39.396435,1
5.62,312.53708,39.357758,1
5.64,312.49835,39.319153,1
5.66,312.45972,39.360897,0
5.68,312.51593,39.507523,0
5.7,312.66275,39.65374,0
5.72,312.80923,39.799698,0
5.74,312.95538,39.945393,0
5.76,313.10107,40.090683,0
5.78,313.24637,40.235588,0
5.8,313.3913,40.38015,0
5.82,313.53586,40.524364,0
5.84,313.68005,40.66819,0
5.86,313.82385,40.811634,0
5.88,313.9673,40.954712,0
5.9,314.11035,41.097416,0
5.92,314.25302,41.23974,0
5.94,314.39536,41.381683,0
5.96,314.53732,41.52325,0
5.98,314.67892,41.664448,0
6,314.82016,41.80527,0
6.02,314.96103,41.94572,0
6.04,315.10153,42.085793,0
6.06,315.24164,42.22553,0
6.08,315.3814,42.364914,0
6.1,315.52078,42.50393,0
6.12,315.6598,42.642582,0
6.14,315.79846,42.780865,0
6.16,315.93674,42.91878,0
6.18,316.07462,43.056328,0
6.2,316.21216,43.19351,0
6.22,316.34933,43.330322,0
6.24,316.4861,43.466766,0
6.26,316.62253,43.602844,0
6.28,316.7586,43.738556,0
6.3,316.8943,43.873898,0
6.32,317.0296,44.008873,0
6.34,317.16455,44.143482,0
6.36,317.2997,44.178185,1
6.38,317.31152,44.13006,1
6.4,317.2633,44.082104,1
6.42,317.21518,44.03421,1
6.44,317.16714,43.986385,1
6.46,317.1192,43.938618,1
6.48,317.07132,43.89092,1
6.5,317.02353,43.84328,1
6.52,316.97586,43.795708,1
6.54,316.9283,43.748196,1
6.56,316.88083,43.70079,1
6.58,316.83347,43.65352,1
6.6,316.78616,43.60633,1
6.62,316.73898,43.55923,1
6.64,316.6919,43.51221,1
6.66,316.64487,43.514038,0
6.68,316.67105,43.649494,0
6.7,316.80685,43.78454,0
6.72,316.94223,43.919346,0
6.74,317.07727,44.053913,0
6.76,317.21194,44.188244,0
6.78,317.34634,44.322277,0
6.8,317.4804,44.455864,0
6.82,317.61407,44.589134,0
6.84,317.74734,44.72209,0
6.86,317.8803,44.854733,0
6.88,318.0129,44.98706,0
6.9,318.14517,45.11902,0
6.92,318.27713,45.25063,0
6.94,318.40872,45.381905,0
6.96,318.53995,45.51284,0
6.98,318.67087,45.64344,0
7,318.80145,45.7737,0
7.02,318.9317,45.903614,0
7.04,319.06158,46.03319,0
7.06,319.1912,46.162426,0
7.08,319.3205,46.29132,0
7.1,319.44943,46.41988,0
7.12,319.57803,46.548096,0
7.14,319.7063,46.675976,0
7.16,319.83426,46.803516,0
7.18,319.96185,46.93079,0
7.2,320.0891,47.05774,0
7.22,320.21606,47.184353,0
7.24,320.34265,47.310635,0
7.26,320.46893,47.43659,0
7.28,320.59485,47.56221,0
7.3,320.72046,47.687496,0
7.32,320.8457,47.812454,0
7.34,320.97064,47.93708,0
7.36,321.09525,48.061375,0
7.38,321.21948,48.185337,0
7.4,321.3434,48.30897,0
7.42,321.467,48.43227,0
7.44,321.59027,48.555237,0
7.46,321.7132,48.677876,0
7.48,321.83575,48.800182,0
7.5,321.958,48.922153,0
7.52,322.08044,49.043797,0
7.54,322.20264,49.165108,0
7.56,322.28784,49.11433,1
7.58,322.22964,49.056313,1
7.6,322.17154,48.998505,1
7.62,322.1136,48.940777,1
7.64,322.05576,48.883125,1
7.66,321.99805,48.82555,1
7.68,321.94043,48.76805,1
7.7,321.88293,48.710632,1
7.72,321.82556,48.653286,1
7.74,321.76828,48.596123,1
7.76,321.71112,48.53906,1
7.78,321.65405,48.482098,1
7.8,321.5971,48.42524,1
7.82,321.54028,48.36848,1
7.84,321.48358,48.446285,0
7.86,321.60632,48.56886,0
7.88,321.7291,48.690983,0
7.9,321.85147,48.812893,0
7.92,321.97354,48.93459,0
7.94,322.09534,49.05607,0
7.96,322.21683,49.177246,0
7.98,322.33804,49.29806,0
8,322.4589,49.41837,0
8.02,322.57925,49.5384,0
8.04,322.6989,49.657963,0
8.06,322.8184,49.777317,0
8.08,322.93765,49.89646,0
8.1,323.0567,50.0154,0
8.12,323.17554,50.134075,0
8.14,323.29416,50.25237,0
8.16,323.41245,50.370388,0
8.18,323.53036,50.48813,0
8.2,323.648,50.60559,0
8.22,323.76538,50.72278,0
8.24,323.88248,50.83963,0
8.26,323.9993,50.956184,0
8.28,324.11584,50.96143,1
8.3,324.10626,50.899815,1
8.32,324.04443,50.838474,1
8.34,323.98273,50.777218,1
8.36,323.92114,50.716038,1
8.38,323.8597,50.654945,1
8.4,323.7984,50.59393,1
8.42,323.7372,50.532997,1
8.44,323.67612,50.472145,1
8.46,323.61517,50.411377,1
8.48,323.55432,50.350685,1
8.5,323.4936,50.290077,1
8.52,323.43298,50.229652,1
8.54,323.3725,50.169376,1
8.56,323.31213,50.109207,1
8.58,323.2519,50.049145,1
8.6,323.19174,49.98919,1
8.62,323.1317,49.92934,1
8.64,323.0718,49.8696,1
8.66,323.01202,49.809963,1
8.68,322.95233,49.750435,1
8.7,322.89276,49.691013,1
8.72,322.8333,49.6317,1
8.74,322.77396,49.57252,1
8.76,322.71472,49.513466,1
8.78,322.65564,49.454525,1
8.8,322.59662,49.3957,1
8.82,322.53775,49.336987,1
8.84,322.479,49.278385,1
8.86,322.42035,49.219902,1
8.88,322.36182,49.16153,1
8.9,322.3034,49.10327,1
8.92,322.24512,49.045124,1
8.94,322.18695,49.02702,0
8.96,322.1942,49.148,0
8.98,322.31543,49.268616,0
9,322.4363,49.389023,0
9.02,322.55692,49.50922,0
9.04,322.67722,49.629204,0
9.06,322.79718,49.748863,0
9.08,322.9168,49.86818,0
9.1,323.03613,49.987217,0
9.12,323.15518,50.105976,0
9.14,323.2739,50.224457,0
9.16,323.39233,50.34263,0
9.18,323.51044,50.460484,0
9.2,323.62827,50.578037,0
9.22,323.7458,50.695293,0
9.24,323.863,50.812252,0
9.26,323.97992,50.92891,0
9.28,324.09656,50.975903,1
9.3,324.1165,50.914207,1
9.32,324.05463,50.85272,1
9.34,323.99298,50.791306,1
9.36,323.93143,50.729977,1
9.38,323.87,50.66873,1
9.4,323.80865,50.607567,1
9.42,323.74744,50.546482,1
9.44,323.68634,50.48548,1
9.46,323.62534,50.424644,1
9.48,323.56448,50.36394,1
9.5,323.50378,50.30335,1
9.52,323.44318,50.24286,1
9.54,323.3827,50.18248,1
9.56,323.32233,50.122208,1
9.58,323.2621,50.062042,1
9.6,323.20197,50.001987,1
9.62,323.14194,49.942066,1
9.64,323.08203,49.882267,1
9.66,323.02228,49.82258,1
9.68,322.9626,49.76301,1
9.7,322.90305,49.703552,1
9.72,322.8436,49.644215,1
9.74,322.7843,49.584988,1
9.76,322.7251,49.52588,1
9.78,322.66602,49.466892,1
9.8,322.60703,49.40802,1
9.821,322.54526,49.349262,1
9.841,322.48648,49.290623,1
9.861,322.42783,49.2321,1
9.881,322.3693,49.17369,1
9.901,322.31085,49.115402,1
9.921,322.25253,49.057224,1
9.941,322.19434,49.001747,0
9.961,322.17874,49.12312,0
9.981,322.30002,49.24417,0
10,322.4149,49.364925,0
