time,Piston.body.r_0[2],Inertia.w
0.00000,0.40000,0.00000
0.00100,0.40000,0.00943
0.00200,0.40000,0.01898
0.00300,0.40000,0.02871
0.00400,0.40000,0.03870
0.00500,0.40000,0.04906
0.00600,0.40000,0.05987
0.00700,0.40000,0.07125
0.00800,0.40000,0.08330
0.00900,0.40000,0.09613
0.01000,0.40000,0.10987
0.01100,0.40000,0.12464
0.01200,0.40000,0.14059
0.01300,0.40000,0.15786
0.01400,0.40000,0.17661
0.01500,0.40000,0.19703
0.01600,0.40000,0.21930
0.01700,0.40000,0.24364
0.01800,0.40000,0.27028
0.01900,0.40000,0.29945
0.02000,0.40000,0.33145
0.02100,0.40000,0.36657
0.02200,0.40000,0.40513
0.02300,0.40000,0.44751
0.02400,0.40000,0.49411
0.02500,0.40000,0.54535
0.02600,0.40000,0.60173
0.02700,0.40000,0.66377
0.02800,0.40000,0.73205
0.02900,0.39999,0.80723
0.03000,0.39999,0.89000
0.03100,0.39999,0.98114
0.03200,0.39999,1.08151
0.03300,0.39999,1.19205
0.03400,0.39999,1.31379
0.03500,0.39998,1.44788
0.03600,0.39998,1.59557
0.03700,0.39998,1.75824
0.03800,0.39997,1.93741
0.03900,0.39996,2.13474
0.04000,0.39996,2.35208
0.04100,0.39995,2.59142
0.04200,0.39993,2.85498
0.04300,0.39992,3.14518
0.04400,0.39990,3.46468
0.04500,0.39988,3.81636
0.04600,0.39986,4.20341
0.04700,0.39983,4.62927
0.04800,0.39979,5.09769
0.04900,0.39975,5.61276
0.05000,0.39969,6.17886
0.05100,0.39963,6.80074
0.05200,0.39955,7.48344
0.05300,0.39945,8.23236
0.05400,0.39934,9.05317
0.05500,0.39920,9.95176
0.05600,0.39903,10.93422
0.05700,0.39882,12.00668
0.05800,0.39857,13.17520
0.05900,0.39828,14.44554
0.06000,0.39792,15.82297
0.06100,0.39749,17.31193
0.06200,0.39697,18.91570
0.06300,0.39635,20.63600
0.06400,0.39561,22.47263
0.06500,0.39473,24.42300
0.06600,0.39369,26.48227
0.06700,0.39246,28.64241
0.06800,0.39102,30.89213
0.06900,0.38933,33.21811
0.07000,0.38737,35.60493
0.07100,0.38510,38.03640
0.07200,0.38250,40.49643
0.07300,0.37954,42.97030
0.07400,0.37618,45.44646
0.07500,0.37240,47.91718
0.07600,0.36819,50.37988
0.07700,0.36353,52.83724
0.07800,0.35840,55.29778
0.07900,0.35281,57.77571
0.08000,0.34674,60.28980
0.08100,0.34021,62.86293
0.08200,0.33323,65.52197
0.08300,0.32582,68.29620
0.08400,0.31801,71.21661
0.08500,0.30984,74.31438
0.08600,0.30137,77.61966
0.08700,0.29264,81.15772
0.08800,0.28375,84.94644
0.08900,0.27478,88.99399
0.09000,0.26583,93.28616
0.09100,0.25702,97.78212
0.09200,0.24849,102.40922
0.09300,0.24035,107.05944
0.09400,0.23274,111.59705
0.09500,0.22577,115.87467
0.09600,0.21955,119.75443
0.09700,0.21414,123.13076
0.09800,0.20959,125.94087
0.09900,0.20592,128.16474
0.10000,0.20313,129.81524
0.10100,0.20123,130.91923
0.10200,0.20020,131.50792
0.10300,0.20004,131.59777
0.10400,0.20075,131.19629
0.10500,0.20233,130.30002
0.10600,0.20478,128.90674
0.10700,0.20813,127.01915
0.10800,0.21237,124.65525
0.10900,0.21750,121.85563
0.11000,0.22349,118.69267
0.11100,0.23031,115.26901
0.11200,0.23790,111.71177
0.11300,0.24619,108.15457
0.11400,0.25507,104.72595
0.11500,0.26444,101.52921
0.11600,0.27421,98.64165
0.11700,0.28425,96.12148
0.11800,0.29446,94.00066
0.11900,0.30475,92.29659
0.12000,0.31502,91.02744
0.12100,0.32517,90.19888
0.12200,0.33512,89.82653
0.12300,0.34478,89.92449
0.12400,0.35406,90.50773
0.12500,0.36287,91.58874
0.12600,0.37110,93.16619
0.12700,0.37863,95.21038
0.12800,0.38530,97.63686
0.12900,0.39096,100.26709
0.13000,0.39540,102.79804
0.13100,0.39843,104.81369
0.13200,0.39988,105.87677
0.13300,0.39967,105.84628
0.13400,0.39779,105.21316
0.13500,0.39432,104.20004
0.13600,0.38938,103.05207
0.13700,0.38310,102.01307
0.13800,0.37564,101.27131
0.13900,0.36712,100.95021
0.14000,0.35768,101.13770
0.14100,0.34743,101.90361
0.14200,0.33649,103.29512
0.14300,0.32498,105.36376
0.14400,0.31301,108.15704
0.14500,0.30074,111.71641
0.14600,0.28831,116.07124
0.14700,0.27592,121.21563
0.14800,0.26377,127.08093
0.14900,0.25212,133.51292
0.15000,0.24120,140.23906
0.15100,0.23127,146.87933
0.15200,0.22253,153.03282
0.15300,0.21515,158.34524
0.15400,0.20922,162.60089
0.15500,0.20476,165.73445
0.15600,0.20177,167.78105
0.15700,0.20024,168.81280
0.15800,0.20013,168.88302
0.15900,0.20145,168.00057
0.16000,0.20422,166.14581
0.16100,0.20846,163.29823
0.16200,0.21419,159.47351
0.16300,0.22139,154.76984
0.16400,0.23002,149.41126
0.16500,0.23996,143.73661
0.16600,0.25104,138.13339
0.16700,0.26307,132.96037
0.16800,0.27582,128.49825
0.16900,0.28907,124.93357
0.17000,0.30260,122.37765
0.17100,0.31621,120.89738
0.17200,0.32969,120.55172
0.17300,0.34285,121.40520
0.17400,0.35545,123.53149
0.17500,0.36725,126.99119
0.17600,0.37794,131.75606
0.17700,0.38709,137.55286
0.17800,0.39420,143.57331
0.17900,0.39867,148.27716
0.18000,0.39998,149.83859
0.18100,0.39797,148.04917
0.18200,0.39284,144.12017
0.18300,0.38506,139.55544
0.18400,0.37516,135.52717
0.18500,0.36358,132.64888
0.18600,0.35071,131.16687
0.18700,0.33685,131.15976
0.18800,0.32227,132.66235
0.18900,0.30723,135.70072
0.19000,0.29201,140.28830
0.19100,0.27690,146.38730
0.19200,0.26225,153.84264
0.19300,0.24845,162.30261
0.19400,0.23590,171.15304
0.19500,0.22494,179.60244
0.19600,0.21587,186.90964
0.19700,0.20882,192.59697
0.19800,0.20385,196.52689
0.19900,0.20092,198.77340
0.20000,0.20000,199.46458
0.20100,0.20108,198.65518
0.20200,0.20416,196.31214
0.20300,0.20930,192.37494
0.20400,0.21652,186.86251
0.20500,0.22580,180.00682
0.20600,0.23701,172.33675
0.20700,0.24991,164.59149
0.20800,0.26419,157.52115
0.20900,0.27948,151.70905
0.21000,0.29543,147.51739
0.21100,0.31168,145.15394
0.21200,0.32790,144.76265
0.21300,0.34374,146.49290
0.21400,0.35881,150.51399
0.21500,0.37265,156.95874
0.21600,0.38460,165.57022
0.21700,0.39377,175.04388
0.21800,0.39908,182.16993
0.21900,0.39961,183.05708
0.22000,0.39524,177.89927
0.22100,0.38668,170.02319
0.22200,0.37493,162.64306
0.22300,0.36089,157.33251
0.22400,0.34525,154.53587
0.22500,0.32852,154.30103
0.22600,0.31113,156.58872
0.22700,0.29352,161.35726
0.22800,0.27612,168.50929
0.22900,0.25945,177.73207
0.23000,0.24404,188.35425
0.23100,0.23045,199.24330
0.23200,0.21915,209.08846
0.23300,0.21041,216.87132
0.23400,0.20433,222.19509
0.23500,0.20089,225.11707
0.23600,0.20003,225.83202
0.23700,0.20173,224.41806
0.23800,0.20602,220.79253
0.23900,0.21296,214.86885
0.24000,0.22258,206.80210
0.24100,0.23475,197.24980
0.24200,0.24917,187.37136
0.24300,0.26541,178.43508
0.24400,0.28293,171.41802
0.24500,0.30123,166.90828
0.24600,0.31979,165.23133
0.24700,0.33813,166.64606
0.24800,0.35569,171.44721
0.24900,0.37181,179.90067
0.25000,0.38552,191.69443
0.25100,0.39544,204.38343
0.25200,0.39989,211.75620
0.25300,0.39779,208.56393
0.25400,0.38962,198.25910
0.25500,0.37690,187.23304
0.25600,0.36107,179.07573
0.25700,0.34325,174.70287
0.25800,0.32419,174.11694
0.25900,0.30454,177.18157
0.26000,0.28488,183.74392
0.26100,0.26587,193.49281
0.26200,0.24821,205.64479
0.26300,0.23264,218.69802
0.26400,0.21981,230.70440
0.26500,0.21011,240.07435
0.26600,0.20367,246.18453
0.26700,0.20044,249.14860
0.26800,0.20034,249.23391
0.26900,0.20338,246.46451
0.27000,0.20962,240.67708
0.27100,0.21914,231.85066
0.27200,0.23184,220.65184
0.27300,0.24741,208.62575
0.27400,0.26527,197.69175
0.27500,0.28473,189.36440
0.27600,0.30510,184.54106
0.27700,0.32569,183.70218
0.27800,0.34583,187.26894
0.27900,0.36471,195.72261
0.28000,0.38121,209.18195
0.28100,0.39365,225.44519
0.28200,0.39972,236.42817
0.28300,0.39772,232.93182
0.28400,0.38820,219.30097
0.28500,0.37331,205.39997
0.28600,0.35501,195.96509
0.28700,0.33469,191.78228
0.28800,0.31331,192.65735
0.28900,0.29169,198.30897
0.29000,0.27061,208.35763
0.29100,0.25097,221.90378
0.29200,0.23371,237.03411
0.29300,0.21965,251.07923
0.29400,0.20931,261.79659
0.29500,0.20282,268.37223
0.29600,0.20010,271.03447
0.29700,0.20108,270.08660
0.29800,0.20577,265.45003
0.29900,0.21431,256.88663
0.30000,0.22669,244.75357
0.30100,0.24263,230.70360
0.30200,0.26151,217.35913
0.30300,0.28247,207.05656
0.30400,0.30461,201.19446
0.30500,0.32706,200.51142
0.30600,0.34892,205.62750
0.30700,0.36912,217.22354
0.30800,0.38607,235.05338
0.30900,0.39724,253.74678
0.31000,0.39968,258.97218
0.31100,0.39247,245.95355
0.31200,0.37784,227.97047
0.31300,0.35861,214.72610
0.31400,0.33679,208.29895
0.31500,0.31367,208.42959
0.31600,0.29030,214.65739
0.31700,0.26769,226.40278
0.31800,0.24694,242.28437
0.31900,0.22919,259.49335
0.32000,0.21538,274.46289
0.32100,0.20595,284.80140
0.32200,0.20095,290.10888
0.32300,0.20023,290.84595
