time,x,der(x),k
0.0,1.0,-1.0,1
0.1,0.906280937779,-0.906280937779,1
0.2,0.820351175317,-0.820351175317,1
0.3,0.742226176091,-0.742226176091,1
0.4,0.671422977827,-0.671422977827,1
0.5,0.607333042255,-0.607333042255,1
0.6,0.549346622248,-0.549346622248,1
0.7,0.496891702106,-0.496891702106,1
0.8,0.44944380818,-0.44944380818,1
0.9,0.406526103316,-0.406526103316,1
1.0,0.367706439089,-0.367706439089,1
1.0,0.367706439089,-0.367706439089,1
1.0,0.367706439089,-0.367706439089,1
