"time","TAmb","TDif","TRes","heatCapacitor.T"
2.54,293.15,2,300.538,300.538
2.56,293.15,2,300.717,300.717
2.58,293.15,2,300.896,300.896
2.6,293.15,2,301.075,301.075
2.62,293.15,2,301.253,301.253
2.64,293.15,2,301.431,301.431
2.66,293.15,2,301.608,301.608
2.68,293.15,2,301.785,301.785
2.7,293.15,2,301.961,301.961
2.72,293.15,2,302.136,302.136
2.74,293.15,2,302.312,302.312
2.76,293.15,2,302.293,302.293
2.78,293.15,2,302.275,302.275
2.8,293.15,2,302.257,302.257
2.82,293.15,2,302.239,302.239
2.84,293.15,2,302.22,302.22
2.86,293.15,2,302.202,302.202
2.88,293.15,2,302.184,302.184
2.9,293.15,2,302.166,302.166
2.92,293.15,2,302.148,302.148
2.94,293.15,2,302.13,302.13
2.96,293.15,2,302.112,302.112
2.98,293.15,2,302.094,302.094
3,293.15,2,302.076,302.076
3.02,293.15,2,302.058,302.058
3.04,293.15,2,302.041,302.041
3.06,293.15,2,302.023,302.023
3.08,293.15,2,302.005,302.005
3.1,293.15,2,301.987,301.987
3.12,293.15,2,301.97,301.97
3.14,293.15,2,301.952,301.952
3.16,293.15,2,301.934,301.934
3.18,293.15,2,302.11,302.11
3.2,293.15,2,302.286,302.286
3.22,293.15,2,302.46,302.46
3.24,293.15,2,302.635,302.635
3.26,293.15,2,302.809,302.809
3.28,293.15,2,302.982,302.982
3.3,293.15,2,303.155,303.155
3.32,293.15,2,303.327,303.327
3.34,293.15,2,303.499,303.499
3.36,293.15,2,303.671,303.671
3.38,293.15,2,303.842,303.842
3.4,293.15,2,304.012,304.012
3.42,293.15,2,304.182,304.182
3.44,293.15,2,304.352,304.352
3.46,293.15,2,304.521,304.521
3.48,293.15,2,304.69,304.69
3.5,293.15,2,304.858,304.858
3.52,293.15,2,305.026,305.026
3.54,293.15,2,305.193,305.193
3.56,293.15,2,305.36,305.36
3.58,293.15,2,305.527,305.527
3.6,293.15,2,305.693,305.693
3.62,293.15,2,305.858,305.858
3.64,293.15,2,306.023,306.023
3.66,293.15,2,305.998,305.998
3.68,293.15,2,305.972,305.972
3.7,293.15,2,305.946,305.946
3.72,293.15,2,305.921,305.921
3.74,293.15,2,305.895,305.895
3.76,293.15,2,305.87,305.87
3.78,293.15,2,305.844,305.844
3.8,293.15,2,305.819,305.819
3.82,293.15,2,305.793,305.793
3.84,293.15,2,305.768,305.768
3.86,293.15,2,305.743,305.743
3.88,293.15,2,305.718,305.718
3.9,293.15,2,305.693,305.693
3.92,293.15,2,305.668,305.668
3.94,293.15,2,305.643,305.643
3.96,293.15,2,305.618,305.618
3.98,293.15,2,305.593,305.593
4.02,293.15,2,305.543,305.543
4.06,293.15,2,305.874,305.874
4.1,293.15,2,306.204,306.204
4.14,293.15,2,306.532,306.532
4.18,293.15,2,306.858,306.858
4.22,293.15,2,307.182,307.182
4.26,293.15,2,307.505,307.505
4.3,293.15,2,307.826,307.826
4.34,293.15,2,308.145,308.145
4.38,293.15,2,308.462,308.462
4.42,293.15,2,308.778,308.778
4.46,293.15,2,309.092,309.092
4.5,293.15,2,309.404,309.404
4.54,293.15,2,309.715,309.715
4.58,293.15,2,309.836,309.836
4.62,293.15,2,309.769,309.769
4.66,293.15,2,309.703,309.703
4.7,293.15,2,309.637,309.637
4.74,293.15,2,309.571,309.571
4.78,293.15,2,309.505,309.505
4.82,293.15,2,309.44,309.44
4.86,293.15,2,309.375,309.375
4.9,293.15,2,309.31,309.31
4.94,293.15,2,309.433,309.433
4.98,293.15,2,309.744,309.744
5.02,293.15,2,310.053,310.053
5.06,293.15,2,310.36,310.36
5.1,293.15,2,310.665,310.665
5.14,293.15,2,310.969,310.969
5.18,293.15,2,311.271,311.271
5.22,293.15,2,311.572,311.572
5.26,293.15,2,311.871,311.871
5.3,293.15,2,312.168,312.168
5.34,293.15,2,312.464,312.464
5.38,293.15,2,312.758,312.758
5.42,293.15,2,313.051,313.051
5.46,293.15,2,313.342,313.342
5.5,293.15,2,313.631,313.631
5.54,293.15,2,313.919,313.919
5.58,293.15,2,313.836,313.836
5.62,293.15,2,313.753,313.753
5.66,293.15,2,313.671,313.671
5.7,293.15,2,313.589,313.589
5.74,293.15,2,313.507,313.507
5.78,293.15,2,313.426,313.426
5.82,293.15,2,313.345,313.345
5.86,293.15,2,313.264,313.264
5.9,293.15,2,313.369,313.369
5.94,293.15,2,313.659,313.659
5.98,293.15,2,313.947,313.947
6.02,293.15,2,314.233,314.233
6.06,293.15,2,314.518,314.518
6.1,293.15,2,314.801,314.801
6.14,293.15,2,315.082,315.082
6.18,293.15,2,315.363,315.363
6.22,293.15,2,315.641,315.641
6.26,293.15,2,315.919,315.919
6.3,293.15,2,316.194,316.194
6.34,293.15,2,316.469,316.469
6.38,293.15,2,316.742,316.742
6.42,293.15,2,317.013,317.013
6.46,293.15,2,317.283,317.283
6.5,293.15,2,317.551,317.551
6.54,293.15,2,317.819,317.819
6.58,293.15,2,318.084,318.084
6.62,293.15,2,318.349,318.349
6.66,293.15,2,318.611,318.611
6.7,293.15,2,318.51,318.51
6.74,293.15,2,318.408,318.408
6.78,293.15,2,318.307,318.307
6.82,293.15,2,318.207,318.207
6.86,293.15,2,318.107,318.107
6.9,293.15,2,318.007,318.007
6.94,293.15,2,317.908,317.908
6.98,293.15,2,317.809,317.809
7.02,293.15,2,318.075,318.075
7.06,293.15,2,318.339,318.339
7.1,293.15,2,318.602,318.602
7.14,293.15,2,318.863,318.863
7.18,293.15,2,319.124,319.124
7.22,293.15,2,319.382,319.382
7.26,293.15,2,319.64,319.64
7.3,293.15,2,319.896,319.896
7.34,293.15,2,320.15,320.15
7.38,293.15,2,320.404,320.404
7.42,293.15,2,320.656,320.656
7.46,293.15,2,320.907,320.907
7.5,293.15,2,321.156,321.156
7.54,293.15,2,321.404,321.404
7.58,293.15,2,321.651,321.651
7.62,293.15,2,321.896,321.896
7.66,293.15,2,322.14,322.14
7.7,293.15,2,322.383,322.383
7.74,293.15,2,322.625,322.625
7.78,293.15,2,322.865,322.865
7.82,293.15,2,323.104,323.104
7.86,293.15,2,323.342,323.342
7.9,293.15,2,323.579,323.579
7.94,293.15,2,323.814,323.814
7.98,293.15,2,324.048,324.048
8.02,293.15,2,324.103,324.103
8.06,293.15,2,323.979,323.979
8.1,293.15,2,323.856,323.856
8.14,293.15,2,323.733,323.733
8.18,293.15,2,323.611,323.611
8.22,293.15,2,323.489,323.489
8.26,293.15,2,323.368,323.368
8.3,293.15,2,323.247,323.247
8.34,293.15,2,323.127,323.127
8.38,293.15,2,323.007,323.007
8.42,293.15,2,322.888,322.888
8.46,293.15,2,322.769,322.769
8.5,293.15,2,322.651,322.651
8.54,293.15,2,322.533,322.533
8.58,293.15,2,322.415,322.415
8.62,293.15,2,322.298,322.298
8.66,293.15,2,322.182,322.182
8.7,293.15,2,322.245,322.245
8.74,293.15,2,322.488,322.488
8.78,293.15,2,322.729,322.729
8.82,293.15,2,322.969,322.969
8.86,293.15,2,323.207,323.207
8.9,293.15,2,323.444,323.444
8.94,293.15,2,323.681,323.681
8.98,293.15,2,323.915,323.915
9.02,293.15,2,324.149,324.149
9.06,293.15,2,324.203,324.203
9.1,293.15,2,324.079,324.079
9.14,293.15,2,323.955,323.955
9.18,293.15,2,323.832,323.832
9.22,293.15,2,323.71,323.71
9.26,293.15,2,323.587,323.587
9.3,293.15,2,323.466,323.466
9.34,293.15,2,323.345,323.345
9.38,293.15,2,323.224,323.224
9.42,293.15,2,323.104,323.104
9.46,293.15,2,322.984,322.984
9.5,293.15,2,322.865,322.865
9.54,293.15,2,322.746,322.746
9.58,293.15,2,322.628,322.628
9.62,293.15,2,322.51,322.51
9.66,293.15,2,322.393,322.393
9.7,293.15,2,322.276,322.276
9.74,293.15,2,322.16,322.16
9.78,293.15,2,322.223,322.223
9.82,293.15,2,322.466,322.466
9.86,293.15,2,322.707,322.707
9.9,293.15,2,322.947,322.947
9.94,293.15,2,323.185,323.185
9.98,293.15,2,323.423,323.423
10,293.15,2,323.541,323.541
10,293.15,2,323.541,323.541
