"Time","y_2","y_1","y_0","counter"
1.36,0.229411,1.20224,0.21369,136
1.37,0.220305,1.1871,0.204607,137
1.38,0.220305,1.1871,0.195442,138
1.39,0.220305,1.17149,0.1862,139
1.4,0.220305,1.17149,0.176882,140
1.41,0.21896,1.15542,0.167494,141
1.42,0.21896,1.15542,0.158039,142
1.43,0.21896,1.13888,0.148521,143
1.44,0.21896,1.13888,0.138943,144
1.45,0.225124,1.12188,0.12931,145
1.46,0.225124,1.12188,0.119625,146
1.47,0.225124,1.10444,0.109892,147
1.48,0.225124,1.10444,0.100115,148
1.49,0.238452,1.08655,0.0902981,149
1.5,0.238452,1.08655,0.0804452,150
1.51,0.238452,1.06823,0.07056,151
1.52,0.238452,1.06823,0.0606466,152
1.53,0.258517,1.04948,0.050709,153
1.54,0.258517,1.04948,0.0407511,154
1.55,0.258517,1.03032,0.0307769,155
1.56,0.258517,1.03032,0.0207903,156
1.57,0.284806,1.01074,0.0107955,157
1.58,0.284806,1.01074,0.000796326,158
1.59,0.284806,0.990754,-0.00920315,159
1.6,0.284806,0.990754,-0.019199,160
1.61,0.31673,0.970374,-0.0291871,161
1.62,0.31673,0.970374,-0.0391635,162
1.63,0.31673,0.949606,-0.0491243,163
1.64,0.31673,0.949606,-0.0590654,164
1.65,0.353634,0.928458,-0.0689829,165
1.66,0.353634,0.928458,-0.0788728,166
1.67,0.353634,0.906939,-0.0887312,167
1.68,0.353634,0.906939,-0.0985541,168
1.69,0.394796,0.885056,-0.108338,169
1.7,0.394796,0.885056,-0.118078,170
1.71,0.394796,0.86282,-0.127771,171
1.72,0.394796,0.86282,-0.137412,172
1.73,0.43944,0.840239,-0.146999,173
1.74,0.43944,0.840239,-0.156527,174
1.75,0.43944,0.817322,-0.165993,175
1.76,0.43944,0.817322,-0.175392,176
1.77,0.486745,0.794077,-0.18472,177
1.78,0.486745,0.794077,-0.193975,178
1.79,0.486745,0.770516,-0.203153,179
1.8,0.486745,0.770516,-0.212249,180
1.81,0.53585,0.746646,-0.22126,181
1.82,0.53585,0.746646,-0.230183,182
1.83,0.53585,0.722477,-0.239014,183
1.84,0.53585,0.722477,-0.247749,184
1.85,0.585867,0.698019,-0.256385,185
1.86,0.585867,0.698019,-0.264918,186
1.87,0.585867,0.673282,-0.273346,187
1.88,0.585867,0.673282,-0.281664,188
1.89,0.635887,0.648276,-0.289869,189
1.9,0.635887,0.648276,-0.297959,190
1.91,0.635887,0.623011,-0.305929,191
1.92,0.635887,0.623011,-0.313777,192
1.93,0.684995,0.597496,-0.321499,193
1.94,0.684995,0.597496,-0.329093,194
1.95,0.684995,0.571742,-0.336555,195
1.96,0.684995,0.571742,-0.343883,196
1.97,0.732272,0.54576,-0.351073,197
1.98,0.732272,0.54576,-0.358123,198
1.99,0.732272,0.519559,-0.365029,199
2,0.732272,0.519559,-0.37179,200
2.01,0.776813,0.493151,-0.378401,201
2.02,0.776813,0.493151,-0.384862,202
2.03,0.776813,0.466545,-0.391168,203
2.04,0.776813,0.466545,-0.397318,204
2.05,0.81773,0.439752,-0.403309,205
2.06,0.81773,0.439752,-0.409139,206
2.07,0.81773,0.412784,-0.414805,207
2.08,0.81773,0.412784,-0.420305,208
2.09,0.854168,0.385651,-0.425637,209
2.1,0.854168,0.385651,-0.430798,210
2.11,0.854168,0.358363,-0.435788,211
2.12,0.854168,0.358363,-0.440603,212
2.13,0.885307,0.330932,-0.445242,213
2.14,0.885307,0.330932,-0.449703,214
2.15,0.885307,0.303369,-0.453984,215
2.16,0.885307,0.303369,-0.458083,216
2.17,0.910377,0.275684,-0.461999,217
2.18,0.910377,0.275684,-0.46573,218
2.19,0.910377,0.247889,-0.469275,219
2.2,0.910377,0.247889,-0.472633,220
2.21,0.928665,0.219995,-0.475801,221
2.22,0.928665,0.219995,-0.478779,222
2.23,0.928665,0.192013,-0.481565,223
2.24,0.928665,0.192013,-0.484159,224
2.25,0.93952,0.163954,-0.486559,225
2.26,0.93952,0.163954,-0.488765,226
2.27,0.93952,0.13583,-0.490775,227
2.28,0.93952,0.13583,-0.492589,228
2.29,0.942364,0.107651,-0.494206,229
2.3,0.942364,0.107651,-0.495625,230
2.31,0.942364,0.0794292,-0.496846,231
2.32,0.942364,0.0794292,-0.497868,232
2.33,0.936695,0.0511756,-0.498691,233
2.34,0.936695,0.0511756,-0.499314,234
2.35,0.936695,0.0229015,-0.499738,235
2.36,0.936695,0.0229015,-0.499962,236
2.37,0.922097,-0.00538179,-0.499986,237
2.38,0.922097,-0.00538179,-0.499809,238
2.39,0.922097,-0.0336629,-0.499433,239
2.4,0.922097,-0.0336629,-0.498858,240
2.41,0.89824,-0.0619305,-0.498082,241
2.42,0.89824,-0.0619305,-0.497108,242
2.43,0.89824,-0.0901734,-0.495934,243
2.44,0.89824,-0.0901734,-0.494563,244
2.45,0.864888,-0.11838,-0.492993,245
2.46,0.864888,-0.11838,-0.491226,246
2.47,0.864888,-0.14654,-0.489263,247
2.48,0.864888,-0.14654,-0.487104,248
2.49,0.821902,-0.17464,-0.48475,249
2.5,0.821902,-0.17464,-0.482203,250
2.51,0.821902,-0.202671,-0.479462,251
2.52,0.821902,-0.202671,-0.47653,252
2.53,0.769237,-0.230621,-0.473407,253
2.54,0.769237,-0.230621,-0.470095,254
2.55,0.769237,-0.258479,-0.466594,255
2.56,0.769237,-0.258479,-0.462907,256
2.57,0.706952,-0.286233,-0.459035,257
2.58,0.706952,-0.286233,-0.45498,258
2.59,0.706952,-0.313873,-0.450742,259
2.6,0.706952,-0.313873,-0.446324,260
2.61,0.6352,-0.341387,-0.441727,261
2.62,0.6352,-0.341387,-0.436954,262
2.63,0.6352,-0.368765,-0.432006,263
2.64,0.6352,-0.368765,-0.426885,264
2.65,0.554237,-0.395995,-0.421594,265
2.66,0.554237,-0.395995,-0.416134,266
2.67,0.554237,-0.423067,-0.410507,267
2.68,0.554237,-0.423067,-0.404716,268
2.69,0.464413,-0.44997,-0.398764,269
2.7,0.464413,-0.44997,-0.392651,270
2.71,0.464413,-0.476692,-0.386382,271
2.72,0.464413,-0.476692,-0.379958,272
2.73,0.366173,-0.503224,-0.373383,273
2.74,0.366173,-0.503224,-0.366658,274
2.75,0.366173,-0.529555,-0.359786,275
2.76,0.366173,-0.529555,-0.35277,276
2.77,0.260051,-0.555674,-0.345613,277
2.78,0.260051,-0.555674,-0.338318,278
2.79,0.260051,-0.58157,-0.330888,279
2.8,0.260051,-0.58157,-0.323325,280
2.81,0.146668,-0.607234,-0.315633,281
2.82,0.146668,-0.607234,-0.307815,282
2.83,0.146668,-0.632655,-0.299874,283
2.84,0.146668,-0.632655,-0.291812,284
2.85,0.0267234,-0.657823,-0.283634,285
2.86,0.0267234,-0.657823,-0.275343,286
2.87,0.0267234,-0.682728,-0.266941,287
2.88,0.0267234,-0.682728,-0.258433,288
2.89,-0.0990086,-0.70736,-0.249821,289
2.9,-0.0990086,-0.70736,-0.241109,290
2.91,-0.0990086,-0.731709,-0.232301,291
2.92,-0.0990086,-0.731709,-0.2234,292
2.93,-0.229688,-0.755765,-0.21441,293
2.94,-0.229688,-0.755765,-0.205333,294
2.95,-0.229688,-0.779519,-0.196175,295
2.96,-0.229688,-0.779519,-0.186938,296
2.97,-0.364414,-0.802961,-0.177627,297
2.98,-0.364414,-0.802961,-0.168244,298
2.99,-0.364414,-0.826082,-0.158794,299
3,-0.364414,-0.826082,-0.149281,300
3.01,-0.502237,-0.848872,-0.139708,301
3.02,-0.502237,-0.848872,-0.130079,302
3.03,-0.502237,-0.871323,-0.120398,303
3.04,-0.502237,-0.871323,-0.110669,304
3.05,-0.642166,-0.893426,-0.100895,305
3.06,-0.642166,-0.893426,-0.0910813,306
3.07,-0.642166,-0.915171,-0.081231,307
3.08,-0.642166,-0.915171,-0.0713483,308
3.09,-0.783176,-0.93655,-0.061437,309
3.1,-0.783176,-0.93655,-0.0515011,310
3.11,-0.783176,-0.957554,-0.0415447,311
3.12,-0.783176,-0.957554,-0.0315716,312
3.13,-0.92422,-0.978176,-0.0215859,313
3.14,-0.92422,-0.978176,-0.0115916,314
3.15,-0.92422,-0.998406,-0.00159265,315
3.16,-0.92422,-0.998406,0.00840695,316
3.17,-1.06424,-1.01824,0.0184032,317
3.18,-1.06424,-1.01824,0.0283921,318
3.19,-1.06424,-1.03766,0.0383696,319
3.2,-1.06424,-1.03766,0.0483318,320
3.21,-1.20217,-1.05667,0.0582746,321
3.22,-1.20217,-1.05667,0.0681941,322
3.23,-1.20217,-1.07525,0.0780864,323
3.24,-1.20217,-1.07525,0.0879474,324
3.25,-1.33695,-1.09341,0.0977733,325
3.26,-1.33695,-1.09341,0.10756,326
3.27,-1.33695,-1.11113,0.117304,327
3.28,-1.33695,-1.11113,0.127001,328
3.29,-1.46756,-1.1284,0.136646,329
3.3,-1.46756,-1.1284,0.146238,330
3.31,-1.46756,-1.14523,0.155771,331
3.32,-1.46756,-1.14523,0.165241,332
3.33,-1.59297,-1.16159,0.174646,333
3.34,-1.59297,-1.16159,0.18398,334
3.35,-1.59297,-1.17749,0.193241,335
3.36,-1.59297,-1.17749,0.202425,336
3.37,-1.71221,-1.19292,0.211528,337
3.38,-1.71221,-1.19292,0.220546,338
3.39,-1.71221,-1.20787,0.229476,339
3.4,-1.71221,-1.20787,0.238314,340
3.41,-1.82435,-1.22234,0.247057,341
3.42,-1.82435,-1.22234,0.255701,342
3.43,-1.82435,-1.23632,0.264242,343
3.44,-1.82435,-1.23632,0.272678,344
3.45,-1.92852,-1.2498,0.281005,345
3.46,-1.92852,-1.2498,0.28922,346
3.47,-1.92852,-1.26279,0.297319,347
3.48,-1.92852,-1.26279,0.305299,348
3.49,-2.02392,-1.27527,0.313157,349
3.5,-2.02392,-1.27527,0.320889,350
3.51,-2.02392,-1.28724,0.328493,351
3.52,-2.02392,-1.28724,0.335966,352
3.53,-2.10979,-1.2987,0.343305,353
3.54,-2.10979,-1.2987,0.350506,354
3.55,-2.10979,-1.30963,0.357567,355
3.56,-2.10979,-1.30963,0.364485,356
3.57,-2.18548,-1.32004,0.371257,357
3.58,-2.18548,-1.32004,0.37788,358
3.59,-2.18548,-1.32993,0.384353,359
3.6,-2.18548,-1.32993,0.390671,360
3.61,-2.25041,-1.33928,0.396834,361
3.62,-2.25041,-1.33928,0.402838,362
3.63,-2.25041,-1.3481,0.40868,363
3.64,-2.25041,-1.3481,0.414359,364
3.65,-2.30409,-1.35637,0.419873,365
3.66,-2.30409,-1.35637,0.425218,366
3.67,-2.30409,-1.36411,0.430394,367
3.68,-2.30409,-1.36411,0.435397,368
3.69,-2.34614,-1.3713,0.440226,369
3.7,-2.34614,-1.3713,0.444879,370
3.71,-2.34614,-1.37794,0.449354,371
3.72,-2.34614,-1.37794,0.453649,372
3.73,-2.37625,-1.38403,0.457763,373
3.74,-2.37625,-1.38403,0.461694,374
3.75,-2.37625,-1.38956,0.46544,375
3.76,-2.37625,-1.38956,0.469,376
3.77,-2.39423,-1.39454,0.472372,377
3.78,-2.39423,-1.39454,0.475556,378
3.79,-2.39423,-1.39896,0.478549,379
3.8,-2.39423,-1.39896,0.481351,380
3.81,-2.4,-1.40283,0.48396,381
3.82,-2.4,-1.40283,0.486375,382
3.83,-2.4,-1.40613,0.488597,383
3.84,-2.4,-1.40613,0.490622,384
3.85,-2.39355,-1.40887,0.492452,385
3.86,-2.39355,-1.40887,0.494084,386
3.87,-2.39355,-1.41104,0.495519,387
3.88,-2.39355,-1.41104,0.496756,388
3.89,-2.37502,-1.41265,0.497793,389
3.9,-2.37502,-1.41265,0.498632,390
3.91,-2.37502,-1.4137,0.499272,391
3.92,-2.37502,-1.4137,0.499711,392
3.93,-2.34461,-1.41418,0.499951,393
3.94,-2.34461,-1.41418,0.499991,394
3.95,-2.34461,-1.41409,0.499831,395
3.96,-2.34461,-1.41409,0.499471,396
3.97,-2.30263,-1.41344,0.498911,397
3.98,-2.30263,-1.41344,0.498151,398
3.99,-2.30263,-1.41223,0.497193,399
4,-2.30263,-1.41223,0.496035,400
4.01,-2.24952,-1.41045,0.494679,401
4.02,-2.24952,-1.41045,0.493125,402
4.03,-2.24952,-1.4081,0.491374,403
4.04,-2.24952,-1.4081,0.489427,404
4.05,-2.18576,-1.40519,0.487283,405
4.06,-2.18576,-1.40519,0.484945,406
4.07,-2.18576,-1.40172,0.482413,407
4.08,-2.18576,-1.40172,0.479687,408
4.09,-2.11196,-1.39769,0.47677,409
4.1,-2.11196,-1.39769,0.473663,410
4.11,-2.11196,-1.3931,0.470365,411
4.12,-2.11196,-1.3931,0.46688,412
4.13,-2.02878,-1.38795,0.463208,413
4.14,-2.02878,-1.38795,0.45935,414
4.15,-2.02878,-1.38225,0.455309,415
4.16,-2.02878,-1.38225,0.451086,416
4.17,-1.93698,-1.376,0.446682,417
4.18,-1.93698,-1.376,0.4421,418
4.19,-1.93698,-1.36919,0.437341,419
4.2,-1.93698,-1.36919,0.432407,420
4.21,-1.83737,-1.36184,0.427299,421
4.22,-1.83737,-1.36184,0.422021,422
4.23,-1.83737,-1.35394,0.416575,423
4.24,-1.83737,-1.35394,0.410961,424
4.25,-1.73084,-1.3455,0.405183,425
4.26,-1.73084,-1.3455,0.399244,426
4.27,-1.73084,-1.33652,0.393144,427
4.28,-1.73084,-1.33652,0.386887,428
4.29,-1.6183,-1.32701,0.380476,429
4.3,-1.6183,-1.32701,0.373912,430
4.31,-1.6183,-1.31697,0.367199,431
4.32,-1.6183,-1.31697,0.360338,432
4.33,-1.50072,-1.3064,0.353334,433
4.34,-1.50072,-1.3064,0.346188,434
4.35,-1.50072,-1.2953,0.338904,435
4.36,-1.50072,-1.2953,0.331485,436
4.37,-1.37912,-1.28369,0.323932,437
4.38,-1.37912,-1.28369,0.316251,438
4.39,-1.37912,-1.27157,0.308442,439
4.4,-1.37912,-1.27157,0.30051,440
4.41,-1.25451,-1.25893,0.292459,441
4.42,-1.25451,-1.25893,0.28429,442
4.43,-1.25451,-1.2458,0.276007,443
4.44,-1.25451,-1.2458,0.267614,444
4.45,-1.12793,-1.23216,0.259114,445
4.46,-1.12793,-1.23216,0.25051,446
4.47,-1.12793,-1.21804,0.241807,447
4.48,-1.12793,-1.21804,0.233006,448
4.49,-1.00042,-1.20342,0.224112,449
4.5,-1.00042,-1.20342,0.215129,450
4.51,-1.00042,-1.18833,0.206059,451
4.52,-1.00042,-1.18833,0.196907,452
4.53,-0.873009,-1.17275,0.187677,453
4.54,-0.873009,-1.17275,0.178371,454
4.55,-0.873009,-1.15671,0.168994,455
4.56,-0.873009,-1.15671,0.159549,456
4.57,-0.74672,-1.14021,0.150041,457
4.58,-0.74672,-1.14021,0.140472,458
4.59,-0.74672,-1.12325,0.130847,459
4.6,-0.74672,-1.12325,0.12117,460
4.61,-0.622539,-1.10584,0.111445,461
4.62,-0.622539,-1.10584,0.101675,462
4.63,-0.622539,-1.08799,0.0918641,463
4.64,-0.622539,-1.08799,0.0820167,464
4.65,-0.501417,-1.06971,0.0721364,465
4.66,-0.501417,-1.06971,0.0622272,466
4.67,-0.501417,-1.05099,0.0522932,467
4.68,-0.501417,-1.05099,0.0423382,468
4.69,-0.384263,-1.03186,0.0323663,469
4.7,-0.384263,-1.03186,0.0223815,470
4.71,-0.384263,-1.01231,0.0123877,471
4.72,-0.384263,-1.01231,0.00238897,472
4.73,-0.271928,-0.99236,-0.00761073,473
4.74,-0.271928,-0.99236,-0.0176074,474
4.75,-0.271928,-0.972011,-0.027597,475
4.76,-0.271928,-0.972011,-0.0375756,476
4.77,-0.165203,-0.951274,-0.0475391,477
4.78,-0.165203,-0.951274,-0.0574836,478
4.79,-0.165203,-0.930156,-0.0674052,479
4.8,-0.165203,-0.930156,-0.0772997,480
4.81,-0.0648117,-0.908666,-0.0871634,481
4.82,-0.0648117,-0.908666,-0.0969922,482
4.83,-0.0648117,-0.886812,-0.106782,483
4.84,-0.0648117,-0.886812,-0.116529,484
4.85,0.0286023,-0.864604,-0.12623,485
4.86,0.0286023,-0.864604,-0.13588,486
4.87,0.0286023,-0.84205,-0.145476,487
4.88,0.0286023,-0.84205,-0.155014,488
4.89,0.114475,-0.819159,-0.164489,489
4.9,0.114475,-0.819159,-0.173899,490
4.91,0.114475,-0.79594,-0.18324,491
4.92,0.114475,-0.79594,-0.192507,492
4.93,0.192329,-0.772403,-0.201697,493
4.94,0.192329,-0.772403,-0.210806,494
4.95,0.192329,-0.748557,-0.219831,495
4.96,0.192329,-0.748557,-0.228768,496
4.97,0.26178,-0.724412,-0.237614,497
4.98,0.26178,-0.724412,-0.246364,498
4.99,0.26178,-0.699977,-0.255016,499
5,0.26178,-0.699977,-0.263566,500
5.01,0.322536,-0.675262,-0.272011,501
5.02,0.322536,-0.675262,-0.280346,502
5.03,0.322536,-0.650277,-0.28857,503
5.04,0.322536,-0.650277,-0.296678,504
5.05,0.374403,-0.625032,-0.304668,505
5.06,0.374403,-0.625032,-0.312535,506
5.07,0.374403,-0.599537,-0.320278,507
5.08,0.374403,-0.599537,-0.327893,508
5.09,0.417283,-0.573801,-0.335376,509
5.1,0.417283,-0.573801,-0.342725,510
5.11,0.417283,-0.547837,-0.349937,511
5.12,0.417283,-0.547837,-0.35701,512
5.13,0.451179,-0.521653,-0.363939,513
5.14,0.451179,-0.521653,-0.370723,514
5.15,0.451179,-0.495261,-0.377358,515
5.16,0.451179,-0.495261,-0.383843,516
5.17,0.47619,-0.468671,-0.390174,517
5.18,0.47619,-0.468671,-0.396349,518
5.19,0.47619,-0.441893,-0.402365,519
5.2,0.47619,-0.441893,-0.408221,520
5.21,0.492509,-0.414938,-0.413913,521
5.22,0.492509,-0.414938,-0.41944,522
5.23,0.492509,-0.387817,-0.424799,523
5.24,0.492509,-0.387817,-0.429988,524
5.25,0.500425,-0.360542,-0.435005,525
5.26,0.500425,-0.360542,-0.439848,526
5.27,0.500425,-0.333122,-0.444515,527
5.28,0.500425,-0.333122,-0.449004,528
5.29,0.500315,-0.305569,-0.453314,529
5.3,0.500315,-0.305569,-0.457442,530
5.31,0.500315,-0.277893,-0.461388,531
5.32,0.500315,-0.277893,-0.465149,532
5.33,0.492643,-0.250107,-0.468723,533
5.34,0.492643,-0.250107,-0.472111,534
5.35,0.492643,-0.22222,-0.475309,535
5.36,0.492643,-0.22222,-0.478318,536
5.37,0.477949,-0.194244,-0.481135,537
5.38,0.477949,-0.194244,-0.483759,538
5.39,0.477949,-0.166191,-0.48619,539
5.4,0.477949,-0.166191,-0.488427,540
5.41,0.456849,-0.138072,-0.490468,541
5.42,0.456849,-0.138072,-0.492313,542
5.43,0.456849,-0.109897,-0.493961,543
5.44,0.456849,-0.109897,-0.495412,544
5.45,0.430026,-0.0816779,-0.496664,545
5.46,0.430026,-0.0816779,-0.497718,546
5.47,0.430026,-0.0534264,-0.498573,547
5.48,0.430026,-0.0534264,-0.499228,548
5.49,0.398221,-0.0251535,-0.499684,549
5.5,0.398221,-0.0251535,-0.499939,550
5.51,0.398221,0.00312945,-0.499995,551
5.52,0.398221,0.00312945,-0.499851,552
5.53,0.362226,0.0314111,-0.499507,553
5.54,0.362226,0.0314111,-0.498963,554
5.55,0.362226,0.0596803,-0.498219,555
5.56,0.362226,0.0596803,-0.497276,556
5.57,0.322875,0.0879255,-0.496135,557
5.58,0.322875,0.0879255,-0.494794,558
5.59,0.322875,0.116136,-0.493256,559
5.6,0.322875,0.116136,-0.491521,560
5.61,0.281036,0.144299,-0.489589,561
5.62,0.281036,0.144299,-0.487461,562
5.63,0.281036,0.172405,-0.485138,563
5.64,0.281036,0.172405,-0.482621,564
5.65,0.2376,0.200442,-0.479911,565
5.66,0.2376,0.200442,-0.47701,566
5.67,0.2376,0.228399,-0.473917,567
5.68,0.2376,0.228399,-0.470635,568
5.69,0.193473,0.256264,-0.467164,569
5.7,0.193473,0.256264,-0.463507,570
5.71,0.193473,0.284027,-0.459664,571
5.72,0.193473,0.284027,-0.455638,572
5.73,0.149562,0.311677,-0.451429,573
5.74,0.149562,0.311677,-0.447039,574
5.75,0.149562,0.339201,-0.442471,575
5.76,0.149562,0.339201,-0.437726,576
5.77,0.106773,0.36659,-0.432806,577
5.78,0.106773,0.36659,-0.427712,578
5.79,0.106773,0.393833,-0.422448,579
5.8,0.106773,0.393833,-0.417015,580
5.81,0.0659931,0.420917,-0.411414,581
5.82,0.0659931,0.420917,-0.405649,582
5.83,0.0659931,0.447834,-0.399722,583
5.84,0.0659931,0.447834,-0.393636,584
5.85,0.0280862,0.474571,-0.387391,585
5.86,0.0280862,0.474571,-0.380992,586
5.87,0.0280862,0.501119,-0.37444,587
5.88,0.0280862,0.501119,-0.367739,588
5.89,-0.0061187,0.527466,-0.36089,589
5.9,-0.0061187,0.527466,-0.353897,590
5.91,-0.0061187,0.553602,-0.346763,591
5.92,-0.0061187,0.553602,-0.339489,592
5.93,-0.0358361,0.579516,-0.33208,593
5.94,-0.0358361,0.579516,-0.324539,594
5.95,-0.0358361,0.605199,-0.316867,595
5.96,-0.0358361,0.605199,-0.309069,596
5.97,-0.0603321,0.63064,-0.301147,597
5.98,-0.0603321,0.63064,-0.293104,598
5.99,-0.0603321,0.655829,-0.284944,599
6,-0.0603321,0.655829,-0.276671,600
6.01,-0.0789331,0.680755,-0.268286,601
6.02,-0.0789331,0.680755,-0.259795,602
6.03,-0.0789331,0.705409,-0.251199,603
6.04,-0.0789331,0.705409,-0.242503,604
6.05,-0.0910326,0.72978,-0.23371,605
6.06,-0.0910326,0.72978,-0.224824,606
6.07,-0.0910326,0.75386,-0.215847,607
6.08,-0.0910326,0.75386,-0.206785,608
6.09,-0.0960983,0.777639,-0.197639,609
6.1,-0.0960983,0.777639,-0.188415,610
6.11,-0.0960983,0.801106,-0.179115,611
6.12,-0.0960983,0.801106,-0.169743,612
6.13,-0.093678,0.824253,-0.160304,613
6.14,-0.093678,0.824253,-0.1508,614
6.15,-0.093678,0.84707,-0.141236,615
6.16,-0.093678,0.84707,-0.131616,616
6.17,-0.0834046,0.869548,-0.121943,617
6.18,-0.0834046,0.869548,-0.112221,618
