time,heatCapacitor_T,switch_Controll
0.00000,293.15000,0.00000
0.02000,293.34975,0.00000
0.04000,293.54894,0.00000
0.06000,293.74758,0.00000
0.08000,293.94566,0.00000
0.10000,294.14320,0.00000
0.12000,294.34019,0.00000
0.14000,294.53663,0.00000
0.16000,294.73253,0.00000
0.18000,294.92788,0.00000
0.20000,295.12269,0.00000
0.22000,295.31697,0.00000
0.24000,295.51071,0.00000
0.26000,295.70391,0.00000
0.28000,295.89657,0.00000
0.30000,296.08870,0.00000
0.32000,296.28031,0.00000
0.34000,296.47138,0.00000
0.36000,296.66193,0.00000
0.38000,296.85195,0.00000
0.40000,297.04144,0.00000
0.42000,297.23042,0.00000
0.44000,297.41887,0.00000
0.46000,297.60680,0.00000
0.48000,297.79422,0.00000
0.50000,297.98112,0.00000
0.52000,298.16750,0.00000
0.54000,298.35337,0.00000
0.56000,298.53874,0.00000
0.58000,298.72359,0.00000
0.60000,298.90793,0.00000
0.62000,299.09177,0.00000
0.64000,299.15085,1.00000
0.66000,299.13886,1.00000
0.68000,299.12689,1.00000
0.70000,299.11495,1.00000
0.72000,299.10303,1.00000
0.74000,299.09114,1.00000
0.76000,299.07926,1.00000
0.78000,299.06742,1.00000
0.80000,299.05559,1.00000
0.82000,299.04379,1.00000
0.84000,299.03201,1.00000
0.86000,299.02026,1.00000
0.88000,299.00853,1.00000
0.90000,298.99683,1.00000
0.92000,298.98514,1.00000
0.94000,298.97348,1.00000
0.96000,298.96185,1.00000
0.98000,298.95023,1.00000
1.00000,298.93864,1.00000
1.02000,298.92708,1.00000
1.04000,298.91553,1.00000
1.06000,298.90401,1.00000
1.08000,298.89251,1.00000
1.10000,298.88104,1.00000
1.12000,298.86959,1.00000
1.14000,298.85816,1.00000
1.16000,298.84675,1.00000
1.18000,298.83537,1.00000
1.20000,298.82401,1.00000
1.22000,298.81267,1.00000
1.24000,298.80136,1.00000
1.26000,298.79006,1.00000
1.28000,298.77879,1.00000
1.30000,298.76755,1.00000
1.32000,298.75632,1.00000
1.34000,298.74512,1.00000
1.36000,298.73394,1.00000
1.38000,298.72278,1.00000
1.40000,298.71165,1.00000
1.42000,298.70053,1.00000
1.44000,298.68944,1.00000
1.46000,298.67837,1.00000
1.48000,298.66733,1.00000
1.50000,298.65630,1.00000
1.52000,298.64530,1.00000
1.54000,298.63432,1.00000
1.56000,298.62336,1.00000
1.58000,298.61242,1.00000
1.60000,298.60151,1.00000
1.62000,298.59062,1.00000
1.64000,298.57974,1.00000
1.66000,298.56890,1.00000
1.68000,298.55807,1.00000
1.70000,298.54726,1.00000
1.72000,298.53648,1.00000
1.74000,298.52571,1.00000
1.76000,298.51497,1.00000
1.78000,298.50425,1.00000
1.80000,298.49355,1.00000
1.82000,298.48287,1.00000
1.84000,298.47222,1.00000
1.86000,298.46158,1.00000
1.88000,298.45097,1.00000
1.90000,298.44038,1.00000
1.92000,298.42981,1.00000
1.94000,298.41926,1.00000
1.96000,298.40873,1.00000
1.98000,298.39822,1.00000
2.00000,298.38773,1.00000
2.02000,298.37727,1.00000
2.04000,298.36682,1.00000
2.06000,298.35640,1.00000
2.08000,298.34599,1.00000
2.10000,298.33561,1.00000
2.12000,298.32525,1.00000
2.14000,298.31491,1.00000
2.16000,298.30459,1.00000
2.18000,298.29429,1.00000
2.20000,298.28401,1.00000
2.22000,298.27375,1.00000
2.24000,298.26351,1.00000
2.26000,298.25330,1.00000
2.28000,298.38558,0.00000
2.30000,298.57085,0.00000
2.32000,298.75561,0.00000
2.34000,298.93987,0.00000
2.36000,299.12362,0.00000
2.38000,299.30686,0.00000
2.40000,299.48961,0.00000
2.42000,299.67185,0.00000
2.44000,299.85359,0.00000
2.46000,300.03483,0.00000
2.48000,300.21558,0.00000
2.50000,300.39583,0.00000
2.52000,300.57559,0.00000
2.54000,300.75485,0.00000
2.56000,300.93363,0.00000
2.58000,301.11192,0.00000
2.60000,301.28972,0.00000
2.62000,301.46703,0.00000
2.64000,301.64386,0.00000
2.66000,301.82020,0.00000
2.68000,301.97849,1.00000
2.70000,301.96085,1.00000
2.72000,301.94325,1.00000
2.74000,301.92568,1.00000
2.76000,301.90814,1.00000
2.78000,301.89064,1.00000
2.80000,301.87317,1.00000
2.82000,301.85574,1.00000
2.84000,301.83835,1.00000
2.86000,301.82099,1.00000
2.88000,301.80366,1.00000
2.90000,301.78637,1.00000
2.92000,301.76911,1.00000
2.94000,301.75189,1.00000
2.96000,301.73470,1.00000
2.98000,301.71755,1.00000
3.00000,301.70043,1.00000
3.02000,301.68334,1.00000
3.04000,301.66629,1.00000
3.06000,301.64927,1.00000
3.08000,301.64989,0.00000
3.10000,301.82622,0.00000
3.12000,302.00206,0.00000
3.14000,302.17743,0.00000
3.16000,302.35232,0.00000
3.18000,302.52673,0.00000
3.20000,302.70067,0.00000
3.22000,302.87413,0.00000
3.24000,303.04712,0.00000
3.26000,303.21964,0.00000
3.28000,303.39169,0.00000
3.30000,303.56327,0.00000
3.32000,303.73439,0.00000
3.34000,303.90504,0.00000
3.36000,304.07522,0.00000
3.38000,304.24494,0.00000
3.40000,304.41421,0.00000
3.42000,304.58301,0.00000
3.44000,304.75135,0.00000
3.46000,304.91924,0.00000
3.48000,305.08667,0.00000
3.50000,305.25364,0.00000
3.52000,305.42017,0.00000
3.54000,305.55157,1.00000
3.56000,305.52679,1.00000
3.58000,305.50206,1.00000
3.60000,305.47737,1.00000
3.62000,305.45274,1.00000
3.64000,305.42816,1.00000
3.66000,305.40363,1.00000
3.68000,305.37914,1.00000
3.70000,305.35470,1.00000
3.72000,305.33032,1.00000
3.74000,305.30598,1.00000
3.76000,305.28169,1.00000
3.78000,305.25745,1.00000
3.80000,305.23325,1.00000
3.82000,305.20911,1.00000
3.84000,305.18501,1.00000
3.86000,305.16097,1.00000
3.88000,305.13697,1.00000
3.90000,305.11301,1.00000
3.92000,305.19325,0.00000
3.94000,305.35994,0.00000
3.96000,305.52618,0.00000
3.98000,305.69196,0.00000
4.00000,305.85730,0.00000
4.02000,306.02219,0.00000
4.04000,306.18663,0.00000
4.06000,306.35062,0.00000
4.08000,306.51418,0.00000
4.10000,306.67729,0.00000
4.12000,306.83996,0.00000
