"time","der_p","der_T"
0.001,0,0
0.003,0,0
0.005,0,0
0.007,0,0
0.009,0,0
0.011,0,0
0.013,0,0
0.015,0,0
0.017,0,0
0.019,0,0
0.021,0,0
0.023,0,0
0.025,0,0
0.027,0,0
0.029,0,0
0.031,0,0
0.033,0,0
0.035,0,0
0.037,0,0
0.039,0,0
0.041,0,0
0.043,0,0
0.045,0,0
0.047,0,0
0.049,0,0
0.051,0,0
0.053,0,0
0.055,0,0
0.057,0,0
0.059,0,0
0.061,0,0
0.064,0,0
0.066,0,0
0.068,0,0
0.07,0,0
0.072,0,0
0.074,0,0
0.076,0,0
0.078,0,0
0.08,0,0
0.082,0,0
0.084,0,0
0.086,0,0
0.088,0,0
0.09,0,0
0.092,0,0
0.094,0,0
0.096,0,0
0.098,0,0
0.1,0,0
0.102,0,0
0.104,0,0
0.106,0,0
0.108,0,0
0.11,0,0
0.112,0,0
0.114,0,0
0.116,0,0
0.118,0,0
0.12,0,0
0.122,0,0
0.124,0,0
0.127,0,0
0.129,0,0
0.131,0,0
0.133,0,0
0.135,0,0
0.137,0,0
0.139,0,0
0.141,0,0
0.143,0,0
0.145,0,0
0.147,0,0
0.149,0,0
0.151,0,0
0.153,0,0
0.155,0,0
0.157,0,0
0.159,0,0
0.161,0,0
0.163,0,0
0.165,0,0
0.167,0,0
0.169,0,0
0.171,0,0
0.173,0,0
0.175,0,0
0.177,0,0
0.179,0,0
0.181,0,0
0.183,0,0
0.185,0,0
0.187,0,0
0.189,0,0
0.191,0,0
0.193,0,0
0.195,0,0
0.197,0,0
0.199,0,0
0.201,0,0
0.203,0,0
0.205,0,0
0.207,0,0
0.209,0,0
0.211,0,0
0.213,0,0
0.215,0,0
0.217,0,0
0.219,0,0
0.221,0,0
0.223,0,0
0.225,0,0
0.227,0,0
0.229,0,0
0.231,0,0
0.233,0,0
0.235,0,0
0.237,0,0
0.239,0,0
0.241,0,0
0.243,0,0
0.245,0,0
0.247,0,0
0.249,0,0
0.252,0,0
0.254,0,0
0.256,0,0
0.258,0,0
0.26,0,0
0.262,0,0
0.264,0,0
0.266,0,0
0.268,0,0
0.27,0,0
0.272,0,0
0.274,0,0
0.276,0,0
0.278,0,0
0.28,0,0
0.282,0,0
0.284,0,0
0.286,0,0
0.288,0,0
0.29,0,0
0.292,0,0
0.294,0,0
0.296,0,0
0.298,0,0
0.3,-1.02318e-12,-1.19904e-14
0.302,-8.97463,-0.113762
0.304,-17.2999,-0.225683
0.306,-24.9834,-0.335771
0.308,-32.0325,-0.444037
0.31,-38.4549,-0.550488
0.312,-44.258,-0.655136
0.314,-49.4493,-0.757989
0.316,-54.0365,-0.859057
0.318,-58.0269,-0.958349
0.32,-61.4282,-1.05588
0.322,-64.2477,-1.15164
0.324,-66.4932,-1.24567
0.326,-68.172,-1.33795
0.328,-69.2917,-1.4285
0.33,-69.8599,-1.51734
0.332,-69.8839,-1.60447
0.334,-69.3715,-1.68989
0.336,-68.33,-1.77363
0.338,-66.767,-1.85568
0.34,-64.6901,-1.93606
0.342,-62.1067,-2.01478
0.344,-59.0243,-2.09185
0.346,-55.4505,-2.16727
0.348,-51.3929,-2.24106
0.35,-46.8588,-2.31322
0.352,-41.8559,-2.38377
0.354,-36.3916,-2.45271
0.356,-30.4736,-2.52005
0.358,-24.1092,-2.58581
0.36,-17.306,-2.64999
0.362,-10.0716,-2.7126
0.364,-2.41344,-2.77365
0.366,5.66095,-2.83316
0.368,14.144,-2.89112
0.37,23.0283,-2.94755
0.372,32.3062,-3.00246
0.374,41.9703,-3.05586
0.376,52.013,-3.10776
0.378,62.4269,-3.15816
0.38,73.2043,-3.20708
0.382,84.3377,-3.25452
0.384,95.8198,-3.3005
0.386,107.643,-3.34503
0.388,119.799,-3.38811
0.39,132.282,-3.42975
0.392,145.083,-3.46997
0.394,158.195,-3.50876
0.396,171.61,-3.54615
0.398,185.322,-3.58214
0.4,199.322,-3.61674
0.402,213.602,-3.64996
0.404,228.156,-3.68181
0.406,242.976,-3.7123
0.408,258.054,-3.74143
0.41,273.383,-3.76923
0.412,288.955,-3.79569
0.414,304.763,-3.82082
0.416,320.8,-3.84464
0.418,337.057,-3.86716
0.42,353.527,-3.88838
0.422,370.203,-3.90832
0.424,387.077,-3.92698
0.426,404.142,-3.94437
0.428,421.39,-3.9605
0.43,438.813,-3.97538
0.432,456.405,-3.98903
0.434,474.157,-4.00144
0.436,492.063,-4.01263
0.438,510.113,-4.02262
0.44,528.302,-4.0314
0.442,546.622,-4.03899
0.444,565.064,-4.04539
0.446,583.622,-4.05062
0.448,602.288,-4.05469
0.45,621.055,-4.05761
0.452,639.914,-4.05937
0.454,658.859,-4.06
0.456,677.881,-4.05951
0.458,696.974,-4.0579
0.46,716.13,-4.05518
0.462,735.341,-4.05136
0.464,754.6,-4.04645
0.466,773.9,-4.04046
0.468,793.232,-4.0334
0.47,812.589,-4.02528
0.472,831.964,-4.01611
0.474,851.35,-4.0059
0.476,870.738,-3.99465
0.478,890.121,-3.98238
0.48,909.493,-3.9691
0.482,928.844,-3.95481
0.484,948.168,-3.93952
0.486,967.457,-3.92325
0.488,986.704,-3.906
0.49,1005.9,-3.88779
0.492,1025.04,-3.86861
0.494,1044.11,-3.84849
0.496,1063.12,-3.82743
0.498,1082.04,-3.80544
0.501,1110.26,-3.77073
0.503,1128.94,-3.74645
0.505,1147.53,-3.72128
0.507,1166,-3.69522
0.509,1184.35,-3.66828
0.511,1202.56,-3.64047
0.513,1220.65,-3.61181
0.515,1238.59,-3.58229
0.517,1256.37,-3.55193
0.519,1274,-3.52074
0.521,1291.47,-3.48872
0.523,1308.75,-3.4559
0.525,1325.86,-3.42227
0.527,1342.78,-3.38784
0.529,1359.5,-3.35263
0.531,1376.02,-3.31665
0.533,1392.33,-3.2799
0.535,1408.41,-3.24239
0.537,1424.27,-3.20413
0.539,1439.9,-3.16514
0.541,1455.29,-3.12542
0.543,1470.42,-3.08497
0.545,1485.3,-3.04382
0.547,1499.92,-3.00197
0.549,1514.26,-2.95942
0.551,1528.33,-2.9162
0.553,1542.11,-2.8723
0.555,1555.59,-2.82773
0.557,1568.77,-2.78251
0.559,1581.65,-2.73665
0.561,1594.2,-2.69015
0.563,1606.43,-2.64303
0.565,1618.34,-2.59529
0.567,1629.9,-2.54694
0.569,1641.11,-2.49799
0.571,1651.97,-2.44845
0.573,1662.47,-2.39834
0.575,1672.6,-2.34765
0.577,1682.35,-2.29641
0.579,1691.72,-2.24461
0.581,1700.7,-2.19227
0.583,1709.28,-2.1394
0.585,1717.45,-2.086
0.587,1725.2,-2.03209
0.589,1732.54,-1.97767
0.591,1739.44,-1.92276
0.593,1745.91,-1.86736
0.595,1751.93,-1.81149
0.597,1757.5,-1.75514
0.599,1762.62,-1.69834
0.601,1767.26,-1.64109
0.603,1771.43,-1.5834
0.605,1775.12,-1.52528
0.607,1778.32,-1.46674
0.609,1781.02,-1.40779
0.611,1783.22,-1.34844
0.613,1784.9,-1.28869
0.615,1786.07,-1.22856
0.617,1786.71,-1.16805
0.619,1786.81,-1.10718
0.621,1786.37,-1.04595
0.623,1785.39,-0.984376
0.625,1783.84,-0.922465
0.627,1781.73,-0.860225
0.629,1779.05,-0.797668
0.631,1775.79,-0.7348
0.633,1771.94,-0.671633
0.635,1767.5,-0.608175
0.637,1762.45,-0.544436
0.639,1756.8,-0.480424
0.641,1750.53,-0.41615
0.643,1743.63,-0.351622
0.645,1736.1,-0.28685
0.647,1727.93,-0.221843
0.649,1719.12,-0.15661
0.651,1709.65,-0.0911615
0.653,1699.51,-0.0255056
0.655,1688.71,0.040348
0.657,1677.23,0.10639
0.659,1665.06,0.172611
0.661,1652.21,0.239002
0.663,1638.65,0.305554
0.665,1624.39,0.372257
0.667,1609.41,0.439102
0.669,1593.7,0.506079
0.671,1577.27,0.57318
0.673,1560.1,0.640395
0.675,1542.19,0.707715
0.677,1523.52,0.77513
0.679,1504.09,0.842632
0.681,1483.9,0.91021
0.683,1462.93,0.977856
0.685,1441.18,1.04556
0.687,1418.64,1.11331
0.689,1395.3,1.18111
0.691,1371.15,1.24893
0.693,1346.2,1.31678
0.695,1320.42,1.38463
0.697,1293.82,1.45249
0.699,1266.38,1.52035
0.701,1252.34,1.55424
0.703,1252.34,1.55419
0.705,1252.33,1.55413
0.707,1252.33,1.55408
0.709,1252.33,1.55402
0.711,1252.32,1.55397
0.713,1252.32,1.55391
0.715,1252.32,1.55386
0.717,1252.31,1.5538
0.719,1252.31,1.55375
0.721,1252.31,1.55369
0.723,1252.3,1.55364
0.725,1252.3,1.55358
0.727,1252.3,1.55353
0.729,1252.3,1.55347
0.731,1252.29,1.55342
0.733,1252.29,1.55336
0.735,1252.29,1.55331
0.737,1252.28,1.55325
0.739,1252.28,1.5532
0.741,1252.28,1.55314
0.743,1252.27,1.55309
0.745,1252.27,1.55304
0.747,1252.27,1.55298
0.749,1252.26,1.55293
0.751,1252.26,1.55287
0.753,1252.26,1.55282
0.755,1252.25,1.55276
0.757,1252.25,1.55271
0.759,1252.25,1.55265
0.761,1252.24,1.5526
0.763,1252.24,1.55254
0.765,1252.24,1.55249
0.767,1252.23,1.55243
0.769,1252.23,1.55238
0.771,1252.23,1.55232
0.773,1252.22,1.55227
0.775,1252.22,1.55221
0.777,1252.22,1.55216
0.779,1252.21,1.5521
0.781,1252.21,1.55205
0.783,1252.21,1.55199
0.785,1252.2,1.55194
0.787,1252.2,1.55188
0.789,1252.2,1.55183
0.791,1252.19,1.55178
0.793,1252.19,1.55172
0.795,1252.19,1.55167
0.797,1252.18,1.55161
0.799,1252.18,1.55156
0.801,1252.18,1.5515
0.803,1252.17,1.55145
0.805,1252.17,1.55139
0.807,1252.17,1.55134
0.809,1252.16,1.55128
0.811,1252.16,1.55123
0.813,1252.16,1.55117
0.815,1252.15,1.55112
0.817,1252.15,1.55106
0.819,1252.15,1.55101
0.821,1252.14,1.55095
0.823,1252.14,1.5509
0.825,1252.14,1.55085
0.827,1252.13,1.55079
0.829,1252.13,1.55074
0.831,1252.13,1.55068
0.833,1252.12,1.55063
0.835,1252.12,1.55057
0.837,1252.12,1.55052
0.839,1252.12,1.55046
0.841,1252.11,1.55041
0.843,1252.11,1.55035
0.845,1252.11,1.5503
0.847,1252.1,1.55024
0.849,1252.1,1.55019
0.851,1252.1,1.55013
0.853,1252.09,1.55008
0.855,1252.09,1.55002
0.857,1252.09,1.54997
0.859,1252.08,1.54992
0.861,1252.08,1.54986
0.863,1252.08,1.54981
0.865,1252.07,1.54975
0.867,1252.07,1.5497
0.869,1252.07,1.54964
0.871,1252.06,1.54959
0.873,1252.06,1.54953
0.875,1252.06,1.54948
0.877,1252.05,1.54942
0.879,1252.05,1.54937
0.881,1252.05,1.54931
0.883,1252.04,1.54926
0.885,1252.04,1.54921
0.887,1252.04,1.54915
