time,J1_w,J2_w,J3_w,J4_w
0.0,10.0,0.0,0.0,0.0
0.003,9.97142755897,0.0299999418754,2.79290479632e-15,2.79218908214e-15
0.006,9.9456505046,0.0599994390135,1.40165656859e-15,1.39915461416e-15
0.012,9.9023222739,0.119995647959,3.48332473976e-15,3.47821069406e-15
0.015,9.88462862542,0.149991537545,2.10942374679e-15,2.10298193705e-15
0.021,9.85664328145,0.209976769765,4.13558076673e-15,4.12703743395e-15
0.024,9.84606890328,0.239965260135,3.16413562018e-15,3.15547373029e-15
0.027,9.83755078466,0.269950431266,2.6645352591e-15,2.65566953813e-15
0.03,9.83089862404,0.299931856515,3.60822483003e-15,3.59901064524e-15
0.033,9.82589545883,0.329909090009,2.6645352591e-15,2.65511880691e-15
0.039,9.81999624207,0.389849401666,3.99680288865e-15,3.98740175833e-15
0.042,9.81866057361,0.419811694162,6.05071548421e-15,6.04143533017e-15
0.045,9.81809380346,0.449768211051,4.21884749358e-15,4.20972453005e-15
0.048,9.81797995138,0.479718431301,3.10862446895e-15,3.09970383028e-15
0.054,9.81803749161,0.539598239139,4.21884749358e-15,4.21035231268e-15
0.057,9.81766616214,0.569526960559,3.21964677141e-15,3.21135691117e-15
0.06,9.81667403126,0.599447656144,3.44169137634e-15,3.43358501117e-15
0.063,9.81481675401,0.629359919441,2.33146835171e-15,2.32347458602e-15
0.066,9.81184710419,0.659263325552,2.6645352591e-15,2.65658905277e-15
0.069,9.80753949634,0.689157452611,2.99760216649e-15,2.9896718986e-15
0.075,9.79398730026,0.748916181049,4.21884749358e-15,4.21080045964e-15
0.078,9.78434394574,0.778779930112,4.21884749358e-15,4.2105832515e-15
0.081,9.77251701508,0.808632702294,4.99600361081e-15,4.98737008215e-15
0.084,9.75838599051,0.838474074635,6.55031584529e-15,6.54092273767e-15
0.09,9.72258378189,0.898120914669,6.2172489379e-15,6.20484051157e-15
0.093,9.70071946312,0.927925535533,6.10622663544e-15,6.09196018207e-15
0.096,9.67610098975,0.95771705752,5.21804821574e-15,5.20180866477e-15
0.099,9.64868671384,0.987495057404,4.21884749358e-15,4.20037321892e-15
0.105,9.58542829665,1.04700879994,3.77475828373e-15,3.75018797686e-15
0.108,9.54961554383,1.07674369663,5.10702591328e-15,5.07860861864e-15
0.111,9.51107957976,1.10646338032,4.88498130835e-15,4.85210471849e-15
0.114,9.46989912005,1.13616742893,5.10702591328e-15,5.06905023004e-15
0.117,9.42617420981,1.16585542,4.88498130835e-15,4.84219242479e-15
0.12,9.38003317783,1.19552693184,4.21884749358e-15,4.1717041743e-15
0.123,9.33162288869,1.2251815428,4.88498130835e-15,4.83402450659e-15
0.126,9.28110394357,1.25481883132,4.4408920985e-15,4.38582402446e-15
