"time","Piston_r2","Inertia_w"
0,0.299999925,0
0.005,0.2999999053,0.0490827616
0.01,0.2999998281,0.1099402037
0.015,0.2999996143,0.1971906145
0.02,0.299999047,0.3316878209
0.025,0.2999975492,0.5457068451
0.03,0.2999935988,0.890519818
0.035,0.2999831817,1.448638842
0.04,0.2999557207,2.353164381
0.045,0.2998833904,3.817892308
0.05,0.2996932717,6.18106738
0.055,0.2991963441,9.954909537
0.06,0.2979162986,15.82730899
0.065,0.2947299834,24.43056912
0.07,0.2873629993,35.61561609
0.075,0.2723886085,47.93022996
0.08,0.2467115272,60.29952566
0.085,0.2098094493,74.32463149
0.09,0.1657981547,93.29977671
0.095,0.1257501546,115.8954511
0.1,0.1031247242,129.8254897
0.105,0.1023352203,130.3004584
0.11,0.1235174158,118.6889471
0.115,0.1644934195,101.5244392
0.12,0.2150827331,91.03225339
0.125,0.2629349472,91.61470484
0.13,0.2954302415,102.8254514
0.135,0.2942852795,104.1970964
0.14,0.2575942745,101.1420268
0.145,0.2006328313,111.7446093
0.15,0.1411197148,140.2841308
0.155,0.1047344905,165.7577749
0.16,0.1042472346,166.1254443
0.165,0.1400315363,143.7025706
0.17,0.2026994577,122.371297
0.175,0.267336899,127.0312119
0.18,0.2999783043,149.8365554
0.185,0.2634853491,132.6334523
0.19,0.1918866733,140.3220795
0.195,0.1248693909,179.6417513
0.2,0.1000021201,199.4355285
0.205,0.1258595143,179.933906
0.21,0.1955016228,147.4702571
0.215,0.2726913443,156.9361743
0.22,0.2952271588,177.8579196
0.225,0.228493102,154.2950933
0.23,0.1440254099,188.3531968
0.235,0.1008938452,225.0987106
0.24,0.1225843928,206.7794815
0.245,0.2012399897,166.8865716
0.25,0.2855213547,191.6590197
0.255,0.2769130875,187.1804532
0.26,0.1849380222,183.6682642
0.265,0.1101455853,239.9818825
0.27,0.1095746657,240.6573486
0.275,0.1846027918,189.3729545
0.28,0.2810975746,209.0212425
0.285,0.2734445705,205.4644082
0.29,0.1707984471,208.1979998
0.295,0.1028653093,268.2717633
0.3,0.1265190216,244.8549185
0.305,0.2267703097,200.4408657
0.31,0.2997106183,258.988508
0.315,0.214027495,208.3353301
0.32,0.1155756824,274.1731595
0.325,0.1115149918,278.8259509
0.33,0.2066657796,216.1143681
0.335,0.2996455728,279.4870472
0.34,0.2169025213,222.7425694
0.345,0.1131928476,294.6828872
0.35,0.1175232329,289.988616
0.355,0.2274371987,230.2680404
0.36,0.2948145105,288.034692
0.365,0.1790763914,248.695867
0.37,0.1006321614,326.6196822
0.375,0.1554120415,267.7876947
0.38,0.2825431051,281.6905891
0.385,0.2398763097,251.7407376
0.39,0.1175115883,322.0030459
0.395,0.1203601716,318.7746607
0.4,0.2468379599,262.6802351
0.405,0.2717716047,284.8115102
0.41,0.1355082875,314.0094891
0.415,0.1098340354,347.329979
0.42,0.2314917605,269.6030294
0.425,0.2788137187,307.2495503
0.43,0.1372943462,325.2710227
0.435,0.1113902188,359.9481607
0.44,0.2416598879,284.735297
0.445,0.2647367877,303.7039917
0.45,0.1215783888,359.333095
0.455,0.1272917475,351.9763621
0.46,0.2745704892,325.1209701
0.465,0.2233334378,296.1676393
0.47,0.1024833061,400.5172635
0.475,0.1726139607,316.6578652
0.48,0.2993360338,394.1217725
0.485,0.1560861455,339.8523995
0.49,0.1091384542,404.1049138
0.495,0.2532509888,325.0201852
0.5,0.2358230258,319.320959
