"time","TAmb","TDif","TRes","heatCapacitor.T"
6.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99083076602778E+02,2.99083076602778E+02
6.27302826192039E-01,2.93150000000000E+02,2.00000000000000E+00,2.99150000000000E+02,2.99150000000000E+02
6.27302826192039E-01,2.93150000000000E+02,2.00000000000000E+00,2.99150000000000E+02,2.99150000000000E+02
6.27302842859213E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149999990000E+02,2.99149999990000E+02
6.27302842859213E-01,2.93150000000000E+02,2.00000000000000E+00,2.99149999990000E+02,2.99149999990000E+02
6.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99142396760233E+02,2.99142396760233E+02
6.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99130429087568E+02,2.99130429087568E+02
6.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99118481888858E+02,2.99118481888858E+02
7.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99106557414101E+02,2.99106557414101E+02
7.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99094656382036E+02,2.99094656382036E+02
7.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99082779000711E+02,2.99082779000711E+02
7.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99070925307890E+02,2.99070925307890E+02
7.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99059095284600E+02,2.99059095284600E+02
8.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99047288893010E+02,2.99047288893010E+02
8.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99035506089059E+02,2.99035506089059E+02
8.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99023746826670E+02,2.99023746826670E+02
8.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99012011059158E+02,2.99012011059158E+02
8.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.99000298739699E+02,2.99000298739699E+02
9.00000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98988609821480E+02,2.98988609821480E+02
9.20000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98976944257761E+02,2.98976944257761E+02
9.40000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98965302001882E+02,2.98965302001882E+02
9.60000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98953683007276E+02,2.98953683007276E+02
9.80000000000000E-01,2.93150000000000E+02,2.00000000000000E+00,2.98942087227467E+02,2.98942087227467E+02
1.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98930514616073E+02,2.98930514616073E+02
1.02000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98918965126802E+02,2.98918965126802E+02
1.04000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98907438713457E+02,2.98907438713457E+02
1.06000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98895935329932E+02,2.98895935329932E+02
1.08000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98884454930213E+02,2.98884454930213E+02
1.10000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98872997468379E+02,2.98872997468379E+02
1.12000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98861562898599E+02,2.98861562898599E+02
1.14000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98850151175135E+02,2.98850151175135E+02
1.16000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98838762252340E+02,2.98838762252340E+02
1.18000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98827396084658E+02,2.98827396084658E+02
1.20000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98816052626624E+02,2.98816052626624E+02
1.22000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98804731832865E+02,2.98804731832865E+02
1.24000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98793433658098E+02,2.98793433658098E+02
1.26000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98782158057128E+02,2.98782158057128E+02
1.28000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98770904984854E+02,2.98770904984854E+02
1.30000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98759674396263E+02,2.98759674396263E+02
1.32000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98748466246434E+02,2.98748466246434E+02
1.34000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98737280490532E+02,2.98737280490532E+02
1.36000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98726117083815E+02,2.98726117083815E+02
1.38000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98714975981630E+02,2.98714975981630E+02
1.40000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98703857139411E+02,2.98703857139411E+02
1.42000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98692760512683E+02,2.98692760512683E+02
1.44000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98681686057059E+02,2.98681686057059E+02
1.46000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98670633728243E+02,2.98670633728243E+02
1.48000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98659603482023E+02,2.98659603482023E+02
1.50000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98648595274279E+02,2.98648595274279E+02
1.52000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98637609060978E+02,2.98637609060978E+02
1.54000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98626644798175E+02,2.98626644798175E+02
1.56000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98615702442013E+02,2.98615702442013E+02
1.58000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98604781948723E+02,2.98604781948723E+02
1.60000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98593883274621E+02,2.98593883274621E+02
1.62000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98583006376114E+02,2.98583006376114E+02
1.64000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98572151209693E+02,2.98572151209693E+02
1.66000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98561317731938E+02,2.98561317731938E+02
1.68000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98550505899515E+02,2.98550505899515E+02
1.70000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98539715669177E+02,2.98539715669177E+02
1.72000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98528946997761E+02,2.98528946997761E+02
1.74000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98518199842195E+02,2.98518199842195E+02
1.76000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98507474159487E+02,2.98507474159487E+02
1.78000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98496769906737E+02,2.98496769906737E+02
1.80000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98486087041126E+02,2.98486087041126E+02
1.82000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98475425519924E+02,2.98475425519924E+02
1.84000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98464785300483E+02,2.98464785300483E+02
1.86000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98454166340243E+02,2.98454166340243E+02
1.88000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98443568596729E+02,2.98443568596729E+02
1.90000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98432992027548E+02,2.98432992027548E+02
1.92000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98422436590394E+02,2.98422436590394E+02
1.94000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98411902243046E+02,2.98411902243046E+02
1.96000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98401388943366E+02,2.98401388943366E+02
1.98000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98390896649301E+02,2.98390896649301E+02
2.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98380425318881E+02,2.98380425318881E+02
2.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98380425318881E+02,2.98380425318881E+02
2.02000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98369985350221E+02,2.98369985350221E+02
2.04000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98359566219822E+02,2.98359566219822E+02
2.06000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98349167886090E+02,2.98349167886090E+02
2.08000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98338790307515E+02,2.98338790307515E+02
2.10000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98328433442670E+02,2.98328433442670E+02
2.12000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98318097250210E+02,2.98318097250210E+02
2.14000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98307781688872E+02,2.98307781688872E+02
2.16000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98297486717477E+02,2.98297486717477E+02
2.18000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98287212294927E+02,2.98287212294927E+02
2.20000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98276958380206E+02,2.98276958380206E+02
2.22000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98266724932381E+02,2.98266724932381E+02
2.24000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98256511910600E+02,2.98256511910600E+02
2.26000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98246319274091E+02,2.98246319274091E+02
2.26277752197445E+00,2.93150000000000E+02,2.00000000000000E+00,2.98244906331560E+02,2.98244906331560E+02
2.26277752197445E+00,2.93150000000000E+02,2.00000000000000E+00,2.98244906331560E+02,2.98244906331560E+02
2.26277752393435E+00,2.93150000000000E+02,2.00000000000000E+00,2.98244906349727E+02,2.98244906349727E+02
2.26277752393435E+00,2.93150000000000E+02,2.00000000000000E+00,2.98244906349727E+02,2.98244906349727E+02
2.28000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98404542904713E+02,2.98404542904713E+02
2.30000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98589486401198E+02,2.98589486401198E+02
2.32000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98773922448393E+02,2.98773922448393E+02
2.34000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.98957852633292E+02,2.98957852633292E+02
2.36000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.99141278536525E+02,2.99141278536525E+02
2.38000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.99324201732397E+02,2.99324201732397E+02
2.40000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.99506623788919E+02,2.99506623788919E+02
2.42000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.99688546267850E+02,2.99688546267850E+02
2.44000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,2.99869970724728E+02,2.99869970724728E+02
2.46000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.00050898708905E+02,3.00050898708905E+02
2.48000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.00231331763585E+02,3.00231331763585E+02
2.50000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.00411271425859E+02,3.00411271425859E+02
2.52000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.00590719226732E+02,3.00590719226732E+02
2.54000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.00769676691169E+02,3.00769676691169E+02
2.56000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.00948145338117E+02,3.00948145338117E+02
2.58000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01126126680546E+02,3.01126126680546E+02
2.60000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01303622225482E+02,3.01303622225482E+02
2.62000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01480633474034E+02,3.01480633474034E+02
2.64000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01657161921434E+02,3.01657161921434E+02
2.66000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01833209057065E+02,3.01833209057065E+02
2.67447895013760E+00,2.93150000000000E+02,2.00000000000000E+00,3.01960328958907E+02,3.01960328958907E+02
2.67447895013760E+00,2.93150000000000E+02,2.00000000000000E+00,3.01960328958907E+02,3.01960328958907E+02
2.67447895211871E+00,2.93150000000000E+02,2.00000000000000E+00,3.01960328957161E+02,3.01960328957161E+02
2.67447895211871E+00,2.93150000000000E+02,2.00000000000000E+00,3.01960328957161E+02,3.01960328957161E+02
2.68000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01955474095974E+02,3.01955474095974E+02
2.70000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01937898301440E+02,3.01937898301440E+02
2.72000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01920357588332E+02,3.01920357588332E+02
2.74000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01902851886627E+02,3.01902851886627E+02
2.76000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01885381126442E+02,3.01885381126442E+02
2.78000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01867945238034E+02,3.01867945238034E+02
2.80000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01850544151798E+02,3.01850544151798E+02
2.82000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01833177798269E+02,3.01833177798269E+02
2.84000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01815846108120E+02,3.01815846108120E+02
2.86000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01798549012164E+02,3.01798549012164E+02
2.88000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01781286441348E+02,3.01781286441348E+02
2.90000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01764058326762E+02,3.01764058326762E+02
2.92000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01746864599629E+02,3.01746864599629E+02
2.94000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01729705191314E+02,3.01729705191314E+02
2.96000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01712580033314E+02,3.01712580033314E+02
2.98000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01695489057266E+02,3.01695489057266E+02
3.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01678432194942E+02,3.01678432194942E+02
3.02000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01661409378252E+02,3.01661409378252E+02
3.04000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01644420539240E+02,3.01644420539240E+02
3.06000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01627465610086E+02,3.01627465610086E+02
3.07212785929509E+00,2.93150000000000E+02,2.00000000000000E+00,3.01617199403729E+02,3.01617199403729E+02
3.07212785929509E+00,2.93150000000000E+02,2.00000000000000E+00,3.01617199403729E+02,3.01617199403729E+02
3.07212786144981E+00,2.93150000000000E+02,2.00000000000000E+00,3.01617199422708E+02,3.01617199422708E+02
3.07212786144981E+00,2.93150000000000E+02,2.00000000000000E+00,3.01617199422708E+02,3.01617199422708E+02
3.08000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01686535668414E+02,3.01686535668414E+02
3.10000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.01862502733067E+02,3.01862502733067E+02
3.12000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.02037990216160E+02,3.02037990216160E+02
3.14000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.02212999594519E+02,3.02212999594519E+02
3.16000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.02387532339222E+02,3.02387532339222E+02
3.18000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.02561589915633E+02,3.02561589915633E+02
3.20000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.02735173783431E+02,3.02735173783431E+02
3.22000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.02908285396644E+02,3.02908285396644E+02
3.24000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.03080926203676E+02,3.03080926203676E+02
3.26000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.03253097647341E+02,3.03253097647341E+02
3.28000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.03424801164892E+02,3.03424801164892E+02
3.30000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.03596038188050E+02,3.03596038188050E+02
3.32000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.03766810143034E+02,3.03766810143034E+02
3.34000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.03937118450593E+02,3.03937118450593E+02
3.36000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.04106964526032E+02,3.04106964526032E+02
3.38000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.04276349779244E+02,3.04276349779244E+02
3.40000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.04445275614737E+02,3.04445275614737E+02
3.42000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.04613743431662E+02,3.04613743431662E+02
3.44000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.04781754623845E+02,3.04781754623845E+02
3.46000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.04949310579811E+02,3.04949310579811E+02
3.48000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05116412682815E+02,3.05116412682815E+02
3.50000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05283062310870E+02,3.05283062310870E+02
3.52000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05449260836771E+02,3.05449260836771E+02
3.52825078319361E+00,2.93150000000000E+02,2.00000000000000E+00,3.05517711596640E+02,3.05517711596640E+02
3.52825078319361E+00,2.93150000000000E+02,2.00000000000000E+00,3.05517711596640E+02,3.05517711596640E+02
3.52825078504434E+00,2.93150000000000E+02,2.00000000000000E+00,3.05517711594351E+02,3.05517711594351E+02
3.52825078504434E+00,2.93150000000000E+02,2.00000000000000E+00,3.05517711594351E+02,3.05517711594351E+02
3.54000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05503209257345E+02,3.05503209257345E+02
3.56000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05478552155131E+02,3.05478552155131E+02
3.58000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05453944268689E+02,3.05453944268689E+02
3.60000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05429385499786E+02,3.05429385499786E+02
3.62000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05404875750381E+02,3.05404875750381E+02
3.64000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05380414922631E+02,3.05380414922631E+02
3.66000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05356002918888E+02,3.05356002918888E+02
3.68000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05331639641700E+02,3.05331639641700E+02
3.70000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05307324993808E+02,3.05307324993808E+02
3.72000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05283058878146E+02,3.05283058878146E+02
3.74000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05258841197845E+02,3.05258841197845E+02
3.76000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05234671856227E+02,3.05234671856227E+02
3.78000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05210550756807E+02,3.05210550756807E+02
3.80000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05186477803295E+02,3.05186477803295E+02
3.82000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05162452899589E+02,3.05162452899589E+02
3.84000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05138475949783E+02,3.05138475949783E+02
3.86000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05114546858160E+02,3.05114546858160E+02
3.88000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05090665529195E+02,3.05090665529195E+02
3.90000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05066831867553E+02,3.05066831867553E+02
3.90003083824300E+00,2.93150000000000E+02,2.00000000000000E+00,3.05066795149345E+02,3.05066795149345E+02
3.90003083824300E+00,2.93150000000000E+02,2.00000000000000E+00,3.05066795149345E+02,3.05066795149345E+02
3.90003084063973E+00,2.93150000000000E+02,2.00000000000000E+00,3.05066795169332E+02,3.05066795169332E+02
3.90003084063973E+00,2.93150000000000E+02,2.00000000000000E+00,3.05066795169332E+02,3.05066795169332E+02
3.92000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05233321922668E+02,3.05233321922668E+02
3.94000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05399655049018E+02,3.05399655049018E+02
3.96000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05565538033005E+02,3.05565538033005E+02
3.98000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05730972238613E+02,3.05730972238613E+02
4.00000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.05895959024685E+02,3.05895959024685E+02
4.02000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.06060499744949E+02,3.06060499744949E+02
4.04000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.06224595748044E+02,3.06224595748044E+02
4.06000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.06388248377550E+02,3.06388248377550E+02
4.08000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.06551458972007E+02,3.06551458972007E+02
4.10000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.06714228864949E+02,3.06714228864949E+02
4.12000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.06876559384926E+02,3.06876559384926E+02
4.14000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.07038451855528E+02,3.07038451855528E+02
4.16000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.07199907595417E+02,3.07199907595417E+02
4.18000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.07360927918343E+02,3.07360927918343E+02
4.20000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.07521514133178E+02,3.07521514133178E+02
4.22000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.07681667543936E+02,3.07681667543936E+02
4.24000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.07841389449800E+02,3.07841389449800E+02
4.26000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08000681145143E+02,3.08000681145143E+02
4.28000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08159543919559E+02,3.08159543919559E+02
4.30000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08317979057880E+02,3.08317979057880E+02
4.32000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08475987840205E+02,3.08475987840205E+02
4.34000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08633571541922E+02,3.08633571541922E+02
4.36000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08790731433734E+02,3.08790731433734E+02
4.38000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.08947468781678E+02,3.08947468781678E+02
4.40000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.09103784847152E+02,3.09103784847152E+02
4.41273792556214E+00,2.93150000000000E+02,2.00000000000000E+00,3.09203074689842E+02,3.09203074689842E+02
4.41273792556214E+00,2.93150000000000E+02,2.00000000000000E+00,3.09203074689842E+02,3.09203074689842E+02
4.41273792729470E+00,2.93150000000000E+02,2.00000000000000E+00,3.09203074687061E+02,3.09203074687061E+02
4.41273792729470E+00,2.93150000000000E+02,2.00000000000000E+00,3.09203074687061E+02,3.09203074687061E+02
4.42000000000000E+00,2.93150000000000E+02,2.00000000000000E+00,3.09191439644814E+02,3.09191439644814E+02
