"Time","axlePosition","speedVal2","RUN1_rotation","RUN1_cycleEnd"
0,0,0,0,0
0.024162000045180321,0,0,0,0
0.048324000090360641,0,0,0,0
0.072485998272895813,0,0,0,0
0.096648000180721283,0,0,0,0
0.10000000149011612,0,0,0,0
0.10000000149011612,0,0,0,0
0.12081000208854675,0,0,0,0
0.14497199654579163,0,0,0,0
0.16913400590419769,0,0,0,0
0.19329600036144257,0,0,0,0
0.20000000298023224,0,0,0,0
0.20000000298023224,0,0,0,1
0.21745799481868744,0,0,0,1
0.24162000417709351,0,0,0,1
0.26578199863433838,0,0,0,1
0.28994399309158325,0,0,0,1
0.30000001192092896,0,0,0,1
0.31410598754882813,0,0,0,1
0.33826801180839539,0,0,0,1
0.36243000626564026,0,0,0,1
0.38659200072288513,0,0,0,1
0.40000000596046448,0,0,0,1
0.41075399518013,0,0,0,1
0.43491598963737488,0,0,0,1
0.45907801389694214,0,0,0,1
0.48324000835418701,0,0,0,1
0.5,0,0,0,1
0.50740200281143188,0,0,0,1
0.53156399726867676,0,0,0,1
0.55572599172592163,0,0,0,1
0.5798879861831665,0,0,0,1
0.60000002384185791,0,0,0,1
0.60404998064041138,0,0,0,1
0.62821197509765625,0,0,0,1
0.6523740291595459,0,0,0,1
0.67653602361679077,0,0,0,1
0.69999998807907104,0,0,0,1
0.70069801807403564,0,0,0,1
0.72486001253128052,0,0,0,1
0.74902200698852539,0,0,0,1
0.77318400144577026,0,0,0,1
0.79734599590301514,0,0,0,1
0.80000001192092896,0,0,0,1
0.82150799036026001,0,0,0,1
0.84566998481750488,0,0,0,1
0.86983197927474976,0,0,0,1
0.89399397373199463,0,0,0,1
0.89999997615814209,0,0,0,1
0.91815602779388428,0,0,0,1
0.94231802225112915,0,0,0,1
0.96648001670837402,0,0,0,1
0.9906420111656189,0,0,0,1
1,0,0,0,1
1.0148040056228638,0,0,0,1
1.0389659404754639,0,0,0,1
1.0631279945373535,0,0,0,1
1.0872900485992432,0,0,0,1
1.1000000238418579,0,0,0,1
1.1114519834518433,0,0,0,1
1.1356140375137329,0,0,0,1
1.159775972366333,0,0,0,1
1.1839380264282227,0,0,0,1
1.2000000476837158,0,0,0,1
1.2080999612808228,0,0,0,1
1.2322620153427124,0,0,0,1
1.2564239501953125,0,0,0,1
1.2805860042572021,0,0,0,1
1.2999999523162842,0,0,0,1
1.3047480583190918,0,0,0,1
1.3289099931716919,0,0,0,1
1.3530720472335815,0,0,0,1
1.3772339820861816,0,0,0,1
1.3999999761581421,0,0,0,1
1.4013960361480713,0,0,0,1
1.4255579710006714,0,0,0,1
1.449720025062561,0,0,0,1
1.4738819599151611,0,0,0,1
1.4980440139770508,0,0,0,1
1.5,0,0,0,1
1.5222059488296509,0,0,0,1
1.5463680028915405,0,0,0,1
1.5705300569534302,0,0,0,1
1.5946919918060303,0,0,0,1
1.6000000238418579,0,0,0,1
1.6188540458679199,0,0,0,1
1.64301598072052,0,0,0,1
1.6671780347824097,0,0,0,1
1.6913399696350098,0,0,0,1
1.7000000476837158,0,0,0,1
1.7155020236968994,0,0,0,1
1.7396639585494995,0,0,0,1
1.7638260126113892,0,0,0,1
1.7879879474639893,0,0,0,1
1.7999999523162842,0,0,0,1
1.8121500015258789,0,0,0,1
1.8363120555877686,0,0,0,1
1.8604739904403687,0,0,0,1
1.8846360445022583,0,0,0,1
1.8999999761581421,0,0,0,1
1.9087979793548584,0,0,0,1
1.932960033416748,0,0,0,1
1.9571219682693481,0,0,0,1
1.9812840223312378,0,0,0,1
2,0,0,0,1
2.0054459571838379,0,0,0,1
2.0296080112457275,0,0,0,1
2.0537700653076172,0,0,0,1
2.0779318809509277,0,0,0,1
2.0999999046325684,0,0,0,1
2.1020939350128174,0,0,0,1
2.126255989074707,0,0,0,1
2.1504180431365967,0,0,0,1
2.1745800971984863,0,0,0,1
2.1987419128417969,0,0,0,1
2.2000000476837158,0,0,0,1
2.2229039669036865,0,0,0,1
2.2470660209655762,0,0,0,1
2.2712280750274658,0,0,0,1
2.2953898906707764,0,0,0,1
2.2999999523162842,0,0,0,1
2.319551944732666,0,0,0,1
2.3437139987945557,0,0,0,1
2.3678760528564453,0,0,0,1
2.392038106918335,0,0,0,1
2.4000000953674316,0,0,0,1
2.4161999225616455,0,0,0,1
2.4403619766235352,0,0,0,1
2.4645240306854248,0,0,0,1
2.4886860847473145,0,0,0,1
2.5,0,0,0,1
2.512847900390625,0,0,0,1
2.5370099544525146,0,0,0,1
2.5611720085144043,0,0,0,1
2.5853340625762939,0,0,0,1
2.5999999046325684,0,0,0,1
2.6094961166381836,0,0,0,1
2.6336579322814941,0,0,0,1
2.6578199863433838,0,0,0,1
2.6819820404052734,0,0,0,1
2.7000000476837158,0,0,0,1
2.7061440944671631,0,0,0,1
2.7303059101104736,0,0,0,1
2.7544679641723633,0,0,0,1
2.7786300182342529,0,0,0,1
2.7999999523162842,0,0,0,1
2.8027920722961426,0,0,0,1
2.8269538879394531,0,0,0,1
2.8511159420013428,0,0,0,1
2.8752779960632324,0,0,0,1
2.8994400501251221,0,0,0,1
2.9000000953674316,0,0,0,1
2.9236021041870117,0,0,0,1
2.9477639198303223,0,0,0,1
2.9719259738922119,0,0,0,1
2.9960880279541016,0,0,0,1
3,0,0,0,1
3.0202500820159912,0,0,0,1
3.0444118976593018,0,0,0,1
3.0685739517211914,0,0,0,1
3.0927360057830811,0,0,0,1
3.0999999046325684,0,0,0,1
3.1168980598449707,0,0,0,1
3.1410601139068604,0,0,0,1
3.1652219295501709,0,0,0,1
3.1893839836120605,0,0,0,1
3.2000000476837158,0,0,0,1
3.2135460376739502,0,0,0,1
3.2377080917358398,0,0,0,1
3.2618699073791504,0,0,0,1
3.28603196144104,0,0,0,1
3.2999999523162842,0,0,0,1
3.3101940155029297,0,0,0,1
3.3343560695648193,0,0,0,1
3.3585178852081299,0,0,0,1
3.3826799392700195,0,0,0,1
3.4000000953674316,0,0,0,1
3.4068419933319092,0,0,0,1
3.4310040473937988,0,0,0,1
3.4551661014556885,0,0,0,1
3.479327917098999,0,0,0,1
3.5,0,0,0,1
3.5034899711608887,0,0,0,1
3.5276520252227783,0,0,0,1
3.551814079284668,0,0,0,1
3.5759758949279785,0,0,0,1
3.5999999046325684,0,0,0,1
3.6001379489898682,0,0,0,1
3.6243000030517578,0,0,0,1
3.6484620571136475,0,0,0,1
3.6726241111755371,0,0,0,1
3.6967859268188477,0,0,0,1
3.7000000476837158,0,0,0,1
3.7209479808807373,0,0,0,1
3.745110034942627,0,0,0,1
3.7692720890045166,0,0,0,1
