"time","T2","freqHz","clutch3.phi_rel","J1.phi","clutch2.w_rel","clutch1.phi_rel","clutch2.phi_rel","clutch1.w_rel","clutch3.w_rel","J1.w"
9.30000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.14124471362957E-01,-9.27923257144819E-01,-8.70927709001350E-01,-4.31967623616070E-02,-8.77127059995032E+00,0.00000000000000E+00,9.69919385709514E+00
9.60000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.43183047418857E-01,-9.57714636373025E-01,-8.97157837881429E-01,-4.60252095374280E-02,-8.71682333404065E+00,0.00000000000000E+00,9.67453797041368E+00
9.90000000000000E-02,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,9.72163440904672E-01,-9.87492494420623E-01,-9.23220430653129E-01,-4.89430102515429E-02,-8.65960823916983E+00,0.00000000000000E+00,9.64710073359046E+00
1.02000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.00105729565524E+00,-1.01725640807834E+00,-9.49107172349502E-01,-5.19501233057379E-02,-8.59960538623673E+00,0.00000000000000E+00,9.61686179431507E+00
1.03161913169404E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.01222292188674E+00,-1.02878026330748E+00,-9.59084145645428E-01,-5.31387762413136E-02,-8.57561786742753E+00,0.00000000000000E+00,9.60439813073501E+00
1.03161913169404E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.01222292188674E+00,-1.02878026330748E+00,-9.59084145645428E-01,-5.31387762413136E-02,-8.57561786742753E+00,0.00000000000000E+00,9.60439813073501E+00
1.05000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.02984787564683E+00,-1.04700464031124E+00,-9.74792885897253E-01,-5.50549897495768E-02,-8.53655350442431E+00,0.00000000000000E+00,9.58355814473555E+00
1.06352179324934E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.04278348982755E+00,-1.06040712528552E+00,-9.86293829267630E-01,-5.64896605599175E-02,-8.50704577969217E+00,0.00000000000000E+00,9.56745290497769E+00
1.06352179324934E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.04278348982755E+00,-1.06040712528552E+00,-9.86293829267630E-01,-5.64896605599175E-02,-8.50704577969217E+00,0.00000000000000E+00,9.56745290497769E+00
1.08000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.05852274759587E+00,-1.07673655067176E+00,-1.00026454074944E+00,-5.82582068464300E-02,-8.47046531993201E+00,0.00000000000000E+00,9.54720187060376E+00
1.11000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.08708632578723E+00,-1.10645361689443E+00,-1.02553842108888E+00,-6.15479046983585E-02,-8.40176846820457E+00,0.00000000000000E+00,9.50822208509901E+00
1.14000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.11554135062052E+00,-1.13615669927658E+00,-1.05062456657296E+00,-6.49167840475545E-02,-8.33075935213665E+00,0.00000000000000E+00,9.46691605141323E+00
1.17000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.14387271929078E+00,-1.16584427476347E+00,-1.07550128691063E+00,-6.83714323801467E-02,-8.25733592148671E+00,0.00000000000000E+00,9.42318019625018E+00
1.20000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.17207065012828E+00,-1.19551555445954E+00,-1.10015663719502E+00,-7.19140129332632E-02,-8.18155508591472E+00,0.00000000000000E+00,9.37707064037426E+00
1.23000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.20012738183656E+00,-1.22516999434709E+00,-1.12458216873023E+00,-7.55452131063295E-02,-8.10354072020717E+00,0.00000000000000E+00,9.32871071455426E+00
1.26000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.22803614415009E+00,-1.25480713219652E+00,-1.14877091672168E+00,-7.92652274284114E-02,-8.02345207318996E+00,0.00000000000000E+00,9.27825920538648E+00
1.29000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.25579086237838E+00,-1.28442653320704E+00,-1.17271677710952E+00,-8.30740852688527E-02,-7.94147219534780E+00,0.00000000000000E+00,9.22589872855484E+00
1.32000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.28338609653040E+00,-1.31402777189091E+00,-1.19641433643761E+00,-8.69717600927816E-02,-7.85780293273834E+00,0.00000000000000E+00,9.17183070462925E+00
1.35000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.31081705279300E+00,-1.34361042603884E+00,-1.21985884690683E+00,-9.09582058861690E-02,-7.77266201325914E+00,0.00000000000000E+00,9.11627243929798E+00
1.38000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.33807961451997E+00,-1.37317407471246E+00,-1.24304624521991E+00,-9.50333693000563E-02,-7.68628074500444E+00,0.00000000000000E+00,9.05945481971690E+00
1.41000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.36517037538098E+00,-1.40271829757907E+00,-1.26597318168113E+00,-9.91971936998436E-02,-7.59890184509937E+00,0.00000000000000E+00,9.00162014267843E+00
1.44000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.39208666885257E+00,-1.43224267469394E+00,-1.28863704833675E+00,-1.03449620515827E-01,-7.51077725093559E+00,0.00000000000000E+00,8.94301992562953E+00
1.47000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.41882659200421E+00,-1.46174678643168E+00,-1.31103600231019E+00,-1.07790589694018E-01,-7.42216587745360E+00,0.00000000000000E+00,8.88391266388528E+00
1.50000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.44538902279192E+00,-1.49123021346734E+00,-1.33316898294490E+00,-1.12220039847017E-01,-7.33333132178385E+00,0.00000000000000E+00,8.82456153525118E+00
1.53000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.47177363052022E+00,-1.52069253677408E+00,-1.35503572221532E+00,-1.16737908304898E-01,-7.24453952942227E+00,0.00000000000000E+00,8.76523206619635E+00
1.56000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.49798087931941E+00,-1.55013333762639E+00,-1.37663674818664E+00,-1.21344131132777E-01,-7.15605644058947E+00,0.00000000000000E+00,8.70618977821586E+00
1.59000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.52401202458831E+00,-1.57955219760508E+00,-1.39797338145103E+00,-1.26038643137281E-01,-7.06814563697565E+00,0.00000000000000E+00,8.64769783458073E+00
1.62000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.54986910242753E+00,-1.60894869860297E+00,-1.41904772455821E+00,-1.30821377869321E-01,-6.98106600952941E+00,0.00000000000000E+00,8.59001470813238E+00
1.65000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.57555491215543E+00,-1.63832242283068E+00,-1.43986264452977E+00,-1.35692267625663E-01,-6.89506946791471E+00,0.00000000000000E+00,8.53339189074539E+00
1.68000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.60107299206093E+00,-1.66767295282255E+00,-1.46042174861084E+00,-1.40651243450088E-01,-6.81039871194117E+00,0.00000000000000E+00,8.47807166476372E+00
1.71000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.62642758860846E+00,-1.69699987144260E+00,-1.48072935347401E+00,-1.45698235134449E-01,-6.72728508474035E+00,0.00000000000000E+00,8.42428495618295E+00
1.74000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.65162361936823E+00,-1.72630276189038E+00,-1.50079044814854E+00,-1.50833171219683E-01,-6.64594652674024E+00,0.00000000000000E+00,8.37224928863062E+00
1.77000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.67666663000076E+00,-1.75558120770696E+00,-1.52061065100392E+00,-1.56055978996842E-01,-6.56658564859757E+00,0.00000000000000E+00,8.32216685630453E+00
1.80000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.70156274567755E+00,-1.78483479278083E+00,-1.54019616116943E+00,-1.61366584508123E-01,-6.48938794019241E+00,0.00000000000000E+00,8.27422273297324E+00
1.83000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.72631861736902E+00,-1.81406310135377E+00,-1.55955370482109E+00,-1.66764912547924E-01,-6.41452013158190E+00,0.00000000000000E+00,8.22858323293567E+00
1.86000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.75094136347648E+00,-1.84326571802684E+00,-1.57869047681257E+00,-1.72250886663912E-01,-6.34212872046121E+00,0.00000000000000E+00,8.18539443848805E+00
1.89000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.77543850732624E+00,-1.87244222776621E+00,-1.59761407816813E+00,-1.77824429158106E-01,-6.27233867920205E+00,0.00000000000000E+00,8.14478090696825E+00
1.92000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.79981791108053E+00,-1.90159221590908E+00,-1.61633244999254E+00,-1.83485461087990E-01,-6.20525235294498E+00,0.00000000000000E+00,8.10684456885406E+00
1.93780912001100E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.81423847823575E+00,-1.91888400146798E+00,-1.62735106972775E+00,-1.86887408507999E-01,-6.16674261444819E+00,0.00000000000000E+00,8.08562661591618E+00
1.93780912001100E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.81423847823575E+00,-1.91888400146798E+00,-1.62735106972775E+00,-1.86887408507999E-01,-6.16674261444819E+00,0.00000000000000E+00,8.08562661591618E+00
1.95000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.82407607700335E+00,-1.93071227811416E+00,-1.63483249788976E+00,-1.89243579113584E-01,-6.14125777725221E+00,0.00000000000000E+00,8.07197005536637E+00
1.96908373510401E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.83944685288052E+00,-1.94922006238754E+00,-1.64648847909798E+00,-1.92958373782543E-01,-6.10222957652744E+00,0.00000000000000E+00,8.05144963891498E+00
1.96908373510401E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.83944685288052E+00,-1.94922006238754E+00,-1.64648847909798E+00,-1.92958373782543E-01,-6.10222957652744E+00,0.00000000000000E+00,8.05144963891498E+00
1.98000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.84822002029719E+00,-1.95980113930275E+00,-1.65311863293989E+00,-1.95101387357300E-01,-6.08049985475596E+00,0.00000000000000E+00,8.04030099405871E+00
2.01000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.87227751157407E+00,-1.98886277342263E+00,-1.67123315112022E+00,-2.01044360453844E-01,-6.02255258920846E+00,0.00000000000000E+00,8.01141536263109E+00
2.04000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.89626505618605E+00,-2.01789992351394E+00,-1.68920230840145E+00,-2.07062747784596E-01,-5.96709441878923E+00,0.00000000000000E+00,7.98499434230317E+00
2.07000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.92018334042657E+00,-2.04691022625475E+00,-1.70702064307921E+00,-2.13162697347357E-01,-5.91430779200495E+00,0.00000000000000E+00,7.96121801825970E+00
2.10000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.94403642229506E+00,-2.07589210814006E+00,-1.72468862421050E+00,-2.19347798084557E-01,-5.86426811935431E+00,0.00000000000000E+00,7.94016022749436E+00
2.13000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.96783103160002E+00,-2.10484477020503E+00,-1.74221184372932E+00,-2.25619187870700E-01,-5.81694623752457E+00,0.00000000000000E+00,7.92179100772960E+00
2.16000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,1.99157462833754E+00,-2.13376767194553E+00,-1.75959744186090E+00,-2.31977186476639E-01,-5.77226247932468E+00,0.00000000000000E+00,7.90603015127021E+00
2.19000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.01527469194738E+00,-2.16266035929555E+00,-1.77685285188350E+00,-2.38421840063877E-01,-5.73010532270225E+00,0.00000000000000E+00,7.89276568199780E+00
2.22000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.03893843469745E+00,-2.19152240729018E+00,-1.79398533195658E+00,-2.44953102740869E-01,-5.69033836610412E+00,0.00000000000000E+00,7.88186077339430E+00
2.25000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.06257266282778E+00,-2.22035340095722E+00,-1.81100176572599E+00,-2.51570897101782E-01,-5.65280353919658E+00,0.00000000000000E+00,7.87315694015380E+00
2.28000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.08618369108397E+00,-2.24915292895155E+00,-1.82790855667065E+00,-2.58275134413322E-01,-5.61732317742314E+00,0.00000000000000E+00,7.86647610637469E+00
2.31000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.10977727865420E+00,-2.27792058143718E+00,-1.84471155730749E+00,-2.65065721346710E-01,-5.58370182764479E+00,0.00000000000000E+00,7.86162240908197E+00
2.34000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.13335857587115E+00,-2.30665594938511E+00,-1.86141601364788E+00,-2.71942562223276E-01,-5.55172806405518E+00,0.00000000000000E+00,7.85838401344029E+00
2.37000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.15693207831881E+00,-2.33535862434314E+00,-1.87802651855466E+00,-2.78905559764151E-01,-5.52117639665909E+00,0.00000000000000E+00,7.85653502100224E+00
2.40000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.18050158744110E+00,-2.36402819836308E+00,-1.89454697209993E+00,-2.85954615341169E-01,-5.49180928817637E+00,0.00000000000000E+00,7.85583748653946E+00
2.43000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.20407017755464E+00,-2.39266426398026E+00,-1.91098054849317E+00,-2.93089629061469E-01,-5.46337927240316E+00,0.00000000000000E+00,7.85604353638342E+00
2.46000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.22764016940531E+00,-2.42126641421062E+00,-1.92732966960865E+00,-3.00310499796656E-01,-5.43563115887230E+00,0.00000000000000E+00,7.85689757308292E+00
2.49000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.25121311045156E+00,-2.44983424255356E+00,-1.94359598525807E+00,-3.07617125193493E-01,-5.40830430545895E+00,0.00000000000000E+00,7.85813854801251E+00
2.52000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.27478976203130E+00,-2.47836734299677E+00,-1.95978036035287E+00,-3.15009401678432E-01,-5.38113493916442E+00,0.00000000000000E+00,7.85950228216119E+00
2.55000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.29837009352048E+00,-2.50686531002164E+00,-1.97588286906036E+00,-3.22487224460122E-01,-5.35385850461385E+00,0.00000000000000E+00,7.86072381463549E+00
2.58000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.32195328353303E+00,-2.53532773860896E+00,-1.99190279600179E+00,-3.30050487531236E-01,-5.32621201946691E+00,0.00000000000000E+00,7.86153975807588E+00
2.61000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.34553772815073E+00,-2.56375422424462E+00,-2.00783864448063E+00,-3.37699083670097E-01,-5.29793641584992E+00,0.00000000000000E+00,7.86169064009454E+00
2.64000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.36912105610988E+00,-2.59214436292531E+00,-2.02368815166764E+00,-3.45432904442234E-01,-5.26877884703136E+00,0.00000000000000E+00,7.86092320995667E+00
2.67000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.39270015080966E+00,-2.62049775116433E+00,-2.03944831060772E+00,-3.53251840201942E-01,-5.23849493886821E+00,0.00000000000000E+00,7.85899269003254E+00
2.70000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.41627117894699E+00,-2.64881398599728E+00,-2.05511539885315E+00,-3.61155780093839E-01,-5.20685096603958E+00,0.00000000000000E+00,7.85566495203686E+00
2.73000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.43982962552358E+00,-2.67709266498777E+00,-2.07068501346913E+00,-3.69144612054447E-01,-5.17362593375127E+00,0.00000000000000E+00,7.85071859873904E+00
2.76000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.46337033491444E+00,-2.70533338623318E+00,-2.08615211210066E+00,-3.77218222813783E-01,-5.13861354643391E+00,0.00000000000000E+00,7.84394693266709E+00
2.79000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.48688755763339E+00,-2.73353574837036E+00,-2.10151105973642E+00,-3.85376497896969E-01,-5.10162404596021E+00,0.00000000000000E+00,7.83515979433057E+00
2.82000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.51037500238033E+00,-2.76169935058130E+00,-2.11675568075447E+00,-3.93619321625860E-01,-5.06248590306523E+00,0.00000000000000E+00,7.82418525364654E+00
2.85000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.53382589290843E+00,-2.78982379259889E+00,-2.13187931578774E+00,-4.01946577120688E-01,-5.02104734695623E+00,0.00000000000000E+00,7.81087113955513E+00
2.88000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.55723302920628E+00,-2.81790867471255E+00,-2.14687488290456E+00,-4.10358146301723E-01,-4.97717771953521E+00,0.00000000000000E+00,7.79508639424776E+00
2.91000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.58058885245221E+00,-2.84595359777394E+00,-2.16173494256126E+00,-4.18853909890949E-01,-4.93076864221378E+00,0.00000000000000E+00,7.77672223998772E+00
2.94000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.60388551316385E+00,-2.87395816320262E+00,-2.17645176575009E+00,-4.27433747413763E-01,-4.88173498496359E+00,0.00000000000000E+00,7.75569314816621E+00
2.97000000000000E-01,4.00000000000000E-01,2.00000000000000E-01,0.00000000000000E+00,2.62711494193838E+00,-2.90192197299173E+00,-2.19101740473770E+00,-4.36097537200684E-01,-4.83001562900082E+00,0.00000000000000E+00,7.73193760199254E+00
