"time","Piston.body.r_0[2]","Inertia.w"
0,0.399999925,0
0.001,0.3999999241,0.009434244497
0.002,0.3999999217,0.0189826642
0.003,0.3999999179,0.0287104803
0.004,0.3999999126,0.03870113118
0.005,0.3999999053,0.04905773583
0.006,0.3999998959,0.05987260942
0.007,0.399999884,0.07124899567
0.008,0.3999998692,0.08329652588
0.009,0.3999998508,0.09612902008
0.01,0.3999998282,0.1098669667
0.011,0.3999998006,0.1246395079
0.012,0.3999997669,0.1405856457
0.013,0.3999997258,0.1578554829
0.014,0.3999996757,0.1766115959
0.015,0.3999996149,0.1970305503
0.016,0.3999995409,0.2193045597
0.017,0.399999451,0.2436421803
0.018,0.3999993419,0.2702713447
0.019,0.3999992093,0.2994430078
0.02,0.3999990484,0.3314322155
0.021,0.3999988529,0.3665403712
0.022,0.3999986156,0.4050978681
0.023,0.3999983275,0.4474673737
0.024,0.3999979777,0.4940473462
0.025,0.3999975531,0.5452758297
0.026,0.3999970375,0.6016345402
0.027,0.3999964116,0.6636533428
0.028,0.3999956517,0.7319148489
0.029,0.3999947291,0.8070604495
0.03,0.3999936092,0.8897961376
0.031,0.3999922496,0.9808988382
0.032,0.399990599,1.081223193
0.033,0.3999885953,1.191709668
0.034,0.3999861629,1.313393721
0.035,0.39998321,1.447414951
0.036,0.3999796255,1.595027006
0.037,0.3999752742,1.757608583
0.038,0.3999699923,1.936675611
0.039,0.3999635808,2.133894464
0.04,0.3999557986,2.351096079
0.041,0.3999463529,2.590291025
0.042,0.3999348887,2.853685548
0.043,0.3999209754,3.143698561
0.044,0.3999040912,3.462979403
0.045,0.3998836033,3.814426102
0.046,0.3998587453,4.20120377
0.047,0.399828589,4.626762603
0.048,0.3997920105,5.09485479
0.049,0.3997476506,5.609549187
0.05,0.3996938662,6.175242414
0.051,0.3996286729,6.796664574
0.052,0.3995496767,7.478877087
0.053,0.3994539936,8.227259506
0.054,0.3993381549,9.047481394
0.055,0.3991979961,9.945454442
0.056,0.3990285301,10.92725911
0.057,0.3988238005,11.9990392
0.058,0.3985767178,13.16685734
0.059,0.3982788774,14.43650449
0.06,0.3979203639,15.81325769
0.061,0.3974895457,17.30158346
0.062,0.3969728705,18.90478934
0.063,0.3963546726,20.62463432
0.064,0.3956170128,22.46092077
0.065,0.3947395696,24.41110441
0.066,0.3936996113,26.46997485
0.067,0.3924720747,28.62947189
0.068,0.3910297784,30.87870975
0.069,0.3893437884,33.20427405
0.07,0.3873839457,35.59083336
0.071,0.3851195458,38.02206522
0.072,0.3825201425,40.48184267
0.073,0.3795564306,42.95557321
0.074,0.3762011523,45.43154256
0.075,0.3724299678,47.90210514
0.076,0.3682222448,50.36458628
0.077,0.3635617391,52.82181299
0.078,0.3584371665,55.28225447
0.079,0.3528426929,57.75981226
0.08,0.3467783905,60.27333846
0.081,0.3402507227,62.84596992
0.082,0.3332731198,65.50434759
0.083,0.3258667037,68.27774682
0.084,0.3180611956,71.19707865
0.085,0.3098960116,74.2936396
0.086,0.3014215091,77.59738909
0.087,0.2927002839,81.13443676
0.088,0.2838083421,84.92336386
0.089,0.2748358685,88.97006716
0.09,0.265887197,93.26113872
0.091,0.2570794844,97.75653587
0.092,0.2485395644,102.3834795
0.093,0.240398626,107.0348935
0.094,0.2327848431,111.5754173
0.095,0.2258148582,115.856764
0.096,0.2195857927,119.7404522
0.097,0.2141698057,123.1196955
0.098,0.2096127257,125.931909
0.099,0.2059369978,128.1579949
0.1,0.2031477904,129.8107687
0.101,0.2012403544,130.9186556
0.102,0.200206836,131.5105841
0.103,0.2000413738,131.6051307
0.104,0.2007427626,131.2065011
0.105,0.2023151069,130.3130329
0.106,0.2047676345,128.9224765
0.107,0.2081085731,127.0376929
0.108,0.2123425561,124.6761392
0.109,0.2174646166,121.8788295
0.11,0.2234547647,118.7184039
0.111,0.2302737856,115.2963978
0.112,0.2378623407,111.7394722
0.113,0.2461422386,108.1822638
0.114,0.255020668,104.7515477
0.115,0.2643946009,101.5534177
0.116,0.2741569395,98.66694394
0.117,0.2841994395,96.14643793
0.118,0.2944168262,94.02467451
0.119,0.3047082867,92.32012094
0.12,0.3149772789,91.04690908
0.121,0.3251320791,90.21716863
0.122,0.3350846184,89.84347943
0.123,0.3447480919,89.94018115
0.124,0.3540336394,90.52233636
0.125,0.3628460806,91.60125303
0.126,0.3710788273,93.17809874
0.127,0.378608571,95.22308782
0.128,0.3852890094,97.64977937
0.129,0.3909480978,100.2802849
0.13,0.3953925354,102.8122821
0.131,0.3984258458,104.8298272
0.132,0.3998821557,105.8964222
0.133,0.3996705153,105.8691118
0.134,0.3977937354,105.2360185
0.135,0.3943246044,104.2221601
0.136,0.3893816039,103.0731964
0.137,0.3831056907,102.0332653
0.138,0.3756409418,101.2897435
0.139,0.3671235345,100.9676559
0.14,0.357680934,101.1563091
0.141,0.3474318922,101.9193706
0.142,0.3364913755,103.3099739
0.143,0.3249763378,105.3779445
0.144,0.3130108174,108.1704324
0.145,0.3007340087,111.7303748
0.146,0.2883060403,116.0864501
0.147,0.2759127939,121.2335437
0.148,0.2637680551,127.1058898
0.149,0.2521106794,133.542836
0.15,0.2411927972,140.2716532
0.151,0.2312597015,146.9204495
0.152,0.2225248091,153.0739377
0.153,0.2151449169,158.3858298
0.154,0.2092109325,162.6396352
0.155,0.2047547709,165.7696747
0.156,0.2017696618,167.8134582
0.157,0.2002339149,168.8426182
0.158,0.2001306482,168.9108429
0.159,0.2014580751,168.025806
0.16,0.2042316084,166.1679422
0.161,0.2084759417,163.3167416
0.162,0.2142083725,159.4880439
0.163,0.2214188695,154.7805499
0.164,0.2300511835,149.4185653
0.165,0.2399938443,143.7429839
0.166,0.2510826991,138.1386073
0.167,0.2631163636,132.9661248
0.168,0.275873059,128.505827
0.169,0.2891282825,124.9456498
0.17,0.3026654903,122.3931738
0.171,0.3162766978,120.9178067
0.172,0.3297601855,120.5780498
0.173,0.3429128808,121.4381264
0.174,0.3555160003,123.5736135
0.175,0.3673161129,127.0428448
0.176,0.3779959109,131.8205417
0.177,0.3871453057,137.6237201
0.178,0.3942399234,143.6453099
0.179,0.3986860824,148.3318713
0.18,0.3999786051,149.8632338
0.181,0.397940211,148.0535748
0.182,0.3927905688,144.1131612
0.183,0.3849967015,139.5474016
0.184,0.3750767187,135.5258425
0.185,0.3634877423,132.6518357
0.186,0.3506044661,131.1750861
0.187,0.336734861,131.1775459
0.188,0.3221492959,132.6935146
0.189,0.3071070698,135.7452427
0.19,0.2918807752,140.3424713
0.191,0.2767745473,146.4541603
0.192,0.2621342086,153.9210288
0.193,0.2483424991,162.3868802
0.194,0.2357960635,171.2346071
0.195,0.2248566196,179.676901
0.196,0.2157966932,186.973709
0.197,0.2087677433,192.6512508
0.198,0.2038114017,196.5640984
0.199,0.2009025105,198.7962682
0.2,0.2000023116,199.4720302
0.201,0.2010946474,198.649098
0.202,0.2041991633,196.2919513
0.203,0.2093572743,192.3400927
0.204,0.2165991669,186.8146787
0.205,0.2258949789,179.9489161
0.206,0.2371184038,172.2775579
0.207,0.250034608,164.5345704
0.208,0.2643238506,157.4726752
0.209,0.2796268727,151.6721738
0.21,0.2955801744,147.4973921
0.211,0.3118341706,145.1528047
0.212,0.3280506621,144.7808869
0.213,0.3438856158,146.5343527
0.214,0.3589535352,150.5816882
0.215,0.3727761638,157.0404837
0.216,0.3847049267,165.6715238
0.217,0.3938464291,175.1473622
0.218,0.3991089424,182.2400433
0.219,0.3995880639,183.0528498
0.22,0.3951704169,177.8461348
0.221,0.3865675197,169.9598334
0.222,0.3747914676,162.6036225
0.223,0.3607330606,157.3186644
0.224,0.3450706328,154.5469428
0.225,0.3283249497,154.3368637
0.226,0.3109345578,156.6536714
0.227,0.2933187163,161.4516171
0.228,0.2759255131,168.6308799
0.229,0.2592570522,177.8833648
0.23,0.2438650217,188.5202235
0.231,0.230300348,199.4078991
0.232,0.2190227614,209.2348904
0.233,0.2103158907,216.99175
0.234,0.2042742585,222.2814742
0.235,0.2008682522,225.1687478
0.236,0.2000393346,225.8563558
0.237,0.2017673776,224.4141172
0.238,0.2060902097,220.758926
0.239,0.2130734783,214.8038888
0.24,0.2227284557,206.7068721
0.241,0.2349336219,197.1335176
0.242,0.2493878322,187.2594936
0.243,0.2656454028,178.3391885
0.244,0.2831872511,171.3505681
0.245,0.3014922892,166.8702779
0.246,0.3200567794,165.2342853
0.247,0.3383857527,166.6907984
