"time","J1_w1","J2_w1","J3_w1","J4_w1"
0.102,9.62584,1.01051,0,0
0.1035,9.60999,1.02539,0,0
0.105,9.59343,1.04026,0,0
0.1065,9.57618,1.05513,0,0
0.108,9.55824,1.07,0,0
0.1095,9.53962,1.08486,0,0
0.111,9.52032,1.09972,0,0
0.1125,9.50035,1.11458,0,0
0.114,9.47973,1.12943,0,0
0.1155,9.45847,1.14428,0,0
0.117,9.43657,1.15912,0,0
0.1185,9.41407,1.17396,0,0
0.12,9.39097,1.1888,0,0
0.1215,9.3673,1.20363,0,0
0.123,9.34307,1.21845,0,0
0.1245,9.31831,1.23328,0,0
0.126,9.29303,1.2481,0,0
0.1275,9.26726,1.26291,0,0
0.129,9.24102,1.27772,0,0
0.1305,9.21434,1.29252,0,0
0.132,9.18725,1.30732,0,0
0.1335,9.15978,1.32212,0,0
0.135,9.13194,1.33691,0,0
0.1365,9.10378,1.3517,0,0
0.138,9.07531,1.36648,0,0
0.1395,9.04658,1.38126,0,0
0.141,9.0176,1.39603,0,0
0.1425,8.98843,1.4108,0,0
0.144,8.95907,1.42556,0,0
0.1455,8.92957,1.44031,0,0
0.147,8.89997,1.45507,0,0
0.1485,8.87029,1.46981,0,0
0.15,8.84056,1.48455,0,0
0.1515,8.81083,1.49929,0,0
0.153,8.78112,1.51402,0,0
0.1545,8.75146,1.52875,0,0
0.156,8.7219,1.54347,0,0
0.1575,8.69246,1.55818,0,0
0.159,8.66317,1.57289,0,0
0.1605,8.63407,1.5876,0,0
0.162,8.6052,1.60229,0,0
0.1635,8.57657,1.61699,0,0
0.165,8.54823,1.63167,0,0
0.1665,8.5202,1.64635,0,0
0.168,8.49251,1.66103,0,0
0.1695,8.46519,1.6757,0,0
0.171,8.43828,1.69036,0,0
0.1725,8.41179,1.70502,0,0
0.174,8.38575,1.71967,0,0
0.1755,8.3602,1.73432,0,0
0.177,8.33514,1.74895,0,0
0.1785,8.31062,1.76359,0,0
0.18,8.28664,1.77821,0,0
0.1815,8.26323,1.79283,0,0
0.183,8.24041,1.80745,0,0
0.1845,8.21819,1.82206,0,0
0.186,8.1966,1.83666,0,0
0.1875,8.17565,1.85125,0,0
0.189,8.15535,1.86584,0,0
0.1905,8.13572,1.88042,0,0
0.192,8.11677,1.895,0,0
0.1935,8.0985,1.90956,0,0
0.195,8.08093,1.92412,0,0
0.1965,8.06406,1.93868,0,0
0.198,8.0479,1.95323,0,0
0.1995,8.03245,1.96777,0,0
0.201,8.01771,1.9823,0,0
0.2025,8.00369,1.99683,0,0
0.204,7.99038,2.01135,0,0
0.2055,7.97778,2.02586,0,0
0.207,7.96589,2.04036,0,0
0.2085,7.95469,2.05486,0,0
0.21,7.94419,2.06935,0,0
0.2115,7.93437,2.08384,0,0
0.213,7.92523,2.09831,0,0
0.2145,7.91675,2.11278,0,0
0.216,7.90891,2.12724,0,0
0.2175,7.90171,2.1417,0,0
0.219,7.89513,2.15614,0,0
0.2205,7.88915,2.17058,0,0
0.222,7.88375,2.18501,0,0
0.2235,7.87891,2.19944,0,0
0.225,7.87462,2.21385,0,0
0.2265,7.87084,2.22826,0,0
0.228,7.86755,2.24266,0,0
0.2295,7.86474,2.25705,0,0
0.231,7.86237,2.27143,0,0
0.2325,7.86042,2.28581,0,0
0.234,7.85886,2.30018,0,0
0.2355,7.85766,2.31453,0,0
0.237,7.85679,2.32889,0,0
0.2385,7.85622,2.34323,0,0
0.24,7.85593,2.35756,0,0
0.2415,7.85588,2.37189,0,0
0.243,7.85604,2.38621,0,0
0.2445,7.85637,2.40052,0,0
0.246,7.85685,2.41482,0,0
0.2475,7.85744,2.42911,0,0
0.249,7.85812,2.44339,0,0
0.2505,7.85883,2.45767,0,0
0.252,7.85956,2.47193,0,0
0.2535,7.86027,2.48619,0,0
0.255,7.86093,2.50044,0,0
0.2565,7.8615,2.51468,0,0
0.258,7.86195,2.52891,0,0
0.2595,7.86224,2.54313,0,0
0.261,7.86236,2.55735,0,0
0.2625,7.86225,2.57155,0,0
0.264,7.8619,2.58574,0,0
0.2655,7.86128,2.59993,0,0
0.267,7.86034,2.61411,0,0
0.2685,7.85907,2.62827,0,0
0.27,7.85743,2.64243,0,0
0.2715,7.85539,2.65658,0,0
0.273,7.85294,2.67072,0,0
0.2745,7.85004,2.68485,0,0
0.276,7.84667,2.69897,0,0
0.2775,7.8428,2.71308,0,0
0.279,7.83841,2.72718,0,0
0.2805,7.83349,2.74127,0,0
0.282,7.82801,2.75535,0,0
0.2835,7.82194,2.76942,0,0
0.285,7.81528,2.78348,0,0
0.2865,7.80801,2.79754,0,0
0.288,7.80011,2.81158,0,0
0.2895,7.79157,2.82561,0,0
0.291,7.78238,2.83963,0,0
0.2925,7.77252,2.85365,0,0
0.294,7.76199,2.86765,0,0
0.2955,7.75077,2.88164,0,0
0.297,7.73887,2.89562,0,0
0.2985,7.72628,2.90959,0,0
0.3,7.71299,2.92355,0,0
0.3015,7.69901,2.9375,0,0
0.303,7.68433,2.95144,0,0
0.3045,7.66896,2.96537,0,0
0.306,7.65289,2.97929,0,0
0.3075,7.63614,2.9932,0,0
0.309,7.61871,3.0071,0,0
0.3105,7.60061,3.02099,0,0
0.312,7.58184,3.03486,0,0
0.3135,7.56243,3.04873,0,0
0.315,7.54237,3.06258,0,0
0.3165,7.52169,3.07643,0,0
0.318,7.50039,3.09026,0,0
0.3195,7.47851,3.10408,0,0
0.321,7.45604,3.11789,0,0
0.3225,7.43303,3.13169,0,0
0.324,7.40947,3.14548,0,0
0.3255,7.3854,3.15926,0,0
0.327,7.36084,3.17303,0,0
0.3285,7.33581,3.18678,0,0
0.33,7.31034,3.20053,0,0
0.3315,7.28446,3.21426,0,0
0.333,7.25818,3.22798,0,0
0.3345,7.23155,3.24169,0,0
0.336,7.20458,3.25539,0,0
0.3375,7.17731,3.26908,0,0
0.339,7.14976,3.28275,0,0
0.3405,7.12197,3.29642,0,0
0.342,7.09398,3.31007,0,0
0.3435,7.0658,3.32371,0,0
0.345,7.03748,3.33734,0,0
0.3465,7.00904,3.35096,0,0
0.348,6.98053,3.36456,0,0
0.3495,6.95196,3.37815,0,0
0.351,6.92338,3.39173,0,0
0.3525,6.89482,3.4053,0,0
0.354,6.86632,3.41886,0,0
0.3555,6.8379,3.4324,0,0
0.357,6.8096,3.44594,0,0
0.3585,6.78145,3.45946,0,0
0.36,6.75348,3.47297,0,0
0.3615,6.72573,3.48646,0,0
0.363,6.69823,3.49994,0,0
0.3645,6.671,3.51342,0,0
0.366,6.64409,3.52687,0,0
0.3675,6.61752,3.54032,0,0
0.369,6.59131,3.55375,0,0
0.3705,6.5655,3.56717,0,0
0.372,6.54012,3.58058,0,0
0.3735,6.51519,3.59398,0,0
0.375,6.49074,3.60736,0,0
0.3765,6.46678,3.62073,0,0
0.378,6.44336,3.63409,0,0
0.3795,6.42048,3.64743,0,0
0.381,6.39817,3.66076,0,0
0.3825,6.37644,3.67408,0,0
0.384,6.35533,3.68739,0,0
0.3855,6.33484,3.70068,0,0
0.387,6.31499,3.71396,0,0
0.3885,6.2958,3.72722,0,0
0.39,6.27728,3.74048,0,0
0.3915,6.25943,3.75372,0,0
0.393,6.24228,3.76694,0,0
0.3945,6.22583,3.78015,0,0
0.396,6.21008,3.79335,0,0
0.3975,6.19505,3.80654,0,0
0.399,6.18073,3.81971,0,0
0.4005,6.16198,3.83395,0.004095,0
0.402,6.15218,3.83251,0.015691,0
0.4035,6.14014,3.83064,0.030691,0
0.405,6.12882,3.82876,0.045691,0
0.4065,6.11822,3.82686,0.060691,0
0.408,6.10832,3.82495,0.075691,0
0.4095,6.09912,3.82302,0.090691,0
0.411,6.09061,3.82108,0.105691,0
0.4125,6.08279,3.81913,0.120691,0
0.414,6.07563,3.81716,0.135691,0
0.4155,6.06914,3.81518,0.150691,0
0.417,6.06328,3.81318,0.165691,0
0.4185,6.05806,3.81118,0.180691,0
0.42,6.05344,3.80915,0.195691,0
0.4215,6.04941,3.80711,0.210691,0
0.423,6.04596,3.80506,0.225691,0
0.4245,6.04306,3.80299,0.240691,0
0.426,6.04069,3.80091,0.255691,0
0.4275,6.03882,3.79882,0.270691,0
0.429,6.03743,3.79671,0.285691,0
0.4305,6.0365,3.79458,0.300691,0
0.432,6.03599,3.79244,0.315691,0
0.4335,6.03589,3.79029,0.330691,0
0.435,6.03616,3.78812,0.345691,0
0.4365,6.03677,3.78594,0.360691,0
0.438,6.0377,3.78374,0.375691,0
0.4395,6.03891,3.78153,0.390691,0
0.441,6.04038,3.7793,0.405691,0
0.4425,6.04207,3.77706,0.420691,0
0.444,6.04394,3.7748,0.435691,0
0.4455,6.04597,3.77253,0.450691,0
0.447,6.04813,3.77025,0.465691,0
0.4485,6.05038,3.76794,0.480691,0
0.45,6.05268,3.76563,0.495691,0
0.4515,6.05501,3.7633,0.510691,0
0.453,6.05733,3.76095,0.525691,0
0.4545,6.05961,3.75859,0.540691,0
0.456,6.06182,3.75621,0.555691,0
0.4575,6.06391,3.75382,0.570691,0
0.459,6.06587,3.75141,0.585691,0
0.4605,6.06765,3.74898,0.600691,0
0.462,6.06923,3.74655,0.615691,0
0.4635,6.07058,3.74409,0.630691,0
0.465,6.07165,3.74162,0.645691,0
0.4665,6.07243,3.73914,0.660691,0
0.468,6.07289,3.73663,0.675691,0
0.4695,6.07299,3.73412,0.690691,0
0.471,6.0727,3.73158,0.705691,0
0.4725,6.07201,3.72904,0.720691,0
0.474,6.07088,3.72647,0.735691,0
0.4755,6.06929,3.72389,0.750691,0
0.477,6.06722,3.7213,0.765691,0
0.4785,6.06463,3.71869,0.780691,0
0.48,6.06152,3.71606,0.795691,0
0.4815,6.05786,3.71341,0.810691,0
0.483,6.05363,3.71075,0.825691,0
0.4845,6.04881,3.70808,0.840691,0
0.486,6.04339,3.70539,0.855691,0
0.4875,6.03734,3.70268,0.870691,0
0.489,6.03067,3.69995,0.885691,0
0.4905,6.02335,3.69721,0.900691,0
0.492,6.01537,3.69446,0.915691,0
0.4935,6.00673,3.69168,0.930691,0
0.495,5.99741,3.68889,0.945691,0
0.4965,5.98742,3.68609,0.960691,0
0.498,5.97674,3.68326,0.975691,0
0.4995,5.96537,3.68043,0.990691,0
0.501,5.95331,3.67757,1.00569,0
0.5025,5.94056,3.6747,1.02069,0
0.504,5.92712,3.67181,1.03569,0
0.5055,5.913,3.6689,1.05069,0
0.507,5.89819,3.66598,1.06569,0
0.5085,5.88271,3.66304,1.08069,0
0.51,5.86657,3.66008,1.09569,0
0.5115,5.84976,3.65711,1.11069,0
0.513,5.83231,3.65412,1.12569,0
0.5145,5.81422,3.65112,1.14069,0
0.516,5.79551,3.64809,1.15569,0
0.5175,5.7762,3.64505,1.17069,0
0.519,5.75629,3.64199,1.18569,0
0.5205,5.73581,3.63892,1.20069,0
0.522,5.71478,3.63583,1.21569,0
0.5235,5.69321,3.63272,1.23069,0
0.525,5.67113,3.62959,1.24569,0
0.5265,5.64857,3.62645,1.26069,0
0.528,5.62553,3.62328,1.27569,0
0.5295,5.60206,3.6201,1.29069,0
0.531,5.57817,3.61691,1.30569,0
0.5325,5.5539,3.61369,1.32069,0
0.534,5.52926,3.61046,1.33569,0
0.5355,5.5043,3.60721,1.35069,0
0.537,5.47903,3.60395,1.36569,0
0.5385,5.45349,3.60066,1.38069,0
0.54,5.42771,3.59736,1.39569,0
0.5415,5.40172,3.59404,1.41069,0
0.543,5.37555,3.59071,1.42569,0
0.5445,5.34923,3.58735,1.44069,0
0.546,5.3228,3.58398,1.45569,0
0.5475,5.2963,3.58059,1.47069,0
0.549,5.26974,3.57718,1.48569,0
0.5505,5.24317,3.57375,1.50069,0
0.552,5.21662,3.57031,1.51569,0
0.5535,5.19013,3.56685,1.53069,0
0.555,5.16372,3.56337,1.54569,0
0.5565,5.13743,3.55987,1.56069,0
0.558,5.11129,3.55635,1.57569,0
0.5595,5.08533,3.55281,1.59069,0
0.561,5.0596,3.54926,1.60569,0
0.5625,5.03411,3.54569,1.62069,0
0.564,5.0089,3.5421,1.63569,0
0.5655,4.984,3.53849,1.65069,0
0.567,4.95944,3.53486,1.66569,0
0.5685,4.93526,3.53122,1.68069,0
0.57,4.91147,3.52755,1.69569,0
0.5715,4.8881,3.52387,1.71069,0
0.573,4.8652,3.52017,1.72569,0
0.5745,4.84276,3.51645,1.74069,0
0.576,4.82084,3.51271,1.75569,0
0.5775,4.79944,3.50896,1.77069,0
0.579,4.77859,3.50518,1.78569,0
0.5805,4.75831,3.50139,1.80069,0
0.582,4.73862,3.49757,1.81569,0
0.5835,4.71954,3.49374,1.83069,0
0.585,4.70109,3.48989,1.84569,0
0.5865,4.68329,3.48602,1.86069,0
0.588,4.66614,3.48213,1.87569,0
0.5895,4.64967,3.47822,1.89069,0
0.591,4.63388,3.4743,1.90569,0
0.5925,4.61879,3.47035,1.92069,0
0.594,4.6044,3.46639,1.93569,0
0.5955,4.59072,3.4624,1.95069,0
0.597,4.57776,3.4584,1.96569,0
0.5985,4.56552,3.45438,1.98069,0
0.6,4.554,3.45033,1.99569,0
0.6015,4.54322,3.44627,2.01069,0
0.603,4.53315,3.44219,2.02569,0
0.6045,4.52381,3.43809,2.04069,0
0.606,4.5152,3.43397,2.05569,0
0.6075,4.50729,3.42983,2.07069,0
0.609,4.5001,3.42567,2.08569,0
0.6105,4.49361,3.4215,2.10069,0
0.612,4.4878,3.4173,2.11569,0
0.6135,4.48268,3.41308,2.13069,0
0.615,4.47823,3.40884,2.14569,0
0.6165,4.47443,3.40459,2.16069,0
0.618,4.47127,3.40031,2.17569,0
0.6195,4.46873,3.39601,2.19069,0
0.621,4.46679,3.3917,2.20569,0
0.6225,4.46544,3.38736,2.22069,0
0.624,4.46465,3.38301,2.23569,0
0.6255,4.4644,3.37863,2.25069,0
0.627,4.46467,3.37423,2.26569,0
0.6285,4.46543,3.36982,2.28069,0
0.63,4.46667,3.36538,2.29569,0
0.6315,4.46835,3.36093,2.31069,0
0.633,4.47044,3.35645,2.32569,0
0.6345,4.47292,3.35195,2.34069,0
0.636,4.47576,3.34744,2.35569,0
0.6375,4.47894,3.3429,2.37069,0
0.639,4.48241,3.33834,2.38569,0
0.6405,4.48615,3.33377,2.40069,0
0.642,4.49012,3.32917,2.41569,0
0.6435,4.49431,3.32455,2.43069,0
0.645,4.49866,3.31991,2.44569,0
0.6465,4.50316,3.31525,2.46069,0
0.648,4.50776,3.31057,2.47569,0
0.6495,4.51244,3.30587,2.49069,0
0.651,4.51716,3.30115,2.50569,0
0.6525,4.52188,3.29641,2.52069,0
0.654,4.52659,3.29165,2.53569,0
0.6555,4.53123,3.28687,2.55069,0
0.657,4.53578,3.28206,2.56569,0
0.6585,4.54021,3.27724,2.58069,0
0.66,4.54448,3.27239,2.59569,0
0.6615,4.54856,3.26753,2.61069,0
0.663,4.55243,3.26264,2.62569,0
0.6645,4.55604,3.25773,2.64069,0
0.666,4.55937,3.25281,2.65569,0
0.6675,4.56239,3.24786,2.67069,0
0.669,4.56507,3.24289,2.68569,0
0.6705,4.56738,3.2379,2.70069,0
0.672,4.56929,3.23288,2.71569,0
0.6735,4.57079,3.22785,2.73069,0
0.675,4.57183,3.22279,2.74569,0
0.6765,4.57241,3.21772,2.76069,0
0.678,4.57249,3.21262,2.77569,0
0.6795,4.57205,3.2075,2.79069,0
0.681,4.57108,3.20236,2.80569,0
0.6825,4.56954,3.1972,2.82069,0
0.684,4.56743,3.19202,2.83569,0
0.6855,4.56473,3.18682,2.85069,0
0.687,4.56142,3.18159,2.86569,0
0.6885,4.55748,3.17634,2.88069,0
0.69,4.55291,3.17108,2.89569,0
0.6915,4.54769,3.16579,2.91069,0
0.693,4.54182,3.16048,2.92569,0
0.6945,4.53527,3.15514,2.94069,0
0.696,4.52806,3.14979,2.95569,0
0.6975,4.52017,3.14441,2.97069,0
0.699,4.51159,3.13901,2.98569,0
0.7005,4.50233,3.13359,3.00069,0
0.702,4.49239,3.12815,3.01569,0
0.7035,4.48176,3.12269,3.03069,0
0.705,4.47045,3.11721,3.04569,0
0.7065,4.45846,3.1117,3.06069,0
0.708,4.4458,3.10617,3.07569,0
0.7095,4.43248,3.10062,3.09069,0
0.711,4.41808,3.1005,3.1005,0
0.7125,4.40344,3.10521,3.10521,0
0.714,4.38816,3.1099,3.1099,0
0.7155,4.37226,3.11458,3.11458,0
0.717,4.35575,3.11925,3.11925,0
0.7185,4.33865,3.12391,3.12391,0
0.72,4.32098,3.12855,3.12855,0
0.7215,4.30276,3.13319,3.13319,0
0.723,4.284,3.13781,3.13781,0
0.7245,4.26472,3.14243,3.14243,0
0.726,4.24496,3.14703,3.14703,0
0.7275,4.22473,3.15162,3.15162,0
0.729,4.20405,3.1562,3.1562,0
0.7305,4.18296,3.16077,3.16077,0
0.732,4.16148,3.16533,3.16533,0
0.7335,4.13963,3.16987,3.16987,0
0.735,4.11744,3.17441,3.17441,0
0.7365,4.09496,3.17893,3.17893,0
0.738,4.07219,3.18345,3.18345,0
0.7395,4.04918,3.18795,3.18795,0
0.741,4.02596,3.19244,3.19244,0
0.7425,4.00255,3.19692,3.19692,0
0.744,3.97899,3.20138,3.20138,0
0.7455,3.95532,3.20584,3.20584,0
0.747,3.93155,3.21029,3.21029,0
0.7485,3.90774,3.21472,3.21472,0
0.75,3.88391,3.21914,3.21914,0
0.7515,3.86009,3.22355,3.22355,0
0.753,3.83632,3.22795,3.22795,0
0.7545,3.81263,3.23234,3.23234,0
0.756,3.78905,3.23671,3.23671,0
0.7575,3.76562,3.24108,3.24108,0
0.759,3.74237,3.24543,3.24543,0
0.7605,3.71934,3.24977,3.24977,0
0.762,3.69654,3.2541,3.2541,0
0.7635,3.67402,3.25842,3.25842,0
0.765,3.65181,3.26273,3.26273,0
0.7665,3.62993,3.26702,3.26702,0
0.768,3.60842,3.27131,3.27131,0
0.7695,3.58731,3.27558,3.27558,0
0.771,3.56662,3.27984,3.27984,0
0.7725,3.54637,3.28409,3.28409,0
0.774,3.5266,3.28833,3.28833,0
0.7755,3.50734,3.29255,3.29255,0
0.777,3.48859,3.29677,3.29677,0
0.7785,3.4704,3.30097,3.30097,0
0.78,3.45278,3.30516,3.30516,0
0.7815,3.43574,3.30934,3.30934,0
0.783,3.41932,3.3135,3.3135,0
0.7845,3.40352,3.31766,3.31766,0
0.786,3.38836,3.3218,3.3218,0
0.7875,3.37387,3.32593,3.32593,0
0.789,3.36005,3.33005,3.33005,0
0.7905,3.34691,3.33416,3.33416,0
0.792,3.33694,3.33694,3.33694,0
0.7935,3.33601,3.33601,3.33601,0
0.795,3.33501,3.33501,3.33501,0
0.7965,3.33424,3.33424,3.33424,0
0.798,3.33371,3.33371,3.33371,0
0.7995,3.33341,3.33341,3.33341,0
0.801,3.33334,3.33334,3.33334,0
0.8025,3.33351,3.33351,3.33351,0
0.804,3.33392,3.33392,3.33392,0
0.8055,3.33455,3.33455,3.33455,0
0.807,3.33543,3.33543,3.33543,0
0.8085,3.33653,3.33653,3.33653,0
0.81,3.33786,3.33786,3.33786,0
0.8115,3.33942,3.33942,3.33942,0
0.813,3.3412,3.3412,3.3412,0
0.8145,3.3432,3.3432,3.3432,0
0.816,3.34541,3.34541,3.34541,0
0.8175,3.34783,3.34783,3.34783,0
0.819,3.35045,3.35045,3.35045,0
0.8205,3.35327,3.35327,3.35327,0
0.822,3.35628,3.35628,3.35628,0
0.8235,3.35948,3.35948,3.35948,0
0.825,3.36285,3.36285,3.36285,0
0.8265,3.3664,3.3664,3.3664,0
0.828,3.37011,3.37011,3.37011,0
0.8295,3.37397,3.37397,3.37397,0
0.831,3.37797,3.37797,3.37797,0
0.8325,3.38255,3.38255,3.38255,0
0.834,3.38683,3.38683,3.38683,0
0.8355,3.39123,3.39123,3.39123,0
0.837,3.39573,3.39573,3.39573,0
0.8385,3.40033,3.40033,3.40033,0
0.84,3.40502,3.40502,3.40502,0
0.8415,3.40979,3.40979,3.40979,0
0.843,3.41462,3.41462,3.41462,0
0.8445,3.41951,3.41951,3.41951,0
0.846,3.42444,3.42444,3.42444,0
0.8475,3.4294,3.4294,3.4294,0
0.849,3.43439,3.43439,3.43439,0
0.8505,3.43939,3.43939,3.43939,0
0.852,3.44439,3.44439,3.44439,0
0.8535,3.44938,3.44938,3.44938,0
0.855,3.45434,3.45434,3.45434,0
0.8565,3.45927,3.45927,3.45927,0
0.858,3.46416,3.46416,3.46416,0
0.8595,3.46899,3.46899,3.46899,0
0.861,3.47376,3.47376,3.47376,0
0.8625,3.47845,3.47845,3.47845,0
0.864,3.48306,3.48306,3.48306,0
0.8655,3.48756,3.48756,3.48756,0
0.867,3.49197,3.49197,3.49197,0
0.8685,3.49625,3.49625,3.49625,0
0.87,3.50041,3.50041,3.50041,0
0.8715,3.50443,3.50443,3.50443,0
0.873,3.5094,3.50933,3.50933,0
0.8745,3.51351,3.51267,3.51267,0
0.876,3.51726,3.51608,3.51608,0
0.8775,3.52051,3.51948,3.51948,0
0.879,3.52326,3.52286,3.52286,0
0.8805,3.52584,3.52584,3.52584,0
0.882,3.52864,3.52864,3.52864,0
0.8835,3.53125,3.53125,3.53125,0
0.885,3.53365,3.53365,3.53365,0
0.8865,3.53585,3.53585,3.53585,0
0.888,3.53783,3.53783,3.53783,0
0.8895,3.53959,3.53959,3.53959,0
0.891,3.54115,3.54115,3.54115,0
0.8925,3.54246,3.54246,3.54246,0
0.894,3.54354,3.54354,3.54354,0
0.8955,3.54439,3.54439,3.54439,0
0.897,3.54501,3.54501,3.54501,0
0.8985,3.54539,3.54539,3.54539,0
0.9,3.54553,3.54553,3.54553,0
0.9015,3.54544,3.54544,3.54544,0
0.903,3.54512,3.54512,3.54512,0
0.9045,3.54456,3.54456,3.54456,0
0.906,3.54377,3.54377,3.54377,0
0.9075,3.54274,3.54274,3.54274,0
0.909,3.54149,3.54149,3.54149,0
0.9105,3.54001,3.54001,3.54001,0
0.912,3.5383,3.5383,3.5383,0
0.9135,3.53638,3.53638,3.53638,0
0.915,3.53424,3.53424,3.53424,0
0.9165,3.53189,3.53189,3.53189,0
0.918,3.52934,3.52934,3.52934,0
0.9195,3.52659,3.52659,3.52659,0
0.921,3.52364,3.52364,3.52364,0
0.9225,3.5205,3.5205,3.5205,0
0.924,3.51455,3.51455,3.51455,0.008191
0.9255,3.50607,3.50607,3.50607,0.023191
0.927,3.49742,3.49742,3.49742,0.038191
0.9285,3.48862,3.48862,3.48862,0.053191
0.93,3.47966,3.47966,3.47966,0.068191
0.9315,3.47057,3.47057,3.47057,0.083191
0.933,3.46135,3.46135,3.46135,0.098191
0.9345,3.452,3.452,3.452,0.113191
0.936,3.44254,3.44254,3.44254,0.128191
0.9375,3.43299,3.43299,3.43299,0.143191
0.939,3.42334,3.42334,3.42334,0.158191
0.9405,3.4136,3.4136,3.4136,0.173191
0.942,3.4038,3.4038,3.4038,0.188191
0.9435,3.39394,3.39394,3.39394,0.203191
0.945,3.38403,3.38403,3.38403,0.218191
0.9465,3.37408,3.37408,3.37408,0.233191
0.948,3.3641,3.3641,3.3641,0.248191
0.9495,3.3541,3.3541,3.3541,0.263191
0.951,3.34411,3.34411,3.34411,0.278191
0.9525,3.33411,3.33411,3.33411,0.293191
0.954,3.32413,3.32413,3.32413,0.308191
0.9555,3.31419,3.31419,3.31419,0.323191
0.957,3.30428,3.30428,3.30428,0.338191
0.9585,3.29442,3.29442,3.29442,0.353191
0.96,3.28462,3.28462,3.28462,0.368191
0.9615,3.27489,3.27489,3.27489,0.383191
0.963,3.26524,3.26524,3.26524,0.398191
0.9645,3.25569,3.25569,3.25569,0.413191
0.966,3.24623,3.24623,3.24623,0.428191
0.9675,3.23689,3.23689,3.23689,0.443191
0.969,3.22767,3.22767,3.22767,0.458191
0.9705,3.21859,3.21859,3.21859,0.473191
0.972,3.20964,3.20964,3.20964,0.488191
0.9735,3.20084,3.20084,3.20084,0.503191
0.975,3.1922,3.1922,3.1922,0.518191
0.9765,3.18372,3.18372,3.18372,0.533191
0.978,3.17542,3.17542,3.17542,0.548191
0.9795,3.1673,3.1673,3.1673,0.563191
0.981,3.15936,3.15936,3.15936,0.578191
0.9825,3.15162,3.15162,3.15162,0.593191
0.984,3.14408,3.14408,3.14408,0.608191
0.9855,3.13675,3.13675,3.13675,0.623191
0.987,3.12962,3.12962,3.12962,0.638191
0.9885,3.12271,3.12271,3.12271,0.653191
0.99,3.11602,3.11602,3.11602,0.668191
0.9915,3.10956,3.10956,3.10956,0.683191
0.993,3.10332,3.10332,3.10332,0.698191
0.9945,3.09731,3.09731,3.09731,0.713191
0.996,3.09153,3.09153,3.09153,0.728191
0.9975,3.08599,3.08599,3.08599,0.743191
0.999,3.08068,3.08068,3.08068,0.758191
1.0005,3.07512,3.07507,3.07507,0.774752
1.002,3.07114,3.07,3.07,0.78942
1.0035,3.06779,3.0648,3.0648,0.80442
1.005,3.06517,3.05959,3.05959,0.81942
1.0065,3.06327,3.05436,3.05436,0.83442
1.008,3.06209,3.04912,3.04912,0.84942
1.0095,3.06163,3.04386,3.04386,0.86442
1.011,3.06187,3.0386,3.0386,0.87942
1.0125,3.0628,3.03331,3.03331,0.89442
1.014,3.06441,3.02802,3.02802,0.90942
