"time","qinj@expseu_","lca@PUMP01","x1@INJ01","q@INJ01","volume@INJ01","p1@PUMP01","pa@DVALV01","sacp@INJ01"
0.00021,-3.440998444486225e-008,2.7079280926593069e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-3.4409984444862247e-014,2.5010009497644314,9.9690214926962675,49.999999986889542
0.00022,-3.6048585559343253e-008,3.0127264443900999e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-3.6048585559343249e-014,2.5010947515028392,9.9687716900901773,49.999999986889542
0.00023,-3.7687186664068634e-008,3.3305850331703423e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-3.7687186664068635e-014,2.5012114877009943,9.9700527376643553,49.999999986889542
0.00024,-3.9325787771957114e-008,3.6605576409689576e-006,1.0000000000000001e-009,-9.8316162497525118e-009,-3.9325787771957121e-014,2.5012864854394419,9.9716505779774813,49.999999986889527
0.00025,-4.0964388897298509e-008,4.0016980497548903e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-4.096438889729851e-014,2.5013564298359103,9.9719223587935542,49.999999986889542
0.00026,-4.2602990051853998e-008,4.3530600414970585e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-4.2602990051853993e-014,2.50145292986632,9.9725682808951959,49.999999986889542
0.00027,-4.4241591245947318e-008,4.7136973981643832e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-4.4241591245947323e-014,2.5015260932159991,9.9740040029573347,49.999999986889542
0.00028,-4.5880192487966886e-008,5.0826660941607335e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-4.5880192487966882e-014,2.501577349525522,9.9746089146549881,49.999999986889542
0.00029,-4.7518793783392193e-008,5.4593781005123952e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-4.7518793783392192e-014,2.5016526176090799,9.9750364993771878,49.999999986889542
0.0003,-4.915739513824909e-008,5.843991912340673e-006,1.0000000000000001e-009,-9.8316162497525118e-009,-4.9157395138249089e-014,2.5017286906093448,9.9761534939555716,49.999999986889527
0.00031,-5.0795996556474778e-008,6.2367600254146932e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-5.0795996556474773e-014,2.5017922764715061,9.97685543058296,49.999999986889542
0.00032,-5.2434598041774438e-008,6.6379349355035643e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-5.2434598041774435e-014,2.5018757533991232,9.9772985914044749,49.999999986889542
0.00033,-5.407319959750142e-008,7.0477691383764343e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-5.407319959750142e-014,2.5019598489561443,9.9781518834269463,49.999999986889542
0.00034,-5.5711801230090527e-008,7.4665151298024296e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-5.5711801230090526e-014,2.5020406478097756,9.9787076045786272,49.999999986889542
0.00035,-5.7350402951830573e-008,7.8944254055506425e-006,1.0000000000000001e-009,-9.8316092657116939e-009,-5.7350402951830575e-014,2.5021354939497642,9.9792101176000969,49.999999986889542
0.00036,-5.8989004782308289e-008,8.3317524613902076e-006,1.0000000000000001e-009,-9.8316162497525118e-009,-5.8989004782308285e-014,2.502229671290499,9.9798819988143332,49.999999986889527
0.00037,-6.0627606749419261e-008,8.7787487930902494e-006,1.0000000000000001e-009,-9.8316162497525118e-009,-6.0627606749419266e-014,2.5023285972596621,9.9803487907566275,49.999999986889527
0.00038,-6.2266208884662793e-008,9.2356668964198799e-006,1.0000000000000001e-009,-9.8316441859157867e-009,-6.2266208884662784e-014,2.5024346277398157,9.9808902671706807,49.999999986889492
0.00039,-6.390481124822117e-008,9.7027592671482192e-006,1.0000000000000001e-009,-9.8316372018749688e-009,-6.3904811248221164e-014,2.5025426530214965,9.9813353650515459,49.999999986889499
0.0004,-6.5543413914532099e-008,1.0180278401044405e-005,1.0000000000000001e-009,-9.8316232337933297e-009,-6.5543413914532104e-014,2.5026594098341448,9.9818218421481468,49.99999998688952
0.00041,-6.7182016980934646e-008,1.0668476793877551e-005,1.0000000000000001e-009,-9.8316162497525118e-009,-6.7182016980934652e-014,2.5027776587309871,9.9822501771232979,49.999999986889527
0.00042,-6.8820620615247003e-008,1.1167604989189517e-005,1.0000000000000001e-009,-9.8316232337933297e-009,-6.8820620615246989e-014,2.5029046412872114,9.9826692290999617,49.99999998688952
0.00043,-7.0459225190143972e-008,1.167779639688718e-005,1.0000000000000001e-009,-9.8316302178341492e-009,-7.045922519014397e-014,2.5030328712899279,9.983077248151055,49.999999986889513
0.00044,-7.2097830872014814e-008,1.2199002869743131e-005,1.0000000000000001e-009,-9.8316372018749688e-009,-7.2097830872014799e-014,2.5031635416224427,9.9834706356583478,49.999999986889499
0.00045,-7.3736438008510544e-008,1.2731160642711963e-005,1.0000000000000001e-009,-9.8316441859157867e-009,-7.3736438008510541e-014,2.5032960352502815,9.9838516109250168,49.999999986889492
0.00046,-7.5375046503291406e-008,1.327420595074823e-005,1.0000000000000001e-009,-9.8316581539974274e-009,-7.5375046503291413e-014,2.5034304525755759,9.9842264485115901,49.999999986889478
0.00047,-7.7013657513802063e-008,1.3828075028806529e-005,1.0000000000000001e-009,-9.8316721220790649e-009,-7.7013657513802055e-014,2.503566955023262,9.9845919023972503,49.999999986889456
0.00048,-7.8652271299564093e-008,1.4392704111841466e-005,1.0000000000000001e-009,-9.8316860901607007e-009,-7.8652271299564097e-014,2.503705148448089,9.9849512741832172,49.999999986889435
0.00049,-8.0290888512597663e-008,1.4968029434807632e-005,1.0000000000000001e-009,-9.8317070422831593e-009,-8.0290888512597647e-014,2.5038451242013293,9.9853056941121814,49.999999986889407
0.0005,-8.1929509922067002e-008,1.5553987232659566e-005,1.0000000000000001e-009,-9.8317279944056163e-009,-8.1929509922067003e-014,2.5039868369018139,9.985655961272121,49.999999986889378
0.00051,-8.3568136422621982e-008,1.6150513740351875e-005,1.0000000000000001e-009,-9.8317698986505287e-009,-8.356813642262198e-014,2.5041302400389958,9.9860026972272333,49.999999986889328
0.00052,-8.5206769051880224e-008,1.67575451928392e-005,1.0000000000000001e-009,-9.8318048188546215e-009,-8.5206769051880231e-014,2.5042752876996492,9.9863463302789217,49.999999986889279
0.00053,-8.6845408996701914e-008,1.7375017825076063e-005,1.0000000000000001e-009,-9.8318397390587176e-009,-8.6845408996701908e-014,2.5044219342193443,9.9866871025408877,49.999999986889229
0.00054,-8.8484057613690069e-008,1.8002867872017105e-005,1.0000000000000001e-009,-9.831902595426087e-009,-8.8484057613690076e-014,2.5045701342487279,9.987025083693112,49.999999986889151
0.00055,-9.0122714196289219e-008,1.8641031568616892e-005,1.0000000000000001e-009,-9.8319584677526368e-009,-9.012271419628922e-014,2.5047197565992074,9.9873608074272884,49.999999986889073
0.00056,-9.176138196800736e-008,1.928944612035704e-005,1.0000000000000001e-009,-9.8320213241200061e-009,-9.1761381968007357e-014,2.5048710997151806,9.9876935310316117,49.999999986888987
0.00057,-9.3400062731867637e-008,1.9948078166984854e-005,1.0000000000000001e-009,-9.8321260847322911e-009,-9.3400062731867623e-014,2.5050244660240062,9.9880229898508581,49.999999986888852
0.00058,-9.5038758501151441e-008,2.0616928377352174e-005,1.0000000000000001e-009,-9.8322168772629371e-009,-9.5038758501151432e-014,2.5051804228152417,9.9883488068322546,49.999999986888731
0.00059,-9.6677471499143321e-008,2.1295999315871581e-005,1.0000000000000001e-009,-9.832307669793583e-009,-9.6677471499143324e-014,2.5053387522330901,9.9886705078536178,49.999999986888611
0.0006,-9.8316204172287974e-008,2.1985293546955525e-005,1.0000000000000001e-009,-9.8324613186915966e-009,-9.8316204172287985e-014,2.5054995211875424,9.9889875456314421,49.999999986888405
0.00061,-9.9954959166281906e-008,2.2684813635016632e-005,1.0000000000000001e-009,-9.8325730633446995e-009,-9.9954959166281898e-014,2.5056627107855389,9.9892993367003822,49.999999986888255
0.00062,-1.0159373933844556e-007,2.3394562144467314e-005,1.0000000000000001e-009,-9.8327406803243522e-009,-1.0159373933844556e-013,2.5058283297604964,9.9896052622443801,49.999999986888028
0.00063,-1.0323254780278318e-007,2.4114541639720241e-005,1.0000000000000001e-009,-9.8329152813448229e-009,-1.0323254780278318e-013,2.5059963776793288,9.9899046993631799,49.999999986887801
0.00064,-1.0487138777980836e-007,2.4844754685187872e-005,1.0000000000000001e-009,-9.8331108344877637e-009,-1.0487138777980837e-013,2.5061668560985022,9.9901970524343788,49.999999986887538
0.00065,-1.0651026279117355e-007,2.5585203845282752e-005,1.0000000000000001e-009,-9.8333413078347825e-009,-1.0651026279117355e-013,2.5063397679899095,9.9904817338479912,49.999999986887232
0.00066,-1.0814917656806911e-007,2.6335891684417304e-005,1.0000000000000001e-009,-9.8335717811818062e-009,-1.081491765680691e-013,2.50651511467392,9.990758219561787,49.99999998688692
0.00067,-1.0978813301557368e-007,2.7096820767004264e-005,1.0000000000000001e-009,-9.8338441587737357e-009,-1.0978813301557369e-013,2.5066928984750101,9.9910260364600667,49.999999986886557
0.00068,-1.1142713620194637e-007,2.7867993657455995e-005,1.0000000000000001e-009,-9.8341305044473043e-009,-1.1142713620194636e-013,2.5068731208059329,9.9912847972962808,49.999999986886181
0.00069,-1.130661903203553e-007,2.8649412920185057e-005,1.0000000000000001e-009,-9.8344447862841494e-009,-1.130661903203553e-013,2.507055833766421,9.9915342093454598,49.999999986885761
0.0007,-1.1470529966680535e-007,2.9441082575450585e-005,1.0000000000000001e-009,-9.8347800202434466e-009,-1.1470529966680533e-013,2.5072410659142168,9.9917740580336201,49.999999986885314
0.00071,-1.1634446859603234e-007,3.024303277886902e-005,1.0000000000000001e-009,-9.8351641424884955e-009,-1.1634446859603234e-013,2.5074294738521341,9.9920042533425892,49.999999986884802
0.00072,-1.179837014893522e-007,3.1055316292442249e-005,1.0000000000000001e-009,-9.835548264733523e-009,-1.1798370148935221e-013,2.5076214079646442,9.9922247912382378,49.999999986884283
0.00073,-1.1962300269830518e-007,3.1877986623565609e-005,1.0000000000000001e-009,-9.8359742912234611e-009,-1.196230026983052e-013,2.5078167618823426,9.9924357680226166,49.999999986883715
0.00074,-1.212623765025234e-007,3.2711097279634339e-005,1.0000000000000001e-009,-9.8364212698358563e-009,-1.2126237650252339e-013,2.5080156225894727,9.9926373978771785,49.999999986883125
0.00075,-1.2290182705304624e-007,3.3554701768043759e-005,1.0000000000000001e-009,-9.8368961846115213e-009,-1.2290182705304626e-013,2.5082180119325228,9.9928299579412343,49.999999986882486
0.00076,-1.245413582981866e-007,3.4408853596189161e-005,1.0000000000000001e-009,-9.8373850674688338e-009,-1.2454135829818658e-013,2.5084239729240045,9.9930138355216283,49.999999986881839
0.00077,-1.2618097391681191e-007,3.5273606271465878e-005,1.0000000000000001e-009,-9.8379018864894096e-009,-1.2618097391681189e-013,2.5086335424433717,9.9931894762236801,49.99999998688115
0.00078,-1.2782067731861532e-007,3.614901330126916e-005,1.0000000000000001e-009,-9.8384326735916145e-009,-1.2782067731861532e-013,2.5088467601176827,9.9933573720520972,49.999999986880439
0.00079,-1.2946047157296272e-007,3.7035128192994299e-005,1.0000000000000001e-009,-9.8389844128162798e-009,-1.2946047157296271e-013,2.5090636636960637,9.9935181115925555,49.999999986879708
0.0008,-1.3110038027814005e-007,3.7932004454036588e-005,1.0000000000000001e-009,-9.8395501201225742e-009,-1.3110038027814006e-013,2.5092845378333513,9.9936708938320677,49.999999986878947
0.00081,-1.3274038559696413e-007,3.8839695591791359e-005,1.0000000000000001e-009,-9.8401437635921386e-009,-1.3274038559696411e-013,2.5095089413761933,9.9938180467339173,49.999999986878159
0.00082,-1.3438048885115375e-007,3.9758255113653836e-005,1.0000000000000001e-009,-9.8407234389800672e-009,-1.3438048885115375e-013,2.5097371482626656,9.9939602204572449,49.999999986877384
0.00083,-1.3602069068485026e-007,4.0687736527019426e-005,1.0000000000000001e-009,-9.8413170824496432e-009,-1.3602069068485026e-013,2.5099691984027155,9.9940980553583572,49.999999986876595
0.00084,-1.3766099112040544e-007,4.1628180000943115e-005,1.0000000000000001e-009,-9.8419107259192009e-009,-1.3766099112040546e-013,2.5102037059525526,9.9942321660327575,49.9999999868758
0.00085,-1.3930138946704708e-007,4.2579470646275316e-005,1.0000000000000001e-009,-9.8424973853479392e-009,-1.3930138946704707e-013,2.5104370334900512,9.9943631288137826,49.999999986875018
0.00086,-1.4094186304166489e-007,4.3541393536314818e-005,1.0000000000000001e-009,-9.843070076695035e-009,-1.4094186304166488e-013,2.5106684275855162,9.9944920388995069,49.999999986874258
0.00087,-1.4258243188781023e-007,4.4513732077067836e-005,1.0000000000000001e-009,-9.8436497520829652e-009,-1.4258243188781022e-013,2.5108972988217726,9.9946186133074466,49.999999986873483
0.00088,-1.4422309358611242e-007,4.5496269674540693e-005,1.0000000000000001e-009,-9.8441945072667845e-009,-1.442230935861124e-013,2.5111238085312579,9.9947433261167351,49.999999986872758
0.00089,-1.4586384495663224e-007,4.6488789734739626e-005,1.0000000000000001e-009,-9.8447252943689629e-009,-1.4586384495663224e-013,2.5113476962391408,9.9948665916256374,49.999999986872048
0.0009,-1.4750468206712125e-007,4.7491075663670963e-005,1.0000000000000001e-009,-9.8452351293486861e-009,-1.4750468206712124e-013,2.5115688548487785,9.9949887625716922,49.999999986871366
0.00091,-1.4914560026027087e-007,4.8502910867340921e-005,1.0000000000000001e-009,-9.845710044124328e-009,-1.4914560026027087e-013,2.5117871269786542,9.9951101298575029,49.999999986870733
0.00092,-1.50786594163837e-007,4.9524078751755878e-005,1.0000000000000001e-009,-9.8461360706142314e-009,-1.50786594163837e-013,2.5120023777779186,9.9952309148210201,49.999999986870165
0.00093,-1.5242765768708946e-007,5.0554362722922117e-005,1.0000000000000001e-009,-9.8465411449816794e-009,-1.5242765768708944e-013,2.5122144674107263,9.9953512795291495,49.999999986869625
0.00094,-1.5406878408011411e-007,5.1593546186845899e-005,1.0000000000000001e-009,-9.8468973310633989e-009,-1.540687840801141e-013,2.5124232632379346,9.9954713216646915,49.999999986869156
0.00095,-1.5570996597696684e-007,5.2641412549533482e-005,1.0000000000000001e-009,-9.8472185969410421e-009,-1.5570996597696682e-013,2.5126286339185566,9.9955910769441569,49.999999986868723
0.00096,-1.5735119544759895e-007,5.369774521699108e-005,1.0000000000000001e-009,-9.847497958573763e-009,-1.5735119544759894e-013,2.5128308912566957,9.995710535658052,49.999999986868353
0.00097,-1.5899246614645826e-007,5.4762327595225092e-005,1.0000000000000001e-009,-9.8477144638391211e-009,-1.5899246614645828e-013,2.513029382304055,9.9958296624759644,49.999999986868062
0.00098,-1.606337674428493e-007,5.583502381855969e-005,1.0000000000000001e-009,-9.8478750967779361e-009,-1.606337674428493e-013,2.5132295152982684,9.9959483453567977,49.999999986867849
0.00099,-1.6227509039772305e-007,5.6916339140672124e-005,1.0000000000000001e-009,-9.8479868414310192e-009,-1.6227509039772305e-013,2.5134504028933224,9.9960664897801799,49.999999986867699
0.001,-1.6391642616862905e-007,5.8007084547265601e-005,1.0000000000000001e-009,-9.8480287456759299e-009,-1.6391642616862902e-013,2.5136937335825116,9.9961839587685013,49.999999986867643
0.00101,-1.6555776490996919e-007,5.910807290691977e-005,1.0000000000000001e-009,-9.8480287456759299e-009,-1.6555776490996918e-013,2.5139596764522794,9.9963005523336488,49.999999986867643
0.00102,-1.671990937498094e-007,6.0220117088213931e-005,1.0000000000000001e-009,-9.8479589052677476e-009,-1.671990937498094e-013,2.5142504939073005,9.9964158236564735,49.999999986867735
0.00103,-1.6884040838936338e-007,6.1344029959727923e-005,1.0000000000000001e-009,-9.8478331925330254e-009,-1.6884040838936338e-013,2.5145616318818602,9.9965301004989495,49.999999986867905
0.00104,-1.7048169792272065e-007,6.248062439004135e-005,1.0000000000000001e-009,-9.8476585915125779e-009,-1.7048169792272064e-013,2.5148995952439681,9.9966429865490696,49.99999998686814
0.00105,-1.7212295334550842e-007,6.3630713247733647e-005,1.0000000000000001e-009,-9.8474351022064019e-009,-1.7212295334550842e-013,2.5152624391434033,9.9967543165840826,49.999999986868438
0.00106,-1.7376416634360306e-007,6.4795109401384428e-005,1.0000000000000001e-009,-9.8471627246145022e-009,-1.7376416634360305e-013,2.5156513660308666,9.9968639693269772,49.999999986868801
0.00107,-1.7540532883317652e-007,6.5974625719573244e-005,1.0000000000000001e-009,-9.8468484427776703e-009,-1.754053288331765e-013,2.5160671302727509,9.9969718471797666,49.99999998686922
0.00108,-1.7704643334806666e-007,6.7170075070879819e-005,1.0000000000000001e-009,-9.8464922566959541e-009,-1.7704643334806668e-013,2.5165105931338627,9.99707788162047,49.999999986869696
0.00109,-1.7868747307637406e-007,6.838227032388369e-005,1.0000000000000001e-009,-9.8460801982876849e-009,-1.7868747307637404e-013,2.5169826529975334,9.9971820474549773,49.999999986870243
0.0011,-1.8032844194149137e-007,6.9612024347164256e-005,1.0000000000000001e-009,-9.8456402037161523e-009,-1.8032844194149138e-013,2.517484253990546,9.9972843524425716,49.999999986870826
0.00111,-1.8196930844380541e-007,7.0860150009301051e-005,1.0000000000000001e-009,-9.8451583048996909e-009,-1.8196930844380543e-013,2.5180180612343874,9.9973843037788939,49.999999986871472
0.00112,-1.8361010128125674e-007,7.2127271923367906e-005,1.0000000000000001e-009,-9.8446624380016002e-009,-1.8361010128125674e-013,2.5185638429153272,9.9974827097929442,49.999999986872133
0.00113,-1.8525079474051209e-007,7.3412961280515726e-005,1.0000000000000001e-009,-9.8441526030218754e-009,-1.8525079474051208e-013,2.5190959976989555,9.9975792879130037,49.999999986872815
0.00114,-1.8689141693770102e-007,7.4716423056106322e-005,1.0000000000000001e-009,-9.8436357840013278e-009,-1.8689141693770101e-013,2.5196161033678024,9.9976746269349377,49.999999986873505
0.00115,-1.8853193543622892e-007,7.6036861857815193e-005,1.0000000000000001e-009,-9.843111980939944e-009,-1.8853193543622894e-013,2.520114763098114,9.9977684936457205,49.999999986874201
0.00116,-1.90172384456727e-007,7.737348229331754e-005,1.0000000000000001e-009,-9.8425811938377589e-009,-1.90172384456727e-013,2.520600203108017,9.9978614439493114,49.999999986874911
0.00117,-1.9181274438057251e-007,7.872548897028912e-005,1.0000000000000001e-009,-9.842064374817203e-009,-1.9181274438057248e-013,2.5210642322763364,9.9979534174485227,49.999999986875601
0.00118,-1.9345301937174211e-007,8.0092086496405204e-005,1.0000000000000001e-009,-9.8415615238782862e-009,-1.934530193717421e-013,2.5215086557555635,9.9980446227336977,49.999999986876269
0.00119,-1.9509321197537677e-007,8.1472479479341195e-005,1.0000000000000001e-009,-9.8410656569801823e-009,-1.9509321197537674e-013,2.5219326086494673,9.9981352162364843,49.999999986876929
0.0012,-1.9673332554830582e-007,8.2865872526772689e-005,1.0000000000000001e-009,-9.8405977262453351e-009,-1.9673332554830582e-013,2.5223353563745103,9.998225325158252,49.999999986877555
0.00121,-1.9837336402000644e-007,8.4271470246374873e-005,1.0000000000000001e-009,-9.8401507476329598e-009,-1.9837336402000641e-013,2.5227162003752595,9.9983150369643852,49.999999986878152
0.00122,-2.0001333198343301e-007,8.5688477245823342e-005,1.0000000000000001e-009,-9.8397247211430333e-009,-2.0001333198343299e-013,2.5230744944775489,9.9984043896750929,49.99999998687872
0.00123,-2.0165323451163346e-007,8.7116098132793759e-005,1.0000000000000001e-009,-9.839347582938837e-009,-2.0165323451163346e-013,2.5234096305215736,9.9984933611997153,49.999999986879217
0.00124,-2.0329308946701762e-007,8.8553537514961161e-005,1.0000000000000001e-009,-9.8389844128162798e-009,-2.0329308946701762e-013,2.5237231879405146,9.9985819782562171,49.999999986879708
0.00125,-2.0493287662345214e-007,9.0000000000001144e-005,1.0000000000000001e-009,-9.8386701309794462e-009,-2.0493287662345212e-013,2.5240090192601556,9.9986698777220049,49.999999986880127
0.00126,-2.0657261500027024e-007,9.1454844296429965e-005,1.0000000000000001e-009,-9.8383837853058892e-009,-2.0657261500027022e-013,2.5242859155731425,9.9987568799446276,49.999999986880503
0.00127,-2.0821232086585681e-007,9.2918045516125381e-005,1.0000000000000001e-009,-9.8381323598364217e-009,-2.082123208658568e-013,2.5245657914312596,9.9988430489358127,49.999999986880837
0.00128,-2.0985198061292387e-007,9.438973287180634e-005,1.0000000000000001e-009,-9.8379228386118633e-009,-2.0985198061292385e-013,2.524853123302329,9.998927421791123,49.999999986881122
0.00129,-2.114916104242064e-007,9.5870035576191436e-005,1.0000000000000001e-009,-9.8377482375914009e-009,-2.114916104242064e-013,2.525145890896348,9.9990096478222608,49.999999986881356
0.0013,-2.131312160965595e-007,9.7359082841999158e-005,1.0000000000000001e-009,-9.8376085567750297e-009,-2.1313121609655951e-013,2.5254447525623207,9.9990890654697449,49.999999986881541
0.00131,-2.1477080687889118e-007,9.8857003881948263e-005,1.0000000000000001e-009,-9.8375037961627513e-009,-2.1477080687889116e-013,2.5257491949491153,9.9991657293373795,49.999999986881676
0.00132,-2.1641038193196375e-007,0.00010036392790875762,1.0000000000000001e-009,-9.8374130036321103e-009,-2.1641038193196374e-013,2.5260607125764114,9.9992383142408841,49.999999986881797
0.00133,-2.1804994453418583e-007,0.00010187998413514583,1.0000000000000001e-009,-9.8373641153463801e-009,-2.1804994453418581e-013,2.5263787767477841,9.9993046579484126,49.999999986881868
0.00134,-2.1968950260429223e-007,0.00010340530177383146,1.0000000000000001e-009,-9.8373431632239231e-009,-2.1968950260429224e-013,2.5267028859252632,9.9993644666498138,49.999999986881896
0.00135,-2.2132905970820468e-007,0.00010494001003753334,1.0000000000000001e-009,-9.8373431632239231e-009,-2.2132905970820466e-013,2.5270334942215582,9.9994165247847899,49.999999986881896
0.00136,-2.229686181505054e-007,0.00010648423813896987,1.0000000000000001e-009,-9.8373571313055605e-009,-2.2296861815050541e-013,2.5273700460571469,9.9994615869133767,49.999999986881875
0.00137,-2.2460818104162713e-007,0.00010803811529086011,1.0000000000000001e-009,-9.8373780834280159e-009,-2.2460818104162712e-013,2.527714557592764,9.999494411235224,49.999999986881846
0.00138,-2.2624774859142452e-007,0.00010960177070592263,1.0000000000000001e-009,-9.8374199876729266e-009,-2.2624774859142449e-013,2.5280646405130121,9.9995178627152796,49.999999986881789
0.00139,-2.2788732279662036e-007,0.00011117533363101617,1.0000000000000001e-009,-9.8374618919178422e-009,-2.2788732279662033e-013,2.5284228192145632,9.9995284076621545,49.999999986881733
0.0014,-2.2952690436164565e-007,0.00011275896731652406,1.0000000000000001e-009,-9.8375037961627513e-009,-2.2952690436164563e-013,2.528789276403451,9.9995244721247882,49.999999986881676
0.00141,-2.3116649343596159e-007,0.00011435293282417253,1.0000000000000001e-009,-9.837545700407662e-009,-2.3116649343596158e-013,2.529169130008964,9.999504492649578,49.999999986881626
0.00142,-2.3280608937454635e-007,0.00011595750869541155,1.0000000000000001e-009,-9.837587604652571e-009,-2.3280608937454632e-013,2.5295614663921304,9.9994665914340217,49.999999986881569
0.00143,-2.3444569211425853e-007,0.00011757297347169092,1.0000000000000001e-009,-9.837629508897485e-009,-2.3444569211425853e-013,2.5299676649458926,9.9994047125145755,49.999999986881512
0.00144,-2.3608529804089944e-007,0.0001191996056944605,1.0000000000000001e-009,-9.8376364929383013e-009,-2.3608529804089943e-013,2.5303860993166327,9.9993206737500024,49.999999986881505
0.00145,-2.3772490491139852e-007,0.00012083768390516988,1.0000000000000001e-009,-9.8376364929383013e-009,-2.3772490491139854e-013,2.5308170036835884,9.9992160117300042,49.999999986881505
0.00146,-2.3936451033769239e-007,0.00012248748664526923,1.0000000000000001e-009,-9.8376225248566655e-009,-2.3936451033769236e-013,2.5312621046494699,9.9990875855720809,49.999999986881519
0.00147,-2.4100411200211175e-007,0.00012414929245620817,1.0000000000000001e-009,-9.8375945886933922e-009,-2.4100411200211172e-013,2.5317211560583601,9.9989324337873118,49.999999986881555
0.00148,-2.4264370654427749e-007,0.00012582337987943656,1.0000000000000001e-009,-9.837545700407662e-009,-2.4264370654427751e-013,2.5321941893078588,9.9987487445773073,49.999999986881626
