"time","h","der(h)","v","der(v)","g","e"
0.28,0.6168214,-2.7468,-2.7468,-9.81,9.81,0.7
0.29,0.58891195,-2.8449,-2.8449,-9.81,9.81,0.7
0.3,0.5600215,-2.943,-2.943,-9.81,9.81,0.7
0.31,0.53015005,-3.0411,-3.0411,-9.81,9.81,0.7
0.32,0.4992976,-3.1392,-3.1392,-9.81,9.81,0.7
0.33,0.46746415,-3.2373,-3.2373,-9.81,9.81,0.7
0.34,0.4346497,-3.3354,-3.3354,-9.81,9.81,0.7
0.35,0.40085425,-3.4335,-3.4335,-9.81,9.81,0.7
0.36,0.3660778,-3.5316,-3.5316,-9.81,9.81,0.7
0.37,0.33032035,-3.6297,-3.6297,-9.81,9.81,0.7
0.38,0.2935819,-3.7278,-3.7278,-9.81,9.81,0.7
0.39,0.25586245,-3.8259,-3.8259,-9.81,9.81,0.7
0.4,0.217162,-3.924,-3.924,-9.81,9.81,0.7
0.41,0.17748055,-4.0221,-4.0221,-9.81,9.81,0.7
0.42,0.1368181,-4.1202,-4.1202,-9.81,9.81,0.7
0.43,0.09517465,-4.2183,-4.2183,-9.81,9.81,0.7
0.44,0.0525502,-4.3164,-4.3164,-9.81,9.81,0.7
0.45,0.00894475,-4.4145,-4.4145,-9.81,9.81,0.7
0.46,0.017241067,3.042081,3.042081,-9.81,9.81,0.7
0.47,0.047220427,2.943981,2.943981,-9.81,9.81,0.7
0.48,0.076218787,2.845881,2.845881,-9.81,9.81,0.7
0.49,0.104236147,2.747781,2.747781,-9.81,9.81,0.7
0.5,0.131272507,2.649681,2.649681,-9.81,9.81,0.7
0.51,0.157327867,2.551581,2.551581,-9.81,9.81,0.7
0.52,0.182402227,2.453481,2.453481,-9.81,9.81,0.7
0.53,0.206495587,2.355381,2.355381,-9.81,9.81,0.7
0.54,0.229607947,2.257281,2.257281,-9.81,9.81,0.7
0.55,0.251739307,2.159181,2.159181,-9.81,9.81,0.7
0.56,0.272889667,2.061081,2.061081,-9.81,9.81,0.7
0.57,0.293059027,1.962981,1.962981,-9.81,9.81,0.7
0.58,0.312247387,1.864881,1.864881,-9.81,9.81,0.7
0.59,0.330454747,1.766781,1.766781,-9.81,9.81,0.7
0.6,0.347681107,1.668681,1.668681,-9.81,9.81,0.7
0.61,0.363926467,1.570581,1.570581,-9.81,9.81,0.7
0.62,0.379190827,1.472481,1.472481,-9.81,9.81,0.7
0.63,0.393474187,1.374381,1.374381,-9.81,9.81,0.7
0.64,0.406776547,1.276281,1.276281,-9.81,9.81,0.7
0.65,0.419097907,1.178181,1.178181,-9.81,9.81,0.7
0.66,0.430438267,1.080081,1.080081,-9.81,9.81,0.7
0.67,0.440797627,0.981981,0.981981,-9.81,9.81,0.7
0.68,0.450175987,0.883881,0.883881,-9.81,9.81,0.7
0.69,0.458573347,0.785781,0.785781,-9.81,9.81,0.7
0.7,0.465989707,0.687681,0.687681,-9.81,9.81,0.7
0.71,0.472425067,0.589581,0.589581,-9.81,9.81,0.7
0.72,0.477879427,0.491481,0.491481,-9.81,9.81,0.7
0.73,0.482352787,0.393381,0.393381,-9.81,9.81,0.7
0.74,0.485845147,0.295281,0.295281,-9.81,9.81,0.7
0.75,0.488356507,0.197181,0.197181,-9.81,9.81,0.7
0.76,0.489886867,0.099081,0.099081,-9.81,9.81,0.7
0.77,0.490436227,0.000981,0.000981,-9.81,9.81,0.7
0.78,0.490004587,-0.097119,-0.097119,-9.81,9.81,0.7
0.79,0.488591947,-0.195219,-0.195219,-9.81,9.81,0.7
0.8,0.486198307,-0.293319,-0.293319,-9.81,9.81,0.7
0.81,0.482823667,-0.391419,-0.391419,-9.81,9.81,0.7
0.82,0.478468027,-0.489519,-0.489519,-9.81,9.81,0.7
0.83,0.473131387,-0.587619,-0.587619,-9.81,9.81,0.7
0.84,0.466813747,-0.685719,-0.685719,-9.81,9.81,0.7
0.85,0.459515107,-0.783819,-0.783819,-9.81,9.81,0.7
0.86,0.451235467,-0.881919,-0.881919,-9.81,9.81,0.7
0.87,0.441974827,-0.980019,-0.980019,-9.81,9.81,0.7
0.88,0.431733187,-1.078119,-1.078119,-9.81,9.81,0.7
0.89,0.420510547,-1.176219,-1.176219,-9.81,9.81,0.7
0.9,0.408306907,-1.274319,-1.274319,-9.81,9.81,0.7
0.91,0.395122267,-1.372419,-1.372419,-9.81,9.81,0.7
0.92,0.380956627,-1.470519,-1.470519,-9.81,9.81,0.7
0.93,0.365809987,-1.568619,-1.568619,-9.81,9.81,0.7
0.94,0.349682347,-1.666719,-1.666719,-9.81,9.81,0.7
0.95,0.332573707,-1.764819,-1.764819,-9.81,9.81,0.7
0.96,0.314484067,-1.862919,-1.862919,-9.81,9.81,0.7
0.97,0.295413427,-1.961019,-1.961019,-9.81,9.81,0.7
0.98,0.275361787,-2.059119,-2.059119,-9.81,9.81,0.7
0.99,0.254329147,-2.157219,-2.157219,-9.81,9.81,0.7
1,0.232315507,-2.255319,-2.255319,-9.81,9.81,0.7
1.01,0.209320867,-2.353419,-2.353419,-9.81,9.81,0.7
1.02,0.185345227,-2.451519,-2.451519,-9.81,9.81,0.7
1.03,0.160388587,-2.549619,-2.549619,-9.81,9.81,0.7
1.04,0.134450947,-2.647719,-2.647719,-9.81,9.81,0.7
1.05,0.107532307,-2.745819,-2.745819,-9.81,9.81,0.7
1.06,0.079632667,-2.843919,-2.843919,-9.81,9.81,0.7
1.07,0.050752027,-2.942019,-2.942019,-9.81,9.81,0.7
1.08,0.020890387,-3.040119,-3.040119,-9.81,9.81,0.7
1.09,0.0059025709,2.1467223,2.1467223,-9.81,9.81,0.7
1.1,0.0269283439,2.0486223,2.0486223,-9.81,9.81,0.7
1.11,0.0469731169,1.9505223,1.9505223,-9.81,9.81,0.7
1.12,0.0660368899,1.8524223,1.8524223,-9.81,9.81,0.7
1.13,0.0841196629,1.7543223,1.7543223,-9.81,9.81,0.7
1.14,0.1012214359,1.6562223,1.6562223,-9.81,9.81,0.7
1.15,0.1173422089,1.5581223,1.5581223,-9.81,9.81,0.7
1.16,0.1324819819,1.4600223,1.4600223,-9.81,9.81,0.7
1.17,0.1466407549,1.3619223,1.3619223,-9.81,9.81,0.7
1.18,0.1598185279,1.2638223,1.2638223,-9.81,9.81,0.7
1.19,0.1720153009,1.1657223,1.1657223,-9.81,9.81,0.7
1.2,0.1832310739,1.0676223,1.0676223,-9.81,9.81,0.7
1.21,0.1934658469,0.9695223,0.9695223,-9.81,9.81,0.7
1.22,0.2027196199,0.8714223,0.8714223,-9.81,9.81,0.7
1.23,0.2109923929,0.7733223,0.7733223,-9.81,9.81,0.7
1.24,0.2182841659,0.6752223,0.6752223,-9.81,9.81,0.7
1.25,0.2245949389,0.5771223,0.5771223,-9.81,9.81,0.7
1.26,0.2299247119,0.4790223,0.4790223,-9.81,9.81,0.7
1.27,0.2342734849,0.3809223,0.3809223,-9.81,9.81,0.7
1.28,0.2376412579,0.2828223,0.2828223,-9.81,9.81,0.7
1.29,0.2400280309,0.1847223,0.1847223,-9.81,9.81,0.7
1.3,0.2414338039,0.0866223,0.0866223,-9.81,9.81,0.7
1.31,0.2418585769,-0.0114777,-0.0114777,-9.81,9.81,0.7
1.32,0.2413023499,-0.1095777,-0.1095777,-9.81,9.81,0.7
1.33,0.2397651229,-0.2076777,-0.2076777,-9.81,9.81,0.7
1.34,0.2372468959,-0.3057777,-0.3057777,-9.81,9.81,0.7
1.35,0.2337476689,-0.4038777,-0.4038777,-9.81,9.81,0.7
1.36,0.2292674419,-0.5019777,-0.5019777,-9.81,9.81,0.7
1.37,0.2238062149,-0.6000777,-0.6000777,-9.81,9.81,0.7
1.38,0.2173639879,-0.6981777,-0.6981777,-9.81,9.81,0.7
1.39,0.2099407609,-0.7962777,-0.7962777,-9.81,9.81,0.7
1.4,0.2015365339,-0.8943777,-0.8943777,-9.81,9.81,0.7
1.41,0.1921513069,-0.9924777,-0.9924777,-9.81,9.81,0.7
1.42,0.1817850799,-1.0905777,-1.0905777,-9.81,9.81,0.7
1.43,0.1704378529,-1.1886777,-1.1886777,-9.81,9.81,0.7
1.44,0.1581096259,-1.2867777,-1.2867777,-9.81,9.81,0.7
1.45,0.1448003989,-1.3848777,-1.3848777,-9.81,9.81,0.7
1.46,0.1305101719,-1.4829777,-1.4829777,-9.81,9.81,0.7
1.47,0.1152389449,-1.5810777,-1.5810777,-9.81,9.81,0.7
1.48,0.0989867179,-1.6791777,-1.6791777,-9.81,9.81,0.7
1.49,0.0817534909,-1.7772777,-1.7772777,-9.81,9.81,0.7
1.5,0.0635392639,-1.8753777,-1.8753777,-9.81,9.81,0.7
1.51,0.0443440369,-1.9734777,-1.9734777,-9.81,9.81,0.7
1.52,0.0241678099,-2.0715777,-2.0715777,-9.81,9.81,0.7
1.53,0.0030105829,-2.1696777,-2.1696777,-9.81,9.81,0.7
1.54,0.01064680462,1.45402839,1.45402839,-9.81,9.81,0.7
1.55,0.02474563852,1.35592839,1.35592839,-9.81,9.81,0.7
1.56,0.03786347242,1.25782839,1.25782839,-9.81,9.81,0.7
1.57,0.05000030632,1.15972839,1.15972839,-9.81,9.81,0.7
1.58,0.06115614022,1.06162839,1.06162839,-9.81,9.81,0.7
1.59,0.07133097412,0.96352839,0.96352839,-9.81,9.81,0.7
1.6,0.08052480802,0.86542839,0.86542839,-9.81,9.81,0.7
1.61,0.08873764192,0.76732839,0.76732839,-9.81,9.81,0.7
1.62,0.09596947582,0.66922839,0.66922839,-9.81,9.81,0.7
1.63,0.1022203097,0.57112839,0.57112839,-9.81,9.81,0.7
1.64,0.1074901436,0.47302839,0.47302839,-9.81,9.81,0.7
1.65,0.1117789775,0.37492839,0.37492839,-9.81,9.81,0.7
1.66,0.1150868114,0.27682839,0.27682839,-9.81,9.81,0.7
1.67,0.1174136453,0.17872839,0.17872839,-9.81,9.81,0.7
1.68,0.1187594792,0.08062839,0.08062839,-9.81,9.81,0.7
1.69,0.1191243131,-0.01747161,-0.01747161,-9.81,9.81,0.7
1.7,0.118508147,-0.11557161,-0.11557161,-9.81,9.81,0.7
1.71,0.1169109809,-0.21367161,-0.21367161,-9.81,9.81,0.7
1.72,0.1143328148,-0.31177161,-0.31177161,-9.81,9.81,0.7
1.73,0.1107736487,-0.40987161,-0.40987161,-9.81,9.81,0.7
1.74,0.1062334826,-0.50797161,-0.50797161,-9.81,9.81,0.7
1.75,0.1007123165,-0.60607161,-0.60607161,-9.81,9.81,0.7
1.76,0.09421015042,-0.70417161,-0.70417161,-9.81,9.81,0.7
1.77,0.08672698432,-0.80227161,-0.80227161,-9.81,9.81,0.7
1.78,0.07826281822,-0.90037161,-0.90037161,-9.81,9.81,0.7
1.79,0.06881765212,-0.99847161,-0.99847161,-9.81,9.81,0.7
1.8,0.05839148602,-1.09657161,-1.09657161,-9.81,9.81,0.7
1.81,0.04698431992,-1.19467161,-1.19467161,-9.81,9.81,0.7
1.82,0.03459615382,-1.29277161,-1.29277161,-9.81,9.81,0.7
1.83,0.02122698772,-1.39087161,-1.39087161,-9.81,9.81,0.7
1.84,0.00687682162,-1.48897161,-1.48897161,-9.81,9.81,0.7
1.85,0.004618839205,1.027565127,1.027565127,-9.81,9.81,0.7
1.86,0.01445304047,0.929465127,0.929465127,-9.81,9.81,0.7
1.87,0.02330624174,0.831365127,0.831365127,-9.81,9.81,0.7
1.88,0.03117844301,0.733265127,0.733265127,-9.81,9.81,0.7
1.89,0.03806964428,0.635165127,0.635165127,-9.81,9.81,0.7
1.9,0.04397984555,0.537065127,0.537065127,-9.81,9.81,0.7
1.91,0.04890904682,0.438965127,0.438965127,-9.81,9.81,0.7
1.92,0.05285724809,0.340865127,0.340865127,-9.81,9.81,0.7
1.93,0.05582444936,0.242765127,0.242765127,-9.81,9.81,0.7
1.94,0.05781065063,0.144665127,0.144665127,-9.81,9.81,0.7
1.95,0.0588158519,0.046565127,0.046565127,-9.81,9.81,0.7
1.96,0.05884005317,-0.051534873,-0.051534873,-9.81,9.81,0.7
1.97,0.05788325444,-0.149634873,-0.149634873,-9.81,9.81,0.7
1.98,0.05594545571,-0.247734873,-0.247734873,-9.81,9.81,0.7
1.99,0.05302665698,-0.345834873,-0.345834873,-9.81,9.81,0.7
2,0.04912685825,-0.443934873,-0.443934873,-9.81,9.81,0.7
2.01,0.04424605952,-0.542034873,-0.542034873,-9.81,9.81,0.7
2.02,0.03838426079,-0.640134873,-0.640134873,-9.81,9.81,0.7
2.03,0.03154146206,-0.738234873,-0.738234873,-9.81,9.81,0.7
2.04,0.02371766333,-0.836334873,-0.836334873,-9.81,9.81,0.7
2.05,0.0149128646,-0.934434873,-0.934434873,-9.81,9.81,0.7
2.06,0.005127065875,-1.032534873,-1.032534873,-9.81,9.81,0.7
2.07,0.003553738565,0.7080594111,0.7080594111,-9.81,9.81,0.7
2.08,0.01019288268,0.6099594111,0.6099594111,-9.81,9.81,0.7
2.09,0.01585102679,0.5118594111,0.5118594111,-9.81,9.81,0.7
2.1,0.0205281709,0.4137594111,0.4137594111,-9.81,9.81,0.7
2.11,0.02422431501,0.3156594111,0.3156594111,-9.81,9.81,0.7
2.12,0.02693945912,0.2175594111,0.2175594111,-9.81,9.81,0.7
2.13,0.02867360323,0.1194594111,0.1194594111,-9.81,9.81,0.7
2.14,0.02942674734,0.0213594111,0.0213594111,-9.81,9.81,0.7
2.15,0.02919889145,-0.0767405889,-0.0767405889,-9.81,9.81,0.7
2.16,0.02799003556,-0.1748405889,-0.1748405889,-9.81,9.81,0.7
2.17,0.02580017968,-0.2729405889,-0.2729405889,-9.81,9.81,0.7
2.18,0.02262932379,-0.3710405889,-0.3710405889,-9.81,9.81,0.7
2.19,0.0184774679,-0.4691405889,-0.4691405889,-9.81,9.81,0.7
2.2,0.01334461201,-0.5672405889,-0.5672405889,-9.81,9.81,0.7
2.21,0.007230756119,-0.6653405889,-0.6653405889,-9.81,9.81,0.7
2.22,0.0001359002305,-0.7634405889,-0.7634405889,-9.81,9.81,0.7
2.23,0.003890778352,0.4529854122,0.4529854122,-9.81,9.81,0.7
2.24,0.007979182474,0.3548854122,0.3548854122,-9.81,9.81,0.7
2.25,0.0110865866,0.2567854122,0.2567854122,-9.81,9.81,0.7
2.26,0.01321299072,0.1586854122,0.1586854122,-9.81,9.81,0.7
2.27,0.01435839484,0.06058541223,0.06058541223,-9.81,9.81,0.7
2.28,0.01452279896,-0.03751458777,-0.03751458777,-9.81,9.81,0.7
2.29,0.01370620309,-0.1356145878,-0.1356145878,-9.81,9.81,0.7
2.3,0.01190860721,-0.2337145878,-0.2337145878,-9.81,9.81,0.7
2.31,0.00913001133,-0.3318145878,-0.3318145878,-9.81,9.81,0.7
2.32,0.005370415452,-0.4299145878,-0.4299145878,-9.81,9.81,0.7
2.33,0.0006298195747,-0.5280145878,-0.5280145878,-9.81,9.81,0.7
2.34,0.002356054091,0.3048642114,0.3048642114,-9.81,9.81,0.7
2.35,0.004963246205,0.2067642114,0.2067642114,-9.81,9.81,0.7
2.36,0.006589438319,0.1086642114,0.1086642114,-9.81,9.81,0.7
2.37,0.007234630434,0.01056421144,0.01056421144,-9.81,9.81,0.7
2.38,0.006898822548,-0.08753578856,-0.08753578856,-9.81,9.81,0.7
2.39,0.005582014663,-0.1856357886,-0.1856357886,-9.81,9.81,0.7
2.4,0.003284206777,-0.2837357886,-0.2837357886,-9.81,9.81,0.7
2.41,5.398891367e-006,-0.3818357886,-0.3818357886,-9.81,9.81,0.7
2.42,0.001737771571,0.185862052,0.185862052,-9.81,9.81,0.7
2.43,0.003154942091,0.08776205199,0.08776205199,-9.81,9.81,0.7
2.44,0.003591112611,-0.01033794801,-0.01033794801,-9.81,9.81,0.7
2.45,0.003046283131,-0.108437948,-0.108437948,-9.81,9.81,0.7
2.46,0.00152045365,-0.206537948,-0.206537948,-9.81,9.81,0.7
2.47,0.0004171847052,0.1632155636,0.1632155636,-9.81,9.81,0.7
2.48,0.001607890341,0.06511556361,0.06511556361,-9.81,9.81,0.7
2.49,0.001817595977,-0.03298443639,-0.03298443639,-9.81,9.81,0.7
2.5,0.001046301613,-0.1310844364,-0.1310844364,-9.81,9.81,0.7
2.51,0.000312754875,0.1103981055,0.1103981055,-9.81,9.81,0.7
2.52,0.0009752859298,0.01229810548,0.01229810548,-9.81,9.81,0.7
2.53,0.0006568169846,-0.08580189452,-0.08580189452,-9.81,9.81,0.7
2.54,0.0003410489221,0.06202332617,0.06202332617,-9.81,9.81,0.7
2.55,0.0005198321837,-0.03607667383,-0.03607667383,-9.81,9.81,0.7
2.56,0.0001071081364,0.06056967168,0.06056967168,-9.81,9.81,0.7
2.57,0.0002713548533,-0.03753032832,-0.03753032832,-9.81,9.81,0.7
2.58,0.0001905343608,0.01155622982,0.01155622982,-9.81,9.81,0.7
2.59,-4.905931673e-006,0.04390363912,0.04390363912,-9.81,9.81,0.7
2.6,-7.319540425e-006,0.03793745261,0.03793745261,-9.81,9.81,0.7
2.61,1.620431626e-005,0.02543678317,0.02543678317,-9.81,9.81,0.7
2.62,4.96115538e-005,0.0008332517802,0.0008332517802,-9.81,9.81,0.7
2.63,8.242903443e-006,-0.03197527625,-0.03197527625,-9.81,9.81,0.7
2.64,2.038391008e-005,0.007974214639,0.007974214639,-9.81,9.81,0.7
2.65,-2.241293285e-005,0.02588176517,0.02588176517,-9.81,9.81,0.7
2.66,1.920671571e-005,-0.01615523562,-0.01615523562,-9.81,9.81,0.7
2.67,1.772650317e-005,0.004052134546,0.004052134546,-9.81,9.81,0.7
2.68,-2.428592374e-005,0.02395994593,0.02395994593,-9.81,9.81,0.7
2.69,-1.287100485e-005,0.0220408735,0.0220408735,-9.81,9.81,0.7
2.7,-4.334694596e-006,0.02110052802,0.02110052802,-9.81,9.81,0.7
2.71,2.198499506e-005,-0.01280836961,-0.01280836961,-9.81,9.81,0.7
2.72,1.642160599e-005,0.00569209889,0.00569209889,-9.81,9.81,0.7
2.73,1.754418389e-005,0.008086528456,0.008086528456,-9.81,9.81,0.7
2.74,-2.52751218e-005,0.02593679894,0.02593679894,-9.81,9.81,0.7
2.75,1.652063482e-005,-0.01619375926,-0.01619375926,-9.81,9.81,0.7
2.76,1.508742111e-005,0.004033257962,0.004033257962,-9.81,9.81,0.7
2.77,2.251698493e-005,0.002270596402,0.002270596402,-9.81,9.81,0.7
2.78,2.910047121e-005,0.001406892237,0.001406892237,-9.81,9.81,0.7
2.79,-1.238290724e-005,0.0226637772,0.0226637772,-9.81,9.81,0.7
2.8,1.893917979e-005,-0.01390264404,-0.01390264404,-9.81,9.81,0.7
2.81,1.471080551e-005,0.005155904422,0.005155904422,-9.81,9.81,0.7
2.82,1.530255089e-005,0.007823793167,0.007823793167,-9.81,9.81,0.7
2.83,1.853550613e-005,0.009131058652,0.009131058652,-9.81,9.81,0.7
2.84,-2.44927056e-005,0.02644861874,0.02644861874,-9.81,9.81,0.7
2.85,1.894087436e-005,-0.01655203312,-0.01655203312,-9.81,9.81,0.7
2.86,1.794475476e-005,0.003857703772,0.003857703772,-9.81,9.81,0.7
2.87,-2.402878599e-005,0.02386467485,0.02386467485,-9.81,9.81,0.7
2.88,-1.275677372e-005,0.02199419068,0.02199419068,-9.81,9.81,0.7
2.89,-4.290487704e-006,0.02107765343,0.02107765343,-9.81,9.81,0.7
2.9,2.195600328e-005,-0.0127923574,-0.0127923574,-9.81,9.81,0.7
2.91,1.637307931e-005,0.005699944873,0.005699944873,-9.81,9.81,0.7
2.92,1.750342473e-005,0.008090372988,0.008090372988,-9.81,9.81,0.7
2.93,-2.531664987e-005,0.02593868276,0.02593868276,-9.81,9.81,0.7
2.94,1.648513498e-005,-0.01619507793,-0.01619507793,-9.81,9.81,0.7
2.95,1.505353006e-005,0.004032611812,0.004032611812,-9.81,9.81,0.7
2.96,2.248278373e-005,0.002270279788,0.002270279788,-9.81,9.81,0.7
2.97,2.906611803e-005,0.001406737096,0.001406737096,-9.81,9.81,0.7
2.98,-1.241722939e-005,0.02266370118,0.02266370118,-9.81,9.81,0.7
2.99,1.890461437e-005,-0.01390259082,-0.01390259082,-9.81,9.81,0.7
3,1.467617518e-005,0.005155930496,0.005155930496,-9.81,9.81,0.7
3.01,1.526794637e-005,0.007823805943,0.007823805943,-9.81,9.81,0.7
3.02,1.850091425e-005,0.009131064912,0.009131064912,-9.81,9.81,0.7
3.03,-2.452729873e-005,0.02644862181,0.02644862181,-9.81,9.81,0.7
3.04,1.890629105e-005,-0.01655203526,-0.01655203526,-9.81,9.81,0.7
3.05,1.791017408e-005,0.00385770272,0.00385770272,-9.81,9.81,0.7
3.06,-2.406336647e-005,0.02386467433,0.02386467433,-9.81,9.81,0.7
3.07,-1.279135497e-005,0.02199419042,0.02199419042,-9.81,9.81,0.7
3.08,-4.325069333e-006,0.02107765331,0.02107765331,-9.81,9.81,0.7
3.09,2.192142125e-005,-0.01279235732,-0.01279235732,-9.81,9.81,0.7
3.1,1.633849717e-005,0.005699944916,0.005699944916,-9.81,9.81,0.7
3.11,1.746884264e-005,0.008090373009,0.008090373009,-9.81,9.81,0.7
3.12,-2.535123196e-005,0.02593868277,0.02593868277,-9.81,9.81,0.7
3.13,1.645055292e-005,-0.01619507794,-0.01619507794,-9.81,9.81,0.7
3.14,1.501894801e-005,0.004032611808,0.004032611808,-9.81,9.81,0.7
3.15,2.244820167e-005,0.002270279786,0.002270279786,-9.81,9.81,0.7
3.16,2.903153597e-005,0.001406737095,0.001406737095,-9.81,9.81,0.7
3.17,-1.245181145e-005,0.02266370118,0.02266370118,-9.81,9.81,0.7
3.18,1.887003232e-005,-0.01390259082,-0.01390259082,-9.81,9.81,0.7
3.19,1.464159312e-005,0.005155930496,0.005155930496,-9.81,9.81,0.7
3.2,1.523336431e-005,0.007823805943,0.007823805943,-9.81,9.81,0.7
3.21,1.84663322e-005,0.009131064912,0.009131064912,-9.81,9.81,0.7
3.22,-2.456188078e-005,0.02644862181,0.02644862181,-9.81,9.81,0.7
3.23,1.8871709e-005,-0.01655203526,-0.01655203526,-9.81,9.81,0.7
3.24,1.787559202e-005,0.00385770272,0.00385770272,-9.81,9.81,0.7
3.25,-2.409794852e-005,0.02386467433,0.02386467433,-9.81,9.81,0.7
3.26,-1.282593702e-005,0.02199419042,0.02199419042,-9.81,9.81,0.7
3.27,-4.359651389e-006,0.02107765331,0.02107765331,-9.81,9.81,0.7
3.28,2.188683919e-005,-0.01279235732,-0.01279235732,-9.81,9.81,0.7
3.29,1.630391512e-005,0.005699944916,0.005699944916,-9.81,9.81,0.7
3.3,1.743426059e-005,0.008090373009,0.008090373009,-9.81,9.81,0.7
3.31,-2.538581402e-005,0.02593868277,0.02593868277,-9.81,9.81,0.7
3.32,1.641597086e-005,-0.01619507794,-0.01619507794,-9.81,9.81,0.7
3.33,1.498436595e-005,0.004032611808,0.004032611808,-9.81,9.81,0.7
3.34,2.241361962e-005,0.002270279786,0.002270279786,-9.81,9.81,0.7
3.35,2.899695392e-005,0.001406737095,0.001406737095,-9.81,9.81,0.7
3.36,-1.24863935e-005,0.02266370118,0.02266370118,-9.81,9.81,0.7
3.37,1.883545026e-005,-0.01390259082,-0.01390259082,-9.81,9.81,0.7
3.38,1.460701107e-005,0.005155930496,0.005155930496,-9.81,9.81,0.7
3.39,1.519878226e-005,0.007823805943,0.007823805943,-9.81,9.81,0.7
3.4,1.843175014e-005,0.009131064912,0.009131064912,-9.81,9.81,0.7
3.41,-2.459646284e-005,0.02644862181,0.02644862181,-9.81,9.81,0.7
3.42,1.883712694e-005,-0.01655203526,-0.01655203526,-9.81,9.81,0.7
3.43,1.784100997e-005,0.00385770272,0.00385770272,-9.81,9.81,0.7
3.44,2.518630727e-005,0.002184574333,0.002184574333,-9.81,9.81,0.7
3.45,-1.64526076e-005,0.02304484142,0.02304484142,-9.81,9.81,0.7
3.46,1.608888496e-005,-0.014169389,-0.014169389,-9.81,9.81,0.7
3.47,2.200756663e-005,-0.01165180061,-0.01165180061,-9.81,9.81,0.7
3.48,1.503316337e-005,0.006258817702,0.006258817702,-9.81,9.81,0.7
3.49,1.671679289e-005,0.008364220674,0.008364220674,-9.81,9.81,0.7
3.5,-2.615805124e-005,0.02607286813,0.02607286813,-9.81,9.81,0.7
3.51,1.607312678e-005,-0.01628900769,-0.01628900769,-9.81,9.81,0.7
3.52,2.035659093e-005,-0.01769351377,-0.01769351377,-9.81,9.81,0.7
3.53,2.075307773e-005,0.003298378253,0.003298378253,-9.81,9.81,0.7
3.54,-2.110859792e-005,0.02359060534,0.02359060534,-9.81,9.81,0.7
3.55,-1.024768991e-005,0.02185989662,0.02185989662,-9.81,9.81,0.7
3.56,1.850197927e-005,-0.01333992763,-0.01333992763,-9.81,9.81,0.7
3.57,2.43957771e-005,-0.01124536454,-0.01124536454,-9.81,9.81,0.7
3.58,1.692552184e-005,0.006457971375,0.006457971375,-9.81,9.81,0.7
3.59,-2.556807243e-005,0.02513880597,0.02513880597,-9.81,9.81,0.7
3.6,1.367410668e-005,-0.01563516418,-0.01563516418,-9.81,9.81,0.7
3.61,1.760449534e-005,-0.01737313045,-0.01737313045,-9.81,9.81,0.7
3.62,1.761011449e-005,0.00345536608,0.00345536608,-9.81,9.81,0.7
3.63,2.476229021e-005,0.001987429379,0.001987429379,-9.81,9.81,0.7
3.64,-1.683719567e-005,0.0229482404,0.0229482404,-9.81,9.81,0.7
3.65,-6.939835075e-006,0.02154513779,0.02154513779,-9.81,9.81,0.7
3.66,2.080260587e-005,-0.01311959646,-0.01311959646,-9.81,9.81,0.7
3.67,1.561891354e-005,0.005539597737,0.005539597737,-9.81,9.81,0.7
3.68,1.65905153e-005,0.008011802891,0.008011802891,-9.81,9.81,0.7
3.69,-2.621384528e-005,0.02590018342,0.02590018342,-9.81,9.81,0.7
3.7,1.546474166e-005,-0.01616812839,-0.01616812839,-9.81,9.81,0.7
