time,uDC,iAC[1],iAC[2],iAC[3],uAC[1],uAC[2],uAC[3],Losses
0.00000,565.68542,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,480.00000
0.00003,564.69369,0.00607,-0.56870,0.56263,287.38211,-565.65977,278.27765,798.31705
0.00006,563.70196,0.01608,-0.57951,0.56342,291.89331,-565.56340,273.67010,796.65935
0.00009,562.71024,0.02609,-0.59027,0.56417,296.40216,-565.44080,269.03863,795.07669
0.00012,561.71854,0.03605,-0.60087,0.56482,300.88526,-565.26896,264.38370,793.54096
0.00015,560.72686,0.04564,-0.62810,0.58246,305.18391,-564.72694,259.54304,791.74220
0.00018,559.73537,0.05477,-0.80765,0.75287,309.25360,-563.73580,254.48220,790.11972
0.00021,558.74439,0.06390,-1.15938,1.09549,313.32133,-562.74552,249.42419,789.27629
0.00024,557.75427,0.07302,-1.67081,1.59780,317.38687,-561.75642,244.36955,789.16327
0.00027,556.76530,0.08213,-2.32944,2.24731,321.44995,-560.76876,239.31880,789.73214
0.00030,555.77776,0.09124,-3.12271,3.03147,325.51031,-559.78280,234.27249,790.93424
0.00033,554.79191,0.10034,-4.03805,3.93772,329.56766,-558.79877,229.23111,792.72073
0.00036,553.80798,0.10943,-5.06282,4.95339,333.62172,-557.81688,224.19516,795.04244
0.00039,552.82617,0.11851,-6.18435,6.06585,337.67216,-556.83730,219.16514,797.84995
0.00042,551.84666,0.12758,-7.38995,7.26237,341.71869,-555.86020,214.14151,801.09349
0.00045,550.86961,0.13664,-8.66688,8.53025,345.76095,-554.88569,209.12474,804.72295
0.00048,549.89514,0.14568,-10.00242,9.85673,349.79863,-553.91389,204.11527,808.68786
0.00050,548.92336,0.15472,-11.38381,11.22909,353.83134,-552.94487,199.11352,812.93740
0.00053,547.95432,0.16374,-12.79833,12.63459,357.85873,-551.97864,194.11992,817.42038
0.00056,546.98810,0.17275,-14.23323,14.06049,361.88042,-551.01529,189.13487,822.08540
0.00059,546.02460,0.18174,-15.67592,15.49418,365.89595,-550.05467,184.15871,826.88070
0.00062,545.06390,0.19071,-17.11364,16.92293,369.90497,-549.09684,179.19186,831.75426
0.00065,544.10607,0.19967,-18.53368,18.33401,373.90711,-548.14184,174.23473,836.65371
0.00068,543.15111,0.20861,-19.92337,19.71476,377.90195,-547.18965,169.28770,841.52645
0.00071,542.19884,0.21754,-21.27020,21.05266,381.88902,-546.24008,164.35106,846.31969
0.00074,541.24923,0.22644,-22.56157,22.33513,385.86789,-545.29304,159.42515,850.98044
0.00077,540.30210,0.23533,-23.78506,23.54973,389.83807,-544.34835,154.51028,855.45576
0.00080,539.35733,0.24419,-24.92821,24.68402,393.79911,-543.40586,149.60675,859.69254
0.00083,538.41473,0.25304,-25.97873,25.72569,397.75051,-542.46535,144.71484,863.63791
0.00086,537.47410,0.26186,-26.92433,26.66247,401.69177,-541.52660,139.83483,867.23898
0.00089,536.53522,0.27066,-27.75285,27.48220,405.62240,-540.58938,134.96698,870.44315
0.00092,535.59785,0.27943,-28.45223,28.17280,409.54187,-539.65340,130.11153,873.19812
0.00095,534.66173,0.28818,-29.01047,28.72229,413.44965,-538.71839,125.26874,875.45188
0.00098,533.72656,0.29691,-29.41573,29.11882,417.34521,-537.78402,120.43881,877.15311
0.00101,532.79203,0.30561,-29.65621,29.35060,421.22800,-536.84996,115.62196,878.25071
0.00104,531.85779,0.31428,-29.72035,29.40607,425.09746,-535.91584,110.81839,878.69482
0.00107,530.92350,0.32292,-29.59654,29.27362,428.95302,-534.98130,106.02828,878.43559
0.00110,529.98875,0.33154,-29.27356,28.94202,432.79409,-534.04590,101.25181,877.42511
0.00113,529.05317,0.34013,-28.73998,28.39985,436.62011,-533.10925,96.48914,875.61518
0.00116,528.11630,0.34869,-27.98496,27.63627,440.43044,-532.17085,91.74041,872.96036
0.00119,527.17771,0.35722,-26.99729,26.64007,444.22452,-531.23029,87.00577,869.41455
0.00122,526.23691,0.36572,-25.76652,25.40080,448.00168,-530.28702,82.28533,864.93524
0.00125,525.29344,0.37418,-24.28170,23.90752,451.76134,-529.34057,77.57923,859.47902
0.00128,524.34674,0.38261,-22.53275,22.15014,455.50283,-528.39037,72.88754,853.00664
0.00131,523.39634,0.39101,-20.50904,20.11802,459.22554,-527.43591,68.21037,845.47793
0.00134,522.44165,0.39938,-18.20060,17.80122,462.92879,-526.47660,63.54781,836.85649
0.00137,521.48210,0.40771,-15.59762,15.18990,466.61194,-525.51184,58.89990,827.10765
0.00140,520.51710,0.41601,-12.69040,12.27440,470.27430,-524.54101,54.26671,816.19884
0.00143,519.54603,0.42427,-9.46950,9.04523,473.91521,-523.56349,49.64829,804.09972
0.00146,518.56826,0.43249,-5.92561,5.49313,477.53397,-522.57863,45.04466,790.78236
0.00149,517.58314,0.44067,-2.04970,1.60903,481.12990,-521.58575,40.45585,776.22140
0.00151,516.59223,0.43107,-0.91614,0.48507,475.83088,-502.83269,27.00180,747.15883
0.00154,515.60103,0.43773,-0.91891,0.48118,478.66485,-500.39312,21.72827,746.13050
0.00157,514.60984,0.44430,-0.92151,0.47721,481.45700,-497.91010,16.45309,745.08662
0.00160,513.61866,0.45080,-0.92394,0.47315,484.20746,-495.38364,11.17618,744.02665
0.00163,512.62748,0.45720,-0.92620,0.46900,486.91541,-492.81437,5.89896,742.94989
0.00166,511.63630,0.46352,-0.92829,0.46477,489.58068,-490.20240,0.62172,741.85571
0.00169,510.64513,0.46976,-0.93021,0.46045,492.20372,-487.54741,-4.65631,740.74371
0.00172,509.65397,0.47591,-0.93196,0.45604,494.78453,-484.84940,-9.93512,739.61342
0.00175,508.66281,0.48198,-0.93354,0.45155,497.32240,-482.10907,-15.21333,738.46436
0.00178,507.67166,0.48796,-0.93494,0.44698,499.81580,-479.32790,-20.48790,737.29594
0.00181,506.68052,0.49385,-0.93618,0.44233,502.26597,-476.50468,-25.76129,736.10785
0.00184,505.68938,0.49966,-0.93724,0.43759,504.67291,-473.63942,-31.03349,734.89973
0.00187,504.69824,0.50537,-0.93814,0.43277,507.03660,-470.73215,-36.30445,733.67127
0.00190,503.70715,0.61378,-1.04002,0.42623,507.70779,-466.97108,-40.73670,730.46328
0.00193,502.71692,1.43340,-1.85139,0.41798,506.71919,-462.35150,-44.36769,727.75121
0.00196,501.72909,3.05466,-3.46436,0.40970,505.73459,-457.71572,-48.01888,728.32153
0.00199,500.74524,5.46519,-5.86656,0.40137,504.75556,-453.06488,-51.69068,732.14517
0.00202,499.76692,8.65225,-9.04526,0.39302,503.78361,-448.40012,-55.38349,739.19850
0.00205,498.79566,12.60273,-12.98735,0.38462,502.82024,-443.72253,-59.09771,749.46299
0.00208,497.83297,17.30327,-17.67947,0.37620,501.86695,-439.03324,-62.83371,762.92521
0.00211,496.88031,22.73997,-23.10771,0.36774,500.92516,-434.33332,-66.59184,779.57514
0.00214,495.93913,28.89841,-29.25766,0.35925,499.99629,-429.62385,-70.37244,799.40600
0.00217,495.01084,35.76396,-36.11469,0.35073,499.08172,-424.90589,-74.17583,822.41490
0.00220,494.09681,43.32141,-43.66359,0.34218,498.18280,-420.18049,-78.00231,848.60079
0.00223,493.19843,51.55568,-51.88927,0.33360,497.30088,-415.44869,-81.85219,877.96719
0.00226,492.31698,60.45055,-60.77554,0.32499,496.43722,-410.71150,-85.72571,910.51621
0.00229,491.45381,69.99040,-70.30675,0.31635,495.59312,-405.96994,-89.62317,946.25542
0.00232,490.61014,80.15837,-80.46605,0.30768,494.76978,-401.22499,-93.54479,985.18954
0.00235,489.78723,90.93781,-91.23680,0.29899,493.96841,-396.47763,-97.49078,1027.32629
0.00238,488.98625,102.31152,-102.60179,0.29027,493.19018,-391.72882,-101.46135,1072.67242
0.00241,488.20837,114.26193,-114.54345,0.28152,492.43619,-386.97950,-105.45669,1121.23416
0.00244,487.45470,126.77121,-127.04396,0.27275,491.70753,-382.23059,-109.47694,1173.01715
0.00247,486.72634,139.82129,-140.08525,0.26396,491.00527,-377.48300,-113.52227,1228.02610
0.00249,486.02434,153.39368,-153.64882,0.25514,490.33040,-372.73762,-117.59278,1286.26345
0.00252,485.34971,167.46981,-167.71612,0.24631,489.68391,-367.99532,-121.68860,1347.73051
0.00255,484.70342,182.03068,-182.26813,0.23745,489.06675,-363.25695,-125.80979,1412.42531
0.00258,484.08643,197.05714,-197.28571,0.22857,488.47980,-358.52336,-129.95644,1480.34363
0.00261,483.49963,212.52976,-212.74942,0.21967,487.92393,-353.79536,-134.12857,1551.47774
0.00264,482.94388,228.42888,-228.63962,0.21075,487.39998,-349.07375,-138.32623,1625.81641
0.00267,482.42002,244.73467,-244.93648,0.20181,486.90872,-344.35932,-142.54940,1703.34465
0.00270,481.92882,261.42699,-261.61984,0.19285,486.45089,-339.65281,-146.79808,1784.04259
0.00273,481.47103,278.48544,-278.66933,0.18388,486.02722,-334.95499,-151.07223,1867.88560
0.00276,481.04736,295.88975,-296.06465,0.17489,485.63834,-330.26656,-155.37178,1954.84546
0.00279,480.65846,313.61912,-313.78501,0.16589,485.28490,-325.58823,-159.69667,2044.88708
0.00282,480.30497,331.65261,-331.80948,0.15687,484.96747,-320.92069,-164.04678,2137.96991
0.00285,479.98747,349.96920,-350.11705,0.14784,484.68659,-316.26459,-168.42200,2234.04796
0.00288,479.70650,368.54792,-368.68672,0.13880,484.44276,-311.62059,-172.82218,2333.07018
0.00291,479.46254,387.36733,-387.49707,0.12974,484.23644,-306.98929,-177.24715,2434.97754
0.00294,479.25607,406.40596,-406.52663,0.12067,484.06803,-302.37130,-181.69673,2539.70498
0.00297,479.08749,425.64237,-425.75396,0.11160,483.93792,-297.76721,-186.17071,2647.18156
0.00300,478.95717,445.05493,-445.15744,0.10251,483.84641,-293.17756,-190.66886,2757.32911
0.00303,478.86544,464.62191,-464.71533,0.09341,483.79381,-288.60290,-195.19091,2870.06235
0.00306,478.81258,484.32153,-484.40584,0.08431,483.78034,-284.04374,-199.73660,2985.28911
0.00309,478.79883,504.13194,-504.20714,0.07519,483.80621,-279.50057,-204.30563,3102.91014
0.00312,478.82440,524.03125,-524.09732,0.06608,483.87156,-274.97388,-208.89768,3222.81902
0.00315,478.88943,543.99752,-544.05447,0.05695,483.97651,-270.46411,-213.51240,3344.90215
0.00318,478.99404,564.00872,-564.05654,0.04782,484.12113,-265.97170,-218.14943,3469.03820
0.00321,479.13830,584.04280,-584.08149,0.03869,484.30546,-261.49706,-222.80840,3595.09867
0.00324,479.32225,604.07779,-604.10734,0.02955,484.52947,-257.04057,-227.48890,3722.94838
0.00327,479.54585,624.09170,-624.11212,0.02041,484.79309,-252.60260,-232.19049,3852.44486
0.00330,479.80905,644.06257,-644.07384,0.01127,485.09621,-248.18350,-236.91272,3983.43865
0.00333,480.11172,663.96848,-663.97061,0.00213,485.43869,-243.78358,-241.65511,4115.77348
0.00336,480.45372,683.78755,-683.78054,-0.00701,485.82031,-239.40314,-246.41717,4249.28638
