"time","der_p","der_T"
0,0,0
0.002,0,0
0.004,0,0
0.006,0,0
0.008,0,0
0.01,0,0
0.012,0,0
0.014,0,0
0.016,0,0
0.018,0,0
0.02,0,0
0.022,0,0
0.024,0,0
0.026,0,0
0.028,0,0
0.03,0,0
0.032,0,0
0.034,0,0
0.036,0,0
0.038,0,0
0.04,0,0
0.042,0,0
0.044,0,0
0.046,0,0
0.048,0,0
0.05,0,0
0.052,0,0
0.054,0,0
0.056,0,0
0.058,0,0
0.06,0,0
0.062,0,0
0.064,0,0
0.066,0,0
0.068,0,0
0.07,0,0
0.072,0,0
0.074,0,0
0.076,0,0
0.078,0,0
0.08,0,0
0.082,0,0
0.084,0,0
0.086,0,0
0.088,0,0
0.09,0,0
0.092,0,0
0.094,0,0
0.096,0,0
0.098,0,0
0.1,0,0
0.102,0,0
0.104,0,0
0.106,0,0
0.108,0,0
0.11,0,0
0.112,0,0
0.114,0,0
0.116,0,0
0.118,0,0
0.12,0,0
0.122,0,0
0.124,0,0
0.126,0,0
0.128,0,0
0.13,0,0
0.132,0,0
0.134,0,0
0.136,0,0
0.138,0,0
0.14,0,0
0.142,0,0
0.144,0,0
0.146,0,0
0.148,0,0
0.15,0,0
0.152,0,0
0.154,0,0
0.156,0,0
0.158,0,0
0.16,0,0
0.162,0,0
0.164,0,0
0.166,0,0
0.168,0,0
0.17,0,0
0.172,0,0
0.174,0,0
0.176,0,0
0.178,0,0
0.18,0,0
0.182,0,0
0.184,0,0
0.186,0,0
0.188,0,0
0.19,0,0
0.192,0,0
0.194,0,0
0.196,0,0
0.198,0,0
0.2,0,0
0.202,0,0
0.204,0,0
0.206,0,0
0.208,0,0
0.21,0,0
0.212,0,0
0.214,0,0
0.216,0,0
0.218,0,0
0.22,0,0
0.222,0,0
0.224,0,0
0.226,0,0
0.228,0,0
0.23,0,0
0.232,0,0
0.234,0,0
0.236,0,0
0.238,0,0
0.24,0,0
0.242,0,0
0.244,0,0
0.246,0,0
0.248,0,0
0.25,0,0
0.252,0,0
0.254,0,0
0.256,0,0
0.258,0,0
0.26,0,0
0.262,0,0
0.264,0,0
0.266,0,0
0.268,0,0
0.27,0,0
0.272,0,0
0.274,0,0
0.276,0,0
0.278,0,0
0.28,0,0
0.282,0,0
0.284,0,0
0.286,0,0
0.288,0,0
0.29,0,0
0.292,0,0
0.294,0,0
0.296,0,0
0.298,0,0
0.3,0,0
0.302,-8.974663081,-0.1137629332
0.304,-17.29997752,-0.2256840491
0.306,-24.98346423,-0.3357727882
0.308,-32.0326441,-0.4440385901
0.31,-38.45503795,-0.5504908936
0.312,-44.25816655,-0.6551391367
0.314,-49.44955063,-0.7579927566
0.316,-54.03671087,-0.8590611896
0.318,-58.02716789,-0.9583538712
0.32,-61.42844226,-1.055880236
0.322,-64.24805451,-1.151649718
0.324,-66.49352512,-1.24567175
0.326,-68.17237452,-1.337955764
0.328,-69.29212307,-1.428511192
0.33,-69.86029111,-1.517347463
0.332,-69.8843989,-1.604474009
0.334,-69.37196669,-1.689900256
0.336,-68.33051464,-1.773635635
0.338,-66.76756289,-1.85568957
0.34,-64.6906315,-1.93607149
0.342,-62.10724051,-2.01479082
0.344,-59.02490989,-2.091856983
0.346,-55.45115958,-2.167279404
0.348,-51.39350944,-2.241067506
0.35,-46.85947931,-2.313230711
0.352,-41.85658896,-2.383778441
0.354,-36.39235812,-2.452720115
0.356,-30.47430648,-2.520065154
0.358,-24.10995365,-2.585822976
0.36,-17.30681923,-2.650002999
0.362,-10.07242273,-2.712614641
0.364,-2.414283632,-2.773667318
0.366,5.660078627,-2.833170445
0.368,14.14314467,-2.891133437
0.37,23.02739517,-2.947565708
0.372,32.30531084,-3.00247667
0.374,41.96937246,-3.055875737
0.376,52.01206085,-3.107772318
0.378,62.42585687,-3.158175826
0.38,73.20324144,-3.207095668
0.382,84.33669554,-3.254541255
0.384,95.81870018,-3.300521995
0.386,107.6417364,-3.345047293
0.388,119.7982854,-3.388126558
0.39,132.2808283,-3.429769193
0.392,145.0818463,-3.469984605
0.394,158.1938206,-3.508782196
0.396,171.6092327,-3.54617137
0.398,185.3205638,-3.582161529
0.4,199.3202955,-3.616762075
0.402,213.600909,-3.649982407
0.404,228.1548861,-3.681831925
0.406,242.9747081,-3.712320029
0.408,258.0528569,-3.741456116
0.41,273.3818139,-3.769249584
0.412,288.954061,-3.795709829
0.414,304.7620798,-3.820846246
0.416,320.7983523,-3.84466823
0.418,337.0553602,-3.867185175
0.42,353.5255856,-3.888406474
0.422,370.2015102,-3.908341519
0.424,387.0756163,-3.926999701
0.426,404.1403858,-3.944390412
0.428,421.3883008,-3.96052304
0.43,438.8118435,-3.975406975
0.432,456.4034962,-3.989051605
0.434,474.155741,-4.001466317
0.436,492.0610603,-4.012660497
0.438,510.1119365,-4.02264353
0.44,528.300852,-4.031424802
0.442,546.6202892,-4.039013697
0.444,565.0627306,-4.045419597
0.446,583.6206588,-4.050651884
0.448,602.2865564,-4.054719941
0.45,621.0529061,-4.057633147
0.452,639.9121906,-4.059400883
0.454,658.8568926,-4.060032527
0.456,677.8794949,-4.059537457
0.458,696.9724805,-4.05792505
0.46,716.1283322,-4.055204684
0.462,735.3395329,-4.051385733
0.464,754.5985657,-4.046477573
0.466,773.8979137,-4.040489576
0.468,793.2300599,-4.033431117
0.47,812.5874875,-4.025311567
0.472,831.9626797,-4.016140299
0.474,851.3481198,-4.005926682
0.476,870.736291,-3.994680086
0.478,890.1196768,-3.98240988
0.48,909.4907605,-3.969125433
0.482,928.8420256,-3.954836111
0.484,948.1659555,-3.939551282
0.486,967.4550339,-3.92328031
0.488,986.7017444,-3.906032561
0.49,1005.898571,-3.887817398
0.492,1025.037996,-3.868644184
0.494,1044.112505,-3.848522283
0.496,1063.114602,-3.827460715
0.498,1082.036755,-3.805469119
0.5,1100.871442,-3.782556915
0.502,1119.611148,-3.75873346
0.504,1138.248357,-3.734008114
0.506,1156.775553,-3.708390233
0.508,1175.18522,-3.681889175
0.51,1193.469842,-3.654514296
0.512,1211.621903,-3.62627495
0.514,1229.633887,-3.597180493
0.516,1247.49828,-3.567240276
0.518,1265.207564,-3.536463654
0.52,1282.754225,-3.504859977
0.522,1300.130747,-3.472438597
0.524,1317.329614,-3.439208864
0.526,1334.343311,-3.405180127
0.528,1351.164322,-3.370361734
0.53,1367.785133,-3.334763034
0.532,1384.198227,-3.298393373
0.534,1400.39609,-3.261262097
0.536,1416.371207,-3.223378552
0.538,1432.116061,-3.184752081
0.54,1447.623138,-3.145392028
0.542,1462.884923,-3.105307736
0.544,1477.893901,-3.064508547
0.546,1492.642557,-3.023003802
0.548,1507.123376,-2.980802841
0.55,1521.328843,-2.937915003
0.552,1535.251443,-2.894349627
0.554,1548.883662,-2.850116051
0.556,1562.217984,-2.805223612
0.558,1575.246896,-2.759681646
0.56,1587.962882,-2.713499488
0.562,1600.358427,-2.666686472
0.564,1612.426018,-2.619251933
0.566,1624.15814,-2.571205203
0.568,1635.547278,-2.522555613
0.57,1646.585918,-2.473312496
0.572,1657.266546,-2.423485182
0.574,1667.581647,-2.373082999
0.576,1677.523708,-2.322115277
0.578,1687.085213,-2.270591344
0.58,1696.258649,-2.218520526
0.582,1705.036501,-2.16591215
0.584,1713.411257,-2.112775541
0.586,1721.375401,-2.059120024
0.588,1728.921419,-2.004954923
0.59,1736.041799,-1.95028956
0.592,1742.729025,-1.895133257
0.594,1748.975584,-1.839495336
0.596,1754.773963,-1.783385118
0.598,1760.116648,-1.726811921
0.6,1764.996125,-1.669785065
0.602,1769.40488,-1.612313868
0.604,1773.3354,-1.554407646
0.606,1776.780172,-1.496075717
0.608,1779.731681,-1.437327395
0.61,1782.182415,-1.378171995
0.612,1784.124861,-1.318618831
0.614,1785.551504,-1.258677217
0.616,1786.454832,-1.198356464
0.618,1786.827331,-1.137665884
0.62,1786.661489,-1.076614787
0.622,1785.949792,-1.015212483
0.624,1784.684726,-0.9534682809
0.626,1782.85878,-0.8913914891
0.628,1780.464441,-0.8289914145
0.63,1777.494194,-0.7662773638
0.632,1773.940528,-0.7032586424
0.634,1769.795929,-0.6399445552
0.636,1765.052885,-0.5763444062
0.638,1759.703883,-0.5124674985
0.64,1753.741411,-0.4483231345
0.642,1747.157955,-0.3839206156
0.644,1739.946004,-0.3192692426
0.646,1732.098045,-0.2543783152
0.648,1723.606564,-0.1892571326
0.65,1714.464051,-0.123914993
0.652,1704.662992,-0.0583611937
0.654,1694.195875,0.007394968671
0.656,1683.055188,0.07334419838
0.658,1671.233418,0.1394772005
0.66,1658.723054,0.2057846809
0.662,1645.516584,0.2722573464
0.664,1631.606495,0.3388859044
0.666,1616.985275,0.4056610633
0.668,1601.645412,0.4725735324
0.67,1585.579394,0.5396140216
0.672,1568.77971,0.6067732417
0.674,1551.238848,0.6740419045
0.676,1532.949296,0.7414107223
0.678,1513.903541,0.8088704086
0.68,1494.094074,0.8764116773
0.682,1473.51338,0.9440252435
0.684,1452.153951,1.011701823
0.686,1430.008272,1.079432132
0.688,1407.068834,1.147206889
0.69,1383.328125,1.21501681
0.692,1358.778633,1.282852617
0.694,1333.412848,1.350705027
0.696,1307.223257,1.418564763
0.698,1280.202349,1.486422546
0.7,1252.342614,1.554269097
0.702,1252.339335,1.55421422
0.704,1252.336056,1.554159347
0.706,1252.332777,1.554104476
0.708,1252.329498,1.554049609
0.71,1252.326219,1.553994744
0.712,1252.322941,1.553939883
0.714,1252.319663,1.553885024
0.716,1252.316385,1.553830168
0.718,1252.313107,1.553775315
0.72,1252.309829,1.553720466
0.722,1252.306552,1.553665619
0.724,1252.303275,1.553610775
0.726,1252.299998,1.553555934
0.728,1252.296721,1.553501096
