"time","revolute1.w","revolute2.w"
0,0,0
0.015,-0.377086,0.500816
0.015,-0.377086,0.500816
0.03,-0.753788,1.00058
0.03,-0.753788,1.00058
0.045,-1.12958,1.49751
0.045,-1.12958,1.49751
0.06,-1.50309,1.98699
0.06,-1.50309,1.98699
0.075,-1.87179,2.46042
0.075,-1.87179,2.46042
0.09,-2.23178,2.9046
0.09,-2.23178,2.9046
0.105,-2.57798,3.30202
0.105,-2.57798,3.30202
0.12,-2.90464,3.63266
0.12,-2.90464,3.63266
0.135,-3.20628,3.87685
0.135,-3.20628,3.87685
0.15,-3.47865,4.01854
0.15,-3.47865,4.01854
0.165,-3.71932,4.04751
0.165,-3.71932,4.04751
0.18,-3.92759,3.95979
0.18,-3.92759,3.95979
0.195,-4.10386,3.7563
0.195,-4.10386,3.7563
0.21,-4.24868,3.44069
0.21,-4.24868,3.44069
0.225,-4.36187,3.01729
0.225,-4.36187,3.01729
0.24,-4.4419,2.48967
0.24,-4.4419,2.48967
0.255,-4.48556,1.85998
0.255,-4.48556,1.85998
0.27,-4.48794,1.12877
0.27,-4.48794,1.12877
0.285,-4.44266,0.295034
0.285,-4.44266,0.295034
0.3,-4.34225,-0.64363
0.3,-4.34225,-0.64363
0.315,-4.1789,-1.69084
0.315,-4.1789,-1.69084
0.33,-3.94543,-2.85092
0.33,-3.94543,-2.85092
0.345,-3.63704,-4.12705
0.345,-3.63704,-4.12705
0.36,-3.25452,-5.51529
0.36,-3.25452,-5.51529
0.375,-2.8112,-6.98797
0.375,-2.8112,-6.98797
0.39,-2.34716,-8.45515
0.39,-2.34716,-8.45515
0.405,-1.95087,-9.701
0.405,-1.95087,-9.701
0.42,-1.76231,-10.3649
0.42,-1.76231,-10.3649
0.435,-1.89773,-10.1381
0.435,-1.89773,-10.1381
0.45,-2.33625,-9.07174
0.45,-2.33625,-9.07174
0.465,-2.94449,-7.50874
0.465,-2.94449,-7.50874
0.48,-3.595,-5.76261
0.48,-3.595,-5.76261
0.495,-4.21489,-3.99759
0.495,-4.21489,-3.99759
0.51,-4.77292,-2.27532
0.51,-4.77292,-2.27532
0.525,-5.26015,-0.612441
0.525,-5.26015,-0.612441
0.54,-5.6787,0.988694
0.54,-5.6787,0.988694
0.555,-6.03574,2.52635
0.555,-6.03574,2.52635
0.57,-6.33912,3.99123
0.57,-6.33912,3.99123
0.585,-6.59235,5.35662
0.585,-6.59235,5.35662
0.6,-6.78803,6.56336
0.6,-6.78803,6.56336
0.615,-6.90108,7.50413
0.615,-6.90108,7.50413
0.63,-6.88982,8.03101
0.63,-6.88982,8.03101
0.645,-6.71721,8.02317
0.645,-6.71721,8.02317
0.66,-6.38444,7.4887
0.66,-6.38444,7.4887
0.675,-5.93704,6.57967
0.675,-5.93704,6.57967
0.69,-5.43335,5.49119
0.69,-5.43335,5.49119
0.705,-4.91582,4.36917
0.705,-4.91582,4.36917
0.72,-4.40595,3.29219
0.72,-4.40595,3.29219
0.735,-3.91141,2.29189
0.735,-3.91141,2.29189
0.75,-3.43311,1.3749
0.75,-3.43311,1.3749
0.765,-2.96934,0.536248
0.765,-2.96934,0.536248
0.78,-2.51771,-0.233958
0.78,-2.51771,-0.233958
0.795,-2.07579,-0.947512
0.795,-2.07579,-0.947512
0.81,-1.64127,-1.61687
0.81,-1.64127,-1.61687
0.825,-1.21195,-2.25454
0.825,-1.21195,-2.25454
0.84,-0.78574,-2.87263
0.84,-0.78574,-2.87263
0.855,-0.360838,-3.48204
0.855,-0.360838,-3.48204
0.87,0.0638909,-4.09102
0.87,0.0638909,-4.09102
0.885,0.488094,-4.70264
0.885,0.488094,-4.70264
0.9,0.908712,-5.31098
0.9,0.908712,-5.31098
0.915,1.31865,-5.89698
0.915,1.31865,-5.89698
0.93,1.70643,-6.42706
0.93,1.70643,-6.42706
0.945,2.05835,-6.85919
0.945,2.05835,-6.85919
0.96,2.3636,-7.15784
0.96,2.3636,-7.15784
0.975,2.61949,-7.30944
0.975,2.61949,-7.30944
0.99,2.8324,-7.32583
0.99,2.8324,-7.32583
1.005,3.01423,-7.23421
1.005,3.01423,-7.23421
1.02,3.1776,-7.06362
1.02,3.1776,-7.06362
1.035,3.33292,-6.83657
1.035,3.33292,-6.83657
1.05,3.48757,-6.56689
1.05,3.48757,-6.56689
1.065,3.64618,-6.26082
1.065,3.64618,-6.26082
1.08,3.8112,-5.91894
1.08,3.8112,-5.91894
1.095,3.9833,-5.53799
1.095,3.9833,-5.53799
1.11,4.16157,-5.11221
1.11,4.16157,-5.11221
1.125,4.34348,-4.63424
1.125,4.34348,-4.63424
1.14,4.52467,-4.09597
1.14,4.52467,-4.09597
1.155,4.69862,-3.48912
1.155,4.69862,-3.48912
1.17,4.85642,-2.80597
1.17,4.85642,-2.80597
1.185,4.9865,-2.03992
1.185,4.9865,-2.03992
1.2,5.07476,-1.18598
1.2,5.07476,-1.18598
1.215,5.10498,-0.240947
1.215,5.10498,-0.240947
1.23,5.05973,0.796861
1.23,5.05973,0.796861
1.245,4.92162,1.92872
1.245,4.92162,1.92872
1.26,4.67481,3.15754
1.26,4.67481,3.15754
1.275,4.30604,4.49125
1.275,4.30604,4.49125
1.29,3.80489,5.94782
1.29,3.80489,5.94782
1.305,3.16238,7.56264
1.305,3.16238,7.56264
1.32,2.36752,9.3994
1.32,2.36752,9.3994
1.335,1.40213,11.5648
1.335,1.40213,11.5648
1.35,0.239329,14.2155
1.35,0.239329,14.2155
1.365,-1.11975,17.464
1.365,-1.11975,17.464
1.38,-2.41366,20.7291
1.38,-2.41366,20.7291
1.395,-2.71115,21.5147
1.395,-2.71115,21.5147
1.41,-1.65613,18.8391
1.41,-1.65613,18.8391
1.425,-0.235309,15.3956
1.425,-0.235309,15.3956
1.44,1.03547,12.4766
1.44,1.03547,12.4766
1.455,2.09918,10.1063
1.455,2.09918,10.1063
1.47,2.98084,8.1174
1.47,2.98084,8.1174
1.485,3.70203,6.38114
1.485,3.70203,6.38114
1.5,4.27535,4.81828
1.5,4.27535,4.81828
1.515,4.7098,3.38406
1.515,4.7098,3.38406
1.53,5.01524,2.05532
1.53,5.01524,2.05532
1.545,5.20456,0.821678
1.545,5.20456,0.821678
1.56,5.29396,-0.320711
1.56,5.29396,-0.320711
1.575,5.30189,-1.37329
1.575,5.30189,-1.37329
1.59,5.2475,-2.33783
1.59,5.2475,-2.33783
1.605,5.14906,-3.21794
1.605,5.14906,-3.21794
1.62,5.02287,-4.01966
1.62,5.02287,-4.01966
1.635,4.88263,-4.75134
1.635,4.88263,-4.75134
1.65,4.73924,-5.42318
1.65,4.73924,-5.42318
1.665,4.60097,-6.04647
1.665,4.60097,-6.04647
1.68,4.47371,-6.63259
1.68,4.47371,-6.63259
1.695,4.36106,-7.19167
1.695,4.36106,-7.19167
1.71,4.26406,-7.73014
1.71,4.26406,-7.73014
1.725,4.18015,-8.24657
1.725,4.18015,-8.24657
1.74,4.10088,-8.72417
1.74,4.10088,-8.72417
1.755,4.00847,-9.12018
1.755,4.00847,-9.12018
1.77,3.87339,-9.35859
1.77,3.87339,-9.35859
1.785,3.65991,-9.3459
1.785,3.65991,-9.3459
1.8,3.34524,-9.02687
1.8,3.34524,-9.02687
1.815,2.93908,-8.44075
1.815,2.93908,-8.44075
1.83,2.47763,-7.70215
1.83,2.47763,-7.70215
1.845,1.99835,-6.92597
1.845,1.99835,-6.92597
1.86,1.52427,-6.18169
1.86,1.52427,-6.18169
1.875,1.06425,-5.49496
1.875,1.06425,-5.49496
1.89,0.618897,-4.86558
1.89,0.618897,-4.86558
1.905,0.185318,-4.28176
1.905,0.185318,-4.28176
1.92,-0.240295,-3.72788
1.92,-0.240295,-3.72788
1.935,-0.661508,-3.18786
1.935,-0.661508,-3.18786
1.95,-1.08124,-2.6463
1.95,-1.08124,-2.6463
1.965,-1.50168,-2.08878
1.965,-1.50168,-2.08878
1.98,-1.92441,-1.5017
1.98,-1.92441,-1.5017
1.995,-2.35058,-0.87197
1.995,-2.35058,-0.87197
2.01,-2.78122,-0.18661
2.01,-2.78122,-0.18661
2.025,-3.21762,0.567746
2.025,-3.21762,0.567746
2.04,-3.66188,1.40555
2.04,-3.66188,1.40555
2.055,-4.11755,2.34326
2.055,-4.11755,2.34326
2.07,-4.5904,3.40056
2.07,-4.5904,3.40056
2.085,-5.08921,4.60153
2.085,-5.08921,4.60153
2.1,-5.62617,5.97448
2.1,-5.62617,5.97448
2.115,-6.21513,7.54569
2.115,-6.21513,7.54569
2.13,-6.86303,9.31185
2.13,-6.86303,9.31185
2.145,-7.54186,11.155
2.145,-7.54186,11.155
2.16,-8.13307,12.6768
2.16,-8.13307,12.6768
2.175,-8.42559,13.2015
2.175,-8.42559,13.2015
2.19,-8.32421,12.4183
2.19,-8.32421,12.4183
2.205,-7.97862,10.7822
2.205,-7.97862,10.7822
2.22,-7.56696,8.86138
2.22,-7.56696,8.86138
2.235,-7.16293,6.9263
2.235,-7.16293,6.9263
2.25,-6.77039,5.04475
2.25,-6.77039,5.04475
2.265,-6.36814,3.21153
2.265,-6.36814,3.21153
2.28,-5.93006,1.40402
2.28,-5.93006,1.40402
2.295,-5.43229,-0.401979
2.295,-5.43229,-0.401979
2.31,-4.85565,-2.23126
2.31,-4.85565,-2.23126
2.325,-4.18631,-4.11277
2.325,-4.18631,-4.11277
2.34,-3.41571,-6.08313
2.34,-3.41571,-6.08313
2.355,-2.54219,-8.18322
2.355,-2.54219,-8.18322
2.37,-1.58186,-10.4271
2.37,-1.58186,-10.4271
2.385,-0.608825,-12.6852
2.385,-0.608825,-12.6852
2.4,0.16046,-14.4319
2.4,0.16046,-14.4319
2.415,0.397603,-14.7987
2.415,0.397603,-14.7987
2.43,0.0514383,-13.65
2.43,0.0514383,-13.65
2.445,-0.566345,-11.8286
2.445,-0.566345,-11.8286
2.46,-1.19564,-10.0072
2.46,-1.19564,-10.0072
2.475,-1.73976,-8.40308
2.475,-1.73976,-8.40308
2.49,-2.17937,-7.0329
2.49,-2.17937,-7.0329
2.505,-2.51822,-5.86476
2.505,-2.51822,-5.86476
2.52,-2.76519,-4.8646
2.52,-2.76519,-4.8646
2.535,-2.92968,-4.00586
2.535,-2.92968,-4.00586
2.55,-3.02076,-3.26939
2.55,-3.02076,-3.26939
2.565,-3.0471,-2.64145
2.565,-3.0471,-2.64145
2.58,-3.0169,-2.11184
2.58,-3.0169,-2.11184
2.595,-2.93793,-1.67252
2.595,-2.93793,-1.67252
2.61,-2.81733,-1.31663
2.61,-2.81733,-1.31663
2.625,-2.66162,-1.03791
2.625,-2.66162,-1.03791
2.64,-2.47654,-0.830305
2.64,-2.47654,-0.830305
2.655,-2.26712,-0.687765
2.655,-2.26712,-0.687765
2.67,-2.03765,-0.604122
2.67,-2.03765,-0.604122
2.685,-1.79179,-0.573056
2.685,-1.79179,-0.573056
2.7,-1.53259,-0.588075
2.7,-1.53259,-0.588075
2.715,-1.26262,-0.642535
2.715,-1.26262,-0.642535
2.73,-0.984005,-0.729657
2.73,-0.984005,-0.729657
2.745,-0.69854,-0.84257
2.745,-0.69854,-0.84257
2.76,-0.407703,-0.974347
2.76,-0.407703,-0.974347
2.775,-0.112713,-1.11805
2.775,-0.112713,-1.11805
2.79,0.185439,-1.26677
2.79,0.185439,-1.26677
2.805,0.485959,-1.41367
2.805,0.485959,-1.41367
2.82,0.788231,-1.55197
2.82,0.788231,-1.55197
2.835,1.09177,-1.67502
2.835,1.09177,-1.67502
2.85,1.39618,-1.77624
2.85,1.39618,-1.77624
2.865,1.70107,-1.8491
2.865,1.70107,-1.8491
2.88,2.00597,-1.88713
2.88,2.00597,-1.88713
2.895,2.31016,-1.88388
2.895,2.31016,-1.88388
2.91,2.61253,-1.83286
2.91,2.61253,-1.83286
2.925,2.91135,-1.72765
2.925,2.91135,-1.72765
2.94,3.20397,-1.56187
2.94,3.20397,-1.56187
2.955,3.4866,-1.32939
2.955,3.4866,-1.32939
2.97,3.75394,-1.02443
2.97,3.75394,-1.02443
2.985,3.999,-0.641839
2.985,3.999,-0.641839
3,4.21289,-0.177329
3,4.21289,-0.177329
