"time","'U@resistance'","'I@variable_0resistance'"
6.99e-005,2.04282,-0.215921
7e-005,2.04282,-0.215921
7e-005,2.32301,-0.216815
7.01e-005,2.32301,-0.216815
7.01e-005,2.60028,-2.44698e-007
7.02e-005,2.60028,-2.44698e-007
7.02e-005,2.88694,-4.86494e-007
7.03e-005,2.88694,-4.86494e-007
7.03e-005,3.18133,-7.25684e-007
7.04e-005,3.18133,-7.25684e-007
7.04e-005,3.48158,-9.6045e-007
7.05e-005,3.48158,-9.6045e-007
7.05e-005,3.78564,-1.18905e-006
7.06e-005,3.78564,-1.18905e-006
7.06e-005,4.09132,-1.40983e-006
7.07e-005,4.09132,-1.40983e-006
7.07e-005,4.39625,-1.62123e-006
7.08e-005,4.39625,-1.62123e-006
7.08e-005,4.69799,-1.82182e-006
7.09e-005,4.69799,-1.82182e-006
7.09e-005,4.994,-2.0103e-006
7.1e-005,4.994,-2.0103e-006
7.1e-005,5.28167,-2.18549e-006
7.11e-005,5.28167,-2.18549e-006
7.11e-005,5.55839,-2.34638e-006
7.12e-005,5.55839,-2.34638e-006
7.12e-005,5.82153,-2.49211e-006
7.13e-005,5.82153,-2.49211e-006
7.13e-005,6.0685,-2.62197e-006
7.14e-005,6.0685,-2.62197e-006
7.14e-005,6.29677,-2.73542e-006
7.15e-005,6.29677,-2.73542e-006
7.15e-005,6.5039,-2.8321e-006
7.16e-005,6.5039,-2.8321e-006
7.16e-005,6.68756,-2.91182e-006
7.17e-005,6.68756,-2.91182e-006
7.17e-005,6.84557,-2.97453e-006
7.18e-005,6.84557,-2.97453e-006
7.18e-005,6.97591,-3.02036e-006
7.19e-005,6.97591,-3.02036e-006
7.19e-005,7.07676,-3.04962e-006
7.2e-005,7.07676,-3.04962e-006
7.2e-005,7.1465,-3.06272e-006
7.21e-005,7.1465,-3.06272e-006
7.21e-005,7.18375,-3.06028e-006
7.22e-005,7.18375,-3.06028e-006
7.22e-005,7.18737,-3.04299e-006
7.23e-005,7.18737,-3.04299e-006
7.23e-005,7.15649,-3.01173e-006
7.24e-005,7.15649,-3.01173e-006
7.24e-005,7.09051,-2.96743e-006
7.25e-005,7.09051,-2.96743e-006
7.25e-005,6.98911,-2.91117e-006
7.26e-005,6.98911,-2.91117e-006
7.26e-005,6.85224,-2.84409e-006
7.27e-005,6.85224,-2.84409e-006
7.27e-005,6.68018,-2.76742e-006
7.28e-005,6.68018,-2.76742e-006
7.28e-005,6.47346,-2.68244e-006
7.29e-005,6.47346,-2.68244e-006
7.29e-005,6.23292,-2.59046e-006
7.3e-005,6.23292,-2.59046e-006
7.3e-005,5.95966,-2.49285e-006
7.31e-005,5.95966,-2.49285e-006
7.31e-005,5.65508,-2.39097e-006
7.32e-005,5.65508,-2.39097e-006
7.32e-005,5.32081,-2.28618e-006
7.33e-005,5.32081,-2.28618e-006
7.33e-005,4.95874,-2.17982e-006
7.34e-005,4.95874,-2.17982e-006
7.34e-005,4.57098,-2.07322e-006
7.35e-005,4.57098,-2.07322e-006
7.35e-005,4.15988,-1.96763e-006
7.36e-005,4.15988,-1.96763e-006
7.36e-005,3.72793,-1.86426e-006
7.37e-005,3.72793,-1.86426e-006
7.37e-005,3.27783,-1.76426e-006
7.38e-005,3.27783,-1.76426e-006
7.38e-005,2.8124,-1.66868e-006
7.39e-005,2.8124,-1.66868e-006
7.39e-005,2.33459,-1.57849e-006
7.4e-005,2.33459,-1.57849e-006
7.4e-005,1.84743,-1.49453e-006
7.41e-005,1.84743,-1.49453e-006
7.41e-005,1.35401,-1.41758e-006
7.42e-005,1.35401,-1.41758e-006
7.42e-005,0.857469,-1.34826e-006
7.43e-005,0.857469,-1.34826e-006
7.43e-005,0.360954,-1.2871e-006
7.44e-005,0.360954,-1.2871e-006
7.44e-005,-0.132417,-1.23448e-006
7.45e-005,-0.132417,-1.23448e-006
7.45e-005,-0.619567,-1.19068e-006
7.46e-005,-0.619567,-1.19068e-006
7.46e-005,-1.09749,-1.15583e-006
7.47e-005,-1.09749,-1.15583e-006
7.47e-005,-1.56329,-1.12995e-006
7.48e-005,-1.56329,-1.12995e-006
7.48e-005,-2.01418,-1.11294e-006
7.49e-005,-2.01418,-1.11294e-006
7.49e-005,-2.44753,-1.10457e-006
7.5e-005,-2.44753,-1.10457e-006
7.5e-005,-2.86088,-1.10449e-006
7.51e-005,-2.86088,-1.10449e-006
7.51e-005,-3.37444,-0.0193704
7.52e-005,-3.37444,-0.0193704
7.52e-005,-3.86273,-0.0349496
7.53e-005,-3.86273,-0.0349496
7.53e-005,-4.32306,-0.0499945
7.54e-005,-4.32306,-0.0499945
7.54e-005,-4.75402,-0.0644784
7.55e-005,-4.75402,-0.0644784
7.55e-005,-5.15438,-0.0783775
7.56e-005,-5.15438,-0.0783775
7.56e-005,-5.52305,-0.0916712
7.57e-005,-5.52305,-0.0916712
7.57e-005,-5.85911,-0.104342
7.58e-005,-5.85911,-0.104342
7.58e-005,-6.16181,-0.116375
7.59e-005,-6.16181,-0.116375
7.59e-005,-6.43056,-0.12776
7.6e-005,-6.43056,-0.12776
7.6e-005,-6.66493,-0.138488
7.61e-005,-6.66493,-0.138488
7.61e-005,-6.86467,-0.148555
7.62e-005,-6.86467,-0.148555
7.62e-005,-7.02966,-0.157958
7.63e-005,-7.02966,-0.157958
7.63e-005,-7.15995,-0.166698
7.64e-005,-7.15995,-0.166698
7.64e-005,-7.25574,-0.174779
7.65e-005,-7.25574,-0.174779
7.65e-005,-7.31738,-0.182208
7.66e-005,-7.31738,-0.182208
7.66e-005,-7.34537,-0.188994
7.67e-005,-7.34537,-0.188994
7.67e-005,-7.34032,-0.195149
7.68e-005,-7.34032,-0.195149
7.68e-005,-7.30301,-0.200688
7.69e-005,-7.30301,-0.200688
7.69e-005,-7.23432,-0.205627
7.7e-005,-7.23432,-0.205627
7.7e-005,-7.13525,-0.209986
7.71e-005,-7.13525,-0.209986
7.71e-005,-7.00692,-0.213787
7.72e-005,-7.00692,-0.213787
7.72e-005,-6.85055,-0.217052
7.73e-005,-6.85055,-0.217052
7.73e-005,-6.66746,-0.219806
7.74e-005,-6.66746,-0.219806
7.74e-005,-6.45904,-0.222077
7.75e-005,-6.45904,-0.222077
7.75e-005,-6.22679,-0.223892
7.76e-005,-6.22679,-0.223892
7.76e-005,-5.97226,-0.225282
7.77e-005,-5.97226,-0.225282
7.77e-005,-5.69707,-0.226278
7.78e-005,-5.69707,-0.226278
7.78e-005,-5.40291,-0.226911
7.79e-005,-5.40291,-0.226911
7.79e-005,-5.09148,-0.227214
7.8e-005,-5.09148,-0.227214
7.8e-005,-4.76455,-0.227221
7.81e-005,-4.76455,-0.227221
7.81e-005,-4.42392,-0.226966
7.82e-005,-4.42392,-0.226966
7.82e-005,-4.07137,-0.226484
7.83e-005,-4.07137,-0.226484
7.83e-005,-3.70875,-0.225809
7.84e-005,-3.70875,-0.225809
7.84e-005,-3.33787,-0.224976
7.85e-005,-3.33787,-0.224976
7.85e-005,-2.96055,-0.22402
7.86e-005,-2.96055,-0.22402
7.86e-005,-2.57861,-0.222975
7.87e-005,-2.57861,-0.222975
7.87e-005,-2.19382,-0.221876
7.88e-005,-2.19382,-0.221876
7.88e-005,-1.80795,-0.220756
7.89e-005,-1.80795,-0.220756
7.89e-005,-1.42273,-0.219648
7.9e-005,-1.42273,-0.219648
7.9e-005,-1.03984,-0.218585
7.91e-005,-1.03984,-0.218585
7.91e-005,-0.660915,-0.217597
7.92e-005,-0.660915,-0.217597
7.92e-005,-0.287536,-0.216714
7.93e-005,-0.287536,-0.216714
7.93e-005,0.0787724,-0.215967
7.94e-005,0.0787724,-0.215967
7.94e-005,0.436553,-0.215382
7.95e-005,0.436553,-0.215382
7.95e-005,0.784419,-0.214986
7.96e-005,0.784419,-0.214986
7.96e-005,1.12105,-0.214804
7.97e-005,1.12105,-0.214804
7.97e-005,1.44523,-0.214859
7.98e-005,1.44523,-0.214859
7.98e-005,1.75579,-0.215174
7.99e-005,1.75579,-0.215174
7.99e-005,2.05167,-0.215769
8e-005,2.05167,-0.215769
8e-005,2.3319,-0.216663
8.01e-005,2.3319,-0.216663
8.01e-005,2.60916,-2.44527e-007
8.02e-005,2.60916,-2.44527e-007
8.02e-005,2.89575,-4.86155e-007
8.03e-005,2.89575,-4.86155e-007
8.03e-005,3.19001,-7.25182e-007
8.04e-005,3.19001,-7.25182e-007
8.04e-005,3.49008,-9.59792e-007
8.05e-005,3.49008,-9.59792e-007
8.05e-005,3.79392,-1.18824e-006
8.06e-005,3.79392,-1.18824e-006
8.06e-005,4.09931,-1.40889e-006
8.07e-005,4.09931,-1.40889e-006
8.07e-005,4.40392,-1.62017e-006
8.08e-005,4.40392,-1.62017e-006
8.08e-005,4.7053,-1.82065e-006
8.09e-005,4.7053,-1.82065e-006
8.09e-005,5.00091,-2.00904e-006
8.1e-005,5.00091,-2.00904e-006
8.1e-005,5.28816,-2.18415e-006
8.11e-005,5.28816,-2.18415e-006
8.11e-005,5.56442,-2.34499e-006
8.12e-005,5.56442,-2.34499e-006
8.12e-005,5.82709,-2.49067e-006
8.13e-005,5.82709,-2.49067e-006
8.13e-005,6.07356,-2.62052e-006
8.14e-005,6.07356,-2.62052e-006
8.14e-005,6.30133,-2.73398e-006
8.15e-005,6.30133,-2.73398e-006
8.15e-005,6.50795,-2.83069e-006
8.16e-005,6.50795,-2.83069e-006
8.16e-005,6.6911,-2.91045e-006
8.17e-005,6.6911,-2.91045e-006
8.17e-005,6.8486,-2.97322e-006
8.18e-005,6.8486,-2.97322e-006
8.18e-005,6.97843,-3.01915e-006
8.19e-005,6.97843,-3.01915e-006
8.19e-005,7.07879,-3.0485e-006
8.2e-005,7.07879,-3.0485e-006
8.2e-005,7.14805,-3.06174e-006
8.21e-005,7.14805,-3.06174e-006
8.21e-005,7.18484,-3.05943e-006
8.22e-005,7.18484,-3.05943e-006
8.22e-005,7.18802,-3.04231e-006
8.23e-005,7.18802,-3.04231e-006
8.23e-005,7.15673,-3.01121e-006
8.24e-005,7.15673,-3.01121e-006
8.24e-005,7.09036,-2.96709e-006
8.25e-005,7.09036,-2.96709e-006
8.25e-005,6.98861,-2.91103e-006
8.26e-005,6.98861,-2.91103e-006
8.26e-005,6.85142,-2.84415e-006
8.27e-005,6.85142,-2.84415e-006
8.27e-005,6.67907,-2.76769e-006
8.28e-005,6.67907,-2.76769e-006
8.28e-005,6.4721,-2.68292e-006
8.29e-005,6.4721,-2.68292e-006
8.29e-005,6.23133,-2.59115e-006
8.3e-005,6.23133,-2.59115e-006
8.3e-005,5.9579,-2.49376e-006
8.31e-005,5.9579,-2.49376e-006
8.31e-005,5.65316,-2.39208e-006
8.32e-005,5.65316,-2.39208e-006
8.32e-005,5.31878,-2.2875e-006
8.33e-005,5.31878,-2.2875e-006
8.33e-005,4.95663,-2.18134e-006
8.34e-005,4.95663,-2.18134e-006
8.34e-005,4.56883,-2.07492e-006
8.35e-005,4.56883,-2.07492e-006
8.35e-005,4.15771,-1.96951e-006
8.36e-005,4.15771,-1.96951e-006
8.36e-005,3.72578,-1.86631e-006
8.37e-005,3.72578,-1.86631e-006
8.37e-005,3.27572,-1.76646e-006
8.38e-005,3.27572,-1.76646e-006
8.38e-005,2.81035,-1.67101e-006
8.39e-005,2.81035,-1.67101e-006
8.39e-005,2.33263,-1.58092e-006
8.4e-005,2.33263,-1.58092e-006
8.4e-005,1.84557,-1.49707e-006
8.41e-005,1.84557,-1.49707e-006
8.41e-005,1.35227,-1.42019e-006
8.42e-005,1.35227,-1.42019e-006
8.42e-005,0.85586,-1.35093e-006
8.43e-005,0.85586,-1.35093e-006
8.43e-005,0.359486,-1.2898e-006
8.44e-005,0.359486,-1.2898e-006
8.44e-005,-0.133738,-1.23719e-006
8.45e-005,-0.133738,-1.23719e-006
8.45e-005,-0.620738,-1.19337e-006
8.46e-005,-0.620738,-1.19337e-006
8.46e-005,-1.09852,-1.15849e-006
8.47e-005,-1.09852,-1.15849e-006
8.47e-005,-1.56417,-1.13256e-006
8.48e-005,-1.56417,-1.13256e-006
8.48e-005,-2.01492,-1.11548e-006
8.49e-005,-2.01492,-1.11548e-006
8.49e-005,-2.44814,-1.10701e-006
8.5e-005,-2.44814,-1.10701e-006
8.5e-005,-2.86137,-1.10681e-006
8.51e-005,-2.86137,-1.10681e-006
8.51e-005,-3.37508,-0.0192605
8.52e-005,-3.37508,-0.0192605
8.52e-005,-3.86351,-0.0348425
8.53e-005,-3.86351,-0.0348425
8.53e-005,-4.32398,-0.04989
8.54e-005,-4.32398,-0.04989
8.54e-005,-4.75507,-0.0643764
8.55e-005,-4.75507,-0.0643764
8.55e-005,-5.15555,-0.0782778
8.56e-005,-5.15555,-0.0782778
8.56e-005,-5.52433,-0.0915736
8.57e-005,-5.52433,-0.0915736
8.57e-005,-5.8605,-0.104246
8.58e-005,-5.8605,-0.104246
8.58e-005,-6.1633,-0.116282
8.59e-005,-6.1633,-0.116282
8.59e-005,-6.43214,-0.127668
8.6e-005,-6.43214,-0.127668
8.6e-005,-6.66659,-0.138398
8.61e-005,-6.66659,-0.138398
8.61e-005,-6.8664,-0.148466
8.62e-005,-6.8664,-0.148466
8.62e-005,-7.03145,-0.15787
8.63e-005,-7.03145,-0.15787
8.63e-005,-7.16179,-0.166611
8.64e-005,-7.16179,-0.166611
8.64e-005,-7.25762,-0.174693
8.65e-005,-7.25762,-0.174693
8.65e-005,-7.3193,-0.182122
8.66e-005,-7.3193,-0.182122
8.66e-005,-7.34731,-0.188909
8.67e-005,-7.34731,-0.188909
8.67e-005,-7.34228,-0.195064
8.68e-005,-7.34228,-0.195064
8.68e-005,-7.30498,-0.200603
8.69e-005,-7.30498,-0.200603
8.69e-005,-7.23629,-0.205543
8.7e-005,-7.23629,-0.205543
8.7e-005,-7.13721,-0.209902
8.71e-005,-7.13721,-0.209902
8.71e-005,-7.00886,-0.213702
8.72e-005,-7.00886,-0.213702
8.72e-005,-6.85246,-0.216966
8.73e-005,-6.85246,-0.216966
8.73e-005,-6.66932,-0.21972
8.74e-005,-6.66932,-0.21972
8.74e-005,-6.46087,-0.22199
8.75e-005,-6.46087,-0.22199
8.75e-005,-6.22856,-0.223804
8.76e-005,-6.22856,-0.223804
8.76e-005,-5.97398,-0.225193
8.77e-005,-5.97398,-0.225193
8.77e-005,-5.69873,-0.226188
8.78e-005,-5.69873,-0.226188
8.78e-005,-5.4045,-0.226819
8.79e-005,-5.4045,-0.226819
8.79e-005,-5.093,-0.227121
8.8e-005,-5.093,-0.227121
8.8e-005,-4.76599,-0.227126
8.81e-005,-4.76599,-0.227126
8.81e-005,-4.42527,-0.22687
8.82e-005,-4.42527,-0.22687
8.82e-005,-4.07264,-0.226386
8.83e-005,-4.07264,-0.226386
8.83e-005,-3.70992,-0.225709
8.84e-005,-3.70992,-0.225709
8.84e-005,-3.33894,-0.224874
8.85e-005,-3.33894,-0.224874
8.85e-005,-2.96153,-0.223916
8.86e-005,-2.96153,-0.223916
8.86e-005,-2.57949,-0.22287
8.87e-005,-2.57949,-0.22287
8.87e-005,-2.1946,-0.221769
8.88e-005,-2.1946,-0.221769
8.88e-005,-1.80863,-0.220647
8.89e-005,-1.80863,-0.220647
8.89e-005,-1.42331,-0.219538
8.9e-005,-1.42331,-0.219538
8.9e-005,-1.04032,-0.218472
8.91e-005,-1.04032,-0.218472
8.91e-005,-0.661286,-0.217482
8.92e-005,-0.661286,-0.217482
8.92e-005,-0.287804,-0.216598
8.93e-005,-0.287804,-0.216598
8.93e-005,0.0786082,-0.215848
8.94e-005,0.0786082,-0.215848
8.94e-005,0.436488,-0.215261
8.95e-005,0.436488,-0.215261
8.95e-005,0.78445,-0.214863
8.96e-005,0.78445,-0.214863
8.96e-005,1.12118,-0.214679
8.97e-005,1.12118,-0.214679
8.97e-005,1.44545,-0.214733
8.98e-005,1.44545,-0.214733
8.98e-005,1.7561,-0.215047
8.99e-005,1.7561,-0.215047
8.99e-005,2.05207,-0.21564
9e-005,2.05207,-0.21564
9e-005,2.33238,-0.216532
9.01e-005,2.33238,-0.216532
9.01e-005,2.60971,-2.44379e-007
9.02e-005,2.60971,-2.44379e-007
9.02e-005,2.89635,-4.8586e-007
9.03e-005,2.89635,-4.8586e-007
9.03e-005,3.19064,-7.24741e-007
9.04e-005,3.19064,-7.24741e-007
9.04e-005,3.49072,-9.59208e-007
9.05e-005,3.49072,-9.59208e-007
9.05e-005,3.79455,-1.18752e-006
9.06e-005,3.79455,-1.18752e-006
9.06e-005,4.09992,-1.40803e-006
9.07e-005,4.09992,-1.40803e-006
9.07e-005,4.40449,-1.61918e-006
9.08e-005,4.40449,-1.61918e-006
9.08e-005,4.70581,-1.81955e-006
9.09e-005,4.70581,-1.81955e-006
9.09e-005,5.00134,-2.00782e-006
9.1e-005,5.00134,-2.00782e-006
9.1e-005,5.28851,-2.18284e-006
9.11e-005,5.28851,-2.18284e-006
9.11e-005,5.56468,-2.34358e-006
9.12e-005,5.56468,-2.34358e-006
9.12e-005,5.82724,-2.4892e-006
9.13e-005,5.82724,-2.4892e-006
9.13e-005,6.07361,-2.61897e-006
9.14e-005,6.07361,-2.61897e-006
9.14e-005,6.30126,-2.73238e-006
9.15e-005,6.30126,-2.73238e-006
9.15e-005,6.50776,-2.82905e-006
9.16e-005,6.50776,-2.82905e-006
9.16e-005,6.6908,-2.90879e-006
9.17e-005,6.6908,-2.90879e-006
9.17e-005,6.84818,-2.97156e-006
9.18e-005,6.84818,-2.97156e-006
9.18e-005,6.97791,-3.01749e-006
9.19e-005,6.97791,-3.01749e-006
9.19e-005,7.07816,-3.04686e-006
9.2e-005,7.07816,-3.04686e-006
9.2e-005,7.14733,-3.06013e-006
9.21e-005,7.14733,-3.06013e-006
9.21e-005,7.18403,-3.05786e-006
9.22e-005,7.18403,-3.05786e-006
9.22e-005,7.18714,-3.0408e-006
9.23e-005,7.18714,-3.0408e-006
9.23e-005,7.15579,-3.00977e-006
9.24e-005,7.15579,-3.00977e-006
9.24e-005,7.08938,-2.96574e-006
9.25e-005,7.08938,-2.96574e-006
9.25e-005,6.98758,-2.90976e-006
9.26e-005,6.98758,-2.90976e-006
9.26e-005,6.85038,-2.84298e-006
9.27e-005,6.85038,-2.84298e-006
9.27e-005,6.67803,-2.76663e-006
9.28e-005,6.67803,-2.76663e-006
9.28e-005,6.47108,-2.68197e-006
9.29e-005,6.47108,-2.68197e-006
9.29e-005,6.23035,-2.59034e-006
9.3e-005,6.23035,-2.59034e-006
9.3e-005,5.95696,-2.49306e-006
9.31e-005,5.95696,-2.49306e-006
9.31e-005,5.6523,-2.39152e-006
9.32e-005,5.6523,-2.39152e-006
9.32e-005,5.318,-2.28707e-006
9.33e-005,5.318,-2.28707e-006
9.33e-005,4.95595,-2.18104e-006
9.34e-005,4.95595,-2.18104e-006
9.34e-005,4.56827,-2.07476e-006
9.35e-005,4.56827,-2.07476e-006
9.35e-005,4.15728,-1.96948e-006
9.36e-005,4.15728,-1.96948e-006
9.36e-005,3.7255,-1.86641e-006
9.37e-005,3.7255,-1.86641e-006
9.37e-005,3.2756,-1.76668e-006
9.38e-005,3.2756,-1.76668e-006
9.38e-005,2.8104,-1.67135e-006
9.39e-005,2.8104,-1.67135e-006
9.39e-005,2.33285,-1.58138e-006
9.4e-005,2.33285,-1.58138e-006
9.4e-005,1.84598,-1.49763e-006
9.41e-005,1.84598,-1.49763e-006
9.41e-005,1.35287,-1.42085e-006
9.42e-005,1.35287,-1.42085e-006
9.42e-005,0.85666,-1.35168e-006
9.43e-005,0.85666,-1.35168e-006
9.43e-005,0.360482,-1.29063e-006
9.44e-005,0.360482,-1.29063e-006
9.44e-005,-0.132546,-1.23809e-006
9.45e-005,-0.132546,-1.23809e-006
9.45e-005,-0.619352,-1.19434e-006
9.46e-005,-0.619352,-1.19434e-006
9.46e-005,-1.09694,-1.15951e-006
9.47e-005,-1.09694,-1.15951e-006
9.47e-005,-1.56241,-1.13362e-006
9.48e-005,-1.56241,-1.13362e-006
9.48e-005,-2.01299,-1.11656e-006
9.49e-005,-2.01299,-1.11656e-006
9.49e-005,-2.44605,-1.1081e-006
9.5e-005,-2.44605,-1.1081e-006
9.5e-005,-2.85912,-1.10791e-006
9.51e-005,-2.85912,-1.10791e-006
9.51e-005,-3.37281,-0.0192596
9.52e-005,-3.37281,-0.0192596
9.52e-005,-3.86124,-0.0348415
9.53e-005,-3.86124,-0.0348415
9.53e-005,-4.3217,-0.0498891
9.54e-005,-4.3217,-0.0498891
9.54e-005,-4.75281,-0.0643757
9.55e-005,-4.75281,-0.0643757
9.55e-005,-5.15331,-0.0782775
9.56e-005,-5.15331,-0.0782775
9.56e-005,-5.52213,-0.091574
9.57e-005,-5.52213,-0.091574
9.57e-005,-5.85833,-0.104247
9.58e-005,-5.85833,-0.104247
9.58e-005,-6.16118,-0.116284
9.59e-005,-6.16118,-0.116284
9.59e-005,-6.43008,-0.127671
9.6e-005,-6.43008,-0.127671
9.6e-005,-6.6646,-0.138402
9.61e-005,-6.6646,-0.138402
9.61e-005,-6.86448,-0.148472
9.62e-005,-6.86448,-0.148472
9.62e-005,-7.02961,-0.157877
9.63e-005,-7.02961,-0.157877
9.63e-005,-7.16004,-0.16662
9.64e-005,-7.16004,-0.16662
9.64e-005,-7.25597,-0.174704
9.65e-005,-7.25597,-0.174704
9.65e-005,-7.31774,-0.182135
9.66e-005,-7.31774,-0.182135
9.66e-005,-7.34585,-0.188923
9.67e-005,-7.34585,-0.188923
9.67e-005,-7.34093,-0.195081
9.68e-005,-7.34093,-0.195081
9.68e-005,-7.30374,-0.200622
9.69e-005,-7.30374,-0.200622
9.69e-005,-7.23516,-0.205563
9.7e-005,-7.23516,-0.205563
9.7e-005,-7.13619,-0.209925
9.71e-005,-7.13619,-0.209925
9.71e-005,-7.00796,-0.213727
9.72e-005,-7.00796,-0.213727
9.72e-005,-6.85168,-0.216994
9.73e-005,-6.85168,-0.216994
9.73e-005,-6.66867,-0.21975
9.74e-005,-6.66867,-0.21975
9.74e-005,-6.46033,-0.222022
9.75e-005,-6.46033,-0.222022
9.75e-005,-6.22815,-0.223839
9.76e-005,-6.22815,-0.223839
9.76e-005,-5.97368,-0.22523
9.77e-005,-5.97368,-0.22523
9.77e-005,-5.69855,-0.226226
9.78e-005,-5.69855,-0.226226
9.78e-005,-5.40443,-0.22686
9.79e-005,-5.40443,-0.22686
9.79e-005,-5.09304,-0.227164
9.8e-005,-5.09304,-0.227164
9.8e-005,-4.76614,-0.227172
9.81e-005,-4.76614,-0.227172
9.81e-005,-4.42553,-0.226917
9.82e-005,-4.42553,-0.226917
9.82e-005,-4.073,-0.226435
9.83e-005,-4.073,-0.226435
9.83e-005,-3.71039,-0.22576
9.84e-005,-3.71039,-0.22576
9.84e-005,-3.33951,-0.224927
9.85e-005,-3.33951,-0.224927
9.85e-005,-2.96218,-0.223971
9.86e-005,-2.96218,-0.223971
9.86e-005,-2.58023,-0.222926
9.87e-005,-2.58023,-0.222926
9.87e-005,-2.19542,-0.221827
9.88e-005,-2.19542,-0.221827
9.88e-005,-1.80953,-0.220707
9.89e-005,-1.80953,-0.220707
9.89e-005,-1.42427,-0.219598
9.9e-005,-1.42427,-0.219598
9.9e-005,-1.04134,-0.218534
9.91e-005,-1.04134,-0.218534
9.91e-005,-0.662372,-0.217545
9.92e-005,-0.662372,-0.217545
9.92e-005,-0.288942,-0.216662
9.93e-005,-0.288942,-0.216662
9.93e-005,0.077422,-0.215913
9.94e-005,0.077422,-0.215913
9.94e-005,0.435263,-0.215327
9.95e-005,0.435263,-0.215327
9.95e-005,0.783193,-0.214929
9.96e-005,0.783193,-0.214929
9.96e-005,1.1199,-0.214746
9.97e-005,1.1199,-0.214746
9.97e-005,1.44415,-0.2148
9.98e-005,1.44415,-0.2148
9.98e-005,1.75478,-0.215114
9.99e-005,1.75478,-0.215114
9.99e-005,2.05074,-0.215708
0.0001,2.05074,-0.215708
0.0001,2.33105,-0.2166
