"time","dateOut1","dateOut2"
6.8593,3,3
6.9094,3,3
6.9595,3,3
7.0095,3,3
7.0596,3,3
7.1097,3,3
7.1598,3,3
7.2099,3,3
7.26,3,3
7.3101,3,3
7.3602,3,3
7.4103,3,3
7.4604,3,3
7.5105,3,3
7.5606,3,3
7.6107,3,3
7.6608,3,3
7.7109,3,3
7.761,3,3
7.8111,3,3
7.8612,3,3
7.9113,3,3
7.9614,3,3
8.0114,3,3
8.0615,3,3
8.1116,3,3
8.1617,3,3
8.2118,3,3
8.2619,3,3
8.312,3,3
8.3621,3,3
8.4122,3,3
8.4623,3,3
8.5124,3,3
8.5625,3,3
8.6126,3,3
8.6627,3,3
8.7128,3,3
8.7629,3,3
8.813,3,3
8.8631,3,3
8.9132,3,3
8.9633,3,3
9.0134,3,3
9.0635,3,3
9.1136,3,3
9.1637,3,3
9.2138,3,3
9.2639,3,3
9.314,3,3
9.3641,3,3
9.4142,3,3
9.4643,3,3
9.5144,3,3
9.5645,3,3
9.6146,3,3
9.6647,3,3
9.7148,3,3
9.7649,3,3
9.815,3,3
9.8651,3,3
9.9152,3,3
9.9653,3,3
10.0153,3,3
10.0654,3,3
10.1155,3,3
10.1656,3,3
10.2157,3,3
10.2658,3,3
10.3159,3,3
10.366,3,3
10.4161,3,3
10.4662,3,3
10.5163,3,3
10.5664,3,3
10.6165,3,3
10.6666,3,3
10.7167,3,3
10.7668,3,3
10.8169,3,3
10.867,3,3
10.9171,3,3
10.9672,3,3
11.0172,3,3
11.0673,3,3
11.1174,3,3
11.1675,3,3
11.2176,3,3
11.2677,3,3
11.3178,3,3
11.3679,3,3
11.418,3,3
11.4681,3,3
11.5182,3,3
11.5683,3,3
11.6184,3,3
11.6685,3,3
11.7186,3,3
11.7687,3,3
11.8188,3,3
11.8689,3,3
11.919,3,3
11.9691,3,3
12.0191,3,3
12.0692,3,3
12.1193,3,3
12.1694,3,3
12.2195,3,3
12.2696,3,3
12.3197,3,3
12.3698,3,3
12.4199,3,3
12.47,3,3
12.5201,3,3
12.5702,3,3
12.6203,3,3
12.6704,3,3
12.7205,3,3
12.7706,3,3
12.8207,3,3
12.8708,3,3
12.9209,3,3
12.971,3,3
13.021,4,3
13.0711,4,3
13.1212,4,3
13.1713,4,3
13.2214,4,3
13.2715,4,3
13.3216,4,3
13.3717,4,3
13.4218,4,3
13.4719,4,3
13.522,4,3
13.5721,4,3
13.6222,4,3
13.6723,4,3
13.7224,4,3
13.7725,4,3
13.8226,4,3
13.8727,4,3
13.9228,4,3
13.9729,4,3
14.023,4,3
14.0731,4,3
14.1232,4,3
14.1733,4,3
14.2234,4,3
14.2735,4,3
14.3236,4,3
14.3737,4,3
14.4238,4,3
14.4739,4,3
14.524,4,3
14.5741,4,3
14.6242,4,3
14.6743,4,3
14.7244,4,3
14.7745,4,3
14.8246,4,3
14.8747,4,3
14.9248,4,3
14.9749,4,3
15.0249,4,3
15.075,4,3
15.1251,4,3
15.1752,4,3
15.2253,4,3
15.2754,4,3
15.3255,4,3
15.3756,4,3
15.4257,4,3
15.4758,4,3
15.5259,4,3
15.576,4,3
15.6261,4,3
15.6762,4,3
15.7263,4,3
15.7764,4,3
15.8265,4,3
15.8766,4,3
15.9267,4,3
15.9768,4,3
16.0268,4,2
16.0769,4,2
16.127,4,2
16.1771,4,2
16.2272,4,2
16.2773,4,2
16.3274,4,2
16.3775,4,2
16.4276,4,2
16.4777,4,2
16.5278,4,2
16.5779,4,2
16.628,4,2
16.6781,4,2
16.7282,4,2
16.7783,4,2
16.8284,4,2
16.8785,4,2
16.9286,4,2
16.9787,4,2
17.0288,4,2
17.0789,4,2
17.129,4,2
17.1791,4,2
17.2292,4,2
17.2793,4,2
17.3294,4,2
17.3795,4,2
17.4296,4,2
17.4797,4,2
17.5298,4,2
17.5799,4,2
17.63,4,2
17.6801,4,2
17.7302,4,2
17.7803,4,2
17.8304,4,2
17.8805,4,2
17.9306,4,2
17.9807,4,2
18.0308,4,2
18.0809,4,2
18.131,4,2
18.1811,4,2
18.2312,4,2
18.2813,4,2
18.3314,4,2
18.3815,4,2
18.4316,4,2
18.4817,4,2
18.5318,4,2
18.5819,4,2
18.632,4,2
18.6821,4,2
18.7322,4,2
18.7823,4,2
18.8324,4,2
18.8825,4,2
18.9326,4,2
18.9827,4,2
19.0328,4,2
19.0829,4,2
19.133,4,2
19.1831,4,2
19.2332,4,2
19.2833,4,2
19.3334,4,2
19.3835,4,2
19.4336,4,2
19.4837,4,2
19.5338,4,2
19.5839,4,2
19.634,4,2
19.6841,4,2
19.7342,4,2
19.7843,4,2
19.8344,4,2
19.8845,4,2
19.9346,4,2
19.9847,4,2
20.0347,3,2
20.0848,3,2
20.1349,3,2
20.185,3,2
20.2351,3,2
20.2852,3,2
20.3353,3,2
20.3854,3,2
20.4355,3,2
20.4856,3,2
20.5357,3,2
20.5858,3,2
20.6359,3,2
20.686,3,2
20.7361,3,2
20.7862,3,2
20.8363,3,2
20.8864,3,2
20.9365,3,2
20.9866,3,2
21.0367,3,2
21.0868,3,2
21.1369,3,2
21.187,3,2
21.2371,3,2
21.2872,3,2
21.3373,3,2
21.3874,3,2
21.4375,3,2
21.4876,3,2
21.5377,3,2
21.5878,3,2
21.6379,3,2
21.688,3,2
21.7381,3,2
21.7882,3,2
21.8383,3,2
21.8884,3,2
21.9385,3,2
21.9886,3,2
22.0387,3,2
22.0888,3,2
22.1389,3,2
22.189,3,2
22.2391,3,2
22.2892,3,2
22.3393,3,2
22.3894,3,2
22.4395,3,2
22.4896,3,2
22.5397,3,2
22.5898,3,2
22.6399,3,2
22.69,3,2
22.7401,3,2
22.7902,3,2
22.8403,3,2
22.8904,3,2
22.9405,3,2
22.9906,3,2
23.0407,3,2
23.0908,3,2
23.1409,3,2
23.191,3,2
23.2411,3,2
23.2912,3,2
23.3413,3,2
23.3914,3,2
23.4415,3,2
23.4916,3,2
23.5417,3,2
23.5918,3,2
23.6419,3,2
23.692,3,2
23.7421,3,2
23.7922,3,2
23.8423,3,2
23.8924,3,2
23.9425,3,2
23.9926,3,2
24.0427,3,2
24.0928,3,2
24.1429,3,2
24.193,3,2
24.2431,3,2
24.2932,3,2
24.3433,3,2
24.3934,3,2
24.4435,3,2
24.4936,3,2
24.5437,3,2
24.5938,3,2
24.6439,3,2
24.694,3,2
24.7441,3,2
24.7942,3,2
24.8443,3,2
24.8944,3,2
24.9445,3,2
24.9946,3,2
25,3,2
