"time","Capacitor1.v","IdealDiode3.off"
0.000000,282.842712,1.000000
0.000100,281.173243,1.000000
0.000200,279.504158,0.000000
0.000300,277.839353,0.000000
0.000400,276.184138,0.000000
0.000500,274.542272,0.000000
0.000600,272.915897,0.000000
0.000700,271.305539,0.000000
0.000800,269.710105,0.000000
0.000900,268.126913,0.000000
0.001000,266.551721,0.000000
0.001100,264.978758,0.000000
0.001200,263.400780,0.000000
0.001300,261.809128,0.000000
0.001400,260.193789,0.000000
0.001500,258.543596,1.000000
0.001600,256.875019,1.000000
0.001700,255.206477,1.000000
0.001800,253.537967,1.000000
0.001900,251.869502,1.000000
0.002000,250.208524,1.000000
0.002100,248.581613,1.000000
0.002200,247.017457,1.000000
0.002300,245.542198,1.000000
0.002400,244.180367,1.000000
0.002500,242.954349,1.000000
0.002600,241.884323,1.000000
0.002700,240.987863,1.000000
0.002800,240.280152,1.000000
0.002900,239.773787,1.000000
0.003000,239.478722,1.000000
0.003100,239.402171,1.000000
0.003200,239.548569,1.000000
0.003300,239.919559,1.000000
0.003400,240.513986,1.000000
0.003500,241.327917,1.000000
0.003600,242.354661,1.000000
0.003700,243.584811,1.000000
0.003800,245.006303,1.000000
0.003900,246.604493,1.000000
0.004000,248.362251,1.000000
0.004100,250.260064,1.000000
0.004200,252.276162,1.000000
0.004300,254.386652,1.000000
0.004400,256.565663,1.000000
0.004500,258.785513,1.000000
0.004600,261.016876,1.000000
0.004700,263.228964,1.000000
0.004800,265.389723,1.000000
0.004900,267.466029,1.000000
0.005000,269.423894,1.000000
0.005100,271.228680,1.000000
0.005200,272.845318,1.000000
0.005300,274.239539,1.000000
0.005400,275.389160,1.000000
0.005500,276.279674,1.000000
0.005600,276.896955,1.000000
0.005700,277.227122,1.000000
0.005800,277.256650,1.000000
0.005900,276.972521,1.000000
0.006000,276.403223,1.000000
0.006100,275.785068,1.000000
0.006200,275.168038,1.000000
0.006300,274.563681,1.000000
0.006400,273.981855,1.000000
0.006500,273.430714,1.000000
0.006600,272.916390,1.000000
0.006700,272.443835,1.000000
0.006800,272.015546,1.000000
0.006900,271.632668,1.000000
0.007000,271.294494,1.000000
0.007100,270.998418,1.000000
0.007200,270.739847,1.000000
0.007300,270.512897,1.000000
0.007400,270.309890,1.000000
0.007500,270.121372,1.000000
0.007600,269.936295,1.000000
0.007700,269.741994,1.000000
0.007800,269.524761,1.000000
0.007900,269.269467,1.000000
0.008000,268.959650,1.000000
0.008100,268.577728,1.000000
0.008200,268.105164,1.000000
0.008300,267.522588,1.000000
0.008400,266.809835,1.000000
0.008500,265.946301,1.000000
0.008600,264.914191,1.000000
0.008700,263.712064,1.000000
0.008800,262.343469,1.000000
0.008900,260.892565,1.000000
0.009000,259.458868,1.000000
0.009100,258.066827,1.000000
0.009200,256.738302,1.000000
0.009300,255.493345,1.000000
0.009400,254.350446,1.000000
0.009500,253.325743,1.000000
0.009600,252.433211,1.000000
0.009700,251.684529,1.000000
0.009800,251.089012,1.000000
0.009900,250.653575,1.000000
0.010000,250.382634,1.000000
0.010100,250.278285,1.000000
0.010200,250.339976,1.000000
0.010300,250.564786,1.000000
0.010400,250.947027,1.000000
0.010500,251.479022,1.000000
0.010600,252.150882,1.000000
0.010700,252.950383,1.000000
0.010800,253.862812,1.000000
0.010900,254.871283,1.000000
0.011000,255.956942,1.000000
0.011100,257.099118,1.000000
0.011200,258.275418,1.000000
0.011300,259.461836,1.000000
0.011400,260.632914,1.000000
0.011500,261.761892,1.000000
0.011600,262.820896,1.000000
0.011700,263.781100,1.000000
0.011800,264.612922,1.000000
0.011900,265.287213,1.000000
0.012000,265.787321,1.000000
0.012100,266.105036,1.000000
0.012200,266.231266,1.000000
0.012300,266.156772,1.000000
0.012400,265.872054,1.000000
0.012500,265.367478,1.000000
0.012600,264.735418,1.000000
0.012700,264.147112,1.000000
0.012800,263.618554,1.000000
0.012900,263.161593,1.000000
0.013000,262.786074,1.000000
0.013100,262.499858,1.000000
0.013200,262.308611,1.000000
0.013300,262.216375,1.000000
0.013400,262.224430,1.000000
0.013500,262.332759,1.000000
0.013600,262.538485,1.000000
0.013700,262.837108,1.000000
0.013800,263.221728,1.000000
0.013900,263.683694,1.000000
0.014000,264.212393,1.000000
0.014100,264.795324,1.000000
0.014200,265.418057,1.000000
0.014300,266.064668,1.000000
0.014400,266.717418,1.000000
0.014500,267.357326,1.000000
0.014600,267.963781,1.000000
0.014700,268.515243,1.000000
0.014800,268.988751,1.000000
0.014900,269.360646,1.000000
0.015000,269.606556,1.000000
0.015100,269.701362,1.000000
0.015200,269.619411,1.000000
0.015300,269.338280,0.000000
0.015400,268.851453,0.000000
0.015500,268.156631,0.000000
0.015600,267.251324,0.000000
0.015700,266.144171,0.000000
0.015800,264.997177,0.000000
0.015900,263.879310,0.000000
0.016000,262.809245,0.000000
0.016100,261.803796,0.000000
0.016200,260.877949,0.000000
0.016300,260.044733,0.000000
0.016400,259.315034,0.000000
0.016500,258.697600,0.000000
0.016600,258.199006,0.000000
0.016700,257.823627,0.000000
0.016800,257.573605,0.000000
0.016900,257.448830,0.000000
0.017000,257.446946,0.000000
0.017100,257.563371,0.000000
0.017200,257.791335,0.000000
0.017300,258.121927,0.000000
0.017400,258.544157,0.000000
0.017500,259.045028,0.000000
0.017600,259.609620,0.000000
0.017700,260.221187,0.000000
0.017800,260.861269,0.000000
0.017900,261.509813,0.000000
0.018000,262.145298,0.000000
0.018100,262.744881,0.000000
0.018200,263.284540,0.000000
0.018300,263.739232,0.000000
0.018400,264.083056,0.000000
0.018500,264.289420,0.000000
0.018600,264.335655,0.000000
0.018700,264.214338,0.000000
0.018800,263.920997,0.000000
0.018900,263.450667,0.000000
0.019000,262.797878,0.000000
0.019100,261.963886,0.000000
0.019200,261.107852,0.000000
0.019300,260.310396,0.000000
0.019400,259.587464,0.000000
0.019500,258.952911,0.000000
0.019600,258.418696,0.000000
0.019700,257.994414,0.000000
0.019800,257.688009,0.000000
0.019900,257.504695,0.000000
0.020000,257.447198,0.000000
0.020100,257.516742,0.000000
0.020200,257.711662,0.000000
0.020300,258.028365,0.000000
0.020400,258.461186,0.000000
0.020500,259.002195,0.000000
0.020600,259.641283,0.000000
0.020700,260.366267,0.000000
0.020800,261.162984,0.000000
0.020900,262.015390,0.000000
0.021000,262.905659,0.000000
0.021100,263.814299,0.000000
0.021200,264.720274,0.000000
0.021300,265.601143,0.000000
0.021400,266.433201,0.000000
0.021500,267.191632,0.000000
0.021600,267.850668,0.000000
0.021700,268.383756,0.000000
0.021800,268.763729,0.000000
0.021900,268.963112,0.000000
0.022000,268.962993,0.000000
0.022100,268.757689,0.000000
0.022200,268.342259,0.000000
0.022300,267.711400,0.000000
0.022400,266.859755,0.000000
0.022500,265.883121,1.000000
0.022600,264.933508,1.000000
0.022700,264.029513,1.000000
0.022800,263.186429,1.000000
0.022900,262.417841,1.000000
0.023000,261.735315,1.000000
0.023100,261.148141,1.000000
0.023200,260.663932,1.000000
0.023300,260.288400,1.000000
0.023400,260.024793,1.000000
0.023500,259.873993,1.000000
0.023600,259.834730,1.000000
0.023700,259.903654,1.000000
0.023800,260.075323,1.000000
0.023900,260.342193,1.000000
0.024000,260.694659,1.000000
0.024100,261.121121,1.000000
0.024200,261.608079,1.000000
0.024300,262.140220,1.000000
0.024400,262.700519,1.000000
0.024500,263.270342,1.000000
0.024600,263.829571,1.000000
0.024700,264.356733,1.000000
0.024800,264.829141,1.000000
0.024900,265.223047,1.000000
0.025000,265.513786,1.000000
0.025100,265.675945,1.000000
0.025200,265.683600,1.000000
0.025300,265.518161,1.000000
0.025400,265.175095,1.000000
0.025500,264.650991,1.000000
0.025600,263.942014,1.000000
0.025700,263.043954,1.000000
0.025800,262.055408,1.000000
0.025900,261.111576,1.000000
0.026000,260.230645,1.000000
0.026100,259.428346,1.000000
0.026200,258.718574,1.000000
0.026300,258.113026,1.000000
0.026400,257.621206,1.000000
0.026500,257.250573,1.000000
0.026600,257.006479,1.000000
0.026700,256.891591,1.000000
0.026800,256.906534,1.000000
0.026900,257.049899,1.000000
0.027000,257.317917,1.000000
0.027100,257.704529,1.000000
0.027200,258.201472,1.000000
0.027300,258.798348,1.000000
0.027400,259.482698,1.000000
0.027500,260.240082,1.000000
0.027600,261.054171,1.000000
0.027700,261.906855,1.000000
0.027800,262.778357,1.000000
0.027900,263.647358,1.000000
0.028000,264.491140,1.000000
0.028100,265.285728,1.000000
0.028200,266.006045,1.000000
0.028300,266.626073,1.000000
0.028400,267.119023,1.000000
0.028500,267.457505,1.000000
0.028600,267.615678,1.000000
0.028700,267.581926,1.000000
