"time","revolute1.w","revolute2.w"
2.7372,-0.84774,-0.781062
2.7432,-0.733106,-0.827887
2.7492,-0.61759,-0.877864
2.7552,-0.501276,-0.930549
2.7612,-0.384242,-0.985496
2.7672,-0.26656,-1.04226
2.7732,-0.148296,-1.10041
2.7792,-0.0295114,-1.15948
2.7852,0.0897382,-1.21906
2.7912,0.209402,-1.27868
2.7972,0.329435,-1.33793
2.8032,0.449794,-1.39636
2.8092,0.570442,-1.45355
2.8152,0.691345,-1.50906
2.8212,0.812473,-1.56247
2.8272,0.933798,-1.61335
2.8332,1.05529,-1.66128
2.8392,1.17693,-1.70585
2.8452,1.2987,-1.74662
2.8512,1.42056,-1.7832
2.8572,1.54249,-1.81515
2.8632,1.66447,-1.84207
2.8692,1.78647,-1.86354
2.8752,1.90844,-1.87915
2.8812,2.03034,-1.88848
2.8872,2.15212,-1.89112
2.8932,2.27372,-1.88666
2.8992,2.39507,-1.87468
2.9052,2.51606,-1.85477
2.9112,2.6366,-1.82652
2.9172,2.75655,-1.78952
2.9232,2.87575,-1.74334
2.9292,2.99405,-1.6876
2.9352,3.11121,-1.62189
2.9412,3.22701,-1.54581
2.9472,3.34117,-1.45897
2.9532,3.45337,-1.36101
2.9592,3.56326,-1.25154
2.9652,3.67044,-1.13023
2.9712,3.77447,-0.996743
2.9772,3.87485,-0.850762
2.9832,3.97105,-0.692
2.9892,4.06246,-0.520193
2.9952,4.14846,-0.335104
3,4.21289,-0.177329
