time,clock.y,data_0.y,data_1.y,dFFREG.clock,dFFREG.dataIn[1],dFFREG.dataIn[2],dFFREG.dataOut[1],dFFREG.dataOut[2],dFFREG.delay.inertialDelaySensitive[1].delayTime,dFFREG.delay.inertialDelaySensitive[1].lh,dFFREG.delay.inertialDelaySensitive[1].t_next,dFFREG.delay.inertialDelaySensitive[1].x,dFFREG.delay.inertialDelaySensitive[1].y,dFFREG.delay.inertialDelaySensitive[1].y_auxiliary,dFFREG.delay.inertialDelaySensitive[1].y_old,dFFREG.delay.inertialDelaySensitive[2].delayTime,dFFREG.delay.inertialDelaySensitive[2].lh,dFFREG.delay.inertialDelaySensitive[2].t_next,dFFREG.delay.inertialDelaySensitive[2].x,dFFREG.delay.inertialDelaySensitive[2].y,dFFREG.delay.inertialDelaySensitive[2].y_auxiliary,dFFREG.delay.inertialDelaySensitive[2].y_old,dFFREG.delay.x[1],dFFREG.delay.x[2],dFFREG.delay.y[1],dFFREG.delay.y[2],dFFREG.dFFR.clock,dFFREG.dFFR.clock_flag,dFFREG.dFFR.dataIn[1],dFFREG.dFFR.dataIn[2],dFFREG.dFFR.dataOut[1],dFFREG.dFFR.dataOut[2],dFFREG.dFFR.next_assign_val[1],dFFREG.dFFR.next_assign_val[2],dFFREG.dFFR.nextstate[1],dFFREG.dFFR.nextstate[2],dFFREG.dFFR.reset,dFFREG.dFFR.reset_flag,dFFREG.reset,reset.y
11.9499999999998,3,4,2,3,4,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,4,2,4,2,4,2,4,2,3,3,3,3
11.9999999999998,3,4,2,3,4,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,4,2,4,2,4,2,4,2,3,3,3,3
12.0499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.0999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.1499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.1999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.2499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.2999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.3499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.3999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.4499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.4999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.5499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.5999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.6499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.6999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.7499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.7999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.8499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.8999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.9499999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
12.9999999999998,3,3,2,3,3,2,3,3,6,1,13.0099999999999,4,3,3,3,6,1,16.0099999999998,2,3,3,3,4,2,3,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.0499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.0999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.1499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.1999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.2499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.2999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.3499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.3999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.4499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.4999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.5499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.5999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.6499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.6999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.7499999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.7999999999998,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.8499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.8999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.9499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
13.9999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.0499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.0999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.1499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.1999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.2499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.2999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.3499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.3999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.4499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.4999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
15.0499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.8499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.8999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.9499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.9999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
16.0499999999997,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.0999999999997,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.1499999999997,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.1999999999997,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.2499999999997,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.2999999999997,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.3499999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.3999999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.4499999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.4999999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.5499999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.5999999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.6499999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.6999999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.7499999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.7999999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.8499999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.8999999999998,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.9499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
16.9999999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.0499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.0999999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.1499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.1999999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.2499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.2999999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.3499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.3999999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.4499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.4999999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.5499999999999,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.6,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.65,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.7,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.75,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.8,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.85,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.9,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
17.95,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.05,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.1,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.15,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.2,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.2500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.3000000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.3500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.4000000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.4500000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
18.5000000000001,3,3,2,3,3,2,4,2,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,2,2,3,3,2,4,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
