"Time","Inertia_w0","Piston_r2"
0.138690545,101.0043649,269.8635017
0.139690545,101.0340576,260.6908996
0.140690545,101.6186962,250.6741499
0.141690545,102.8148159,239.9290888
0.142690545,104.6730502,228.5713586
0.143690545,107.2418447,216.7226047
0.144690545,110.5659214,204.517166
0.145690545,114.6783958,192.1087134
0.146690545,119.5846958,179.6759372
0.147690545,125.2373087,167.4257401
0.148690545,131.504816,155.5915857
0.149690545,138.1476007,144.4242623
0.150690545,144.8215454,134.1735352
0.151690545,151.1273064,125.0629803
0.152690545,156.6965921,117.2655397
0.153690545,161.2739436,110.8897333
0.154690545,164.7487878,105.9824374
0.155690545,167.1273677,102.5459743
0.156690545,168.4718265,100.5613255
0.156857211,168.59939,100.3701093
0.157023878,168.7002662,100.2186214
0.157190545,168.7746173,100.1068082
0.157357211,168.822565,100.0346297
0.157523878,168.8441888,100.0020596
0.157567635,168.8455084,100.0000713
0.157577635,168.8455557,100
0.157587635,168.8454611,100.0000713
0.157637635,168.842623,100.0025658
0.157887635,168.7988536,100.0684954
0.158887635,168.0279659,101.2244241
0.159887635,166.2893583,103.8203106
0.160887635,163.5626573,107.879661
0.161887635,159.8604717,113.4216136
0.162887635,155.2752621,120.4415352
0.163887635,150.0142314,128.8919523
0.164887635,144.3954192,138.6708702
0.165887635,138.7965354,149.6225518
0.166887635,133.5806312,161.5501492
0.167887635,129.0379798,174.2341418
0.168887635,125.3670567,187.4493311
0.169887635,122.6898472,200.975918
0.170887635,121.0827001,214.6036192
0.171887635,120.6062342,228.1295358
0.172887635,121.3251878,241.3504779
0.173887635,123.312522,254.049626
0.174887635,126.6278661,265.9766182
0.175887635,131.2472541,276.8203918
0.176887635,136.9050414,286.1780674
0.177887635,142.8355467,293.5368934
0.178887635,147.596847,298.313128
0.179887635,149.4838728,299.9997886
0.179897635,149.4841249,299.9999975
0.179907635,149.4837701,299.9998711
0.179917635,149.4831869,299.9994096
0.179967635,149.4725084,299.9920754
0.180217635,149.3231942,299.8299193
0.181217635,147.0816257,297.1398262
0.182217635,143.0474666,291.4313237
0.183217635,138.6153882,283.1791985
0.184217635,134.8324423,272.8899333
0.185217635,132.2421055,261.0062181
0.186217635,131.0629137,247.8897229
0.187217635,131.3703952,233.8406817
0.188217635,133.1964181,219.1263895
0.189217635,136.5633432,204.0084675
0.190217635,141.4744441,188.7662383
0.191217635,147.8684332,173.714352
0.192217635,155.5442294,159.2105116
0.193217635,164.0831771,145.6462476
0.194217635,172.8326541,133.4145049
0.195217635,181.0179129,122.8579369
0.196217635,187.9607539,114.2188977
0.197217635,193.2646493,107.6190915
0.198217635,196.836859,103.0802965
0.199217635,198.7636694,100.5715694
0.199384301,198.9321741,100.3479184
0.199550968,199.0587571,100.1795629
0.199717635,199.1437043,100.0664136
0.199884301,199.187211,100.0084095
0.199939857,199.1925235,100.0013229
0.199966375,199.1934408,100.0000992
0.199976375,199.1935152,100
0.199986375,199.1933664,100.0000992
0.200036375,199.188905,100.0035709
0.200286375,199.120081,100.0953336
0.201286375,197.9026308,101.7051753
0.202286375,195.1399582,105.3281156
0.203286375,190.7893195,111.0063236
0.204286375,184.9240911,118.7599382
0.205286375,177.8557737,128.5414524
0.206286375,170.1675978,140.2018192
0.207286375,162.6008583,153.4871248
0.208286375,155.8591896,168.0673336
0.209286375,150.4667958,183.5786778
0.210286375,146.7489649,199.6575409
0.211286375,144.8992137,215.9549225
0.212286375,145.0648804,232.1313585
0.213286375,147.4045261,247.8346238
0.214286375,152.0828617,262.659319
0.215286375,159.1336834,276.0843063
0.216286375,168.0379905,287.391625
0.217286375,176.9371966,295.6184845
0.218286375,182.345032,299.7015096
0.218453042,182.6766066,299.919884
0.218619709,182.7984062,299.9996271
0.218629709,182.7989591,299.9999879
0.218639709,182.7983598,299.9998475
0.218649709,182.7971967,299.9992058
0.218699709,182.7750641,299.9884815
0.218949709,182.4638427,299.7474088
0.219949709,178.0015827,295.776867
0.220949709,170.5425016,287.5498242
0.221949709,163.1940866,276.0370504
0.222949709,157.7184006,262.1490214
0.223949709,154.707391,246.5920432
0.224949709,154.2572426,229.9041068
0.225949709,156.3402127,212.531477
0.226949709,160.9105738,194.8961101
0.227949709,167.8625363,177.445871
0.228949709,176.89415,160.6834559
0.229949709,187.3399506,145.1621455
0.230949709,198.1202562,131.4344874
0.231949709,207.9712574,119.9618976
0.232949709,215.8844194,111.0335862
0.233949709,221.4010253,104.7524332
0.234949709,224.5306293,101.095951
0.235116375,224.8303292,100.7371707
0.235283042,225.069854,100.4494946
0.235449709,225.2498698,100.2327277
0.235616375,225.3708936,100.0867183
0.235783042,225.4332809,100.0113623
0.235838597,225.4410817,100.0019334
0.235867605,225.442576,100.0001271
0.235877605,225.4426811,100
0.235887605,225.4424709,100.0001271
0.235937605,225.4361642,100.0045741
0.236187605,225.3388462,100.1221184
0.237187605,223.6100179,102.1854747
0.238187605,219.6672354,106.8379045
0.239187605,213.4577827,114.1401963
0.240187605,205.2164392,124.0958335
0.241187605,195.6728426,136.5709204
0.242187605,185.9757992,151.2564395
0.243187605,177.3335567,167.6996857
0.244187605,170.6717316,185.3790162
0.245187605,166.5517668,203.769188
0.246187605,165.3035514,222.3658097
0.247187605,167.1997865,240.6665389
0.248187605,172.5415385,258.1126746
0.249187605,181.5102523,273.9849243
0.250187605,193.4380667,287.2500787
0.251187605,205.1787253,296.4503434
0.252187605,210.6830477,299.9919201
0.252226869,210.6969804,299.9996671
0.252236869,210.6975793,300
0.252246869,210.6965137,299.999667
0.252296869,210.6645736,299.9880172
0.252546869,210.1791236,299.6809234
0.253444937,204.2066017,295.3064428
0.254444937,193.5252767,285.2457944
0.255444937,183.5697252,271.1928293
0.256444937,176.8547005,254.4840766
0.257444937,173.9340657,236.0845654
0.258444937,174.7505773,216.7081537
0.259444937,179.1611122,196.9642364
0.260444937,186.9597313,177.464846
0.261444937,197.6549794,158.885891
0.262444937,210.1771016,141.9653282
0.263444937,222.8361935,127.4161991
0.264444937,233.8184637,115.7818804
0.265444937,241.924383,107.3363137
0.266444937,246.8343457,102.1147522
0.267444937,248.7345154,100.0436943
0.267611604,248.7737727,100.000003
0.267621604,248.7736722,100.0001149
0.267631604,248.7731548,100.0005364
0.267681604,248.7636205,100.0072849
0.267931604,248.6289394,100.1570936
0.268931604,246.3088324,102.6980443
0.269931604,241.0282554,108.4038753
0.270931604,232.7592371,117.3505171
0.271931604,222.0447088,129.4998413
0.272931604,210.2433934,144.5837044
0.273931604,199.1715605,162.0852758
0.274931604,190.422235,181.3317457
0.275931604,185.0092736,201.6141558
0.276931604,183.5026995,222.2478087
0.277931604,186.3411528,242.5502365
0.278931604,193.9928792,261.7418946
0.279931604,206.5835186,278.7578342
0.280931604,222.1295434,291.982687
0.281931604,233.6737127,299.226063
0.28209827,234.6250396,299.7059328
0.282264937,235.1331771,299.9586253
0.282320492,235.2005436,299.9918512
0.282354811,235.2162404,299.9995853
0.282364811,235.2170824,300
0.282374811,235.2155449,299.9995848
0.282424811,235.1694817,299.9850659
0.282674811,234.4717861,299.6026404
0.283466704,227.4273644,295.1428145
0.284388903,214.634982,284.6456539
0.285388903,202.0163842,268.6843999
0.286388903,194.022723,249.7254032
0.287388903,191.2165018,229.025316
0.288388903,193.3794427,207.4945062
0.289388903,200.2129065,185.9292132
0.290388903,211.200908,165.1595934
0.291388903,225.1514203,146.1016823
0.292388903,239.928672,129.6786176
0.293388903,252.9975797,116.6244681
0.294388903,262.5656455,107.3182757
0.295388903,268.1214072,101.808765
0.29555557,268.6655695,101.2524843
0.295722237,269.1074171,100.798631
0.295888903,269.4486122,100.4467677
0.29605557,269.6905103,100.1965389
0.296222237,269.8341108,100.0476836
0.296277792,269.8602421,100.0205614
0.296370385,269.8797211,100.0003403
0.296380385,269.8800252,100.0000245
0.296390385,269.8798032,100.000073
0.296400385,269.8792305,100.0004856
0.296450385,269.8675982,100.0080109
0.296700385,269.699571,100.182238
0.297700385,266.7673384,103.1659056
0.298700385,260.0662385,109.8860674
0.299700385,249.6423159,120.4284386
0.300700385,236.5047572,134.6879689
0.301700385,222.8060576,152.2220729
0.302700385,211.0321046,172.2778446
0.303700385,203.0383681,193.960783
0.304700385,199.8692769,216.3798198
0.305700385,202.1916401,238.6645743
0.306700385,210.674389,259.8476351
0.307700385,225.5937216,278.6015911
0.308700385,244.1629143,292.8420295
0.309700385,256.2672497,299.7218638
0.309843631,256.7858375,299.9561991
0.30989138,256.8598046,299.9893716
0.309927723,256.882422,299.9995051
0.309937723,256.8835269,300
0.309947723,256.8814782,299.9995051
0.309997723,256.8200984,299.9821908
0.310247723,255.89347,299.5264291
0.310966153,247.8542482,294.96253
0.311809728,233.493693,284.3895921
0.312809728,218.3168758,266.779819
0.313809728,209.2209825,245.8519866
0.314809728,206.7534068,223.1603827
0.315809728,210.5078726,199.8168778
0.316809728,219.964832,176.8201453
0.317809728,234.0949667,155.2371702
0.318809728,250.6996487,136.2111808
0.319809728,266.5430488,120.7635802
0.320809728,278.7708065,109.5206483
0.321809728,286.1880185,102.6430251
0.322809728,288.9310399,100.0321181
0.322865283,288.9538786,100.0097898
0.322920839,288.9635338,100.0003488
0.322930839,288.9638722,100.0000179
0.322940839,288.9635702,100.0001045
0.322950839,288.9628412,100.0006086
0.323000839,288.9485226,100.0093912
0.323250839,288.7431315,100.2099141
0.324250839,285.1565747,103.6354347
0.325250839,276.9528553,111.3567074
0.326250839,264.3198263,123.4614664
0.327250839,248.8979252,139.7504705
0.328250839,233.742587,159.5723817
0.329250839,221.9377805,181.924391
0.330250839,215.4880087,205.6976279
0.331250839,215.4898836,229.8138073
0.332250839,222.8333824,253.1520958
0.333250839,238.2265864,274.2604222
0.334250839,259.4939802,290.8317316
0.335250839,275.1565168,299.452179
0.335395178,276.0851722,299.8432216
0.335539518,276.4552775,299.9974326
0.335550682,276.4600931,299.9994268
0.335560682,276.4614772,300
0.335570682,276.4588822,299.9994267
0.335620682,276.3811556,299.9793741
0.335870682,275.2115481,299.4518942
0.336534381,266.2350151,294.7786848
0.337320219,250.4224327,284.0792715
0.338320219,232.8530256,264.9292121
0.339320219,222.916686,242.1914586
0.340320219,221.0865633,217.7121372
0.341320219,226.7358552,192.8069195
0.342320219,239.026029,168.6933842
0.343320219,256.1582924,146.6878734
0.344320219,274.6949646,128.1232835
0.345320219,290.5394005,114.0139752
0.346320219,301.1077606,104.791361
0.347320219,305.9924068,100.4235723
0.347486886,306.2814967,100.1562357
0.347653553,306.4289864,100.0195574
0.347709108,306.4468371,100.0029944
0.347734821,306.4498108,100.0002348
0.347744821,306.4500638,100
0.347754821,306.4495579,100.0002348
0.347804821,306.4343782,100.0084516
0.348054821,306.1998719,100.2256729
0.349054821,301.9715812,104.0465294
0.350054821,292.2493597,112.7093952
0.351054821,277.4293904,126.2970549
0.352054821,259.9193504,144.4944142
0.353054821,243.726478,166.4191801
0.354054821,232.4426676,190.8164304
0.355054821,228.1699854,216.3687372
0.356054821,232.1474254,241.7851027
0.357054821,245.5212235,265.579282
0.358046233,267.6492394,285.3635919
0.359046233,289.4819046,297.8476086
0.359212899,292.0236143,298.8987599
0.359379566,293.7922485,299.6062307
0.359546233,294.691649,299.9587743
0.359601788,294.7883772,299.9962494
0.359615786,294.7963891,299.9993494
0.359625786,294.7980706,300
0.359635786,294.7948835,299.999347
0.359685786,294.6995116,299.9765423
0.359935786,293.2691613,299.3771972
0.360555841,283.3819343,294.5920678
0.361296259,266.1762786,283.7358312
0.362296259,246.3127611,263.1041352
0.363296259,235.7497255,238.6524322
0.364263051,234.7188497,213.4029717
0.365263051,242.2775205,187.0996549
0.366263051,257.3505966,162.0520979
0.367263051,277.1459728,139.8295038
0.368263051,296.9298034,121.9066438
0.369263051,312.1185393,109.2137311
0.370263051,320.7387278,101.9749778
0.370429718,321.5274858,101.2883621
0.370596384,322.1440517,100.7485593
0.370763051,322.5917462,100.3548015
0.370929718,322.873139,100.1064991
0.371096384,322.989914,100.0032673
0.371121779,322.9933112,100.0002608
0.371131779,322.9936059,100
0.371141779,322.9930165,100.0002608
0.371191779,322.9753343,100.0093888
0.371441779,322.7020922,100.2507037
0.372441779,317.7597496,104.4972264
0.373441779,306.4019554,114.1341841
0.374441779,289.332681,129.2286936
0.375441779,269.8982132,149.3192238
0.376441779,253.0980551,173.2635706
0.377441779,242.9338528,199.5487768
0.378441779,241.590138,226.6437265
0.379441779,250.5569477,252.9874276
0.380393491,269.6874925,275.4941164
0.381350762,295.6502194,292.6328976
0.38202991,309.9341196,299.0929947
0.38215471,311.3395741,299.6190098
0.382279511,312.1602526,299.9213136
0.382321111,312.2985035,299.971762
0.382352173,312.3566279,299.9929393
0.382373235,312.3740096,299.9992682
0.382383235,312.37602,300
0.382393235,312.3719994,299.9992682
0.382403235,312.3643517,299.9970728
0.382453235,312.2308311,299.9641667
0.382703235,310.4290419,299.2557021
0.383288152,299.4754417,294.2662581
0.383996469,280.747769,283.0557821
0.384996469,258.8014545,260.8789888
0.385991921,248.0215222,234.8561613
0.386907251,247.9794572,209.5339694
0.387870808,257.093628,182.9370085
0.388870808,274.7535747,157.0177028
0.389870808,296.868408,134.6210319
0.390870808,317.458563,117.3276083
0.391870808,331.7430652,105.9511734
0.392870808,338.4139928,100.542118
0.393037474,338.8131611,100.2056397
0.393204141,339.0219293,100.0291932
0.393259697,339.0494704,100.0058789
0.393294925,339.0560744,100.0002874
0.393304925,339.0564138,100
0.393314925,339.0557349,100.0002874
0.393364925,339.035369,100.0103459
0.393614925,338.7205682,100.2762677
0.394614925,333.0090694,104.9578162
0.395614925,319.9033033,115.5906235
0.396614925,300.5283641,132.214707
0.397614925,279.3405832,154.1908393
0.398614925,262.3521121,180.089872
0.399614925,253.8958871,208.1338301
0.400614925,256.2856979,236.5573913
0.401550927,269.9365234,261.7871688
0.402443436,293.5284844,282.4611034
0.403418992,320.7547352,297.2316946
0.403585659,324.2771823,298.5572785
0.403752326,326.7876243,299.4633311
0.403918992,328.1212096,299.9322424
0.403974548,328.2865816,299.9895118
0.404000577,328.3145876,299.999193
0.404010577,328.3169229,300
0.404020577,328.3124465,299.9991902
0.404070577,328.1785413,299.9709099
0.404295577,326.4942826,299.3473249
0.404848399,315.2871393,294.5610492
0.405509356,295.8645344,283.7821112
0.406509356,271.3111884,260.5963609
0.407463073,259.8057924,234.4203355
0.40833463,259.6430172,209.1592521
0.409254129,269.0314526,182.6151131
0.410244508,288.0972663,155.8654144
0.411244508,312.0771779,132.8034849
0.412244508,333.7663298,115.4338296
0.413244508,347.9669761,104.5523237
0.414244508,353.6186852,100.1298444
0.414411175,353.7730813,100.0042897
0.414438201,353.7779652,100.0003129
0.414448201,353.7783494,100
0.414458201,353.7775809,100.0003129
0.414508201,353.7545251,100.0112637
0.414758201,353.3980486,100.3007877
0.415758201,346.9124562,105.3998657
0.416758201,332.0642265,116.9884873
0.417758201,310.4922488,135.0692675
0.418758201,287.8457145,158.8066408
0.419758201,271.0814968,186.4801335
0.420758201,264.7880311,216.05646
0.421700052,270.6727156,243.830532
0.422580886,288.122339,267.9500804
0.423432983,315.0399406,287.1533139
0.424208302,338.2429765,297.9418186
0.424358578,341.2956681,299.0112064
0.424508854,343.3217843,299.6978426
0.42465913,344.1985991,299.9894998
0.424683504,344.2278088,299.9991112
0.424693504,344.2305108,300
0.424703504,344.2251078,299.9991114
0.424713504,344.2147358,299.9964456
0.424763504,344.0337389,299.9564938
0.424988504,341.9767462,299.2320986
0.425516398,329.7431201,294.2459621
0.426156006,308.8847147,283.1070243
0.427156006,282.4092776,258.4693897
0.428050277,271.2846372,232.6142877
0.428884455,271.5765885,207.3110586
0.429767006,281.8385304,180.7713177
0.430721487,302.164531,154.0783002
0.431721487,328.0832973,130.5229389
0.432721487,350.6212993,113.312186
0.433721487,364.3372669,103.178574
0.433888154,365.65394,102.1719751
0.434054821,366.7104802,101.3579923
0.434221487,367.5135034,100.7352225
0.434388154,368.0686032,100.3024997
0.434554821,368.3799366,100.0589666
0.434610376,368.4299879,100.0197323
0.434648501,368.4488615,100.0049327
0.434676626,368.4547187,100.0003393
0.434686626,368.4551513,100
0.434696626,368.4542856,100.0003395
0.434746626,368.4283182,100.0122183
0.434996626,368.0267186,100.3262753
0.435996626,360.7003777,105.8595492
0.436996626,343.9807633,118.441838
0.437996626,320.1612318,138.0243056
0.438996626,296.2453215,163.5416334
0.439996626,280.12585,192.957736
0.440996626,276.6210225,223.970875
0.441881771,286.2557385,250.8639356
0.442713335,307.6367475,273.7605896
0.443539365,337.4385774,291.4052877
0.443706032,343.7346283,293.9943437
0.443872699,349.4826011,296.1680111
0.444039365,354.3563218,297.885991
0.444206032,358.0304267,299.1125713
0.444372699,360.2274251,299.8198703
0.444428254,360.5991587,299.9369629
0.44446844,360.7497646,299.984234
0.444498627,360.7969486,299.9990234
0.444508627,360.800066,300
0.444518627,360.7938344,299.999024
0.444528627,360.7818254,299.9960956
0.444578627,360.5723138,299.9522108
0.444803627,358.1984761,299.1570075
0.445307052,345.0639679,294.058068
0.445922253,322.8602061,282.7142982
0.446922253,294.2047407,256.6471309
0.447766361,283.3163261,230.978438
0.448565053,284.0538992,205.6354219
0.449412049,295.2004908,179.10389
0.450331764,316.8145032,152.4623969
0.451331764,344.7726801,128.3981979
0.452331764,368.1118532,111.377242
0.453331764,381.1966998,102.0552142
0.453498431,382.2988465,101.2371883
0.453665098,383.1161123,100.6265666
0.453831764,383.6547737,100.2220879
0.453998431,383.9192625,100.0228702
0.454053987,383.9469368,100.0019868
0.454067205,383.9490809,100.0003686
0.454077205,383.9495692,100
0.454087205,383.9485927,100.0003685
0.454097205,383.9466396,100.0014741
0.454147205,383.9124564,100.0180571
0.454397205,383.4346101,100.377543
0.455397205,375.0372079,106.4639333
0.456397205,356.0976547,120.2167779
0.457397205,329.8331381,141.5061354
0.458397205,304.8853875,168.9718611
0.459397205,290.0813773,200.2133378
0.460321845,289.7860348,230.1772753
0.461156163,302.7221316,256.2708979
0.461944612,327.5403494,278.1152238
0.462755936,359.3568567,294.4379712
0.462922603,365.4347165,296.6064931
0.463089269,370.4347547,298.270786
0.463255936,373.982633,299.3923494
0.463422603,375.779966,299.9429397
0.463478158,375.9584583,299.9966307
0.463488158,375.9675173,299.9993504
0.463498158,375.965983,299.99995
0.463508158,375.9576743,299.9984293
0.463558158,375.7461122,299.959064
0.463783158,373.168125,299.132869
0.464265212,359.3758009,294.0142754
0.464855986,336.1000733,282.64365
0.465855986,305.2380313,255.3462645
0.466662016,294.4112635,229.751518
0.467430653,295.4980056,204.3825986
0.468247221,307.3959901,177.8625373
0.469136781,330.1334999,151.261653
0.470136781,359.9819462,126.7119188
0.471136781,384.0183601,109.8582697
0.472136781,396.4515354,101.2828079
0.472303448,397.3422106,100.6398919
0.472470115,397.9225851,100.2187664
0.472636781,398.1977881,100.0184417
0.472692337,398.2222058,100.0006341
0.472702337,398.223037,100.0000278
0.472712337,398.2222377,100.0002144
0.472722337,398.2203514,100.0011938
0.472772337,398.1837406,100.0179836
0.473022337,397.6589277,100.3994539
0.474022337,388.3168654,106.9280154
0.475022337,367.3150286,121.7107738
0.476022337,338.8408964,144.5338514
0.477022337,313.1473533,173.743866
0.478022337,299.9156192,206.5904463
0.478888625,302.6093135,235.6955895
0.479681108,318.7350617,261.0332789
0.480434912,346.7009158,281.8644185
0.481250358,379.4471309,296.8725301
0.481417025,384.5954177,298.5098533
0.481583691,388.0604078,299.5583204
0.481750358,389.5247103,299.9892461
0.481771098,389.557926,299.998862
0.481781098,389.5618583,300
0.481791098,389.5542372,299.9988617
0.481841098,389.3263132,299.9590692
0.482066098,386.4908833,299.0835221
0.482531101,371.9934158,293.8967114
0.48310424,347.6405473,282.3965934
0.483877195,320.2890823,261.0662503
0.484669569,305.5934099,235.5409748
0.485405045,303.9722703,210.5551729
0.486182936,313.3986528,184.2337253
0.487021558,334.0891965,157.6187204
0.488019975,365.4469409,130.911952
0.489019975,392.6647,112.0350162
0.490019975,407.7608169,101.9476665
0.490186641,408.9656797,101.1069668
0.490353308,409.8252746,100.5031068
0.490519975,410.3472706,100.1346335
0.490686641,410.5366388,100.0006144
0.490696641,410.5374799,100.0000181
0.490706641,410.5365378,100.0002646
0.490716641,410.5344068,100.0013538
0.490766641,410.4940269,100.0194387
0.491016641,409.9181901,100.4260852
0.492016641,399.6700474,107.372025
0.493016641,376.7626239,123.0963856
0.494016641,346.3890026,147.2940196
0.495016641,320.3046839,178.0257301
0.496016641,308.8899974,212.2220574
0.496839483,314.3969628,240.6445875
0.497598417,333.5426694,265.2511425
0.498326458,364.2668992,285.1106887
0.49917179,396.3204267,298.7194492
0.499297888,399.0341664,299.5122116
0.499423985,400.5019997,299.9312662
0.499466018,400.6979426,299.9864594
0.499489552,400.7418141,299.9987963
0.499499552,400.7460962,300
0.499509552,400.7377755,299.9987948
0.499559552,400.4890295,299.9566841
0.499784552,397.4014978,299.0306208
0.5,391.1501999,297.0546657
