"time","C1.v","C3.v","C5.v","L1.i","L2.i"
18.84,0.453488,0.582822,0.451243,0.510243,0.481149
18.96,0.457289,0.58557,0.45501,0.498341,0.499539
19.08,0.461601,0.587221,0.459313,0.486536,0.517786
19.2,0.466367,0.587762,0.464093,0.474976,0.535663
19.32,0.471524,0.587194,0.469285,0.463805,0.552947
19.44,0.477006,0.585534,0.47482,0.45316,0.569426
19.56,0.482741,0.582809,0.480626,0.443173,0.5849
19.68,0.488657,0.579061,0.486627,0.433964,0.599181
19.8,0.494677,0.574346,0.492746,0.425645,0.6121
19.92,0.500725,0.568729,0.498904,0.418313,0.623505
20.04,0.506726,0.562289,0.505024,0.412055,0.633263
20.16,0.512605,0.555111,0.511029,0.406942,0.641267
20.28,0.518288,0.547292,0.516845,0.403031,0.647428
20.4,0.523706,0.538935,0.522398,0.400362,0.651683
20.52,0.528792,0.530148,0.527622,0.39896,0.653994
20.64,0.533485,0.521047,0.532454,0.398835,0.654347
20.76,0.537728,0.511746,0.536836,0.39998,0.652753
20.88,0.541472,0.502366,0.540715,0.402371,0.649246
21,0.544672,0.493024,0.544048,0.40597,0.643887
21.12,0.547291,0.483837,0.546797,0.410722,0.636755
21.24,0.549302,0.474921,0.548932,0.416562,0.627956
21.36,0.550683,0.466386,0.550431,0.423407,0.617612
21.48,0.551421,0.458335,0.55128,0.431164,0.605866
21.6,0.551511,0.450867,0.551474,0.43973,0.592875
21.72,0.550955,0.444072,0.551016,0.448992,0.578814
21.84,0.549767,0.438029,0.549916,0.458828,0.563867
21.96,0.547964,0.43281,0.548193,0.469111,0.54823
22.08,0.545574,0.428474,0.545875,0.479708,0.532104
22.2,0.54263,0.425069,0.542995,0.490484,0.515695
22.32,0.539174,0.422632,0.539594,0.501302,0.499214
22.44,0.535252,0.421185,0.535719,0.512027,0.482867
22.56,0.530917,0.420739,0.531422,0.522524,0.466859
22.68,0.526226,0.421294,0.526761,0.532663,0.45139
22.8,0.52124,0.422834,0.521798,0.542319,0.43665
22.92,0.516024,0.425334,0.516598,0.551375,0.422818
23.04,0.510644,0.428754,0.511227,0.559721,0.410063
23.16,0.505171,0.433044,0.505756,0.567257,0.398536
23.28,0.499672,0.438145,0.500253,0.573894,0.388374
23.4,0.494216,0.443986,0.494789,0.579556,0.379694
23.52,0.488873,0.450489,0.489432,0.584178,0.372594
23.64,0.483709,0.457566,0.484248,0.587711,0.367151
23.76,0.478785,0.465125,0.479303,0.590116,0.363422
23.88,0.474164,0.473067,0.474656,0.591374,0.36144
24,0.4699,0.481289,0.470364,0.591474,0.361218
24.12,0.466045,0.489686,0.466477,0.590426,0.362745
24.24,0.462644,0.498151,0.463043,0.588251,0.365989
24.36,0.459736,0.506576,0.460101,0.584983,0.370895
24.48,0.457354,0.514857,0.457684,0.580673,0.377391
24.6,0.455524,0.52289,0.455818,0.575381,0.385382
24.72,0.454266,0.530576,0.454524,0.569182,0.394756
24.84,0.45359,0.537821,0.453813,0.562159,0.405385
24.96,0.453501,0.544537,0.453689,0.554408,0.417126
25.08,0.453997,0.550644,0.45415,0.546031,0.429823
25.2,0.455066,0.556068,0.455186,0.537137,0.44331
25.32,0.45669,0.560748,0.456779,0.527842,0.457409
25.44,0.458846,0.564629,0.458905,0.518266,0.47194
25.56,0.461503,0.567669,0.461533,0.508532,0.486716
25.68,0.464623,0.569836,0.464627,0.498762,0.50155
25.8,0.468163,0.571109,0.468144,0.489079,0.516254
25.92,0.472077,0.571478,0.472036,0.479606,0.530645
26.04,0.476313,0.570946,0.476251,0.470459,0.544543
26.16,0.480814,0.569526,0.480735,0.46175,0.557778
26.28,0.485523,0.567241,0.485428,0.453586,0.570188
26.4,0.490378,0.564129,0.490271,0.446066,0.581622
26.52,0.495318,0.560233,0.4952,0.439279,0.591945
26.64,0.50028,0.555608,0.500153,0.433305,0.601034
26.76,0.505202,0.550319,0.505068,0.428214,0.608784
26.88,0.510021,0.544435,0.509883,0.424062,0.615109
27,0.514679,0.538037,0.514538,0.420895,0.619938
27.12,0.519118,0.531207,0.518976,0.418746,0.623222
27.24,0.523284,0.524036,0.523142,0.417633,0.624932
27.36,0.527126,0.516615,0.526986,0.417564,0.625057
27.48,0.530599,0.509041,0.530462,0.418531,0.623607
27.6,0.533661,0.501408,0.533529,0.420515,0.620613
27.72,0.536278,0.493815,0.536151,0.423483,0.616124
27.84,0.53842,0.486355,0.538299,0.427391,0.610207
27.96,0.540063,0.479122,0.539949,0.432182,0.602948
28.08,0.54119,0.472206,0.541084,0.43779,0.594446
28.2,0.541792,0.465689,0.541693,0.444138,0.58482
28.32,0.541863,0.459653,0.541773,0.451142,0.574197
28.44,0.541409,0.454168,0.541327,0.458707,0.56272
28.56,0.540437,0.449301,0.540364,0.466735,0.550538
28.68,0.538964,0.445107,0.5389,0.475122,0.537811
28.8,0.537013,0.441634,0.536958,0.483759,0.524702
28.92,0.534611,0.438921,0.534564,0.492537,0.51138
29.04,0.531792,0.436996,0.531754,0.501342,0.498012
29.16,0.528595,0.435877,0.528564,0.510066,0.484769
29.28,0.525062,0.435573,0.525038,0.518598,0.471814
29.4,0.52124,0.436081,0.521223,0.526834,0.459311
29.52,0.51718,0.43739,0.51717,0.53467,0.447411
29.64,0.512934,0.439476,0.51293,0.542013,0.436261
29.76,0.508557,0.442308,0.508558,0.548773,0.425995
29.88,0.504105,0.445844,0.504111,0.554869,0.416735
30,0.499635,0.450035,0.499645,0.560231,0.408592
30.12,0.495203,0.454823,0.495217,0.564795,0.401658
30.24,0.490864,0.460144,0.490881,0.568511,0.396013
30.36,0.486672,0.465927,0.486691,0.571338,0.391717
30.48,0.482679,0.472095,0.4827,0.573247,0.388815
30.6,0.478933,0.478569,0.478956,0.574221,0.387333
30.72,0.47548,0.485264,0.475505,0.574255,0.387278
30.84,0.472361,0.492095,0.472387,0.573354,0.388642
30.96,0.469613,0.498975,0.469639,0.571538,0.391397
31.08,0.467268,0.505816,0.467293,0.568836,0.395497
31.2,0.465351,0.512534,0.465376,0.565289,0.400881
31.32,0.463884,0.519045,0.463909,0.560947,0.407472
31.44,0.462882,0.525268,0.462906,0.555871,0.415178
31.56,0.462355,0.531127,0.462378,0.55013,0.423894
31.68,0.462305,0.536551,0.462326,0.543801,0.433502
31.8,0.462729,0.541475,0.462749,0.536969,0.443876
31.92,0.463618,0.545842,0.463637,0.529722,0.454879
32.16,0.466729,0.552705,0.466745,0.514366,0.478195
32.4,0.471457,0.556835,0.47147,0.49852,0.502258
32.64,0.47754,0.558064,0.47755,0.482982,0.525853
32.88,0.484655,0.556374,0.484663,0.468524,0.547808
33.12,0.492431,0.551893,0.492437,0.455852,0.567052
33.36,0.50047,0.544885,0.500475,0.445572,0.582662
33.6,0.508367,0.535739,0.508371,0.438164,0.593912
33.84,0.515729,0.524942,0.515733,0.433954,0.600304
34.08,0.522196,0.513059,0.5222,0.433106,0.601591
34.32,0.527459,0.500698,0.527463,0.435612,0.597784
34.56,0.531272,0.488485,0.531277,0.441298,0.589147
34.8,0.533466,0.477027,0.533471,0.449832,0.576184
35.04,0.533957,0.466887,0.533962,0.460747,0.559606
35.28,0.532743,0.45855,0.532748,0.473461,0.540295
35.52,0.529912,0.452407,0.529916,0.487314,0.519255
35.76,0.525628,0.448732,0.525631,0.501595,0.497564
36,0.520127,0.447672,0.520129,0.515587,0.476314
36.24,0.513701,0.449243,0.513703,0.528592,0.45656
36.48,0.506686,0.453326,0.506686,0.539978,0.439268
36.72,0.499441,0.459681,0.499439,0.549198,0.425266
36.96,0.492331,0.467956,0.492327,0.555824,0.415203
37.2,0.485708,0.47771,0.485703,0.559563,0.409525
37.44,0.479898,0.488433,0.479891,0.560272,0.408451
37.68,0.475178,0.499577,0.475169,0.557958,0.411966
37.92,0.471767,0.510576,0.471757,0.552784,0.419828
38.16,0.469817,0.520886,0.469806,0.545049,0.431578
38.4,0.469405,0.529999,0.469393,0.535177,0.446574
38.64,0.470526,0.53748,0.470515,0.523693,0.464018
38.88,0.473104,0.542978,0.473093,0.511196,0.483002
39.12,0.476987,0.546247,0.476977,0.498323,0.502555
39.36,0.481963,0.547158,0.481955,0.485725,0.521692
39.6,0.487766,0.545699,0.48776,0.474025,0.539463
39.84,0.494095,0.541979,0.494091,0.463796,0.555
40.08,0.500626,0.536217,0.500624,0.455526,0.567561
40.32,0.507029,0.52873,0.50703,0.4496,0.576561
40.56,0.512986,0.519918,0.512989,0.44628,0.581603
40.8,0.518207,0.510241,0.518212,0.445692,0.582494
41.04,0.522441,0.500196,0.522448,0.447827,0.579251
41.28,0.525491,0.490289,0.525501,0.452536,0.572096
41.52,0.527223,0.481013,0.527234,0.459547,0.561445
41.76,0.527569,0.472822,0.527581,0.468476,0.547882
42,0.526533,0.466111,0.526545,0.478848,0.532126
42.24,0.524186,0.461191,0.524198,0.490123,0.514998
42.48,0.520666,0.458283,0.520677,0.501726,0.497374
42.72,0.516166,0.457501,0.516175,0.513071,0.48014
42.96,0.510924,0.458855,0.510931,0.523596,0.464153
43.2,0.505213,0.462244,0.505218,0.532787,0.450193
43.44,0.499327,0.467469,0.49933,0.540204,0.438927
43.68,0.493561,0.474243,0.493561,0.545503,0.430878
43.92,0.488201,0.482203,0.488199,0.548451,0.426401
44.16,0.483511,0.490935,0.483506,0.548934,0.425668
44.4,0.479713,0.499991,0.479706,0.546966,0.428658
44.64,0.476985,0.508914,0.476976,0.542681,0.435169
44.88,0.475446,0.51726,0.475437,0.536326,0.444822
45.12,0.475158,0.52462,0.475147,0.52825,0.45709
45.36,0.476114,0.530642,0.476104,0.518883,0.47132
45.6,0.47825,0.535044,0.47824,0.50871,0.486773
45.84,0.481441,0.537631,0.481431,0.498252,0.502659
46.08,0.485512,0.538299,0.485503,0.488035,0.518178
46.32,0.490247,0.537044,0.49024,0.478567,0.53256
46.56,0.495399,0.533957,0.495394,0.47031,0.545102
46.8,0.500705,0.529219,0.500702,0.463657,0.555207
47.04,0.505897,0.523091,0.505897,0.458919,0.562404
47.28,0.510719,0.5159,0.51072,0.456303,0.566378
47.52,0.514933,0.508021,0.514937,0.455908,0.566977
47.76,0.51834,0.499857,0.518345,0.457722,0.564221
48,0.52078,0.491821,0.520787,0.461621,0.558297
48.24,0.522146,0.484312,0.522154,0.467381,0.549548
48.48,0.522385,0.477698,0.522394,0.474684,0.538453
48.72,0.521502,0.472295,0.521512,0.483145,0.5256
48.96,0.519559,0.468356,0.519568,0.492323,0.511659
49.2,0.516666,0.466056,0.516675,0.501749,0.49734
49.44,0.512984,0.465486,0.512992,0.510949,0.483365
49.68,0.508708,0.466649,0.508714,0.519466,0.470428
49.92,0.504059,0.46946,0.504064,0.526885,0.459159
50.16,0.499277,0.473756,0.499279,0.532851,0.450097
50.4,0.494601,0.4793,0.494601,0.537088,0.443661
50.64,0.490263,0.485796,0.490262,0.53941,0.440135
50.88,0.486477,0.492905,0.486474,0.539728,0.439652
51.12,0.483421,0.500265,0.483416,0.538057,0.442191
51.36,0.481239,0.507502,0.481233,0.53451,0.44758
51.6,0.480027,0.514258,0.480019,0.52929,0.455509
51.84,0.47983,0.520202,0.479822,0.522685,0.465543
52.08,0.480644,0.525049,0.480635,0.515043,0.477151
52.32,0.482412,0.528573,0.482404,0.506763,0.489729
52.56,0.485034,0.530618,0.485026,0.498267,0.502635
52.8,0.488364,0.531102,0.488357,0.489983,0.515218
53.04,0.492227,0.530026,0.492221,0.482321,0.526856
53.28,0.496421,0.527466,0.496416,0.475656,0.53698
53.52,0.500731,0.523571,0.500729,0.470306,0.545108
53.76,0.504942,0.518556,0.504941,0.466517,0.550862
54,0.508844,0.512688,0.508845,0.464458,0.55399
54.24,0.512246,0.506273,0.512249,0.464204,0.554374
54.48,0.514986,0.499639,0.514991,0.465743,0.552037
54.72,0.516937,0.493121,0.516943,0.46897,0.547134
54.96,0.518014,0.487043,0.51802,0.4737,0.539949
55.2,0.518174,0.481701,0.518181,0.479674,0.530874
55.44,0.517424,0.477353,0.517432,0.486575,0.520391
55.68,0.515815,0.4742,0.515822,0.494045,0.509043
55.92,0.513439,0.472383,0.513446,0.501703,0.497411
56.16,0.510427,0.471972,0.510433,0.509162,0.48608
56.4,0.506939,0.472968,0.506944,0.516054,0.475612
56.64,0.503155,0.475299,0.503159,0.522042,0.466517
56.88,0.499269,0.47883,0.499272,0.52684,0.459228
57.12,0.495478,0.483367,0.495478,0.530227,0.454084
57.36,0.491968,0.488667,0.491967,0.532054,0.45131
57.6,0.488911,0.494456,0.488909,0.532252,0.451009
57.84,0.486453,0.500436,0.48645,0.530836,0.45316
58.08,0.484709,0.506306,0.484704,0.527901,0.457619
58.32,0.483754,0.511774,0.483748,0.523614,0.46413
58.56,0.483625,0.516574,0.483618,0.518212,0.472337
58.8,0.484315,0.520475,0.484309,0.511979,0.481805
59.04,0.48578,0.523295,0.485773,0.50524,0.492042
59.28,0.487933,0.52491,0.487926,0.498338,0.502526
59.52,0.490657,0.525256,0.490651,0.491622,0.512729
59.76,0.493807,0.524336,0.493803,0.485423,0.522145
60,0.497221,0.522214,0.497218,0.480043,0.530316
60,0.497221,0.522214,0.497218,0.480043,0.530316
