time,revolute1.w,revolute2.w
0.00000,0.00000,0.00000
0.01000,-0.25142,0.33396
0.02000,-0.50270,0.66755
0.03000,-0.75377,1.00052
0.04000,-1.00444,1.33228
0.05000,-1.25439,1.66169
0.06000,-1.50303,1.98679
0.07000,-1.74955,2.30485
0.08000,-1.99287,2.61215
0.09000,-2.23162,2.90408
0.10000,-2.46425,3.17525
0.11000,-2.68904,3.41974
0.12000,-2.90429,3.63147
0.13000,-3.10838,3.80470
0.14000,-3.29997,3.93437
0.15000,-3.47802,4.01639
0.16000,-3.64194,4.04820
0.17000,-3.79151,4.02849
0.18000,-3.92669,3.95678
0.19000,-4.04765,3.83357
0.20000,-4.15458,3.65992
0.21000,-4.24758,3.43713
0.22000,-4.32655,3.16645
0.23000,-4.39111,2.84905
0.24000,-4.44056,2.48578
0.25000,-4.47387,2.07718
0.26000,-4.48967,1.62351
0.27000,-4.48625,1.12468
0.28000,-4.46166,0.58033
0.29000,-4.41371,-0.01020
0.30000,-4.34010,-0.64780
0.31000,-4.23850,-1.33359
0.32000,-4.10672,-2.06886
0.33000,-3.94286,-2.85489
0.34000,-3.74569,-3.69246
0.35000,-3.51489,-4.58130
0.36000,-3.25209,-5.51799
0.37000,-2.96192,-6.49300
0.38000,-2.65421,-7.48493
0.39000,-2.34678,-8.45223
0.40000,-2.06874,-9.32327
0.41000,-1.86096,-9.99359
0.42000,-1.76842,-10.34495
0.43000,-1.82295,-10.29217
0.44000,-2.02564,-9.83126
0.45000,-2.34650,-9.04016
0.46000,-2.74143,-8.03206
0.47000,-3.16983,-6.90781
0.48000,-3.60214,-5.73707
0.49000,-4.02000,-4.55995
0.50000,-4.41310,-3.39688
0.51000,-4.77637,-2.25703
0.52000,-5.10811,-1.14368
0.53000,-5.40865,-0.05769
0.54000,-5.67962,1.00079
0.55000,-5.92328,2.03107
0.56000,-6.14209,3.03099
0.57000,-6.33801,3.99576
0.58000,-6.51175,4.91634
0.59000,-6.66185,5.77725
0.60000,-6.78370,6.55426
0.61000,-6.86880,7.21273
0.62000,-6.90506,7.70908
0.63000,-6.87908,7.99817
0.64000,-6.78057,8.04700
0.65000,-6.60779,7.85131
0.66000,-6.36873,7.43830
0.67000,-6.07924,6.86062
0.68000,-5.75728,6.17813
0.69000,-5.41840,5.44345
0.70000,-5.07391,4.69574
0.71000,-4.73077,3.96033
0.72000,-4.39285,3.25215
0.73000,-4.06169,2.57798
0.74000,-3.73776,1.94060
0.75000,-3.42077,1.33963
0.76000,-3.11015,0.77321
0.77000,-2.80520,0.23850
0.78000,-2.50521,-0.26778
0.79000,-2.20946,-0.74919
0.80000,-1.91726,-1.20938
0.81000,-1.62797,-1.65208
0.82000,-1.34094,-2.08095
0.83000,-1.05555,-2.49960
0.84000,-0.77124,-2.91145
0.85000,-0.48750,-3.31958
0.86000,-0.20397,-3.72656
0.87000,0.07948,-4.13410
0.88000,0.36257,-4.54256
0.89000,0.64447,-4.95046
0.90000,0.92365,-5.35397
0.91000,1.19765,-5.74633
0.92000,1.46313,-6.11788
0.93000,1.71611,-6.45660
0.94000,1.95245,-6.74968
0.95000,2.16887,-6.98645
0.96000,2.36335,-7.15946
0.97000,2.53615,-7.26779
0.98000,2.68876,-7.31368
0.99000,2.82445,-7.30460
1.00000,2.94692,-7.24907
1.01000,3.06003,-7.15608
1.02000,3.16714,-7.03309
1.03000,3.27112,-6.88613
1.04000,3.37419,-6.71944
1.05000,3.47803,-6.53565
1.06000,3.58382,-6.33609
1.07000,3.69230,-6.12095
1.08000,3.80389,-5.88968
1.09000,3.91869,-5.64108
1.10000,4.03646,-5.37345
1.11000,4.15668,-5.08476
1.12000,4.27851,-4.77275
1.13000,4.40074,-4.43503
1.14000,4.52176,-4.06913
1.15000,4.63952,-3.67262
1.16000,4.75148,-3.24318
1.17000,4.85459,-2.77866
1.18000,4.94529,-2.27720
1.19000,5.01947,-1.73725
1.20000,5.07261,-1.15764
1.21000,5.09978,-0.53753
1.22000,5.09582,0.12357
1.23000,5.05550,0.82603
1.24000,4.97369,1.57016
1.25000,4.84559,2.35665
1.26000,4.66686,3.18685
1.27000,4.43378,4.06339
1.28000,4.14315,4.99096
1.29000,3.79223,5.97705
1.30000,3.37846,7.03315
1.31000,2.89897,8.17613
1.32000,2.34977,9.43046
1.33000,1.72491,10.83062
1.34000,1.01641,12.42155
1.35000,0.21576,14.25579
1.36000,-0.67621,16.36739
1.37000,-1.61602,18.67925
1.38000,-2.43722,20.77165
1.39000,-2.79944,21.72019
1.40000,-2.46773,20.87228
1.41000,-1.65131,18.80941
1.42000,-0.69789,16.47810
1.43000,0.21419,14.33133
1.44000,1.03580,12.46069
1.45000,1.76458,10.83499
1.46000,2.40869,9.40133
1.47000,2.97606,8.11359
1.48000,3.47253,6.93658
1.49000,3.90190,5.84548
1.50000,4.26723,4.82243
1.51000,4.57093,3.85605
1.52000,4.81579,2.93883
1.53000,5.00511,2.06622
1.54000,5.14285,1.23572
1.55000,5.23367,0.44607
1.56000,5.28278,-0.30334
1.57000,5.29570,-1.01285
1.58000,5.27815,-1.68290
1.59000,5.23570,-2.31424
1.60000,5.17369,-2.90798
1.61000,5.09705,-3.46582
1.62000,5.01024,-3.98985
1.63000,4.91715,-4.48264
1.64000,4.82112,-4.94713
1.65000,4.72497,-5.38651
1.66000,4.63105,-5.80409
1.67000,4.54120,-6.20336
1.68000,4.45673,-6.58741
1.69000,4.37871,-6.95938
1.70000,4.30756,-7.32138
1.71000,4.24315,-7.67445
1.72000,4.18461,-8.01788
1.73000,4.12992,-8.34812
1.74000,4.07571,-8.65770
1.75000,4.01649,-8.93339
1.76000,3.94430,-9.15498
1.77000,3.84920,-9.29646
1.78000,3.72045,-9.32975
1.79000,3.54938,-9.23279
1.80000,3.33292,-8.99998
1.81000,3.07497,-8.64589
1.82000,2.78545,-8.20228
1.83000,2.47649,-7.70672
1.84000,2.15886,-7.19220
1.85000,1.84040,-6.68241
1.86000,1.52581,-6.19134
1.87000,1.21730,-5.72529
1.88000,0.91533,-5.28506
1.89000,0.61949,-4.86866
1.90000,0.32887,-4.47244
1.91000,0.04239,-4.09189
1.92000,-0.24109,-3.72226
1.93000,-0.52258,-3.35879
1.94000,-0.80299,-2.99691
1.95000,-1.08308,-2.63219
1.96000,-1.36347,-2.26039
1.97000,-1.64467,-1.87744
1.98000,-1.92709,-1.47939
1.99000,-2.21106,-1.06235
2.00000,-2.49691,-0.62246
2.01000,-2.78500,-0.15579
2.02000,-3.07574,0.34163
2.03000,-3.36972,0.87403
2.04000,-3.66778,1.44602
2.05000,-3.97110,2.06261
2.06000,-4.28127,2.72947
2.07000,-4.60047,3.45309
2.08000,-4.93148,4.24081
2.09000,-5.27774,5.10077
2.10000,-5.64316,6.04126
2.11000,-6.03170,7.06911
2.12000,-6.44590,8.18515
2.13000,-6.88370,9.37451
2.14000,-7.33287,10.58987
2.15000,-7.76207,11.72473
2.16000,-8.11590,12.59975
2.17000,-8.32884,13.00646
2.18000,-8.36463,12.82789
2.19000,-8.24442,12.12542
2.20000,-8.02624,11.07737
2.21000,-7.76532,9.85911
2.22000,-7.49485,8.58334
2.23000,-7.22839,7.30596
2.24000,-6.96738,6.04766
2.25000,-6.70738,4.81223
2.26000,-6.44137,3.59557
2.27000,-6.16175,2.39145
2.28000,-5.86118,1.19289
2.29000,-5.53303,-0.00705
2.30000,-5.17158,-1.21546
2.31000,-4.77220,-2.44011
2.32000,-4.33128,-3.68993
2.33000,-3.84630,-4.97538
2.34000,-3.31588,-6.30830
2.35000,-2.74045,-7.70006
2.36000,-2.12422,-9.15598
2.37000,-1.48001,-10.66137
2.38000,-0.83788,-12.15614
2.39000,-0.25972,-13.49116
2.40000,0.15732,-14.41378
2.41000,0.31839,-14.66913
2.42000,0.20432,-14.20570
2.43000,-0.10883,-13.23134
2.44000,-0.51598,-12.02805
2.45000,-0.94007,-10.79486
2.46000,-1.34061,-9.62822
2.47000,-1.70066,-8.56120
2.48000,-2.01496,-7.59760
2.49000,-2.28344,-6.73006
2.50000,-2.50795,-5.94846
2.51000,-2.69112,-5.24293
2.52000,-2.83562,-4.60524
2.53000,-2.94424,-4.02844
2.54000,-3.01972,-3.50693
2.55000,-3.06460,-3.03640
2.56000,-3.08133,-2.61342
2.57000,-3.07242,-2.23494
2.58000,-3.04025,-1.89844
2.59000,-2.98705,-1.60174
2.60000,-2.91493,-1.34287
2.61000,-2.82591,-1.11994
2.62000,-2.72182,-0.93114
2.63000,-2.60437,-0.77470
2.64000,-2.47511,-0.64886
2.65000,-2.33544,-0.55182
2.66000,-2.18662,-0.48177
2.67000,-2.02977,-0.43686
2.68000,-1.86594,-0.41517
2.69000,-1.69598,-0.41484
2.70000,-1.52070,-0.43391
2.71000,-1.34081,-0.47038
2.72000,-1.15696,-0.52222
2.73000,-0.96970,-0.58741
2.74000,-0.77954,-0.66388
2.75000,-0.58693,-0.74956
2.76000,-0.39229,-0.84238
2.77000,-0.19598,-0.94025
2.78000,0.00168,-1.04110
2.79000,0.20041,-1.14286
2.80000,0.39994,-1.24347
2.81000,0.60005,-1.34091
2.82000,0.80055,-1.43316
2.83000,1.00126,-1.51824
2.84000,1.20200,-1.59418
2.85000,1.40262,-1.65904
2.86000,1.60295,-1.71088
2.87000,1.80279,-1.74780
2.88000,2.00193,-1.76789
