"time","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump","torque@expseu_"
0,19.9039567,0.02337,0.24,25,0.1303208229,0
1,28.10226385,0.03822699869,0.2479584057,25.79584057,0.08666740183,0.7285601556
2,34.93112099,0.05629326588,0.2523995081,26.23995081,0.04034649337,0.8865296559
3,41.03204556,0.07826392425,0.2547060484,26.47060484,0.01621633305,1.028464118
4,46.81646037,0.1055561977,0.2559174753,26.59174753,0.003500055224,1.155395382
5,52.48718952,0.1398731823,0.2566355126,26.66355126,0,1.263325608
6,58.16862403,0.183410485,0.2573667969,26.73667969,0,1.344030601
7,63.865054,0.2381648684,0.2581547865,26.81547865,0,1.382814195
8,69.57044296,0.3063352866,0.258995774,26.8995774,0,1.36154409
9,75.27906738,0.3903847036,0.259886209,26.9886209,0,1.258791411
10,80.98548397,0.4930394464,0.2608226674,27.08226674,0,1.049717171
11,86.6844963,0.6172826579,0.2618018212,27.18018212,0,0.7059591673
12,92.37112283,0.7663414563,0.262820406,27.2820406,0,0.1872409634
13,98.03424646,0.9434524372,0.2638707017,27.38707017,0,-0.6509045153
14,103.6712105,1.152229358,0.2649506322,27.49506322,0,-1.851319519
15,109.2788559,1.396447716,0.2660577419,27.60577419,0,-3.409240234
16,114.8505597,1.679833948,0.2671868991,27.71868991,0,-5.426606688
17,120.3783459,2.006012602,0.2683316332,27.83316332,0,-7.992975557
18,125.8499385,2.378154366,0.2694829692,27.94829692,0,-11.19693778
19,131.2024788,2.794817228,0.2706183633,28.06183633,0,-15.09375229
20,136.3251684,3.24728759,0.2717006275,28.17006275,0,-19.65815594
21,141.1063067,3.721398926,0.2726877322,28.26877322,0,-24.77039734
22,145.4334704,4.197219976,0.273533406,28.3533406,0,-30.20251033
23,149.2033809,4.650588595,0.274190885,28.4190885,0,-35.64112058
24,152.3323917,5.056020786,0.2746178827,28.46178827,0,-40.73506068
25,154.7446549,5.387515073,0.2747816399,28.47816399,0,-45.10990721
26,156.4681582,5.63483415,0.2746673873,28.46673873,0,-48.58877755
27,157.4894487,5.785613948,0.2742706765,28.42706765,0,-50.96222606
