"Time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11"
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
1.000000000000000E-02,0.000000000000000E+00,9.999833334166699E-03,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,9.999833334166699E-03,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
2.000000000000000E-02,0.000000000000000E+00,1.999866669333300E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.999866669333300E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
3.000000000000000E-02,0.000000000000000E+00,2.999550020249600E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.999550020249600E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
4.000000000000000E-02,0.000000000000000E+00,3.998933418663400E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,3.998933418663400E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
5.000000000000000E-02,0.000000000000000E+00,4.997916927067800E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,4.997916927067800E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
6.000000000000000E-02,0.000000000000000E+00,5.996400647944500E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.996400647944500E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
7.000000000000001E-02,0.000000000000000E+00,6.994284733753300E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.994284733753300E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
8.000000000000000E-02,0.000000000000000E+00,7.991469396917300E-02,0,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.991469396917300E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
9.000000000000000E-02,0.000000000000000E+00,8.987854919801100E-02,1,0,12,12,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,1.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,8.987854919801100E-02,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,6.000000000000000E+00
