"time","spring_length_out"
13.910,818.13710000
13.920,819.35010000
13.930,820.42070000
13.940,821.34660000
13.950,822.12570000
13.960,822.75630000
13.970,823.23710000
13.980,823.56720000
13.990,823.74610000
14.000,823.77380000
14.010,823.65060000
14.020,823.37730000
14.030,822.95480000
14.040,822.38490000
14.050,821.66940000
14.060,820.81050000
14.070,819.81100000
14.080,818.67400000
14.090,817.40270000
14.100,816.00100000
14.110,814.47290000
14.120,812.82280000
14.130,811.05550000
14.140,809.17610000
14.150,807.18970000
14.160,805.10200000
14.170,802.91880000
14.180,800.64630000
14.190,798.29060000
14.200,795.85840000
14.210,793.35620000
14.220,790.79100000
14.230,788.16980000
14.240,785.49960000
14.250,782.78780000
14.260,780.04170000
14.270,777.26860000
14.280,774.47610000
14.290,771.67180000
14.300,768.86310000
14.310,766.05760000
14.320,763.26270000
14.330,760.48590000
14.340,757.73440000
14.350,755.01560000
14.360,752.33670000
14.370,749.70460000
14.380,747.12630000
14.390,744.60820000
14.400,742.15710000
14.410,739.77920000
14.420,737.48090000
14.430,735.26790000
14.440,733.14600000
14.450,731.12060000
14.460,729.19680000
14.470,727.37950000
14.480,725.67330000
14.490,724.08230000
14.500,722.61060000
14.510,721.26170000
14.520,720.03900000
14.530,718.94530000
14.540,717.98310000
14.550,717.15480000
14.560,716.46220000
14.570,715.90670000
14.580,715.48950000
14.590,715.21140000
14.600,715.07260000
14.610,715.07320000
14.620,715.21280000
14.630,715.49070000
14.640,715.90570000
14.650,716.45640000
14.660,717.14100000
14.670,717.95730000
14.680,718.90270000
14.690,719.97440000
14.700,721.16910000
14.710,722.48350000
14.720,723.91360000
14.730,725.45530000
14.740,727.10430000
14.750,728.85580000
14.760,730.70480000
14.770,732.64630000
14.780,734.67480000
14.790,736.78460000
14.800,738.96990000
14.810,741.22460000
14.820,743.54260000
14.830,745.91760000
14.840,748.34300000
14.850,750.81220000
14.860,753.31850000
14.870,755.85530000
14.880,758.41560000
14.890,760.99240000
14.900,763.57890000
14.910,766.16800000
14.920,768.75300000
14.930,771.32690000
14.940,773.88290000
14.950,776.41420000
14.960,778.91410000
14.970,781.37610000
14.980,783.79360000
14.990,786.16050000
15.000,788.47060000
15.010,790.71800000
15.020,792.89670000
15.030,795.00110000
15.040,797.02580000
15.050,798.96550000
15.060,800.81540000
15.070,802.57080000
15.080,804.22720000
15.090,805.78040000
15.100,807.22670000
15.110,808.56240000
15.120,809.78430000
15.130,810.88940000
15.140,811.87500000
15.150,812.73900000
15.160,813.47920000
15.170,814.09400000
15.180,814.58230000
15.190,814.94280000
15.200,815.17520000
15.210,815.27900000
15.220,815.25440000
15.230,815.10170000
15.240,814.82170000
15.250,814.41550000
15.260,813.88460000
15.270,813.23050000
15.280,812.45550000
15.290,811.56190000
15.300,810.55250000
15.310,809.43010000
15.320,808.19820000
15.330,806.86020000
15.340,805.42010000
15.350,803.88200000
15.360,802.25010000
15.370,800.52920000
15.380,798.72400000
15.390,796.83960000
15.400,794.88120000
15.410,792.85420000
15.420,790.76430000
15.430,788.61710000
15.440,786.41860000
15.450,784.17470000
15.460,781.89150000
15.470,779.57530000
15.480,777.23220000
15.490,774.86870000
15.500,772.49110000
15.510,770.10580000
15.520,767.71920000
15.530,765.33760000
15.540,762.96750000
15.550,760.61510000
15.560,758.28650000
15.570,755.98810000
15.580,753.72570000
15.590,751.50540000
15.600,749.33300000
15.610,747.21380000
15.620,745.15350000
15.630,743.15760000
15.640,741.23100000
15.650,739.37890000
15.660,737.60600000
15.670,735.91670000
15.680,734.31530000
15.690,732.80590000
15.700,731.39230000
15.710,730.07790000
15.720,728.86610000
15.730,727.75970000
15.740,726.76140000
15.750,725.87370000
15.760,725.09860000
15.770,724.43780000
15.780,723.89280000
15.790,723.46470000
15.800,723.15450000
15.810,722.96250000
15.820,722.88900000
15.830,722.93390000
15.840,723.09680000
15.850,723.37680000
15.860,723.77290000
15.870,724.28380000
15.880,724.90780000
15.890,725.64290000
15.900,726.48690000
15.910,727.43720000
15.920,728.49110000
15.930,729.64530000
15.940,730.89670000
15.950,732.24150000
15.960,733.67600000
15.970,735.19600000
15.980,736.79740000
15.990,738.47560000
16.000,740.22590000
16.010,742.04350000
16.020,743.92330000
16.030,745.86030000
16.040,747.84890000
16.050,749.88390000
16.060,751.95970000
16.070,754.07060000
16.080,756.21090000
16.090,758.37480000
16.100,760.55650000
16.110,762.75010000
16.120,764.94970000
16.130,767.14930000
16.140,769.34320000
16.150,771.52550000
16.160,773.69040000
16.170,775.83220000
16.180,777.94520000
16.190,780.02390000
16.200,782.06280000
16.210,784.05660000
16.220,786.00030000
16.230,787.88880000
16.240,789.71720000
16.250,791.48060000
16.260,793.17460000
16.270,794.79480000
16.280,796.33720000
16.290,797.79780000
16.300,799.17290000
16.310,800.45910000
16.320,801.65320000
16.330,802.75230000
16.340,803.75370000
16.350,804.65500000
16.360,805.45400000
16.370,806.14890000
16.380,806.73810000
16.390,807.22040000
16.400,807.59460000
16.410,807.86020000
16.420,808.01670000
16.430,808.06390000
16.440,808.00210000
16.450,807.83170000
16.460,807.55340000
16.470,807.16820000
16.480,806.67760000
16.490,806.08300000
16.500,805.38630000
16.510,804.58970000
16.520,803.69560000
16.530,802.70650000
16.540,801.62540000
16.550,800.45540000
16.560,799.19990000
16.570,797.86250000
16.580,796.44680000
16.590,794.95700000
16.600,793.39720000
16.610,791.77170000
16.620,790.08500000
16.630,788.34180000
16.640,786.54700000
16.650,784.70530000
16.660,782.82190000
16.670,780.90190000
16.680,778.95050000
16.690,776.97300000
16.700,774.97460000
16.710,772.96100000
16.720,770.93740000
16.730,768.90930000
16.740,766.88210000
16.750,764.86130000
16.760,762.85220000
16.770,760.86010000
16.780,758.89030000
16.790,756.94800000
16.800,755.03820000
16.810,753.16610000
16.820,751.33640000
16.830,749.55390000
16.840,747.82300000
16.850,746.14850000
16.860,744.53460000
16.870,742.98550000
16.880,741.50510000
16.890,740.09710000
16.900,738.76520000
16.910,737.51270000
16.920,736.34270000
16.930,735.25820000
16.940,734.26170000
16.950,733.35570000
16.960,732.54250000
16.970,731.82380000
16.980,731.20140000
16.990,730.67660000
17.000,730.25070000
17.010,729.92440000
17.020,729.69840000
17.030,729.57310000
17.040,729.54840000
17.050,729.62420000
17.060,729.80010000
17.070,730.07520000
17.080,730.44860000
17.090,730.91900000
17.100,731.48490000
17.110,732.14450000
17.120,732.89590000
17.130,733.73680000
17.140,734.66470000
17.150,735.67690000
17.160,736.77050000
17.170,737.94230000
17.180,739.18900000
17.190,740.50710000
17.200,741.89290000
17.210,743.34250000
17.220,744.85180000
17.230,746.41680000
17.240,748.03300000
17.250,749.69600000
17.260,751.40130000
17.270,753.14420000
17.280,754.91990000
17.290,756.72370000
17.300,758.55060000
17.310,760.39580000
17.320,762.25420000
17.330,764.12080000
17.340,765.99060000
17.350,767.85860000
17.360,769.71980000
17.370,771.56930000
17.380,773.40230000
17.390,775.21370000
17.400,776.99890000
17.410,778.75330000
17.420,780.47210000
17.430,782.15090000
17.440,783.78550000
17.450,785.37160000
17.460,786.90500000
17.470,788.38190000
17.480,789.79830000
17.490,791.15080000
17.500,792.43570000
17.510,793.65000000
17.520,794.79060000
17.530,795.85450000
17.540,796.83930000
17.550,797.74240000
17.560,798.56160000
17.570,799.29510000
17.580,799.94110000
17.590,800.49810000
17.600,800.96480000
17.610,801.34020000
17.620,801.62370000
17.630,801.81460000
17.640,801.91270000
17.650,801.91810000
17.660,801.83080000
17.670,801.65150000
17.680,801.38080000
17.690,801.01980000
17.700,800.56950000
17.710,800.03150000
17.720,799.40740000
17.730,798.69910000
17.740,797.90870000
17.750,797.03850000
17.760,796.09120000
17.770,795.06930000
17.780,793.97590000
17.790,792.81400000
17.800,791.58700000
17.810,790.29820000
17.820,788.95130000
17.830,787.55000000
17.840,786.09820000
17.850,784.59990000
17.860,783.05920000
17.870,781.48040000
17.880,779.86770000
17.890,778.22560000
17.900,776.55840000
17.910,774.87080000
17.920,773.16720000
17.930,771.45230000
17.940,769.73070000
17.950,768.00700000
17.960,766.28580000
17.970,764.57180000
17.980,762.86930000
17.990,761.18310000
18.000,759.51740000
18.010,757.87670000
18.020,756.26540000
18.030,754.68750000
18.040,753.14730000
18.050,751.64860000
18.060,750.19530000
18.070,748.79120000
18.080,747.44000000
18.090,746.14510000
18.100,744.90980000
18.110,743.73730000
18.120,742.63040000
18.130,741.59210000
18.140,740.62480000
18.150,739.73100000
18.160,738.91290000
18.170,738.17230000
18.180,737.51120000
18.190,736.93100000
18.200,736.43310000
18.210,736.01860000
18.220,735.68840000
18.230,735.44300000
18.240,735.28310000
18.250,735.20870000
18.260,735.21980000
18.270,735.31620000
18.280,735.49730000
18.290,735.76250000
18.300,736.11090000
18.310,736.54130000
18.320,737.05230000
18.330,737.64230000
18.340,738.30960000
18.350,739.05210000
18.360,739.86780000
18.370,740.75420000
18.380,741.70880000
18.390,742.72880000
18.400,743.81130000
18.410,744.95340000
18.420,746.15170000
18.430,747.40300000
18.440,748.70380000
18.450,750.05050000
18.460,751.43930000
18.470,752.86640000
18.480,754.32800000
18.490,755.82000000
18.500,757.33840000
18.510,758.87910000
18.520,760.43800000
18.530,762.01070000
18.540,763.59300000
18.550,765.18070000
18.560,766.76950000
18.570,768.35520000
18.580,769.93360000
18.590,771.50050000
18.600,773.05170000
18.610,774.58320000
18.620,776.09080000
18.630,777.57070000
18.640,779.01900000
18.650,780.43190000
18.660,781.80590000
18.670,783.13730000
18.680,784.42270000
18.690,785.65880000
18.700,786.84240000
18.710,787.97050000
18.720,789.04020000
18.730,790.04890000
18.740,790.99390000
18.750,791.87310000
18.760,792.68410000
18.770,793.42500000
18.780,794.09400000
18.790,794.68950000
18.800,795.21020000
18.810,795.65490000
18.820,796.02240000
18.830,796.31220000
18.840,796.52360000
18.850,796.65630000
18.860,796.71010000
18.870,796.68510000
18.880,796.58150000
18.890,796.39990000
18.900,796.14100000
18.910,795.80560000
18.920,795.39480000
18.930,794.91000000
18.940,794.35260000
18.950,793.72430000
18.960,793.02700000
18.970,792.26270000
18.980,791.43360000
18.990,790.54220000
19.000,789.59090000
19.010,788.58240000
19.020,787.51970000
19.030,786.40560000
19.040,785.24330000
19.050,784.03600000
19.060,782.78710000
19.070,781.49990000
19.080,780.17810000
19.090,778.82520000
19.100,777.44500000
19.110,776.04110000
19.120,774.61750000
19.130,773.17780000
19.140,771.72600000
19.150,770.26620000
19.160,768.80210000
19.170,767.33770000
19.180,765.87690000
19.190,764.42360000
19.200,762.98160000
19.210,761.55480000
19.220,760.14690000
19.230,758.76170000
19.240,757.40260000
19.250,756.07340000
19.260,754.77750000
19.270,753.51810000
19.280,752.29840000
19.290,751.12180000
19.300,749.99120000
19.310,748.90950000
19.320,747.87950000
19.330,746.90380000
19.340,745.98480000
19.350,745.12490000
19.360,744.32610000
19.370,743.59050000
19.380,742.91980000
19.390,742.31570000
19.400,741.77960000
19.410,741.31270000
19.420,740.91610000
19.430,740.59060000
19.440,740.33700000
19.450,740.15570000
19.460,740.04710000
19.470,740.01110000
19.480,740.04780000
19.490,740.15680000
19.500,740.33760000
19.510,740.58960000
19.520,740.91190000
19.530,741.30350000
19.540,741.76300000
19.550,742.28920000
19.560,742.88050000
19.570,743.53500000
19.580,744.25090000
19.590,745.02620000
19.600,745.85850000
19.610,746.74550000
19.620,747.68470000
19.630,748.67340000
19.640,749.70900000
19.650,750.78840000
19.660,751.90880000
19.670,753.06690000
19.680,754.25970000
19.690,755.48380000
19.700,756.73590000
19.710,758.01260000
19.720,759.31040000
19.730,760.62580000
19.740,761.95530000
19.750,763.29530000
19.760,764.64200000
19.770,765.99190000
19.780,767.34150000
19.790,768.68710000
19.800,770.02510000
19.810,771.35200000
19.820,772.66420000
19.830,773.95840000
19.840,775.23110000
19.850,776.47900000
19.860,777.69880000
19.870,778.88730000
19.880,780.04160000
19.890,781.15860000
19.900,782.23550000
19.910,783.26950000
19.920,784.25780000
19.930,785.19810000
19.940,786.08790000
19.950,786.92500000
19.960,787.70720000
19.970,788.43280000
19.980,789.09980000
19.990,789.70660000
20.000,790.25180000
20.010,790.73420000
20.020,791.15250000
20.030,791.50580000
20.040,791.79350000
20.050,792.01480000
20.060,792.16930000
20.070,792.25690000
20.080,792.27750000
20.090,792.23110000
20.100,792.11820000
20.110,791.93920000
20.120,791.69460000
20.130,791.38550000
20.140,791.01270000
20.150,790.57740000
20.160,790.08100000
20.170,789.52490000
20.180,788.91080000
20.190,788.24040000
20.200,787.51580000
20.210,786.73890000
20.220,785.91200000
20.230,785.03750000
20.240,784.11780000
20.250,783.15540000
20.260,782.15300000
20.270,781.11350000
20.280,780.03970000
20.290,778.93450000
20.300,777.80100000
20.310,776.64230000
20.320,775.46160000
20.330,774.26190000
20.340,773.04660000
20.350,771.81900000
20.360,770.58240000
20.370,769.34020000
20.380,768.09560000
20.390,766.85200000
20.400,765.61260000
20.410,764.38090000
20.420,763.16010000
20.430,761.95330000
20.440,760.76380000
20.450,759.59460000
20.460,758.44890000
20.470,757.32970000
20.480,756.23980000
20.490,755.18210000
20.500,754.15910000
20.510,753.17360000
20.520,752.22820000
20.530,751.32530000
20.540,750.46710000
20.550,749.65580000
20.560,748.89350000
20.570,748.18210000
20.580,747.52330000
20.590,746.91870000
20.600,746.36990000
20.610,745.87810000
20.620,745.44450000
20.630,745.07000000
20.640,744.75560000
20.650,744.50190000
20.660,744.30940000
20.670,744.17850000
20.680,744.10940000
20.690,744.10200000
20.700,744.15630000
20.710,744.27180000
20.720,744.44820000
20.730,744.68490000
20.740,744.98100000
20.750,745.33550000
20.760,745.74740000
20.770,746.21550000
20.780,746.73820000
20.790,747.31420000
20.800,747.94170000
20.810,748.61880000
20.820,749.34380000
20.830,750.11440000
20.840,750.92850000
20.850,751.78390000
20.860,752.67820000
20.870,753.60880000
20.880,754.57310000
20.890,755.56860000
20.900,756.59250000
20.910,757.64200000
20.920,758.71410000
20.930,759.80610000
20.940,760.91480000
20.950,762.03750000
20.960,763.17090000
20.970,764.31200000
20.980,765.45780000
20.990,766.60510000
21.000,767.75100000
21.010,768.89230000
21.020,770.02610000
21.030,771.14930000
21.040,772.25900000
21.050,773.35220000
21.060,774.42610000
21.070,775.47780000
21.080,776.50470000
21.090,777.50400000
21.100,778.47320000
21.110,779.40980000
21.120,780.31150000
21.130,781.17580000
21.140,782.00060000
21.150,782.78370000
21.160,783.52320000
21.170,784.21720000
21.180,784.86400000
21.190,785.46210000
21.200,786.00980000
21.210,786.50600000
21.220,786.94930000
21.230,787.33890000
21.240,787.67370000
21.250,787.95310000
21.260,788.17640000
21.270,788.34320000
21.280,788.45320000
21.290,788.50630000
21.300,788.50240000
21.310,788.44180000
21.320,788.32470000
21.330,788.15160000
21.340,787.92310000
21.350,787.64000000
21.360,787.30320000
21.370,786.91370000
21.380,786.47260000
21.390,785.98140000
21.400,785.44150000
21.410,784.85440000
21.420,784.22170000
21.430,783.54540000
21.440,782.82740000
21.450,782.06960000
21.460,781.27420000
21.470,780.44340000
21.480,779.57950000
21.490,778.68500000
21.500,777.76230000
21.510,776.81380000
21.520,775.84230000
21.530,774.85030000
21.540,773.84060000
21.550,772.81590000
21.560,771.77900000
21.570,770.73270000
21.580,769.67970000
21.590,768.62310000
21.600,767.56550000
21.610,766.50980000
21.620,765.45880000
21.630,764.41530000
21.640,763.38200000
21.650,762.36180000
21.660,761.35720000
21.670,760.37090000
21.680,759.40550000
21.690,758.46350000
21.700,757.54740000
21.710,756.65950000
21.720,755.80190000
21.730,754.97710000
21.740,754.18700000
21.750,753.43380000
21.760,752.71930000
21.770,752.04540000
21.780,751.41370000
21.790,750.82580000
21.800,750.28310000
21.810,749.78700000
21.820,749.33870000
21.830,748.93920000
21.840,748.58960000
21.850,748.29040000
21.860,748.04260000
21.870,747.84650000
21.880,747.70250000
21.890,747.61100000
21.900,747.57190000
21.910,747.58530000
21.920,747.65100000
21.930,747.76860000
21.940,747.93780000
21.950,748.15790000
21.960,748.42820000
21.970,748.74790000
21.980,749.11600000
21.990,749.53130000
22.000,749.99260000
22.010,750.49860000
22.020,751.04780000
22.030,751.63870000
22.040,752.26940000
22.050,752.93840000
22.060,753.64350000
22.070,754.38300000
22.080,755.15470000
22.090,755.95650000
22.100,756.78620000
22.110,757.64140000
22.120,758.51980000
22.130,759.41910000
22.140,760.33680000
22.150,761.27030000
22.160,762.21720000
22.170,763.17490000
22.180,764.14070000
22.190,765.11220000
22.200,766.08660000
22.210,767.06130000
22.220,768.03390000
22.230,769.00160000
22.240,769.96190000
22.250,770.91230000
22.260,771.85020000
22.270,772.77330000
22.280,773.67900000
22.290,774.56500000
22.300,775.42910000
22.310,776.26890000
22.320,777.08220000
22.330,777.86720000
22.340,778.62170000
22.350,779.34370000
22.360,780.03150000
22.370,780.68320000
22.380,781.29720000
22.390,781.87210000
22.400,782.40630000
22.410,782.89860000
22.420,783.34770000
22.430,783.75250000
22.440,784.11220000
22.450,784.42590000
22.460,784.69280000
22.470,784.91240000
22.480,785.08410000
22.490,785.20780000
22.500,785.28310000
22.510,785.31000000
22.520,785.28860000
22.530,785.21910000
22.540,785.10170000
22.550,784.93690000
22.560,784.72520000
22.570,784.46740000
22.580,784.16430000
22.590,783.81680000
22.600,783.42590000
22.610,782.99290000
22.620,782.51890000
22.630,782.00530000
22.640,781.45360000
22.650,780.86540000
22.660,780.24240000
22.670,779.58630000
22.680,778.89890000
22.690,778.18220000
22.700,777.43820000
22.710,776.66880000
22.720,775.87630000
22.730,775.06270000
22.740,774.23040000
22.750,773.38160000
22.760,772.51860000
22.770,771.64370000
22.780,770.75930000
22.790,769.86790000
22.800,768.97170000
22.810,768.07320000
22.820,767.17490000
22.830,766.27910000
22.840,765.38810000
22.850,764.50450000
22.860,763.63040000
22.870,762.76820000
22.880,761.92010000
22.890,761.08850000
22.900,760.27540000
22.910,759.48290000
22.920,758.71320000
22.930,757.96830000
22.940,757.24980000
22.950,756.55980000
22.960,755.90010000
22.970,755.27220000
22.980,754.67790000
22.990,754.11850000
23.000,753.59550000
23.010,753.11030000
23.020,752.66390000
23.030,752.25750000
23.040,751.89200000
23.050,751.56840000
23.060,751.28730000
23.070,751.04940000
23.080,750.85520000
23.090,750.70520000
23.100,750.59950000
23.110,750.53850000
23.120,750.52200000
23.130,750.55010000
23.140,750.62250000
23.150,750.73900000
23.160,750.89900000
23.170,751.10210000
23.180,751.34770000
23.190,751.63480000
23.200,751.96270000
23.210,752.33040000
23.220,752.73680000
23.230,753.18070000
23.240,753.66080000
23.250,754.17570000
23.260,754.72400000
23.270,755.30420000
23.280,755.91450000
23.290,756.55340000
23.300,757.21890000
23.310,757.90930000
23.320,758.62260000
23.330,759.35700000
23.340,760.11030000
23.350,760.88050000
23.360,761.66550000
23.370,762.46330000
23.380,763.27160000
23.390,764.08820000
23.400,764.91090000
23.410,765.73760000
23.420,766.56590000
23.430,767.39370000
23.440,768.21880000
23.450,769.03900000
23.460,769.85210000
23.470,770.65590000
23.480,771.44840000
23.490,772.22740000
23.500,772.99100000
23.510,773.73710000
23.520,774.46370000
23.530,775.16910000
23.540,775.85130000
23.550,776.50880000
23.560,777.13970000
23.570,777.74250000
23.580,778.31560000
23.590,778.85750000
23.600,779.36690000
23.610,779.84250000
23.620,780.28320000
23.630,780.68780000
23.640,781.05550000
23.650,781.38520000
23.660,781.67620000
23.670,781.92790000
23.680,782.13960000
23.690,782.31100000
23.700,782.44160000
23.710,782.53130000
23.720,782.57990000
23.730,782.58740000
23.740,782.55380000
23.750,782.47940000
23.760,782.36450000
23.770,782.20950000
23.780,782.01480000
23.790,781.78130000
23.800,781.50950000
23.810,781.20020000
23.820,780.85450000
23.830,780.47340000
23.840,780.05790000
23.850,779.60920000
23.860,779.12860000
23.870,778.61760000
23.880,778.07750000
23.890,777.50980000
23.900,776.91620000
23.910,776.29830000
23.920,775.65780000
23.930,774.99650000
23.940,774.31610000
23.950,773.61870000
23.960,772.90600000
23.970,772.18000000
23.980,771.44260000
23.990,770.69600000
24.000,769.94200000
24.010,769.18280000
24.020,768.42040000
24.030,767.65670000
24.040,766.89400000
24.050,766.13410000
24.060,765.37920000
24.070,764.63110000
24.080,763.89200000
24.090,763.16360000
24.100,762.44810000
24.110,761.74710000
24.120,761.06260000
24.130,760.39630000
24.140,759.75000000
24.150,759.12530000
24.160,758.52380000
24.170,757.94690000
24.180,757.39630000
24.190,756.87340000
24.200,756.37940000
24.210,755.91560000
24.220,755.48310000
24.230,755.08300000
24.240,754.71640000
24.250,754.38400000
24.260,754.08670000
24.270,753.82520000
24.280,753.60010000
24.290,753.41190000
24.300,753.26090000
24.310,753.14760000
24.320,753.07200000
24.330,753.03430000
24.340,753.03450000
24.350,753.07260000
24.360,753.14820000
24.370,753.26110000
24.380,753.41080000
24.390,753.59700000
24.400,753.81900000
24.410,754.07610000
24.420,754.36750000
24.430,754.69230000
24.440,755.04970000
24.450,755.43860000
24.460,755.85770000
24.470,756.30610000
24.480,756.78230000
24.490,757.28500000
24.500,757.81290000
24.510,758.36440000
24.520,758.93800000
24.530,759.53210000
24.540,760.14510000
24.550,760.77530000
24.560,761.42100000
24.570,762.08040000
24.580,762.75170000
24.590,763.43320000
24.600,764.12280000
24.610,764.81890000
24.620,765.51940000
24.630,766.22260000
24.640,766.92640000
24.650,767.62920000
24.660,768.32890000
24.670,769.02370000
24.680,769.71190000
24.690,770.39150000
24.700,771.06080000
24.710,771.71800000
24.720,772.36140000
24.730,772.98930000
24.740,773.60020000
24.750,774.19230000
24.760,774.76420000
24.770,775.31460000
24.780,775.84180000
24.790,776.34470000
24.800,776.82180000
24.810,777.27200000
24.820,777.69420000
24.830,778.08730000
24.840,778.45040000
24.850,778.78250000
24.860,779.08290000
24.870,779.35070000
24.880,779.58550000
24.890,779.78670000
24.900,779.95380000
24.910,780.08650000
24.920,780.18440000
24.930,780.24750000
24.940,780.27570000
24.950,780.26900000
24.960,780.22740000
24.970,780.15120000
24.980,780.04080000
24.990,779.89640000
25.000,779.71850000
25.010,779.50780000
25.020,779.26480000
25.030,778.99040000
25.040,778.68520000
25.050,778.35030000
25.060,777.98650000
25.070,777.59500000
25.080,777.17680000
25.090,776.73320000
25.100,776.26540000
25.110,775.77460000
25.120,775.26230000
25.130,774.72990000
25.140,774.17890000
25.150,773.61070000
25.160,773.02700000
25.170,772.42930000
25.180,771.81930000
25.190,771.19860000
25.200,770.56890000
25.210,769.93200000
25.220,769.28950000
25.230,768.64320000
25.240,767.99480000
25.250,767.34600000
25.260,766.69860000
25.270,766.05440000
25.280,765.41490000
25.290,764.78190000
25.300,764.15710000
25.310,763.54220000
25.320,762.93860000
25.330,762.34810000
25.340,761.77210000
25.350,761.21220000
25.360,760.66980000
25.370,760.14620000
25.380,759.64290000
25.390,759.16100000
25.400,758.70180000
25.410,758.26660000
25.420,757.85630000
25.430,757.47210000
25.440,757.11490000
25.450,756.78550000
25.460,756.48480000
25.470,756.21350000
25.480,755.97230000
25.490,755.76160000
25.500,755.58210000
25.510,755.43400000
25.520,755.31770000
25.530,755.23340000
25.540,755.18120000
25.550,755.16130000
25.560,755.17360000
25.570,755.21790000
25.580,755.29400000
25.590,755.40180000
25.600,755.54070000
25.610,755.71030000
25.620,755.91020000
25.630,756.13970000
25.640,756.39800000
25.650,756.68450000
25.660,756.99830000
25.670,757.33850000
25.680,757.70410000
25.690,758.09400000
25.700,758.50720000
25.710,758.94250000
25.720,759.39870000
25.730,759.87450000
25.740,760.36860000
25.750,760.87960000
25.760,761.40610000
25.770,761.94670000
25.780,762.49990000
25.790,763.06410000
25.800,763.63790000
25.810,764.21970000
25.820,764.80790000
25.830,765.40100000
25.840,765.99720000
25.850,766.59510000
25.860,767.19290000
25.870,767.78930000
25.880,768.38240000
25.890,768.97090000
25.900,769.55300000
25.910,770.12730000
25.920,770.69230000
25.930,771.24650000
25.940,771.78840000
25.950,772.31670000
25.960,772.82990000
25.970,773.32670000
25.980,773.80590000
25.990,774.26630000
26.000,774.70660000
26.010,775.12580000
26.020,775.52270000
26.030,775.89640000
26.040,776.24600000
26.050,776.57050000
26.060,776.86920000
26.070,777.14130000
26.080,777.38630000
26.090,777.60340000
26.100,777.79220000
26.110,777.95230000
26.120,778.08340000
26.130,778.18510000
26.140,778.25720000
26.150,778.29970000
26.160,778.31250000
26.170,778.29560000
26.180,778.24930000
26.190,778.17360000
26.200,778.06890000
26.210,777.93550000
26.220,777.77380000
26.230,777.58440000
26.240,777.36790000
26.250,777.12480000
26.260,776.85600000
26.270,776.56210000
26.280,776.24410000
26.290,775.90280000
26.300,775.53930000
26.310,775.15450000
26.320,774.74950000
26.330,774.32550000
26.340,773.88370000
26.350,773.42530000
26.360,772.95140000
26.370,772.46360000
26.380,771.96300000
26.390,771.45110000
26.400,770.92920000
26.410,770.39880000
26.420,769.86130000
26.430,769.31820000
26.440,768.77090000
26.450,768.22090000
26.460,767.66970000
26.470,767.11870000
26.480,766.56950000
26.490,766.02340000
26.500,765.48200000
26.510,764.94670000
26.520,764.41880000
26.530,763.89970000
26.540,763.39090000
26.550,762.89370000
26.560,762.40930000
26.570,761.93890000
26.580,761.48390000
26.590,761.04540000
26.600,760.62450000
26.610,760.22220000
26.620,759.83960000
26.630,759.47760000
26.640,759.13730000
26.650,758.81930000
26.660,758.52460000
26.670,758.25380000
26.680,758.00760000
26.690,757.78660000
26.700,757.59130000
26.710,757.42220000
26.720,757.27960000
26.730,757.16390000
26.740,757.07530000
26.750,757.01390000
26.760,756.97990000
26.770,756.97320000
26.780,756.99390000
26.790,757.04170000
26.800,757.11650000
26.810,757.21800000
26.820,757.34590000
26.830,757.49970000
26.840,757.67900000
26.850,757.88320000
26.860,758.11180000
26.870,758.36400000
26.880,758.63910000
26.890,758.93640000
26.900,759.25480000
26.910,759.59370000
26.920,759.95190000
26.930,760.32860000
26.940,760.72260000
26.950,761.13280000
26.960,761.55810000
26.970,761.99740000
26.980,762.44940000
26.990,762.91280000
27.000,763.38650000
27.010,763.86910000
27.020,764.35940000
27.030,764.85590000
27.040,765.35740000
27.050,765.86240000
27.060,766.36970000
27.070,766.87780000
27.080,767.38550000
27.090,767.89130000
27.100,768.39390000
27.110,768.89200000
27.120,769.38430000
27.130,769.86950000
27.140,770.34620000
27.150,770.81330000
27.160,771.26950000
27.170,771.71370000
27.180,772.14470000
27.190,772.56130000
27.200,772.96250000
27.210,773.34740000
27.220,773.71490000
27.230,774.06400000
27.240,774.39400000
27.250,774.70390000
27.260,774.99300000
27.270,775.26060000
27.280,775.50600000
27.290,775.72860000
27.300,775.92790000
27.310,776.10340000
27.320,776.25470000
27.330,776.38150000
27.340,776.48350000
27.350,776.56050000
27.360,776.61240000
27.370,776.63900000
27.380,776.64040000
27.390,776.61670000
27.400,776.56790000
27.410,776.49430000
27.420,776.39620000
27.430,776.27380000
27.440,776.12760000
27.450,775.95790000
27.460,775.76540000
27.470,775.55060000
27.480,775.31410000
27.490,775.05670000
27.500,774.77900000
27.510,774.48180000
27.520,774.16600000
27.530,773.83260000
27.540,773.48230000
27.550,773.11630000
27.560,772.73550000
27.570,772.34090000
27.580,771.93380000
27.590,771.51510000
27.600,771.08600000
27.610,770.64780000
27.620,770.20150000
27.630,769.74840000
27.640,769.28980000
27.650,768.82680000
27.660,768.36080000
27.670,767.89300000
27.680,767.42460000
27.690,766.95690000
27.700,766.49110000
27.710,766.02850000
27.720,765.57030000
27.730,765.11770000
27.740,764.67180000
27.750,764.23400000
27.760,763.80520000
27.770,763.38670000
27.780,762.97950000
27.790,762.58460000
27.800,762.20320000
27.810,761.83610000
27.820,761.48430000
27.830,761.14870000
27.840,760.83010000
27.850,760.52940000
27.860,760.24730000
27.870,759.98450000
27.880,759.74160000
