"time","outputs"
0.00000000000000E+00,2.82842712474619E+02
5.99867740616623E-14,2.82842712473618E+02
1.09404845264062E-10,2.82842710648110E+02
4.52780205311868E-10,2.82842704915476E+02
7.96155565359673E-10,2.82842699182841E+02
1.13953092540748E-09,2.82842693450206E+02
1.48290628545528E-09,2.82842687717571E+02
2.24621611428578E-09,2.82842674974151E+02
3.93956203653806E-09,2.82842646703824E+02
5.63290795879034E-09,2.82842618433497E+02
7.32625388104261E-09,2.82842590163170E+02
9.01959980329489E-09,2.82842561892843E+02
1.28810750116090E-08,2.82842497425704E+02
1.67425502199231E-08,2.82842432958565E+02
2.06040254282373E-08,2.82842368491426E+02
2.44655006365514E-08,2.82842304024287E+02
3.08550206520378E-08,2.82842197351564E+02
3.72445406675243E-08,2.82842090678841E+02
4.36340606830107E-08,2.82841984006118E+02
5.00235806984972E-08,2.82841877333396E+02
5.64131007139836E-08,2.82841770660673E+02
6.28026207294700E-08,2.82841663987950E+02
7.41109318441853E-08,2.82841475196252E+02
8.54192429589006E-08,2.82841286404555E+02
9.67275540736159E-08,2.82841097612857E+02
1.08035865188331E-07,2.82840908821160E+02
1.19344176303046E-07,2.82840720029463E+02
1.30652487417762E-07,2.82840531237766E+02
1.41960798532477E-07,2.82840342446069E+02
1.53269109647192E-07,2.82840153654373E+02
1.71429707621027E-07,2.82839850464085E+02
1.89590305594862E-07,2.82839547273799E+02
2.07750903568697E-07,2.82839244083513E+02
2.25911501542531E-07,2.82838940893227E+02
2.44072099516366E-07,2.82838637702942E+02
2.62232697490201E-07,2.82838334512657E+02
2.80393295464036E-07,2.82838031322373E+02
3.07925657081873E-07,2.82837571670961E+02
3.35458018699710E-07,2.82837112019549E+02
3.62990380317548E-07,2.82836652368139E+02
3.90522741935385E-07,2.82836192716729E+02
4.18055103553222E-07,2.82835733065322E+02
4.45587465171059E-07,2.82835273413915E+02
4.73119826788897E-07,2.82834813762510E+02
5.00652188406734E-07,2.82834354111106E+02
5.58550741059146E-07,2.82833387497661E+02
6.01332559711133E-07,2.82832673257339E+02
6.44114378363119E-07,2.82831959017020E+02
6.86896197015106E-07,2.82831244776704E+02
7.29678015667093E-07,2.82830530536391E+02
7.72459834319079E-07,2.82829816296082E+02
8.15241652971066E-07,2.82829102055775E+02
8.58023471623052E-07,2.82828387815471E+02
9.00805290275039E-07,2.82827673575171E+02
9.91644554538814E-07,2.82826157018254E+02
1.08248381880259E-06,2.82824640461351E+02
1.17332308306636E-06,2.82823123904462E+02
1.26416234733014E-06,2.82821607347587E+02
1.35500161159391E-06,2.82820090790725E+02
1.44584087585769E-06,2.82818574233878E+02
1.58773535852926E-06,2.82816205312810E+02
1.72962984120084E-06,2.82813836391777E+02
1.87152432387241E-06,2.82811467470777E+02
2.01341880654399E-06,2.82809098549810E+02
2.15531328921556E-06,2.82806729628877E+02
2.40828658223759E-06,2.82802506253126E+02
2.66125987525962E-06,2.82798282877480E+02
2.91423316828164E-06,2.82794059501942E+02
3.16720646130367E-06,2.82789836126511E+02
3.56006607738502E-06,2.82783277356701E+02
3.95292569346637E-06,2.82776718587149E+02
4.34578530954772E-06,2.82770159817854E+02
5.58035127051886E-06,2.82749548809936E+02
6.81491723148999E-06,2.82728937804562E+02
8.04948319246112E-06,2.82708326801732E+02
9.28404915343225E-06,2.82687715801447E+02
1.39091367603786E-05,2.82610500280309E+02
2.08654607100625E-05,2.82494364995189E+02
2.78217846597464E-05,2.82378229790856E+02
2.96833602469567E-05,2.82347150967120E+02
2.96833602469567E-05,2.82347150967120E+02
2.97728020297297E-05,2.82345657745416E+02
2.98622438125028E-05,2.82344164523756E+02
3.00214895478397E-05,2.82341505932150E+02
3.01807352831766E-05,2.82338847340695E+02
3.05406043668671E-05,2.82332839363421E+02
3.09004734505577E-05,2.82326831387151E+02
3.12603425342483E-05,2.82320823411934E+02
3.16202116179389E-05,2.82314815437792E+02
3.19800807016295E-05,2.82308807464733E+02
3.34739005843883E-05,2.82283868334157E+02
3.49677204671470E-05,2.82258929222270E+02
3.84755146828314E-05,2.82200367196395E+02
4.19833088985158E-05,2.82141805273355E+02
5.04390622083812E-05,2.82000638560162E+02
5.88948155182466E-05,2.81859472375929E+02
6.73505688281120E-05,2.81718306763310E+02
1.02265258323374E-04,2.81135425434947E+02
1.35903217217993E-04,2.80573867669753E+02
1.35903217217993E-04,2.80573867669753E+02
1.36045945915852E-04,2.80571484953067E+02
1.36188674613711E-04,2.80569102236604E+02
1.36493047383266E-04,2.80564021030720E+02
1.36797420152820E-04,2.80558939825980E+02
1.37101792922375E-04,2.80553858622638E+02
1.37619513415593E-04,2.80545215793341E+02
1.38502897300130E-04,2.80530468591450E+02
1.40092453600064E-04,2.80503932616307E+02
1.44324386924087E-04,2.80433285581213E+02
1.48556320248111E-04,2.80362639815644E+02
1.52788253572134E-04,2.80291995822166E+02
1.57020186896157E-04,2.80221354117057E+02
1.61252120220180E-04,2.80150715217832E+02
1.65701145683099E-04,2.80076456143106E+02
1.70150171146019E-04,2.80002201267677E+02
1.74599196608938E-04,2.79927951219870E+02
1.83073013251564E-04,2.79786546666213E+02
1.91546829894190E-04,2.79645165768518E+02
2.00020646536816E-04,2.79503812413799E+02
2.08494463179442E-04,2.79362490385488E+02
2.27465303277856E-04,2.79046236495085E+02
2.46436143376270E-04,2.78730197898708E+02
2.65406983474684E-04,2.78414412793091E+02
3.00161387363952E-04,2.77836671686079E+02
3.34915791253219E-04,2.77260103486630E+02
3.69670195142486E-04,2.76684889761958E+02
4.04424599031754E-04,2.76111186994643E+02
5.03050655048439E-04,2.74492431898880E+02
5.66043928797298E-04,2.73466364040271E+02
6.29037202546158E-04,2.72446681384735E+02
6.92030476295017E-04,2.71433324091282E+02
7.55023750043876E-04,2.70425978732471E+02
8.18017023792735E-04,2.69424079616567E+02
8.81010297541594E-04,2.68426812004509E+02
9.44003571290454E-04,2.67433115892051E+02
1.10438801944110E-03,2.64909726723131E+02
1.19651146018533E-03,2.63456067580116E+02
1.28863490092956E-03,2.61991084186044E+02
1.38075834167379E-03,2.60507029879856E+02
1.47288178241802E-03,2.58995235487979E+02
1.49288410251199E-03,2.58662405665474E+02
1.49288410251199E-03,2.58662405665474E+02
1.49288687778182E-03,2.58662359359655E+02
1.49288965305165E-03,2.58662313053819E+02
1.49289527696842E-03,2.58662219217790E+02
1.49290090088519E-03,2.58662125381698E+02
1.49290652480196E-03,2.58662031545539E+02
1.49291803809232E-03,2.58661839443810E+02
1.49293719800037E-03,2.58661519756010E+02
1.49295635790843E-03,2.58661200067478E+02
1.49297551781649E-03,2.58660880378251E+02
1.49300099615246E-03,2.58660455262999E+02
1.49302647448844E-03,2.58660030146652E+02
1.49305195282441E-03,2.58659605029288E+02
1.49309114394184E-03,2.58658951106245E+02
1.49313033505926E-03,2.58658297181198E+02
1.49316952617669E-03,2.58657643254357E+02
1.49320871729412E-03,2.58656989325908E+02
1.49324790841154E-03,2.58656335396018E+02
1.49328709952897E-03,2.58655681464835E+02
1.49332629064640E-03,2.58655027532493E+02
1.49336548176382E-03,2.58654373599113E+02
1.49340467288125E-03,2.58653719664801E+02
1.49347037857549E-03,2.58652623312298E+02
1.49353608426972E-03,2.58651526957840E+02
1.49360178996396E-03,2.58650430601761E+02
1.49366749565820E-03,2.58649334244333E+02
1.49377347517314E-03,2.58647565880428E+02
1.49387945468808E-03,2.58645797514348E+02
1.49398543420301E-03,2.58644029146649E+02
1.49409141371795E-03,2.58642260777751E+02
1.49419739323289E-03,2.58640492407974E+02
1.49430337274783E-03,2.58638724037556E+02
1.49446816596957E-03,2.58635974302853E+02
1.49463295919131E-03,2.58633224567475E+02
1.49479775241306E-03,2.58630474831697E+02
1.49496254563480E-03,2.58627725095697E+02
1.49512733885654E-03,2.58624975359599E+02
1.49529213207829E-03,2.58622225623483E+02
1.49556554184736E-03,2.58617663514104E+02
1.49583895161643E-03,2.58613101404919E+02
1.49611236138550E-03,2.58608539295967E+02
1.49638577115457E-03,2.58603977187273E+02
1.49665918092364E-03,2.58599415078857E+02
1.49727882337074E-03,2.58589075741894E+02
1.49789846581784E-03,2.58578736406433E+02
1.49851810826494E-03,2.58568397072472E+02
1.49913775071204E-03,2.58558057739999E+02
1.50032094931329E-03,2.58538314933129E+02
1.50150414791453E-03,2.58518572131676E+02
1.50426797977778E-03,2.58472454972046E+02
1.50703181164102E-03,2.58426337841908E+02
1.51189719252233E-03,2.58345154464253E+02
1.53298835034218E-03,2.57993230038887E+02
1.56563904113256E-03,2.57448427967733E+02
1.59828973192293E-03,2.56903629795944E+02
1.66351310288717E-03,2.55815346206367E+02
1.76264960903127E-03,2.54161232011058E+02
1.86178611517537E-03,2.52507147424016E+02
1.88609356784003E-03,2.52101583599548E+02
1.88609356784003E-03,2.52101583599548E+02
1.88618247598442E-03,2.52100100193471E+02
1.88627138412882E-03,2.52098616787487E+02
1.88641817713826E-03,2.52096167589923E+02
1.88656497014770E-03,2.52093718392701E+02
1.88671176315714E-03,2.52091269195930E+02
1.88697880467936E-03,2.52086813690837E+02
1.88724584620158E-03,2.52082358188189E+02
1.88771076968296E-03,2.52074601096142E+02
1.88847340674539E-03,2.52061876783065E+02
1.88981868733208E-03,2.52039431415904E+02
1.89270776830958E-03,2.51991229446011E+02
