"time", "J1.w", "J2.w", "J3.w", "J4.w"
0,10,0,0,0
3.1554e-30,10,3.1554e-29,0,0
0.00012679,9.9987,0.0012679,0,0
0.00076075,9.9925,0.0076075,0,0
0.0039305,9.9631,0.039305,0,0
0.019779,9.8617,0.19777,0,0
0.049779,9.8186,0.49747,0,0
0.079779,9.7781,0.79646,0,0
0.10978,9.5274,1.0943,0,0
0.13978,9.0282,1.3906,0,0
0.16978,8.4481,1.6849,0,0
0.19978,8.0231,1.9769,0,0
0.22978,7.8634,2.266,0,0
0.25978,7.8627,2.5519,0,0
0.28978,7.7862,2.8342,0,0
0.31978,7.4647,3.1124,0,0
0.34978,6.9343,3.3862,0,0
0.37978,6.4068,3.6553,0,0
0.4,6.1663,3.8337,0,0
0.4,6.1663,3.8337,0,0
0.43,6.0374,3.7938,0.3,0
0.46,6.0686,3.7481,0.6,0
0.49,6.0249,3.6962,0.9,0
0.52,5.7381,3.6378,1.2,0
0.55,5.2459,3.5725,1.5,0
0.58,4.7608,3.5,1.8,0
0.61,4.4957,3.4199,2.1,0
0.64,4.4879,3.332,2.4,0
0.67,4.5694,3.236,2.7,0
0.7,4.5051,3.1315,3,0
0.70962,4.4298,3.0962,3.0962,0
0.70962,4.4298,3.0962,3.0962,0
0.73962,4.0439,3.1882,3.1882,0
0.76962,3.583,3.2757,3.2757,0
0.79166,3.337,3.337,3.337,0
0.79166,3.337,3.337,3.337,0
0.82166,3.357,3.357,3.357,0
0.83111,3.3801,3.3801,3.3801,0
0.83111,3.3801,3.3801,3.3801,0
0.83111,3.3801,3.3801,3.3801,0
0.83111,3.3801,3.3801,3.3801,0
0.86111,3.5212,3.453,3.453,0
0.89111,3.5825,3.5209,3.5209,0
0.9001,3.5561,3.5403,3.5403,0
0.9001,3.5561,3.5403,3.5403,0
0.9003,3.5552,3.54,3.54,0.0014466
0.9005,3.5543,3.5394,3.5394,0.0034349
0.90149,3.5498,3.5365,3.5365,0.013376
0.90646,3.5227,3.5222,3.5222,0.063082
0.90662,3.5217,3.5217,3.5217,0.064668
0.90662,3.5217,3.5217,3.5217,0.064668
0.93147,3.3934,3.3934,3.3934,0.3132
0.96147,3.1976,3.1976,3.1976,0.6132
0.99147,3.0327,3.0327,3.0327,0.9132
1.0003,2.9995,2.9995,2.9995,1.0014
1.0003,2.9995,2.9995,2.9995,1.0014
1.0003,2.9995,2.9995,2.9995,1.0014
1.0003,2.9995,2.9995,2.9995,1.0014
1.0303,3.0459,2.8931,2.8931,1.3014
1.0603,3.2555,2.7813,2.7813,1.6014
1.0903,3.3926,2.664,2.664,1.9014
1.1203,3.2905,2.5411,2.5411,2.2014
1.1441,3.0582,2.4396,2.4396,2.4396
1.1441,3.0582,2.4396,2.4396,2.4396
1.1741,2.7467,2.451,2.451,2.451
1.2041,2.6268,2.4586,2.4586,2.4586
1.2341,2.7785,2.4625,2.4625,2.4625
1.25,2.9293,2.463,2.463,2.463
1.25,2.9293,2.463,2.463,2.463
1.28,3.1868,2.463,2.463,2.463
1.31,3.232,2.463,2.463,2.463
1.34,3.0276,2.463,2.463,2.463
1.37,2.7422,2.463,2.463,2.463
1.4,2.611,2.463,2.463,2.463
1.43,2.7422,2.463,2.463,2.463
1.46,3.0276,2.463,2.463,2.463
1.49,3.232,2.463,2.463,2.463
1.5,3.2476,2.463,2.463,2.463
