"time","Out1"
0.0,0.0
0.02,0.0001999945
0.04,0.0007998945
0.06,0.001799463
0.08,0.0031982955
0.1,0.0049958355
0.12,0.007191363
0.14,0.0097840025
0.16,0.012772713
0.18,0.016156303
0.2,0.0199334185
0.22,0.024102546
0.24,0.0286620185
0.26,0.0336100155
0.28,0.038944554
0.3,0.044663504
0.32,0.0507645725
0.34,0.0572453235
0.36,0.064103165
0.38,0.071335352
0.4,0.07893899
0.42,0.086911042
0.44,0.0952483195
0.46,0.103947485
0.48,0.1130050585
0.5,0.122417418
0.52,0.132180799
0.54,0.142291297
0.56,0.152744864
0.58,0.163537325
0.6,0.17466436
0.62,0.1861215175
0.64,0.1979042145
0.66,0.2100077375
0.68,0.2224272495
0.7,0.235157779
0.72,0.2481942365
0.74,0.261531406
0.76,0.2751639535
0.78,0.2890864245
0.8,0.303293253
0.82,0.317778752
0.84,0.3325371325
0.86,0.3475624885
0.88,0.3628488115
0.9,0.3783899865
0.92,0.394179797
0.94,0.410211928
0.96,0.426479967
0.98,0.4429774065
1.0,0.4596976465
1.02,0.476634001
1.04,0.493779694
1.06,0.5111278675
1.08,0.528671583
1.1,0.5464038235
1.12,0.564317499
1.14,0.5824054385
1.16,0.6006604115
1.18,0.619075115
1.2,0.6376421835
1.22,0.6563541895
1.24,0.675203649
1.26,0.694183022
1.28,0.71328472
1.3,0.732501097
1.32,0.7518244715
1.34,0.7712471135
1.36,0.7907612535
1.38,0.810359085
1.4,0.830032772
1.42,0.849774444
1.44,0.869576204
1.46,0.889430129
1.48,0.9093282835
1.5,0.9292627055
1.52,0.94922542
1.54,0.969208445
1.56,0.989203785
1.58,1.009203443
1.6,1.029199421
1.62,1.049183719
1.64,1.069148344
1.66,1.089085311
1.68,1.1089866445
1.7,1.1288443855
1.72,1.14865059
1.74,1.1683973365
1.76,1.188076725
1.78,1.2076808865
1.8,1.227201977
1.82,1.2466321895
1.84,1.2659637535
1.86,1.2851889345
1.88,1.304300045
1.9,1.32328944
1.92,1.3421495225
1.94,1.3608727475
1.96,1.379451631
1.98,1.39787874
2.0,1.4161467005
2.02,1.4342482075
2.04,1.4521760205
2.06,1.4699229715
2.08,1.4874819585
2.1,1.5048459585
2.12,1.522008028
2.14,1.538961303
2.16,1.5556990005
2.18,1.572214423
2.2,1.588500969
2.22,1.6045521205
2.24,1.62036146
2.26,1.6359226625
2.28,1.6512295045
2.3,1.6662758655
2.32,1.6810557235
2.34,1.6955631665
2.36,1.7097923955
2.38,1.7237377165
2.4,1.7373935515
2.42,1.7507544385
2.44,1.7638150345
2.46,1.7765701195
2.48,1.789014582
2.5,1.801143448
2.52,1.8129518715
2.54,1.824435121
2.56,1.8355886065
