"Time","dataOut1","dataOut2"
0.000000000000000E+00,1,1
1.000000000000000E+00,1,1
2.000000000000000E+00,1,1
3.000000000000000E+00,1,1
4.000000000000000E+00,1,1
5.000000000000000E+00,1,1
6.000000000000000E+00,3,3
7.000000000000000E+00,3,3
8.000000000000000E+00,3,3
9.000000000000000E+00,3,3
1.000000000000000E+01,3,3
1.100000000000000E+01,3,3
1.200000000000000E+01,3,3
1.300000000000000E+01,4,3
1.400000000000000E+01,4,3
1.500000000000000E+01,4,3
1.600000000000000E+01,4,2
1.700000000000000E+01,4,2
1.800000000000000E+01,4,2
1.900000000000000E+01,4,2
2.000000000000000E+01,3,2
2.100000000000000E+01,3,2
2.200000000000000E+01,3,2
2.300000000000000E+01,3,2
2.400000000000000E+01,3,2
2.500000000000000E+01,3,2
