"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.462,0.2,0.4,0.9,3.72032,9.28975,3.72032,-8.36541,1,3.72032
0.4635,0.2,0.4,0.9,3.72942,9.10508,3.72942,-8.35507,1,3.72942
0.465,0.2,0.4,0.9,3.73853,8.90019,3.73853,-8.3447,1,3.73853
0.4665,0.2,0.4,0.9,3.74764,8.67554,3.74764,-8.33429,1,3.74764
0.468,0.2,0.4,0.9,3.75675,8.43163,3.75675,-8.32386,1,3.75675
0.4695,0.2,0.4,0.9,3.76586,8.169,3.76586,-8.3134,1,3.76586
0.471,0.2,0.4,0.9,3.77497,7.88823,3.77497,-8.30291,1,3.77497
0.4725,0.2,0.4,0.9,3.78408,7.58994,3.78408,-8.29239,1,3.78408
0.474,0.2,0.4,0.9,3.79318,7.27481,3.79318,-8.28184,1,3.79318
0.4755,0.2,0.4,0.9,3.80229,6.94352,3.80229,-8.27126,1,3.80229
0.477,0.2,0.4,0.9,3.81139,6.59682,3.81139,-8.26065,1,3.81139
0.4785,0.2,0.4,0.9,3.82049,6.23547,3.82049,-8.25002,1,3.82049
0.48,0.2,0.4,0.9,3.82958,5.86028,3.82958,-8.23935,1,3.82958
0.4815,0.2,0.4,0.9,3.83867,5.47207,3.83867,-8.22865,1,3.83867
0.483,0.2,0.4,0.9,3.84775,5.07172,3.84775,-8.21793,1,3.84775
0.4845,0.2,0.4,0.9,3.85682,4.6601,3.85682,-8.20717,1,3.85682
0.486,0.2,0.4,0.9,3.86589,4.23814,3.86589,-8.19639,1,3.86589
0.4875,0.2,0.4,0.9,3.87495,3.80677,3.87495,-8.18557,1,3.87495
0.489,0.2,0.4,0.9,3.88399,3.36695,3.88399,-8.17473,1,3.88399
0.4905,0.2,0.4,0.9,3.89303,2.91965,3.89303,-8.16386,1,3.89303
0.492,0.2,0.4,0.9,3.90206,2.46587,3.90206,-8.15296,1,3.90206
0.4935,0.2,0.4,0.9,3.91107,2.00661,3.91107,-8.14203,1,3.91107
0.495,0.2,0.4,0.9,3.92007,1.5429,3.92007,-8.13107,1,3.92007
0.4965,0.2,0.4,0.9,3.92905,1.07576,3.92905,-8.12009,1,3.92905
0.498,0.2,0.4,0.9,3.93802,0.606238,3.93802,-8.10907,1,3.93802
0.4995,0.2,0.4,0.9,3.94697,0.135367,3.94697,-8.09803,1,3.94697
0.501,0.2,0.4,0.9,3.9559,-0.335805,3.9559,-8.08695,1,3.9559
0.5025,0.2,0.4,0.9,3.96482,-0.806231,3.96482,-8.07585,1,3.96482
0.504,0.2,0.4,0.9,3.97371,-1.27487,3.97371,-8.06472,1,3.97371
0.5055,0.2,0.4,0.9,3.98258,-1.74067,3.98258,-8.05356,1,3.98258
0.507,0.2,0.4,0.9,3.99143,-2.20261,3.99143,-8.04237,1,3.99143
0.5085,0.2,0.4,0.9,4.00026,-2.65966,4.00026,-8.03116,1,4.00026
0.51,0.2,0.4,0.9,4.00907,-3.11081,4.00907,-8.01991,1,4.00907
0.5115,0.2,0.4,0.9,4.01784,-3.55505,4.01784,-8.00864,1,4.01784
0.513,0.2,0.4,0.9,4.0266,-3.99139,4.0266,-7.99733,1,4.0266
0.5145,0.2,0.4,0.9,4.03532,-4.41888,4.03532,-7.986,1,4.03532
0.516,0.2,0.4,0.9,4.04402,-4.83655,4.04402,-7.97464,1,4.04402
0.5175,0.2,0.4,0.9,4.05269,-5.24348,4.05269,-7.96326,1,4.05269
0.519,0.2,0.4,0.9,4.06133,-5.63878,4.06133,-7.95184,1,4.06133
0.5205,0.2,0.4,0.9,4.06994,-6.02155,4.06994,-7.9404,1,4.06994
0.522,0.2,0.4,0.9,4.07852,-6.39095,4.07852,-7.92893,1,4.07852
0.5235,0.2,0.4,0.9,4.08706,-6.74617,4.08706,-7.91743,1,4.08706
0.525,0.2,0.4,0.9,4.09557,-7.0864,4.09557,-7.9059,1,4.09557
0.5265,0.2,0.4,0.9,4.10405,-7.4109,4.10405,-7.89434,1,4.10405
0.528,0.2,0.4,0.9,4.1125,-7.71895,4.1125,-7.88276,1,4.1125
0.5295,0.2,0.4,0.9,4.12091,-8.00986,4.12091,-7.87114,1,4.12091
0.531,0.2,0.4,0.9,4.12928,-8.28299,4.12928,-7.8595,1,4.12928
0.5325,0.2,0.4,0.9,4.13762,-8.53772,4.13762,-7.84783,1,4.13762
0.534,0.2,0.4,0.9,4.14592,-8.7735,4.14592,-7.83614,1,4.14592
0.5355,0.2,0.4,0.9,4.15418,-8.98981,4.15418,-7.82441,1,4.15418
0.537,0.2,0.4,0.9,4.1624,-9.18615,4.1624,-7.81266,1,4.1624
0.5385,0.2,0.4,0.9,4.17059,-9.36209,4.17059,-7.80088,1,4.17059
0.54,0.2,0.4,0.9,4.17874,-9.51725,4.17874,-7.78907,1,4.17874
0.5415,0.2,0.4,0.9,4.18685,-9.65128,4.18685,-7.77724,1,4.18685
0.543,0.2,0.4,0.9,4.19492,-9.76388,4.19492,-7.76538,1,4.19492
0.5445,0.2,0.4,0.9,4.20295,-9.8548,4.20295,-7.75349,1,4.20295
0.546,0.2,0.4,0.9,4.21094,-9.92384,4.21094,-7.74157,1,4.21094
0.5475,0.2,0.4,0.9,4.21889,-9.97085,4.21889,-7.72962,1,4.21889
0.549,0.2,0.4,0.9,4.2268,-9.99572,4.2268,-7.71765,1,4.2268
0.5505,0.2,0.4,0.9,4.23467,-9.9984,4.23467,-7.70565,1,4.23467
0.552,0.2,0.4,0.9,4.2425,-9.97888,4.2425,-7.69362,1,4.2425
0.5535,0.2,0.4,0.9,4.2503,-9.9372,4.2503,-7.68157,1,4.2503
0.555,0.2,0.4,0.9,4.25805,-9.87346,4.25805,-7.66949,1,4.25805
0.5565,0.2,0.4,0.9,4.26576,-9.7878,4.26576,-7.65738,1,4.26576
0.558,0.2,0.4,0.9,4.27466,-9.66116,4.27466,-7.64329,1,4.27466
0.5595,0.2,0.4,0.9,4.28229,-9.52885,4.28229,-7.63112,1,4.28229
0.561,0.2,0.4,0.9,4.28988,-9.37539,4.28988,-7.61892,1,4.28988
0.5625,0.2,0.4,0.9,4.29743,-9.2011,4.29743,-7.6067,1,4.29743
0.564,0.2,0.4,0.9,4.30494,-9.00639,4.30494,-7.59445,1,4.30494
0.5655,0.2,0.4,0.9,4.31242,-8.79168,4.31242,-7.58218,1,4.31242
0.567,0.2,0.4,0.9,4.31986,-8.55746,4.31986,-7.56987,1,4.31986
0.5685,0.2,0.4,0.9,4.32726,-8.30423,4.32726,-7.55754,1,4.32726
0.57,0.2,0.4,0.9,4.33463,-8.03257,4.33463,-7.54519,1,4.33463
0.5715,0.2,0.4,0.9,4.34196,-7.74307,4.34196,-7.5328,1,4.34196
0.573,0.2,0.4,0.9,4.34926,-7.43638,4.34926,-7.52039,1,4.34926
0.5745,0.2,0.4,0.9,4.35653,-7.11317,4.35653,-7.50795,1,4.35653
0.576,0.2,0.4,0.9,4.36376,-6.77418,4.36376,-7.49549,1,4.36376
0.5775,0.2,0.4,0.9,4.37096,-6.42015,4.37096,-7.483,1,4.37096
0.579,0.2,0.4,0.9,4.37812,-6.05186,4.37812,-7.47048,1,4.37812
0.5805,0.2,0.4,0.9,4.38526,-5.67013,4.38526,-7.45794,1,4.38526
0.582,0.2,0.4,0.9,4.39237,-5.27582,4.39237,-7.44537,1,4.39237
0.5835,0.2,0.4,0.9,4.39945,-4.86979,4.39945,-7.43277,1,4.39945
0.585,0.2,0.4,0.9,4.4065,-4.45295,4.4065,-7.42015,1,4.4065
0.5865,0.2,0.4,0.9,4.41353,-4.02622,4.41353,-7.4075,1,4.41353
0.588,0.2,0.4,0.9,4.42053,-3.59056,4.42053,-7.39482,1,4.42053
0.5895,0.2,0.4,0.9,4.4275,-3.14692,4.4275,-7.38212,1,4.4275
0.591,0.2,0.4,0.9,4.43445,-2.69629,4.43445,-7.36939,1,4.43445
0.5925,0.2,0.4,0.9,4.44138,-2.23968,4.44138,-7.35664,1,4.44138
0.594,0.2,0.4,0.9,4.44829,-1.7781,4.44829,-7.34385,1,4.44829
0.5955,0.2,0.4,0.9,4.45517,-1.31257,4.45517,-7.33105,1,4.45517
0.597,0.2,0.4,0.9,4.46204,-0.844119,4.46204,-7.31821,1,4.46204
0.5985,0.2,0.4,0.9,4.46889,-0.373799,4.46889,-7.30536,1,4.46889
0.6,0.2,0.4,0.9,4.47572,0.0973512,4.47572,-7.29247,1,4.47572
0.6015,0.2,0.4,0.9,4.48254,0.568285,4.48254,-7.27956,1,4.48254
0.603,0.2,0.4,0.9,4.48934,1.03796,4.48934,-7.26662,1,4.48934
0.6045,0.2,0.4,0.9,4.49612,1.50533,4.49612,-7.25366,1,4.49612
0.606,0.2,0.4,0.9,4.50289,1.96935,4.50289,-7.24067,1,4.50289
0.6075,0.2,0.4,0.9,4.50965,2.429,4.50965,-7.22766,1,4.50965
0.609,0.2,0.4,0.9,4.51641,2.88326,4.51641,-7.21462,1,4.51641
0.6105,0.2,0.4,0.9,4.52315,3.33112,4.52315,-7.20155,1,4.52315
0.612,0.2,0.4,0.9,4.52988,3.77159,4.52988,-7.18846,1,4.52988
0.6135,0.2,0.4,0.9,4.5366,4.20367,4.5366,-7.17535,1,4.5366
0.615,0.2,0.4,0.9,4.54332,4.62643,4.54332,-7.16221,1,4.54332
0.6165,0.2,0.4,0.9,4.55003,5.03891,4.55003,-7.14904,1,4.55003
0.618,0.2,0.4,0.9,4.55674,5.44021,4.55674,-7.13585,1,4.55674
0.6195,0.2,0.4,0.9,4.56344,5.82943,4.56344,-7.12263,1,4.56344
0.621,0.2,0.4,0.9,4.57014,6.2057,4.57014,-7.10938,1,4.57014
0.6225,0.2,0.4,0.9,4.57684,6.5682,4.57684,-7.09612,1,4.57684
0.624,0.2,0.4,0.9,4.58354,6.91611,4.58354,-7.08282,1,4.58354
0.6255,0.2,0.4,0.9,4.59023,7.24867,4.59023,-7.0695,1,4.59023
0.627,0.2,0.4,0.9,4.59693,7.56513,4.59693,-7.05616,1,4.59693
0.6285,0.2,0.4,0.9,4.60363,7.8648,4.60363,-7.04279,1,4.60363
0.63,0.2,0.4,0.9,4.61033,8.14701,4.61033,-7.02939,1,4.61033
0.6315,0.2,0.4,0.9,4.61703,8.41113,4.61703,-7.01598,1,4.61703
0.633,0.2,0.4,0.9,4.62374,8.65657,4.62374,-7.00253,1,4.62374
0.6345,0.2,0.4,0.9,4.63045,8.88279,4.63045,-6.98906,1,4.63045
0.636,0.2,0.4,0.9,4.63716,9.08929,4.63716,-6.97557,1,4.63716
0.6375,0.2,0.4,0.9,4.64388,9.27561,4.64388,-6.96205,1,4.64388
0.639,0.2,0.4,0.9,4.6506,9.44134,4.6506,-6.94851,1,4.6506
0.6405,0.2,0.4,0.9,4.65733,9.5861,4.65733,-6.93494,1,4.65733
0.642,0.2,0.4,0.9,4.66407,9.70958,4.66407,-6.92135,1,4.66407
0.6435,0.2,0.4,0.9,4.67081,9.81151,4.67081,-6.90773,1,4.67081
0.645,0.2,0.4,0.9,4.67756,9.89164,4.67756,-6.89409,1,4.67756
0.6465,0.2,0.4,0.9,4.68431,9.94982,4.68431,-6.88042,1,4.68431
0.648,0.2,0.4,0.9,4.69107,9.98591,4.69107,-6.86673,1,4.69107
0.6495,0.2,0.4,0.9,4.69784,9.99982,4.69784,-6.85301,1,4.69784
0.651,0.2,0.4,0.9,4.70462,9.99153,4.70462,-6.83927,1,4.70462
0.6525,0.2,0.4,0.9,4.7114,9.96106,4.7114,-6.82551,1,4.7114
0.654,0.2,0.4,0.9,4.71819,9.90848,4.71819,-6.81172,1,4.71819
0.6555,0.2,0.4,0.9,4.72499,9.83389,4.72499,-6.79791,1,4.72499
0.657,0.2,0.4,0.9,4.73179,9.73747,4.73179,-6.78407,1,4.73179
0.6585,0.2,0.4,0.9,4.7386,9.61943,4.7386,-6.77021,1,4.7386
0.66,0.2,0.4,0.9,4.74542,9.48003,4.74542,-6.75633,1,4.74542
0.6615,0.2,0.4,0.9,4.75224,9.31959,4.75224,-6.74242,1,4.75224
0.663,0.2,0.4,0.9,4.75907,9.13845,4.75907,-6.72849,1,4.75907
0.6645,0.2,0.4,0.9,4.7659,8.93702,4.7659,-6.71453,1,4.7659
0.666,0.2,0.4,0.9,4.77274,8.71575,4.77274,-6.70055,1,4.77274
0.6675,0.2,0.4,0.9,4.77958,8.47513,4.77958,-6.68655,1,4.77958
0.669,0.2,0.4,0.9,4.78643,8.21569,4.78643,-6.67252,1,4.78643
0.6705,0.2,0.4,0.9,4.79328,7.93802,4.79328,-6.65847,1,4.79328
0.672,0.2,0.4,0.9,4.80014,7.64271,4.80014,-6.64439,1,4.80014
0.6735,0.2,0.4,0.9,4.80699,7.33044,4.80699,-6.63029,1,4.80699
0.675,0.2,0.4,0.9,4.81385,7.00189,4.81385,-6.61617,1,4.81385
0.6765,0.2,0.4,0.9,4.82071,6.6578,4.82071,-6.60202,1,4.82071
0.678,0.2,0.4,0.9,4.82757,6.29893,4.82757,-6.58786,1,4.82757
0.6795,0.2,0.4,0.9,4.83443,5.92607,4.83443,-6.57366,1,4.83443
0.681,0.2,0.4,0.9,4.84128,5.54005,4.84128,-6.55945,1,4.84128
0.6825,0.2,0.4,0.9,4.84814,5.14173,4.84814,-6.54521,1,4.84814
0.684,0.2,0.4,0.9,4.85499,4.732,4.85499,-6.53094,1,4.85499
0.6855,0.2,0.4,0.9,4.86184,4.31176,4.86184,-6.51666,1,4.86184
0.687,0.2,0.4,0.9,4.86868,3.88195,4.86868,-6.50235,1,4.86868
0.6885,0.2,0.4,0.9,4.87551,3.44351,4.87551,-6.48802,1,4.87551
0.69,0.2,0.4,0.9,4.88234,2.99744,4.88234,-6.47366,1,4.88234
0.6915,0.2,0.4,0.9,4.88916,2.5447,4.88916,-6.45928,1,4.88916
0.693,0.2,0.4,0.9,4.89598,2.08632,4.89598,-6.44488,1,4.89598
0.6945,0.2,0.4,0.9,4.90278,1.62331,4.90278,-6.43046,1,4.90278
0.696,0.2,0.4,0.9,4.90957,1.15669,4.90957,-6.41601,1,4.90957
0.6975,0.2,0.4,0.9,4.91635,0.687503,4.91635,-6.40154,1,4.91635
0.699,0.2,0.4,0.9,4.92312,0.21679,4.92312,-6.38705,1,4.92312
0.7005,0.2,0.4,0.9,4.92987,-0.254405,4.92987,-6.37253,1,4.92987
0.702,0.2,0.4,0.9,4.93661,-0.725034,4.93661,-6.358,1,4.93661
0.7035,0.2,0.4,0.9,4.94333,-1.19405,4.94333,-6.34344,1,4.94333
0.705,0.2,0.4,0.9,4.95004,-1.66042,4.95004,-6.32885,1,4.95004
0.7065,0.2,0.4,0.9,4.95673,-2.12311,4.95673,-6.31425,1,4.95673
0.708,0.2,0.4,0.9,4.9634,-2.58107,4.9634,-6.29962,1,4.9634
0.7095,0.2,0.4,0.9,4.97005,-3.03331,4.97005,-6.28497,1,4.97005
0.711,0.2,0.4,0.9,4.97667,-3.47881,4.97667,-6.2703,1,4.97667
0.7125,0.2,0.4,0.9,4.98328,-3.91659,4.98328,-6.2556,1,4.98328
0.714,0.2,0.4,0.9,4.98986,-4.34568,4.98986,-6.24088,1,4.98986
0.7155,0.2,0.4,0.9,4.99642,-4.76511,4.99642,-6.22615,1,4.99642
0.717,0.2,0.4,0.9,5.00296,-5.17397,5.00296,-6.21138,1,5.00296
0.7185,0.2,0.4,0.9,5.00947,-5.57133,5.00947,-6.1966,1,5.00947
0.72,0.2,0.4,0.9,5.01595,-5.95633,5.01595,-6.1818,1,5.01595
0.7215,0.2,0.4,0.9,5.0224,-6.32811,5.0224,-6.16697,1,5.0224
0.723,0.2,0.4,0.9,5.02883,-6.68583,5.02883,-6.15212,1,5.02883
0.7245,0.2,0.4,0.9,5.03523,-7.02871,5.03523,-6.13725,1,5.03523
0.726,0.2,0.4,0.9,5.0416,-7.35598,5.0416,-6.12235,1,5.0416
0.7275,0.2,0.4,0.9,5.04793,-7.66692,5.04793,-6.10744,1,5.04793
0.729,0.2,0.4,0.9,5.05424,-7.96084,5.05424,-6.0925,1,5.05424
0.7305,0.2,0.4,0.9,5.06052,-8.23709,5.06052,-6.07754,1,5.06052
0.732,0.2,0.4,0.9,5.06676,-8.49504,5.06676,-6.06257,1,5.06676
0.7335,0.2,0.4,0.9,5.07297,-8.73414,5.07297,-6.04756,1,5.07297
0.735,0.2,0.4,0.9,5.07915,-8.95384,5.07915,-6.03254,1,5.07915
0.7365,0.2,0.4,0.9,5.08529,-9.15366,5.08529,-6.0175,1,5.08529
0.738,0.2,0.4,0.9,5.0914,-9.33316,5.0914,-6.00243,1,5.0914
0.7395,0.2,0.4,0.9,5.09748,-9.49194,5.09748,-5.98734,1,5.09748
0.741,0.2,0.4,0.9,5.10352,-9.62964,5.10352,-5.97224,1,5.10352
0.7425,0.2,0.4,0.9,5.10952,-9.74597,5.10952,-5.95711,1,5.10952
0.744,0.2,0.4,0.9,5.11549,-9.84065,5.11549,-5.94196,1,5.11549
0.7455,0.2,0.4,0.9,5.12143,-9.91348,5.12143,-5.92678,1,5.12143
0.747,0.2,0.4,0.9,5.12732,-9.96431,5.12732,-5.91159,1,5.12732
0.7485,0.2,0.4,0.9,5.13319,-9.99301,5.13319,-5.89638,1,5.13319
0.75,0.2,0.4,0.9,5.13901,-9.99953,5.13901,-5.88114,1,5.13901
0.7515,0.2,0.4,0.9,5.14481,-9.98384,5.14481,-5.86589,1,5.14481
0.753,0.2,0.4,0.9,5.15056,-9.94599,5.15056,-5.85061,1,5.15056
0.7545,0.2,0.4,0.9,5.15628,-9.88605,5.15628,-5.83531,1,5.15628
0.756,0.2,0.4,0.9,5.16197,-9.80416,5.16197,-5.82,1,5.16197
0.7575,0.2,0.4,0.9,5.16762,-9.70051,5.16762,-5.80466,1,5.16762
0.759,0.2,0.4,0.9,5.17323,-9.57532,5.17323,-5.7893,1,5.17323
0.7605,0.2,0.4,0.9,5.17881,-9.42887,5.17881,-5.77392,1,5.17881
0.762,0.2,0.4,0.9,5.18436,-9.26149,5.18436,-5.75852,1,5.18436
0.7635,0.2,0.4,0.9,5.18987,-9.07354,5.18987,-5.7431,1,5.18987
0.765,0.2,0.4,0.9,5.19535,-8.86545,5.19535,-5.72766,1,5.19535
0.7665,0.2,0.4,0.9,5.20079,-8.63767,5.20079,-5.7122,1,5.20079
0.768,0.2,0.4,0.9,5.20621,-8.39072,5.20621,-5.69671,1,5.20621
0.7695,0.2,0.4,0.9,5.21159,-8.12513,5.21159,-5.68121,1,5.21159
0.771,0.2,0.4,0.9,5.21694,-7.84151,5.21694,-5.66569,1,5.21694
0.7725,0.2,0.4,0.9,5.22226,-7.54047,5.22226,-5.65015,1,5.22226
0.774,0.2,0.4,0.9,5.22755,-7.2227,5.22755,-5.63458,1,5.22755
0.7755,0.2,0.4,0.9,5.23281,-6.88889,5.23281,-5.619,1,5.23281
0.777,0.2,0.4,0.9,5.23805,-6.53978,5.23805,-5.6034,1,5.23805
0.7785,0.2,0.4,0.9,5.24326,-6.17615,5.24326,-5.58778,1,5.24326
0.78,0.2,0.4,0.9,5.24844,-5.79882,5.24844,-5.57214,1,5.24844
0.7815,0.2,0.4,0.9,5.25359,-5.4086,5.25359,-5.55647,1,5.25359
0.783,0.2,0.4,0.9,5.25872,-5.00638,5.25872,-5.54079,1,5.25872
0.7845,0.2,0.4,0.9,5.26383,-4.59304,5.26383,-5.52509,1,5.26383
0.786,0.2,0.4,0.9,5.26891,-4.16951,5.26891,-5.50937,1,5.26891
0.7875,0.2,0.4,0.9,5.27397,-3.73671,5.27397,-5.49363,1,5.27397
0.789,0.2,0.4,0.9,5.27901,-3.29562,5.27901,-5.47787,1,5.27901
0.7905,0.2,0.4,0.9,5.28403,-2.84722,5.28403,-5.46209,1,5.28403
0.792,0.2,0.4,0.9,5.28904,-2.39249,5.28904,-5.44629,1,5.28904
0.7935,0.2,0.4,0.9,5.29402,-1.93245,5.29402,-5.43047,1,5.29402
0.795,0.2,0.4,0.9,5.29899,-1.46812,5.29899,-5.41463,1,5.29899
0.7965,0.2,0.4,0.9,5.30394,-1.00053,5.30394,-5.39878,1,5.30394
0.798,0.2,0.4,0.9,5.30888,-0.530716,5.30888,-5.3829,1,5.30888
0.7995,0.2,0.4,0.9,5.3138,-0.0597266,5.3138,-5.36701,1,5.3138
0.801,0.2,0.4,0.9,5.31872,0.411396,5.31872,-5.35109,1,5.31872
0.8025,0.2,0.4,0.9,5.32362,0.881605,5.32362,-5.33516,1,5.32362
0.804,0.2,0.4,0.9,5.32851,1.34986,5.32851,-5.31921,1,5.32851
0.8055,0.2,0.4,0.9,5.33339,1.81511,5.33339,-5.30324,1,5.33339
0.807,0.2,0.4,0.9,5.33827,2.27634,5.33827,-5.28724,1,5.33827
0.8085,0.2,0.4,0.9,5.34314,2.73251,5.34314,-5.27124,1,5.34314
0.81,0.2,0.4,0.9,5.348,3.18261,5.348,-5.25521,1,5.348
0.8115,0.2,0.4,0.9,5.35286,3.62565,5.35286,-5.23916,1,5.35286
0.813,0.2,0.4,0.9,5.35771,4.06064,5.35771,-5.2231,1,5.35771
0.8145,0.2,0.4,0.9,5.36256,4.48661,5.36256,-5.20701,1,5.36256
0.816,0.2,0.4,0.9,5.36741,4.90262,5.36741,-5.19091,1,5.36741
0.8175,0.2,0.4,0.9,5.37226,5.30774,5.37226,-5.17479,1,5.37226
0.819,0.2,0.4,0.9,5.37711,5.70108,5.37711,-5.15865,1,5.37711
0.8205,0.2,0.4,0.9,5.38196,6.08177,5.38196,-5.1425,1,5.38196
0.822,0.2,0.4,0.9,5.38681,6.44895,5.38681,-5.12632,1,5.38681
0.8235,0.2,0.4,0.9,5.39167,6.80181,5.39167,-5.11013,1,5.39167
0.825,0.2,0.4,0.9,5.39653,7.13957,5.39653,-5.09392,1,5.39653
0.8265,0.2,0.4,0.9,5.40139,7.46148,5.40139,-5.07769,1,5.40139
0.828,0.2,0.4,0.9,5.40626,7.76682,5.40626,-5.06144,1,5.40626
0.8295,0.2,0.4,0.9,5.41114,8.05492,5.41114,-5.04517,1,5.41114
0.831,0.2,0.4,0.9,5.41602,8.32513,5.41602,-5.02889,1,5.41602
0.8325,0.2,0.4,0.9,5.42091,8.57686,5.42091,-5.01259,1,5.42091
0.834,0.2,0.4,0.9,5.42581,8.80955,5.42581,-4.99627,1,5.42581
0.8355,0.2,0.4,0.9,5.43072,9.02268,5.43072,-4.97993,1,5.43072
0.837,0.2,0.4,0.9,5.43563,9.21577,5.43563,-4.96358,1,5.43563
0.8385,0.2,0.4,0.9,5.44056,9.38841,5.44056,-4.9472,1,5.44056
0.84,0.2,0.4,0.9,5.44549,9.5402,5.44549,-4.93081,1,5.44549
0.8415,0.2,0.4,0.9,5.45044,9.6708,5.45044,-4.91441,1,5.45044
0.843,0.2,0.4,0.9,5.45539,9.77994,5.45539,-4.89798,1,5.45539
0.8445,0.2,0.4,0.9,5.46036,9.86736,5.46036,-4.88154,1,5.46036
0.846,0.2,0.4,0.9,5.46534,9.93288,5.46534,-4.86508,1,5.46534
0.8475,0.2,0.4,0.9,5.47033,9.97634,5.47033,-4.8486,1,5.47033
0.849,0.2,0.4,0.9,5.47533,9.99765,5.47533,-4.83211,1,5.47533
0.8505,0.2,0.4,0.9,5.48034,9.99676,5.48034,-4.8156,1,5.48034
0.852,0.2,0.4,0.9,5.48537,9.97368,5.48537,-4.79907,1,5.48537
0.8535,0.2,0.4,0.9,5.4904,9.92846,5.4904,-4.78252,1,5.4904
0.855,0.2,0.4,0.9,5.49545,9.86119,5.49545,-4.76596,1,5.49545
0.8565,0.2,0.4,0.9,5.50051,9.77202,5.50051,-4.74938,1,5.50051
0.858,0.2,0.4,0.9,5.50558,9.66116,5.50558,-4.73278,1,5.50558
0.8595,0.2,0.4,0.9,5.51066,9.52885,5.51066,-4.71617,1,5.51066
0.861,0.2,0.4,0.9,5.51575,9.37539,5.51575,-4.69954,1,5.51575
0.8625,0.2,0.4,0.9,5.52086,9.2011,5.52086,-4.68289,1,5.52086
0.864,0.2,0.4,0.9,5.52597,9.00639,5.52597,-4.66623,1,5.52597
0.8655,0.2,0.4,0.9,5.53109,8.79168,5.53109,-4.64955,1,5.53109
0.867,0.2,0.4,0.9,5.53622,8.55746,5.53622,-4.63285,1,5.53622
0.8685,0.2,0.4,0.9,5.54137,8.30423,5.54137,-4.61614,1,5.54137
0.87,0.2,0.4,0.9,5.54652,8.03257,5.54652,-4.59941,1,5.54652
0.8715,0.2,0.4,0.9,5.55167,7.74307,5.55167,-4.58267,1,5.55167
0.873,0.2,0.4,0.9,5.55684,7.43638,5.55684,-4.5659,1,5.55684
0.8745,0.2,0.4,0.9,5.56201,7.11317,5.56201,-4.54913,1,5.56201
0.876,0.2,0.4,0.9,5.56718,6.77418,5.56718,-4.53233,1,5.56718
0.8775,0.2,0.4,0.9,5.57236,6.42015,5.57236,-4.51552,1,5.57236
0.879,0.2,0.4,0.9,5.57755,6.05186,5.57755,-4.4987,1,5.57755
0.8805,0.2,0.4,0.9,5.58274,5.67013,5.58274,-4.48185,1,5.58274
0.882,0.2,0.4,0.9,5.58793,5.27582,5.58793,-4.46499,1,5.58793
0.8835,0.2,0.4,0.9,5.59312,4.86979,5.59312,-4.44812,1,5.59312
0.885,0.2,0.4,0.9,5.59832,4.45295,5.59832,-4.43123,1,5.59832
0.8865,0.2,0.4,0.9,5.60351,4.02622,5.60351,-4.41432,1,5.60351
0.888,0.2,0.4,0.9,5.60871,3.59056,5.60871,-4.3974,1,5.60871
0.8895,0.2,0.4,0.9,5.6139,3.14692,5.6139,-4.38047,1,5.6139
0.891,0.2,0.4,0.9,5.61909,2.69629,5.61909,-4.36351,1,5.61909
0.8925,0.2,0.4,0.9,5.62427,2.23968,5.62427,-4.34655,1,5.62427
0.894,0.2,0.4,0.9,5.62946,1.7781,5.62946,-4.32956,1,5.62946
0.8955,0.2,0.4,0.9,5.63463,1.31257,5.63463,-4.31256,1,5.63463
0.897,0.2,0.4,0.9,5.6398,0.844119,5.6398,-4.29555,1,5.6398
0.8985,0.2,0.4,0.9,5.64496,0.373799,5.64496,-4.27852,1,5.64496
0.9,0.2,0.4,0.9,5.65011,-0.0973512,5.65011,-4.26147,1,5.65011
0.9015,0.2,0.4,0.9,5.65525,-0.568285,5.65525,-4.24441,1,5.65525
0.903,0.2,0.4,0.9,5.66038,-1.03796,5.66038,-4.22734,1,5.66038
0.9045,0.2,0.4,0.9,5.6655,-1.50533,5.6655,-4.21025,1,5.6655
0.906,0.2,0.4,0.9,5.67061,-1.96935,5.67061,-4.19314,1,5.67061
0.9075,0.2,0.4,0.9,5.6757,-2.429,5.6757,-4.17602,1,5.6757
0.909,0.2,0.4,0.9,5.68078,-2.88326,5.68078,-4.15889,1,5.68078
0.9105,0.2,0.4,0.9,5.68584,-3.33112,5.68584,-4.14174,1,5.68584
0.912,0.2,0.4,0.9,5.69089,-3.77159,5.69089,-4.12458,1,5.69089
0.9135,0.2,0.4,0.9,5.69591,-4.20367,5.69591,-4.1074,1,5.69591
0.915,0.2,0.4,0.9,5.70092,-4.62643,5.70092,-4.0902,1,5.70092
0.9165,0.2,0.4,0.9,5.70591,-5.03891,5.70591,-4.073,1,5.70591
0.918,0.2,0.4,0.9,5.71088,-5.44021,5.71088,-4.05577,1,5.71088
0.9195,0.2,0.4,0.9,5.71583,-5.82943,5.71583,-4.03854,1,5.71583
0.921,0.2,0.4,0.9,5.72075,-6.2057,5.72075,-4.02129,1,5.72075
0.9225,0.2,0.4,0.9,5.72565,-6.5682,5.72565,-4.00402,1,5.72565
0.924,0.2,0.4,0.9,5.73053,-6.91611,5.73053,-3.98674,1,5.73053
