0, 1, 1, 1, 1, 1, 1, 1, 1
0.0001, 0.0297489, -0.594164, 0.564415, 794.505, 298.048, -565.381, 267.333, 562.346
0.0002, 0.0614659, -1.04818, 0.986713, 789.422, 312.238, -563.009, 250.772, 559.008
0.0003, 0.0921511, -3.20618, 3.11403, 791.076, 325.918, -559.684, 233.766, 555.679
0.0004, 0.122745, -6.73427, 6.61152, 799.299, 339.563, -556.381, 216.818, 552.368
0.0005, 0.153218, -11.1474, 10.9942, 812.194, 353.162, -553.105, 199.943, 549.084
0.0006, 0.18354, -15.9612, 15.7776, 827.831, 366.7, -549.86, 183.16, 545.829
0.0007, 0.213681, -20.6916, 20.478, 844.241, 380.164, -546.647, 166.483, 542.607
0.0008, 0.243611, -24.8581, 24.6145, 859.418, 393.537, -543.462, 149.926, 539.414
0.0009, 0.273301, -27.9888, 27.7155, 871.349, 406.8, -540.3, 133.5, 536.245
0.001, 0.30272, -29.6144, 29.3117, 878.014, 419.936, -537.152, 117.216, 533.094
0.0011, 0.331841, -29.2854, 28.9535, 877.464, 432.923, -534.005, 101.082, 529.948
0.0012, 0.360635, -26.568, 26.2073, 867.853, 445.739, -530.844, 85.1042, 526.792
0.0013, 0.389073, -21.0466, 20.6575, 847.475, 458.361, -527.649, 69.2882, 523.609
0.0014, 0.417126, -12.3272, 11.9101, 814.829, 470.764, -524.401, 53.6372, 520.378
0.0015, 0.427713, -0.91468, 0.486967, 747.641, 474.396, -504.023, 29.6269, 517.078
0.0016, 0.449955, -0.923647, 0.473692, 744.156, 483.848, -495.717, 11.8683, 513.741
0.0017, 0.471226, -0.930651, 0.459425, 740.469, 492.815, -486.915, -5.90049, 510.404
0.0018, 0.491524, -0.935723, 0.4442, 736.573, 501.295, -477.634, -23.6619, 507.067
0.0019, 0.602825, -1.02931, 0.426487, 730.584, 507.73, -467.109, -40.6213, 503.73
0.002, 6.45598, -6.85454, 0.398569, 734.16, 504.42, -451.495, -52.9254, 500.408
0.0021, 21.0608, -21.431, 0.370258, 774.327, 501.196, -435.727, -65.469, 497.155
0.0022, 43.8921, -44.2337, 0.341581, 850.604, 498.113, -419.847, -78.2659, 494.026
0.0023, 74.3755, -74.688, 0.312567, 962.938, 495.224, -403.896, -91.328, 491.076
0.0024, 111.892, -112.175, 0.283245, 1111.52, 492.575, -387.91, -104.665, 488.352
0.0025, 155.783, -156.036, 0.253643, 1296.61, 490.211, -371.927, -118.284, 485.9
0.0026, 205.346, -205.57, 0.223791, 1518.29, 488.17, -355.981, -132.189, 483.76
0.0027, 259.851, -260.045, 0.193718, 1776.36, 486.486, -340.102, -146.384, 481.967
0.0028, 318.528, -318.692, 0.163454, 2070.07, 485.188, -324.321, -160.867, 480.552
0.0029, 380.596, -380.729, 0.133029, 2398.12, 484.3, -308.665, -175.636, 479.54
0.003, 445.233, -445.335, 0.102472, 2758.34, 483.84, -293.156, -190.684, 478.95
0.0031, 511.623, -511.695, 0.0718142, 3147.83, 483.82, -277.817, -206.003, 478.797
0.0032, 578.938, -578.98, 0.0410855, 3562.8, 484.248, -262.667, -221.581, 479.091
0.0033, 646.38, -646.391, 0.010316, 3998.73, 485.124, -247.72, -237.404, 479.833
0.0034, 713.091, -713.07, -0.0204636, 4449.87, 486.447, -232.992, -253.455, 481.022
0.0035, 778.19, -778.139, -0.0512227, 4909.35, 488.206, -218.492, -269.714, 482.65
0.0036, 840.855, -840.773, -0.0819311, 5369.83, 490.387, -204.228, -286.159, 484.706
0.0037, 900.305, -900.192, -0.112559, 5823.5, 492.969, -190.205, -302.764, 487.169
0.0038, 955.694, -955.551, -0.143076, 6261.39, 495.926, -176.425, -319.501, 490.016
0.0039, 1006.29, -1006.12, -0.173451, 6674.87, 499.229, -162.889, -336.34, 493.217
0.004, 1051.36, -1051.16, -0.203656, 7054.9, 502.84, -149.592, -353.248, 496.738
0.0041, 1090.21, -1089.98, -0.233659, 7392.65, 506.718, -136.529, -370.189, 500.539
0.0042, 1122.19, -1121.93, -0.263432, 7679.47, 510.82, -123.694, -387.126, 504.577
0.0043, 1146.71, -1146.41, -0.292945, 7907.57, 515.094, -111.075, -404.02, 508.802
0.0044, 1163.18, -1162.85, -0.322168, 8069.54, 519.489, -98.6602, -420.829, 513.164
0.0045, 1171.09, -1170.74, -0.351074, 8159.21, 523.948, -86.4369, -437.511, 517.608
0.0046, 1169.99, -1169.61, -0.379634, 8171.56, 528.412, -74.3889, -454.023, 522.073
0.0047, 1159.45, -1159.04, -0.407818, 8102.94, 532.817, -62.4994, -470.318, 526.5
0.0048, 1139.12, -1138.69, -0.4356, 7951.26, 537.101, -50.7499, -486.351, 530.824
0.0049, 1108.73, -1108.26, -0.462953, 7716.3, 541.195, -39.1208, -502.074, 534.979
0.005, 1068.03, -1067.54, -0.489848, 7399.59, 545.032, -27.5916, -517.44, 538.897
0.0051, 1016.85, -1016.34, -0.51626, 7004.53, 548.542, -16.1406, -532.401, 542.51
0.0052, 955.108, -954.566, -0.542163, 6536.52, 551.654, -4.74547, -546.909, 545.746
0.0053, 884.14, -880.805, -3.33511, 6000.04, 554.299, -0.877469, -553.422, 548.535
0.0054, 808.501, -790.573, -17.9284, 5426.56, 556.432, -0.772644, -555.659, 550.834
0.0055, 728.585, -683.613, -44.9712, 4833.98, 558.025, -0.638642, -557.386, 552.614
0.0056, 644.455, -560.045, -84.4102, 4237.47, 559.05, -0.475634, -558.575, 553.847
0.0057, 556.21, -420.018, -136.192, 3654.93, 559.481, -0.283825, -559.198, 554.506
0.0058, 463.987, -263.721, -200.266, 3106.83, 559.291, -0.0634554, -559.228, 554.565
0.0059, 367.953, -91.3731, -276.58, 2616.1, 558.454, 0.185207, -558.64, 553.996
0.006, 316.785, -0.203768, -316.581, 2254.4, 380.629, 176.86, -557.489, 552.857
0.0061, 315.254, -0.173565, -315.081, 2237.31, 364.907, 191.342, -556.249, 551.62
0.0062, 317.363, -0.14319, -317.22, 2240.27, 349.104, 205.914, -555.019, 550.385
0.0063, 322.65, -0.112673, -322.537, 2261.03, 333.246, 220.573, -553.82, 549.175
