"time","TAmb","TDif","TRes","heatCapacitor.T"
0.000000,293.150000,2.000000,293.150000,293.150000
0.103250,293.150000,2.000000,294.170135,294.170135
0.206499,293.150000,2.000000,295.176178,295.176178
0.414009,293.150000,2.000000,297.160182,297.160182
0.521419,293.150000,2.000000,298.161932,298.161932
0.628829,293.150000,2.000000,299.149417,299.149417
0.630489,293.150000,2.000000,299.149042,299.149042
0.630489,293.150000,2.000000,299.149042,299.149042
0.630816,293.150000,2.000000,299.148846,299.148846
1.040019,293.150000,2.000000,298.909547,298.909547
2.000000,293.150000,2.000000,298.382941,298.382941
2.000000,293.150000,2.000000,298.382941,298.382941
2.000290,293.150000,2.000000,298.382789,298.382789
2.267967,293.150000,2.000000,298.289058,298.289058
2.267967,293.150000,2.000000,298.289058,298.289058
2.376591,293.150000,2.000000,299.288449,299.288449
2.485214,293.150000,2.000000,300.274399,300.274399
2.683964,293.150000,2.000000,301.953906,301.953906
2.683964,293.150000,2.000000,301.953906,301.953906
2.684236,293.150000,2.000000,301.953667,301.953667
3.022756,293.150000,2.000000,301.661366,301.661366
3.082580,293.150000,2.000000,301.707283,301.707283
3.082580,293.150000,2.000000,301.707283,301.707283
3.195048,293.150000,2.000000,302.687428,302.687428
3.307516,293.150000,2.000000,303.652806,303.652806
3.537079,293.150000,2.000000,305.518546,305.518546
3.543904,293.150000,2.000000,305.510108,305.510108
3.543904,293.150000,2.000000,305.510108,305.510108
3.544152,293.150000,2.000000,305.509803,305.509803
3.831454,293.150000,2.000000,305.164963,305.164963
3.916716,293.150000,2.000000,305.190801,305.190801
3.916716,293.150000,2.000000,305.190801,305.190801
4.033386,293.150000,2.000000,306.150205,306.150205
4.150055,293.150000,2.000000,307.095460,307.095460
4.387787,293.150000,2.000000,308.980629,308.980629
4.436100,293.150000,2.000000,309.209841,309.209841
4.436100,293.150000,2.000000,309.209841,309.209841
4.436321,293.150000,2.000000,309.209487,309.209487
4.689915,293.150000,2.000000,308.809646,308.809646
4.785367,293.150000,2.000000,308.816693,308.816693
4.785367,293.150000,2.000000,308.816693,308.816693
4.906738,293.150000,2.000000,309.753483,309.753483
5.028110,293.150000,2.000000,310.677869,310.677869
5.274945,293.150000,2.000000,312.511688,312.511688
5.383266,293.150000,2.000000,313.137179,313.137179
5.383266,293.150000,2.000000,313.137179,313.137179
5.383458,293.150000,2.000000,313.136795,313.136795
5.612215,293.150000,2.000000,312.687308,312.687308
5.710526,293.150000,2.000000,312.669258,312.669258
5.710526,293.150000,2.000000,312.669258,312.669258
5.837328,293.150000,2.000000,313.582118,313.582118
5.964130,293.150000,2.000000,314.483689,314.483689
6.431583,293.150000,2.000000,317.441873,317.441873
6.431682,293.150000,2.000000,317.441633,317.441633
6.431682,293.150000,2.000000,317.441633,317.441633
6.431840,293.150000,2.000000,317.441249,317.441249
6.640571,293.150000,2.000000,316.944792,316.944792
6.737554,293.150000,2.000000,316.959259,316.959259
6.737554,293.150000,2.000000,316.959259,316.959259
6.870988,293.150000,2.000000,317.840921,317.840921
7.004421,293.150000,2.000000,318.711358,318.711358
7.491044,293.150000,2.000000,321.755365,321.755365
7.665339,293.150000,2.000000,322.545369,322.545369
7.665339,293.150000,2.000000,322.545369,322.545369
7.665455,293.150000,2.000000,322.545031,322.545031
7.856651,293.150000,2.000000,321.993487,321.993487
7.948852,293.150000,2.000000,321.994047,321.994047
7.948852,293.150000,2.000000,321.994047,321.994047
7.948957,293.150000,2.000000,321.994683,321.994683
8.000000,293.150000,2.000000,322.304519,322.304519
8.000000,293.150000,2.000000,322.304519,322.304519
8.000103,293.150000,2.000000,322.305141,322.305141
8.116507,293.150000,2.000000,323.002024,323.002024
8.323331,293.150000,2.000000,324.115657,324.115657
8.323331,293.150000,2.000000,324.115657,324.115657
8.323421,293.150000,2.000000,324.115379,324.115379
8.510588,293.150000,2.000000,323.543531,323.543531
8.976852,293.150000,2.000000,322.161000,322.161000
8.995573,293.150000,2.000000,322.240595,322.240595
8.995573,293.150000,2.000000,322.240595,322.240595
8.995634,293.150000,2.000000,322.240966,322.240966
9.111804,293.150000,2.000000,322.937432,322.937432
9.334522,293.150000,2.000000,324.099933,324.099933
9.334522,293.150000,2.000000,324.099933,324.099933
9.334567,293.150000,2.000000,324.099794,324.099794
9.521344,293.150000,2.000000,323.528312,323.528312
10.000000,293.150000,2.000000,322.236187,322.236187
