"time","egsCarSpeed","egsGear","egsTargetGear","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
0,0,-2,0,0,0,0,0,0,0,0,0,0
0.0099999997764825821,0,-2,0,0,0,0,0,0,0,0,0,0
0.0099999997764825821,0,-2,0,0,0,0,0,0,0,0,0,0
0.019999999552965164,0,-2,0,0,0,0,0,0,0,0,0,0
0.019999999552965164,0,-2,0,0,0,0.019999999552965164,0.019999999552965164,0,0,0,0,0
0.029999999329447746,0,-2,0,0,0,0.019999999552965164,0.019999999552965164,0,0,0,0,0
0.029999999329447746,0,-2,0,0,0,0.039999999105930328,0.039999999105930328,0,0,0,0,0
0.039999999105930328,0,-2,0,0,0,0.039999999105930328,0.039999999105930328,0,0,0,0,0
0.039999999105930328,0,-2,0,0,0,0.059999998658895493,0.059999998658895493,0,0,0,0,0
0.05000000074505806,0,-2,0,0,0,0.059999998658895493,0.059999998658895493,0,0,0,0,0
0.05000000074505806,0,-2,0,0,0,0.079999998211860657,0.079999998211860657,0,0,0,0,0
0.059999998658895493,0,-2,0,0,0,0.079999998211860657,0.079999998211860657,0,0,0,0,0
0.059999998658895493,0,-2,0,0,0,0.10000000149011612,0.10000000149011612,0,0,0,0,0
0.067139998078346252,0,-2,0,0,0,0.10000000149011612,0.10000000149011612,0,0,0,0,0
0.070000000298023224,0,-2,0,0,0,0.10000000149011612,0.10000000149011612,0,0,0,0,0
0.070000000298023224,0,-2,0,0,0,0.11999999731779099,0.11999999731779099,0,0,0,0,0
0.079999998211860657,0,-2,0,0,0,0.11999999731779099,0.11999999731779099,0,0,0,0,0
0.079999998211860657,0,-2,0,0,0,0.14000000059604645,0.14000000059604645,0,0,0,0,0
0.090000003576278687,0,-2,0,0,0,0.14000000059604645,0.14000000059604645,0,0,0,0,0
0.090000003576278687,0,-2,0,0,0,0.15999999642372131,0.15999999642372131,0,0,0,0,0
0.10000000149011612,0,-2,0,0,0,0.15999999642372131,0.15999999642372131,0,0,0,0,0
0.10000000149011612,0,-2,0,0,0,0.18000000715255737,0.18000000715255737,0,0,0,0,0
0.10999999940395355,0,-2,0,0,0,0.18000000715255737,0.18000000715255737,0,0,0,0,0
0.10999999940395355,0,-2,0,0,0,0.20000000298023224,0.20000000298023224,0,0,0,0,0
0.11999999731779099,0,-2,0,0,0,0.20000000298023224,0.20000000298023224,0,0,0,0,0
0.11999999731779099,0,-2,0,0,0,0.2199999988079071,0.2199999988079071,0,0,0,0,0
0.12999999523162842,0,-2,0,0,0,0.2199999988079071,0.2199999988079071,0,0,0,0,0
0.12999999523162842,0,-2,0,0,0,0.23999999463558197,0.23999999463558197,0,0,0,0,0
0.1342799961566925,0,-2,0,0,0,0.23999999463558197,0.23999999463558197,0,0,0,0,0
0.14000000059604645,0,-2,0,0,0,0.23999999463558197,0.23999999463558197,0,0,0,0,0
0.14000000059604645,0,-2,0,0,0,0.25999999046325684,0.25999999046325684,0,0,0,0,0
0.15000000596046448,0,-2,0,0,0,0.25999999046325684,0.25999999046325684,0,0,0,0,0
0.15000000596046448,0,-2,0,0,0,0.2800000011920929,0.2800000011920929,0,0,0,0,0
0.15999999642372131,0,-2,0,0,0,0.2800000011920929,0.2800000011920929,0,0,0,0,0
0.15999999642372131,0,-2,0,0,0,0,0,0,0,0,0,0
0.17000000178813934,0,-2,0,0,0,0,0,0,0,0,0,0
0.17000000178813934,0,-2,0,0,0,0,0,0,0,0,0,0
0.18000000715255737,0,-2,0,0,0,0,0,0,0,0,0,0
0.18000000715255737,0,-2,0,0,0,0.019999999552965164,0.019999999552965164,0,0,0,0,0
0.18999999761581421,0,-2,0,0,0,0.019999999552965164,0.019999999552965164,0,0,0,0,0
0.18999999761581421,0,-2,0,0,0,0.039999999105930328,0.039999999105930328,0,0,0,0,0
0.20000000298023224,0,-2,0,0,0,0.039999999105930328,0.039999999105930328,0,0,0,0,0
0.20000000298023224,0,-2,0,0,0,0.059999998658895493,0.059999998658895493,0,0,0,0,0
0.20141999423503876,0,-2,0,0,0,0.059999998658895493,0.059999998658895493,0,0,0,0,0
0.20999999344348907,0,-2,0,0,0,0.059999998658895493,0.059999998658895493,0,0,0,0,0
0.20999999344348907,0,-2,0,0,0,0.079999998211860657,0.079999998211860657,0,0,0,0,0
0.2199999988079071,0,-2,0,0,0,0.079999998211860657,0.079999998211860657,0,0,0,0,0
0.2199999988079071,0,-2,0,0,0,0.10000000149011612,0.10000000149011612,0,0,0,0,0
0.23000000417232513,0,-2,0,0,0,0.10000000149011612,0.10000000149011612,0,0,0,0,0
0.23000000417232513,0,-2,0,0,0,0.11999999731779099,0.11999999731779099,0,0,0,0,0
0.23999999463558197,0,-2,0,0,0,0.11999999731779099,0.11999999731779099,0,0,0,0,0
0.23999999463558197,0,-2,0,0,0,0.14000000059604645,0.14000000059604645,0,0,0,0,0
0.25,0,-2,0,0,0,0.14000000059604645,0.14000000059604645,0,0,0,0,0
0.25,0,-2,0,0,0,0.15999999642372131,0.15999999642372131,0,0,0,0,0
0.25999999046325684,0,-2,0,0,0,0.15999999642372131,0.15999999642372131,0,0,0,0,0
0.25999999046325684,0,-2,0,0,0,0.18000000715255737,0.18000000715255737,0,0,0,0,0
0.26855999231338501,0,-2,0,0,0,0.18000000715255737,0.18000000715255737,0,0,0,0,0
0.27000001072883606,0,-2,0,0,0,0.18000000715255737,0.18000000715255737,0,0,0,0,0
0.27000001072883606,0,-2,0,0,0,0.20000000298023224,0.20000000298023224,0,0,0,0,0
0.2800000011920929,0,-2,0,0,0,0.20000000298023224,0.20000000298023224,0,0,0,0,0
0.2800000011920929,0,-2,0,0,0,0.2199999988079071,0.2199999988079071,0,0,0,0,0
0.28999999165534973,0,-2,0,0,0,0.2199999988079071,0.2199999988079071,0,0,0,0,0
0.28999999165534973,0,-2,0,0,0,0.23999999463558197,0.23999999463558197,0,0,0,0,0
0.30000001192092896,0,-2,0,0,0,0.23999999463558197,0.23999999463558197,0,0,0,0,0
0.30000001192092896,0,-2,0,0,0,0.25999999046325684,0.25999999046325684,0,0,0,0,0
0.31000000238418579,0,-2,0,0,0,0.25999999046325684,0.25999999046325684,0,0,0,0,0
0.31000000238418579,0,-2,0,0,0,0.2800000011920929,0.2800000011920929,0,0,0,0,0
0.31999999284744263,0,-2,0,0,0,0.2800000011920929,0.2800000011920929,0,0,0,0,0
0.31999999284744263,0.80800002813339233,-2,0,0,0,0.30000001192092896,0.30000001192092896,0,0,0,0,0
