"Time", "Capacitor1.i","IdealDiode3.v"
0.000000,-500.848528,-282.842712
0.000010,-500.848027,-0.341290
0.000020,-500.847526,-0.691496
0.000030,-500.846984,-1.034544
0.000040,-500.844499,-0.732905
0.000050,-500.841995,-0.423839
0.000060,-500.839501,-0.120597
0.000070,-500.837014,0.177140
0.000080,-500.834537,0.469323
0.000090,-500.832067,0.755960
0.000100,-500.829606,1.036983
0.000110,-500.827154,1.312418
0.000120,-500.824710,1.582276
0.000130,-500.822275,1.846554
0.000140,-500.817878,2.000002
0.000150,-500.795879,2.000022
0.000160,-500.753051,2.000063
0.000170,-500.689849,2.000124
0.000180,-500.606709,2.000205
0.000190,-500.504143,2.000306
0.000200,-500.382633,2.000425
0.000210,-500.242645,2.000563
0.000220,-500.084653,2.000719
0.000230,-499.909134,2.000893
0.000240,-499.716565,2.001083
0.000250,-499.507424,2.001290
0.000260,-499.282188,2.001513
0.000270,-499.041337,2.001752
0.000280,-498.785350,2.002006
0.000290,-498.514708,2.002275
0.000300,-498.229891,2.002558
0.000310,-497.931381,2.002854
0.000320,-497.619659,2.003164
0.000330,-497.295208,2.003486
0.000340,-496.958512,2.003821
0.000350,-496.610053,2.004167
0.000360,-496.250316,2.004525
0.000370,-495.879784,2.004893
0.000380,-495.498942,2.005272
0.000390,-495.108275,2.005661
0.000400,-494.708268,2.006059
0.000410,-494.299407,2.006466
0.000420,-493.882177,2.006881
0.000430,-493.457065,2.007304
0.000440,-493.024555,2.007735
0.000450,-492.585135,2.008172
0.000460,-492.139290,2.008616
0.000470,-491.687507,2.009066
0.000480,-491.230272,2.009521
0.000490,-490.768072,2.009981
0.000500,-490.301393,2.010446
0.000510,-489.830721,2.010914
0.000520,-489.356542,2.011386
0.000530,-488.879343,2.011862
0.000540,-488.399609,2.012339
0.000550,-487.917826,2.012819
0.000560,-487.434480,2.013301
0.000570,-486.950056,2.013783
0.000580,-486.465038,2.014266
0.000590,-485.979913,2.014749
0.000600,-485.495163,2.015232
0.000610,-485.011273,2.015714
0.000620,-484.528726,2.016194
0.000630,-484.048006,2.016673
0.000640,-483.569596,2.017149
0.000650,-483.093976,2.017623
0.000660,-482.621630,2.018093
0.000670,-482.153038,2.018560
0.000680,-481.688681,2.019022
0.000690,-481.229038,2.019480
0.000700,-480.774590,2.019933
0.000710,-480.325813,2.020379
0.000720,-479.883187,2.020820
0.000730,-479.447188,2.021254
0.000740,-479.018292,2.021681
0.000750,-478.596976,2.022100
0.000760,-478.183713,2.022512
0.000770,-477.778977,2.022914
0.000780,-477.383242,2.023308
0.000790,-476.996980,2.023692
0.000800,-476.620661,2.024067
0.000810,-476.254755,2.024431
0.000820,-475.899731,2.024784
0.000830,-475.556058,2.025125
0.000840,-475.224202,2.025455
0.000850,-474.904629,2.025773
0.000860,-474.597803,2.026078
0.000870,-474.304188,2.026369
0.000880,-474.024246,2.026647
0.000890,-473.758439,2.026911
0.000900,-473.507225,2.027161
0.000910,-473.271064,2.027395
0.000920,-473.050412,2.027613
0.000930,-472.845726,2.027816
0.000940,-472.657459,2.028003
0.000950,-472.486065,2.028172
0.000960,-472.331995,2.028324
0.000970,-472.195699,2.028458
0.000980,-472.077626,2.028575
0.000990,-471.978222,2.028672
0.001000,-471.897934,2.028750
0.001010,-471.837206,2.028809
0.001020,-471.796479,2.028848
0.001030,-471.776194,2.028866
0.001040,-471.776790,2.028864
0.001050,-471.798705,2.028840
0.001060,-471.842374,2.028794
0.001070,-471.908231,2.028727
0.001080,-471.996708,2.028636
0.001090,-472.108235,2.028523
0.001100,-472.243240,2.028386
0.001110,-472.402151,2.028225
0.001120,-472.585391,2.028040
0.001130,-472.793383,2.027830
0.001140,-473.026549,2.027595
0.001150,-473.285306,2.027334
0.001160,-473.570072,2.027047
0.001170,-473.881261,2.026734
0.001180,-474.219286,2.026394
0.001190,-474.584558,2.026027
0.001200,-474.977484,2.025632
0.001210,-475.398472,2.025210
0.001220,-475.847926,2.024758
0.001230,-476.326247,2.024278
0.001240,-476.833835,2.023768
0.001250,-477.371088,2.023229
0.001260,-477.938401,2.022660
0.001270,-478.536167,2.022060
0.001280,-479.164776,2.021430
0.001290,-479.824618,2.020768
0.001300,-480.516077,2.020075
0.001310,-481.239537,2.019349
0.001320,-481.995380,2.018592
0.001330,-482.783984,2.017801
0.001340,-483.605725,2.016978
0.001350,-484.460977,2.016120
0.001360,-485.350111,2.015229
0.001370,-486.273495,2.014304
0.001380,-487.231496,2.013344
0.001390,-488.224477,2.012349
0.001400,-489.252799,2.011319
0.001410,-490.316820,2.010253
0.001420,-491.416896,2.009151
0.001430,-492.553379,2.008013
0.001440,-493.726620,2.006838
0.001450,-494.936965,2.005626
0.001460,-496.184760,2.004376
0.001470,-497.470346,2.003089
0.001480,-498.794063,2.001763
0.001490,-500.156246,2.000399
0.001500,-500.578827,-15.056275
0.001510,-500.577670,-15.531839
0.001520,-500.576522,-16.012272
0.001530,-500.575383,-16.497544
0.001540,-500.574254,-16.987830
0.001550,-500.573135,-17.483056
0.001560,-500.572026,-17.983214
0.001570,-500.570926,-18.488300
0.001580,-500.569836,-18.998305
0.001590,-500.568755,-19.513220
0.001600,-500.567685,-20.033036
0.001610,-500.566624,-20.557746
0.001620,-500.565572,-21.087341
0.001630,-500.564530,-21.621812
0.001640,-500.563498,-22.161151
0.001650,-500.562476,-22.705348
0.001660,-500.561463,-23.254397
0.001670,-500.560460,-23.808287
0.001680,-500.559467,-24.367009
0.001690,-500.558483,-24.930556
0.001700,-500.557509,-25.498918
0.001710,-500.556544,-26.072087
0.001720,-500.555590,-26.650053
0.001730,-500.554645,-27.232807
0.001740,-500.553709,-27.820340
0.001750,-500.552784,-28.412644
0.001760,-500.551868,-29.009709
0.001770,-500.550961,-29.611526
0.001780,-500.550064,-30.218085
0.001790,-500.549177,-30.829378
0.001800,-500.548300,-31.445395
0.001810,-500.547432,-32.066126
0.001820,-500.546574,-32.691563
0.001830,-500.545726,-33.321695
0.001840,-500.544887,-33.956513
0.001850,-500.544058,-34.596009
0.001860,-500.543239,-35.240171
0.001870,-500.542429,-35.888991
0.001880,-500.541629,-36.542458
0.001890,-500.533280,-37.408230
0.001900,-500.448859,-38.625950
0.001910,-500.272205,-39.845819
0.001920,-500.003723,-41.067859
0.001930,-499.643899,-42.292058
0.001940,-499.193223,-43.518451
0.001950,-498.652144,-44.747079
0.001960,-498.021096,-45.977957
0.001970,-497.300543,-47.211069
0.001980,-496.490971,-48.446438
0.001990,-495.592875,-49.684086
0.002000,-494.606747,-50.924028
0.002010,-493.533081,-52.166282
0.002020,-492.372373,-53.410860
0.002030,-491.125129,-54.657779
0.002040,-489.791860,-55.907053
0.002050,-488.373081,-57.158697
0.002060,-486.869313,-58.412725
0.002070,-485.281082,-59.669152
0.002080,-483.608920,-60.927991
0.002090,-481.853362,-62.189257
0.002100,-480.014950,-63.452964
0.002110,-478.094231,-64.719124
0.002120,-476.091757,-65.987751
0.002130,-474.008083,-67.258857
0.002140,-471.843771,-68.532457
0.002150,-469.599388,-69.808563
0.002160,-467.275505,-71.087186
0.002170,-464.872699,-72.368340
0.002180,-462.391549,-73.652036
0.002190,-459.832643,-74.938286
0.002200,-457.196570,-76.227101
0.002210,-454.483925,-77.518494
0.002220,-451.695310,-78.812475
0.002230,-448.831327,-80.109056
0.002240,-445.892587,-81.408246
0.002250,-442.879702,-82.710057
0.002260,-439.793291,-84.014498
0.002270,-436.633977,-85.321581
0.002280,-433.402386,-86.631314
0.002290,-430.099150,-87.943708
0.002300,-426.724905,-89.258771
0.002310,-423.280291,-90.576514
0.002320,-419.765952,-91.896944
0.002330,-416.182536,-93.220071
0.002340,-412.530697,-94.545903
0.002350,-408.811091,-95.874448
0.002360,-405.024380,-97.205715
0.002370,-401.171228,-98.539711
0.002380,-397.252305,-99.876443
0.002390,-393.268283,-101.215920
0.002400,-389.219840,-102.558147
0.002410,-385.107656,-103.903133
0.002420,-380.932417,-105.250883
0.002430,-376.694810,-106.601403
0.002440,-372.395528,-107.954701
0.002450,-368.035267,-109.310781
0.002460,-363.614727,-110.669650
0.002470,-359.134611,-112.031312
0.002480,-354.595626,-113.395774
0.002490,-349.998483,-114.763039
0.002500,-345.343895,-116.133112
0.002510,-340.632579,-117.505998
0.002520,-335.865258,-118.881701
0.002530,-331.042654,-120.260224
0.002540,-326.165495,-121.641572
0.002550,-321.234512,-123.025747
0.002560,-316.250440,-124.412753
0.002570,-311.214014,-125.802593
0.002580,-306.125977,-127.195268
0.002590,-300.987070,-128.590783
0.002600,-295.798040,-129.989137
0.002610,-290.559638,-131.390334
0.002620,-285.272615,-132.794375
0.002630,-279.937726,-134.201260
0.002640,-274.555730,-135.610992
0.002650,-269.127388,-137.023571
0.002660,-263.653463,-138.438997
0.002670,-258.134722,-139.857271
0.002680,-252.571934,-141.278392
0.002690,-246.965870,-142.702361
0.002700,-241.317306,-144.129176
0.002710,-235.627018,-145.558837
0.002720,-229.895784,-146.991342
0.002730,-224.124388,-148.426691
0.002740,-218.313612,-149.864881
0.002750,-212.464244,-151.305911
0.002760,-206.577072,-152.749779
0.002770,-200.652887,-154.196482
0.002780,-194.692482,-155.646017
0.002790,-188.696653,-157.098381
0.002800,-182.666197,-158.553571
0.002810,-176.601913,-160.011584
0.002820,-170.504602,-161.472415
0.002830,-164.375069,-162.936061
0.002840,-158.214118,-164.402517
0.002850,-152.022556,-165.871778
0.002860,-145.801192,-167.343840
0.002870,-139.550837,-168.818697
0.002880,-133.272303,-170.296344
0.002890,-126.966404,-171.776774
0.002900,-120.633955,-173.259983
0.002910,-114.275774,-174.745963
0.002920,-107.892679,-176.234708
0.002930,-101.485490,-177.726212
0.002940,-95.055028,-179.220466
0.002950,-88.602116,-180.717464
0.002960,-82.127578,-182.217197
0.002970,-75.632240,-183.719658
0.002980,-69.116927,-185.224839
0.002990,-62.582468,-186.732730
0.003000,-56.029691,-188.243324
0.003010,-49.459425,-189.756610
0.003020,-42.872501,-191.272580
0.003030,-36.269752,-192.791224
0.003040,-29.652009,-194.312531
0.003050,-23.020105,-195.836492
0.003060,-16.374876,-197.363096
0.003070,-9.717155,-198.892331
0.003080,-3.047778,-200.424188
0.003090,3.632419,-201.958655
0.003100,10.322598,-203.495720
