"time","J4_w1","J3_w1","J2_w1","J1_w1"
0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E+01
1.00000031716829E-11,0.00000000000000E+00,0.00000000000000E+00,1.00000000010006E-10,9.99999999990000E+00
1.00000031716829E-11,0.00000000000000E+00,0.00000000000000E+00,1.00000000010006E-10,9.99999999990000E+00
1.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,8.54144023183856E-02,9.92597585726100E+00
2.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,1.82150483067189E-01,9.86854995082681E+00
3.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,2.92306810084610E-01,9.83276629606299E+00
4.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,3.65715196361240E-01,9.82235241687170E+00
5.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,4.85413756934861E-01,9.81860008233933E+00
6.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,5.45223973024390E-01,9.81856995228841E+00
7.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,6.64749314209474E-01,9.81171203260672E+00
8.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,7.84125271893322E-01,9.78283709017082E+00
9.00000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,8.43748766514853E-01,9.75601630458026E+00
1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,9.35768067625572E-01,9.69480597352847E+00
1.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.02766153979618E+00,9.60746644442342E+00
1.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.11941674224242E+00,9.49363082771873E+00
1.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.21102125289489E+00,9.35517699558252E+00
1.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.30246267008071E+00,9.19605679448800E+00
1.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.48480672944079E+00,8.83986736851098E+00
1.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.57568468537681E+00,8.65742543481335E+00
1.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.66635017870851E+00,8.48234617184420E+00
1.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.75679093489194E+00,8.32173498578236E+00
1.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.84699470980875E+00,8.18149912313910E+00
2.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,1.93694929142420E+00,8.06585385364015E+00
2.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.02664250144018E+00,7.97696998728562E+00
2.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.11606219694364E+00,7.91479203214455E+00
2.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.20519627205052E+00,7.87704334433766E+00
2.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.29403265954484E+00,7.85941844140479E+00
2.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.38255933251250E+00,7.85594603470303E+00
2.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.47076430596939E+00,7.85949185488426E+00
2.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.64616143379387E+00,7.85693548298982E+00
2.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.73332984241652E+00,7.83633491042663E+00
2.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.82012906325335E+00,7.79497600926671E+00
3.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.90654734518745E+00,7.72905263066295E+00
3.10000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,2.99257298867446E+00,7.63685449990035E+00
3.20000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.07819434732649E+00,7.51891187939884E+00
3.30000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.20263675780362E+00,7.30629980825924E+00
3.40000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.26451327466824E+00,7.18633638049557E+00
3.50000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.38755454446120E+00,6.93207304022844E+00
3.60000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.44871039388956E+00,6.80369959172979E+00
3.70000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.50961714663286E+00,6.67854144564580E+00
3.80000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.63066575109454E+00,6.44920000651789E+00
3.90000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.69079884350580E+00,6.34990508378241E+00
4.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,3.81026085227971E+00,6.19083306961492E+00
4.00000000140004E-01,0.00000000000000E+00,0.00000000000000E+00,3.83445655254144E+00,6.16544616154252E+00
4.00000000140004E-01,0.00000000000000E+00,0.00000000000000E+00,3.83445655254144E+00,6.16544616154252E+00
4.00000000150005E-01,0.00000000000000E+00,1.00013522395603E-10,3.83445655252911E+00,6.16544616145484E+00
4.00000000150005E-01,0.00000000000000E+00,1.00013522395603E-10,3.83445655252911E+00,6.16544616145484E+00
4.10000000000000E-01,0.00000000000000E+00,8.71366515667467E-02,3.82348063418791E+00,6.10113028485761E+00
4.20000000000000E-01,0.00000000000000E+00,1.85424973814617E-01,3.81053771250913E+00,6.05639735041764E+00
4.30000000000000E-01,0.00000000000000E+00,2.93742612105973E-01,3.79556867196248E+00,6.03669230232744E+00
4.40000000000000E-01,0.00000000000000E+00,3.86453312185583E-01,3.78215635632222E+00,6.03835820549285E+00
4.50000000000000E-01,0.00000000000000E+00,4.42961004502593E-01,3.77370505730562E+00,6.04471822060267E+00
4.60000000000000E-01,0.00000000000000E+00,5.79892808633934E-01,3.75234022544222E+00,6.06492242510276E+00
4.70000000000000E-01,0.00000000000000E+00,6.92230625860128E-01,3.73385777112749E+00,6.07278252907869E+00
4.80000000000000E-01,0.00000000000000E+00,7.79974456181173E-01,3.71880996092488E+00,6.06457990648894E+00
4.90000000000000E-01,0.00000000000000E+00,8.67718286502218E-01,3.70321597653296E+00,6.03840510890840E+00
5.00000000000000E-01,0.00000000000000E+00,9.34283533001808E-01,3.69101616294767E+00,6.00437854094055E+00
5.10000000000000E-01,0.00000000000000E+00,1.06741402600099E+00,3.66564318692596E+00,5.89627763293195E+00
5.20000000000000E-01,0.00000000000000E+00,1.13397927250058E+00,3.65246248469286E+00,5.82221921281579E+00
5.30000000000000E-01,0.00000000000000E+00,1.26710976549976E+00,3.62509397544648E+00,5.63858089645944E+00
5.40000000000000E-01,0.00000000000000E+00,1.33367501199935E+00,3.61089876828390E+00,5.53240517534814E+00
5.50000000000000E-01,0.00000000000000E+00,1.46680550499853E+00,3.58146812747502E+00,5.30297520092721E+00
5.60000000000000E-01,0.00000000000000E+00,1.59993599799771E+00,3.55062637269293E+00,5.06924643706669E+00
5.70000000000000E-01,0.00000000000000E+00,1.66650124449730E+00,3.53466736563614E+00,4.95793081737162E+00
5.80000000000000E-01,0.00000000000000E+00,1.79963173749648E+00,3.50165538783027E+00,4.75952501966085E+00
5.90000000000000E-01,0.00000000000000E+00,1.86619698399608E+00,3.48459541178095E+00,4.67672444116547E+00
6.00000000000000E-01,0.00000000000000E+00,1.99932747699526E+00,3.44935016619719E+00,4.55113612435528E+00
6.10000000000000E-01,0.00000000000000E+00,2.06589272349485E+00,3.43115804762579E+00,4.50956227710999E+00
6.20000000000000E-01,0.00000000000000E+00,2.19902321649403E+00,3.39361789580549E+00,4.46740365868828E+00
6.30000000000000E-01,0.00000000000000E+00,2.26558846299362E+00,3.37426317409408E+00,4.46449745600360E+00
6.40000000000000E-01,0.00000000000000E+00,2.39871895599280E+00,3.33436792268231E+00,4.48547966583663E+00
6.50000000000000E-01,0.00000000000000E+00,2.46528420249239E+00,3.31382086930590E+00,4.50439786254166E+00
6.60000000000000E-01,0.00000000000000E+00,2.59841469549157E+00,3.27151180795719E+00,4.54508065816229E+00
6.70000000000000E-01,0.00000000000000E+00,2.66497994199116E+00,3.24974344520331E+00,4.56112165803436E+00
6.80000000000000E-01,0.00000000000000E+00,2.79811043499034E+00,3.20496338355123E+00,4.57147976766862E+00
6.90000000000000E-01,0.00000000000000E+00,2.86467568148993E+00,3.18194550276749E+00,4.56150209067702E+00
7.00000000000000E-01,0.00000000000000E+00,2.99780617448911E+00,3.13463880643749E+00,4.50399868264151E+00
7.09793175001920E-01,0.00000000000000E+00,3.09793174861917E+00,3.09793174871910E+00,4.42563441874967E+00
7.09793175001920E-01,0.00000000000000E+00,3.09793174861917E+00,3.09793174871910E+00,4.42563441874967E+00
7.10000000000000E-01,0.00000000000000E+00,3.09844387808345E+00,3.09844387818338E+00,4.42411059454256E+00
7.20000000000000E-01,0.00000000000000E+00,3.12943153415845E+00,3.12943153425838E+00,4.31739993172403E+00
7.30000000000000E-01,0.00000000000000E+00,3.15415705488736E+00,3.15415705498729E+00,4.21316850213029E+00
7.40000000000000E-01,0.00000000000000E+00,3.18452454249302E+00,3.18452454259295E+00,4.06654279398916E+00
7.50000000000000E-01,0.00000000000000E+00,3.21438675920718E+00,3.21438675930711E+00,3.90935694915042E+00
7.60000000000000E-01,0.00000000000000E+00,3.23401185241411E+00,3.23401185251404E+00,3.80342887468357E+00
7.70000000000000E-01,0.00000000000000E+00,3.27152164295797E+00,3.27152164305790E+00,3.60718136312414E+00
7.80000000000000E-01,0.00000000000000E+00,3.30254647428656E+00,3.30254647438649E+00,3.46352282275919E+00
7.90000000000000E-01,0.00000000000000E+00,3.33294208187532E+00,3.33294208197525E+00,3.35057014873694E+00
7.91247434677153E-01,0.00000000000000E+00,3.33726213823527E+00,3.33726213833520E+00,3.33726213823512E+00
7.91247434677153E-01,0.00000000000000E+00,3.33726213823527E+00,3.33726213833520E+00,3.33726213823512E+00
8.00000000000000E-01,0.00000000000000E+00,3.33328686850425E+00,3.33328686860418E+00,3.33328686850410E+00
8.10000000000000E-01,0.00000000000000E+00,3.33628814739254E+00,3.33628814749247E+00,3.33628814739240E+00
8.20000000000000E-01,0.00000000000000E+00,3.35012610136509E+00,3.35012610146502E+00,3.35012610136494E+00
8.30000000000000E-01,0.00000000000000E+00,3.37487836116242E+00,3.37487836126235E+00,3.37487836116228E+00
8.31167241422628E-01,0.00000000000000E+00,3.38018151488253E+00,3.38018151498246E+00,3.38018151488238E+00
8.31167241422628E-01,0.00000000000000E+00,3.38018151488253E+00,3.38018151498246E+00,3.38018151488238E+00
8.31167241422734E-01,0.00000000000000E+00,3.38018151488279E+00,3.38018151498272E+00,3.38018151488273E+00
8.31167241422734E-01,0.00000000000000E+00,3.38018151488279E+00,3.38018151498272E+00,3.38018151488273E+00
8.40000000000000E-01,0.00000000000000E+00,3.39997428118509E+00,3.39997428128502E+00,3.41128779261914E+00
8.50000000000000E-01,0.00000000000000E+00,3.42401790285197E+00,3.42401790295190E+00,3.45942211059661E+00
8.60000000000000E-01,0.00000000000000E+00,3.44520089069381E+00,3.44520089079374E+00,3.50477419097921E+00
8.70000000000000E-01,0.00000000000000E+00,3.46728027022500E+00,3.46728027032493E+00,3.54735540415007E+00
8.80000000000000E-01,0.00000000000000E+00,3.49479958628740E+00,3.49479958638733E+00,3.58159192219785E+00
8.90000000000000E-01,0.00000000000000E+00,3.51269336771785E+00,3.51269336781778E+00,3.58598773264125E+00
8.90000000000052E-01,0.00000000000000E+00,3.51863036367090E+00,3.51863036377083E+00,3.58354547824894E+00
