"time","y_sum","y_product","y_triggeredAdd","y_multiSwitch"
0,1,0,0,4
5.3052e-11,1,0,0,4
5.3052e-11,1,0,0,4
0.01,1,0,0,4
0.02,1,0,0,4
0.03,1,0,0,4
0.04,1,0,0,4
0.05,1,0,0,4
0.06,1,0,0,4
0.07,1,0,0,4
0.08,1,0,0,4
0.09,1,0,0,4
0.1,1,0,0,4
0.11,1,0,0,4
0.12,1,0,0,4
0.13,1,0,0,4
0.14,1,0,0,4
0.15,1,0,0,4
0.16,1,0,0,4
0.17,1,0,0,4
0.18,1,0,0,4
0.19,1,0,0,4
0.2,1,0,0,4
0.21,1,0,0,4
0.22,1,0,0,4
0.23,1,0,0,4
0.24,1,0,0,4
0.25,1,0,0,4
0.26,1,0,0,4
0.2665,1,0,0,4
0.2665,2,0,0,4
0.2765,2,0,0,4
0.2865,2,0,0,4
0.2965,2,0,0,4
0.3065,2,0,0,4
0.3165,2,0,0,4
0.3265,2,0,0,4
0.3365,2,0,0,4
0.3465,2,0,0,4
0.3565,2,0,0,4
0.3665,2,0,0,4
0.3765,2,0,0,4
0.3865,2,0,0,4
0.3965,2,0,0,4
0.4065,2,0,0,4
0.4165,2,0,0,4
0.4265,2,0,0,4
0.4365,2,0,0,4
0.4465,2,0,0,4
0.4565,2,0,0,4
0.4665,2,0,0,4
0.4765,2,0,0,4
0.4865,2,0,0,4
0.4965,2,0,0,4
0.5,2,0,0,4
0.5,2,0,0,6
0.51,2,0,0,6
0.52,2,0,0,6
0.53,2,0,0,6
0.54,2,0,0,6
0.55,2,0,0,6
0.56,2,0,0,6
0.57,2,0,0,6
0.58,2,0,0,6
0.59,2,0,0,6
0.6,2,0,0,6
0.61,2,0,0,6
0.62,2,0,0,6
0.63,2,0,0,6
0.64,2,0,0,6
0.65,2,0,0,6
0.66,2,0,0,6
0.67,2,0,0,6
0.68,2,0,0,6
0.69,2,0,0,6
0.7,2,0,0,6
0.71,2,0,0,6
0.72,2,0,0,6
0.73,2,0,0,6
0.74,2,0,0,6
0.75,2,0,0,6
0.76,2,0,0,6
0.77,2,0,0,6
0.78,2,0,0,6
0.79,2,0,0,6
0.8,2,0,0,6
0.81,2,0,0,6
0.82,2,0,0,6
0.83,2,0,0,6
0.83333,2,0,0,6
0.83333,3,0,0,6
0.84333,3,0,0,6
0.85333,3,0,0,6
0.86333,3,0,0,6
0.87333,3,0,0,6
0.88333,3,0,0,6
0.89333,3,0,0,6
0.90333,3,0,0,6
0.91333,3,0,0,6
0.92333,3,0,0,6
0.93333,3,0,0,6
0.94333,3,0,0,6
0.95333,3,0,0,6
0.96333,3,0,0,6
0.97333,3,0,0,6
0.98333,3,0,0,6
0.99333,3,0,0,6
1,3,0,0,6
1,3,0,1,4
1.01,3,0,1,4
1.02,3,0,1,4
1.03,3,0,1,4
1.04,3,0,1,4
1.05,3,0,1,4
1.06,3,0,1,4
1.07,3,0,1,4
1.08,3,0,1,4
1.09,3,0,1,4
1.1,3,0,1,4
1.11,3,0,1,4
1.12,3,0,1,4
1.13,3,0,1,4
1.14,3,0,1,4
1.15,3,0,1,4
1.16,3,0,1,4
1.17,3,0,1,4
1.18,3,0,1,4
1.19,3,0,1,4
1.2,3,0,1,4
1.21,3,0,1,4
1.22,3,0,1,4
1.23,3,0,1,4
1.24,3,0,1,4
1.25,3,0,1,4
1.26,3,0,1,4
1.27,3,0,1,4
1.28,3,0,1,4
1.29,3,0,1,4
1.3,3,0,1,4
1.31,3,0,1,4
1.32,3,0,1,4
1.33,3,0,1,4
1.34,3,0,1,4
1.35,3,0,1,4
1.36,3,0,1,4
1.37,3,0,1,4
1.38,3,0,1,4
1.39,3,0,1,4
1.4,3,0,1,4
1.41,3,0,1,4
1.42,3,0,1,4
1.43,3,0,1,4
1.44,3,0,1,4
1.45,3,0,1,4
1.46,3,0,1,4
1.47,3,0,1,4
1.48,3,0,1,4
1.49,3,0,1,4
1.5,3,0,1,4
1.5,3,0,1,6
1.51,3,0,1,6
1.52,3,0,1,6
1.53,3,0,1,6
1.54,3,0,1,6
1.55,3,0,1,6
1.56,3,0,1,6
1.5679,3,0,1,6
1.5679,4,0,1,6
1.5779,4,0,1,6
1.5879,4,0,1,6
1.5979,4,0,1,6
1.6,4,0,1,6
1.6,4,0,1,2
1.61,4,0,1,2
1.62,4,0,1,2
1.63,4,0,1,2
1.64,4,0,1,2
1.65,4,0,1,2
1.66,4,0,1,2
1.67,4,0,1,2
1.68,4,0,1,2
1.69,4,0,1,2
1.7,4,0,1,2
1.71,4,0,1,2
1.72,4,0,1,2
1.73,4,0,1,2
1.74,4,0,1,2
1.75,4,0,1,2
1.76,4,0,1,2
1.77,4,0,1,2
1.78,4,0,1,2
1.79,4,0,1,2
1.8,4,0,1,2
1.81,4,0,1,2
1.82,4,0,1,2
1.83,4,0,1,2
1.84,4,0,1,2
1.85,4,0,1,2
1.86,4,0,1,2
1.87,4,0,1,2
1.88,4,0,1,2
1.89,4,0,1,2
1.9,4,0,1,2
1.91,4,0,1,2
1.92,4,0,1,2
1.93,4,0,1,2
1.94,4,0,1,2
1.95,4,0,1,2
1.96,4,0,1,2
1.97,4,0,1,2
1.98,4,0,1,2
1.99,4,0,1,2
2,4,0,1,2
2,7,21,2,4
2.01,7,21,2,4
2.02,7,21,2,4
2.03,7,21,2,4
2.04,7,21,2,4
2.05,7,21,2,4
2.06,7,21,2,4
2.07,7,21,2,4
2.08,7,21,2,4
2.09,7,21,2,4
2.1,7,21,2,4
2.11,7,21,2,4
2.12,7,21,2,4
2.13,7,21,2,4
2.14,7,21,2,4
2.15,7,21,2,4
2.16,7,21,2,4
2.17,7,21,2,4
2.18,7,21,2,4
2.19,7,21,2,4
2.2,7,21,2,4
2.21,7,21,2,4
2.22,7,21,2,4
2.23,7,21,2,4
2.24,7,21,2,4
2.25,7,21,2,4
2.26,7,21,2,4
2.27,7,21,2,4
2.28,7,21,2,4
2.29,7,21,2,4
2.3,7,21,2,4
2.31,7,21,2,4
2.32,7,21,2,4
2.33,7,21,2,4
2.34,7,21,2,4
2.35,7,21,2,4
2.36,7,21,2,4
2.37,7,21,2,4
2.38,7,21,2,4
2.39,7,21,2,4
2.4,7,21,2,4
2.41,7,21,2,4
2.42,7,21,2,4
2.43,7,21,2,4
2.44,7,21,2,4
2.45,7,21,2,4
2.46,7,21,2,4
2.47,7,21,2,4
2.48,7,21,2,4
2.49,7,21,2,4
2.5,7,21,2,4
2.5,7,21,2,6
2.51,7,21,2,6
2.52,7,21,2,6
2.53,7,21,2,6
2.54,7,21,2,6
2.55,7,21,2,6
2.56,7,21,2,6
2.57,7,21,2,6
2.58,7,21,2,6
2.59,7,21,2,6
2.6,7,21,2,6
2.61,7,21,2,6
2.62,7,21,2,6
2.63,7,21,2,6
2.64,7,21,2,6
2.65,7,21,2,6
2.66,7,21,2,6
2.67,7,21,2,6
2.68,7,21,2,6
2.69,7,21,2,6
2.7,7,21,2,6
2.71,7,21,2,6
2.72,7,21,2,6
2.73,7,21,2,6
2.74,7,21,2,6
2.75,7,21,2,6
2.76,7,21,2,6
2.77,7,21,2,6
2.78,7,21,2,6
2.79,7,21,2,6
2.8,7,21,2,6
2.81,7,21,2,6
2.82,7,21,2,6
2.83,7,21,2,6
2.84,7,21,2,6
2.85,7,21,2,6
2.86,7,21,2,6
2.87,7,21,2,6
2.88,7,21,2,6
2.89,7,21,2,6
2.9,7,21,2,6
2.91,7,21,2,6
2.92,7,21,2,6
2.93,7,21,2,6
2.94,7,21,2,6
2.95,7,21,2,6
2.96,7,21,2,6
2.97,7,21,2,6
2.98,7,21,2,6
2.99,7,21,2,6
3,7,21,2,6
3,7,21,3,4
3.01,7,21,3,4
3.02,7,21,3,4
3.03,7,21,3,4
3.04,7,21,3,4
3.05,7,21,3,4
3.06,7,21,3,4
3.07,7,21,3,4
3.08,7,21,3,4
3.09,7,21,3,4
3.1,7,21,3,4
3.11,7,21,3,4
3.12,7,21,3,4
3.13,7,21,3,4
3.14,7,21,3,4
3.15,7,21,3,4
3.16,7,21,3,4
3.17,7,21,3,4
3.18,7,21,3,4
3.19,7,21,3,4
3.2,7,21,3,4
3.21,7,21,3,4
3.22,7,21,3,4
3.23,7,21,3,4
3.24,7,21,3,4
3.25,7,21,3,4
3.26,7,21,3,4
3.27,7,21,3,4
3.28,7,21,3,4
3.29,7,21,3,4
3.3,7,21,3,4
3.31,7,21,3,4
3.32,7,21,3,4
3.33,7,21,3,4
3.34,7,21,3,4
3.35,7,21,3,4
3.36,7,21,3,4
3.37,7,21,3,4
3.38,7,21,3,4
3.39,7,21,3,4
3.4,7,21,3,4
3.41,7,21,3,4
3.42,7,21,3,4
3.43,7,21,3,4
3.4321,7,21,3,4
3.4321,6,18,3,4
3.4421,6,18,3,4
3.4521,6,18,3,4
3.4621,6,18,3,4
3.4721,6,18,3,4
3.4821,6,18,3,4
3.4921,6,18,3,4
3.5,6,18,3,4
3.5,6,18,3,6
3.51,6,18,3,6
3.52,6,18,3,6
3.53,6,18,3,6
3.54,6,18,3,6
3.55,6,18,3,6
3.56,6,18,3,6
3.57,6,18,3,6
3.58,6,18,3,6
3.59,6,18,3,6
3.6,6,18,3,6
3.6,6,18,3,2
3.61,6,18,3,2
3.62,6,18,3,2
3.63,6,18,3,2
3.64,6,18,3,2
3.65,6,18,3,2
3.66,6,18,3,2
3.67,6,18,3,2
3.68,6,18,3,2
3.69,6,18,3,2
3.7,6,18,3,2
3.71,6,18,3,2
3.72,6,18,3,2
3.73,6,18,3,2
3.74,6,18,3,2
3.75,6,18,3,2
3.76,6,18,3,2
3.77,6,18,3,2
3.78,6,18,3,2
3.79,6,18,3,2
3.8,6,18,3,2
3.81,6,18,3,2
3.82,6,18,3,2
3.83,6,18,3,2
3.84,6,18,3,2
3.85,6,18,3,2
3.86,6,18,3,2
3.87,6,18,3,2
3.88,6,18,3,2
3.89,6,18,3,2
3.9,6,18,3,2
3.91,6,18,3,2
